Cation,CN
Na,7
Na,7
Na,6
Na,8
Na,7
Na,7
Na,7
Na,5
Na,6
Na,6
Na,7
Na,6
Na,7
Na,5
Na,7
Na,7
Na,7
Na,6
Na,7
Na,7
Na,6
Na,6
Na,7
Na,7
Na,8
Na,6
Na,8
Na,7
Na,6
Na,7
Na,5
Na,6
Na,7
Na,7
Na,6
Na,7
Na,6
Na,6
Na,8
Na,7
Na,6
Na,6
Na,7
Na,6
Na,5
Na,7
Na,7
Na,9
Na,6
Na,7
Na,6
Na,7
Na,7
Na,6
Na,6
Na,6
Na,7
Na,6
Na,7
Na,7
Na,6
Na,7
Na,7
Na,7
Na,7
Na,6
Na,5
Na,7
Na,7
Na,7
Na,7
Na,6
Na,9
Na,6
Na,7
Na,7
Na,6
Na,6
Na,7
Na,6
Na,6
Na,7
Na,8
Na,6
Na,8
Na,6
Na,7
Na,6
Na,7
Na,5
Na,6
Na,7
Na,8
Na,7
Na,5
Na,9
Na,6
Na,7
Na,8
Na,5
Na,6
Na,7
Na,5
Na,6
Na,8
Na,8
Na,6
Na,8
Na,7
Na,7
Na,7
Na,7
Na,5
Na,6
Na,7
Na,7
Na,6
Na,5
Na,7
Na,6
Na,7
Na,8
Na,6
Na,6
Na,6
Na,5
Na,5
Na,8
Na,5
Na,6
Na,8
Na,6
Na,7
Na,7
Na,7
Na,5
Na,5
Na,7
Na,7
Na,4
Na,8
Na,9
Na,6
Na,7
Na,7
Na,6
Na,6
Na,6
Na,5
Na,6
Na,7
Na,7
Na,6
Na,8
Na,6
Na,7
Na,7
Na,6
Na,6
Na,6
Na,7
Na,7
Na,5
Na,6
Na,9
Na,7
Na,7
Na,8
Na,5
Na,7
Na,6
Na,6
Na,6
Na,7
Na,7
Na,7
Na,8
Na,7
Na,6
Na,7
Na,7
Na,5
Na,7
Na,8
Na,6
Na,8
Na,5
Na,8
Na,6
Na,6
Na,7
Na,6
Na,7
Na,7
Na,5
Na,6
Na,7
Na,7
Na,7
Na,8
Na,6
Na,6
Na,6
Na,7
Na,6
Na,7
Na,8
Na,6
Na,6
Na,6
Na,8
Na,6
Na,6
Na,6
Na,6
Na,7
Na,7
Na,5
Na,6
Na,6
Na,6
Na,7
Na,8
Na,6
Na,7
Na,8
Na,6
Na,6
Na,7
Na,7
Na,8
Na,6
Na,5
Na,8
Na,7
Na,7
Na,5
Na,5
Na,6
Na,7
Na,5
Na,6
Na,5
Na,6
Na,7
Na,7
Na,7
Na,7
Na,5
Na,7
Na,5
Na,8
Na,6
Na,7
Na,6
Na,6
Na,8
Na,6
Na,7
Na,5
Na,6
Na,7
Na,7
Na,5
Na,6
Na,7
Na,6
Na,6
Na,8
Na,7
Na,7
Na,5
Na,7
Na,6
Na,6
Na,7
Na,8
Na,6
Na,6
Na,7
Na,6
Na,7
Na,8
Na,6
Na,6
Na,7
Na,5
Na,6
Na,7
Na,6
Na,8
Na,7
Na,7
Na,6
Na,7
Na,7
Na,6
Na,7
Na,6
Na,8
Na,5
Na,6
Na,9
Na,6
Na,8
Na,8
Na,6
Na,6
Na,8
Na,5
Na,6
Na,7
Na,7
Na,7
Na,7
Na,7
Na,7
Na,8
Na,6
Na,4
Na,7
Na,7
Na,6
Na,5
Na,7
Na,8
Na,6
Na,7
Na,7
Na,6
Na,6
Na,8
Na,5
Na,6
Na,6
Na,7
Na,7
Na,6
Na,7
Na,7
Na,8
Na,6
Na,6
Na,6
Na,7
Na,8
Na,6
Na,5
Na,8
Na,6
Na,8
Na,7
Na,6
Na,6
Na,7
Na,6
Na,6
Na,5
Na,7
Na,7
Na,6
Na,7
Na,8
Na,7
Na,6
Na,6
Na,6
Na,7
Na,8
Na,7
Na,7
Na,8
Na,6
Na,7
Na,8
Na,6
Na,6
Na,8
Na,6
Na,7
Na,6
Na,7
Na,8
Na,7
Na,8
Na,8
Na,6
Na,7
Na,7
Na,6
Na,7
Na,8
Na,7
Na,7
Na,8
Na,6
Na,6
Na,7
Na,6
Na,7
Na,7
Na,6
Na,7
Na,6
Na,7
Na,8
Na,7
Na,8
Na,8
Na,6
Na,7
Na,6
Na,6
Na,7
Na,9
Na,6
Na,7
Na,9
Na,6
Na,5
Na,7
Na,5
Na,6
Na,6
Na,5
Na,7
Na,6
Na,6
Na,7
Na,8
Na,8
Na,8
Na,6
Na,5
Na,7
Na,6
Na,8
Na,9
Na,4
Na,7
Na,7
Na,6
Na,5
Na,8
Na,5
Na,7
Na,7
Na,5
Na,7
Na,6
Na,6
Na,7
Na,8
Na,8
Na,8
Na,8
Na,6
Na,7
Na,6
Na,6
Na,7
Na,8
Na,7
Na,8
Na,7
Na,6
Na,7
Na,5
Na,6
Na,7
Na,5
Na,6
Na,6
Na,6
Na,6
Na,7
Na,7
Na,7
Na,9
Na,7
Na,7
Na,7
Na,8
Na,7
Na,7
Na,6
Na,7
Na,6
Na,6
Na,7
Na,6
Na,6
Na,6
Na,6
Na,6
Na,7
Na,6
Na,7
Na,6
Na,7
Na,7
Na,8
Na,7
Na,6
Na,7
Na,8
Na,7
Na,5
Na,7
Na,7
Na,6
Na,6
Na,7
Na,6
Na,6
Na,6
Na,6
Na,6
Na,7
Na,5
Na,6
Na,6
Na,7
Na,7
Na,8
Na,6
Na,6
Na,6
Na,6
Na,8
Na,4
Na,7
Na,6
Na,6
Na,6
Na,7
Na,6
Na,6
Na,6
Na,7
Na,6
Na,8
Na,5
Na,7
Na,6
Na,7
Na,8
Na,7
Na,7
Na,7
Na,7
Na,6
Na,7
Na,4
Na,8
Na,7
Na,7
Na,6
Na,7
Na,6
Na,6
Na,8
Na,6
Na,6
Na,8
Na,6
Na,6
Na,7
Na,8
Na,7
Na,8
Na,6
Na,7
Na,7
Na,6
Na,7
Na,5
Na,8
Na,7
Na,6
Na,6
Na,7
Na,6
Na,7
Na,8
Na,7
Na,7
Na,7
Na,6
Na,6
Na,6
Na,7
Na,7
Na,8
Na,7
Na,7
Na,7
Na,8
Na,7
Na,5
Na,8
Na,8
Na,6
Na,7
Na,7
Na,7
Na,6
Na,7
Na,7
Na,7
Na,6
Na,7
Na,6
Na,6
Na,6
Na,7
Na,7
Na,7
Na,7
Na,5
Na,7
Na,6
Na,5
Na,8
Na,8
Na,7
Na,6
Na,7
Na,7
Na,7
Na,8
Na,7
Na,6
Na,7
Na,7
Na,7
Na,7
Na,8
Na,6
Na,8
Na,7
Na,6
Na,5
Na,9
Na,7
Na,5
Na,7
Na,7
Na,6
Na,6
Na,7
Na,8
Na,7
Na,8
Na,7
Na,7
Na,6
Na,7
Na,7
Na,8
Na,8
Na,6
Na,8
Na,6
Na,6
Na,6
Na,6
Na,7
Na,5
Na,7
Na,7
Na,6
Na,6
Na,8
Na,7
Na,8
Na,8
Na,7
Na,6
Na,7
Na,6
Na,6
Na,7
Na,6
Na,5
Na,8
