Freq_rad_ps,VDOS_Na,VDOS_K,VDOS_Mg
9.513178725339752617e+00,2.838372314433419002e-02,3.284132052463804852e-02,1.241710185332080101e-02
9.602925694446730276e+00,2.276047134949095094e-02,3.390659862436874727e-02,1.148261302256050297e-02
9.692672663553709711e+00,2.317353921016006291e-02,4.033644412979506960e-02,8.925988073862071992e-03
9.782419632660689146e+00,2.520686821781513778e-02,4.058552813364538214e-02,1.047959526581680040e-02
9.872166601767668581e+00,2.935408250986780432e-02,3.828295985996337664e-02,1.140557492419691683e-02
9.961913570874646240e+00,2.880253255836619578e-02,3.928422250521952652e-02,1.279844963394303516e-02
1.005166053998162567e+01,2.475686319350169085e-02,4.149125038693202844e-02,1.410502895362827566e-02
1.014140750908860333e+01,2.172573084996970091e-02,3.851478028338130299e-02,1.267827786426917354e-02
1.023115447819558277e+01,2.438885902587964449e-02,3.956898295806487997e-02,1.262353788604033897e-02
1.032090144730256220e+01,3.134174020380298825e-02,4.103360113766135048e-02,1.285249344655498005e-02
1.041064841640954164e+01,2.907557297347301839e-02,4.025009495377313701e-02,1.200123954365306389e-02
1.050039538551651930e+01,2.479193627702026143e-02,4.534920193538727329e-02,1.205446644076306126e-02
1.059014235462349873e+01,3.007903575567682716e-02,4.731586560072374020e-02,1.158948573311369135e-02
1.067988932373047639e+01,3.346928976764588365e-02,4.283153990801526895e-02,1.224247243064819322e-02
1.076963629283745583e+01,2.627215982811735573e-02,4.020545009725306346e-02,1.135924575643535578e-02
1.085938326194443349e+01,2.544407601368712038e-02,3.851146177771847673e-02,1.176729427057341196e-02
1.094913023105141292e+01,2.829058006834559574e-02,3.819167922048841146e-02,1.162169915670506481e-02
1.103887720015839236e+01,2.471929425134156491e-02,4.047328662606937411e-02,1.298648644715403276e-02
1.112862416926537179e+01,2.691689606949219590e-02,4.175431217346751295e-02,1.209013134727004134e-02
1.121837113837234945e+01,2.876580420875113342e-02,4.370295468929907140e-02,1.000494034174287394e-02
1.130811810747932711e+01,3.126972288453151727e-02,4.515925420592740991e-02,1.078387611820881553e-02
1.139786507658630654e+01,2.864868868605631447e-02,4.598725230488031473e-02,1.163583025381578068e-02
1.148761204569328598e+01,3.061899074408592700e-02,4.290596079580221572e-02,1.182163195748403908e-02
1.157735901480026541e+01,2.715315133169583089e-02,4.523458592896023589e-02,1.361420441957108575e-02
1.166710598390724485e+01,2.312487472437423086e-02,4.657214379059128329e-02,1.227801660343010720e-02
1.175685295301422251e+01,2.713877837291131523e-02,5.011911531624081706e-02,1.035433625807312061e-02
1.184659992212120017e+01,2.551491826577585373e-02,4.343908453834861849e-02,1.020180041969075309e-02
1.193634689122817960e+01,2.483141028589782098e-02,4.398107574598126429e-02,8.774681641788842010e-03
1.202609386033515904e+01,2.599865675575594240e-02,4.848556363289367732e-02,9.115992625824305418e-03
1.211584082944213847e+01,2.768340588023888993e-02,4.804684529104002316e-02,1.141521052045638834e-02
1.220558779854911613e+01,2.797415277172330197e-02,4.318482064984727892e-02,1.052447095305997747e-02
1.229533476765609556e+01,2.350529871501942647e-02,4.674335814465578609e-02,9.474877833608485664e-03
1.238508173676307500e+01,2.973223347332725960e-02,4.507248698938088466e-02,1.160116396145804626e-02
1.247482870587005266e+01,3.368998006368414955e-02,4.367115650764771817e-02,1.173429771314049054e-02
1.256457567497703032e+01,2.992412279318077198e-02,4.799907432015214359e-02,1.203056773926150687e-02
1.265432264408400975e+01,2.929167207919659149e-02,4.219999590366497327e-02,1.066639090609678570e-02
1.274406961319098919e+01,3.201667932819224349e-02,4.525414180280654813e-02,9.943862898292006244e-03
1.283381658229796862e+01,3.410145425435242433e-02,4.184885787535973234e-02,9.718564753469898301e-03
1.292356355140494806e+01,3.439369617273949770e-02,4.252416659720494735e-02,1.192360889398035896e-02
1.301331052051192572e+01,3.034541711677414197e-02,5.064779979692275030e-02,1.220880615696092429e-02
1.310305748961890515e+01,2.861554491496288294e-02,4.438121747904201497e-02,1.050262681909958778e-02
1.319280445872588103e+01,3.496853958617978514e-02,4.917027267043918431e-02,1.219352898371824090e-02
1.328255142783286047e+01,3.193997882733629057e-02,5.419305658845184615e-02,1.161101194718172636e-02
1.337229839693983990e+01,2.414094898476620496e-02,5.515757225918038742e-02,1.068458558672101023e-02
1.346204536604681934e+01,2.640844803630598703e-02,4.702911992810285269e-02,1.113724926380332304e-02
1.355179233515379877e+01,2.751744176264426037e-02,4.881741760426071275e-02,1.286874097965688864e-02
1.364153930426077643e+01,2.708584866823215281e-02,4.205984593610016115e-02,1.063528638171279059e-02
1.373128627336775587e+01,2.564190685016323398e-02,4.817121855309318412e-02,1.090144256788115606e-02
1.382103324247473530e+01,2.945054938093880081e-02,5.760952918844172710e-02,9.432135828758625440e-03
1.391078021158171474e+01,3.363209227099568654e-02,5.239314995583686102e-02,1.064054214594512340e-02
1.400052718068869417e+01,3.042792705903707429e-02,4.463244793885717127e-02,1.132780993440538411e-02
1.409027414979567006e+01,2.877408382552246874e-02,4.667739604725242714e-02,1.236534531331025949e-02
1.418002111890264949e+01,2.486704608146958831e-02,4.669074938318355794e-02,9.719981905391928897e-03
1.426976808800962893e+01,2.706991874211191890e-02,4.815411431548875104e-02,1.030358852858652419e-02
1.435951505711660658e+01,3.083829336245887814e-02,4.749887062503792973e-02,1.105535394253832036e-02
1.444926202622358602e+01,3.369769683359880724e-02,4.559886373115934477e-02,9.813033748226007713e-03
1.453900899533056545e+01,3.503379606009431046e-02,4.853801007746345875e-02,9.579926524321609460e-03
1.462875596443754489e+01,2.568618995054300705e-02,4.580487781073971920e-02,1.046435284561276352e-02
1.471850293354452432e+01,2.020607294539341486e-02,4.435401334672430668e-02,1.006285705754690098e-02
1.480824990265150198e+01,2.306210514124935884e-02,4.854436701724257341e-02,9.678866688399550416e-03
1.489799687175847964e+01,2.742787001896535362e-02,5.105850876243420156e-02,1.139595150466568216e-02
1.498774384086545730e+01,3.375700104322523765e-02,5.188229544676398880e-02,1.123180430368134718e-02
1.507749080997243674e+01,3.290415345018722626e-02,4.558291014110835843e-02,1.004880729009433732e-02
1.516723777907941617e+01,3.383608694725011995e-02,4.757604531807182319e-02,8.790968000923410353e-03
1.525698474818639561e+01,3.331277393824936400e-02,4.941416322229704589e-02,9.315699722957725137e-03
1.534673171729337504e+01,3.077285552866526955e-02,4.966582896714750311e-02,9.884818309926650393e-03
1.543647868640035270e+01,3.328933036186638994e-02,4.045683839742177795e-02,1.179387465825867433e-02
1.552622565550733214e+01,3.636534791147231355e-02,3.924518936011573561e-02,1.167230896755331107e-02
1.561597262461431157e+01,3.308947173544386777e-02,4.077838521030647395e-02,1.043884325757498538e-02
1.570571959372129101e+01,3.307569234278107811e-02,3.856885443074005437e-02,1.051676984985842542e-02
1.579546656282826689e+01,2.747061780497562361e-02,3.819934281568745926e-02,1.207982974750695764e-02
1.588521353193524632e+01,2.893966066789815592e-02,4.774503170485640269e-02,1.163530276994269828e-02
1.597496050104222576e+01,2.947278807876208689e-02,5.002065136874578322e-02,1.145837663811638020e-02
1.606470747014920519e+01,3.286977492643938098e-02,4.799259906733618908e-02,1.098637738830337759e-02
1.615445443925618463e+01,3.009712750128664543e-02,4.827871722966186468e-02,1.041991786214482157e-02
1.624420140836316406e+01,2.971627721184107174e-02,4.871948445620927909e-02,1.076469997832455068e-02
1.633394837747013995e+01,2.944804177053335012e-02,5.443427496882982664e-02,1.163202510321909890e-02
1.642369534657711938e+01,3.000961987654051852e-02,5.041347565967443933e-02,1.109294102752349069e-02
1.651344231568409882e+01,3.086862385771475120e-02,5.025000258233226075e-02,1.191677089721903185e-02
1.660318928479107470e+01,3.420390538612291115e-02,5.103870181713671822e-02,1.182193263252243401e-02
1.669293625389805413e+01,3.244435631088605360e-02,4.341056829235558773e-02,1.030864890538200039e-02
1.678268322300503357e+01,3.025052920083505861e-02,4.197551637470956637e-02,8.485066172959533290e-03
1.687243019211201300e+01,2.960535872604270688e-02,4.569979747188072927e-02,7.745146585278467680e-03
1.696217716121899244e+01,2.743359660621988438e-02,5.048266026781420002e-02,8.614636832187388613e-03
1.705192413032597187e+01,2.439070752460956865e-02,4.406839619323018459e-02,9.404324408263669763e-03
1.714167109943295131e+01,2.553263426815574610e-02,3.747081239922039897e-02,8.550576387398898387e-03
1.723141806853993074e+01,2.793302859193515578e-02,4.374610518184211122e-02,9.822338468262184139e-03
1.732116503764691018e+01,2.919854695868896732e-02,4.725847798213674705e-02,1.005794604128379052e-02
1.741091200675388961e+01,3.041713475599871000e-02,4.159310721107063735e-02,1.190834177077562499e-02
1.750065897586086550e+01,3.145679810154490552e-02,3.831093418383357124e-02,1.216911573428620594e-02
1.759040594496784493e+01,3.367339551195171893e-02,4.049132936601156779e-02,8.922550166654684423e-03
1.768015291407482081e+01,3.754665436697134095e-02,4.593358047004953565e-02,8.290740051624612139e-03
1.776989988318180025e+01,3.121808968308563415e-02,4.399643838907296017e-02,1.058571677949425062e-02
1.785964685228877968e+01,2.926400830495814662e-02,3.896290584165784665e-02,9.306525790331716258e-03
1.794939382139575912e+01,2.517322150771649295e-02,4.216249823835274690e-02,8.612980019030973960e-03
1.803914079050273855e+01,2.710748597069184695e-02,3.747174100279942327e-02,8.389143118422844395e-03
1.812888775960971799e+01,3.352225852448275506e-02,4.053586930744985245e-02,9.642498362481667293e-03
1.821863472871669742e+01,2.844113171087351080e-02,3.920960115638785076e-02,1.097781191219113911e-02
1.830838169782367331e+01,2.387422413414561767e-02,3.258914980064137740e-02,1.143751615956730902e-02
1.839812866693065274e+01,2.746927928950732012e-02,3.474084698730103837e-02,1.205786251199644082e-02
1.848787563603763218e+01,2.994074052197534183e-02,4.481855148799512162e-02,1.333511916743881053e-02
1.857762260514461161e+01,3.320161696741898844e-02,3.931108495522818436e-02,1.361431373096540914e-02
1.866736957425159105e+01,3.138666827448467755e-02,3.857840530330617496e-02,1.149084284732704297e-02
1.875711654335857048e+01,2.727599888662297564e-02,4.267367106599328358e-02,1.067719847126828020e-02
1.884686351246554636e+01,3.068161792637007571e-02,4.073763003163237417e-02,1.074900622195681249e-02
1.893661048157252580e+01,2.958237935406742361e-02,4.037058230005258208e-02,1.026316348008635311e-02
1.902635745067950523e+01,3.073346523914561798e-02,3.987919824514605388e-02,9.652188915728632593e-03
1.911610441978648467e+01,3.399634069447736440e-02,3.677098447994768537e-02,1.185798119595227185e-02
1.920585138889346055e+01,3.692825473455155910e-02,4.038077671962229248e-02,1.144060460115989275e-02
1.929559835800043999e+01,3.131985561218211811e-02,3.642986768643931977e-02,1.004768275888713418e-02
1.938534532710741942e+01,3.350049962440785484e-02,3.901167714748814130e-02,1.051133077127702938e-02
1.947509229621439886e+01,3.293564718330447422e-02,3.182766694115468642e-02,9.043816336610601900e-03
1.956483926532137829e+01,3.068669949636759417e-02,3.109607892874195409e-02,9.933366592272799278e-03
1.965458623442835773e+01,2.663589043735613629e-02,3.741739160134738978e-02,1.091423348672934321e-02
1.974433320353533716e+01,3.001663588070944272e-02,3.916145527801793980e-02,1.085267324385058400e-02
1.983408017264231660e+01,3.114073833336665487e-02,3.681494436150333643e-02,1.095285940347900250e-02
1.992382714174929248e+01,2.746395597653805004e-02,3.781395462604476843e-02,1.055254744505593721e-02
2.001357411085627191e+01,2.578576634859046368e-02,3.596469009005383299e-02,9.860211299801302509e-03
2.010332107996325135e+01,2.615054532541478960e-02,3.321109997924288210e-02,9.944677914958729298e-03
2.019306804907022723e+01,3.685257333932642071e-02,3.344428370536677020e-02,9.850616200695086824e-03
2.028281501817720667e+01,3.181736457135281304e-02,3.275507757633890071e-02,1.103490813627107034e-02
2.037256198728418610e+01,3.436648256044005922e-02,3.190081818302765299e-02,1.069258339298420103e-02
2.046230895639116554e+01,3.518560964589714096e-02,3.148896440936303082e-02,1.057551641646540912e-02
2.055205592549814497e+01,3.172925086499155806e-02,3.256145221063479200e-02,1.044205908819016877e-02
2.064180289460512441e+01,2.969027718802479468e-02,3.288133762413910505e-02,1.080342316276851518e-02
2.073154986371210384e+01,2.543482888572144024e-02,3.761264965108564867e-02,1.210494686846260749e-02
2.082129683281908328e+01,2.895116557722438033e-02,3.426911705060541741e-02,1.306269359722257543e-02
2.091104380192605916e+01,3.136575601353620846e-02,3.233710938173098987e-02,1.276410057070149519e-02
2.100079077103303860e+01,2.686699731745643624e-02,2.970482426742289059e-02,1.292330229551587155e-02
2.109053774014001803e+01,1.885252172919233207e-02,2.869420486478926544e-02,1.067905431964948082e-02
2.118028470924699747e+01,2.477496881566756265e-02,3.147731706424033299e-02,1.066594700382320245e-02
2.127003167835397335e+01,2.899337291219852841e-02,3.344975250944021844e-02,1.012689628866790884e-02
2.135977864746095278e+01,2.932968436685372271e-02,3.352732307919879806e-02,1.255167371926812873e-02
2.144952561656793222e+01,3.082225228100297226e-02,3.363346409388538738e-02,1.294758667660601652e-02
2.153927258567491165e+01,3.275412022327778283e-02,3.330588663043910352e-02,1.144405887675748086e-02
2.162901955478189109e+01,3.152361644927977047e-02,3.447808348448024029e-02,1.142994141903770286e-02
2.171876652388886697e+01,3.195331699319938629e-02,3.416229358289825380e-02,1.107904554333248755e-02
2.180851349299584641e+01,2.877473797393720334e-02,3.214595108702156950e-02,1.044658119711422070e-02
2.189826046210282584e+01,2.231676322339309904e-02,3.056110878723431595e-02,9.049372540876170212e-03
2.198800743120980528e+01,2.305448124175009036e-02,2.830932103356362597e-02,1.163809690467922792e-02
2.207775440031678471e+01,3.042421347525275585e-02,2.773889941533760548e-02,1.171905379013700975e-02
2.216750136942376415e+01,2.581538736250242258e-02,2.655199332786462030e-02,1.157389902213321921e-02
2.225724833853074358e+01,2.554201836020303026e-02,2.845838132915082599e-02,1.231424339716322147e-02
2.234699530763772302e+01,2.882751232411394360e-02,2.773076870808277583e-02,1.311163412594042350e-02
2.243674227674469890e+01,2.083557903360406041e-02,2.657822485876171550e-02,1.257467341880833846e-02
2.252648924585167833e+01,2.542478822473287145e-02,2.969278646761214224e-02,1.165132241482323000e-02
2.261623621495865422e+01,3.575070706513497343e-02,2.880341953569024588e-02,1.330735702897528107e-02
2.270598318406563365e+01,3.008110519445121242e-02,2.621523735741826400e-02,1.397525435953136247e-02
2.279573015317261309e+01,2.421521277698264821e-02,2.563674388728950232e-02,1.235017243206742131e-02
2.288547712227959252e+01,2.366472497742437911e-02,2.796170378848830684e-02,1.129460693809524949e-02
2.297522409138657196e+01,2.352315933346536825e-02,2.799124220459334872e-02,1.216369865515516506e-02
2.306497106049355139e+01,3.183705554732638859e-02,2.850582721927645904e-02,1.192370001727411505e-02
2.315471802960053083e+01,3.098439958300352667e-02,2.584819940520896586e-02,1.043622887760483307e-02
2.324446499870751026e+01,2.813770862258584485e-02,2.432824153686566002e-02,1.198579228306871983e-02
2.333421196781448970e+01,2.793233806046057158e-02,2.644587379667475563e-02,1.452861658191892565e-02
2.342395893692146558e+01,2.626567476591162853e-02,2.739806283991579050e-02,1.409019596436549525e-02
2.351370590602844501e+01,2.713986530094737032e-02,2.583531632634842451e-02,1.403066137146480666e-02
2.360345287513542445e+01,2.323473013522869834e-02,2.663184473231137994e-02,1.234907670785291046e-02
2.369319984424240033e+01,1.977265889806487792e-02,2.576738443260162548e-02,1.240149495594409373e-02
2.378294681334937977e+01,2.254879784798311318e-02,2.362885331488046373e-02,1.310452417494146864e-02
2.387269378245635920e+01,2.541069961015828688e-02,2.398812708561932905e-02,1.249321295515990436e-02
2.396244075156333864e+01,2.756531030094122592e-02,2.225602483918404095e-02,1.008038715014280065e-02
2.405218772067031807e+01,2.968821853141697525e-02,2.504639221395853210e-02,1.202033380475770429e-02
2.414193468977729751e+01,3.377159941047107317e-02,2.496450711837246150e-02,1.231680716340087176e-02
2.423168165888427694e+01,3.117789814559491016e-02,2.428135069423765710e-02,1.268937438335925906e-02
2.432142862799125282e+01,2.783571661030252720e-02,2.278658713177570197e-02,1.203037046700257927e-02
2.441117559709823226e+01,2.548995564323371099e-02,2.284712360990702115e-02,1.263154972013322275e-02
2.450092256620521169e+01,3.333515419959183490e-02,2.251817195495932344e-02,1.400253784205134945e-02
2.459066953531219113e+01,2.805118505687373073e-02,2.801394327760786326e-02,1.187113243083754918e-02
2.468041650441917056e+01,2.337139570801711336e-02,2.503997442022283526e-02,1.245744603341963387e-02
2.477016347352615000e+01,2.534773075100241538e-02,2.435073559683085392e-02,1.254289719639119401e-02
2.485991044263312588e+01,3.297933100568758297e-02,1.887793065962700342e-02,1.283808677846883482e-02
2.494965741174010532e+01,2.975517202860074664e-02,1.963337215158103208e-02,1.194938422038610559e-02
2.503940438084708475e+01,2.465057862393683560e-02,1.988805875632471479e-02,1.185199120486930130e-02
2.512915134995406063e+01,2.260662965612007455e-02,2.128919914768470298e-02,1.148872038676200524e-02
2.521889831906104007e+01,2.621094714516182880e-02,1.879365209115766225e-02,1.205935725556870133e-02
2.530864528816801950e+01,2.396857229024312516e-02,1.916917135042341819e-02,1.382620977094931036e-02
2.539839225727499894e+01,1.801702656564763833e-02,2.122559990025046570e-02,1.378312085098723667e-02
2.548813922638197838e+01,2.353705124149991362e-02,2.214636705701638481e-02,1.390819554268322121e-02
2.557788619548895781e+01,2.523749728336276837e-02,1.872066200084615203e-02,1.329253549933314196e-02
2.566763316459593725e+01,2.980704921591592962e-02,1.463858702782391830e-02,1.318870271329770569e-02
2.575738013370291668e+01,2.349297753610585238e-02,1.694677754163002176e-02,1.234999045270470698e-02
2.584712710280989612e+01,2.185697736874493008e-02,1.954497537272173111e-02,1.245233498607963528e-02
2.593687407191687555e+01,2.644714974777901545e-02,2.093865924062638870e-02,1.167526530178541327e-02
