# composition,0.417NaCl-0.058KCl-0.525CaCl2
# source,Wei, 2022
# temperature_K,1023
# raw_file,0.417NaCl-0.058KCl-0.525CaCl2_Wei_2022_1023.0_RIM.csv
# savgol,True
# grid_points,2000
r (A),Ca-Ca,Ca-Cl,K-Cl,K-K,Na-Cl,Na-Na
1.2150257552726362,0.02478312024547949,0.036502986936174535,0.043626191707072125,0.011176823182726961,0.02119562300055139,0.0277357871814106
1.2224799010105052,0.0248102445590449,0.03679264942778782,0.04390803184798995,0.011066971582024271,0.021096649966278528,0.027839629045101028
1.2299340467483741,0.024837368872610305,0.03708231191940111,0.044189871988907774,0.010929030924001274,0.02099145969661637,0.027943470908791453
1.237388192486243,0.024864493186175715,0.0373719744110144,0.0444717121298256,0.010791090265978276,0.020886269426954214,0.02804731277248188
1.244842338224112,0.02489161749974112,0.037661636902627686,0.044694959459887135,0.010653149607955279,0.020781079157292055,0.028151154636172303
1.252296483961981,0.02491874181330653,0.037828934733369395,0.04482275965503716,0.01051520894993228,0.020675888887629897,0.028254996499862732
1.2597506296998497,0.024945866126871937,0.037949198284410034,0.04495055985018718,0.010377268291909287,0.020570698617967745,0.028358838363553154
1.2672047754377187,0.024972990440437347,0.03806946183545067,0.045078360045337204,0.01023932763388629,0.020465508348305586,0.02846268022724358
1.2746589211755877,0.025000114754002753,0.03818972538649132,0.04520616024048723,0.010101386975863292,0.020360318078643427,0.028566522090934004
1.2821130669134566,0.025027239067568163,0.03830998893753196,0.045333960435637255,0.009963446317840295,0.02025512780898127,0.028670363954624432
1.2895672126513256,0.02505436338113357,0.0384302524885726,0.04546176063078728,0.009825505659817296,0.020149937539319113,0.028774205818314857
1.2970213583891945,0.02505619227183424,0.038550516039613236,0.045589560825937306,0.0096875650017943,0.020044747269656955,0.028878047682005283
1.3044755041270635,0.025050622209647173,0.03867077959065388,0.04571736102108733,0.009549624343771303,0.019939556999994796,0.02899095013302339
1.3119296498649324,0.02504505214746011,0.03879104314169452,0.04584516121623736,0.009411683685748304,0.01983436673033264,0.02915937138281319
1.3193837956028014,0.02503948208527304,0.03891130669273516,0.04597296141138738,0.009214441889834318,0.019729176460670482,0.029327792632602993
1.3268379413406703,0.025033912023085976,0.0390315702437758,0.04610076160653741,0.009011986497069368,0.01962751960808444,0.029496213882392795
1.3342920870785393,0.025028341960898908,0.039151833794816446,0.04622856180168743,0.008809531104304416,0.019527748269061226,0.029664635132182596
1.341746232816408,0.025022771898711844,0.03929022237400772,0.046287245716467154,0.008607075711539472,0.019427976930038015,0.029833056381972395
1.349200378554277,0.02501720183652478,0.039571069835615175,0.04632656863239814,0.00840462031877452,0.0193282055910148,0.030001477631762197
