# composition,0.7LiCl-0.3CaCl2
# source,Liang, 2024
# temperature_K,1073
# raw_file,0.7LiCl-0.3CaCl2_Liang_2024_1073.0_RIM.csv
# savgol,True
# grid_points,2000
r (A),Ca-Ca,Ca-Cl,Ca-Li,Cl-Cl,Li-Cl,Li-Li
0.5293855719068326,0.006621626560749566,0.0035211474430831085,0.007131841706518416,0.01818912434837841,0.006697923326023221,0.0
0.5343331006162423,0.006611666852593598,0.003513808710757662,0.007104646461300953,0.018190064433924236,0.006760896638644513,0.0
0.5392806293256519,0.0066017071444376295,0.0035064699784322162,0.007077451216083491,0.01819100451947006,0.006823869951265804,0.0
0.5442281580350615,0.006591747436281661,0.00349913124610677,0.007050255970866028,0.018191944605015886,0.006886843263887095,0.0
0.5491756867444711,0.006581787728125693,0.003491792513781324,0.007023060725648566,0.01819288469056171,0.0069498165765083855,0.0
0.5541232154538809,0.0065921434948516084,0.0034844537814558776,0.0069958654804311024,0.01819382477610754,0.007012789889129677,0.0
0.5590707441632905,0.006603694289511752,0.0034771150491304313,0.00696867023521364,0.018194764861653365,0.007075763201750968,0.0
0.5640182728727001,0.006615245084171896,0.0034697763168049854,0.0069414749899961775,0.01819570494719919,0.007138736514372258,0.0
0.5689658015821099,0.00662679587883204,0.003462437584479539,0.006914279744778715,0.018196645032745016,0.007201709826993551,0.0
0.5739133302915195,0.006638346673492183,0.003455098852154093,0.0068870844995612525,0.01819758511829084,0.0072646831396148415,0.0
0.5788608590009291,0.006649897468152327,0.003447760119828647,0.00685988925434379,0.018198525203836666,0.007327656452236132,0.0
0.5838083877103387,0.00666144826281247,0.003440421387503201,0.0068326940091263276,0.018199465289382495,0.007390629764857423,0.0
0.5887559164197484,0.006672999057472614,0.0034330826551777546,0.006805498763908864,0.01820040537492832,0.007453603077478715,0.0
0.5937034451291581,0.006684549852132758,0.0034257439228523082,0.006778303518691402,0.018201345460474146,0.007516576390100005,0.0
0.5986509738385677,0.006696100646792901,0.0034184051905268623,0.006751108273473939,0.01820228554601997,0.007579549702721296,0.0
0.6035985025479773,0.006707651441453045,0.003411066458201416,0.006723913028256477,0.018203225631565796,0.007642523015342587,0.0
0.608546031257387,0.006719202236113189,0.00340372772587597,0.006696717783039014,0.018201330174783373,0.007705496327963879,0.0
0.6134935599667967,0.006730753030773333,0.0033963889935505237,0.006669522537821552,0.01818571262458664,0.00776846964058517,0.0
0.6184410886762063,0.006742303825433477,0.003389050261225078,0.006642327292604089,0.018170095074389905,0.007831442953206461,0.0
0.6233886173856159,0.00675385462009362,0.0033817115288996315,0.006615132047386627,0.018154477524193174,0.00789441626582775,0.0
0.6283361460950256,0.006765405414753764,0.003374372796574185,0.0065879368021691635,0.01813885997399644,0.007957389578449043,0.0
