# composition,0.637LiCl-0.363KCl
# source,Jiang, 2016
# temperature_K,750
# raw_file,0.637LiCl-0.363KCl_Jiang_2016_750.0_RIM.csv
# savgol,True
# grid_points,2000
r (A),K-Cl,Li-Cl
2.429382576188094,0.21078303336131968,3.0149978900385968
2.4333651705752875,0.22289812557903751,2.9936912672798535
2.4373477649624813,0.2350132177967567,2.9723846445211075
2.4413303593496747,0.24712831001447455,2.9510780217623642
2.445312953736868,0.2592434022321924,2.902036568331129
2.449295548124062,0.27135849444991156,2.8050721983913047
2.4532781425112553,0.2834735866676294,2.7875833005999144
2.457260736898449,0.29558867888534857,2.7700944028085224
2.4612433312856425,0.306741815457869,2.752605505017132
2.4652259256728364,0.3171998674407563,2.7218956841366717
2.4692085200600298,0.3276579194236424,2.675860615485815
2.4731911144472236,0.33811597140652977,2.629825546834953
2.477173708834417,0.3485740233894159,2.597055410076822
2.481156303221611,0.3590320753723032,2.574330864025618
2.4851388976088042,0.3694901273551894,2.551606317974417
2.4891214919959976,0.3799481793380755,2.5288817719232157
2.4931040863831915,0.3904062313209628,2.506157225872012
2.497086680770385,0.40086428330384893,2.483432679820811
2.5010692751575787,0.41132233528673623,2.4607081337696073
2.505051869544772,0.4217803872696224,2.437983587718406
2.509034463931966,0.4322384392525097,2.4066840972136134
2.5130170583191593,0.4426964912353959,2.3640706436991628
2.516999652706353,0.4531545432182832,2.3214571901847068
2.5209822470935466,0.4636125952011693,2.278843736670256
2.5249648414807404,0.47407064718405667,2.2362302831558005
2.528947435867934,0.48452869916694274,2.2019369978845282
2.532930030255127,0.49498675114982893,2.177325157722268
2.536912624642321,0.5054448031327162,2.152713317560005
2.5408952190295144,0.5159028551156024,2.1281014773977445
