# composition,1.0KF
# source,Walz, 2019
# temperature_K,1131
# raw_file,KF_Walz_2019_1131.0_PIM.csv
# savgol,True
# grid_points,2000
r (A),F-F,K-F,K-K
3.763277290477562,1.4687957537031564,0.4898158605542438,1.676088888076186
3.7707293247161315,1.469386353796406,0.4892717719370961,1.6774653352547586
3.7781813589547006,1.4699769538896557,0.4887276833199483,1.6783239145375692
3.78563339319327,1.4705675539829055,0.4881835947028006,1.678256214881764
3.7930854274318397,1.4711581540761551,0.4876395060856528,1.6781885152259588
3.8005374616704093,1.4717487541694048,0.4870954174685051,1.6781208155701535
3.8079894959089784,1.4723393542626544,0.4865513288513574,1.6780531159143481
3.815441530147548,1.472929954355904,0.4860072402342096,1.6779854162585428
3.8228935643861175,1.4735205544491539,0.4854631516170618,1.6779177166027377
3.8303455986246866,1.4741111545424035,0.4849190629999141,1.6778500169469324
3.837797632863256,1.4747017546356531,0.4843749743827664,1.677782317291127
3.8452496671018257,1.4752923547289027,0.4838308857656186,1.6777146176353217
3.8527017013403952,1.4758829548221524,0.4832867971484709,1.6776469179795166
3.8601537355789644,1.4764086740377897,0.4827427085313232,1.6775792183237113
3.867605769817534,1.4760718064178238,0.4821986199141754,1.677511518667906
3.8750578040561034,1.475734938797858,0.4816545312970276,1.6774438190121006
3.882509838294673,1.475398071177892,0.4811104426798799,1.6773761193562955
3.889961872533242,1.4750612035579262,0.4805663540627322,1.6773084197004902
3.8974139067718117,1.4747243359379603,0.4800222654455844,1.6772407200446848
3.904865941010381,1.4743874683179945,0.4794781768284367,1.6771730203888795
3.9123179752489503,1.4740506006980285,0.4793398507124544,1.6771053207330744
3.91977000948752,1.4737137330780627,0.48016302879679024,1.677037621077269
3.9272220437260894,1.4733768654580968,0.4809862068811261,1.6769115590891337
3.934674077964659,1.4730399978381308,0.48180938496546194,1.6753489419769911
3.942126112203228,1.472703130218165,0.48263256304979774,1.6737863248648486
3.9495781464417976,1.472366262598199,0.4834557411341336,1.6722237077527058
3.957030180680367,1.4720293949782333,0.4842789192184695,1.6706610906405632
3.9644822149189367,1.4716925273582673,0.48510209730280535,1.6690984735284207
3.971934249157506,1.4713556597383015,0.48592527538714114,1.667535856416278
3.9793862833960754,1.4710187921183355,0.486748453471477,1.6659732393041353
3.986838317634645,1.4706819244983698,0.48757163155581285,1.6644106221919928
3.9942903518732145,1.4703450568784038,0.4883948096401487,1.66284800507985
4.001742386111784,1.470008189258438,0.48921798772448455,1.6612853879677074
4.009194420350353,1.469671321638472,0.49004116580882034,1.6597227708555649
4.016646454588923,1.4693344540185063,0.49086434389315625,1.658160153743422
4.024098488827492,1.4689975863985403,0.49168752197749205,1.6565975366312795
4.031550523066062,1.4686607187785745,0.49251070006182796,1.655034919519137
4.039002557304631,1.4683238511586085,0.4933338781461638,1.6534723024069944
4.0464545915432,1.467749611974664,0.4941570562304996,1.6513920003716116
4.05390662578177,1.4664023962519237,0.4949802343148355,1.6476259096366646
4.061358660020339,1.4650551805291834,0.4958034123991713,1.643859818901718
4.068810694258908,1.463707964806443,0.4966265904835071,1.6400937281667713
4.076262728497478,1.4623607490837025,0.497449768567843,1.6363276374318243
4.083714762736047,1.4610135333609624,0.49827294665217886,1.6325615466968777
4.091166796974617,1.4596663176382219,0.49909612473651477,1.6287954559619306
4.098618831213186,1.4583191019154815,0.5004347978669972,1.625029365226984
4.1060708654517555,1.4569718861927412,0.50237435906401,1.6212632744920372
4.1135228996903255,1.4556246704700009,0.504313920261023,1.6174971837570902
4.120974933928895,1.4542774547472606,0.5062534814580357,1.6137310930221436
4.128426968167464,1.4529302390245202,0.5081930426550485,1.609965002287197
4.135879002406034,1.4515830233017797,0.5101326038520615,1.60619891155225
4.143331036644603,1.4502358075790394,0.5120721650490743,1.6024328208173033
4.150783070883172,1.448888591856299,0.514011726246087,1.59685295568942
4.158235105121742,1.4475413761335587,0.5159512874431,1.590452742856983
4.165687139360311,1.4461941604108184,0.5178908486401128,1.5840525300245467
4.173139173598881,1.4448469446880778,0.5198304098371258,1.57765231719211
4.18059120783745,1.4434997289653375,0.5217699710341386,1.5712521043596737
4.188043242076019,1.4421525132425974,0.5237095322311514,1.5648518915272376
4.195495276314589,1.4408052975198569,0.5256490934281643,1.5584516786948006
4.202947310553158,1.4394580817971165,0.5275886546251771,1.5520514658623643
4.210399344791727,1.4369632660294784,0.5295282158221899,1.5456512530299282
4.217851379030297,1.4341569623837251,0.5314677770192029,1.5392510401974913
4.2253034132688665,1.431350658737972,0.5334073382162157,1.532850827365055
4.232755447507436,1.4285443550922192,0.5353468994132283,1.5258271810611086
4.240207481746006,1.4257380514464657,0.5372864606102413,1.5178680957288853
4.247659515984575,1.4229317478007126,0.5392260218072541,1.5099090103966628
4.255111550223145,1.4201254441549593,0.5411655830042671,1.5019499250644395
4.262563584461714,1.4173191405092063,0.5431051442012799,1.493990839732217
4.270015618700283,1.4145128368634534,0.5450447053982926,1.4860317543999946
4.277467652938853,1.4117065332177,0.5469842665953056,1.4780726690677712
4.284919687177422,1.408900229571947,0.5494404219464079,1.470113583735549
4.292371721415991,1.406093925926194,0.552204238902917,1.4621544984033266
4.299823755654561,1.4032876222804407,0.5549680558594267,1.4541954130711032
4.30727578989313,1.4004813186346876,0.5577318728159358,1.4462363277388808
4.314727824131699,1.3976750149889345,0.560495689772445,1.4386617907302606
4.322179858370269,1.3948687113431812,0.5632595067289545,1.4341582963427781
4.329631892608838,1.3920624076974282,0.5660233236854637,1.4296548019552962
4.337083926847408,1.3884305201245035,0.5687871406419732,1.4251513075678137
4.3445359610859775,1.3846569858321742,0.5715509575984825,1.420647813180332
4.351987995324547,1.3808834515398452,0.5743147745549917,1.41614431879285
4.359440029563117,1.3771099172475154,0.5770785915115012,1.4116408244053675
4.366892063801686,1.3733363829551863,0.5798424084680104,1.4071373300178858
4.374344098040255,1.369562848662857,0.5826062254245196,1.4026338356304038
4.381796132278825,1.3657893143705275,0.5853700423810291,1.3981303412429213
4.389248166517394,1.3620157800781982,0.5881338593375383,1.3936268468554396
4.396700200755963,1.3582422457858692,0.5908976762940475,1.3891233524679576
4.404152234994533,1.3544687114935394,0.5936614932505571,1.3846198580804752
4.411604269233102,1.3506951772012104,0.5964253102070662,1.3801163636929934
4.419056303471672,1.3469216429088806,0.5991891271635758,1.375612869305511
4.426508337710241,1.3431481086165515,0.6019529441200849,1.371109374918029
4.43396037194881,1.3393745743242222,0.6047167610765941,1.3666058805305472
4.44141240618738,1.3356010400318927,0.6074805780331037,1.3621023861430648
4.448864440425949,1.3318275057395634,0.6102443949896129,1.3575988917555828
4.4563164746645185,1.3280539714472344,0.6130082119461221,1.353095397368101
4.4637685089030885,1.324141704596012,0.6166081676565244,1.3485919029806186
4.471220543141658,1.3202174706766134,0.6202802486816544,1.3440884085931366
4.478672577380228,1.3162932367572142,0.623952329706785,1.3395849142056542
4.486124611618797,1.3123690028378154,0.6276244107319152,1.3338119768022767
4.493576645857366,1.3084447689184169,0.6312964917570453,1.326931235142273
4.501028680095936,1.3045205349990177,0.6349685727821759,1.3200504934822683
4.508480714334505,1.3005963010796189,0.6386406538073061,1.3131697518222647
4.515932748573074,1.29667206716022,0.6423127348324361,1.3062890101622608
4.523384782811644,1.292747833240821,0.6459848158575667,1.2994082685022563
4.530836817050213,1.2888235993214223,0.6496568968826969,1.2925275268422525
4.538288851288782,1.2848993654020235,0.653328977907827,1.2856467851822486
4.545740885527352,1.2809751314826245,0.6570010589329576,1.278766043522244
4.553192919765921,1.2770508975632258,0.6606731399580877,1.2718853018622402
4.560644954004491,1.2731266636438265,0.6643452209832182,1.2650045602022357
4.56809698824306,1.2692024297244278,0.6680173020083484,1.258123818542232
4.5755490224816295,1.2652781958050292,0.6716893830334785,1.2512430768822282
4.5830010567201995,1.26135396188563,0.6753614640586091,1.2443623352222237
4.590453090958769,1.2574297279662312,0.6790335450837393,1.2374815935622199
4.597905125197338,1.2535054940468326,0.6827056261088693,1.230600851902216
4.605357159435908,1.2496320594541896,0.6863777071339999,1.2243562897639275
4.612809193674477,1.2457774234816592,0.6900497881591301,1.2183471499809209
4.620261227913046,1.2419227875091285,0.6941536589802844,1.212338010197914
4.627713262151616,1.2380681515365974,0.6987402227699295,1.2063288704149064
4.635165296390185,1.234213515564067,0.7033267865595741,1.2003197306318998
4.642617330628755,1.230358879591536,0.7079133503492193,1.1943105908488922
4.650069364867324,1.2265042436190055,0.7124999141388639,1.1883014510658856
4.657521399105893,1.2226496076464748,0.7170864779285085,1.1822923112828787
4.664973433344463,1.218794971673944,0.7216730417181537,1.1762831714998714
4.672425467583032,1.2149403357014132,0.7262596055077983,1.1702740317168645
4.6798775018216014,1.2110856997288826,0.730846169297443,1.1642648919338578
4.687329536060171,1.2072310637563517,0.7354327330870881,1.1582557521508503
4.6947815702987405,1.203376427783821,0.7400192968767327,1.1522466123678436
4.70223360453731,1.1995217918112906,0.7446058606663774,1.1462374725848368
4.70968563877588,1.1956671558387595,0.7491924244560225,1.1402283328018294
4.717137673014449,1.1918125198662288,0.7537789882456671,1.1342191930188226
4.724589707253019,1.187957883893698,0.7583655520353123,1.1282100532358152
4.732041741491588,1.1841032479211673,0.762952115824957,1.1222009134528084
4.739493775730157,1.1802486119486368,0.7675386796146015,1.116495635613734
4.746945809968727,1.1763939759761057,0.7721252434042467,1.110941332544887
4.754397844207296,1.172539340003575,0.7769234488340879,1.1053870294760402
4.761849878445865,1.1686024710627358,0.7820257845258924,1.0998327264071937
4.769301912684435,1.1644556852481223,0.7871281202176976,1.0942784233383465
4.776753946923004,1.1603088994335091,0.7922304559095021,1.0887241202695
4.784205981161573,1.1561621136188962,0.7973327916013068,1.0831698172006534
4.791658015400143,1.1520153278042826,0.8024351272931118,1.0776155141318062
4.7991100496387125,1.1478685419896695,0.8075374629849165,1.0720612110629595
4.8065620838772825,1.143721756175056,0.8126397986767216,1.0665069079941123
4.814014118115852,1.1395749703604428,0.8177421343685262,1.0609526049252658
4.821466152354421,1.1354281845458298,0.8228444700603307,1.0553983018564193
4.828918186592991,1.1312813987312162,0.8279468057521359,1.049843998787572
4.83637022083156,1.127134612916603,0.8330491414439405,1.0442896957187255
4.843822255070129,1.1229878271019902,0.838151477135745,1.038735392649879
4.851274289308699,1.1188410412873766,0.8432538128275502,1.0331810895810316
4.858726323547268,1.1146942554727635,0.8483561485193547,1.027626786512185
4.866178357785837,1.1105474696581503,0.8534584842111592,1.0220724834433386
4.873630392024407,1.1064006838435367,0.8585608199029644,1.0165181803744914
4.881082426262976,1.1022538980289238,0.8639212326881184,1.011451374995413
4.888534460501546,1.0981071122143102,0.869564185281267,1.0069182764319105
4.895986494740115,1.093960326399697,0.875207137874415,1.0023851778684083
4.903438528978684,1.0898135405850842,0.8808500904675629,0.9978520793049063
4.910890563217254,1.0856667547704706,0.8864930430607115,0.9933189807414036
4.9183425974558235,1.0812150745092508,0.8921359956538595,0.9887858821779015
4.925794631694393,1.0767513235844948,0.8977789482470074,0.9842527836143994
4.933246665932963,1.0722875726597385,0.9034219008401561,0.9797196850508968
4.940698700171532,1.0678238217349825,0.909064853433304,0.9751865864873946
4.948150734410102,1.063360070810226,0.9147078060264526,0.9706534879238919
4.955602768648671,1.05889631988547,0.9203507586196005,0.9661203893603899
4.96305480288724,1.0544325689607141,0.9259937112127484,0.9615872907968878
4.97050683712581,1.0499688180359577,0.931636663805897,0.9570541922333852
4.977958871364379,1.0455050671112016,0.937279616399045,0.952521093669883
4.985410905602948,1.0410413161864458,0.942922568992193,0.9479879951063809
4.992862939841518,1.0365775652616893,0.9485655215853416,0.9434548965428783
5.000314974080087,1.0321138143369333,0.9541506612031483,0.9389217979793761
5.007767008318656,1.0276500634121772,0.9597077455100119,0.9343886994158741
5.015219042557226,1.0231863124874208,0.9652648298168762,0.9298556008523714
5.022671076795795,1.018722561562665,0.9708219141237397,0.9257161459571808
5.030123111034365,1.0142588106379085,0.976378998430604,0.9225561487101439
5.0375751452729345,1.0097950597131524,0.9819360827374677,0.9193961514631075
5.045027179511504,1.0053313087883966,0.9874931670443312,0.916236154216071
5.052479213750074,1.001560119131079,0.9930502513511955,0.9130761569690341
5.059931247988643,0.9978658043909707,0.9986073356580591,0.9099161597219977
5.067383282227212,0.9941714896508623,1.0041644199649227,0.9067561624749612
5.074835316465782,0.9904771749107535,1.0097215042717869,0.9035961652279243
5.082287350704351,0.9867828601706451,1.0152785885786506,0.9004361679808879
5.08973938494292,0.9830885454305367,1.0208356728855141,0.8972761707338514
5.09719141918149,0.9793942306904279,1.0263927571923783,0.8941161734868145
5.104643453420059,0.9756999159503195,1.031949841499242,0.8909561762397781
5.112095487658629,0.9720056012102106,1.0375069258061063,0.8877961789927412
5.119547521897198,0.9683112864701022,1.0430640101129698,0.8846361817457047
5.126999556135767,0.9646169717299938,1.0487319261737205,0.8814761844986683
5.134451590374337,0.960922656989885,1.0544387202764423,0.8783161872516314
5.141903624612906,0.9572283422497766,1.0601455143791634,0.8751561900045949
5.1493556588514755,0.9535340275096682,1.0658523084818845,0.8719961927575584
5.1568076930900455,0.9498397127695594,1.0715591025846063,0.8688361955105216
5.164259727328615,0.946145398029451,1.0772658966873274,0.8656761982634851
5.171711761567184,0.9424510832893426,1.0829726907900485,0.8625162010164487
5.179163795805754,0.9387567685492337,1.0886794848927703,0.8593562037694118
5.186615830044323,0.9350624538091253,1.0943862789954917,0.8571350947828869
5.194067864282893,0.9322248408584662,1.1000930730982135,0.8550951409855634
5.201519898521462,0.9297381752413575,1.1057998672009346,0.8530551871882401
5.208971932760031,0.9272515096242487,1.1115066613036557,0.851015233390917
5.216423966998601,0.9247648440071398,1.1172134554063775,0.8489752795935935
5.22387600123717,0.922278178390031,1.1229202495090986,0.8469353257962703
5.231328035475739,0.9197915127729223,1.1286270436118198,0.844895371998947
5.238780069714309,0.9173048471558132,1.1343338377145415,0.8428554182016236
5.246232103952878,0.9148181815387044,1.1400406318172627,0.8408154644043003
5.253684138191447,0.9123315159215957,1.1449910603819762,0.8387755106069772
5.261136172430017,0.9098448503044866,1.1497610004712753,0.8367355568096537
5.2685882066685865,0.9073581846873778,1.154530940560574,0.8346956030123305
5.2760402409071565,0.9048715190702689,1.1593008806498732,0.832655649215007
5.283492275145726,0.9023848534531601,1.164070820739172,0.8306156954176838
5.290944309384295,0.8998981878360514,1.1688407608284705,0.8285757416203605
5.298396343622865,0.8974115222189423,1.1736107009177696,0.826535787823037
5.305848377861434,0.8949248566018335,1.1783806410070683,0.8244958340257139
5.313300412100003,0.8924381909847248,1.183150581096367,0.8224558802283907
5.320752446338573,0.8899515253676158,1.1879205211856663,0.8204159264310672
5.328204480577142,0.887464859750507,1.192690461274965,0.818375972633744
5.335656514815712,0.884978194133398,1.197460401364264,0.8163360188364205
5.343108549054281,0.8824915285162892,1.2022303414535627,0.8142960650390972
5.35056058329285,0.8800048628991805,1.2070002815428613,0.8122561112417741
5.35801261753142,0.8776529412009546,1.2117702216321606,0.8103477499114392
5.365464651769989,0.8761862099839349,1.2165401617214593,0.8093038758258151
5.372916686008558,0.8747194787669152,1.221310101810758,0.8082600017401909
5.380368720247128,0.8732527475498953,1.226080041900057,0.8072161276545665
5.3878207544856975,0.8717860163328758,1.2308499819893557,0.8061722535689423
5.395272788724267,0.8703192851158561,1.2345342116431741,0.8051283794833181
5.402724822962837,0.8688525538988362,1.2375435017618184,0.8040845053976937
5.410176857201406,0.8673858226818165,1.2405527918804624,0.8030406313120695
5.417628891439976,0.8659190914647967,1.2435620819991067,0.8019967572264451
5.425080925678545,0.864452360247777,1.2465713721177507,0.800952883140821
5.432532959917114,0.8629856290307574,1.2495806622363947,0.7999090090551968
5.439984994155684,0.8615188978137376,1.252589952355039,0.7988651349695725
5.447437028394253,0.8600521665967179,1.255599242473683,0.7978212608839482
5.454889062632822,0.8585854353796982,1.258608532592327,0.796777386798324
5.462341096871392,0.8571187041626783,1.2616178227109713,0.7957335127126997
5.469793131109961,0.8556519729456588,1.2646271128296154,0.7946896386270754
5.47724516534853,0.8541852417286391,1.2676364029482594,0.7936457645414512
5.4846971995871,0.8527185105116192,1.2706456930669037,0.792601890455827
5.492149233825669,0.8512517792945995,1.2736549831855477,0.7915580163702027
5.499601268064239,0.8497850480775797,1.2766642733041922,0.7905141422845784
5.5070533023028085,0.84831831686056,1.279673563422836,0.7894702681989542
5.514505336541378,0.8468515856435403,1.28268285354148,0.7884263941133299
5.521957370779948,0.8453848544265206,1.2856921436601243,0.7873825200277056
5.529409405018517,0.8439181232095009,1.2887014337787683,0.7863386459420814
5.536861439257086,0.8424513919924812,1.2917107238974124,0.7852947718564571
5.544313473495656,0.8412408538426065,1.2947200140160566,0.784514989607785
5.551765507734225,0.8406364471314304,1.2977293041347007,0.7843600266286743
5.559217541972794,0.8400320404202541,1.3006657826672983,0.7842050636495635
5.566669576211364,0.8394276337090779,1.3018255280054831,0.7840501006704529
5.574121610449933,0.8388232269979017,1.302985273343668,0.7838951376913421
5.581573644688503,0.8382188202867255,1.3041450186818528,0.7837401747122315
5.589025678927072,0.8376144135755493,1.3053047640200377,0.7835852117331207
5.596477713165641,0.8370100068643731,1.3064645093582223,0.78343024875401
5.603929747404211,0.8364056001531969,1.3076242546964072,0.7832752857748992
5.6113817816427805,0.8358011934420206,1.308784000034592,0.7831203227957886
5.61883381588135,0.8351967867308445,1.3099437453727767,0.7829653598166779
5.6262858501199196,0.8345923800196683,1.3111034907109615,0.7828103968375671
5.633737884358489,0.8339879733084921,1.3122632360491464,0.7826554338584565
5.641189918597058,0.8333835665973158,1.313422981387331,0.7825004708793457
5.648641952835628,0.8327791598861396,1.314582726725516,0.782345507900235
5.656093987074197,0.8321747531749635,1.3157424720637008,0.7821905449211243
5.663546021312767,0.8315703464637871,1.3169022174018856,0.7820355819420136
5.670998055551336,0.830965939752611,1.3180619627400703,0.7818806189629028
5.678450089789905,0.8303615330414348,1.3192217080782551,0.7817256559837922
5.685902124028475,0.8297571263302586,1.32038145341644,0.7815706930046814
5.693354158267044,0.8291527196190824,1.3215411987546246,0.7814157300255707
5.700806192505613,0.8285483129079062,1.3227009440928095,0.78126076704646
5.708258226744183,0.82794390619673,1.3238606894309943,0.7811058040673493
5.715710260982752,0.8273394994855537,1.325020434769179,0.7809508410882385
5.7231622952213215,0.8267350927743776,1.3261801801073638,0.7807958781091279
5.7306143294598915,0.8264340432425479,1.3273399254455487,0.781065140429054
5.738066363698461,0.8264861381281491,1.3284996707837333,0.7818282522646252
5.745518397937031,0.8265382330137503,1.3292759209231444,0.7825913641001965
5.7529704321756,0.8265903278993514,1.328559033435023,0.7833544759357678
5.760422466414169,0.8266424227849526,1.3278421459469016,0.784117587771339
5.767874500652739,0.8266945176705538,1.3271252584587803,0.7848806996069103
5.775326534891308,0.8267466125561549,1.326408370970659,0.7856438114424815
5.782778569129877,0.8267987074417561,1.3256914834825375,0.7864069232780527
5.790230603368447,0.8268508023273573,1.3249745959944161,0.787170035113624
5.797682637607016,0.8269028972129584,1.3242577085062948,0.7879331469491954
5.805134671845586,0.8269549920985596,1.3235408210181734,0.7886962587847667
5.812586706084155,0.8270070869841608,1.322823933530052,0.7894593706203379
5.820038740322724,0.8270591818697619,1.3221070460419309,0.7902224824559091
5.827490774561294,0.8271112767553631,1.3213901585538093,0.7909855942914804
5.834942808799863,0.8271633716409643,1.320673271065688,0.7917487061270516
5.8423948430384325,0.8272154665265654,1.3199563835775667,0.7925118179626229
5.8498468772770025,0.8272675614121666,1.3192394960894454,0.7932749297981943
5.857298911515572,0.8273196562977678,1.318522608601324,0.7940380416337655
5.864750945754141,0.8273717511833689,1.3178057211132026,0.7948011534693367
5.872202979992711,0.8274238460689701,1.3170888336250812,0.795564265304908
5.87965501423128,0.8274759409545712,1.3163719461369598,0.7963273771404792
5.88710704846985,0.8275280358401724,1.3156550586488385,0.7970904889760505
5.894559082708419,0.8275801307257736,1.314938171160717,0.7978536008116218
5.902011116946988,0.8276322256113747,1.3142212836725957,0.798616712647193
5.909463151185558,0.8276843204969759,1.3135043961844743,0.7993798244827643
5.916915185424127,0.8280553820172389,1.312787508696353,0.8005950112553785
5.924367219662696,0.8286161413311635,1.3120706212082318,0.802079058807797
5.931819253901266,0.829176900645088,1.3107667335726774,0.8035631063602156
5.939271288139835,0.8297376599590125,1.3084605169933088,0.805047153912634
5.946723322378404,0.830298419272937,1.3061543004139402,0.8065312014650524
5.954175356616974,0.8308591785868616,1.3038480838345712,0.8080152490174711
5.9616273908555435,0.8314199379007862,1.3015418672552026,0.8094992965698895
5.9690794250941135,0.8319806972147108,1.2992356506758338,0.8109833441223082
5.976531459332683,0.8325414565286353,1.296929434096465,0.8124673916747266
5.983983493571252,0.8331022158425598,1.2946232175170964,0.8139514392271451
5.991435527809822,0.8336629751564844,1.2923170009377274,0.8154354867795637
5.998887562048391,0.8342237344704089,1.2900107843583588,0.8169195343319822
6.00633959628696,0.8347844937843334,1.2877045677789902,0.8184035818844007
6.01379163052553,0.835345253098258,1.2853983511996212,0.8198876294368193
6.021243664764099,0.8359060124121825,1.2830921346202526,0.8213716769892377
6.028695699002668,0.8364667717261071,1.280785918040884,0.8228557245416561
6.036147733241238,0.8370275310400317,1.278479701461515,0.8243397720940748
6.043599767479807,0.8375882903539562,1.2761734848821464,0.8258238196464932
6.051051801718377,0.8381490496678807,1.2738672683027776,0.8273078671989119
6.058503835956946,0.8387098089818052,1.2715610517234088,0.8287919147513303
6.065955870195515,0.8392705682957298,1.2692548351440402,0.8302759623037488
6.073407904434085,0.8398313276096544,1.2669486185646714,0.8317600098561674
6.0808599386726545,0.8403920869235789,1.2646424019853026,0.8332440574085859
6.088311972911224,0.8409528462375034,1.262336185405934,0.8347281049610044
6.095764007149794,0.841513605551428,1.2600299688265653,0.8365579799199111
6.103216041388363,0.8424252614838875,1.2577237522471965,0.8385395178821132
6.110668075626932,0.843429042756251,1.2554175356678279,0.8405210558443152
6.118120109865502,0.8444328240286145,1.2526027983192647,0.8425025938065176
6.125572144104071,0.845436605300978,1.2493448728111933,0.8444841317687196
6.133024178342641,0.8464403865733416,1.2460869473031213,0.846465669730922
6.14047621258121,0.8474441678457051,1.24282902179505,0.848447207693124
6.147928246819779,0.8484479491180685,1.2395710962869786,0.8504287456553261
6.155380281058349,0.8494517303904321,1.2363131707789066,0.8524102836175284
6.162832315296918,0.8504555116627955,1.2330552452708352,0.8543918215797305
6.170284349535487,0.851459292935159,1.2297973197627639,0.8563733595419325
6.177736383774057,0.8524630742075227,1.2265393942546918,0.8583548975041349
6.185188418012626,0.8534668554798861,1.2232814687466205,0.8603364354663369
6.192640452251196,0.8544706367522497,1.2200235432385487,0.8623179734285392
6.2000924864897655,0.8554744180246131,1.216765617730477,0.8642995113907412
6.207544520728335,0.8564781992969767,1.2135076922224057,0.8662810493529434
6.214996554966905,0.8574819805693402,1.210249766714334,0.8682625873151457
6.222448589205474,0.8584857618417037,1.2069918412062624,0.8702441252773477
6.229900623444043,0.8594895431140671,1.203733915698191,0.8722256632395498
6.237352657682613,0.8604933243864307,1.2004759901901192,0.8742072012017521
6.244804691921182,0.8614971056587942,1.1972180646820476,0.8761887391639542
6.252256726159751,0.8625008869311577,1.1939601391739763,0.8781702771261563
6.259708760398321,0.8635046682035212,1.1907022136659045,0.8801518150883586
6.26716079463689,0.8645084494758847,1.1874442881578329,0.8819242738295483
6.27461282887546,0.8655122307482483,1.184186362649761,0.8829322931582101
6.282064863114029,0.8665160120206118,1.1809284371416897,0.8839403124868717
6.289516897352598,0.8678262333395174,1.1776705116336181,0.8849483318155332
6.296968931591168,0.8691502109519903,1.1740392565293256,0.8859563511441949
6.304420965829737,0.870474188564463,1.1703305444050949,0.8869643704728565
6.3118730000683065,0.8717981661769357,1.166621832280864,0.887972389801518
6.3193250343068765,0.8731221437894087,1.1629131201566325,0.8889804091301798
6.326777068545446,0.8744461214018814,1.1592044080324015,0.8899884284588414
6.334229102784015,0.8757700990143541,1.1554956959081708,0.890996447787503
6.341681137022585,0.877094076626827,1.1517869837839394,0.8920044671161647
6.349133171261154,0.8784180542392998,1.1480782716597084,0.8930124864448262
6.356585205499724,0.8797420318517727,1.1443695595354773,0.894020505773488
6.364037239738293,0.8810660094642454,1.1406608474112463,0.8950285251021496
6.371489273976862,0.8823899870767181,1.1369521352870153,0.8960365444308112
6.378941308215432,0.8837139646891911,1.1332434231627841,0.8970445637594728
6.386393342454001,0.8850379423016638,1.1295347110385532,0.8980525830881344
6.39384537669257,0.8863619199141366,1.1258259989143222,0.899060602416796
6.40129741093114,0.8876858975266094,1.122117286790091,0.9000686217454578
6.408749445169709,0.8890098751390823,1.11840857466586,0.9010766410741193
6.4162014794082785,0.890333852751555,1.1146998625416291,0.9020846604027809
6.4236535136468484,0.8916578303640278,1.110991150417398,0.9030926797314426
6.4311055478854176,0.8929818079765006,1.107282438293167,0.9041006990601042
6.4385575821239875,0.8943057855889734,1.1035737261689356,0.9051087183887659
6.446009616362557,0.8956297632014463,1.0998650140447046,0.9061167377174275
6.453461650601126,0.896953740813919,1.0961563019204739,0.9071247570460891
6.460913684839696,0.8982777184263919,1.0924634993186062,0.9081327763747508
6.468365719078265,0.8996270748741929,1.0888182001044988,0.9091407957034123
6.475817753316834,0.9011590357406132,1.0851729008903916,0.9101488150320739
6.483269787555404,0.9026909966070337,1.0815276016762838,0.9111568343607357
6.490721821793973,0.9042229574734539,1.0778823024621766,0.9121648536893973
6.498173856032542,0.9057549183398742,1.0742370032480693,0.9131728730180588
6.505625890271112,0.9072868792062947,1.0705917040339616,0.9141808923467205
6.513077924509681,0.908818840072715,1.0669464048198543,0.9151889116753821
6.520529958748251,0.9103508009391355,1.0633011056057466,0.9161969310040439
6.52798199298682,0.9118827618055557,1.0596558063916393,0.9172049503327054
6.5354340272253895,0.913414722671976,1.056010507177532,0.918212969661367
6.5428860614639595,0.9149466835383965,1.0523652079634243,0.9192209889900287
6.550338095702529,0.9164786444048167,1.048719908749317,0.9202290083186903
6.557790129941098,0.918010605271237,1.0450746095352097,0.9212370276473518
6.565242164179668,0.9195425661376575,1.041429310321102,0.9222450469760136
6.572694198418237,0.9210745270040778,1.0377840111069947,0.9232530663046752
6.580146232656807,0.9226064878704983,1.034138711892887,0.9242610856333369
6.587598266895376,0.9241384487369185,1.0304934126787797,0.9252691049619984
6.595050301133945,0.9256704096033388,1.0268481134646725,0.92627712429066
6.602502335372515,0.9272023704697593,1.0232028142505647,0.9272851436193218
6.609954369611084,0.9287343313361796,1.0195575150364575,0.9282931629479834
6.617406403849653,0.9302662922025998,1.0159122158223501,0.9293011822766449
6.624858438088223,0.9317982530690203,1.0131849128027755,0.9303092016053066
6.632310472326792,0.9333302139354406,1.0106835823366846,0.9313172209339682
6.639762506565361,0.934862174801861,1.0081822518705938,0.9323252402626298
6.647214540803931,0.9363941356682813,1.0056809214045026,0.9333332595912915
6.6546665750425005,0.9379426327743561,1.0031795909384118,0.9343412789199531
6.6621186092810705,0.9395322094001193,1.0006782604723208,0.9361000742701655
6.66957064351964,0.9411217860258823,0.9981769300062299,0.9383394989678508
6.677022677758209,0.9427113626516453,0.9956755995401391,0.9405789236655363
6.684474711996779,0.9443009392774085,0.9931742690740479,0.942818348363222
6.691926746235348,0.9458905159031715,0.9906729386079571,0.9450577730609073
6.699378780473917,0.9474800925289346,0.9881716081418662,0.9472971977585928
6.706830814712487,0.9490696691546978,0.9856702776757751,0.9495366224562785
6.714282848951056,0.9506592457804608,0.9831689472096843,0.9517760471539638
6.721734883189625,0.9522488224062239,0.9806676167435935,0.9540154718516493
6.729186917428195,0.9538383990319871,0.9781662862775024,0.9562548965493349
6.736638951666764,0.9554279756577502,0.9756649558114115,0.9584943212470203
6.744090985905334,0.9570175522835134,0.9731636253453204,0.960733745944706
