# composition,1.0NaCl
# source,Lu, 2021
# temperature_K,1200
# raw_file,NaCl_Lu_2021_1200.0_PIM.csv
# savgol,True
# grid_points,2000
r (A),Na-Cl,Na-Na
2.3911937783891943,1.2718584686556722,0.0035140976137482296
2.3991644243171586,1.3086374417824909,0.0038173910990372405
2.4071350702451224,1.3454164149093075,0.004120684584326234
2.4151057161730867,1.4437525174694037,0.004423978069615245
2.4230763621010505,1.5749719069534858,0.004727271554904239
2.4310470080290143,1.6432370226313693,0.005030565040193233
2.4390176539569786,1.7115021383092563,0.005333858525482244
2.4469882998849424,1.8339491359062934,0.0060869915414170465
2.4549589458129066,2.0221206357525423,0.00726057598602862
2.4629295917408704,2.07522064837073,0.008434160430640129
2.4709002376688343,2.124600861295307,0.009607744875251636
2.4788708835967985,2.218345817562111,0.010781329319863212
2.4868415295247623,2.339985757611094,0.011954913764474717
2.494812175452726,2.511000528947631,0.013128498209086226
2.5027828213806904,2.5887772916691847,0.0143020826536978
2.5107534673086542,2.679758429662972,0.015475667098309309
2.518724113236618,2.7819489269344295,0.016649251542920816
2.5266947591645823,2.849716584674891,0.01782283598753239
2.534665405092546,2.9105792750208557,0.018996420432143897
2.5426360510205104,2.9757759283925123,0.020170004876755472
2.550606696948474,3.161376120507642,0.02134358932136698
2.558577342876438,3.2274987091649012,0.022517173765978487
2.5665479888044023,3.2801956563381274,0.023690758210590062
2.574518634732366,3.4170630620946456,0.02486434265520157
2.5824892806603303,3.4686578581016887,0.026037927099813143
2.590459926588294,3.554038105763545,0.027560058907345867
2.598430572516258,3.603993138225922,0.029512853171995833
2.6064012184442222,3.6436545537349763,0.031465647436645906
2.614371864372186,3.692340884926422,0.03341844170129587
2.62234251030015,3.772116455786528,0.03537123596594584
2.630313156228114,3.775785925213717,0.03732403023059591
2.638283802156078,3.779455394640906,0.039276824495245874
2.6462544480840418,3.7831248640680952,0.041229618759895836
2.654225094012006,3.7867943334952843,0.04318241302454591
2.66219573993997,3.7904638029224733,0.04513520728919587
2.670166385867934,3.786494033966101,0.047088001553845946
2.678137031795898,3.7813939627614848,0.049040795818495915
2.6861076777238617,3.7762938915568687,0.05099359008314588
2.694078323651826,3.771193820352252,0.05294638434779595
2.70204896957979,3.766093749147636,0.05489917861244592
2.710019615507754,3.7609936779430195,0.056851972877095994
2.717990261435718,3.7558936067384034,0.058804767141745956
2.7259609073636817,3.7507935355337874,0.06075756140639592
2.733931553291646,3.745693464329171,0.06303000806640036
2.7419021992196098,3.7405933931245547,0.06582904012211882
2.7498728451475736,3.7354933219199387,0.06862807217783728
2.757843491075538,3.6913835720080317,0.07142710423355589
2.7658141370035016,3.552597061146502,0.07422613628927435
2.7737847829314655,3.4871825811193236,0.07702516834499282
2.7817554288594297,3.4338415394884763,0.07982420040071143
2.7897260747873935,3.382894864961426,0.08262323245642988
2.797696720715358,3.332077000462644,0.0854222645121485
2.8056673666433216,3.288963443085846,0.08822129656786697
2.8136380125712854,3.249336886738011,0.09102032862358543
2.8216086584992497,3.18332371181088,0.09381936067930405
2.8295793044272135,3.1078507452392934,0.0966183927350225
2.8375499503551778,3.081199378023869,0.09941742479074112
2.8455205962831416,3.0545480108084457,0.10221645684645958
2.8534912422111054,3.0278966435930226,0.10501548890217804
2.8614618881390697,2.987716470774305,0.10781452095789665
2.8694325340670335,2.938392664676383,0.11061355301361511
2.8774031799949973,2.8808811170126765,0.11427323500067027
2.8853738259229615,2.811633018782926,0.11986515038303855
2.8933444718509254,2.775274972437851,0.1254570657654065
2.901315117778889,2.738916926092776,0.13104898114777447
2.9092857637068534,2.702819223815902,0.13664089653014275
2.9172564096348172,2.667099504906498,0.1422328119125107
2.9252270555627815,2.6313797859970918,0.14782472729487897
2.9331977014907453,2.5926516222024576,0.15341664267724692
2.941168347418709,2.5514042260574765,0.1590085580596149
2.9491389933466734,2.5101568299124932,0.16460047344198317
2.957109639274637,2.4585146207568567,0.17019238882435112
2.9650802852026015,2.3995733545280897,0.1757843042067194
2.9730509311305653,2.3372090411046615,0.1824005624738956
2.981021577058529,2.270109344480224,0.1919055490581798
2.9889922229864934,2.2173193405963616,0.20141053564246453
2.996962868914457,2.172642262902479,0.21091552222674875
3.004933514842421,2.1320151635003177,0.22042050881103295
3.0129041607703853,2.1013706680869864,0.22992549539531767
3.020874806698349,2.0707261726736568,0.23943048197960187
3.028845452626313,1.9602407613863466,0.2489354685638861
3.036816098554277,1.9315781825625686,0.2584404551481708
3.044786744482241,1.9029156037387922,0.26818172621883263
3.052757390410205,1.874253024915014,0.2787276729653482
3.060728036338169,1.8455904460912376,0.2892736197118633
3.068698682266133,1.8107262942345952,0.29981956645837826
3.076669328194097,1.7679056813157696,0.31036551320489386
3.084639974122061,1.7250850683969468,0.3209114599514089
3.092610620050025,1.6835361288160042,0.3314574066979245
3.100581265977989,1.6522325980742703,0.3420033534444395
3.108551911905953,1.6209290673325363,0.35254930019095454
3.116522557833917,1.5896255365908005,0.36309524693747014
3.124493203761881,1.5593899179307493,0.37635771291736714
3.1324638496898447,1.5378495459766923,0.39150886410522456
3.140434495617809,1.516309174022634,0.4066600152930828
3.148405141545773,1.494768802068577,0.4218111664809403
3.1563757874737366,1.47322843011452,0.43696231766879773
3.164346433401701,1.446310016336459,0.452113468856656
3.1723170793296647,1.4065659732592923,0.4672646200445134
3.180287725257629,1.3668219301821236,0.4823372230861712
3.1882583711855927,1.34270389997224,0.4970013356875789
3.1962290171135566,1.319566797328716,0.5116654482889866
3.204199663041521,1.2964296946851905,0.5263295608903952
3.2121703089694846,1.2732925920416664,0.5409936734918028
3.220140954897449,1.2511556599404647,0.5556577860932114
3.2281116008254127,1.2303148514850704,0.570321898694619
3.2360822467533765,1.209474043029676,0.5849860112960268
3.244052892681341,1.1886332345742805,0.599477760639819
3.2520235386093046,1.1677924261188861,0.6128196104388705
3.2599941845372684,1.1469516176634917,0.626161460237922
3.2679648304652327,1.1291494259104247,0.6395033100369742
3.2759354763931965,1.1122837325033195,0.6528451598360258
3.2839061223211603,1.0954180390962145,0.6661870096350773
3.2918767682491246,1.0785523456891084,0.6795288594341296
3.2998474141770884,1.0616866522820032,0.6928707092331811
3.3078180601050526,1.0448209588748973,0.7062125590322333
3.3157887060330165,1.0276101403372238,0.7203802689310033
3.3237593519609803,1.006777805085855,0.7359581102757773
3.3317299978889445,0.9859454698344848,0.7515359516205522
3.3397006438169083,0.965113134583116,0.7671137929653262
3.3476712897448726,0.944280799331746,0.7826916343101011
3.3556419356728364,0.9271606315461458,0.7982694756548752
3.3636125816008002,0.9152913498943979,0.8138473169996492
3.3715832275287645,0.9034220682426493,0.8293928436610072
3.3795538734567283,0.8915527865909012,0.8444990071585057
3.387524519384692,0.8796835049391533,0.8596051706560042
3.3954951653126564,0.8678142232874047,0.8747113341535036
3.40346581124062,0.8559449416356567,0.889817497651002
3.411436457168584,0.8440756599839087,0.9049236611485006
3.4194071030965483,0.83220637833216,0.920029824646
3.427377749024512,0.8222350337646499,0.9351359881434985
3.4353483949524763,0.8133028329608573,0.9521050772800513
3.44331904088044,0.8043706321570652,0.9702590966066538
3.451289686808404,0.7954384313532731,0.9884131159332562
3.4592603327363682,0.7865062305494804,1.0065671352598597
3.467230978664332,0.7775740297456883,1.024721154586462
3.4752016245922963,0.7686418289418957,1.0428751739130655
3.48317227052026,0.7597096281381036,1.0611171898413247
3.491142916448224,0.7507774273343115,1.0794622742133413
3.499113562376188,0.7418452265305189,1.097807358585359
3.507084208304152,0.7329130257267268,1.1161524429573755
3.515054854232116,0.7239808249229346,1.1344975273293922
3.52302550016008,0.7156048163049799,1.1528426117014097
3.530996146088044,0.7081915582939571,1.1710359881308323
3.5389667920160077,0.7007783002829343,1.1887546214693214
3.546937437943972,0.6933650422719111,1.2064732548078116
3.554908083871936,0.6859517842608883,1.2241918881463008
3.5628787297999,0.6785385262498651,1.241910521484791
3.570849375727864,0.6711252682388423,1.25962915482328
3.5788200216558277,0.6637120102278196,1.2773477881617692
3.586790667583792,0.6562987522167963,1.2927216370098733
3.5947613135117558,0.6488854942057736,1.3080180035038225
3.60273195943972,0.6414722361947505,1.3233143699977725
3.610702605367684,0.6340589781837276,1.3386107364917217
3.6186732512956477,0.6266457201727049,1.3539071029856709
3.626643897223612,0.6202693297067879,1.369203469479621
3.6346145431515757,0.6159814062296587,1.3797560412263292
3.6425851890795395,0.6116934827525294,1.3872782295504578
3.650555835007504,0.6074055592753999,1.3948004178745868
3.6585264809354676,0.6031176357982706,1.4023226061987153
3.6664971268634314,0.5988297123211413,1.4098447945228438
3.6744677727913957,0.5945417888440119,1.4173669828469728
3.6824384187193595,0.5902538653668825,1.4248891711711014
3.6904090646473238,0.585965941889753,1.4324113594952301
