# composition,1.0CaCl2
# source,Numbers, 2026
# temperature_K,1060
# raw_file,1.0CaCl2_Numbers_2026_1060.0_AP.csv
# savgol,False
# grid_points,2000
r (A),Ca-Ca,Ca-Cl,Cl-Cl
2.069600425212606,0.0,0.0006807579486240206,0.0
2.0748399199599796,0.0,0.0006293346609895266,0.0
2.0800794147073534,0.0,0.001206916569199278,0.0
2.085318909454727,0.0,0.0017844984774090292,0.0
2.090558404202101,0.0,0.0023620803856187807,0.0
2.0957978989494745,0.0,0.002939662293828532,0.0
2.1010373936968483,0.0,0.003517244202038283,0.0
2.106276888444222,0.0,0.004094826110248034,0.0
2.1115163831915957,0.0,0.004672408018457786,0.0
2.1167558779389695,0.0,0.005249989926667537,0.0
2.1219953726863428,0.0,0.0058275718348772395,0.0
2.1272348674337165,0.0,0.006394804840088624,0.0
2.13247436218109,0.0,0.006917330584347059,0.0
2.137713856928464,0.0,0.007439856328605493,0.0
2.1429533516758377,0.0,0.007962382072863929,0.0
2.1481928464232114,0.0,0.008484907817122363,0.0
2.153432341170585,0.0,0.009007433561380798,0.0
2.158671835917959,0.0,0.009529959305639234,0.0
2.1639113306653326,0.0,0.010052485049897667,0.0
2.1691508254127063,0.0,0.010575010794156101,0.0
2.1743903201600796,0.0,0.011097536538414492,0.0
2.1796298149074533,0.0,0.011619155896330353,0.0
2.184869309654827,0.0,0.012136283906996434,0.0
