# composition,1.0KCl
# source,Walz, 2019
# temperature_K,1043
# raw_file,KCl_Walz_2019_1043.0_PIM.csv
# savgol,True
# grid_points,2000
r (A),Cl-Cl,K-Cl,K-K
0.8860270917358679,0.0,0.0,0.0
0.8934726975487743,0.0,0.0,0.0
0.9009183033616809,0.0,0.0,0.0
0.9083639091745873,0.0,0.0,0.0
0.9158095149874937,0.0,0.0,0.0
0.9232551208004002,0.0,0.0,0.0
0.9307007266133066,0.0,0.0,0.0
0.9381463324262131,0.0,0.0,0.0
0.9455919382391196,0.0,0.0,0.0
0.953037544052026,0.0,0.0,0.0
0.9604831498649324,0.0,0.0,0.0
0.9679287556778389,0.0,0.0,0.0
0.9753743614907454,0.0,0.0,0.0
0.9828199673036518,0.0,0.0,0.0
0.9902655731165583,0.0,0.0,0.0
0.9977111789294647,0.0,0.0,0.0
1.0051567847423712,0.0,0.0,0.0
1.0126023905552777,0.0,0.0,0.0
1.020047996368184,0.0,0.0,0.0
1.0274936021810905,0.0,0.0,0.0
1.034939207993997,0.0,0.0,0.0
1.0423848138069034,0.0,0.0,0.0
1.0498304196198098,0.0,0.0,0.0
1.0572760254327163,0.0,0.0,0.0
1.064721631245623,0.0,0.0,0.0
1.0721672370585293,0.0,0.0,0.0
1.0796128428714358,0.0,0.0,0.0
1.0870584486843422,0.0,0.0,0.0
1.0945040544972486,0.0,0.0,0.0
1.101949660310155,0.0,0.0,0.0
1.1093952661230615,0.0,0.0,0.0
1.116840871935968,0.0,0.0,0.0
1.1242864777488744,0.0,0.0,0.0
1.1317320835617808,0.0,0.0,0.0
1.1391776893746874,0.0,0.0,0.0
1.1466232951875939,0.0,0.0,0.0
1.1540689010005003,0.0,0.0,0.0
1.1615145068134067,0.0,0.0,0.0
1.1689601126263132,0.0,0.0,0.0
1.1764057184392196,0.0,0.0,0.0
1.183851324252126,0.0,0.0,0.0
1.1912969300650325,0.0,0.0,0.0
1.1987425358779389,0.0,0.0,0.0
1.2061881416908453,0.0,0.0,0.0
1.213633747503752,0.0,0.0,0.0
1.2210793533166584,0.0,0.0,0.0
1.2285249591295648,0.0,0.0,0.0
1.2359705649424713,0.0,0.0,0.0
1.2434161707553777,0.0,0.0,0.0
1.2508617765682841,0.0,0.0,0.0
1.2583073823811906,0.0,0.0,0.0
1.265752988194097,0.0,0.0,0.0
1.2731985940070034,0.0,0.0,0.0
1.2806441998199098,0.0,0.0,0.0
1.2880898056328165,0.0,0.0,0.0
1.295535411445723,0.0,0.0,0.0
1.3029810172586294,0.0,0.0,0.0
1.3104266230715358,0.0,0.0,0.0
1.3178722288844422,0.0,0.0,0.0
1.3253178346973487,0.0,0.0,0.0
1.332763440510255,0.0,0.0,0.0
1.3402090463231615,0.0,0.0,0.0
1.347654652136068,0.0,0.0,0.0
1.3551002579489744,0.0,0.0,0.0
1.362545863761881,0.0,0.0,0.0
1.3699914695747875,0.0,0.0,0.0
1.3774370753876939,0.0,0.0,0.0
1.3848826812006003,0.0,0.0,0.0
1.3923282870135067,0.0,0.0,0.0
1.3997738928264132,0.0,0.0,0.0
1.4072194986393196,0.0,0.0,0.0
1.414665104452226,0.0,0.0,0.0
1.4221107102651325,0.0,0.0,0.0
1.4295563160780391,0.0,0.0,0.0
1.4370019218909456,0.0,0.0,0.0
1.444447527703852,0.0,0.0,0.0
1.4518931335167584,0.0,0.0,0.0
1.4593387393296648,0.0,0.0,0.0
1.4667843451425713,0.0,0.0,0.0
1.4742299509554777,0.0,0.0,0.0
1.4816755567683841,0.0,0.0,0.0
1.4891211625812906,0.0,0.0,0.0
1.496566768394197,0.0,0.0,0.0
1.5040123742071037,0.0,0.0,0.0
1.51145798002001,0.0,0.0,0.0
1.5189035858329165,0.0,0.0,0.0
1.526349191645823,0.0,0.0,0.0
1.5337947974587294,0.0,0.0,0.0
1.5412404032716358,0.0,0.0,0.0
1.5486860090845422,0.0,0.0,0.0
1.5561316148974487,0.0,0.0,0.0
1.563577220710355,0.0,0.0,0.0
1.5710228265232615,0.0,0.0,0.0
1.5784684323361682,0.0,0.0,0.0
1.5859140381490746,0.0,0.0,0.0
1.593359643961981,0.0,0.0,0.0
1.6008052497748875,0.0,0.0,0.0
1.608250855587794,0.0,0.0,0.0
1.6156964614007003,0.0,0.0,0.0
1.6231420672136068,0.0,0.0,0.0
1.6305876730265132,0.0,0.0,0.0
1.6380332788394196,0.0,0.0,0.0
1.645478884652326,0.0,0.0,0.0
1.6529244904652327,0.0,0.0,0.0
1.6603700962781391,0.0,0.0,0.0
1.6678157020910456,0.0,0.0,0.0
1.675261307903952,0.0,0.0,0.0
1.6827069137168584,0.0,0.0,0.0
1.6901525195297649,0.0,0.0,0.0
1.6975981253426713,0.0,0.0,0.0
1.7050437311555777,0.0,0.0,0.0
1.7124893369684842,0.0,0.0,0.0
