# composition,1.0CaCl2
# source,Bu, 2021
# temperature_K,1100
# raw_file,CaCl2_Bu_2021_1100.0_AP.csv
# savgol,True
# grid_points,2000
r (A),Ca-Ca,Ca-Cl,Cl-Cl
0.9045492895567784,0.01454367221997522,0.0,0.0
0.9095193405982992,0.014600090860056656,0.0,0.0
0.9144893916398199,0.014655541558129726,0.0,0.0
0.9194594426813407,0.014710992256202798,0.0,0.0
0.9244294937228614,0.014766442954275868,0.0,0.0
0.9293995447643822,0.01482189365234894,0.0,0.0
0.934369595805903,0.01487734435042201,0.0,0.0
0.9393396468474238,0.014932795048495082,0.0,0.0
0.9443096978889445,0.014988245746568154,0.0,0.0
0.9492797489304653,0.015043696444641225,0.0,0.0
0.954249799971986,0.015099147142714296,0.0,0.0
0.9592198510135067,0.015154597840787366,0.0,0.0
0.9641899020550275,0.015210048538860437,0.0,0.0
0.9691599530965482,0.01526549923693351,0.0,0.0
0.974130004138069,0.01532094993500658,0.0,0.0
0.9791000551795898,0.015376400633079651,0.0,0.0
0.9840701062211106,0.015431851331152723,0.0,0.0
0.9890401572626313,0.015487302029225793,0.0,0.0
0.9940102083041521,0.015542752727298865,0.0,0.0
0.9989802593456728,0.015598203425371935,0.0,0.0
1.0039503103871936,0.015653654123445007,0.0,0.0
1.0089203614287143,0.015693583349337806,0.0,0.0
1.013890412470235,0.015673929531668435,0.0,0.0
1.018860463511756,0.01565427571399906,0.0,0.0
1.0238305145532767,0.01563462189632969,0.0,0.0
1.0288005655947974,0.015614968078660318,0.0,0.0
1.033770616636318,0.015595314260990945,0.0,0.0
1.038740667677839,0.015575660443321572,0.0,0.0
1.0437107187193597,0.015556006625652201,0.0,0.0
1.0486807697608804,0.015536352807982828,0.0,0.0
1.0536508208024011,0.015516698990313457,0.0,0.0
1.058620871843922,0.015497045172644084,0.0,0.0
1.0635909228854428,0.015477391354974711,0.0,0.0
1.0685609739269635,0.01545773753730534,0.0,0.0
