# composition,1.0RbCl
# source,Numbers, 2026
# temperature_K,1015
# raw_file,1.0RbCl_Numbers_2026_1015.0_AP.csv
# savgol,False
# grid_points,2000
r (A),Cl-Cl,Rb-Cl,Rb-Rb
3.133217858929465,0.02048239623836927,3.4709817526428224,0.026485785073536883
3.1384573536768388,0.02146773212756387,3.4841725878529277,0.02779350567733879
3.1436968484242125,0.022453068016758473,3.4973634230630326,0.029101226281140695
3.1489363431715858,0.02343840390595299,3.5105542582731366,0.03040894688494249
3.1541758379189595,0.02442373979514759,3.523745093483242,0.031716667488744396
3.1594153326663332,0.025409075684342194,3.536935928693347,0.033024388092546306
3.164654827413707,0.026394411573536794,3.550126763903452,0.03433210869634821
3.1698943221610807,0.027379747462731398,3.563317599113557,0.03563982930015011
3.1751338169084544,0.028365083351925998,3.5765084343236624,0.03694754990395202
3.180373311655828,0.030674472889945095,3.580417590853427,0.03890519364532276
3.185612806403202,0.03334228459404718,3.5818141910525263,0.04103877199399712
3.1908523011505756,0.03601009629814926,3.583210791251626,0.04317235034267149
3.1960917958979493,0.03867790800225135,3.5846073914507257,0.04530592869134585
3.201331290645323,0.04134571970635343,3.586003991649825,0.047439507040020215
3.2065707853926964,0.04401353141045529,3.5874005918489247,0.0495730853886944
3.21181028014007,0.04668134311455738,3.588797192048024,0.05170666373736876
3.217049774887444,0.04934915481865945,3.5901937922471236,0.05384024208604313
3.2222892696348175,0.05201696652276154,3.591590392446223,0.05597382043471749
3.2275287643821913,0.05468477822686363,3.592986992645323,0.058107398783391856
3.232768259129565,0.05682674821860946,3.5844146338404195,0.0604176572306155
3.2380077538769387,0.058808903572286304,3.572812493377438,0.06278161257053547
3.2432472486243125,0.060791058925963155,3.5612103529144563,0.06514556791045543
3.248486743371686,0.06277321427964,3.5496082124514747,0.0675095232503754
3.25372623811906,0.06475536963331685,3.538006071988493,0.06987347859029537
3.258965732866433,0.06673752498699352,3.5264039315255125,0.07223743393021514
3.264205227613807,0.06871968034067037,3.514801791062531,0.07460138927013511
3.2694447223611807,0.07070183569434722,3.5031996505995493,0.07696534461005508
3.2746842171085544,0.07268399104802406,3.4915975101365677,0.07932929994997505
3.279923711855928,0.07466614640170091,3.479995369673586,0.08169325528989502
3.285163206603302,0.0769617064472237,3.469882686877438,0.08389149251675845
3.2904027013506756,0.07936348754602311,3.4602748202703846,0.08603356353751884
3.2956421960980493,0.08176526864482252,3.450666953663331,0.08817563455827923
3.300881690845423,0.08416704974362194,3.441059087056278,0.09031770557903962
3.3061211855927968,0.08656883084242134,3.4314512204492242,0.09245977659980001
3.3113606803401705,0.08897061194122075,3.4218433538421706,0.0946018476205604
3.316600175087544,0.09137239304001996,3.412235487235118,0.0967439186413206
3.3218396698349175,0.09377417413881936,3.4026276206280643,0.098885989662081
3.3270791645822912,0.09617595523761878,3.3930197540210107,0.1010280606828414
3.332318659329665,0.09857773633641818,3.383411887413957,0.10317013170360179
3.3375581540770387,0.10269309776788393,3.3664711552291147,0.10688657587593796
3.3427976488244124,0.10745252904852431,3.3467742770167583,0.11119476719834923
3.348037143571786,0.1122119603291647,3.327077398804402,0.11550295852076048
3.35327663831916,0.11697139160980508,3.3073805205920452,0.11981114984317173
3.3585161330665336,0.12173082289044546,3.287683642379689,0.124119341165583
3.3637556278139074,0.12649025417108584,3.2679867641673326,0.12842753248799427
3.3689951225612806,0.1312496854517258,3.248289885954978,0.13273572381040516
3.3742346173086544,0.13600911673236618,3.2285930077426213,0.1370439151328164
3.379474112056028,0.14076854801300656,3.208896129530265,0.14135210645522767
3.384713606803402,0.14552797929364694,3.1891992513179086,0.14566029777763892
3.3899531015507756,0.1503011596613308,3.166358637669834,0.1501591761175589
3.3951925962981493,0.1550800444374689,3.142213708255877,0.1547371692838921
3.400432091045523,0.159858929213607,3.11806877884192,0.15931516245022528
3.4056715857928967,0.16463781398974509,3.093923849427963,0.16389315561655848
3.4109110805402705,0.16941669876588317,3.0697789200140058,0.16847114878289166
3.416150575287644,0.17419558354202128,3.0456339906000487,0.17304914194922486
3.421390070035018,0.17897446831815936,3.0214890611860916,0.17762713511555803
3.4266295647823912,0.18375335309429705,2.9973441317721368,0.18220512828189084
3.431869059529765,0.18853223787043513,2.9731992023581797,0.186783121448224
3.4371085542771387,0.19331112264657324,2.9490542729442226,0.1913611146145572
3.4423480490245124,0.19805312317108553,2.926691851695348,0.19705551653176584
3.447587543771886,0.20277829693846927,2.905142618477989,0.2032592290105053
3.45282703851926,0.20750347070585304,2.88359338526063,0.20946294148924474
3.4580665332666336,0.21222864447323678,2.862044152043271,0.21566665396798418
3.4633060280140073,0.21695381824062054,2.840494918825912,0.22187036644672364
3.468545522761381,0.22167899200800428,2.818945685608553,0.22807407892546308
3.473785017508755,0.22640416577538802,2.797396452391194,0.23427779140420252
3.479024512256128,0.23112933954277137,2.775847219173837,0.24048150388294146
3.484264007003502,0.23585451331015514,2.754297985956478,0.2466852163616809
3.4895035017508755,0.24057968707753888,2.732748752739119,0.25288892884042036
3.4947429964982493,0.24659916807603824,2.709556970253626,0.25789092204802416
3.499982491245623,0.2532658026900953,2.685543913134066,0.2622920556200602
3.5052219859929967,0.25993243730415233,2.6615308560145063,0.2666931891920962
3.5104614807403705,0.2665990719182094,2.6375177988949465,0.27109432276413226
3.515700975487744,0.27326570653226645,2.6135047417753867,0.2754954563361683
3.520940470235118,0.2799323411463235,2.5894916846558265,0.2798965899082043
3.5261799649824916,0.28659897576038057,2.5654786275362667,0.28429772348024035
3.531419459729865,0.29326561037443705,2.541465570416709,0.28869885705227605
3.5366589544772387,0.29993224498849413,2.5174525132971493,0.2930999906243121
3.5418984492246124,0.30659887960255117,2.493439456177589,0.2975011241963481
3.547137943971986,0.313721599234117,2.4706110485847925,0.30407930900600294
3.55237743871936,0.3210935746310656,2.4484300657333664,0.31184727763156583
3.5576169334667336,0.32846555002801414,2.4262490828819407,0.31961524625712867
3.5628564282141073,0.3358375254249627,2.4040681000305146,0.32738321488269156
3.568095922961481,0.34320950082191126,2.3818871171790885,0.33515118350825446
3.5733354177088548,0.3505814762188598,2.3597061343276624,0.34291915213381735
3.5785749124562285,0.35795345161580844,2.3375251514762363,0.35068712075938024
3.5838144072036022,0.365325427012757,2.3153441686248106,0.3584550893849431
3.5890539019509755,0.37269740240970495,2.2931631857733863,0.3662230580105053
3.5942933966983492,0.3800693778066535,2.27098220292196,0.3739910266360682
3.599532891445723,0.3876290508649327,2.248878707251625,0.38030545692996515
3.6047723861930967,0.39530059172936494,2.22682139394122,0.3857535783781893
3.6100118809404704,0.40297213259379716,2.2047640806308144,0.3912016998264134
3.615251375687844,0.41064367345822944,2.1827067673204095,0.39664982127463755
3.620490870435218,0.41831521432266167,2.160649454010004,0.4020979427228617
3.6257303651825916,0.42598675518709395,2.1385921406995987,0.4075460641710858
3.6309698599299653,0.43365829605152617,2.1165348273891933,0.41299418561930995
3.636209354677339,0.4413298369159584,2.0944775140787883,0.4184423070675341
3.6414488494247124,0.44900137778039,2.0724202007683847,0.42389042851575776
3.646688344172086,0.45667291864482223,2.0503628874579793,0.4293385499639819
3.65192783891946,0.46331342432016,2.0302950372621313,0.4371038405397698
3.6571673336668336,0.4692850352653827,2.011517871814157,0.4463724185247624
3.6624068284142073,0.47525664621060537,1.9927407063661828,0.45564099650975504
3.667646323161581,0.48122825715582807,1.9739635409182086,0.4649095744947476
3.6728858179089547,0.48719986810105076,1.9551863754702343,0.47417815247974027
3.6781253126563285,0.49317147904627345,1.93640921002226,0.48344673046473285
3.683364807403702,0.49914308999149615,1.9176320445742858,0.4927153084497255
3.688604302151076,0.5051147009367188,1.8988548791263116,0.5019838864347181
3.6938437968984497,0.5110863118819415,1.8800777136783373,0.5112524644197107
3.699083291645823,0.5170579228271637,1.8613005482303648,0.5205210424047025
3.7043227863931967,0.5248348698764385,1.84354007304102,0.5291372148109057
3.7095622811405704,0.5338848103324165,1.826496494828914,0.5372933576423214
3.714801775887944,0.5429347507883945,1.8094529166168078,0.5454495004737372
3.720041270635318,0.5519846912443725,1.7924093384047017,0.5536056433051528
3.7252807653826916,0.5610346317003506,1.7753657601925956,0.5617617861365686
3.7305202601300653,0.5700845721563286,1.7583221819804895,0.5699179289679843
3.735759754877439,0.5791345126123066,1.7412786037683834,0.5780740717994001
3.740999249624813,0.5881844530682846,1.7242350255562773,0.5862302146308158
3.7462387443721865,0.5972343935242627,1.7071914473441712,0.5943863574622316
3.75147823911956,0.60628433398024,1.6901478691320664,0.6025425002936466
3.7567177338669335,0.615950364568284,1.6727601032081043,0.6119099462576286
3.7619572286143073,0.6260880039742371,1.6551088661595799,0.6222046286903451
3.767196723361681,0.6362256433801902,1.6374576291110554,0.6324993111230616
3.7724362181090547,0.6463632827861433,1.619806392062531,0.6427939935557782
3.7776757128564284,0.6565009221920964,1.6021551550140065,0.6530886759884946
3.782915207603802,0.6666385615980495,1.5845039179654818,0.6633833584212111
3.788154702351176,0.6767762010040026,1.5668526809169574,0.6736780408539276
3.7933941970985496,0.6869138404099557,1.549201443868433,0.683972723286644
3.7986336918459234,0.6970514798159089,1.5315502068199085,0.6942674057193605
3.803873186593297,0.7071891192218619,1.513898969771384,0.704562088152077
3.8091126813406704,0.7159496794552278,1.4988172778934465,0.7126228315612807
3.814352176088044,0.7235668849627316,1.4858690157213603,0.7188287907353678
3.819591670835418,0.7311840904702354,1.4729207535492743,0.7250347499094549
3.8248311655827916,0.7388012959777391,1.459972491377188,0.731240709083542
3.8300706603301653,0.7464185014852429,1.447024229205102,0.7374466682576291
3.835310155077539,0.7540357069927467,1.4340759670330159,0.7436526274317161
3.8405496498249128,0.7616529125002505,1.4211277048609299,0.7498585866058032
3.8457891445722865,0.7692701180077544,1.4081794426888439,0.7560645457798902
3.85102863931966,0.7768873235152581,1.3952311805167577,0.7622705049539773
3.856268134067034,0.7845045290227619,1.3822829183446717,0.7684764641280644
3.8615076288144072,0.7936107838099048,1.3693996819529768,0.7745038886873435
3.866747123561781,0.8040571829487243,1.356574968763632,0.7803706320932966
3.8719866183091547,0.8145035820875439,1.343750255574287,0.7862373754992497
3.8772261130565284,0.8249499812263634,1.3309255423849422,0.7921041189052027
3.882465607803902,0.8353963803651829,1.3181008291955973,0.7979708623111558
3.887705102551276,0.8458427795040024,1.3052761160062525,0.8038376057171088
3.8929445972986496,0.8562891786428221,1.2924514028169076,0.8097043491230619
3.8981840920460233,0.8667355777816416,1.279626689627563,0.8155710925290149
3.903423586793397,0.8771819769204611,1.2668019764382181,0.821437835934968
3.908663081540771,0.8876283760592806,1.2539772632488733,0.827304579340921
3.9139025762881445,0.8981141762126074,1.2407999477923948,0.8362673615892959
3.919142071035518,0.9086384021078041,1.2272787578476736,0.848249548055278
3.9243815657828915,0.9191626280030017,1.213757567902951,0.860231734521261
3.9296210605302653,0.9296868538981994,1.2002363779582286,0.872213920987244
3.934860555277639,0.940211079793397,1.1867151880135063,0.8841961074532271
3.9401000500250127,0.9507353056885947,1.1731939980687838,0.8961782939192101
3.9453395447723865,0.9612595315837923,1.1596728081240615,0.9081604803851931
3.95057903951976,0.97178375747899,1.146151618179339,0.9201426668511762
3.955818534267134,0.9823079833741877,1.1326304282346165,0.9321248533171592
3.9610580290145077,0.9928322092693853,1.1191092382898942,0.9441070397831423
3.9662975237618814,1.0015720877503755,1.10795833588094,0.9542531810860435
3.9715370185092547,1.0084264444792395,1.0993121187546275,0.962459171572286
3.9767765132566284,1.015280801208104,1.0906659016283142,0.9706651620585292
3.982016008004002,1.0221351579369684,1.0820196845020011,0.9788711525447723
3.987255502751376,1.0289895146658328,1.0733734673756878,0.9870771430310155
3.9924949974987496,1.0358438713946974,1.0647272502493748,0.9952831335172586
3.9977344922461233,1.0426982281235617,1.0560810331230615,1.0034891240035018
4.002973986993497,1.0495525848524256,1.047434815996749,1.0116951144897444
4.008213481740871,1.0564069415812907,1.0387885988704353,1.019901104975988
4.013452976488244,1.0632612983101546,1.0301423817441229,1.0281070954622307
4.018692471235618,1.0706796007118562,1.021943352396198,1.0360947715422715
4.0239319659829915,1.0787437118679337,1.014256425181591,1.0438324424152075
4.029171460730366,1.0868078230240126,1.006569497966983,1.0515701132881448
4.034410955477739,1.09487193418009,0.9988825707523762,1.0593077841610807
4.039650450225113,1.102936045336169,0.9911956435377681,1.0670454550340178
4.044889944972486,1.1110001564922465,0.9835087163231613,1.0747831259069538
4.050129439719861,1.1190642676483253,0.9758217891085532,1.082520796779891
4.055368934467234,1.1271283788044029,0.9681348618939464,1.090258467652827
4.060608429214607,1.1351924899604804,0.9604479346793395,1.097996138525763
4.065847923961981,1.1432566011165592,0.9527610074647314,1.1057338093987004
4.071087418709355,1.1507765093286646,0.9451951077393693,1.1138156211440726
4.076326913456729,1.1576207498406712,0.9377794724809895,1.1223247089164596
4.081566408204102,1.1644649903526767,0.9303638372226108,1.130833796688845
4.086805902951476,1.1713092308646833,0.922948201964231,1.1393428844612319
4.09204539769885,1.1781534713766888,0.9155325667058524,1.1478519722336176
4.097284892446224,1.1849977118886954,0.9081169314474725,1.1563610600060044
4.102524387193597,1.191841952400701,0.9007012961890939,1.16487014777839
4.10776388194097,1.1986861929127064,0.8932856609307154,1.1733792355507755
4.1130033766883445,1.205530433424713,0.8858700256723355,1.1818883233231625
4.118242871435718,1.2123746739367185,0.8784543904139569,1.190397411095548
4.123482366183092,1.2189608383331674,0.8708897469664825,1.197670926366684
4.128721860930465,1.2251993590210106,0.8631243807231114,1.203280052797899
4.133961355677839,1.2314378797088552,0.855359014479739,1.2088891792291152
4.139200850425213,1.2376764003966985,0.847593648236368,1.2144983056603305
4.144440345172587,1.243914921084543,0.8398282819929956,1.2201074320915464
4.14967983991996,1.2501534417723863,0.8320629157496245,1.2257165585227616
4.154919334667334,1.2563919624602309,0.8242975495062522,1.2313256849539778
4.160158829414708,1.2626304831480744,0.8165321832628811,1.2369348113851928
4.165398324162081,1.2688690038359176,0.80876681701951,1.242543937816408
4.170637818909455,1.2751075245237622,0.8010014507761377,1.248153064247624
4.175877313656828,1.2820277652401197,0.7941179583166585,1.2541747898889442
4.1811168084042025,1.289945337109305,0.7885246145410202,1.260800132893197
4.186356303151576,1.297862908978489,0.7829312707653828,1.2674254758974486
4.19159579789895,1.3057804808476743,0.7773379269897446,1.2740508189017012
4.196835292646323,1.3136980527168582,0.7717445832141071,1.2806761619059528
4.202074787393697,1.3216156245860435,0.7661512394384689,1.2873015049102057
4.207314282141071,1.3295331964552275,0.7605578956628315,1.2939268479144572
4.212553776888445,1.3374507683244128,0.7549645518871931,1.3005521909187099
4.217793271635818,1.3453683401935967,0.7493712081115558,1.3071775339229614
4.2230327663831915,1.3532859120627807,0.7437778643359184,1.3138028769272132
4.228272261130566,1.360282799246123,0.7383274492006002,1.321285043883442
4.233511755877939,1.3658149607928962,0.7331044205385195,1.3301303398541768
4.238751250625313,1.37134712233967,0.727881391876438,1.338975635824913
4.243990745372686,1.3768792838864432,0.7226583632143573,1.3478209317956478
4.249230240120061,1.3824114454332173,0.7174353345522756,1.3566662277663841
4.254469734867434,1.3879436069799902,0.7122123058901949,1.365511523737119
4.259709229614808,1.3934757685267642,0.7069892772281133,1.3743568197078553
4.264948724362181,1.3990079300735372,0.7017662485660326,1.38320211567859
4.2701882191095555,1.4045400916203112,0.6965432199039511,1.3920474116493264
4.275427713856929,1.4100722531670842,0.6913201912418703,1.4008927076200612
4.280667208604302,1.415337835293147,0.6864618621805901,1.4074776140620313
4.285906703351676,1.4201414681490752,0.6822355125645317,1.4101455441288149
4.2911461980990495,1.4249451010050027,0.678009162948474,1.412813474195598
4.296385692846424,1.4297487338609312,0.6737828133324156,1.4154814042623816
4.301625187593797,1.4345523667168587,0.6695564637163579,1.4181493343291647
4.306864682341171,1.4393559995727871,0.6653301141002995,1.4208172643959485
4.312104177088544,1.4441596324287147,0.6611037644842418,1.4234851944627316
4.317343671835919,1.4489632652846431,0.6568774148681834,1.4261531245295151
4.322583166583292,1.4537668981405707,0.6526510652521257,1.4288210545962983
4.327822661330665,1.4585705309964982,0.648424715636068,1.4314889846630814
4.333062156078039,1.4640933907198606,0.6439928867468729,1.4348116241120563
4.338301650825413,1.4709765273446724,0.6391724340150075,1.439372518262131
4.343541145572787,1.4778596639694854,0.6343519812831411,1.4439334124122065
4.34878064032016,1.4847428005942973,0.6295315285512755,1.448494306562281
4.354020135067534,1.4916259372191103,0.6247110758194091,1.4530552007123565
4.3592596298149076,1.4985090738439222,0.6198906230875436,1.4576160948624313
4.364499124562282,1.5053922104687352,0.6150701703556772,1.4621769890125067
4.369738619309655,1.512275347093547,0.6102497176238117,1.4667378831625815
4.374978114057029,1.51915848371836,0.6054292648919454,1.471298777312657
4.3802176088044025,1.526041620343172,0.6006088121600798,1.4758596714627314
4.385457103551776,1.5317265710625312,0.5965447508364182,1.4797214427488743
4.39069659829915,1.5349321986390698,0.594045837888194,1.4821365674934968
4.395936093046523,1.5381378262156078,0.5915469249399701,1.484551692238119
4.401175587793897,1.5413434537921464,0.5890480119917457,1.4869668169827415
4.406415082541271,1.5445490813686844,0.5865490990435218,1.4893819417273635
4.411654577288645,1.5477547089452228,0.5840501860952975,1.4917970664719862
4.416894072036018,1.550960336521761,0.5815512731470736,1.4942121912166082
4.422133566783392,1.5541659640982994,0.5790523601988492,1.4966273159612307
4.427373061530766,1.5573715916748374,0.5765534472506253,1.499042440705853
4.43261255627814,1.560577219251376,0.5740545343024009,1.5014575654504754
4.437852051025513,1.563704453161581,0.5718520568809404,1.5051318010820411
4.443091545772886,1.5666536948949474,0.5703226338931967,1.5116648376618305
4.4483310405202605,1.5696029366283144,0.5687932109054527,1.5181978742416211
4.453570535267634,1.572552178361681,0.5672637879177088,1.5247309108214107
4.458810030015008,1.575501420095048,0.5657343649299649,1.5312639474012013
4.464049524762381,1.5784506618284144,0.564204941942221,1.5377969839809906
4.469289019509755,1.5813999035617814,0.562675518954477,1.5443300205607813
4.474528514257129,1.584349145295148,0.5611460959667333,1.5508630571405708
4.479768009004503,1.587298387028515,0.5596166729789892,1.5573960937203613
4.485007503751876,1.5902476287618812,0.5580872499912454,1.5639291303001508
4.4902469984992495,1.592806133214107,0.5561478555157577,1.5693848627453728
4.495486493246624,1.5943877944634819,0.55318353232091,1.5721473348541775
4.500725987993997,1.5959694557128565,0.5502192091260628,1.5749098069629817
4.505965482741371,1.5975511169622314,0.5472548859312152,1.5776722790717863
4.511204977488744,1.599132778211606,0.544290562736368,1.5804347511805905
4.516444472236119,1.6007144394609807,0.5413262395415203,1.5831972232893952
4.521683966983492,1.6022961007103553,0.5383619163466731,1.5859596953981994
4.526923461730866,1.6038777619597302,0.5353975931518254,1.588722167507004
4.532162956478239,1.6054594232091048,0.5324332699569783,1.5914846396158082
4.5374024512256135,1.6070410844584795,0.5294689467621305,1.5942471117246129
4.542641945972987,1.6092007166468238,0.5270122792551274,1.5965001512271138
4.54788144072036,1.6129579477513758,0.5259588486965983,1.5973450421103053
4.553120935467734,1.6167151788559284,0.5249054181380689,1.5981899329934968
4.5583604302151075,1.6204724099604804,0.5238519875795398,1.5990348238766885
4.563599924962482,1.624229641065033,0.5227985570210103,1.59987971475988
4.568839419709855,1.627986872169585,0.5217451264624812,1.6007246056430715
4.574078914457229,1.6317441032741375,0.5206916959039518,1.6015694965262632
4.579318409204602,1.6355013343786895,0.5196382653454227,1.6024143874094547
4.584557903951977,1.6392585654832421,0.5185848347868933,1.6032592782926465
4.58979739869935,1.643015796587794,0.5175314042283641,1.604104169175838
4.595036893446724,1.6455592812201099,0.516243813528764,1.604950764175588
4.600276388194097,1.6443748302591297,0.5142370166815906,1.6058025932476239
4.605515882941471,1.6431903792981493,0.5122302198344172,1.60665442231966
4.610755377688845,1.6420059283371686,0.5102234229872434,1.607506251391696
4.615994872436218,1.6408214773761882,0.50821662614007,1.6083580804637319
4.621234367183592,1.6396370264152076,0.5062098292928963,1.609209909535768
4.6264738619309655,1.6384525754542272,0.5042030324457228,1.610061738607804
4.63171335667834,1.6372681244932465,0.5021962355985491,1.61091356767984
4.636952851425713,1.6360836735322661,0.5001894387513757,1.611765396751876
4.642192346173087,1.6348992225712855,0.498182641904202,1.612617225823912
4.6474318409204605,1.6339924560525263,0.4965657617503752,1.6135809367143572
4.652671335667835,1.6340390727853928,0.4962875955770385,1.6149287751813408
4.657910830415208,1.6340856895182592,0.49600942940370185,1.6162766136483242
4.663150325162581,1.6341323062511257,0.4957312632303652,1.6176244521153076
4.668389819909955,1.634178922983992,0.4954530970570285,1.6189722905822912
4.673629314657329,1.6342255397168586,0.49517493088369186,1.6203201290492746
4.678868809404703,1.634272156449725,0.49489676471035515,1.6216679675162582
4.684108304152076,1.6343187731825914,0.4946185985370185,1.6230158059832416
4.68934779889945,1.6343653899154578,0.4943404323636818,1.6243636444502252
4.694587293646824,1.6344120066483243,0.49406226619034516,1.6257114829172086
4.699826788394198,1.6342097208724362,0.4937031806613306,1.626644977804402
4.705066283141571,1.6330452144224612,0.49303127274512254,1.6259766810477738
4.710305777888944,1.6318807079724864,0.4923593648289145,1.6253083842911455
4.7155452726363185,1.6307162015225112,0.4916874569127063,1.6246400875345173
4.720784767383692,1.6295516950725364,0.49101554899649824,1.623971790777889
4.726024262131066,1.6283871886225612,0.4903436410802901,1.6233034940212605
4.731263756878439,1.6272226821725864,0.489671733164082,1.6226351972646322
4.736503251625813,1.6260581757226111,0.48899982524787383,1.621966900508004
4.741742746373187,1.6248936692726363,0.4883279173316658,1.6212986037513757
4.746982241120561,1.623729162822661,0.4876560094154576,1.6206303069947472
4.752221735867934,1.6221446606918457,0.4870356762231115,1.6201935601065534
4.757461230615308,1.6187155829357174,0.4866418536423211,1.620773755208104
4.762700725362682,1.6152865051795895,0.48624803106153075,1.6213539503096548
4.767940220110055,1.6118574274234618,0.48585420848074035,1.6219341454112055
4.773179714857429,1.6084283496673333,0.48546038589994994,1.6225143405127564
4.778419209604802,1.6049992719112056,0.4850665633191596,1.6230945356143072
4.7836587043521765,1.6015701941550773,0.48467274073836913,1.6236747307158579
4.78889819909955,1.5981411163989494,0.4842789181575788,1.6242549258174086
4.794137693846924,1.594712038642821,0.4838850955767883,1.6248351209189595
4.799377188594297,1.5912829608866932,0.483491272995998,1.6254153160205103
4.8046166833416715,1.5883126432536268,0.4829763962956477,1.6258166571310655
4.809856178089045,1.5876569789687345,0.4818507465375187,1.6253155985597798
4.815095672836419,1.587001314683842,0.48072509677938957,1.6248145399884941
4.820335167583792,1.5863456503989495,0.47959944702126056,1.6243134814172087
4.8255746623311655,1.585689986114057,0.4784737972631316,1.623812422845923
4.83081415707854,1.5850343218291645,0.47734814750500243,1.6233113642746373
4.836053651825913,1.5843786575442722,0.4762224977468735,1.6228103057033516
4.841293146573287,1.5837229932593797,0.4750968479887443,1.622309247132066
4.84653264132066,1.5830673289744872,0.47397119823061534,1.6218081885607805
4.851772136068035,1.5824116646895947,0.47284554847248617,1.6213071299894948
4.857011630815408,1.581458607435718,0.47174340024762385,1.6208101439524762
4.862251125562782,1.5787570846228112,0.4707794248304151,1.6203371016083041
4.867490620310155,1.576055561809905,0.46981544941320663,1.619864059264132
4.872730115057529,1.5733540389969987,0.4688514739959981,1.61939101691996
4.877969609804903,1.570652516184092,0.46788749857878936,1.6189179745757878
4.883209104552276,1.5679509933711857,0.46692352316158087,1.618444932231616
4.88844859929965,1.5652494705582791,0.46595954774437215,1.6179718898874436
4.8936880940470235,1.562547947745373,0.46499557232716365,1.6174988475432717
4.898927588794398,1.5598464249324662,0.46403159690995494,1.6170258051990996
4.904167083541771,1.55714490211956,0.4630676214927464,1.6165527628549274
4.909406578289145,1.5546722444267134,0.46231244194847426,1.6159258253256628
4.9146460730365185,1.553797065271886,0.4630146575972986,1.6142246994044522
4.919885567783893,1.5529218861170584,0.4637168732461231,1.6125235734832415
4.925125062531266,1.552046706962231,0.4644190888949475,1.610822447562031
4.930364557278639,1.5511715278074036,0.4651213045437719,1.6091213216408204
4.935604052026013,1.5502963486525763,0.4658235201925963,1.6074201957196097
4.940843546773387,1.5494211694977489,0.4665257358414207,1.6057190697983992
4.946083041520761,1.5485459903429213,0.4672279514902452,1.6040179438771884
4.951322536268134,1.547670811188094,0.4679301671390696,1.602316817955978
4.956562031015508,1.5467956320332665,0.46863238278789404,1.6006156920347672
4.961801525762882,1.5455758591720856,0.46935509257728875,1.59874477336068
4.967041020510256,1.5414270398069028,0.47025200256153094,1.595430616287143
4.972280515257629,1.5372782204417204,0.47114891254577296,1.5921164592136066
4.977520010005003,1.5331294010765375,0.4720458225300152,1.5888023021400695
4.9827595047523765,1.5289805817113553,0.4729427325142572,1.585488145066533
4.98799899949975,1.524831762346173,0.4738396424984993,1.5821739879929964
4.993238494247124,1.52068294298099,0.4747365524827415,1.5788598309194595
4.998477988994497,1.5165341236158079,0.4756334624669835,1.5755456738459228
5.003717483741871,1.5123853042506248,0.47653037245122576,1.5722315167723857
5.008956978489245,1.5082364848854426,0.4774272824354678,1.5689173596988493
5.014196473236619,1.5042264849604798,0.47817562910505246,1.565691671518259
5.019435967983992,1.5017067525555277,0.47732910489669833,1.5634157229237118
5.024675462731366,1.4991870201505748,0.4764825806883441,1.5611397743291642
5.02991495747874,1.4966672877456226,0.47563605647998997,1.5588638257346172
5.035154452226114,1.49414755534067,0.47478953227163573,1.5565878771400696
5.040393946973487,1.4916278229357176,0.4739430080632816,1.5543119285455227
5.04563344172086,1.4891080905307654,0.4730964838549275,1.5520359799509755
5.0508729364682345,1.4865883581258128,0.47224995964657324,1.549760031356428
5.056112431215608,1.4840686257208604,0.4714034354382191,1.547484082761881
5.061351925962982,1.4815488933159078,0.47055691122986487,1.5452081341673334
5.066591420710355,1.4789858836508254,0.4698631941915958,1.542697150625813
5.0718309154577295,1.4758020117538766,0.4713616723241622,1.5368143195757873
5.077070410205103,1.4726181398569285,0.47286015045672836,1.5309314885257628
5.082309904952477,1.4694342679599797,0.4743586285892948,1.5250486574757374
5.08754939969985,1.4662503960630315,0.47585710672186093,1.5191658264257129
5.0927888944472235,1.4630665241660832,0.4773555848544271,1.5132829953756883
5.098028389194598,1.4598826522691346,0.4788540629869935,1.5074001643256627
5.103267883941971,1.4566987803721863,0.48035254111955966,1.5015173332756382
5.108507378689345,1.4535149084752375,0.4818510192521261,1.4956345022256128
5.113746873436718,1.4503310365782893,0.48334949738469224,1.4897516711755883
5.118986368184093,1.447133338538269,0.48474643014707347,1.4840562427673838
5.124225862931466,1.4436429871365684,0.4839939859072036,1.4823275036110557
5.12946535767884,1.4401526357348673,0.4832415416673336,1.4805987644547274
5.134704852426213,1.4366622843331665,0.4824890974274637,1.4788700252983993
5.1399443471735875,1.4331719329314654,0.4817366531875937,1.477141286142071
5.145183841920961,1.4296815815297648,0.4809842089477238,1.4754125469857429
5.150423336668334,1.4261912301280641,0.48023176470785395,1.4736838078294148
5.155662831415708,1.4227008787263629,0.4794793204679839,1.4719550686730865
5.1609023261630815,1.4192105273246622,0.47872687622811405,1.4702263295167584
5.166141820910456,1.415720175922961,0.477974431988244,1.46849759036043
5.171381315657829,1.4122250768524258,0.4772528806298149,1.4667126206538268
5.176620810405203,1.4085452934642315,0.4777330623594298,1.46274028254152
5.1818603051525765,1.4048655100760377,0.4782132440890446,1.4587679444292143
5.187099799899951,1.4011857266878434,0.4786934258186594,1.4547956063169079
5.192339294647324,1.3975059432996495,0.4791736075482742,1.450823268204602
5.197578789394698,1.393826159911455,0.47965378927788904,1.4468509300922956
5.202818284142071,1.3901463765232613,0.4801339710075038,1.4428785919799896
5.208057778889445,1.3864665931350675,0.4806141527371186,1.4389062538676838
5.213297273636819,1.3827868097468732,0.48109433446673344,1.4349339157553773
5.218536768384192,1.3791070263586793,0.4815745161963482,1.4309615776430715
