# composition,0.535NaCl-0.315MgCl2-0.15CaCl2
# source,Numbers, 2026
# temperature_K,855
# raw_file,0.535NaCl-0.315MgCl2-0.15CaCl2_Numbers_2026_855.0_AP.csv
# savgol,False
# grid_points,2000
r (A),Ca-Ca,Ca-Cl,Ca-Mg,Ca-Na,Cl-Cl,Mg-Cl,Mg-Mg,Mg-Na,Na-Cl,Na-Na
3.7305202601300653,0.49982068289945025,0.3208536804899949,0.959411891180841,1.0341111923299156,2.2103696831673334,0.2963866042311157,1.1655180431553278,1.900592639585544,0.73028823096023,0.955492306373437
3.735759754877439,0.5100080357293653,0.3187200106248123,0.9726582170315163,1.0473391436218116,2.206957157025012,0.2983858756668335,1.1701144635747875,1.923671087707855,0.7262760872586291,0.9614172167538773
3.740999249624813,0.5201953885592803,0.3165863407596297,0.9859045428821918,1.0605670949137076,2.2035446308826914,0.3003851471025514,1.1747108839942473,1.9467495358301663,0.7222639435570283,0.9673421271343174
3.7462387443721865,0.5303827413891953,0.3144526708944471,0.9991508687328672,1.0737950462056036,2.20013210474037,0.30238441853826925,1.179307304413707,1.9698279839524777,0.7182517998554275,0.9732670375147577
3.75147823911956,0.5405700942191094,0.3123190010292647,1.0123971945835415,1.0870229974974985,2.1967195785980493,0.30438368997398696,1.1839037248331665,1.992906432074787,0.714239656153827,0.9791919478951975
3.7567177338669335,0.5548707536048022,0.31094676343371686,1.0249685855097546,1.104842339690845,2.1916828919804905,0.3073807334902451,1.1858009354507253,2.004448205004002,0.7110769617163583,0.9863632668169083
3.7619572286143073,0.5723200945575289,0.31015739213306653,1.0370233227106052,1.1261763306715857,2.1854029320787896,0.3111415582893947,1.1856319367951476,2.007158806214607,0.7085645094147074,0.9944886949317159
3.767196723361681,0.5897694355102554,0.3093680208324162,1.0490780599114558,1.1475103216523264,2.1791229721770886,0.31490238308854435,1.1854629381395698,2.009869407425213,0.7060520571130565,1.0026141230465233
3.7724362181090547,0.607218776462982,0.3085786495317659,1.0611327971123063,1.168844312633067,2.1728430122753877,0.3186632078876939,1.185293939483992,2.012580008635818,0.7035396048114056,1.0107395511613309
3.7776757128564284,0.6246681174157085,0.30778927823111557,1.073187534313157,1.1901783036138076,2.1665630523736867,0.32242403268684355,1.1851249408284141,2.0152906098464234,0.7010271525097548,1.0188649792761384
3.782915207603802,0.6421174583684351,0.3069999069304652,1.0852422715140075,1.2115122945945482,2.160283092471986,0.3261848574859932,1.1849559421728364,2.0180012110570287,0.6985147002081039,1.026990407390946
3.788154702351176,0.6595667993211617,0.3062105356298149,1.0972970087148581,1.2328462855752889,2.154003132570285,0.3299456822851428,1.1847869435172587,2.020711812267634,0.696002247906453,1.0351158355057533
3.7933941970985496,0.6770161402738883,0.30542116432916455,1.1093517459157087,1.2541802765560295,2.147723172668584,0.33370650708429245,1.184617944861681,2.0234224134782393,0.6934897956048022,1.0432412636205608
3.7986336918459234,0.6944654812266149,0.30463179302851423,1.1214064831165593,1.27551426753677,2.141443212766883,0.337467331883442,1.1844489462061032,2.0261330146888445,0.6909773433031513,1.0513666917353683
3.803873186593297,0.7119148221793414,0.30384242172786385,1.13346122031741,1.2968482585175107,2.135163252865182,0.34122815668259165,1.1842799475505252,2.02884361589945,0.6884648910015004,1.0594921198501759
3.8091126813406704,0.7211999313396699,0.30343263548424215,1.1505768380965489,1.3120082334382193,2.126857893623311,0.34293293449324663,1.1863198835147575,2.0368632419954977,0.684998448616308,1.0676350123931968
3.814352176088044,0.7237064810760381,0.3033380093109055,1.17189437965858,1.3220420757586295,2.1168708954797397,0.34293062741895947,1.1901938431770887,2.0492908199459734,0.6807399318956977,1.0757924052183594
3.819591670835418,0.7262130308124063,0.3032433831375688,1.193211921220611,1.3320759180790398,2.106883897336168,0.34292832034467235,1.1940678028394198,2.0617183978964486,0.6764814151750874,1.083949798043522
3.8248311655827916,0.7287195805487745,0.30314875696423216,1.2145294627826422,1.34210976039945,2.096896899192596,0.3429260132703852,1.197941762501751,2.074145975846924,0.672222898454477,1.0921071908686846
3.8300706603301653,0.7312261302851427,0.30305413079089544,1.2358470043446732,1.3521436027198603,2.086909901049024,0.342923706196098,1.2018157221640824,2.086573553797399,0.6679643817338667,1.1002645836938472
3.835310155077539,0.7337326800215109,0.3029595046175588,1.2571645459067042,1.3621774450402706,2.0769229029054523,0.3429213991218109,1.2056896818264136,2.0990011317478743,0.6637058650132565,1.1084219765190098
3.8405496498249128,0.736239229757879,0.3028648784442221,1.2784820874687353,1.3722112873606809,2.0669359047618805,0.34291909204752374,1.2095636414887447,2.1114287096983495,0.6594473482926462,1.1165793693441726
3.8457891445722865,0.7387457794942472,0.30277025227088544,1.2997996290307665,1.3822451296810911,2.0569489066183086,0.3429167849732366,1.213437601151076,2.1238562876488247,0.6551888315720358,1.1247367621693352
3.85102863931966,0.7412523292306155,0.3026756260975488,1.3211171705927975,1.3922789720015012,2.046961908474737,0.34291447789894947,1.217311560813407,2.1362838655993004,0.6509303148514255,1.1328941549944977
3.856268134067034,0.7437588789669837,0.3025809999242121,1.3424347121548286,1.4023128143219115,2.036974910331165,0.3429121708246623,1.2211855204757383,2.1487114435497756,0.6466717981308152,1.1410515478196603
3.8615076288144072,0.75659809358079,0.30217424756778394,1.352433264012006,1.4170493742661328,2.0263365836883445,0.3440159749834917,1.228827608782391,2.1568693028659327,0.6442376280985493,1.1516301806073035
3.866747123561781,0.7787367065842921,0.3014865816465733,1.3522447251348173,1.4360183800717858,2.015112061396198,0.34611527925212604,1.2398610128689345,2.1611844154112054,0.643445370085793,1.1643879293611805
3.8719866183091547,0.8008753195877941,0.30079891572536266,1.3520561862576288,1.454987385877439,2.003887539104052,0.3482145835207604,1.2508944169554779,2.165499527956478,0.6426531120730365,1.1771456781150578
3.8772261130565284,0.8230139325912962,0.30011124980415205,1.35186764738044,1.473956391683092,1.9926630168119057,0.3503138877893947,1.2619278210420213,2.169814640501751,0.6418608540602802,1.1899034268689348
3.882465607803902,0.8451525455947981,0.29942358388294144,1.3516791085032516,1.492925397488745,1.9814384945197596,0.35241319205802907,1.2729612251285647,2.1741297530470236,0.6410685960475238,1.2026611756228118
3.887705102551276,0.8672911585983002,0.2987359179617308,1.351490569626063,1.5118944032943982,1.9702139722276133,0.35451249632666343,1.283994629215108,2.1784448655922963,0.6402763380347674,1.2154189243766889
3.8929445972986496,0.8894297716018023,0.2980482520405202,1.3513020307488743,1.5308634091000513,1.9589894499354672,0.35661180059529773,1.2950280333016515,2.182759978137569,0.639484080022011,1.228176673130566
3.8981840920460233,0.9115683846053042,0.2973605861193096,1.3511134918716858,1.5498324149057041,1.9477649276433209,0.3587111048639321,1.306061437388195,2.1870750906828413,0.6386918220092546,1.2409344218844431
3.903423586793397,0.9337069976088063,0.296672920198099,1.350924952994497,1.5688014207113572,1.9365404053511748,0.36081040913256646,1.3170948414747383,2.191390203228114,0.6378995639964982,1.2536921706383202
3.908663081540771,0.9558456106123083,0.2959852542768884,1.3507364141173086,1.5877704265170103,1.9253158830590285,0.3629097134012008,1.3281282455612817,2.195705315773387,0.6371073059837418,1.2664499193921972
3.9139025762881445,0.9764665169774908,0.2961499319029516,1.3534207975542776,1.6072735301245644,1.915009242703851,0.3651581279764885,1.3312158465642816,2.2012401487303657,0.636620160432216,1.274841410357179
3.919142071035518,0.9956072837003507,0.2971458554637319,1.3589069913669336,1.627297511291396,1.9055977644357176,0.36755196200925466,1.3265543227778889,2.2079645109997497,0.6364305750532766,1.2789747192211105
3.9243815657828915,1.0147480504232123,0.2981417790245123,1.3643931851795899,1.6473214924582296,1.8961862861675836,0.3699457960420211,1.3218927989914957,2.2146888732691346,0.6362409896743371,1.2831080280850427
3.9296210605302653,1.0338888171460736,0.2991377025852927,1.3698793789922463,1.6673454736250632,1.8867748078994495,0.3723396300747875,1.3172312752051023,2.2214132355385194,0.6360514042953976,1.2872413369489746
3.934860555277639,1.0530295838689352,0.3001336261460731,1.3753655728049026,1.6873694547918967,1.8773633296313152,0.37473346410755387,1.3125697514187091,2.2281375978079043,0.6358618189164582,1.2913746458129065
3.9401000500250127,1.0721703505917968,0.30112954970685346,1.380851766617559,1.7073934359587302,1.8679518513631812,0.37712729814032026,1.307908227632316,2.2348619600772888,0.6356722335375187,1.2955079546768387
3.9453395447723865,1.0913111173146581,0.3021254732676339,1.3863379604302153,1.7274174171255636,1.8585403730950472,0.37952113217308664,1.3032467038459228,2.2415863223466737,0.6354826481585792,1.2996412635407706
3.95057903951976,1.1104518840375197,0.30312139682841427,1.3918241542428718,1.747441398292397,1.849128894826913,0.3819149662058531,1.2985851800595296,2.2483106846160585,0.6352930627796398,1.3037745724047025
3.955818534267134,1.1295926507603813,0.30411732038919465,1.397310348055528,1.7674653794592308,1.8397174165587789,0.38430880023861946,1.2939236562731364,2.255035046885443,0.6351034774007003,1.3079078812686344
3.9610580290145077,1.1487334174832429,0.3051132439499751,1.4027965418681845,1.7874893606260642,1.8303059382906448,0.38670263427138585,1.2892621324867433,2.261759409154828,0.6349138920217609,1.3120411901325666
3.9662975237618814,1.1608151114467238,0.3067966252411207,1.411393193920461,1.8044733231190604,1.8212714047398693,0.3896097181105555,1.2869534298794398,2.263036280538769,0.6336093539964981,1.3179951962266139
3.9715370185092547,1.165437475947974,0.3092064438246623,1.4232766704012005,1.8182448947453724,1.8126351890605303,0.39305915354927456,1.287130955837669,2.2585567826880943,0.6311266443604302,1.3258731349607302
3.9767765132566284,1.1700598404492246,0.31161626240820406,1.4351601468819408,1.8320164663716856,1.8039989733811908,0.39650858898799396,1.287308481795898,2.2540772848374186,0.6286439347243622,1.3337510736948472
3.982016008004002,1.1746822049504753,0.31402608099174584,1.4470436233626813,1.845788037997999,1.795362757701851,0.3999580244267133,1.287486007754127,2.2495977869867434,0.6261612250882942,1.3416290124289645
3.987255502751376,1.179304569451726,0.3164358995752876,1.4589270998434216,1.859559609624312,1.7867265420225111,0.4034074598654327,1.2876635337123563,2.245118289136068,0.6236785154522261,1.3495069511630815
3.9924949974987496,1.1839269339529765,0.3188457181588294,1.4708105763241621,1.8733311812506253,1.7780903263431715,0.4068568953041521,1.2878410596705854,2.240638791285393,0.6211958058161581,1.3573848898971985
3.9977344922461233,1.1885492984542272,0.3212555367423712,1.4826940528049026,1.8871027528769386,1.7694541106638317,0.41030633074287143,1.2880185856288144,2.236159293434717,0.6187130961800901,1.3652628286313158
4.002973986993497,1.1931716629554774,0.3236653553259128,1.494577529285642,1.9008743245032507,1.7608178949844928,0.4137557661815905,1.2881961115870435,2.2316797955840424,0.6162303865440222,1.3731407673654321
4.008213481740871,1.1977940274567285,0.32607517390945473,1.5064610057663834,1.914645896129565,1.7521816793051523,0.41720520162031016,1.2883736375452726,2.2272002977333667,0.613747676907954,1.38101870609955
4.013452976488244,1.2024163919579787,0.32848499249299634,1.5183444822471228,1.928417467755877,1.7435454636258134,0.4206546370590293,1.2885511635035016,2.222720799882692,0.6112649672718862,1.3888966448336664
4.018692471235618,1.2127717461580796,0.3298586567173587,1.522869586953977,1.9360785018774387,1.7330226606002996,0.42384301200700353,1.2903002336088045,2.220664133565783,0.6099656349029515,1.393316538793897
4.0239319659829915,1.229692298239119,0.3300457570787894,1.518968169145573,1.9367419849854928,1.720339410775138,0.42673243058654314,1.2938489752373685,2.221382000134317,0.6100214603721862,1.3937764137388695
4.029171460730366,1.2466128503201612,0.33023285744022013,1.5150667513371683,1.9374054680935469,1.707656160949974,0.4296218491660832,1.2973977168659332,2.2220998667028513,0.6100772858414207,1.394236288683842
4.034410955477739,1.2635334024012008,0.33041995780165084,1.5111653335287645,1.938068951201601,1.6949729111248122,0.4325112677456228,1.3009464584944972,2.222817733271386,0.6101331113106554,1.3946961636288144
4.039650450225113,1.280453954482243,0.33060705816308156,1.5072639157203598,1.938732434309655,1.6822896612996483,0.4354006863251629,1.3044952001230619,2.22353559983992,0.61018893677989,1.395156038573787
4.044889944972486,1.2973745065632825,0.33079415852451227,1.5033624979119558,1.939395917417709,1.6696064114744866,0.43829010490470244,1.3080439417516259,2.224253466408454,0.6102447622491246,1.3956159135187594
4.050129439719861,1.3142950586443247,0.330981258885943,1.4994610801035513,1.940059400525763,1.6569231616493227,0.44117952348424255,1.3115926833801905,2.2249713329769887,0.6103005877183592,1.396075788463732
4.055368934467234,1.3312156107253643,0.3311683592473737,1.4955596622951473,1.940722883633817,1.6442399118241608,0.4440689420637821,1.3151414250087547,2.225689199545523,0.6103564131875938,1.3965356634087043
4.060608429214607,1.3481361628064037,0.3313554596088044,1.4916582444867432,1.941386366741871,1.6315566619989992,0.44695836064332173,1.3186901666373188,2.226407066114057,0.6104122386568284,1.3969955383536767
4.065847923961981,1.365056714887446,0.33154255997023513,1.4877568266783388,1.942049849849925,1.6188734121738353,0.4498477792228618,1.3222389082658834,2.2271249326825915,0.610468064126063,1.3974554132986494
4.071087418709355,1.3751162863086546,0.3327587694687345,1.4866076523051528,1.9520218199844936,1.6073531608329157,0.45214400403151583,1.3206919969234612,2.2240592165142568,0.6101265614057028,1.402395023726864
4.076326913456729,1.3766574491578292,0.33525269312056066,1.488875589163332,1.9735509565958012,1.5972768570482725,0.45370373545047543,1.3128184602631303,2.2162959060490235,0.6092917467196097,1.4128965529292161
4.081566408204102,1.3781986120070038,0.3377466167723864,1.491143526021511,1.995080093207105,1.587200553263631,0.4552634668694348,1.3049449236028008,2.2085325955837916,0.6084569320335167,1.4233980821315664
4.086805902951476,1.3797397748561784,0.3402405404242125,1.4934114628796902,2.0166092298184126,1.5771242494789879,0.4568231982883944,1.29707138694247,2.200769285118558,0.6076221173474236,1.4338996113339186
4.09204539769885,1.381280937705353,0.3427344640760382,1.4956793997378692,2.0381383664297164,1.5670479456943465,0.4583829297073538,1.2891978502821404,2.193005974653326,0.6067873026613306,1.444401140536269
4.097284892446224,1.3828221005545276,0.34522838772786435,1.4979473365960485,2.059667503041024,1.5569716419097033,0.4599426611263134,1.2813243136218095,2.1852426641880927,0.6059524879752375,1.454902669738621
4.102524387193597,1.384363263403702,0.34772231137969006,1.5002152734542273,2.081196639652328,1.5468953381250616,0.46150239254527275,1.27345077696148,2.1774793537228607,0.6051176732891445,1.4654041989409714
4.10776388194097,1.3859044262528766,0.3502162350315158,1.5024832103124062,2.102725776263632,1.5368190343404202,0.46306212396423213,1.2655772403011505,2.169716043257629,0.6042828586030515,1.4759057281433217
4.1130033766883445,1.3874455891020512,0.3527101586833419,1.5047511471705854,2.1242549128749393,1.526742730555777,0.46462185538319173,1.2577037036408196,2.1619527327923955,0.6034480439169584,1.4864072573456737
4.118242871435718,1.3889867519512258,0.3552040823351676,1.5070190840287645,2.1457840494862435,1.5166664267711354,0.4661815868021511,1.24983016698049,2.154189422327163,0.6026132292308655,1.4969087865480242
4.123482366183092,1.402741446803905,0.35686049937118564,1.5119752496388204,2.1571629773456724,1.5069107009329656,0.46868935472936507,1.2457695336593297,2.1480541949734864,0.601948588244122,1.5030519395172586
4.128721860930465,1.432948487708355,0.3573887457306153,1.5205526175087547,2.1548689769452225,1.497586812446223,0.4724741836000501,1.2468451054244623,2.14411209134067,0.6015131812406203,1.5033241033254126
4.133961355677839,1.4631555286128097,0.35791699209004507,1.5291299853786904,2.152574976544772,1.4882629239594787,0.47625901247073577,1.247920677189595,2.1401699877078535,0.6010777742371185,1.5035962671335668
4.139200850425213,1.4933625695172594,0.35844523844947473,1.5377073532486247,2.1502809761443222,1.478939035472736,0.4800438413414208,1.2489962489547275,2.136227884075037,0.6006423672336167,1.5038684309417207
4.144440345172587,1.5235696104217145,0.3589734848089045,1.5462847211185604,2.147986975743872,1.469615146985992,0.4838286702121065,1.25007182071986,2.1322857804422206,0.600206960230115,1.504140594749875
4.14967983991996,1.5537766513261642,0.35950173116833417,1.5548620889884945,2.1456929753434215,1.4602912584992493,0.48761349908279156,1.2511473924849925,2.1283436768094046,0.5997715532266132,1.504412758558029
4.154919334667334,1.5839836922306192,0.36002997752776394,1.5634394568584304,2.143398974942971,1.4509673700125052,0.4913983279534772,1.2522229642501252,2.1244015731765877,0.5993361462231115,1.5046849223661831
4.160158829414708,1.614190733135069,0.3605582238871936,1.5720168247283646,2.1411049745425212,1.4416434815257626,0.49518315682416225,1.2532985360152578,2.1204594695437717,0.5989007392196098,1.504957086174337
4.165398324162081,1.6443977740395186,0.3610864702466233,1.580594192598299,2.1388109741420713,1.43231959303902,0.4989679856948473,1.2543741077803903,2.1165173659109553,0.5984653322161081,1.5052292499824913
4.170637818909455,1.6746048149439736,0.3616147166060531,1.5891715604682346,2.136516973741621,1.4229957045522756,0.502752814565533,1.255449679545523,2.112575262278139,0.5980299252126063,1.5055014137906453
4.175877313656828,1.6975214434737365,0.3628323595572786,1.5947114810955478,2.1371622125207606,1.413764944873437,0.5064078758039019,1.2523935872241123,2.1100333632611306,0.5978153954437219,1.5064987797968983
4.1811168084042025,1.709772468714608,0.3650585641890947,1.5958077289049526,2.14210744935893,1.4046704291913452,0.5098730918024014,1.2432930233686839,2.1095399117376186,0.5979240008884442,1.5085570897596299
4.186356303151576,1.7220234939554775,0.36728476882091043,1.5969039767143571,2.1470526861970987,1.395575913509255,0.5133383078009004,1.234192459513257,2.109046460214107,0.5980326063331666,1.510615399722361
4.19159579789895,1.7342745191963491,0.36951097345272654,1.598000224523762,2.151997923035268,1.386481397827163,0.5168035237994,1.2250918956578283,2.108553008690595,0.5981412117778889,1.5126737096850926
4.196835292646323,1.7465255444372185,0.37173717808454226,1.5990964723331667,2.1569431598734368,1.3773868821450728,0.5202687397978989,1.2159913318024014,2.1080595571670835,0.5982498172226113,1.5147320196478238
4.202074787393697,1.75877656967809,0.3739633827163584,1.6001927201425714,2.161888396711606,1.368292366462981,0.5237339557963985,1.2068907679469727,2.107566105643572,0.5983584226673336,1.5167903296105554
4.207314282141071,1.7710275949189596,0.3761895873481741,1.601288967951976,2.166833633549775,1.3591978507808906,0.5271991717948974,1.1977902040915458,2.10707265412006,0.598467028112056,1.5188486395732868
4.212553776888445,1.783278620159831,0.3784157919799902,1.6023852157613807,2.171778870387944,1.3501033350987988,0.530664387793397,1.1886896402361173,2.1065792025965484,0.5985756335567783,1.5209069495360181
4.217793271635818,1.7955296454007004,0.3806419966118059,1.6034814635707852,2.176724107226113,1.3410088194167082,0.5341296037918959,1.1795890763806902,2.1060857510730364,0.5986842390015007,1.5229652594987495
4.2230327663831915,1.80778067064157,0.38286820124362164,1.60457771138019,2.181669344064282,1.331914303734618,0.5375948197903949,1.1704885125252633,2.105592299549525,0.598792844446223,1.5250235694614807
4.228272261130566,1.818983540065533,0.3834954598139069,1.6027307807168583,2.1847943414632316,1.3233933529634816,0.5398571743761881,1.1653847781555777,2.102668174042021,0.5996604014502251,1.526750534441721
4.233511755877939,1.8285188888716855,0.3815789405590296,1.5962015206650828,2.185023503390695,1.315784891823412,0.5402058858054026,1.1666396361495748,2.0958770671963487,0.6017353813894446,1.5279503596770885
4.238751250625313,1.8380542376778395,0.37966242130415195,1.5896722606133062,2.185252665318159,1.3081764306833412,0.5405545972346173,1.1678944941435718,2.0890859603506753,0.6038103613286644,1.5291501849124562
4.243990745372686,1.847589586483992,0.3777459020492746,1.5831430005615308,2.185481827245623,1.3005679695432717,0.5409033086638318,1.1691493521375689,2.0822948535050028,0.605885341267884,1.530350010147824
4.249230240120061,1.8571249352901462,0.375829382794397,1.5766137405097542,2.1857109891730864,1.2929595084032008,0.5412520200930465,1.170404210131566,2.0755037466593294,0.6079603212071037,1.5315498353831918
4.254469734867434,1.8666602840962987,0.3739128635395197,1.5700844804579788,2.1859401511005503,1.2853510472631313,0.5416007315222611,1.1716590681255628,2.068712639813657,0.6100353011463232,1.5327496606185593
4.259709229614808,1.8761956329024527,0.371996344284642,1.5635552204062022,2.186169313028014,1.2777425861230605,0.5419494429514757,1.17291392611956,2.061921532967983,0.6121102810855431,1.533949485853927
4.264948724362181,1.8857309817086052,0.3700798250297647,1.5570259603544268,2.1863984749554777,1.270134124982991,0.5422981543806903,1.1741687841135569,2.055130426122311,0.6141852610247626,1.5351493110892949
4.2701882191095555,1.8952663305147592,0.3681633057748871,1.5504967003026502,2.1866276368829416,1.26252566384292,0.542646865809905,1.1754236421075541,2.048339319276637,0.6162602409639824,1.5363491363246626
4.275427713856929,1.9048016793209117,0.36624678652000975,1.5439674402508747,2.1868567988104055,1.2549172027028506,0.5429955772391195,1.176678500101551,2.041548212430965,0.6183352209032019,1.5375489615600302
4.280667208604302,1.90362997826213,0.367101928891446,1.5431947601155585,2.1841231550935465,1.2473893915172583,0.5448865372826415,1.1783724450250126,2.0354494722046024,0.6192192773451726,1.5397562611465736
4.285906703351676,1.8839042798346646,0.37276001914957557,1.5523975232601315,2.176255334472485,1.2400013367596288,0.5494500240345178,1.1808272734632321,2.030550517969234,0.6180396101925961,1.543709389574538
4.2911461980990495,1.8641785814072025,0.3784181094077042,1.561600286404703,2.1683875138514255,1.2326132820020006,0.5540135107863934,1.183282101901451,2.0256515637338666,0.6168599430400199,1.5476625180025017
4.296385692846424,1.8444528829797369,0.3840761996658338,1.5708030495492762,2.160519693230364,1.225225227244371,0.5585769975382697,1.1857369303396703,2.0207526094984987,0.6156802758874436,1.5516156464304658
4.301625187593797,1.8247271845522748,0.38973428992396236,1.5800058126938477,2.152651872609304,1.217837172486743,0.5631404842901454,1.1881917587778892,2.015853655263131,0.6145006087348673,1.5555687748584295
4.306864682341171,1.8050014861248094,0.39539238018209194,1.5892085758384207,2.144784051988243,1.2104491177291135,0.5677039710420217,1.1906465872161085,2.0109547010277633,0.613320941582291,1.5595219032863938
4.312104177088544,1.785275787697347,0.4010504704402205,1.5984113389829924,2.136916231367183,1.2030610629714853,0.5722674577938973,1.1931014156543274,2.006055746792396,0.6121412744297148,1.5634750317143575
4.317343671835919,1.7655500892698817,0.4067085606983501,1.6076141021275654,2.129048410746122,1.1956730082138558,0.5768309445457737,1.1955562440925467,2.0011567925570275,0.6109616072771384,1.567428160142322
4.322583166583292,1.7458243908424196,0.41236665095647873,1.6168168652721369,2.121180590125062,1.1882849534562276,0.5813944312976492,1.1980110725307656,1.9962578383216603,0.6097819401245622,1.5713812885702856
4.327822661330665,1.7260986924149573,0.4180247412146073,1.6260196284167086,2.113312769504002,1.1808968986985993,0.5859579180495248,1.2004659009689844,1.991358884086293,0.608602272971986,1.575334416998249
4.333062156078039,1.7225155205502778,0.42221189209604815,1.6290454960285135,2.110595386194598,1.174207955530765,0.590421851125063,1.2022494212276138,1.986002328271135,0.6080379567248625,1.5754986252961474
4.338301650825413,1.7494627793586797,0.4236170489389695,1.6203889742631314,2.1176190473659333,1.1688412451523262,0.5946974978997,1.2027632934074537,1.979780308598549,0.6086374563206604,1.5684968324784891
4.343541145572787,1.7764100381670864,0.4250222057818911,1.611732452497748,2.1246427085372694,1.1634745347738864,0.5989731446743376,1.2032771655872936,1.9735582889259622,0.6092369559164583,1.5614950396608296
4.34878064032016,1.8033572969754883,0.42642736262481246,1.603075930732366,2.1316663697086047,1.1581078243954477,0.6032487914489746,1.2037910377671335,1.9673362692533765,0.6098364555122562,1.5544932468431714
4.354020135067534,1.830304555783895,0.42783251946773404,1.5944194089669825,2.138690030879941,1.1527411140170079,0.6075244382236122,1.2043049099469736,1.9611142495807896,0.6104359551080542,1.547491454025512
4.3592596298149076,1.857251814592297,0.42923767631065535,1.5857628872016005,2.145713692051276,1.1473744036385691,0.6118000849982492,1.2048187821268135,1.9548922299082039,0.6110354547038519,1.5404896612078538
4.364499124562282,1.8841990734007037,0.43064283315357693,1.5771063654362172,2.152737353222612,1.1420076932601295,0.616075731772887,1.2053326543066534,1.948670210235617,0.6116349542996499,1.5334878683901942
4.369738619309655,1.9111463322091056,0.4320479899964983,1.5684498436708352,2.1597610143939474,1.1366409828816906,0.620351378547524,1.2058465264864933,1.9424481905630313,0.6122344538954477,1.526486075572536
4.374978114057029,1.9380935910175123,0.4334531468394199,1.5597933219054516,2.1667846755652835,1.131274272503251,0.6246270253221616,1.2063603986663332,1.9362261708904445,0.6128339534912457,1.5194842827548765
4.3802176088044025,1.9650408498259142,0.43485830368234124,1.5511368001400696,2.1738083367366188,1.1259075621248122,0.6289026720967986,1.206874270846173,1.9300041512178587,0.6134334530870436,1.5124824899372182
4.385457103551776,1.9732324846023022,0.4363049950375187,1.5456042384647324,2.178011175511756,1.1193439446728366,0.6329639415877938,1.206129599174087,1.9229538931885946,0.6146786975727863,1.5071315463741872
4.39069659829915,1.942614405035516,0.4378376308834418,1.546535871129565,2.176377081790145,1.1103036502763877,0.6365816150072539,1.2027807098391694,1.9141898188674333,0.6172601372538771,1.505196590884192
4.395936093046523,1.911996325468735,0.43937026672936463,1.5474675037943972,2.1747429880685343,1.1012633558799403,0.6401992884267133,1.1994318205042522,1.9054257445462734,0.6198415769349674,1.5032616353941972
4.401175587793897,1.881378245901949,0.44090290257528775,1.5483991364592296,2.1731088943469232,1.0922230614834911,0.6438169618461733,1.1960829311693344,1.896661670225112,0.6224230166160581,1.501326679904202
4.406415082541271,1.850760166335168,0.4424355384212106,1.549330769124062,2.1714748006253126,1.0831827670870438,0.6474346352656327,1.1927340418344172,1.8878975959039521,0.6250044562971485,1.4993917244142072
4.411654577288645,1.820142086768382,0.4439681742671337,1.5502624017888944,2.1698407069037016,1.0741424726905946,0.6510523086850928,1.1893851524994996,1.8791335215827907,0.6275858959782393,1.497456768924212
4.416894072036018,1.7895240072016012,0.44550081011305653,1.5511940344537267,2.168206613182091,1.0651021782941472,0.6546699821045523,1.1860362631645824,1.8703694472616308,0.6301673356593296,1.4955218134342172
4.422133566783392,1.758905927634815,0.44703344595897965,1.5521256671185593,2.1665725194604804,1.0560618838976983,0.6582876555240122,1.1826873738296646,1.8616053729404696,0.6327487753404204,1.493586857944222
4.427373061530766,1.728287848068034,0.4485660818049025,1.5530572997833916,2.1649384257388693,1.0470215895012507,0.6619053289434718,1.1793384844947474,1.8528412986193097,0.6353302150215108,1.4916519024542272
4.43261255627814,1.6976697685012478,0.45009871765082554,1.5539889324482241,2.1633043320172587,1.0379812951048017,0.6655230023629317,1.1759895951598298,1.8440772242981482,0.6379116547026016,1.489716946964232
4.437852051025513,1.6792442819354678,0.4522806645942972,1.5541026023811906,2.1584632585947974,1.0308077664062032,0.6691160279984992,1.1717261565657828,1.8371167317893946,0.6394510102061031,1.4880470819724863
4.443091545772886,1.6885019778391692,0.4559368670625311,1.5523590946360681,2.146340764048275,1.0278727139232118,0.6726530910427712,1.165386241375188,1.8342512570022513,0.638624322126063,1.4869791027841421
4.4483310405202605,1.697759673742872,0.4595930695307656,1.5506155868909453,2.1342182695017504,1.02493766144022,0.6761901540870437,1.159046326184592,1.8313857822151074,0.637797634046023,1.4859111235957978
4.453570535267634,1.7070173696465734,0.46324927199899946,1.5488720791458228,2.122095774955228,1.0220026089572287,0.6797272171313156,1.152706410993997,1.828520307427964,0.636970945965983,1.4848431444074537
4.458810030015008,1.716275065550276,0.46690547446723396,1.5471285714007001,2.109973280408703,1.0190675564742369,0.6832642801755882,1.1463664958034012,1.8256548326408202,0.6361442578859429,1.4837751652191093
4.464049524762381,1.7255327614539773,0.47056167693546785,1.5453850636555777,2.097850785862181,1.0161325039912457,0.6868013432198601,1.1400265806128063,1.8227893578536767,0.6353175698059029,1.4827071860307652
4.469289019509755,1.7347904573576802,0.47421787940370236,1.543641555910455,2.085728291315656,1.0131974515082538,0.6903384062641326,1.1336866654222102,1.819923883066533,0.6344908817258628,1.4816392068424211
4.474528514257129,1.7440481532613814,0.47787408187193625,1.5418980481653326,2.073605796769134,1.0102623990252624,0.6938754693084045,1.1273467502316152,1.8170584082793895,0.6336641936458228,1.480571227654077
