# composition,0.66LiF-0.34BeF2
# source,Fayfar, 2024
# temperature_K,973
# raw_file,0.66LiF-0.34BeF2_Fayfar_2024_973.0_AP.csv
# savgol,True
# grid_points,2000
r (A),Be-Be,Be-F,Be-Li,F-F,Li-F,Li-Li
0.795838964122061,0.0,0.0,0.0,0.0,0.0,0.0
0.8008129576478239,0.0,0.0,0.0,0.0,0.0,0.0
0.8057869511735868,0.0,0.0,0.0,0.0,0.0,0.0
0.8107609446993497,0.0,0.0,0.0,0.0,0.0,0.0
0.8157349382251126,0.0,0.0,0.0,0.0,0.0,0.0
0.8207089317508754,0.0,0.0,0.0,0.0,0.0,0.0
0.8256829252766383,0.0,0.0,0.0,0.0,0.0,0.0
0.8306569188024012,0.0,0.0,0.0,0.0,0.0,0.0
0.8356309123281641,0.0,0.0,0.0,0.0,0.0,0.0
0.840604905853927,0.0,0.0,0.0,0.0,0.0,0.0
0.8455788993796899,0.0,0.0,0.0,0.0,0.0,0.0
0.8505528929054528,0.0,0.0,0.0,0.0,0.0,0.0
0.8555268864312157,0.0,0.0,0.0,0.0,0.0,0.0
0.8605008799569785,0.0,0.0,0.0,0.0,0.0,0.0
0.8654748734827413,0.0,0.0,0.0,0.0,0.0,0.0
0.8704488670085042,0.0,0.0,0.0,0.0,0.0,0.0
0.8754228605342671,0.0,0.0,0.0,0.0,0.0,0.0
0.88039685406003,0.0,0.0,0.0,0.0,0.0,0.0
0.8853708475857929,0.0,0.0,0.0,0.0,0.0,0.0
0.8903448411115558,0.0,0.0,0.0,0.0,0.0,0.0
0.8953188346373187,0.0,0.0,0.0,0.0,0.0,0.0
0.9002928281630815,0.0,0.0,0.0,0.0,0.0,0.0
0.9052668216888444,0.0,0.0,0.0,0.0,0.0,0.0
0.9102408152146073,0.0,0.0,0.0,0.0,0.0,0.0
0.9152148087403702,0.0,0.0,0.0,0.0,0.0,0.0
0.9201888022661331,0.0,0.0,0.0,0.0,0.0,0.0
0.925162795791896,0.0,0.0,0.0,0.0,0.0,0.0
0.9301367893176589,0.0,0.0,0.0,0.0,0.0,0.0
0.9351107828434218,0.0,0.0,0.0,0.0,0.0,0.0
0.9400847763691846,0.0,0.0,0.0,0.0,0.0,0.0
0.9450587698949475,0.0,0.0,0.0,0.0,0.0,0.0
0.9500327634207104,0.0,0.0,0.0,0.0,0.0,0.0
0.9550067569464733,0.0,0.0,0.0,0.0,0.0,0.0
0.9599807504722361,0.0,0.0,0.0,0.0,0.0,0.0
0.964954743997999,0.0,0.0,0.0,0.0,0.0,0.0
0.9699287375237619,0.0,0.0,0.0,0.0,0.0,0.0
0.9749027310495247,0.0,0.0,0.0,0.0,0.0,0.0
0.9798767245752876,0.0,0.0,0.0,0.0,0.0,0.0
0.9848507181010505,0.0,0.0,0.0,0.0,0.0,0.0
0.9898247116268134,0.0,0.0,0.0,0.0,0.0,0.0
0.9947987051525763,0.0,0.0,0.0,0.0,0.0,0.0
0.9997726986783392,0.0,0.0,0.0,0.0,0.0,0.0
1.004746692204102,0.0,0.0,0.0,0.0,0.0,0.0
1.0097206857298648,0.0,0.0,0.0,0.0,0.0,0.0
1.0146946792556277,0.0,0.0,0.0,0.0,0.0,0.0
1.0196686727813906,0.0,0.0,0.0,0.0,0.0,0.0
1.0246426663071535,0.0,0.0,0.0,0.0,0.0,0.0
1.0296166598329164,0.0,0.0,0.0,0.0,0.0,0.0
1.0345906533586793,0.0,0.0,0.0,0.0,0.0,0.0
1.0395646468844422,0.0,0.0,0.0,0.0,0.0,0.0
1.044538640410205,0.0,0.0,0.0,0.0,0.0,0.0
1.049512633935968,0.0,0.0,0.0,0.0,0.0,0.0
1.0544866274617308,0.0,0.0,0.0,0.0,0.0,0.0
1.0594606209874937,0.0,0.0,0.0,0.0,0.0,0.0
1.0644346145132566,0.0,0.0,0.0,0.0,0.0,0.0
1.0694086080390195,0.0,0.0,0.0,0.0,0.0,0.0
1.0743826015647824,0.0,0.0,0.0,0.0,0.0,0.0
1.0793565950905453,0.0,0.0,0.0,0.0,0.0,0.0
1.0843305886163082,0.0,0.0,0.0,0.0,0.0,0.0
1.089304582142071,0.0,0.0,0.0,0.0,0.0,0.0
1.094278575667834,0.0,0.0,0.0,0.0,0.0,0.0
1.0992525691935968,0.0,0.0,0.0,0.0,0.0,0.0
1.1042265627193597,0.0,0.0,0.0,0.0,0.0,0.0
1.1092005562451226,0.0,0.0,0.0,0.0,0.0,0.0
1.1141745497708855,0.0,0.0,0.0,0.0,0.0,0.0
1.1191485432966484,0.0,0.0,0.0,0.0,0.0,0.0
1.1241225368224113,0.0,0.0,0.0,0.0,0.0,0.0
1.1290965303481741,0.0,0.0,0.0,0.0,0.0,0.0
1.134070523873937,0.0,0.0,0.0,0.0,0.0,0.0
1.1390445173997,0.0,0.0,0.0,0.0,0.0,0.0
1.1440185109254628,0.0,0.0,0.0,0.0,0.0,0.0
1.1489925044512257,0.0,0.0,0.0,0.0,0.0,0.0
