# composition,1.0MgCl2
# source,Roy, 2021
# temperature_K,1073
# raw_file,MgCl2_Roy_2021_1073.0_AP.csv
# savgol,True
# grid_points,2000
r (A),Cl-Cl,Mg-Cl,Mg-Mg
2.18069412096048,0.0,1.6312666601247066,0.0
2.18615951975988,0.0,1.7497467076752842,0.0
2.1916249185592798,0.0,1.816690815835874,0.0
2.1970903173586795,0.0,1.8836349239964643,0.0
2.202555716158079,0.0,1.9505790321570489,0.0
2.2080211149574787,0.0,2.0250074606784394,0.0
2.2134865137568784,0.0,2.1790527374715625,0.0
2.218951912556278,0.0,2.323792774074944,0.0
2.224417311355678,0.0,2.454920543789769,0.0
2.2298827101550773,0.0,2.575601582567583,0.0
2.235348108954477,0.0,2.722572876111312,0.0
2.240813507753877,0.0,2.9919249661127925,0.0
2.2462789065532767,0.0,3.243821008776933,0.0
2.2517443053526764,0.0,3.362457227273881,0.0
2.2572097041520762,0.0,3.4365273602511017,0.0
2.2626751029514756,0.0,3.6534644558817484,0.0
2.2681405017508753,0.0,3.7610749455157286,0.0
2.273605900550275,0.0,3.884465361726983,0.0
2.279071299349675,0.0,4.010788528631602,0.0
2.2845366981490747,0.0,4.268632850772924,0.0
2.2900020969484745,0.0,4.395747216541852,0.0
2.295467495747874,0.0,4.493823072606134,0.0
2.3009328945472736,0.0,4.631218053938704,0.0
2.3063982933466733,0.0,4.843042090708541,0.0
2.311863692146073,0.0,5.00054449301583,0.0
2.317329090945473,0.0,5.112998530997401,0.0
2.3227944897448722,0.0,5.225452568978962,0.0
2.328259888544272,0.0,5.314882563657805,0.0
2.333725287343672,0.0,5.394276095249794,0.0
2.3391906861430716,0.0,5.473669626841784,0.0
2.3446560849424714,0.0,5.558045943358791,0.0
2.350121483741871,0.0,5.646973811807562,0.0
2.3555868825412705,0.0,5.735901680256326,0.0
2.3610522813406702,0.0,5.840713067991668,0.0
2.36651768014007,0.0,5.953430747799836,0.0
2.37198307893947,0.0,5.985445737966804,0.0
2.3774484777388696,0.0,5.98694108834824,0.0
2.3829138765382694,0.0,5.988436438729676,0.0
2.3883792753376687,0.0,5.989931789111112,0.0
2.3938446741370685,0.0,5.991427139492548,0.0
2.3993100729364683,0.0,5.992922489873984,0.0
2.404775471735868,0.0,5.99441784025542,0.0
2.410240870535268,0.0,5.995913190636857,0.0
2.415706269334667,0.0,5.997408541018293,0.0
2.421171668134067,0.0,5.9989038913997295,0.0
2.4266370669334667,0.0,6.000399241781166,0.0
2.4321024657328665,0.0,6.001894592162602,0.0
2.4375678645322663,0.0,6.003389942544038,0.0
2.443033263331666,0.0,5.998932750555398,0.0
2.4484986621310654,0.0,5.95411909540866,0.0
2.453964060930465,0.0,5.909305440261917,0.0
2.459429459729865,0.0,5.864491785115176,0.0
2.4648948585292647,0.0,5.772160111477617,0.0
2.4703602573286645,0.0,5.675623046913411,0.0
2.475825656128064,0.0,5.581410332145321,0.0
2.4812910549274636,0.0,5.492478563008044,0.0
2.4867564537268634,0.0,5.403546793870767,0.0
2.492221852526263,0.0,5.328135035731122,0.0
2.497687251325663,0.0,5.255530673483455,0.0
2.5031526501250627,0.0,5.168369255613555,0.0
2.508618048924462,0.0,5.020467486683621,0.0
2.514083447723862,0.0,4.965421080430633,0.0
2.5195488465232616,0.0,4.9103746741776435,0.0
2.5250142453226614,0.0,4.855328267924655,0.0
2.530479644122061,0.0,4.770435774495619,0.0
2.535945042921461,0.0,4.681826888885334,0.0
2.5414104417208603,0.0,4.586649228292429,0.0
2.54687584052026,0.0,4.467027482147638,0.0
2.55234123931966,0.0,4.350609613779194,0.0
2.5578066381190596,0.0,4.24858885363133,0.0
2.5632720369184594,0.0,4.1465680934834666,0.0
2.5687374357178587,0.0,4.068134954135475,0.0
2.5742028345172585,0.0,3.9900290195981736,0.0
2.5796682333166583,0.0,3.9119230850608724,0.0
2.585133632116058,0.0,3.816964176637684,0.0
2.590599030915458,0.0,3.72112343501919,0.0
2.5960644297148576,0.0,3.6287663250204742,0.0
2.601529828514257,0.0,3.5434311390225797,0.0
2.6069952273136567,0.0,3.4580959530246784,0.0
2.6124606261130565,0.0,3.3766573332677847,0.0
2.6179260249124563,0.0,3.304523571637565,0.0
2.623391423711856,0.0,3.2323898100073456,0.0
2.628856822511256,0.0,3.1600607613418616,0.0
2.634322221310655,0.0,3.0529586604709076,0.0
2.639787620110055,0.0,2.9458565595999446,0.0
2.6452530189094547,0.0,2.880804675373498,0.0
2.6507184177088545,0.0,2.8256060944160306,0.0
2.6561838165082543,0.0,2.770407513458563,0.0
2.6616492153076536,0.0,2.7152089325010995,0.0
2.6671146141070534,0.0,2.6314920680877267,0.0
2.672580012906453,0.0,2.543835652305068,0.0
2.678045411705853,0.0,2.469176736598233,0.0
2.6835108105052528,0.0,2.4137066275451793,0.0
2.6889762093046525,0.0,2.3582365184921255,0.0
2.694441608104052,0.0,2.3027664094390765,0.0
2.6999070069034516,0.0,2.2470096581791767,0.0
2.7053724057028514,0.0,2.1907468185161534,0.0
2.710837804502251,0.0,2.1344839788531296,0.0
2.716303203301651,0.0,2.0782211391901058,0.0
2.7217686021010503,3.91756852761321e-05,2.0229659658810024,0.0
2.72723400090045,0.006665729011219851,1.9698772517007523,0.0
2.73269939969985,0.013292282337163569,1.9167885375205023,0.0
2.7381647984992497,0.019918835663107287,1.8636998233402522,0.0
2.7436301972986494,0.026545388989051007,1.8106111091600021,0.0
2.749095596098049,0.03317194231499473,1.776294413560617,0.0
2.7545609948974485,0.0397984956409379,1.7421959621863048,0.0
2.7600263936968483,0.04642504896688162,1.70809751081199,0.0
2.765491792496248,0.053051602292825344,1.6739990594376752,0.0
2.770957191295648,0.05967815561876906,1.6399006080633605,0.0
2.7764225900950477,0.06316167931834409,1.6058021566890455,0.0
2.7818879888944474,0.06463401027147947,1.5639670101505905,0.0
2.7873533876938468,0.06610634122461473,1.5157301199336846,0.0
2.7928187864932466,0.0675786721777501,1.4674932297167749,0.0
2.7982841852926463,0.06905100313088548,1.419256339499865,0.0
2.803749584092046,0.07052333408402087,1.3742166667566738,0.0
2.809214982891446,0.07199566503715624,1.3447665907849875,0.0
2.8146803816908452,0.0734679959902915,1.315316514813304,0.0
2.820145780490245,0.07494032694342687,1.2858664388416179,0.0
2.825611179289645,0.07641265789656225,1.2564163628699319,0.0
2.8310765780890446,0.07788498884969763,1.2269662868982456,0.00030626453319295517
2.8365419768884443,0.079357319802833,1.1975162109265596,0.006250036605893438
2.842007375687844,0.08082965075596837,1.171926606209101,0.012193808678593921
2.8474727744872435,0.08230198170910363,1.1464463671385983,0.01813758075129392
2.8529381732866432,0.08377431266223902,1.1209661280680934,0.024081352823994404
2.858403572086043,0.0852466436153744,1.0954858889975885,0.03002512489669489
2.863868970885443,0.08671897456850977,1.0700056499270838,0.03596889696939537
2.8693343696848426,0.08819130552164514,1.044525410856579,0.041912669042095854
2.8747997684842423,0.0918283135330712,1.0192711059085016,0.04785644111479634
2.8802651672836417,0.09632195536117982,0.9978466182067842,0.05380021318749634
2.8857305660830415,0.1008155971892888,0.9764221305050651,0.05690841575296458
2.8911959648824412,0.10530923901739778,0.954997642803346,0.0583816691828654
2.896661363681841,0.10980288084550677,0.933573155101627,0.05985492261276622
2.902126762481241,0.11429652267361573,0.9121486673999079,0.061328176042667035
2.90759216128064,0.11879016450172435,0.8907241796981905,0.06280142947256773
2.91305756008004,0.1241447790141029,0.8692996919964714,0.06427468290246854
2.9185229588794397,0.13140964222744259,0.8489291032731674,0.06574793633236936
2.9239883576788395,0.1386745054407823,0.8324784414169283,0.06722118976227019
2.9294537564782392,0.145939368654122,0.8160277795606892,0.06869444319217101
2.934919155277639,0.15320423186746168,0.7995771177044501,0.07016769662207183
2.9403845540770384,0.16046909508080082,0.7831264558482123,0.07164095005197252
2.945849952876438,0.169403317254304,0.7666757939919732,0.07311420348187334
2.951315351675838,0.17946851035549466,0.750225132135734,0.07458745691177415
2.9567807504752377,0.18953370345668533,0.7337744702794949,0.07606071034167497
2.9622461492746375,0.199598896557876,0.7173238084232558,0.07753396377157579
2.967711548074037,0.20966408965906583,0.700873146567018,0.07900721720147649
2.9731769468734366,0.22127261617505303,0.6880393311225322,0.08048047063137731
2.9786423456728364,0.23521608564489344,0.6803802227739288,0.08195372406127813
2.984107744472236,0.2491595551147338,0.6727211144253255,0.08342697749117894
2.989573143271636,0.2631030245845742,0.6650620060767221,0.08522654888111533
2.9950385420710357,0.27708799919947946,0.6574028977281186,0.08719984160608625
3.000503940870435,0.29194584118298833,0.6497437893795158,0.08917313433105702
3.005969339669835,0.3068036831664984,0.6420846810309124,0.09114642705602793
3.0114347384692346,0.32166152515000845,0.6344255726823089,0.09311971978099885
3.0169001372686344,0.3365193671335185,0.6267664643337055,0.09509301250596977
3.022365536068034,0.35548532554629364,0.6191073559851021,0.0970663052309407
3.027830934867434,0.37626574891796666,0.6114482476364987,0.09903959795591162
3.0332963336668333,0.39704617228963796,0.6037891392878959,0.10101289068088237
3.038761732466233,0.4161343638384397,0.5961300309392925,0.1029861834058533
3.044227131265633,0.4320640712179663,0.5884709225906891,0.10495947613082422
3.0496925300650326,0.44799377859749295,0.5808118142420856,0.10693276885579514
3.0551579288644324,0.46392348597701955,0.5731527058934822,0.10890606158076607
3.0606233276638317,0.47985319335654486,0.5654935975448794,0.11087935430573682
3.0660887264632315,0.49641456754496327,0.557834489196276,0.11285264703070774
3.0715541252626313,0.5130555779567004,0.5501753808476726,0.11482593975567867
3.077019524062031,0.5296965883684375,0.5446267384340359,0.11679923248064958
3.082484922861431,0.5463375987801746,0.5397046719963272,0.11921613387917877
3.0879503216608306,0.5631252556858971,0.5347826055586186,0.12227669196412244
3.09341572046023,0.5799333446776119,0.5298605391209104,0.12533725004906585
3.0988811192596297,0.5967414336693281,0.5249384726832017,0.12839780813400953
3.1043465180590295,0.6135495226610443,0.5200164062454932,0.13145836621895318
3.1098119168584293,0.6299466365851778,0.5150943398077845,0.13451892430389686
3.115277315657829,0.6462813854688712,0.5101722733700759,0.13757948238884052
3.120742714457229,0.6626161343525645,0.5052502069323672,0.1406400404737842
3.126208113256628,0.6789508832362565,0.500328140494659,0.1437005985587276
