# composition,0.5KCl-0.5UCl3
# source,Andersson, 2024
# temperature_K,1250
# raw_file,0.5KCl-0.5UCl3_Andersson_2024_1250.0_AP.csv
# savgol,True
# grid_points,2000
r (A),Cl-Cl,K-Cl,K-K,K-U,U-Cl,U-U
0.7940597319149575,0.0,0.0,0.0,0.0,0.0,0.0
0.7979713562101051,0.0,0.0,0.0,0.0,0.0,0.0
0.8018829805052526,0.0,0.0,0.0,0.0,0.0,0.0
0.8057946048004002,0.0,0.0,0.0,0.0,0.0,0.0
0.8097062290955478,0.0,0.0,0.0,0.0,0.0,0.0
0.8136178533906954,0.0,0.0,0.0,0.0,0.0,0.0
0.8175294776858429,0.0,0.0,0.0,0.0,0.0,0.0
0.8214411019809905,0.0,0.0,0.0,0.0,0.0,0.0
0.8253527262761381,0.0,0.0,0.0,0.0,0.0,0.0
0.8292643505712857,0.0,0.0,0.0,0.0,0.0,0.0
0.8331759748664332,0.0,0.0,0.0,0.0,0.0,0.0
0.8370875991615808,0.0,0.0,0.0,0.0,0.0,0.0
0.8409992234567284,0.0,0.0,0.0,0.0,0.0,0.0
0.844910847751876,0.0,0.0,0.0,0.0,0.0,0.0
0.8488224720470235,0.0,0.0,0.0,0.0,0.0,0.0
0.8527340963421711,0.0,0.0,0.0,0.0,0.0,0.0
0.8566457206373187,0.0,0.0,0.0,0.0,0.0,0.0
0.8605573449324663,0.0,0.0,0.0,0.0,0.0,0.0
0.8644689692276138,0.0,0.0,0.0,0.0,0.0,0.0
0.8683805935227614,0.0,0.0,0.0,0.0,0.0,0.0
0.872292217817909,0.0,0.0,0.0,0.0,0.0,0.0
0.8762038421130565,0.0,0.0,0.0,0.0,0.0,0.0
0.880115466408204,0.0,0.0,0.0,0.0,0.0,0.0
0.8840270907033516,0.0,0.0,0.0,0.0,0.0,0.0
0.8879387149984992,0.0,0.0,0.0,0.0,0.0,0.0
0.8918503392936468,0.0,0.0,0.0,0.0,0.0,0.0
0.8957619635887943,0.0,0.0,0.0,0.0,0.0,0.0
0.8996735878839419,0.0,0.0,0.0,0.0,0.0,0.0
0.9035852121790895,0.0,0.0,0.0,0.0,0.0,0.0
0.9074968364742371,0.0,0.0,0.0,0.0,0.0,0.0
0.9114084607693846,0.0,0.0,0.0,0.0,0.0,0.0
0.9153200850645322,0.0,0.0,0.0,0.0,0.0,0.0
0.9192317093596798,0.0,0.0,0.0,0.0,0.0,0.0
0.9231433336548274,0.0,0.0,0.0,0.0,0.0,0.0
0.927054957949975,0.0,0.0,0.0,0.0,0.0,0.0
0.9309665822451225,0.0,0.0,0.0,0.0,0.0,0.0
0.9348782065402701,0.0,0.0,0.0,0.0,0.0,0.0
0.9387898308354177,0.0,0.0,0.0,0.0,0.0,0.0
0.9427014551305652,0.0,0.0,0.0,0.0,0.0,0.0
0.9466130794257128,0.0,0.0,0.0,0.0,0.0,0.0
0.9505247037208604,0.0,0.0,0.0,0.0,0.0,0.0
0.954436328016008,0.0,0.0,0.0,0.0,0.0,0.0
0.9583479523111555,0.0,0.0,0.0,0.0,0.0,0.0
0.9622595766063031,0.0,0.0,0.0,0.0,0.0,0.0
0.9661712009014507,0.0,0.0,0.0,0.0,0.0,0.0
0.9700828251965983,0.0,0.0,0.0,0.0,0.0,0.0
0.9739944494917459,0.0,0.0,0.0,0.0,0.0,0.0
0.9779060737868934,0.0,0.0,0.0,0.0,0.0,0.0
0.981817698082041,0.0,0.0,0.0,0.0,0.0,0.0
0.9857293223771886,0.0,0.0,0.0,0.0,0.0,0.0
0.9896409466723362,0.0,0.0,0.0,0.0,0.0,0.0
0.9935525709674837,0.0,0.0,0.0,0.0,0.0,0.0
0.9974641952626313,0.0,0.0,0.0,0.0,0.0,0.0
1.0013758195577789,0.0,0.0,0.0,0.0,0.0,0.0
1.0052874438529265,0.0,0.0,0.0,0.0,0.0,0.0
1.009199068148074,0.0,0.0,0.0,0.0,0.0,0.0
1.0131106924432216,0.0,0.0,0.0,0.0,0.0,0.0
1.0170223167383692,0.0,0.0,0.0,0.0,0.0,0.0
1.0209339410335168,0.0,0.0,0.0,0.0,0.0,0.0
1.0248455653286643,0.0,0.0,0.0,0.0,0.0,0.0
1.028757189623812,0.0,0.0,0.0,0.0,0.0,0.0
1.0326688139189595,0.0,0.0,0.0,0.0,0.0,0.0
1.036580438214107,0.0,0.0,0.0,0.0,0.0,0.0
1.0404920625092546,0.0,0.0,0.0,0.0,0.0,0.0
1.0444036868044022,0.0,0.0,0.0,0.0,0.0,0.0
1.0483153110995498,0.0,0.0,0.0,0.0,0.0,0.0
1.0522269353946974,0.0,0.0,0.0,0.0,0.0,0.0
1.056138559689845,0.0,0.0,0.0,0.0,0.0,0.0
1.0600501839849925,0.0,0.0,0.0,0.0,0.0,0.0
1.06396180828014,0.0,0.0,0.0,0.0,0.0,0.0
1.0678734325752877,0.0,0.0,0.0,0.0,0.0,0.0
1.0717850568704352,0.0,0.0,0.0,0.0,0.0,0.0
1.0756966811655828,0.0,0.0,0.0,0.0,0.0,0.0
1.0796083054607304,0.0,0.0,0.0,0.0,0.0,0.0
