# composition,1.0LiCl
# source,Walz, 2019
# temperature_K,878
# raw_file,LiCl_Walz_2019_878.0_PIM.csv
# savgol,True
# grid_points,2000
r (A),Cl-Cl,Li-Cl,Li-Li
3.30546278062031,1.5271776510429964,0.5534727750124344,1.498929604635007
3.3124363307903955,1.5558607142432368,0.5493341382380579,1.4999234803830253
3.3194098809604804,1.5845437774434754,0.5451955014636816,1.5009173561310436
3.3263834311305653,1.6132268406437138,0.5410568646893053,1.501911231879062
3.3333569813006503,1.640983023484312,0.5369182279149289,1.5029051076270803
3.340330531470735,1.667872452450467,0.5327795911405526,1.5038989833750986
3.3473040816408206,1.6947618814166237,0.528640954366176,1.504892859123117
3.3542776318109055,1.7216513103827789,0.5245023175917997,1.5058867348711353
3.3612511819809905,1.7411350492228697,0.5203636808174233,1.5068806106191537
3.3682247321510754,1.7592249401796014,0.5170941148118281,1.507874486367172
3.375198282321161,1.7773148311363343,0.5143650575817712,1.5088683621151904
3.3821718324912458,1.795404722093066,0.5116360003517145,1.5098622378632087
3.3891453826613307,1.8134946130497978,0.5089069431216579,1.510856113611227
3.3961189328314156,1.8276866385153392,0.5061778858916012,1.5118499893592454
3.403092483001501,1.8416359637121877,0.5034488286615443,1.5128438651072638
3.410066033171586,1.8555852889090354,0.5007197714314876,1.513837740855282
3.417039583341671,1.869534614105883,0.49799071420143093,1.5148316166033005
3.424013133511756,1.8831167354937781,0.4952616569713742,1.5158254923513188
3.430986683681841,1.8881468041975904,0.4925325997413175,1.5168193680993372
3.437960233851926,1.893176872901403,0.4898035425112607,1.5178132438473555
3.444933784022011,1.898206941605215,0.487074485281204,1.5188071195953738
3.451907334192096,1.9032370103090273,0.48434542805114733,1.5198009953433922
3.458880884362181,1.9082670790128395,0.4816163708210906,1.5207948710914105
3.4658544345322664,1.913297147716652,0.47888731359103376,1.5217887468394289
3.4728279847023513,1.918327216420464,0.47730416200061193,1.5227826225874472
3.4798015348724363,1.9233572851242764,0.4758262286547597,1.5237764983354656
3.486775085042521,1.9264194726692996,0.4743482953089075,1.524770374083484
3.493748635212606,1.927224749198304,0.47287036196305526,1.5251286734244718
3.5007221853826915,1.9280300257273086,0.471392428617203,1.5251433700920258
3.5076957355527765,1.928835302256313,0.46991449527135076,1.5251580667595799
3.5146692857228614,1.9296405787853175,0.46843656192549854,1.525172763427134
3.5216428358929464,1.930445855314322,0.4669586285796463,1.525187460094688
3.5286163860630317,1.9312511318433265,0.46548069523379404,1.525202156762242
3.5355899362331167,1.9320564083723308,0.4640027618879418,1.5252168534297958
3.5425634864032016,1.9328616849013354,0.4625248285420896,1.52523155009735
3.5495370365732866,1.93366696143034,0.46104689519623737,1.525246246764904
3.556510586743372,1.9344722379593444,0.4595689618503851,1.525260943432458
3.563484136913457,1.935277514488349,0.45809102850453287,1.525275640100012
3.570457687083542,1.9360827910173533,0.4574484000094096,1.525290336767566
3.5774312372536268,1.9368880675463578,0.4568494681806266,1.5253050334351201
3.5844047874237117,1.9376933440753623,0.45625053635184365,1.5253197301026742
3.591378337593797,1.9384986206043668,0.4556516045230607,1.5253344267702282
3.598351887763882,1.9393038971333714,0.4550526726942777,1.5253491234377823
3.605325437933967,1.9401091736623757,0.4544537408654947,1.5253638201053363
3.612298988104052,1.940771005196685,0.45385480903671177,1.5253785167728902
3.6192725382741373,1.9399822239001987,0.45325587720792876,1.5253932134404442
3.6262460884442222,1.9391934426037123,0.4526569453791458,1.5254079101079983
3.633219638614307,1.9384046613072259,0.45205801355036285,1.5254226067755523
3.640193188784392,1.9376158800107395,0.4514590817215799,1.5254373034431064
