Mode_Index,Frequency_cm-1,Type,Participation_Ratio
0,124.8271814540014j,Real,0.0064474474519913005
1,89.9698233745061j,Real,0.010088301869263495
2,86.09650040770865j,Real,0.03137491722386439
3,85.30067523626032j,Real,0.02216848450100655
4,85.01500493521706j,Real,0.022978977473781425
5,82.82559073645893j,Real,0.01269097632031486
6,80.38049495225495j,Real,0.012891676767088118
7,76.75223567079593j,Real,0.024709904666275748
8,75.52941860364065j,Real,0.02403017017124314
9,71.19713832880718j,Real,0.014101925293714396
10,69.44949305623443j,Real,0.04193432447247118
11,65.85478308049098j,Real,0.0299833436034419
12,64.5142016778548j,Real,0.058415581812410536
13,63.90061794040014j,Real,0.04106389650887874
14,62.749324530290785j,Real,0.026414532337568044
15,61.541596581398544j,Real,0.04444897349623775
16,59.29201876737086j,Real,0.07657193420884054
17,58.6790977000956j,Real,0.0744624203473363
18,57.60178343848675j,Real,0.05445997840205657
19,56.77204356788372j,Real,0.07205944725431737
20,54.491456727302j,Real,0.07141644069343897
21,53.44977330656931j,Real,0.059599302319560274
22,52.82756025559658j,Real,0.06820142048578162
23,52.19555096955558j,Real,0.05235303169813034
24,50.688990500456526j,Real,0.06165609417889856
25,49.9068099728027j,Real,0.1035381977977707
26,48.936214256809805j,Real,0.1050899072386449
27,48.28584253935412j,Real,0.14587960131876576
28,47.66543580906315j,Real,0.10006419025522438
29,47.07828933568078j,Real,0.30709832454492747
30,46.787886699190466j,Real,0.2736509617457209
31,46.406114666661914j,Real,0.1856165989185816
32,46.196626296735175j,Real,0.12901446996409302
33,45.48978359125634j,Real,0.20461206117321704
34,44.94038100157013j,Real,0.18944519833234835
35,44.74800796673027j,Real,0.2655566702970977
36,44.12032696811652j,Real,0.10754290760843405
37,43.5554779217556j,Real,0.07050271634014953
38,42.517667785624575j,Real,0.20245764650752432
39,42.27990962556763j,Real,0.20968441165851626
40,41.35134275194005j,Real,0.22111211483524393
41,40.53532918972263j,Real,0.27592354205726854
42,40.44935263833507j,Real,0.1639516627758023
43,40.04685859377823j,Real,0.10316061100617636
44,39.48797894952469j,Real,0.27196451331250404
45,38.59303605603993j,Real,0.25028625113478475
46,37.79070306324573j,Real,0.27254957216774384
47,37.664788846660834j,Real,0.24759881893150454
48,37.290644942563915j,Real,0.30026145042681224
49,36.51471675258711j,Real,0.23486923496842338
50,35.50583135818076j,Real,0.13870783973381992
51,35.353277596010834j,Real,0.282302627121622
52,34.8907725512325j,Real,0.2358250331525413
53,34.29146136489868j,Real,0.24152927255901283
54,33.824202264618364j,Real,0.3384533933977466
55,33.430630502276486j,Real,0.34074426714522715
56,32.81745512920616j,Real,0.2783533621901745
57,32.494630024981106j,Real,0.27543558853728584
58,31.93477371965599j,Real,0.3534603571311551
59,31.612781064556724j,Real,0.22789571618869872
60,31.040272690420945j,Real,0.16652459477677087
61,30.398129053531214j,Real,0.3509641851151702
62,29.92916839681112j,Real,0.28695869370685223
63,29.185455353182423j,Real,0.23309545659161923
64,28.78729491234228j,Real,0.38102247118725374
65,28.2227094008504j,Real,0.3352575136113181
66,27.657689541463977j,Real,0.3401928901954048
67,26.953409040683226j,Real,0.3804264082013632
68,26.390177674876472j,Real,0.35648651684289295
69,26.001177041103066j,Real,0.3376467929200865
70,25.614905578872904j,Real,0.47426908522022726
71,24.983426697659187j,Real,0.32441515730881837
72,24.80130971555697j,Real,0.4166079337891513
73,23.906225985572096j,Real,0.27533985892432705
74,23.191119928805477j,Real,0.400953615716054
75,22.65959791923923j,Real,0.3669827879431464
76,22.171351702335848j,Real,0.30554525072221594
77,21.77634708423907j,Real,0.4267464149055391
78,21.347224008965163j,Real,0.34131978862605855
79,20.93324833324926j,Real,0.38946923300176783
80,20.084580589826476j,Real,0.411778401667217
81,19.226234214320073j,Real,0.3815641257667659
82,18.14072317892728j,Real,0.3775991319091918
83,17.96684069778358j,Real,0.39951677182786804
84,17.579873519184357j,Real,0.44080029601088133
85,16.736320359568868j,Real,0.4239410062281497
86,14.448268812548395j,Real,0.3976454836138359
87,13.612684065908786j,Real,0.49738802748731403
88,13.180917241922083j,Real,0.42578949006679906
89,12.148662825105582j,Real,0.38620467765658156
90,11.442858879844293j,Real,0.39937589125152106
91,10.78991177787143j,Real,0.37437880426478565
92,10.279088074380319j,Real,0.46670510193368425
93,8.213083334371845j,Real,0.45803433434629204
94,7.382618688805154j,Real,0.3612664791054982
