Freq_rad_ps,VDOS_K,VDOS_Mg
2.423168165888427428e+00,1.850766901538877449e-02,8.374385191961914929e-03
2.512915134995406419e+00,1.927683242352657561e-02,8.633585399323540424e-03
2.602662104102385410e+00,2.023992924554113282e-02,9.121182137515039534e-03
2.692409073209363957e+00,2.010546146262091188e-02,8.893972337483046706e-03
2.782156042316342948e+00,1.973160951133709484e-02,9.193206669794628388e-03
2.871903011423321495e+00,2.221188822058456011e-02,7.513229628226153131e-03
2.961649980530300041e+00,2.508177143651151020e-02,8.162522055655716327e-03
3.051396949637279032e+00,2.627585600304555014e-02,8.967697392821754460e-03
3.141143918744257579e+00,2.408810893487178112e-02,8.389932853760082715e-03
3.230890887851237014e+00,2.423137258401112173e-02,8.265727181027686388e-03
3.320637856958215117e+00,2.507257004645947404e-02,8.969358063110107609e-03
3.410384826065194108e+00,2.342878841568134599e-02,7.807495646089030600e-03
3.500131795172173543e+00,2.333386621067191219e-02,7.067825081901783768e-03
3.589878764279151646e+00,2.704790847786736965e-02,1.020492058341921845e-02
3.679625733386131081e+00,2.937654230349511647e-02,1.080628430397430166e-02
3.769372702493109184e+00,2.934985072045432145e-02,1.043973495629115997e-02
3.859119671600088175e+00,2.907032375012994635e-02,9.738728237114371855e-03
3.948866640707066722e+00,2.833208365765147244e-02,1.036583891275168201e-02
4.038613609814046157e+00,2.783823160938976235e-02,1.046547255389006052e-02
4.128360578921024704e+00,2.876245545262196349e-02,1.136633168038510798e-02
4.218107548028003251e+00,2.969945288177307935e-02,9.919812881607375718e-03
4.307854517134982686e+00,2.795328024875459727e-02,8.645613343740454412e-03
4.397601486241961233e+00,2.702705628741243829e-02,9.470881953956844512e-03
4.487348455348939780e+00,2.820017663166790936e-02,1.209235881882169024e-02
4.577095424455918327e+00,2.887188008833779101e-02,1.108886357065924817e-02
4.666842393562897762e+00,3.005321338947742824e-02,9.020621713112767989e-03
4.756589362669876309e+00,2.811515148797764582e-02,9.255849870853706876e-03
4.846336331776854855e+00,2.912496960200048821e-02,9.891478795389608766e-03
4.936083300883834291e+00,3.183611653805862307e-02,1.080056795049267118e-02
5.025830269990812837e+00,2.985341400509438498e-02,1.228231777841468780e-02
5.115577239097791384e+00,2.859831641393285884e-02,1.190487095679956635e-02
5.205324208204770819e+00,3.311107511559092942e-02,1.151451804936918892e-02
5.295071177311749366e+00,3.483120775100468497e-02,1.030108308905756075e-02
5.384818146418727913e+00,3.266953279817381983e-02,1.160666484504093571e-02
5.474565115525706460e+00,3.077161081467499198e-02,1.122333266856502358e-02
5.564312084632685895e+00,3.151914979644138137e-02,1.157870090771624672e-02
5.654059053739663554e+00,3.488760074118614496e-02,1.324069553992862636e-02
5.743806022846642989e+00,3.450046690389026866e-02,1.122843018748576754e-02
5.833552991953622424e+00,3.301429696015872189e-02,1.076269751039866593e-02
5.923299961060600083e+00,2.944222822086222172e-02,1.064522275740418383e-02
6.013046930167579518e+00,3.456079744419731509e-02,9.747684596060858173e-03
6.102793899274558065e+00,3.137750678994275649e-02,1.064752178338068678e-02
6.192540868381537500e+00,2.972698339556218566e-02,1.225592213949210432e-02
6.282287837488515159e+00,3.280581823370647826e-02,1.269612325457839322e-02
6.372034806595494594e+00,3.339069874843476199e-02,1.202970694032941962e-02
6.461781775702474029e+00,3.581948438819610586e-02,1.056909710678873363e-02
6.551528744809452576e+00,3.671093904074560627e-02,1.009563882582927528e-02
6.641275713916430234e+00,3.724837094235936008e-02,1.094986550164253787e-02
6.731022683023409670e+00,3.875567531515253239e-02,1.184793846456605633e-02
6.820769652130388216e+00,3.757423084089168280e-02,1.290059611582707044e-02
6.910516621237367652e+00,3.439499668996013476e-02,1.346478333508168042e-02
7.000263590344347087e+00,3.777303559464018079e-02,1.104687295619861953e-02
7.090010559451324745e+00,4.075194499697195466e-02,9.534275915807289420e-03
7.179757528558303292e+00,4.254445274998828325e-02,1.074559938994988639e-02
7.269504497665282727e+00,3.831210192219890176e-02,1.202676267163622047e-02
7.359251466772262162e+00,3.529792521686342388e-02,1.234753444161872278e-02
7.448998435879239821e+00,3.528894119943369601e-02,1.163851797500852110e-02
7.538745404986218368e+00,3.460720262719434864e-02,1.045250915224431830e-02
7.628492374093197803e+00,3.733679806573557414e-02,1.118321732899225755e-02
7.718239343200176350e+00,3.756847763360355447e-02,1.077470233758186756e-02
7.807986312307155785e+00,3.938879915766302364e-02,1.122218132432449729e-02
7.897733281414133444e+00,3.860904645200043117e-02,1.405714193292038547e-02
7.987480250521112879e+00,4.178493728410206942e-02,1.116910917982737519e-02
8.077227219628092314e+00,3.374363762849575538e-02,1.055002180894738621e-02
8.166974188735069973e+00,3.538989235059664118e-02,1.161935008917662666e-02
8.256721157842049408e+00,3.766744263085259475e-02,1.195947816046310196e-02
8.346468126949027067e+00,4.453659438576430124e-02,1.121179932577964257e-02
8.436215096056006502e+00,4.558925108436662210e-02,1.022856254965094983e-02
8.525962065162985937e+00,3.826979424019156389e-02,1.152180964431794540e-02
8.615709034269965372e+00,3.770380630676262168e-02,1.061240883582987432e-02
8.705456003376944807e+00,3.774342238998918547e-02,1.073253443885572624e-02
8.795202972483922466e+00,3.945363944481521112e-02,1.124118763406026927e-02
8.884949941590900124e+00,3.962940285637142623e-02,1.203586345531757265e-02
8.974696910697879559e+00,4.360098962416454615e-02,1.230761774674915196e-02
9.064443879804858994e+00,4.446764515750636915e-02,1.068681055586271147e-02
9.154190848911836653e+00,4.151114642450598469e-02,1.027788258033728030e-02
9.243937818018816088e+00,4.183692412790761955e-02,1.309536203558608197e-02
9.333684787125795523e+00,3.739390180064377373e-02,1.161613590769542369e-02
9.423431756232773182e+00,3.933111670396819554e-02,1.176198576277029395e-02
9.513178725339752617e+00,3.956139729586756471e-02,1.322114383679647703e-02
9.602925694446730276e+00,4.374453126696079691e-02,1.267143626814967901e-02
9.692672663553709711e+00,4.306533298472499383e-02,1.131006006025254626e-02
9.782419632660689146e+00,4.006496105563949611e-02,1.362469782323975573e-02
9.872166601767668581e+00,4.145782718019958013e-02,1.185442886520134131e-02
9.961913570874646240e+00,4.440010860464287806e-02,1.294843308269761489e-02
1.005166053998162567e+01,4.157621457287234701e-02,1.155524966347585419e-02
1.014140750908860333e+01,3.867913746776256712e-02,1.057932409370598154e-02
1.023115447819558277e+01,3.932891128979628531e-02,9.899073001392488108e-03
1.032090144730256220e+01,3.966339242897872625e-02,9.876384850054927694e-03
1.041064841640954164e+01,4.497997369284464225e-02,1.077779571464656735e-02
1.050039538551651930e+01,5.463957339817194364e-02,9.622381639424708658e-03
1.059014235462349873e+01,4.653997537545386670e-02,9.002374398341641409e-03
1.067988932373047639e+01,3.984984195921920103e-02,1.007368665865846641e-02
1.076963629283745583e+01,4.278697134114889389e-02,1.096054685231109133e-02
1.085938326194443349e+01,4.211686847237309378e-02,1.291779047533209157e-02
1.094913023105141292e+01,4.277612058961854924e-02,1.111207153768301384e-02
1.103887720015839236e+01,4.340704384534334326e-02,1.241314181708796233e-02
1.112862416926537179e+01,4.173721637243023308e-02,1.291841013038114508e-02
1.121837113837234945e+01,4.206220546307817137e-02,1.052007480319584742e-02
1.130811810747932711e+01,4.347095298900955501e-02,9.311560509179207454e-03
1.139786507658630654e+01,4.573450411929312620e-02,1.066104949461730081e-02
1.148761204569328598e+01,4.573025490805152776e-02,1.029386280571530261e-02
1.157735901480026541e+01,4.238683660368704892e-02,9.635663016422883059e-03
1.166710598390724485e+01,4.314396809546405115e-02,9.034768298863944322e-03
1.175685295301422251e+01,4.558710368080428482e-02,1.029066880227470261e-02
1.184659992212120017e+01,5.008469521848382677e-02,1.196933344121827759e-02
1.193634689122817960e+01,4.663479586132904947e-02,9.150978267854679993e-03
1.202609386033515904e+01,4.301322611241973487e-02,7.646466047351145774e-03
1.211584082944213847e+01,4.454995104000682160e-02,9.434704146727973875e-03
1.220558779854911613e+01,3.993723482609600611e-02,1.033702231396255340e-02
1.229533476765609556e+01,4.152555173388230297e-02,1.011186351777110248e-02
1.238508173676307500e+01,4.065527416228520430e-02,9.925297178710277071e-03
1.247482870587005266e+01,3.906941785907872000e-02,9.648962407010776288e-03
1.256457567497703032e+01,4.090737593275512590e-02,9.004181482300610898e-03
1.265432264408400975e+01,4.255490215917118874e-02,9.783600911230146829e-03
1.274406961319098919e+01,4.570481334970744047e-02,7.958493926036178806e-03
1.283381658229796862e+01,4.444125038925288151e-02,8.586869938289113519e-03
1.292356355140494806e+01,4.176577806410982502e-02,9.865739628631161121e-03
1.301331052051192572e+01,3.799814794324517936e-02,9.306192088422565734e-03
1.310305748961890515e+01,4.119892943152522052e-02,9.182816935609598372e-03
1.319280445872588103e+01,4.177092987289616338e-02,8.907835517568112732e-03
1.328255142783286047e+01,4.195642220522373400e-02,1.043960045226074995e-02
1.337229839693983990e+01,4.325527972733281962e-02,1.002588120042230239e-02
1.346204536604681934e+01,4.233272413040276017e-02,9.340859170841375736e-03
1.355179233515379877e+01,4.487937874551984480e-02,7.546077798558687051e-03
1.364153930426077643e+01,4.568736918725303103e-02,8.315831648540399426e-03
1.373128627336775587e+01,4.015646956329266271e-02,1.018696909757198753e-02
1.382103324247473530e+01,4.239537693364008042e-02,9.593801763307846509e-03
1.391078021158171474e+01,4.436040584219955868e-02,8.667909346201362400e-03
1.400052718068869417e+01,4.347260789085257565e-02,7.876791305666331830e-03
1.409027414979567006e+01,4.226005087441065539e-02,8.542009611084561138e-03
1.418002111890264949e+01,4.654887546562546524e-02,9.055662629358559104e-03
1.426976808800962893e+01,4.475453049704959663e-02,8.988376634607471785e-03
1.435951505711660658e+01,4.571447508462948839e-02,7.591461884493593687e-03
1.444926202622358602e+01,4.051620450094416126e-02,7.419700527384560929e-03
1.453900899533056545e+01,3.798239038212528063e-02,8.686177855982397597e-03
1.462875596443754489e+01,4.100468975619300099e-02,8.809104018590628929e-03
1.471850293354452432e+01,4.273543262780189755e-02,8.370177444944428002e-03
1.480824990265150198e+01,4.278420644449473786e-02,7.005987073937736988e-03
1.489799687175847964e+01,3.959576620162837124e-02,6.730627790654128417e-03
1.498774384086545730e+01,3.638925391689586814e-02,8.893650570447620904e-03
1.507749080997243674e+01,4.092708763931807159e-02,8.674138767685459980e-03
1.516723777907941617e+01,4.385179781837842544e-02,8.879780890133890520e-03
1.525698474818639561e+01,3.807620742454686374e-02,9.072304520158714497e-03
1.534673171729337504e+01,3.724407368836745585e-02,7.966751329607286991e-03
1.543647868640035270e+01,3.609795222553709160e-02,7.042326108907063717e-03
1.552622565550733214e+01,3.914328013621584668e-02,7.769777730575190902e-03
1.561597262461431157e+01,3.876706760814877667e-02,8.349955953239826534e-03
1.570571959372129101e+01,4.110701786816084446e-02,7.641674543213412829e-03
1.579546656282826689e+01,4.540103131076907855e-02,7.563744111781632411e-03
1.588521353193524632e+01,4.454248199039038958e-02,8.097530646696127557e-03
1.597496050104222576e+01,3.922975666907919240e-02,7.816561612130621881e-03
1.606470747014920519e+01,4.055209117798922597e-02,7.601939536862345644e-03
1.615445443925618463e+01,3.930946932632948393e-02,7.563734963652906512e-03
1.624420140836316406e+01,3.748068360258247772e-02,7.800939880802924310e-03
1.633394837747013995e+01,4.004821859593394456e-02,7.438210387140234588e-03
1.642369534657711938e+01,4.201047063644407220e-02,7.701550889618070765e-03
1.651344231568409882e+01,3.829910452118726744e-02,8.059859596217636840e-03
1.660318928479107470e+01,4.141515252374022849e-02,8.907196266808879714e-03
1.669293625389805413e+01,4.270653589341761452e-02,7.718518675034550559e-03
1.678268322300503357e+01,3.980263548903237303e-02,8.893190500166819890e-03
1.687243019211201300e+01,4.388705134347177517e-02,9.630942692160724544e-03
1.696217716121899244e+01,4.140015654274283030e-02,8.250580765575676184e-03
1.705192413032597187e+01,3.715740058823283065e-02,7.818473005921221242e-03
1.714167109943295131e+01,3.936593508217107323e-02,8.682340506305561909e-03
1.723141806853993074e+01,3.898171543260809530e-02,8.474081209228967113e-03
1.732116503764691018e+01,3.702812952006095948e-02,7.979107264445485515e-03
1.741091200675388961e+01,3.768336560799601803e-02,9.329426972579662677e-03
1.750065897586086550e+01,3.661492267704607312e-02,1.042914913994192824e-02
1.759040594496784493e+01,3.847844990567277079e-02,9.642516141412234634e-03
1.768015291407482081e+01,4.078504915268514608e-02,8.890611759983541029e-03
1.776989988318180025e+01,4.201172550712248960e-02,9.920020476651164598e-03
1.785964685228877968e+01,3.421233510521920484e-02,1.017488849846279360e-02
1.794939382139575912e+01,3.581926820817858681e-02,8.486209150519528899e-03
1.803914079050273855e+01,3.764046442742953469e-02,8.280619136085824381e-03
1.812888775960971799e+01,4.048985928692262065e-02,8.878067866221627316e-03
1.821863472871669742e+01,3.852264322632630716e-02,1.058990172182338804e-02
1.830838169782367331e+01,3.447852201616193740e-02,9.487406178246032828e-03
1.839812866693065274e+01,3.581753720066882529e-02,8.151951403026685972e-03
1.848787563603763218e+01,3.606706912778928631e-02,9.081668794258652977e-03
1.857762260514461161e+01,3.614276835811617433e-02,9.371958090773511649e-03
1.866736957425159105e+01,3.659274750664043979e-02,9.055946688218670035e-03
1.875711654335857048e+01,3.365531412999361871e-02,9.078837400006152525e-03
1.884686351246554636e+01,3.224540110695662404e-02,7.852708357048087187e-03
1.893661048157252580e+01,3.142841048743366672e-02,7.137156989049316808e-03
1.902635745067950523e+01,3.095043009357230368e-02,9.265460643408111180e-03
1.911610441978648467e+01,2.937236834441447203e-02,9.733256488189564321e-03
1.920585138889346055e+01,3.273098273465661207e-02,8.314327537837586796e-03
1.929559835800043999e+01,4.015344083154646915e-02,8.922314500778176505e-03
1.938534532710741942e+01,3.802425975915318945e-02,7.792619427065783540e-03
1.947509229621439886e+01,3.914982137504818133e-02,7.902082122197661221e-03
1.956483926532137829e+01,3.715805780164249672e-02,9.623833738663593873e-03
1.965458623442835773e+01,3.364890097154150245e-02,9.375511048470418218e-03
1.974433320353533716e+01,3.282223282445641960e-02,8.857250371959900920e-03
1.983408017264231660e+01,3.539809126732993555e-02,8.459134776061904074e-03
1.992382714174929248e+01,3.355226589781022672e-02,9.054495219357914723e-03
2.001357411085627191e+01,2.884554526373378502e-02,8.940615394365905230e-03
2.010332107996325135e+01,3.028352922558786436e-02,7.724303555933586564e-03
2.019306804907022723e+01,3.296268157562179391e-02,9.253497083770234957e-03
2.028281501817720667e+01,3.331935784388743299e-02,1.082750139292895653e-02
2.037256198728418610e+01,2.791615993526937872e-02,8.881191697112321079e-03
2.046230895639116554e+01,2.809749515984408252e-02,1.027047099184781424e-02
2.055205592549814497e+01,2.891020652893181234e-02,1.082945912480312925e-02
2.064180289460512441e+01,2.934790166200805864e-02,9.520186568867095717e-03
2.073154986371210384e+01,3.140785259336738300e-02,8.451466847606737762e-03
2.082129683281908328e+01,2.905664398780632290e-02,7.779187056651448197e-03
2.091104380192605916e+01,2.834923631611585212e-02,9.959819056610860061e-03
2.100079077103303860e+01,3.235665846640525117e-02,9.841512517598089566e-03
2.109053774014001803e+01,3.093854738397372114e-02,9.919416517447897375e-03
2.118028470924699747e+01,2.760569547475328137e-02,1.018421852745960560e-02
2.127003167835397335e+01,2.778535143497843848e-02,9.339659107649750380e-03
2.135977864746095278e+01,2.923930214602481897e-02,8.599109239894892759e-03
2.144952561656793222e+01,2.554865733175377962e-02,1.075301116185262834e-02
2.153927258567491165e+01,2.572832632888905763e-02,1.149511054543787825e-02
2.162901955478189109e+01,2.646200101306801084e-02,1.070090866316844060e-02
2.171876652388886697e+01,2.762869874553108493e-02,9.692324568851974631e-03
2.180851349299584641e+01,2.920256187498435074e-02,8.542154909332570767e-03
2.189826046210282584e+01,2.971708253148288084e-02,8.977450330402481082e-03
2.198800743120980528e+01,2.869007494450801291e-02,1.111267485584090803e-02
2.207775440031678471e+01,2.865582644006681515e-02,1.136039440850196945e-02
2.216750136942376415e+01,2.841876702283269510e-02,1.073050950913327466e-02
2.225724833853074358e+01,2.951616046186567033e-02,1.098651079493489710e-02
2.234699530763772302e+01,2.855055852054254675e-02,1.076151396452068240e-02
2.243674227674469890e+01,2.706279382095326883e-02,9.633111856498621783e-03
2.252648924585167833e+01,2.730049516862700226e-02,9.941847755407627260e-03
2.261623621495865422e+01,2.684180263312163639e-02,1.077859183033918339e-02
2.270598318406563365e+01,2.562919092289489900e-02,1.011848099604357488e-02
2.279573015317261309e+01,2.747673997899061429e-02,1.066105168792015785e-02
2.288547712227959252e+01,2.536276370443182188e-02,1.057697738994938484e-02
2.297522409138657196e+01,2.845186117718973007e-02,1.175711988121852167e-02
2.306497106049355139e+01,2.882007155654597863e-02,1.327874415649515916e-02
2.315471802960053083e+01,2.540461429373710653e-02,1.063149472505833110e-02
2.324446499870751026e+01,2.589521265751724283e-02,1.032832704916892066e-02
2.333421196781448970e+01,2.417168231444230542e-02,1.071840092437338979e-02
2.342395893692146558e+01,2.539174448223582500e-02,1.054165810538103265e-02
2.351370590602844501e+01,2.365765233437331846e-02,1.063040169208343162e-02
2.360345287513542445e+01,2.275560454347366063e-02,9.532129386813966571e-03
2.369319984424240033e+01,2.221099969215713926e-02,9.108498530400150478e-03
2.378294681334937977e+01,2.187119444586936579e-02,1.073272081876621570e-02
2.387269378245635920e+01,2.732677994742740632e-02,1.293514315018132535e-02
2.396244075156333864e+01,2.523149368747341220e-02,1.425803290610034094e-02
2.405218772067031807e+01,2.338222273996753281e-02,1.394421290166458598e-02
2.414193468977729751e+01,2.417323653125314983e-02,1.474128773506088765e-02
2.423168165888427694e+01,2.237145335490983711e-02,1.349023201834284938e-02
2.432142862799125282e+01,2.282126429750200997e-02,1.535854087381390530e-02
2.441117559709823226e+01,2.363437876012444011e-02,1.395857037767134386e-02
2.450092256620521169e+01,2.173993795382022157e-02,1.389680094972339970e-02
2.459066953531219113e+01,2.198542686439673363e-02,1.390556048201127028e-02
2.468041650441917056e+01,2.275359633659217173e-02,1.366956524377868458e-02
2.477016347352615000e+01,2.323523265307587612e-02,1.371076528342007189e-02
2.485991044263312588e+01,2.161588885439768778e-02,1.366859185740863965e-02
2.494965741174010532e+01,2.268810537837783955e-02,1.141161634487371235e-02
2.503940438084708475e+01,2.005978807542995596e-02,9.695936825306195397e-03
2.512915134995406063e+01,2.130554145406276731e-02,1.159712288638503272e-02
2.521889831906104007e+01,1.911358270856729213e-02,1.243302936383169736e-02
2.530864528816801950e+01,1.751287759972389863e-02,1.468038134649819575e-02
2.539839225727499894e+01,1.785866692832073846e-02,1.574000145923939303e-02
2.548813922638197838e+01,1.958209946648621635e-02,1.390205509916166843e-02
2.557788619548895781e+01,2.095223066130088088e-02,1.322536040159776570e-02
2.566763316459593725e+01,2.265797311328704433e-02,1.437260422793473942e-02
2.575738013370291668e+01,2.138002655967905299e-02,1.513312742356037396e-02
2.584712710280989612e+01,1.963022594463757764e-02,1.715076044332112040e-02
2.593687407191687555e+01,1.725072001480824554e-02,1.627136193154882227e-02
2.602662104102385143e+01,2.008195698020507486e-02,1.400975604041602637e-02
2.611636801013083087e+01,1.954598302229578616e-02,1.365231761188594184e-02
2.620611497923781030e+01,1.822895597164935280e-02,1.149032853105217723e-02
2.629586194834478974e+01,1.814205534889612448e-02,1.063199492308008164e-02
2.638560891745176207e+01,1.663708672541641675e-02,1.252231491049086293e-02
2.647535588655874150e+01,1.760859735225696332e-02,1.350113703125515631e-02
2.656510285566572094e+01,1.788028872736985991e-02,1.421027890239670230e-02
2.665484982477270037e+01,1.817287461436154286e-02,1.445376289792370435e-02
2.674459679387967981e+01,1.623454216004404510e-02,1.287369234917556601e-02
2.683434376298665924e+01,1.527836397538396424e-02,1.360636548689704572e-02
2.692409073209363868e+01,1.567243603195632787e-02,1.375420812310019884e-02
2.701383770120061811e+01,1.680673389892524405e-02,1.197718360977328284e-02
2.710358467030759755e+01,1.843381284248479454e-02,1.221220026829301572e-02
2.719333163941457698e+01,1.775322646117214950e-02,1.263646994011768943e-02
2.728307860852155287e+01,1.716040619216812474e-02,1.413747317771735061e-02
2.737282557762853230e+01,1.561221174344254101e-02,1.313602340224628330e-02
2.746257254673551174e+01,1.549983744687225863e-02,1.163610171740230709e-02
2.755231951584249117e+01,1.475005638891019495e-02,1.261543787869116168e-02
2.764206648494947061e+01,1.467764541013392467e-02,1.335596568056932748e-02
2.773181345405645004e+01,1.565066147825104267e-02,1.234822759138799221e-02
2.782156042316342948e+01,1.559670875725985457e-02,1.247009621538118333e-02
2.791130739227040891e+01,1.536617042963773876e-02,1.226478484434040048e-02
2.800105436137738835e+01,1.615713077808241666e-02,1.143453834534617283e-02
2.809080133048436068e+01,1.529862830999612934e-02,1.116803909802752993e-02
2.818054829959134011e+01,1.376760159318231487e-02,1.178133532172205740e-02
2.827029526869831955e+01,1.354944722047723635e-02,1.201512401434544873e-02
2.836004223780529898e+01,1.359612680511494524e-02,1.119806507904951703e-02
2.844978920691227842e+01,1.348772735380975550e-02,1.109935904253189429e-02
2.853953617601925785e+01,1.381095748960906554e-02,1.136316670944744443e-02
2.862928314512623373e+01,1.364105545963538099e-02,1.009823586057012092e-02
2.871903011423321317e+01,1.326637470357871877e-02,1.027914271726567894e-02
2.880877708334019260e+01,1.227159152707739051e-02,1.086123292790925135e-02
2.889852405244717204e+01,1.309409684030588515e-02,1.201716503055340682e-02
2.898827102155415147e+01,1.367663734664820857e-02,1.149496253048808148e-02
2.907801799066113091e+01,1.301386380834908610e-02,1.018279555021658206e-02
2.916776495976811034e+01,1.386262417905069835e-02,9.548548151648655891e-03
2.925751192887508978e+01,1.320416991368768972e-02,1.006344526231948977e-02
2.934725889798206921e+01,1.455406622157516885e-02,9.665416665132842491e-03
2.943700586708904865e+01,1.291984109561039248e-02,8.397873683581663640e-03
2.952675283619602453e+01,1.124536631633120398e-02,8.905489410040816345e-03
2.961649980530300397e+01,1.128373511925268372e-02,9.965186901586948337e-03
2.970624677440998340e+01,1.054823300464697265e-02,9.097271448974618424e-03
2.979599374351695928e+01,1.198079350457816224e-02,8.200084814306261155e-03
2.988574071262393872e+01,1.212989288077116409e-02,8.232073980441225944e-03
2.997548768173091460e+01,1.228512814422032771e-02,9.686273918809681568e-03
3.006523465083789404e+01,1.321772848449951319e-02,8.490562729511656054e-03
3.015498161994487347e+01,1.341288258946304705e-02,8.030210755328566485e-03
3.024472858905185291e+01,1.176601554820321319e-02,9.362662077503519989e-03
3.033447555815883234e+01,1.070748783673555055e-02,9.676919359761197367e-03
3.042422252726581178e+01,1.037285027665603952e-02,9.288761456956432308e-03
3.051396949637279121e+01,9.903880715312918595e-03,9.673380396107593426e-03
3.060371646547977065e+01,1.103493855964380634e-02,9.565637418011465817e-03
3.069346343458675008e+01,1.181573134784235507e-02,8.214848251992005676e-03
3.078321040369372952e+01,1.143508265156038990e-02,7.656127477143990535e-03
3.087295737280070540e+01,1.115415734723160419e-02,8.192112620763887867e-03
3.096270434190768484e+01,9.312116954336965846e-03,7.742431551204930797e-03
3.105245131101466427e+01,9.724243106006448881e-03,7.292467961675216416e-03
3.114219828012164371e+01,9.748923232387084886e-03,7.820563933275914009e-03
3.123194524922862314e+01,1.059597037824125919e-02,8.888343971941568833e-03
3.132169221833560258e+01,1.152086821555682074e-02,8.092849571399426956e-03
3.141143918744258201e+01,1.066534833048574972e-02,7.425647768494564489e-03
3.150118615654955434e+01,1.012283082415507858e-02,6.834165891842489300e-03
3.159093312565653378e+01,1.013627229563611801e-02,7.704185172062366638e-03
3.168068009476351321e+01,9.196391073346207520e-03,6.411324878353211708e-03
3.177042706387049265e+01,1.028411164664110727e-02,6.268468549633234022e-03
3.186017403297747208e+01,9.506004209555017626e-03,7.215166480778774719e-03
3.194992100208445152e+01,8.624408042446254918e-03,7.068265928138479058e-03
3.203966797119142740e+01,9.350669476645631639e-03,7.060211628425158530e-03
3.212941494029841039e+01,9.444212751878554649e-03,6.012766472599238507e-03
3.221916190940538627e+01,8.848737411702476546e-03,6.377661723960351484e-03
3.230890887851236926e+01,8.827294804482525153e-03,5.799026304605597350e-03
3.239865584761934514e+01,8.334801776409328511e-03,6.444056863602470007e-03
3.248840281672632813e+01,8.507542278171418074e-03,7.704661500756375403e-03
3.257814978583330401e+01,8.481076600821228426e-03,6.574628591142713668e-03
3.266789675494027989e+01,8.128570429479760676e-03,7.339254810118839983e-03
3.275764372404726288e+01,8.179949881254687874e-03,5.672033195396350945e-03
3.284739069315423876e+01,8.310448421964357346e-03,5.155780214896410994e-03
3.293713766226122175e+01,6.692415972890282394e-03,5.861746134780753542e-03
3.302688463136819763e+01,7.958421472945431327e-03,5.897180403863585066e-03
3.311663160047518062e+01,8.114927163884573524e-03,5.797691795106287016e-03
3.320637856958214940e+01,8.132608494047692885e-03,6.147193746899431641e-03
3.329612553868913238e+01,7.483032851228549158e-03,6.138609680183503871e-03
3.338587250779610827e+01,7.072075744606762249e-03,6.372909675571306748e-03
3.347561947690309125e+01,7.120566449409742975e-03,5.492148716144601601e-03
3.356536644601006714e+01,7.390450889057699653e-03,5.459293328165003463e-03
3.365511341511705012e+01,6.684640528836083805e-03,6.445555680495178817e-03
3.374486038422402601e+01,7.116033308442812864e-03,5.368845906672941280e-03
3.383460735333100899e+01,7.290272584899955277e-03,5.573255692396668695e-03
3.392435432243798488e+01,8.039881188093504771e-03,5.599194905130164442e-03
3.401410129154496076e+01,7.311257740722612412e-03,5.661505290360501104e-03
3.410384826065194375e+01,6.233951885083875710e-03,6.504309351201087094e-03
3.419359522975891963e+01,5.595347900986886308e-03,5.826443608721832215e-03
3.428334219886590262e+01,6.151901208613042189e-03,5.034270551742374422e-03
3.437308916797287850e+01,6.251942281237235673e-03,4.819481800095619557e-03
3.446283613707986149e+01,6.551866778862954974e-03,5.129572619972123763e-03
3.455258310618683737e+01,6.746023280082285786e-03,5.627219473285158605e-03
3.464233007529382036e+01,6.304120022729799676e-03,6.087845207054595406e-03
