Step,Volume_A3,P_yz_eV_A3,P_xz_eV_A3,P_xy_eV_A3,J_Cl_x,J_Cl_y,J_Cl_z,J_K_x,J_K_y,J_K_z,J_Mg_x,J_Mg_y,J_Mg_z
19245,8920.967318813196,0.00035683453,-5.2169675e-05,-0.0005753929,20.994865940524836,16.592951995690605,0.45230005438311083,-17.88891238999973,-17.4934638530895,-15.260322982053538,3.1794282343967,6.102555959831118,6.266461090395264
19250,8920.967318813196,0.0006181832,-0.00018023538,-0.00044711572,26.356210035367784,15.947038345986405,-0.15073388526621834,-20.470713680041495,-18.01764836741409,-15.332986594077681,0.39988559434140303,7.272654476106293,6.942158883422476
19255,8920.967318813196,0.0008611655,-0.00033592668,-0.000374537,30.784799214957612,14.814614306118349,-0.39979684083487244,-22.601230997851292,-18.231996349582055,-15.063426045568068,-1.898186690371868,8.619426760804384,6.9216609230492985
19260,8920.967318813196,0.0010718122,-0.00043874298,-0.00036056,33.858395714139405,13.528052022453094,-0.3342060586419944,-24.228894596116202,-18.155026940395196,-14.474662608806456,-3.344119739567314,9.829019755230588,6.267306478780906
19265,8920.967318813196,0.0012353791,-0.00043876117,-0.00039480472,35.56516691464765,12.359423095831337,-0.06632211124092979,-25.32027362033556,-17.81290216523035,-13.63009658566915,-3.9595118414231463,10.655524099267536,5.154856729087864
19270,8920.967318813196,0.0013491891,-0.00036887056,-0.00044194434,36.23001195903031,11.516328277342657,0.31574008048477875,-25.854277221126598,-17.23341012799124,-12.618991631364395,-4.09035354227809,10.919127053253801,3.761690029757542
19275,8920.967318813196,0.0014236313,-0.00032695974,-0.0004498137,36.151502639331156,11.213102915782477,0.6763188828417184,-25.82109806945378,-16.443482262947384,-11.54116499519768,-4.045023301144748,10.432424660894904,2.32328466640271
19280,8920.967318813196,0.0014707195,-0.00038433864,-0.0004034711,35.40294253492479,11.64105665759478,0.8125784017583502,-25.226243938542087,-15.469066584954863,-10.497493367719638,-3.89131705322644,9.030055376940295,1.1433534316851954
19285,8920.967318813196,0.0015034731,-0.0005339468,-0.0003579817,34.00964317615518,12.781848831386602,0.6387321918454685,-24.098481573339864,-14.332814664695476,-9.587592543966078,-3.625780276127908,6.753011280444339,0.40729914253048705
19290,8920.967318813196,0.0015364619,-0.00073504413,-0.00039864273,32.09489874550431,14.27118031367778,0.33792729598457627,-22.49905674631815,-13.047136780021724,-8.909431711644341,-3.310460889724264,3.9780018001393227,0.029943226155834113
19295,8920.967318813196,0.0015787059,-0.0009729614,-0.0005698908,29.699077014179547,15.4846630278668,0.21335888506831857,-20.525644984402664,-11.607331779768337,-8.553380457991064,-2.88805091862515,1.3247138765500894,-0.2015393292572618
19300,8920.967318813196,0.0016278437,-0.0012443009,-0.0008319047,26.634908827257572,15.791093006086781,0.38153398756361123,-18.304043318414973,-9.994695354052217,-8.587744835696125,-2.04548449819914,-0.5943524371623035,-0.3353500539565494
19305,8920.967318813196,0.0016716584,-0.0015117973,-0.0010656156,22.754946127857092,14.840272417637307,0.7144565671259838,-15.967226602054648,-8.195440953358391,-9.038747584924916,-0.5023384960636673,-1.4427863448299443,-0.2172698557156174
19310,8920.967318813196,0.0016962837,-0.0017013084,-0.0011346118,18.328782371466627,12.76553357739583,1.1076194644410418,-13.630227568279555,-6.229940182290355,-9.870955088584365,1.5868261483869803,-1.3335483063937836,0.22177505896567284
19315,8920.967318813196,0.0016879175,-0.0017386258,-0.0009741962,14.004307112921506,10.12060192389587,1.69130239208239,-11.374006450009215,-4.174217687400576,-10.978729994965015,3.655080377475759,-0.7443392508893858,0.745866881148199
19320,8920.967318813196,0.0016362716,-0.0015963585,-0.0006249057,10.374949445325335,7.546118527457713,2.6578402904305687,-9.247744435030068,-2.1522072594754564,-12.201617804065279,5.158175581922923,-0.1918665063739875,1.0022166425364638
19325,8920.967318813196,0.0015487937,-0.0013170465,-0.000187842,7.683395981198028,5.429090212251747,3.940522488486705,-7.287648845631659,-0.2948782515751902,-13.36310310428092,5.889633426808804,0.06783306579476878,0.8810194778957012
19330,8920.967318813196,0.0014523147,-0.0009931846,0.00023701717,5.929997367295622,3.758252117164073,5.17739425064787,-5.538501055732338,1.3079534985543586,-14.311377077829487,5.893884278283157,0.135839718056598,0.5924216313828441
19335,8920.967318813196,0.001377451,-0.0007176447,0.0005822371,5.140782160411735,2.2099835437399333,5.982102303765672,-4.0604029992167465,2.6300029308557207,-14.939037475723747,5.205001188124233,0.36205895569313995,0.41537378896779487
19340,8920.967318813196,0.0013409782,-0.0005446099,0.00081187865,5.44948988093358,0.37800400559323943,6.219921761192332,-2.912772832335903,3.696938613132099,-15.181513679822896,3.7486634395631784,1.1271027969024026,0.4200303904903784
19345,8920.967318813196,0.0013341992,-0.0004831496,0.0009073882,6.931437947677966,-1.9827385537795017,6.0689790716937235,-2.1234882288330104,4.558403082942112,-15.014518049567126,1.4774307124048294,2.6263810486243924,0.4039774931693181
19350,8920.967318813196,0.0013272964,-0.0005091407,0.0008627245,9.405417365829393,-4.813139413829344,5.848435752070552,-1.6639577572235407,5.263335366290287,-14.462105222173417,-1.4560796251439667,4.75184982047089,0.0721082525228347
19355,8920.967318813196,0.0012868369,-0.0005776427,0.00069820916,12.420061844204373,-7.780948112779102,5.764878338275547,-1.4508220863457217,5.84839531215477,-13.600572865163201,-4.6838596246066215,7.134598492287334,-0.7058670673327789
19360,8920.967318813196,0.001190276,-0.0006344914,0.00046673077,15.424614219275316,-10.447102288492111,5.790793054376941,-1.3756044130017075,6.341953413018764,-12.535811322651792,-7.7636295329116445,9.307194320631462,-1.796543484645131
19365,8920.967318813196,0.001025929,-0.0006304675,0.00022942838,17.943766886325854,-12.43330852893481,5.744052487334505,-1.3403795198295674,6.7773699870366,-11.35679739947744,-10.318007365645379,10.857983905371876,-2.9288168721582544
19370,8920.967318813196,0.0007947764,-0.0005407522,2.379159e-05,19.61470751585988,-13.483774330090762,5.448457909762456,-1.2757828103907949,7.200375618495691,-10.096648442094814,-12.053544782099841,11.485443884609632,-3.8933713317715366
19375,8920.967318813196,0.0005258922,-0.00037820596,-0.00014787153,20.15261793132343,-13.44592918339398,4.8031033321348735,-1.138216921045954,7.658029093944442,-8.728695482184488,-12.729020978874821,10.989945022986866,-4.615969581475415
19380,8920.967318813196,0.00027147762,-0.00018583552,-0.00030667076,19.412590452523755,-12.311396274357628,3.7260671907096734,-0.8985395374087854,8.173108876376155,-7.194260300604294,-12.228671017973745,9.340332143577182,-5.073368791844163
19385,8920.967318813196,7.1899594e-05,-1.726846e-05,-0.00046733752,17.512250611015812,-10.343935097042342,2.124842451823443,-0.5318991205689778,8.722918055403458,-5.437414652756782,-10.69497143506079,6.823061494841607,-5.228989548150398
19390,8920.967318813196,-6.4076776e-05,7.731374e-05,-0.0006110855,14.761416659256835,-8.056995422017591,-0.01606057002578365,-0.01172697763597208,9.240173626492215,-3.427246304790681,-8.464309159158358,4.018866214174562,-5.098254650999057
19395,8920.967318813196,-0.00014604429,6.628251e-05,-0.00069634937,11.419257804215913,-5.92950616397169,-2.5336334969579655,0.6905750379160751,9.638267695100986,-1.1654414138553753,-5.824452451242461,1.4932829308391256,-4.842486731402945
19400,8920.967318813196,-0.00018447333,-3.774245e-05,-0.0006877715,7.64616041996054,-4.112035918875637,-5.107448136641378,1.5988607093300564,9.847529571799276,1.314090248497738,-2.959640532165859,-0.5334493344116318,-4.748203924857567
19405,8920.967318813196,-0.00018868767,-0.00017256799,-0.0005606165,3.6317621385216974,-2.373537968600729,-7.44033919800773,2.7208091866055657,9.842598240339903,3.948527516686516,-0.06719071547696398,-2.2670162246422088,-5.049749829413972
19410,8920.967318813196,-0.0001681009,-0.00025728988,-0.0003073391,-0.40345189867617215,-0.3678829562707757,-9.492006617189926,4.039165275619397,9.647460002240969,6.652357822304401,2.6496673408387235,-4.077533268303302,-5.701912721939639
19415,8920.967318813196,-0.00013403966,-0.00023489837,4.2171516e-05,-4.252569470950005,1.9290590533852763,-11.540042227511602,5.511569278642656,9.318810906969539,9.327245705170132,5.026380914451228,-6.04582591695949,-6.328765365324703
19420,8920.967318813196,-9.964615e-05,-0.00010524642,0.00043091012,-7.637319680026627,4.050468286921085,-13.960123416311998,7.077664605502451,8.922495418820125,11.873812604042826,6.845035814169468,-7.770920106484898,-6.4552511123479555
19425,8920.967318813196,-6.945013e-05,7.996152e-05,0.00081111345,-10.175724380822217,5.353874082177455,-16.918420902337914,8.666520236799062,8.51945576431428,14.201961115350343,7.7945847486830555,-8.671286402719904,-5.825102324634403
19430,8920.967318813196,-4.2473835e-05,0.00025663784,0.001140203,-11.571139842326158,5.43156239634224,-20.24995842228332,10.199554791936482,8.165390543031954,16.237970684085948,7.6569660115042,-8.394909484325087,-4.529573983949862
19435,8920.967318813196,-2.6366199e-05,0.000384982,0.0013566655,-11.830357044323845,4.228976006497003,-23.600803148737263,11.590786055625882,7.915793504103766,17.928729756412846,6.524951895813946,-6.942725990766537,-2.86948824288314
19440,8920.967318813196,-2.4970494e-05,0.0004693224,0.0014053354,-11.271806001033621,1.9892004914737953,-26.645595719068346,12.75059325904575,7.828512073785371,19.2436854467428,4.806593807762046,-4.615669290475541,-1.139651698861175
19445,8920.967318813196,-1.6866179e-05,0.00054364646,0.0012824564,-10.346291341796828,-0.8079807991624222,-29.1257681438638,13.5971823931737,7.961048830296768,20.174386448843048,3.034490708842431,-1.9510248008213757,0.40981964136832594
19450,8920.967318813196,3.6558216e-05,0.0006376418,0.0010403086,-9.449152144308542,-3.5664205420942654,-30.727439022110104,14.077996728212003,8.355838007009716,20.732343445062266,1.6565375266641142,0.41262584265636515,1.4535332722602687
19455,8920.967318813196,0.00015903072,0.00075799075,0.0007492278,-8.817961610987155,-5.737905101955974,-31.037572740509923,14.19654363662774,9.008726254485289,20.946325677093686,0.9068000666579694,1.931222265724084,1.5496848737797926
19460,8920.967318813196,0.00033992695,0.00088605186,0.0004581981,-8.499892701106333,-6.927312761157582,-29.74085357850851,14.024086015005725,9.840644741393593,20.858159553521087,0.7611887462103271,2.2887113056854496,0.3411312974326077
19465,8920.967318813196,0.00054949056,0.0009857913,0.00018384786,-8.38486724400788,-6.958804491368783,-26.916335900242828,13.675409713175746,10.708830452627819,20.514064944370606,0.9948391380153128,1.4520171005347429,-2.1392916021891644
19470,8920.967318813196,0.00076409423,0.001021202,-7.708815e-05,-8.336961504050816,-5.963393426198154,-23.101753483615134,13.261834514063214,11.46086558666321,19.951661632446754,1.3605082150738683,-0.2954290013444344,-5.391470570046781
19475,8920.967318813196,0.00097433047,0.00097535306,-0.00032721774,-8.3467108452394,-4.378315967922236,-19.026272711738386,12.860873346665883,11.985817253285866,19.18832882924608,1.7712186598641795,-2.405458304660405,-8.703618114801916
19480,8920.967318813196,0.0011774818,0.000858049,-0.00055653014,-8.542993102581708,-2.747552715043483,-15.295442961536136,12.519929742190996,12.223489758342119,18.2182093364404,2.3084444713008354,-4.273893912592447,-11.464328770659025
19485,8920.967318813196,0.0013660983,0.0006922987,-0.0007427553,-9.05780985674279,-1.4624337882394938,-12.266450531563859,12.27341542717257,12.143736228492351,17.019402606748823,3.069775423295586,-5.479258901709235,-13.294514390220261
19490,8920.967318813196,0.0015196295,0.000490322,-0.000857894,-9.898374368051698,-0.6310846472823215,-10.064715961206783,12.150075399973122,11.727856647112283,15.566143985009607,4.0336797914628635,-5.89472822115245,-14.042990000586117
19495,8920.967318813196,0.0016078317,0.00024341096,-0.0008812811,-10.93287214589214,-0.10403819510777534,-8.650344972521964,12.169488153891123,10.962773058721728,13.839868002088675,5.048764843725157,-5.656690774580474,-13.731084979250715
19500,8920.967318813196,0.0016078488,-6.047152e-05,-0.0008154452,-11.955368785824938,0.37757517856350464,-7.89978068734632,12.336784507829702,9.843499829132272,11.836677574600344,5.903965222909837,-5.019031102049173,-12.478458568870826
19505,8920.967318813196,0.0015213019,-0.00040345587,-0.00068839657,-12.73292813072181,0.9791417017133179,-7.653128357962087,12.63954685510323,8.382760276779665,9.571520240515841,6.37876200463369,-4.159858482810211,-10.459953788401014
19510,8920.967318813196,0.0013741674,-0.0007317854,-0.00053347956,-13.000185022935284,1.6719180552701527,-7.708924710264509,13.049616249199588,6.621697119300741,7.080258491949739,6.235949633845384,-3.091571663775955,-7.91289591686885
19515,8920.967318813196,0.0011969126,-0.0009912929,-0.00036940552,-12.506526120753517,2.331945805153893,-7.818793972953123,13.53379611701856,4.628781443299893,4.420011351886846,5.258110759014461,-1.7586836812592614,-5.142779552983971
19520,8920.967318813196,0.0010036682,-0.0011527144,-0.00020618306,-11.20726649936547,2.928746859508621,-7.732667079686677,14.071061156546037,2.4832939788557353,1.6662521090306663,3.421586083028605,-0.20999724269536912,-2.4751471001314123
19525,8920.967318813196,0.0007924017,-0.0012019002,-5.9090875e-05,-9.441420966840052,3.6004525527406916,-7.290712815434916,14.662956127490883,0.25687426828427196,-1.0939901869446627,1.0638455700377465,1.3447165195534971,-0.1568594039659139
19530,8920.967318813196,0.0005655446,-0.001131293,5.241977e-05,-7.861669232836687,4.552680335278787,-6.511669306412102,15.323531458410411,-1.989933191210182,-3.7698133287944966,-1.1764818334791114,2.6392961792294436,1.7399200681006413
19535,8920.967318813196,0.00034687374,-0.00094802945,0.00011093288,-7.115725314057959,5.917255657323183,-5.597934349225568,16.053253702697088,-4.194720372842305,-6.271241879704119,-2.6521481115210106,3.4795077431186137,3.327613525126676
19540,8920.967318813196,0.00017319934,-0.00067721354,0.0001031469,-7.519961963733079,7.72714659558884,-4.798957602655886,16.818188992166665,-6.277732009192722,-8.511261773792738,-3.012846682149312,3.752628710033189,4.7686567306859295
19545,8920.967318813196,7.3302326e-05,-0.00035620967,2.649828e-05,-8.981246300119672,9.947293942791616,-4.2228423428716155,17.551646236502695,-8.138309179304077,-10.408454229358991,-2.285019563032175,3.3930584648328868,6.089733832229708
19550,8920.967318813196,5.8989353e-05,-3.3499942e-05,-0.00010168618,-11.16555330787902,12.400647541185359,-3.8108099965321003,18.17504739893919,-9.667340208333364,-11.891683235308388,-0.7241139729608319,2.4687361034735136,7.160930527757468
19555,8920.967318813196,0.00012288532,0.00023445679,-0.00025141344,-13.681647925468287,14.74666307756448,-3.481186938661324,18.6203231259238,-10.768961397677224,-12.905343414278374,1.3467050847234434,1.2243416310516686,7.844967609873005
19560,8920.967318813196,0.00023973302,0.0004035041,-0.0004059491,-16.1367277613224,16.68324910217796,-3.2100187424057975,18.841621471812303,-11.380887271960994,-13.414983051655778,3.580486841338361,-0.10031839618064331,8.083438720180734
19565,8920.967318813196,0.0003740604,0.0004661433,-0.0005780508,-18.108217853092132,18.10139740632091,-2.9569427666847936,18.81907325157916,-11.486213840319571,-13.416524657013266,5.574525154238008,-1.4131402609568409,7.831904340732274
19570,8920.967318813196,0.000492301,0.00045404196,-0.00079394924,-19.149305517224793,19.002412982738107,-2.6103441166470054,18.56233119794668,-11.11595904426303,-12.949386797046369,6.8723544826339,-2.684410550864829,7.018167949321164
19575,8920.967318813196,0.0005737037,0.0004145189,-0.0010643686,-18.92861083743333,19.37252646326866,-2.081338352114522,18.113529646306763,-10.346842023755919,-12.10467879814723,7.100461212087329,-3.8236409432142473,5.644454317148725
19580,8920.967318813196,0.00061693176,0.00038092572,-0.0013719868,-17.371727309151762,19.150891234139785,-1.429050437705933,17.54194432434686,-9.29739952806721,-11.01573594177125,6.11516283183163,-4.651447916636659,3.903223389246218
19585,8920.967318813196,0.0006368072,0.00035613612,-0.0016744016,-14.623657408970534,18.270656310338545,-0.835122348980847,16.925965544812772,-8.11906457962413,-9.828216059649545,3.983071932203975,-4.949547928118097,2.1217754694621043
19590,8920.967318813196,0.00064882584,0.00031497524,-0.0019172167,-10.933291507873715,16.771785646004147,-0.43504312349436747,16.327753818508047,-6.976698999304965,-8.661881165287465,0.8909173962679136,-4.593042740569633,0.5553615490202581
19595,8920.967318813196,0.0006539154,0.0002232379,-0.0020587412,-6.58401220734351,14.900218150647708,-0.20804892953861742,15.771832788742888,-6.021454660979533,-7.580959618331231,-2.9024406308121895,-3.6767194562421146,-0.7525539106286803
19600,8920.967318813196,0.00064236776,6.304114e-05,-0.00207947,-1.864566726634516,13.068894386510854,-0.046696899533395175,15.23897517036092,-5.367346641754459,-6.584914628568637,-7.089028473320933,-2.4995033585878055,-1.909950857138516
19605,8920.967318813196,0.00061137695,-0.0001544508,-0.0019661328,2.911326182854383,11.699152111069607,0.11350931041847456,14.680352147393553,-5.080297658603733,-5.623293110671053,-11.306298049766621,-1.4168098438826355,-3.0317783101786864
19610,8920.967318813196,0.00057503715,-0.0003990292,-0.0017084455,7.380467901694027,11.085353108665158,0.25795793123501465,14.04488590788931,-5.1778852420593395,-4.628489439236999,-15.139973562286748,-0.705423360108814,-4.171030811256549
19615,8920.967318813196,0.00055381435,-0.0006408986,-0.0013163423,11.180650690129475,11.376613261018212,0.31536703641718145,13.3037624187087,-5.633023938577015,-3.5508404109145877,-18.19903260631282,-0.5415447421841746,-5.306089354683115
19620,8920.967318813196,0.0005497334,-0.00086059043,-0.0008287657,14.00072581447522,12.61174702588338,0.15281989857243872,12.459329986809806,-6.378750754165587,-2.3795203863805887,-20.174675203033537,-1.0309515531993902,-6.314862548104918
19625,8920.967318813196,0.000530928,-0.0010461204,-0.00030644445,15.55521015456553,14.703464896483778,-0.4194390306175181,11.537467038553205,-7.316637765507036,-1.1432939432329445,-20.80729642311372,-2.1847823325810687,-6.9788299013385195
19630,8920.967318813196,0.0004487799,-0.0011843403,0.00018582508,15.60536659785895,17.355667626268925,-1.5704443653440263,10.572108317191653,-8.331223140750796,0.1025436962973778,-19.892094004364033,-3.8223999522601453,-7.0736627001101935
19635,8920.967318813196,0.00027480786,-0.0012534233,0.0006015321,14.120731659922157,20.01410659759511,-3.345677155454778,9.59271459410191,-9.309569590132,1.2930738109159314,-17.42806531401903,-5.502492592066535,-6.48896026429205
19640,8920.967318813196,2.3795785e-05,-0.0012287899,0.00092772365,11.422657045058362,21.98695668931412,-5.624786746868318,8.620105897534433,-10.160931473732475,2.3682575957015537,-13.757382038925705,-6.6239807399692445,-5.285034366612795
19645,8920.967318813196,-0.00024618817,-0.0011014655,0.0011747048,8.124798662410383,22.728058125107196,-8.146064809212529,7.667829757213965,-10.829077250013128,3.2833057315025975,-9.507247252392983,-6.69693623539975,-3.6788042477478804
19650,8920.967318813196,-0.00045586718,-0.00089130574,0.001350217,4.915941377704355,22.105281274503934,-10.566145081929854,6.741511804018574,-11.291671062435839,4.014201372111249,-5.372072076519099,-5.611565797386408,-1.989619498947409
19655,8920.967318813196,-0.0005473673,-0.00064351474,0.0014427586,2.3165229792931408,20.4578594798263,-12.54398997318464,5.8327640673592915,-11.547599598206936,4.558559141764533,-1.8639058815383676,-3.708215535647886,-0.556132309246582
19660,8920.967318813196,-0.0005117302,-0.00041011398,0.0014216249,0.5348473795921649,18.369459333069685,-13.859701826159888,4.911836682214543,-11.60037108329196,4.932396197213787,0.8386971070362861,-1.567044283060076,0.38574269638908376
19665,8920.967318813196,-0.000373665,-0.00022751043,0.0012540465,-0.47673402235786,16.341151205318162,-14.500186065440229,3.9261283534388705,-11.44657544251912,5.162891500853846,2.8359866328723813,0.30746811560633525,0.7957315487815002
19670,8920.967318813196,-0.00015978474,-0.00011298032,0.0009340909,-0.8319708832103894,14.623766155882313,-14.575519650056837,2.8083392899730635,-11.072679414894978,5.277398577649983,4.309012676025749,1.6509570196717878,0.7565582483889237
19675,8920.967318813196,0.00011157819,-7.8265264e-05,0.0005036159,-0.5724042745749838,13.271048390333574,-14.101691283121056,1.4937959156269054,-10.458880471583136,5.292262558991467,5.363989565874808,2.389875805841749,0.26786584358475474
19680,8920.967318813196,0.00041767446,-0.00013370436,4.2145544e-05,0.3467282920683914,12.271260567545815,-12.921291852550947,-0.05489201689117429,-9.590650600614921,5.209781071591973,5.993544923465824,2.521433814741199,-0.830052026597091
19685,8920.967318813196,0.0007224577,-0.00027029953,-0.00037020663,2.002839372245135,11.551687892673483,-10.910917529740857,-1.8195095375703412,-8.478628531433955,5.030944365781295,6.1020514610977346,2.1289841752364236,-2.6615895493219206
19690,8920.967318813196,0.000984536,-0.0004411188,-0.00068592234,4.394679873895357,10.91151698875145,-8.233976438546106,-3.7045449011165354,-7.178411276153371,4.77714071145482,5.595246163382844,1.4689380642590026,-5.084727154304833
19695,8920.967318813196,0.0011678525,-0.0005811941,-0.00090314454,7.329317901066236,10.148238569668665,-5.361820353630775,-5.541170554079074,-5.7921762919768245,4.497244239186955,4.497233295096967,0.8459813352888367,-7.6769868800315955
19700,8920.967318813196,0.0012460013,-0.0006596715,-0.0010537811,10.435859935522885,9.282241912267247,-2.8412832178610685,-7.129373350922765,-4.442884577453691,4.24494236694289,2.978894182801459,0.36268641394375933,-9.945222314118416
19705,8920.967318813196,0.0012188324,-0.00070691964,-0.0011666729,13.236718427045265,8.540070182254183,-1.0169137772709873,-8.304390227370892,-3.234606088365574,4.043254252378285,1.3530525866230976,-0.10342006436299633,-11.567903858673645
19710,8920.967318813196,0.0011277626,-0.0007853805,-0.0012410984,15.184044840379201,8.14833024004436,0.058441468601303725,-8.992839610422077,-2.2239594461252565,3.8681334698346124,0.0941756210963734,-0.7223269749378753,-12.468138033559205
19715,8920.967318813196,0.0010364684,-0.00093258306,-0.0012604798,15.808552533414613,8.160275862725552,0.5318527307749212,-9.231566953176909,-1.4158669404969189,3.660148903932339,-0.2916051638453707,-1.5423654318587587,-12.733565099586974
19720,8920.967318813196,0.0009855395,-0.0011339305,-0.0012188317,15.013382264730453,8.394547604523332,0.6195315696526869,-9.14675836937447,-0.7779590755198952,3.3478137666981556,0.4187565016259116,-2.414544972362325,-12.508908616413953
19725,8920.967318813196,0.00096725166,-0.0013432819,-0.001124638,13.22130914983892,8.476819882908394,0.5574236524548271,-8.906064287576253,-0.26133184600256953,2.868965664399351,1.9701354917856309,-3.013444490618401,-11.967952600424303
19730,8920.967318813196,0.0009394571,-0.0015143101,-0.0009853358,11.140613811619112,7.979267512495952,0.5879025901471674,-8.660207344256083,0.17967984425559358,2.191197488014218,3.8049737393234766,-2.956903884278706,-11.320663373734112
19735,8920.967318813196,0.000856442,-0.0016132763,-0.00079676084,9.338888876483102,6.62832497347388,0.8689943775020268,-8.494895291986424,0.5740198119056092,1.3284134502911904,5.441386520128153,-2.0003011262492296,-10.738971072198668
19740,8920.967318813196,0.00069312454,-0.0016141876,-0.00054710597,8.019327462411743,4.444039396905808,1.3660132656959352,-8.413930230197977,0.9329971952865952,0.33713037203523033,6.679983347618408,-0.1749928968169634,-10.244707230602703
19745,8920.967318813196,0.0004590999,-0.0015004256,-0.00023457709,7.128653522571868,1.7147305828626256,1.85658279619288,-8.359499458673483,1.2629649372283955,-0.7188016565767748,7.516226563392127,2.224348409686666,-9.679344398472066
19750,8920.967318813196,0.00020170487,-0.0012848027,0.000103032566,6.574864380685643,-1.1177468347236044,2.049674396676825,-8.253627591474174,1.581658804341723,-1.819736462958471,7.964143732301171,4.738131927067609,-8.771501168645534
19755,8920.967318813196,-7.360153e-06,-0.0010288683,0.00037762878,6.285946918797537,-3.5570784274181477,1.7276352899179406,-8.0360221440557,1.9244851446310411,-3.023216774744296,8.035455728794194,6.834637189178052,-7.2459822714813855
19760,8920.967318813196,-9.9806704e-05,-0.00083018537,0.00050294166,6.127253904573635,-5.171151061949259,0.8485778906951396,-7.683465672051781,2.3380123499591754,-4.452322136311343,7.841592615936396,8.035182617877167,-4.9378197717310615
19765,8920.967318813196,-5.1074257e-05,-0.0007744966,0.00046919848,5.892407328709499,-5.801647109220013,-0.4201459213259646,-7.210407768687374,2.869476310417669,-6.242045120240447,7.603381491863264,8.134214537956309,-1.8793730381007983
19770,8920.967318813196,0.000101542966,-0.0008904488,0.0003395775,5.386258681738227,-5.6886086940561915,-1.7403080398806345,-6.658494124325599,3.5603795221868566,-8.471653206629359,7.557616291997409,7.330272851900686,1.6703974568221973
19775,8920.967318813196,0.00029099645,-0.0011431639,0.00018291302,4.506362944354451,-5.315165236581762,-2.68253225128165,-6.084008378354766,4.4414595310954645,-11.117659768401445,7.863026343439277,6.07574911151782,5.258627963855783
19780,8920.967318813196,0.00046467767,-0.0014595861,3.3777393e-05,3.3374395847910048,-5.138744957161558,-2.8272423816816525,-5.547658329117588,5.523478519326099,-14.047643766773778,8.495599462702092,4.817309778863585,8.333322287842261
19785,8920.967318813196,0.0005982013,-0.0017640411,-0.000101818376,2.202147984931448,-5.42293603735599,-1.8852783366313597,-5.104920393300903,6.787233967848814,-17.052725192496663,9.18815318607857,3.837745387117632,10.396440020925604
19790,8920.967318813196,0.0006891892,-0.002003785,-0.00022583563,1.5534209492440088,-6.185672825620189,0.18331745411672018,-4.793571416698273,8.181382485161528,-19.901395800908002,9.525531328916703,3.206333698715337,11.176514775975617
19795,8920.967318813196,0.0007529401,-0.002152058,-0.00033578195,1.7478596060387788,-7.228454887443759,3.1183203594261,-4.618944466974807,9.630700562038335,-22.39378980334988,9.156465721557186,2.7997975397261534,10.733905743537859
19800,8920.967318813196,0.00081713306,-0.0021997371,-0.00041952357,2.855173544119319,-8.242278428586301,6.419433359212807,-4.542515847397607,11.05064099535776,-24.397780199137568,7.972723137180299,2.393680605436696,9.436783164149768
19805,8920.967318813196,0.000909079,-0.002153163,-0.00045798082,4.59775949063634,-8.959746529833788,9.49845898009847,-4.48117207954276,12.363410563866644,-25.856947771545325,6.168793719000396,1.798378959716086,7.816924984828317
19810,8920.967318813196,0.0010407162,-0.0020394654,-0.0004379843,6.431048197674148,-9.266392062381714,11.894517429983928,-4.321643190165941,13.512784138378276,-26.776443646619388,4.175975518570786,0.9556511025107672,6.34036248137951
19815,8920.967318813196,0.0011963395,-0.0019048704,-0.00036549818,7.740557716244989,-9.1931991560122,13.47424111532894,-3.947039555571263,14.474506708178534,-27.204209463382373,2.4918621535039067,-0.07926448465555747,5.1884048220522025
19820,8920.967318813196,0.0013251231,-0.0018028073,-0.00026564868,8.078713283749138,-8.825962392249423,14.442039479694017,-3.2638856704674426,15.258946143849247,-27.21950297702534,1.4705525195317835,-1.2309407674078632,4.2358996916732075
19825,8920.967318813196,0.001351858,-0.0017793378,-0.00017127475,7.332872435858561,-8.254035887002756,15.060041080512406,-2.2174358412107003,15.905010533993856,-26.926485680684717,1.1699438798100248,-2.448931941970347,3.3248804708377655
19830,8920.967318813196,0.0012282042,-0.0018537669,-0.00010381426,5.749680152876505,-7.623094858878099,15.35713310479662,-0.7924434934292712,16.46763493063373,-26.444689760567424,1.328144015672014,-3.6424971942801285,2.545992367036117
19835,8920.967318813196,0.0009820356,-0.0020003314,-4.8903916e-05,3.782566275193503,-7.197788662626335,15.23245141435439,0.9933439511615503,17.00271701201383,-25.893561772511756,1.509470362260335,-4.60288554033146,2.119545765680268
19840,8920.967318813196,0.000690674,-0.0021613308,4.6207464e-05,1.8451901392114536,-7.274312124176435,14.73252251945053,3.0940530387843674,17.55314931198337,-25.375462058252023,1.346137373126557,-5.076794366632799,2.1013747793666333
19845,8920.967318813196,0.0004148864,-0.002283808,0.00023173705,0.14634509148219577,-8.024907274098878,14.056606565170686,5.437335620193227,18.138319964376947,-24.963070848855576,0.7016999524280338,-4.911369819358203,2.3648994557050536
19850,8920.967318813196,0.00017409067,-0.0023448397,0.0005080797,-1.3052201751428467,-9.499275047695773,13.392429304221539,7.927350481079956,18.74992873849807,-24.693366469772453,-0.33674966836361886,-4.0486107949877415,2.7593722704776518
19855,8920.967318813196,-3.1797554e-05,-0.002350886,0.00081150496,-2.5564259829055933,-11.722710536414011,12.859268809124504,10.453947560318813,19.356943752476596,-24.566308569978727,-1.6121409067268457,-2.4321903736967734,3.165475297880075
