Mode_Index,Frequency_cm-1,Type,Participation_Ratio
279,(91.63888025538267+0j),Real,0.5498527264575033
280,(92.18638817146706+0j),Real,0.4909672825274891
281,(92.4343634624369+0j),Real,0.5553117222938069
282,(92.49926497590886+0j),Real,0.49090951260209165
283,(92.86083073893569+0j),Real,0.44403603541537684
284,(93.15596089236871+0j),Real,0.4333735192540366
285,(93.85554228677869+0j),Real,0.38963134945826305
286,(94.3344701342117+0j),Real,0.5188130213544528
287,(94.6308468181262+0j),Real,0.448904009273315
288,(94.81962033008381+0j),Real,0.47251806682893566
289,(95.39004936296774+0j),Real,0.45548958326511996
290,(95.78390416855906+0j),Real,0.474725824002991
291,(96.01664180350703+0j),Real,0.5227414347812456
292,(96.63322975563261+0j),Real,0.4018022794545431
293,(96.79969444238499+0j),Real,0.5284165973390336
294,(97.08121200388001+0j),Real,0.38467886036053206
295,(97.6082341410316+0j),Real,0.3899680914964891
296,(97.89940491649453+0j),Real,0.4808279184402649
297,(98.42235280975764+0j),Real,0.4080966847293215
298,(98.56482680358474+0j),Real,0.4089812241827977
299,(98.98247460484639+0j),Real,0.408395615561765
300,(99.0956361358337+0j),Real,0.33503076123486186
301,(99.53101244841565+0j),Real,0.34251462094918245
302,(99.8966394065179+0j),Real,0.4499351231999491
303,(100.46525402039286+0j),Real,0.444880044804117
304,(101.06789442068433+0j),Real,0.39743747625017517
305,(101.35360925133341+0j),Real,0.48663449875123266
306,(101.83099341106781+0j),Real,0.44508135645268837
307,(102.23820436199199+0j),Real,0.3504099330419929
308,(102.8749194140941+0j),Real,0.3975964350573286
309,(102.95524785627009+0j),Real,0.5119977792621284
310,(103.17097062828536+0j),Real,0.41899117112376655
311,(103.32599098113252+0j),Real,0.487541375184134
312,(103.78984327606814+0j),Real,0.48114618659337466
313,(103.94862766474338+0j),Real,0.4316844748693646
314,(104.63221754536505+0j),Real,0.35486155600858277
315,(104.93020955341544+0j),Real,0.41506593449291995
316,(105.56117438987043+0j),Real,0.497913646493971
317,(105.66053728554267+0j),Real,0.44359336676778655
318,(106.29711213014312+0j),Real,0.49967401552517837
319,(106.5736210026504+0j),Real,0.3789176937895556
320,(106.86155673135418+0j),Real,0.5522339336625249
321,(107.12999181045768+0j),Real,0.4154598166599609
322,(107.65296701841235+0j),Real,0.38457044272398977
323,(107.85781855985543+0j),Real,0.40869601064986977
324,(108.46938407425884+0j),Real,0.3474721834953147
325,(108.6735554455647+0j),Real,0.45225552182538087
326,(109.11941421394378+0j),Real,0.3538422178722159
327,(109.746956271914+0j),Real,0.41534453974751645
328,(110.11250499528585+0j),Real,0.37859017308215076
329,(110.36549778062253+0j),Real,0.49647843622547916
330,(110.60275302664076+0j),Real,0.4094528157666159
331,(111.07498113342233+0j),Real,0.4572041085371146
332,(111.55492068568185+0j),Real,0.40827305580890777
333,(111.9513188344961+0j),Real,0.4095150795316306
334,(112.5012799875774+0j),Real,0.4442875578084024
335,(112.77895575231557+0j),Real,0.32296599733453873
336,(113.03283432353223+0j),Real,0.39669511509364885
337,(113.52441667074118+0j),Real,0.42869240769851424
338,(113.85791097781811+0j),Real,0.43863204216207463
339,(114.23894954071277+0j),Real,0.36343391189129576
340,(114.55185800455018+0j),Real,0.3583531624748791
341,(114.75350416399932+0j),Real,0.48465559644705064
342,(115.0830182867666+0j),Real,0.4597580369039747
343,(115.66270189735255+0j),Real,0.407517390694192
344,(116.0312151389735+0j),Real,0.46703011104207587
345,(116.48705193841631+0j),Real,0.3511710374512933
346,(116.94560230325746+0j),Real,0.4418001389865367
347,(117.16956845558889+0j),Real,0.393226315552594
348,(117.5341261027856+0j),Real,0.42709000469649167
349,(118.0187466049662+0j),Real,0.5004270961919041
350,(118.42520527563815+0j),Real,0.422504859385582
351,(118.69740036727129+0j),Real,0.30291934155050787
352,(119.2929433666909+0j),Real,0.5384461527676984
353,(119.936048855768+0j),Real,0.4581594453845745
354,(120.31157789124998+0j),Real,0.2663097959814009
355,(120.77952264166615+0j),Real,0.3615460451552759
356,(120.95949871247963+0j),Real,0.40727659641243635
357,(121.3073767233027+0j),Real,0.3611538428040984
358,(121.32260223107747+0j),Real,0.4190329873972921
359,(122.15685996881408+0j),Real,0.34759400722691397
360,(122.44836253375459+0j),Real,0.44066646076867555
361,(123.14161782066223+0j),Real,0.2767166486701016
362,(123.76812225889513+0j),Real,0.3547236854775728
363,(123.80129453325823+0j),Real,0.3849893607465858
364,(124.22475623228108+0j),Real,0.42320618260658815
365,(124.4558378119726+0j),Real,0.33932552428173435
366,(124.63253573068643+0j),Real,0.296046502821584
367,(124.98261661134335+0j),Real,0.38503143540464235
368,(125.58432618154451+0j),Real,0.3992497778921173
369,(126.02015866648416+0j),Real,0.4207739993305274
370,(126.49474216676589+0j),Real,0.44883433961418356
371,(126.71344796782896+0j),Real,0.35339060097546476
