Composition,Method,Temperature_K,Thermal_Conductivity_W_mK
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",900.0,0.5341534940948282
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",903.030303030303,0.5335577731865304
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",906.060606060606,0.5329614338031435
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",909.0909090909091,0.5323644755703261
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",912.1212121212121,0.5317668981205459
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",915.1515151515151,0.5311687010931309
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",918.1818181818181,0.530569884134321
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",921.2121212121212,0.5299704468973226
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",924.2424242424242,0.5293703890423583
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",927.2727272727273,0.528769710236722
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",930.3030303030303,0.5281684101548305
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",933.3333333333334,0.5275664884782771
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",936.3636363636364,0.5269639448958844
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",939.3939393939394,0.5263607791037574
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",942.4242424242424,0.5257569908053378
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",945.4545454545455,0.5251525797114559
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",948.4848484848485,0.5245475455403857
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",951.5151515151515,0.5239418880178981
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",954.5454545454545,0.5233356068773147
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",957.5757575757576,0.5227287018595616
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",960.6060606060606,0.5221211727132238
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",963.6363636363636,0.5215130191945997
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",966.6666666666666,0.5209042410677548
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",969.6969696969697,0.5202948381045763
0.78NaF-0.22UF4 1100K,"Present Model, Mix Data",972.7272727272727,0.5196848100848283
