Composition,Method,Temperature_K,Thermal_Conductivity_W_mK
0.78NaF-0.22UF4 1200K,"Present Model, Mix Data",1103.030303030303,0.48866529987044616
0.78NaF-0.22UF4 1200K,"Present Model, Mix Data",1106.060606060606,0.48803310821222146
0.78NaF-0.22UF4 1200K,"Present Model, Mix Data",1109.090909090909,0.4874002959679928
0.78NaF-0.22UF4 1200K,"Present Model, Mix Data",1112.121212121212,0.48676686333847563
0.78NaF-0.22UF4 1200K,"Present Model, Mix Data",1115.1515151515152,0.4861328105348156
0.78NaF-0.22UF4 1200K,"Present Model, Mix Data",1118.1818181818182,0.48549813777864487
0.78NaF-0.22UF4 1200K,"Present Model, Mix Data",1121.2121212121212,0.484862845302138
0.78NaF-0.22UF4 1200K,"Present Model, Mix Data",1124.2424242424242,0.48422693334806877
0.78NaF-0.22UF4 1200K,"Present Model, Mix Data",1127.2727272727273,0.48359040216986654
0.78NaF-0.22UF4 1200K,"Present Model, Mix Data",1130.3030303030303,0.4829532520316718
0.78NaF-0.22UF4 1200K,"Present Model, Mix Data",1133.3333333333333,0.48231548320839374
0.78NaF-0.22UF4 1200K,"Present Model, Mix Data",1136.3636363636365,0.48167709598576497
0.78NaF-0.22UF4 1200K,"Present Model, Mix Data",1139.3939393939395,0.4810380906603987
0.78NaF-0.22UF4 1200K,"Present Model, Mix Data",1142.4242424242425,0.4803984675398447
0.78NaF-0.22UF4 1200K,"Present Model, Mix Data",1145.4545454545455,0.4797582269426446
0.78NaF-0.22UF4 1200K,"Present Model, Mix Data",1148.4848484848485,0.47911736919838893
0.78NaF-0.22UF4 1200K,"Present Model, Mix Data",1151.5151515151515,0.4784758946477727
0.78NaF-0.22UF4 1200K,"Present Model, Mix Data",1154.5454545454545,0.47783380364265093
0.78NaF-0.22UF4 1200K,"Present Model, Mix Data",1157.5757575757575,0.477191096546095
0.78NaF-0.22UF4 1200K,"Present Model, Mix Data",1160.6060606060605,0.4765477737324481
0.78NaF-0.22UF4 1200K,"Present Model, Mix Data",1163.6363636363635,0.47590383558738103
0.78NaF-0.22UF4 1200K,"Present Model, Mix Data",1166.6666666666667,0.4752592825079472
0.78NaF-0.22UF4 1200K,"Present Model, Mix Data",1169.6969696969697,0.47461411490263994
0.78NaF-0.22UF4 1200K,"Present Model, Mix Data",1172.7272727272727,0.47396833319144543
0.78NaF-0.22UF4 1200K,"Present Model, Mix Data",1175.7575757575758,0.4733219378059003
0.78NaF-0.22UF4 1200K,"Present Model, Mix Data",1178.7878787878788,0.4726749291891451
0.78NaF-0.22UF4 1200K,"Present Model, Mix Data",1181.8181818181818,0.4720273077959811
0.78NaF-0.22UF4 1200K,"Present Model, Mix Data",1184.848484848485,0.47137907409292396
0.78NaF-0.22UF4 1200K,"Present Model, Mix Data",1187.878787878788,0.4707302285582594
0.78NaF-0.22UF4 1200K,"Present Model, Mix Data",1190.909090909091,0.47008077168209833
0.78NaF-0.22UF4 1200K,"Present Model, Mix Data",1193.939393939394,0.46943070396643055
0.78NaF-0.22UF4 1200K,"Present Model, Mix Data",1196.969696969697,0.4687800259251807
0.78NaF-0.22UF4 1200K,"Present Model, Mix Data",1200.0,0.4681287380842616
