Salt,Temperatures_K,Thermal_Conductivity_W_mK
0.42KF-0.465LiF-0.115NaF,"735.000000,740.707071,746.414141,752.121212,757.828283,763.535354,769.242424,774.949495,780.656566,786.363636,792.070707,797.777778,803.484848,809.191919,814.898990,820.606061,826.313131,832.020202,837.727273,843.434343,849.141414,854.848485,860.555556,866.262626,871.969697,877.676768,883.383838,889.090909,894.797980,900.505051,906.212121,911.919192,917.626263,923.333333,929.040404,934.747475,940.454545,946.161616,951.868687,957.575758,963.282828,968.989899,974.696970,980.404040,986.111111,991.818182,997.525253,1003.232323,1008.939394,1014.646465,1020.353535,1026.060606,1031.767677,1037.474747,1043.181818,1048.888889,1054.595960,1060.303030,1066.010101,1071.717172,1077.424242,1083.131313,1088.838384,1094.545455,1100.252525,1105.959596,1111.666667,1117.373737,1123.080808,1128.787879,1134.494949,1140.202020,1145.909091,1151.616162,1157.323232,1163.030303,1168.737374,1174.444444,1180.151515,1185.858586,1191.565657,1197.272727,1202.979798,1208.686869,1214.393939,1220.101010,1225.808081,1231.515152,1237.222222,1242.929293,1248.636364,1254.343434,1260.050505,1265.757576,1271.464646,1277.171717,1282.878788,1288.585859,1294.292929,1300.000000","0.695463,0.694075,0.692688,0.691300,0.689913,0.688525,0.687138,0.685750,0.684363,0.682976,0.681588,0.680201,0.678813,0.677426,0.676038,0.674651,0.673263,0.671876,0.670488,0.669101,0.667713,0.666326,0.664938,0.663551,0.662163,0.660776,0.659388,0.658001,0.656613,0.655226,0.653838,0.652451,0.651063,0.649676,0.648288,0.646900,0.645513,0.644125,0.642738,0.641350,0.639963,0.638575,0.637187,0.635800,0.634412,0.633025,0.631637,0.630250,0.628862,0.627474,0.626087,0.624699,0.623311,0.621924,0.620536,0.619149,0.617761,0.616373,0.614986,0.613598,0.612210,0.610823,0.609435,0.608047,0.606660,0.605272,0.603884,0.602497,0.601109,0.599721,0.598334,0.596946,0.595558,0.594170,0.592783,0.591395,0.590007,0.588620,0.587232,0.585844,0.584456,0.583069,0.581681,0.580293,0.578905,0.577518,0.576130,0.574742,0.573354,0.571967,0.570579,0.569191,0.567803,0.566415,0.565028,0.563640,0.562252,0.560864,0.559476,0.558088"
0.59KF-0.065MgF2-0.345NaF,"958.000000,961.454545,964.909091,968.363636,971.818182,975.272727,978.727273,982.181818,985.636364,989.090909,992.545455,996.000000,999.454545,1002.909091,1006.363636,1009.818182,1013.272727,1016.727273,1020.181818,1023.636364,1027.090909,1030.545455,1034.000000,1037.454545,1040.909091,1044.363636,1047.818182,1051.272727,1054.727273,1058.181818,1061.636364,1065.090909,1068.545455,1072.000000,1075.454545,1078.909091,1082.363636,1085.818182,1089.272727,1092.727273,1096.181818,1099.636364,1103.090909,1106.545455,1110.000000,1113.454545,1116.909091,1120.363636,1123.818182,1127.272727,1130.727273,1134.181818,1137.636364,1141.090909,1144.545455,1148.000000,1151.454545,1154.909091,1158.363636,1161.818182,1165.272727,1168.727273,1172.181818,1175.636364,1179.090909,1182.545455,1186.000000,1189.454545,1192.909091,1196.363636,1199.818182,1203.272727,1206.727273,1210.181818,1213.636364,1217.090909,1220.545455,1224.000000,1227.454545,1230.909091,1234.363636,1237.818182,1241.272727,1244.727273,1248.181818,1251.636364,1255.090909,1258.545455,1262.000000,1265.454545,1268.909091,1272.363636,1275.818182,1279.272727,1282.727273,1286.181818,1289.636364,1293.090909,1296.545455,1300.000000","0.571971,0.571216,0.570461,0.569706,0.568950,0.568195,0.567440,0.566685,0.565929,0.565174,0.564419,0.563664,0.562908,0.562153,0.561398,0.560643,0.559887,0.559132,0.558377,0.557622,0.556866,0.556111,0.555356,0.554601,0.553845,0.553090,0.552335,0.551580,0.550824,0.550069,0.549314,0.548559,0.547804,0.547048,0.546293,0.545538,0.544783,0.544027,0.543272,0.542517,0.541762,0.541006,0.540251,0.539496,0.538741,0.537986,0.537230,0.536475,0.535720,0.534965,0.534209,0.533454,0.532699,0.531944,0.531189,0.530433,0.529678,0.528923,0.528168,0.527412,0.526657,0.525902,0.525147,0.524392,0.523636,0.522881,0.522126,0.521371,0.520616,0.519860,0.519105,0.518350,0.517595,0.516840,0.516084,0.515329,0.514574,0.513819,0.513064,0.512308,0.511553,0.510798,0.510043,0.509288,0.508532,0.507777,0.507022,0.506267,0.505512,0.504756,0.504001,0.503246,0.502491,0.501736,0.500980,0.500225,0.499470,0.498715,0.497960,0.497204"
0.22KCl-0.45MgCl2-0.33NaCl,"658.150000,664.633333,671.116667,677.600000,684.083333,690.566667,697.050000,703.533333,710.016667,716.500000,722.983333,729.466667,735.950000,742.433333,748.916667,755.400000,761.883333,768.366667,774.850000,781.333333,787.816667,794.300000,800.783333,807.266667,813.750000,820.233333,826.716667,833.200000,839.683333,846.166667,852.650000,859.133333,865.616667,872.100000,878.583333,885.066667,891.550000,898.033333,904.516667,911.000000,917.483333,923.966667,930.450000,936.933333,943.416667,949.900000,956.383333,962.866667,969.350000,975.833333,982.316667,988.800000,995.283333,1001.766667,1008.250000,1014.733333,1021.216667,1027.700000,1034.183333,1040.666667,1047.150000,1053.633333,1060.116667,1066.600000,1073.083333,1079.566667,1086.050000,1092.533333,1099.016667,1105.500000,1111.983333,1118.466667,1124.950000,1131.433333,1137.916667,1144.400000,1150.883333,1157.366667,1163.850000,1170.333333,1176.816667,1183.300000,1189.783333,1196.266667,1202.750000,1209.233333,1215.716667,1222.200000,1228.683333,1235.166667,1241.650000,1248.133333,1254.616667,1261.100000,1267.583333,1274.066667,1280.550000,1287.033333,1293.516667,1300.000000","0.415600,0.414713,0.413827,0.412940,0.412053,0.411167,0.410280,0.409393,0.408507,0.407620,0.406734,0.405847,0.404960,0.404074,0.403187,0.402301,0.401414,0.400527,0.399641,0.398754,0.397868,0.396981,0.396094,0.395208,0.394321,0.393435,0.392548,0.391661,0.390775,0.389888,0.389002,0.388115,0.387228,0.386342,0.385455,0.384569,0.383682,0.382795,0.381909,0.381022,0.380136,0.379249,0.378363,0.377476,0.376589,0.375703,0.374816,0.373930,0.373043,0.372156,0.371270,0.370383,0.369497,0.368610,0.367723,0.366837,0.365950,0.365064,0.364177,0.363291,0.362404,0.361517,0.360631,0.359744,0.358858,0.357971,0.357085,0.356198,0.355311,0.354425,0.353538,0.352652,0.351765,0.350879,0.349992,0.349105,0.348219,0.347332,0.346446,0.345559,0.344673,0.343786,0.342899,0.342013,0.341126,0.340240,0.339353,0.338467,0.337580,0.336694,0.335807,0.334920,0.334034,0.333147,0.332261,0.331374,0.330488,0.329601,0.328715,0.327828"
0.41KCl-0.38MgCl2-0.21NaCl,"660.150000,666.613131,673.076263,679.539394,686.002525,692.465657,698.928788,705.391919,711.855051,718.318182,724.781313,731.244444,737.707576,744.170707,750.633838,757.096970,763.560101,770.023232,776.486364,782.949495,789.412626,795.875758,802.338889,808.802020,815.265152,821.728283,828.191414,834.654545,841.117677,847.580808,854.043939,860.507071,866.970202,873.433333,879.896465,886.359596,892.822727,899.285859,905.748990,912.212121,918.675253,925.138384,931.601515,938.064646,944.527778,950.990909,957.454040,963.917172,970.380303,976.843434,983.306566,989.769697,996.232828,1002.695960,1009.159091,1015.622222,1022.085354,1028.548485,1035.011616,1041.474747,1047.937879,1054.401010,1060.864141,1067.327273,1073.790404,1080.253535,1086.716667,1093.179798,1099.642929,1106.106061,1112.569192,1119.032323,1125.495455,1131.958586,1138.421717,1144.884848,1151.347980,1157.811111,1164.274242,1170.737374,1177.200505,1183.663636,1190.126768,1196.589899,1203.053030,1209.516162,1215.979293,1222.442424,1228.905556,1235.368687,1241.831818,1248.294949,1254.758081,1261.221212,1267.684343,1274.147475,1280.610606,1287.073737,1293.536869,1300.000000","0.393715,0.392796,0.391877,0.390958,0.390040,0.389121,0.388202,0.387283,0.386365,0.385446,0.384527,0.383608,0.382690,0.381771,0.380852,0.379933,0.379015,0.378096,0.377177,0.376258,0.375340,0.374421,0.373502,0.372584,0.371665,0.370746,0.369827,0.368909,0.367990,0.367071,0.366153,0.365234,0.364315,0.363396,0.362478,0.361559,0.360640,0.359722,0.358803,0.357884,0.356966,0.356047,0.355128,0.354209,0.353291,0.352372,0.351453,0.350535,0.349616,0.348697,0.347779,0.346860,0.345941,0.345023,0.344104,0.343185,0.342267,0.341348,0.340429,0.339511,0.338592,0.337674,0.336755,0.335836,0.334918,0.333999,0.333080,0.332162,0.331243,0.330324,0.329406,0.328487,0.327569,0.326650,0.325731,0.324813,0.323894,0.322975,0.322057,0.321138,0.320220,0.319301,0.318382,0.317464,0.316545,0.315627,0.314708,0.313790,0.312871,0.311952,0.311034,0.310115,0.309197,0.308278,0.307360,0.306441,0.305522,0.304604,0.303685,0.302767"
0.525CaCl2-0.058KCl-0.417NaCl,"769.450000,774.809091,780.168182,785.527273,790.886364,796.245455,801.604545,806.963636,812.322727,817.681818,823.040909,828.400000,833.759091,839.118182,844.477273,849.836364,855.195455,860.554545,865.913636,871.272727,876.631818,881.990909,887.350000,892.709091,898.068182,903.427273,908.786364,914.145455,919.504545,924.863636,930.222727,935.581818,940.940909,946.300000,951.659091,957.018182,962.377273,967.736364,973.095455,978.454545,983.813636,989.172727,994.531818,999.890909,1005.250000,1010.609091,1015.968182,1021.327273,1026.686364,1032.045455,1037.404545,1042.763636,1048.122727,1053.481818,1058.840909,1064.200000,1069.559091,1074.918182,1080.277273,1085.636364,1090.995455,1096.354545,1101.713636,1107.072727,1112.431818,1117.790909,1123.150000,1128.509091,1133.868182,1139.227273,1144.586364,1149.945455,1155.304545,1160.663636,1166.022727,1171.381818,1176.740909,1182.100000,1187.459091,1192.818182,1198.177273,1203.536364,1208.895455,1214.254545,1219.613636,1224.972727,1230.331818,1235.690909,1241.050000,1246.409091,1251.768182,1257.127273,1262.486364,1267.845455,1273.204545,1278.563636,1283.922727,1289.281818,1294.640909,1300.000000","0.419531,0.418797,0.418063,0.417328,0.416594,0.415860,0.415126,0.414392,0.413658,0.412924,0.412190,0.411455,0.410721,0.409987,0.409253,0.408519,0.407785,0.407051,0.406316,0.405582,0.404848,0.404114,0.403380,0.402646,0.401912,0.401177,0.400443,0.399709,0.398975,0.398241,0.397507,0.396773,0.396038,0.395304,0.394570,0.393836,0.393102,0.392368,0.391634,0.390899,0.390165,0.389431,0.388697,0.387963,0.387229,0.386495,0.385760,0.385026,0.384292,0.383558,0.382824,0.382090,0.381356,0.380621,0.379887,0.379153,0.378419,0.377685,0.376951,0.376216,0.375482,0.374748,0.374014,0.373280,0.372546,0.371812,0.371077,0.370343,0.369609,0.368875,0.368141,0.367407,0.366673,0.365938,0.365204,0.364470,0.363736,0.363002,0.362268,0.361533,0.360799,0.360065,0.359331,0.358597,0.357863,0.357128,0.356394,0.355660,0.354926,0.354192,0.353458,0.352724,0.351989,0.351255,0.350521,0.349787,0.349053,0.348319,0.347584,0.346850"
1.0ThF4,"1384.000000,1383.151515,1382.303030,1381.454545,1380.606061,1379.757576,1378.909091,1378.060606,1377.212121,1376.363636,1375.515152,1374.666667,1373.818182,1372.969697,1372.121212,1371.272727,1370.424242,1369.575758,1368.727273,1367.878788,1367.030303,1366.181818,1365.333333,1364.484848,1363.636364,1362.787879,1361.939394,1361.090909,1360.242424,1359.393939,1358.545455,1357.696970,1356.848485,1356.000000,1355.151515,1354.303030,1353.454545,1352.606061,1351.757576,1350.909091,1350.060606,1349.212121,1348.363636,1347.515152,1346.666667,1345.818182,1344.969697,1344.121212,1343.272727,1342.424242,1341.575758,1340.727273,1339.878788,1339.030303,1338.181818,1337.333333,1336.484848,1335.636364,1334.787879,1333.939394,1333.090909,1332.242424,1331.393939,1330.545455,1329.696970,1328.848485,1328.000000,1327.151515,1326.303030,1325.454545,1324.606061,1323.757576,1322.909091,1322.060606,1321.212121,1320.363636,1319.515152,1318.666667,1317.818182,1316.969697,1316.121212,1315.272727,1314.424242,1313.575758,1312.727273,1311.878788,1311.030303,1310.181818,1309.333333,1308.484848,1307.636364,1306.787879,1305.939394,1305.090909,1304.242424,1303.393939,1302.545455,1301.696970,1300.848485,1300.000000","0.359546,0.359574,0.359601,0.359629,0.359656,0.359684,0.359711,0.359739,0.359766,0.359794,0.359821,0.359849,0.359876,0.359904,0.359931,0.359959,0.359986,0.360014,0.360041,0.360069,0.360096,0.360124,0.360151,0.360179,0.360206,0.360234,0.360261,0.360289,0.360316,0.360344,0.360371,0.360399,0.360426,0.360454,0.360481,0.360509,0.360536,0.360564,0.360591,0.360619,0.360646,0.360674,0.360701,0.360729,0.360756,0.360784,0.360811,0.360839,0.360866,0.360894,0.360921,0.360949,0.360976,0.361004,0.361031,0.361059,0.361086,0.361114,0.361141,0.361169,0.361196,0.361224,0.361251,0.361279,0.361306,0.361334,0.361361,0.361389,0.361416,0.361444,0.361471,0.361499,0.361526,0.361554,0.361581,0.361609,0.361636,0.361664,0.361691,0.361719,0.361746,0.361774,0.361801,0.361829,0.361856,0.361884,0.361911,0.361939,0.361966,0.361994,0.362021,0.362049,0.362076,0.362104,0.362131,0.362159,0.362186,0.362214,0.362241,0.362269"
1.0UF4,"1309.000000,1311.939394,1314.878788,1317.818182,1320.757576,1323.696970,1326.636364,1329.575758,1332.515152,1335.454545,1338.393939,1341.333333,1344.272727,1347.212121,1350.151515,1353.090909,1356.030303,1358.969697,1361.909091,1364.848485,1367.787879,1370.727273,1373.666667,1376.606061,1379.545455,1382.484848,1385.424242,1388.363636,1391.303030,1394.242424,1397.181818,1400.121212,1403.060606,1406.000000,1408.939394,1411.878788,1414.818182,1417.757576,1420.696970,1423.636364,1426.575758,1429.515152,1432.454545,1435.393939,1438.333333,1441.272727,1444.212121,1447.151515,1450.090909,1453.030303,1455.969697,1458.909091,1461.848485,1464.787879,1467.727273,1470.666667,1473.606061,1476.545455,1479.484848,1482.424242,1485.363636,1488.303030,1491.242424,1494.181818,1497.121212,1500.060606,1503.000000,1505.939394,1508.878788,1511.818182,1514.757576,1517.696970,1520.636364,1523.575758,1526.515152,1529.454545,1532.393939,1535.333333,1538.272727,1541.212121,1544.151515,1547.090909,1550.030303,1552.969697,1555.909091,1558.848485,1561.787879,1564.727273,1567.666667,1570.606061,1573.545455,1576.484848,1579.424242,1582.363636,1585.303030,1588.242424,1591.181818,1594.121212,1597.060606,1600.000000","0.287228,0.287148,0.287068,0.286988,0.286908,0.286828,0.286748,0.286668,0.286588,0.286508,0.286428,0.286348,0.286267,0.286187,0.286107,0.286027,0.285947,0.285867,0.285787,0.285707,0.285627,0.285547,0.285467,0.285386,0.285306,0.285226,0.285146,0.285066,0.284986,0.284906,0.284826,0.284746,0.284666,0.284586,0.284506,0.284425,0.284345,0.284265,0.284185,0.284105,0.284025,0.283945,0.283865,0.283785,0.283705,0.283625,0.283545,0.283464,0.283384,0.283304,0.283224,0.283144,0.283064,0.282984,0.282904,0.282824,0.282744,0.282664,0.282584,0.282503,0.282423,0.282343,0.282263,0.282183,0.282103,0.282023,0.281943,0.281863,0.281783,0.281703,0.281623,0.281542,0.281462,0.281382,0.281302,0.281222,0.281142,0.281062,0.280982,0.280902,0.280822,0.280742,0.280661,0.280581,0.280501,0.280421,0.280341,0.280261,0.280181,0.280101,0.280021,0.279941,0.279861,0.279781,0.279700,0.279620,0.279540,0.279460,0.279380,0.279300"
0.64NaCl-0.36UCl3,"784.150000,788.350505,792.551010,796.751515,800.952020,805.152525,809.353030,813.553535,817.754040,821.954545,826.155051,830.355556,834.556061,838.756566,842.957071,847.157576,851.358081,855.558586,859.759091,863.959596,868.160101,872.360606,876.561111,880.761616,884.962121,889.162626,893.363131,897.563636,901.764141,905.964646,910.165152,914.365657,918.566162,922.766667,926.967172,931.167677,935.368182,939.568687,943.769192,947.969697,952.170202,956.370707,960.571212,964.771717,968.972222,973.172727,977.373232,981.573737,985.774242,989.974747,994.175253,998.375758,1002.576263,1006.776768,1010.977273,1015.177778,1019.378283,1023.578788,1027.779293,1031.979798,1036.180303,1040.380808,1044.581313,1048.781818,1052.982323,1057.182828,1061.383333,1065.583838,1069.784343,1073.984848,1078.185354,1082.385859,1086.586364,1090.786869,1094.987374,1099.187879,1103.388384,1107.588889,1111.789394,1115.989899,1120.190404,1124.390909,1128.591414,1132.791919,1136.992424,1141.192929,1145.393434,1149.593939,1153.794444,1157.994949,1162.195455,1166.395960,1170.596465,1174.796970,1178.997475,1183.197980,1187.398485,1191.598990,1195.799495,1200.000000","0.113450,0.113240,0.113030,0.112820,0.112610,0.112400,0.112190,0.111980,0.111770,0.111560,0.111350,0.111140,0.110930,0.110720,0.110510,0.110300,0.110089,0.109879,0.109669,0.109459,0.109249,0.109039,0.108829,0.108619,0.108409,0.108199,0.107989,0.107778,0.107568,0.107358,0.107148,0.106938,0.106728,0.106517,0.106307,0.106097,0.105887,0.105677,0.105467,0.105256,0.105046,0.104836,0.104626,0.104415,0.104205,0.103995,0.103785,0.103574,0.103364,0.103154,0.102944,0.102733,0.102523,0.102313,0.102102,0.101892,0.101682,0.101471,0.101261,0.101051,0.100840,0.100630,0.100420,0.100209,0.099999,0.099789,0.099578,0.099368,0.099157,0.098947,0.098736,0.098526,0.098316,0.098105,0.097895,0.097684,0.097474,0.097263,0.097053,0.096842,0.096632,0.096421,0.096211,0.096000,0.095790,0.095579,0.095369,0.095158,0.094947,0.094737,0.094526,0.094316,0.094105,0.093894,0.093684,0.093473,0.093262,0.093052,0.092841,0.092630"
0.63NaCl-0.37UCl3,"784.150000,788.350505,792.551010,796.751515,800.952020,805.152525,809.353030,813.553535,817.754040,821.954545,826.155051,830.355556,834.556061,838.756566,842.957071,847.157576,851.358081,855.558586,859.759091,863.959596,868.160101,872.360606,876.561111,880.761616,884.962121,889.162626,893.363131,897.563636,901.764141,905.964646,910.165152,914.365657,918.566162,922.766667,926.967172,931.167677,935.368182,939.568687,943.769192,947.969697,952.170202,956.370707,960.571212,964.771717,968.972222,973.172727,977.373232,981.573737,985.774242,989.974747,994.175253,998.375758,1002.576263,1006.776768,1010.977273,1015.177778,1019.378283,1023.578788,1027.779293,1031.979798,1036.180303,1040.380808,1044.581313,1048.781818,1052.982323,1057.182828,1061.383333,1065.583838,1069.784343,1073.984848,1078.185354,1082.385859,1086.586364,1090.786869,1094.987374,1099.187879,1103.388384,1107.588889,1111.789394,1115.989899,1120.190404,1124.390909,1128.591414,1132.791919,1136.992424,1141.192929,1145.393434,1149.593939,1153.794444,1157.994949,1162.195455,1166.395960,1170.596465,1174.796970,1178.997475,1183.197980,1187.398485,1191.598990,1195.799495,1200.000000","0.114765,0.114551,0.114337,0.114124,0.113910,0.113696,0.113482,0.113269,0.113055,0.112841,0.112627,0.112414,0.112200,0.111986,0.111772,0.111558,0.111345,0.111131,0.110917,0.110703,0.110489,0.110276,0.110062,0.109848,0.109634,0.109420,0.109206,0.108992,0.108779,0.108565,0.108351,0.108137,0.107923,0.107709,0.107495,0.107281,0.107067,0.106853,0.106639,0.106426,0.106212,0.105998,0.105784,0.105570,0.105356,0.105142,0.104928,0.104714,0.104500,0.104286,0.104072,0.103858,0.103644,0.103430,0.103216,0.103002,0.102788,0.102574,0.102359,0.102145,0.101931,0.101717,0.101503,0.101289,0.101075,0.100861,0.100647,0.100433,0.100219,0.100004,0.099790,0.099576,0.099362,0.099148,0.098934,0.098719,0.098505,0.098291,0.098077,0.097863,0.097648,0.097434,0.097220,0.097006,0.096791,0.096577,0.096363,0.096149,0.095934,0.095720,0.095506,0.095291,0.095077,0.094863,0.094648,0.094434,0.094220,0.094005,0.093791,0.093577"
0.658NaCl-0.342UCl3,"784.150000,789.360606,794.571212,799.781818,804.992424,810.203030,815.413636,820.624242,825.834848,831.045455,836.256061,841.466667,846.677273,851.887879,857.098485,862.309091,867.519697,872.730303,877.940909,883.151515,888.362121,893.572727,898.783333,903.993939,909.204545,914.415152,919.625758,924.836364,930.046970,935.257576,940.468182,945.678788,950.889394,956.100000,961.310606,966.521212,971.731818,976.942424,982.153030,987.363636,992.574242,997.784848,1002.995455,1008.206061,1013.416667,1018.627273,1023.837879,1029.048485,1034.259091,1039.469697,1044.680303,1049.890909,1055.101515,1060.312121,1065.522727,1070.733333,1075.943939,1081.154545,1086.365152,1091.575758,1096.786364,1101.996970,1107.207576,1112.418182,1117.628788,1122.839394,1128.050000,1133.260606,1138.471212,1143.681818,1148.892424,1154.103030,1159.313636,1164.524242,1169.734848,1174.945455,1180.156061,1185.366667,1190.577273,1195.787879,1200.998485,1206.209091,1211.419697,1216.630303,1221.840909,1227.051515,1232.262121,1237.472727,1242.683333,1247.893939,1253.104545,1258.315152,1263.525758,1268.736364,1273.946970,1279.157576,1284.368182,1289.578788,1294.789394,1300.000000","0.111228,0.110976,0.110723,0.110471,0.110218,0.109966,0.109713,0.109461,0.109208,0.108956,0.108703,0.108451,0.108198,0.107946,0.107693,0.107441,0.107188,0.106936,0.106683,0.106431,0.106178,0.105925,0.105673,0.105420,0.105167,0.104915,0.104662,0.104409,0.104157,0.103904,0.103651,0.103399,0.103146,0.102893,0.102640,0.102388,0.102135,0.101882,0.101629,0.101376,0.101124,0.100871,0.100618,0.100365,0.100112,0.099859,0.099606,0.099353,0.099100,0.098847,0.098594,0.098342,0.098089,0.097836,0.097583,0.097329,0.097076,0.096823,0.096570,0.096317,0.096064,0.095811,0.095558,0.095305,0.095052,0.094798,0.094545,0.094292,0.094039,0.093786,0.093532,0.093279,0.093026,0.092772,0.092519,0.092266,0.092012,0.091759,0.091506,0.091252,0.090999,0.090746,0.090492,0.090239,0.089985,0.089732,0.089478,0.089225,0.088971,0.088718,0.088464,0.088210,0.087957,0.087703,0.087449,0.087196,0.086942,0.086688,0.086435,0.086181"
0.5454LiF-0.3636NaF-0.091UF4,"923.000000,926.808081,930.616162,934.424242,938.232323,942.040404,945.848485,949.656566,953.464646,957.272727,961.080808,964.888889,968.696970,972.505051,976.313131,980.121212,983.929293,987.737374,991.545455,995.353535,999.161616,1002.969697,1006.777778,1010.585859,1014.393939,1018.202020,1022.010101,1025.818182,1029.626263,1033.434343,1037.242424,1041.050505,1044.858586,1048.666667,1052.474747,1056.282828,1060.090909,1063.898990,1067.707071,1071.515152,1075.323232,1079.131313,1082.939394,1086.747475,1090.555556,1094.363636,1098.171717,1101.979798,1105.787879,1109.595960,1113.404040,1117.212121,1121.020202,1124.828283,1128.636364,1132.444444,1136.252525,1140.060606,1143.868687,1147.676768,1151.484848,1155.292929,1159.101010,1162.909091,1166.717172,1170.525253,1174.333333,1178.141414,1181.949495,1185.757576,1189.565657,1193.373737,1197.181818,1200.989899,1204.797980,1208.606061,1212.414141,1216.222222,1220.030303,1223.838384,1227.646465,1231.454545,1235.262626,1239.070707,1242.878788,1246.686869,1250.494949,1254.303030,1258.111111,1261.919192,1265.727273,1269.535354,1273.343434,1277.151515,1280.959596,1284.767677,1288.575758,1292.383838,1296.191919,1300.000000","0.189745,0.189391,0.189036,0.188681,0.188327,0.187972,0.187617,0.187262,0.186908,0.186553,0.186198,0.185843,0.185488,0.185133,0.184777,0.184422,0.184067,0.183712,0.183356,0.183001,0.182646,0.182290,0.181935,0.181579,0.181223,0.180868,0.180512,0.180156,0.179800,0.179445,0.179089,0.178733,0.178377,0.178021,0.177664,0.177308,0.176952,0.176596,0.176239,0.175883,0.175527,0.175170,0.174814,0.174457,0.174100,0.173744,0.173387,0.173030,0.172673,0.172316,0.171960,0.171603,0.171245,0.170888,0.170531,0.170174,0.169817,0.169459,0.169102,0.168745,0.168387,0.168030,0.167672,0.167314,0.166957,0.166599,0.166241,0.165883,0.165525,0.165167,0.164809,0.164451,0.164093,0.163735,0.163376,0.163018,0.162660,0.162301,0.161943,0.161584,0.161226,0.160867,0.160508,0.160149,0.159790,0.159432,0.159073,0.158713,0.158354,0.157995,0.157636,0.157277,0.156917,0.156558,0.156199,0.155839,0.155479,0.155120,0.154760,0.154400"
0.85KCl-0.15UCl3,"873.150000,878.471717,883.793434,889.115152,894.436869,899.758586,905.080303,910.402020,915.723737,921.045455,926.367172,931.688889,937.010606,942.332323,947.654040,952.975758,958.297475,963.619192,968.940909,974.262626,979.584343,984.906061,990.227778,995.549495,1000.871212,1006.192929,1011.514646,1016.836364,1022.158081,1027.479798,1032.801515,1038.123232,1043.444949,1048.766667,1054.088384,1059.410101,1064.731818,1070.053535,1075.375253,1080.696970,1086.018687,1091.340404,1096.662121,1101.983838,1107.305556,1112.627273,1117.948990,1123.270707,1128.592424,1133.914141,1139.235859,1144.557576,1149.879293,1155.201010,1160.522727,1165.844444,1171.166162,1176.487879,1181.809596,1187.131313,1192.453030,1197.774747,1203.096465,1208.418182,1213.739899,1219.061616,1224.383333,1229.705051,1235.026768,1240.348485,1245.670202,1250.991919,1256.313636,1261.635354,1266.957071,1272.278788,1277.600505,1282.922222,1288.243939,1293.565657,1298.887374,1304.209091,1309.530808,1314.852525,1320.174242,1325.495960,1330.817677,1336.139394,1341.461111,1346.782828,1352.104545,1357.426263,1362.747980,1368.069697,1373.391414,1378.713131,1384.034848,1389.356566,1394.678283,1400.000000","0.124926,0.124592,0.124259,0.123925,0.123591,0.123258,0.122924,0.122590,0.122257,0.121923,0.121589,0.121256,0.120922,0.120588,0.120255,0.119921,0.119588,0.119254,0.118920,0.118587,0.118253,0.117919,0.117586,0.117252,0.116918,0.116585,0.116251,0.115918,0.115584,0.115250,0.114917,0.114583,0.114250,0.113916,0.113582,0.113249,0.112915,0.112582,0.112248,0.111914,0.111581,0.111247,0.110914,0.110580,0.110246,0.109913,0.109579,0.109246,0.108912,0.108579,0.108245,0.107911,0.107578,0.107244,0.106911,0.106577,0.106244,0.105910,0.105577,0.105243,0.104910,0.104576,0.104242,0.103909,0.103575,0.103242,0.102908,0.102575,0.102241,0.101908,0.101574,0.101241,0.100907,0.100574,0.100240,0.099907,0.099573,0.099240,0.098906,0.098573,0.098240,0.097906,0.097573,0.097239,0.096906,0.096572,0.096239,0.095905,0.095572,0.095238,0.094905,0.094572,0.094238,0.093905,0.093571,0.093238,0.092905,0.092571,0.092238,0.091904"
