Composition,Method,Temperature_K,Thermal_Conductivity_W_mK
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",900.0,0.540532959474268
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",903.030303030303,0.5399301237928718
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",906.060606060606,0.5393266622498569
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",909.0909090909091,0.5387225744664116
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",912.1212121212121,0.5381178600706139
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",915.1515151515151,0.5375125186974843
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",918.1818181818181,0.5369065499890378
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",921.2121212121212,0.5362999535943387
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",924.2424242424242,0.5356927291695519
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",927.2727272727273,0.5350848763779974
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",930.3030303030303,0.5344763948902038
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",933.3333333333334,0.5338672843839617
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",936.3636363636364,0.5332575445443771
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",939.3939393939394,0.5326471750639256
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",942.4242424242424,0.5320361756425068
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",945.4545454545455,0.5314245459874979
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",948.4848484848485,0.5308122858138079
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",951.5151515151515,0.5301993948439325
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",954.5454545454545,0.5295858728080086
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",957.5757575757576,0.5289717194438678
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",960.6060606060606,0.5283569344970926
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",963.6363636363636,0.5277415177210709
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",966.6666666666666,0.5271254688770504
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",969.6969696969697,0.5265087877341937
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",972.7272727272727,0.5258914740696349
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",975.7575757575758,0.5252735276685325
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",978.7878787878788,0.5246549483241273
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",981.8181818181818,0.5240357358377961
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",984.8484848484849,0.5234158900191082
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",987.8787878787879,0.5227954106858808
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",990.9090909090909,0.5221742976642352
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",993.939393939394,0.5215525507886519
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",996.969696969697,0.5209301699020278
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",1000.0,0.5203071548557308
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",1003.030303030303,0.5196835055096576
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",1006.060606060606,0.5190592217322885
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",1009.0909090909091,0.5184343034007447
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",1012.1212121212121,0.5178087504008447
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",1015.1515151515151,0.5171825626271602
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",1018.1818181818182,0.5165557399830728
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",1021.2121212121212,0.5159282823808311
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",1024.2424242424242,0.5153001897416075
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",1027.2727272727273,0.5146714619955546
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",1030.3030303030303,0.5140420990818616
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",1033.3333333333333,0.5134121009488127
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",1036.3636363636365,0.5127814675538425
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",1039.3939393939395,0.5121501988635938
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",1042.4242424242425,0.5115182948539753
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",1045.4545454545455,0.5108857555102175
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",1048.4848484848485,0.5102525808269304
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",1051.5151515151515,0.5096187708081614
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",1054.5454545454545,0.5089843254674518
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",1057.5757575757575,0.5083492448278941
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",1060.6060606060605,0.5077135289221903
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",1063.6363636363635,0.5070771777927086
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",1066.6666666666667,0.5064401914915404
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",1069.6969696969697,0.5058025700805591
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",1072.7272727272727,0.5051643136314763
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",1075.7575757575758,0.5045254222259005
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",1078.7878787878788,0.5038858959553932
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",1081.8181818181818,0.5032457349215285
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",1084.8484848484848,0.5026049392359483
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",1087.878787878788,0.5019635090204222
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",1090.909090909091,0.5013214444069032
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",1093.939393939394,0.500678745537587
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",1096.969696969697,0.500035412564968
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",1100.0,0.4993914456518984
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",1103.030303030303,0.498746844971645
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",1106.060606060606,0.49810161070794645
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",1109.090909090909,0.49745574305507206
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",1112.121212121212,0.4968092422178783
0.78NaF-0.22UF4 1000K,"Present Model, Mix Data",1115.1515151515152,0.49616210841186686
