Composition,Method,Temperature_K,Thermal_Conductivity_W_mK
KF,Present Model,1131.2,0.5881231025161665
KF,Present Model,1134.9252525252525,0.5863669254910514
KF,Present Model,1138.650505050505,0.5846133158090758
KF,Present Model,1142.3757575757577,0.5828622734702396
KF,Present Model,1146.1010101010102,0.5811137984745428
KF,Present Model,1149.8262626262626,0.5793678908219857
KF,Present Model,1153.551515151515,0.5776245505125678
KF,Present Model,1157.2767676767678,0.5758837775462895
KF,Present Model,1161.0020202020203,0.5741455719231507
KF,Present Model,1164.7272727272727,0.5724099336431515
KF,Present Model,1168.4525252525252,0.5706768627062919
KF,Present Model,1172.177777777778,0.5689463591125714
KF,Present Model,1175.9030303030304,0.5672184228619906
KF,Present Model,1179.6282828282829,0.5654930539545493
KF,Present Model,1183.3535353535353,0.5637702523902473
KF,Present Model,1187.0787878787878,0.562050018169085
KF,Present Model,1190.8040404040405,0.5603323512910621
KF,Present Model,1194.529292929293,0.5586172517561787
KF,Present Model,1198.2545454545455,0.5569047195644347
KF,Present Model,1201.979797979798,0.5551947547158304
KF,Present Model,1205.7050505050506,0.5534873572103652
KF,Present Model,1209.430303030303,0.5517825270480398
KF,Present Model,1213.1555555555556,0.5500802642288537
KF,Present Model,1216.880808080808,0.5483805687528072
KF,Present Model,1220.6060606060607,0.5466834406199002
KF,Present Model,1224.3313131313132,0.5449888798301327
KF,Present Model,1228.0565656565657,0.5432968863835046
KF,Present Model,1231.7818181818182,0.541607460280016
KF,Present Model,1235.5070707070709,0.5399206015196669
KF,Present Model,1239.2323232323233,0.5382363101024574
KF,Present Model,1242.9575757575758,0.5365545860283871
KF,Present Model,1246.6828282828283,0.5348754292974565
KF,Present Model,1250.4080808080807,0.5331988399096653
KF,Present Model,1254.1333333333334,0.5315248178650136
KF,Present Model,1257.858585858586,0.5298533631635015
KF,Present Model,1261.5838383838384,0.5281844758051286
KF,Present Model,1265.3090909090909,0.5265181557898955
KF,Present Model,1269.0343434343436,0.5248544031178015
KF,Present Model,1272.759595959596,0.5231932177888475
KF,Present Model,1276.4848484848485,0.5215345998030327
KF,Present Model,1280.210101010101,0.5198785491603574
KF,Present Model,1283.9353535353534,0.5182250658608215
KF,Present Model,1287.6606060606061,0.5165741499044251
KF,Present Model,1291.3858585858586,0.5149258012911683
KF,Present Model,1295.111111111111,0.5132800200210508
KF,Present Model,1298.8363636363638,0.5116368060940729
KF,Present Model,1302.5616161616163,0.5099961595102347
KF,Present Model,1306.2868686868687,0.5083580802695357
KF,Present Model,1310.0121212121212,0.5067225683719763
KF,Present Model,1313.7373737373737,0.5050896238175563
KF,Present Model,1317.4626262626264,0.5034592466062758
KF,Present Model,1321.1878787878788,0.5018314367381348
KF,Present Model,1324.9131313131313,0.5002061942131334
KF,Present Model,1328.6383838383838,0.4985835190312714
KF,Present Model,1332.3636363636365,0.49696341119254867
KF,Present Model,1336.088888888889,0.4953458706969657
KF,Present Model,1339.8141414141414,0.49373089754452215
KF,Present Model,1343.539393939394,0.49211849173521804
KF,Present Model,1347.2646464646464,0.4905086532690534
KF,Present Model,1350.989898989899,0.48890138214602835
KF,Present Model,1354.7151515151515,0.48729667836614265
KF,Present Model,1358.440404040404,0.4856945419293965
KF,Present Model,1362.1656565656565,0.48409497283579
KF,Present Model,1365.8909090909092,0.48249797108532244
KF,Present Model,1369.6161616161617,0.4809035366779949
KF,Present Model,1373.3414141414141,0.4793116696138068
KF,Present Model,1377.0666666666666,0.47772236989275807
KF,Present Model,1380.7919191919193,0.4761356375148487
KF,Present Model,1384.5171717171718,0.47455147248007895
KF,Present Model,1388.2424242424242,0.4729698747884487
KF,Present Model,1391.9676767676767,0.47139084443995777
KF,Present Model,1395.6929292929294,0.46981438143460635
KF,Present Model,1399.418181818182,0.46824048577239463
KF,Present Model,1403.1434343434344,0.4666691574533223
KF,Present Model,1406.8686868686868,0.4651003964773894
KF,Present Model,1410.5939393939393,0.463534202844596
KF,Present Model,1414.319191919192,0.46197057655494206
KF,Present Model,1418.0444444444445,0.46040951760842774
KF,Present Model,1421.769696969697,0.45885102600505273
KF,Present Model,1425.4949494949494,0.4572951017448174
KF,Present Model,1429.2202020202021,0.4557417448277212
KF,Present Model,1432.9454545454546,0.45419095525376496
KF,Present Model,1436.670707070707,0.45264273302294783
KF,Present Model,1440.3959595959595,0.4510970781352703
KF,Present Model,1444.121212121212,0.4495539905907323
KF,Present Model,1447.8464646464647,0.4480134703893337
KF,Present Model,1451.5717171717172,0.4464755175310745
KF,Present Model,1455.2969696969697,0.444940132015955
KF,Present Model,1459.0222222222224,0.4434073138439749
KF,Present Model,1462.7474747474748,0.44187706301513413
KF,Present Model,1466.4727272727273,0.44034937952943315
KF,Present Model,1470.1979797979798,0.43882426338687147
KF,Present Model,1473.9232323232322,0.4373017145874493
KF,Present Model,1477.6484848484847,0.4357817331311667
KF,Present Model,1481.3737373737374,0.4342643190180233
KF,Present Model,1485.0989898989899,0.43274947224801963
KF,Present Model,1488.8242424242424,0.4312371928211554
KF,Present Model,1492.549494949495,0.42972748073743056
KF,Present Model,1496.2747474747475,0.42822033599684534
KF,Present Model,1500.0,0.42671575859939953
