Composition,Method,Temperature_K,Thermal_Conductivity_W_mK
KTM,Gheribi-KT24,1113.4040404040404,0.1719595215226325
KTM,Gheribi-KT24,1117.2121212121212,0.1716025197028196
KTM,Gheribi-KT24,1121.020202020202,0.17124546445305833
KTM,Gheribi-KT24,1124.828282828283,0.1708883556026607
KTM,Gheribi-KT24,1128.6363636363635,0.17053119298020955
KTM,Gheribi-KT24,1132.4444444444443,0.17017397641355733
KTM,Gheribi-KT24,1136.2525252525252,0.16981670572982027
KTM,Gheribi-KT24,1140.060606060606,0.16945938075537467
KTM,Gheribi-KT24,1143.8686868686868,0.16910200131585404
KTM,Gheribi-KT24,1147.6767676767677,0.1687445672361442
KTM,Gheribi-KT24,1151.4848484848485,0.1683870783403791
KTM,Gheribi-KT24,1155.2929292929293,0.1680295344519378
KTM,Gheribi-KT24,1159.1010101010102,0.16767193539343894
KTM,Gheribi-KT24,1162.909090909091,0.16731428098673834
KTM,Gheribi-KT24,1166.7171717171718,0.16695657105292327
KTM,Gheribi-KT24,1170.5252525252524,0.16659880541230962
KTM,Gheribi-KT24,1174.3333333333333,0.16624098388443684
KTM,Gheribi-KT24,1178.141414141414,0.1658831062880643
KTM,Gheribi-KT24,1181.949494949495,0.16552517244116646
KTM,Gheribi-KT24,1185.7575757575758,0.16516718216092957
KTM,Gheribi-KT24,1189.5656565656566,0.16480913526374624
KTM,Gheribi-KT24,1193.3737373737374,0.1644510315652122
KTM,Gheribi-KT24,1197.1818181818182,0.16409287088012128
KTM,Gheribi-KT24,1200.9898989898988,0.1637346530224613
KTM,Gheribi-KT24,1204.7979797979797,0.1633763778054093
KTM,Gheribi-KT24,1208.6060606060605,0.16301804504132825
KTM,Gheribi-KT24,1212.4141414141413,0.16265965454176115
KTM,Gheribi-KT24,1216.2222222222222,0.16230120611742715
KTM,Gheribi-KT24,1220.030303030303,0.1619426995782176
KTM,Gheribi-KT24,1223.8383838383838,0.16158413473319078
KTM,Gheribi-KT24,1227.6464646464647,0.1612255113905676
KTM,Gheribi-KT24,1231.4545454545455,0.16086682935772678
KTM,Gheribi-KT24,1235.2626262626263,0.16050808844120082
KTM,Gheribi-KT24,1239.0707070707072,0.16014928844667042
KTM,Gheribi-KT24,1242.878787878788,0.15979042917896105
KTM,Gheribi-KT24,1246.6868686868686,0.15943151044203685
KTM,Gheribi-KT24,1250.4949494949494,0.15907253203899674
KTM,Gheribi-KT24,1254.3030303030303,0.15871349377206964
KTM,Gheribi-KT24,1258.111111111111,0.15835439544260918
KTM,Gheribi-KT24,1261.919191919192,0.15799523685108907
KTM,Gheribi-KT24,1265.7272727272727,0.1576360177970988
KTM,Gheribi-KT24,1269.5353535353536,0.15727673807933765
KTM,Gheribi-KT24,1273.3434343434344,0.15691739749561043
KTM,Gheribi-KT24,1277.151515151515,0.15655799584282246
KTM,Gheribi-KT24,1280.9595959595958,0.15619853291697472
KTM,Gheribi-KT24,1284.7676767676767,0.15583900851315813
KTM,Gheribi-KT24,1288.5757575757575,0.15547942242554907
KTM,Gheribi-KT24,1292.3838383838383,0.15511977444740435
KTM,Gheribi-KT24,1296.1919191919192,0.15476006437105566
KTM,Gheribi-KT24,1300.0,0.15440029198790434
