Composition,Method,Temperature_K,Thermal_Conductivity_W_mK
"0.57NaF-0.16KF-0.27UF4, 900","Present Model, Mix Data",808.1,0.5116392091577161
"0.57NaF-0.16KF-0.27UF4, 900","Present Model, Mix Data",812.0585858585858,0.511282669455939
"0.57NaF-0.16KF-0.27UF4, 900","Present Model, Mix Data",816.0171717171718,0.5109246807953189
"0.57NaF-0.16KF-0.27UF4, 900","Present Model, Mix Data",819.9757575757576,0.5105652386280287
"0.57NaF-0.16KF-0.27UF4, 900","Present Model, Mix Data",823.9343434343434,0.5102043384077224
"0.57NaF-0.16KF-0.27UF4, 900","Present Model, Mix Data",827.8929292929294,0.5098419755897278
"0.57NaF-0.16KF-0.27UF4, 900","Present Model, Mix Data",831.8515151515152,0.5094781456312435
"0.57NaF-0.16KF-0.27UF4, 900","Present Model, Mix Data",835.810101010101,0.5091128439915353
"0.57NaF-0.16KF-0.27UF4, 900","Present Model, Mix Data",839.7686868686869,0.5087460661321362
"0.57NaF-0.16KF-0.27UF4, 900","Present Model, Mix Data",843.7272727272727,0.5083778075170473
"0.57NaF-0.16KF-0.27UF4, 900","Present Model, Mix Data",847.6858585858586,0.5080080636129412
"0.57NaF-0.16KF-0.27UF4, 900","Present Model, Mix Data",851.6444444444445,0.5076368298893665
"0.57NaF-0.16KF-0.27UF4, 900","Present Model, Mix Data",855.6030303030303,0.5072641018189555
"0.57NaF-0.16KF-0.27UF4, 900","Present Model, Mix Data",859.5616161616161,0.5068898748776322
"0.57NaF-0.16KF-0.27UF4, 900","Present Model, Mix Data",863.5202020202021,0.506514144544823
"0.57NaF-0.16KF-0.27UF4, 900","Present Model, Mix Data",867.4787878787879,0.5061369063036698
"0.57NaF-0.16KF-0.27UF4, 900","Present Model, Mix Data",871.4373737373737,0.5057581556412436
"0.57NaF-0.16KF-0.27UF4, 900","Present Model, Mix Data",875.3959595959597,0.5053778880487617
"0.57NaF-0.16KF-0.27UF4, 900","Present Model, Mix Data",879.3545454545455,0.504996099021805
"0.57NaF-0.16KF-0.27UF4, 900","Present Model, Mix Data",883.3131313131313,0.5046127840605383
"0.57NaF-0.16KF-0.27UF4, 900","Present Model, Mix Data",887.2717171717172,0.5042279386699333
"0.57NaF-0.16KF-0.27UF4, 900","Present Model, Mix Data",891.230303030303,0.5038415583599907
"0.57NaF-0.16KF-0.27UF4, 900","Present Model, Mix Data",895.1888888888889,0.5034536386459677
