Salt,Temperatures_K,Thermal_Conductivity_W_mK
0.282CaCl2-0.718KCl,"921.150000,924.976768,928.803535,932.630303,936.457071,940.283838,944.110606,947.937374,951.764141,955.590909,959.417677,963.244444,967.071212,970.897980,974.724747,978.551515,982.378283,986.205051,990.031818,993.858586,997.685354,1001.512121,1005.338889,1009.165657,1012.992424,1016.819192,1020.645960,1024.472727,1028.299495,1032.126263,1035.953030,1039.779798,1043.606566,1047.433333,1051.260101,1055.086869,1058.913636,1062.740404,1066.567172,1070.393939,1074.220707,1078.047475,1081.874242,1085.701010,1089.527778,1093.354545,1097.181313,1101.008081,1104.834848,1108.661616,1112.488384,1116.315152,1120.141919,1123.968687,1127.795455,1131.622222,1135.448990,1139.275758,1143.102525,1146.929293,1150.756061,1154.582828,1158.409596,1162.236364,1166.063131,1169.889899,1173.716667,1177.543434,1181.370202,1185.196970,1189.023737,1192.850505,1196.677273,1200.504040,1204.330808,1208.157576,1211.984343,1215.811111,1219.637879,1223.464646,1227.291414,1231.118182,1234.944949,1238.771717,1242.598485,1246.425253,1250.252020,1254.078788,1257.905556,1261.732323,1265.559091,1269.385859,1273.212626,1277.039394,1280.866162,1284.692929,1288.519697,1292.346465,1296.173232,1300.000000","0.417332,0.416145,0.414959,0.413773,0.412589,0.411404,0.410220,0.409037,0.407855,0.406673,0.405491,0.404311,0.403131,0.401951,0.400772,0.399594,0.398417,0.397240,0.396063,0.394888,0.393713,0.392539,0.391365,0.390192,0.389020,0.387849,0.386678,0.385508,0.384338,0.383170,0.382002,0.380834,0.379668,0.378502,0.377337,0.376173,0.375009,0.373847,0.372685,0.371523,0.370363,0.369203,0.368044,0.366886,0.365729,0.364573,0.363417,0.362262,0.361108,0.359955,0.358803,0.357651,0.356500,0.355351,0.354202,0.353054,0.351906,0.350760,0.349614,0.348470,0.347326,0.346183,0.345041,0.343900,0.342760,0.341621,0.340483,0.339346,0.338209,0.337074,0.335939,0.334806,0.333673,0.332542,0.331411,0.330282,0.329153,0.328025,0.326899,0.325773,0.324648,0.323525,0.322402,0.321280,0.320160,0.319040,0.317922,0.316804,0.315688,0.314572,0.313458,0.312345,0.311233,0.310122,0.309012,0.307903,0.306795,0.305689,0.304583,0.303479"
0.42KF-0.465LiF-0.115NaF,"735.000000,740.707071,746.414141,752.121212,757.828283,763.535354,769.242424,774.949495,780.656566,786.363636,792.070707,797.777778,803.484848,809.191919,814.898990,820.606061,826.313131,832.020202,837.727273,843.434343,849.141414,854.848485,860.555556,866.262626,871.969697,877.676768,883.383838,889.090909,894.797980,900.505051,906.212121,911.919192,917.626263,923.333333,929.040404,934.747475,940.454545,946.161616,951.868687,957.575758,963.282828,968.989899,974.696970,980.404040,986.111111,991.818182,997.525253,1003.232323,1008.939394,1014.646465,1020.353535,1026.060606,1031.767677,1037.474747,1043.181818,1048.888889,1054.595960,1060.303030,1066.010101,1071.717172,1077.424242,1083.131313,1088.838384,1094.545455,1100.252525,1105.959596,1111.666667,1117.373737,1123.080808,1128.787879,1134.494949,1140.202020,1145.909091,1151.616162,1157.323232,1163.030303,1168.737374,1174.444444,1180.151515,1185.858586,1191.565657,1197.272727,1202.979798,1208.686869,1214.393939,1220.101010,1225.808081,1231.515152,1237.222222,1242.929293,1248.636364,1254.343434,1260.050505,1265.757576,1271.464646,1277.171717,1282.878788,1288.585859,1294.292929,1300.000000","0.633677,0.631239,0.628806,0.626377,0.623953,0.621533,0.619118,0.616707,0.614301,0.611900,0.609503,0.607111,0.604723,0.602340,0.599961,0.597587,0.595217,0.592852,0.590492,0.588136,0.585785,0.583438,0.581096,0.578758,0.576425,0.574097,0.571773,0.569453,0.567139,0.564828,0.562523,0.560222,0.557925,0.555633,0.553346,0.551063,0.548784,0.546511,0.544241,0.541977,0.539717,0.537461,0.535210,0.532964,0.530722,0.528485,0.526252,0.524024,0.521800,0.519581,0.517367,0.515157,0.512952,0.510751,0.508555,0.506363,0.504176,0.501993,0.499815,0.497642,0.495473,0.493309,0.491149,0.488994,0.486844,0.484697,0.482556,0.480419,0.478287,0.476159,0.474036,0.471917,0.469803,0.467694,0.465589,0.463488,0.461393,0.459301,0.457215,0.455133,0.453055,0.450982,0.448914,0.446850,0.444791,0.442736,0.440686,0.438640,0.436599,0.434563,0.432531,0.430504,0.428481,0.426463,0.424449,0.422440,0.420436,0.418436,0.416440,0.414449"
0.59KF-0.065MgF2-0.345NaF,"958.000000,961.454545,964.909091,968.363636,971.818182,975.272727,978.727273,982.181818,985.636364,989.090909,992.545455,996.000000,999.454545,1002.909091,1006.363636,1009.818182,1013.272727,1016.727273,1020.181818,1023.636364,1027.090909,1030.545455,1034.000000,1037.454545,1040.909091,1044.363636,1047.818182,1051.272727,1054.727273,1058.181818,1061.636364,1065.090909,1068.545455,1072.000000,1075.454545,1078.909091,1082.363636,1085.818182,1089.272727,1092.727273,1096.181818,1099.636364,1103.090909,1106.545455,1110.000000,1113.454545,1116.909091,1120.363636,1123.818182,1127.272727,1130.727273,1134.181818,1137.636364,1141.090909,1144.545455,1148.000000,1151.454545,1154.909091,1158.363636,1161.818182,1165.272727,1168.727273,1172.181818,1175.636364,1179.090909,1182.545455,1186.000000,1189.454545,1192.909091,1196.363636,1199.818182,1203.272727,1206.727273,1210.181818,1213.636364,1217.090909,1220.545455,1224.000000,1227.454545,1230.909091,1234.363636,1237.818182,1241.272727,1244.727273,1248.181818,1251.636364,1255.090909,1258.545455,1262.000000,1265.454545,1268.909091,1272.363636,1275.818182,1279.272727,1282.727273,1286.181818,1289.636364,1293.090909,1296.545455,1300.000000","0.491319,0.490103,0.488888,0.487675,0.486463,0.485252,0.484043,0.482835,0.481628,0.480422,0.479218,0.478015,0.476814,0.475614,0.474415,0.473217,0.472021,0.470825,0.469632,0.468439,0.467248,0.466058,0.464870,0.463683,0.462497,0.461312,0.460129,0.458947,0.457767,0.456587,0.455409,0.454233,0.453057,0.451883,0.450711,0.449539,0.448369,0.447201,0.446033,0.444867,0.443703,0.442539,0.441377,0.440216,0.439057,0.437899,0.436742,0.435587,0.434433,0.433280,0.432129,0.430979,0.429830,0.428683,0.427537,0.426392,0.425249,0.424107,0.422966,0.421827,0.420689,0.419553,0.418417,0.417283,0.416151,0.415020,0.413890,0.412762,0.411634,0.410509,0.409384,0.408261,0.407140,0.406019,0.404900,0.403783,0.402666,0.401551,0.400438,0.399326,0.398215,0.397106,0.395997,0.394891,0.393785,0.392681,0.391579,0.390478,0.389378,0.388279,0.387182,0.386087,0.384992,0.383899,0.382808,0.381717,0.380628,0.379541,0.378455,0.377370"
0.22KCl-0.45MgCl2-0.33NaCl,"658.150000,664.633333,671.116667,677.600000,684.083333,690.566667,697.050000,703.533333,710.016667,716.500000,722.983333,729.466667,735.950000,742.433333,748.916667,755.400000,761.883333,768.366667,774.850000,781.333333,787.816667,794.300000,800.783333,807.266667,813.750000,820.233333,826.716667,833.200000,839.683333,846.166667,852.650000,859.133333,865.616667,872.100000,878.583333,885.066667,891.550000,898.033333,904.516667,911.000000,917.483333,923.966667,930.450000,936.933333,943.416667,949.900000,956.383333,962.866667,969.350000,975.833333,982.316667,988.800000,995.283333,1001.766667,1008.250000,1014.733333,1021.216667,1027.700000,1034.183333,1040.666667,1047.150000,1053.633333,1060.116667,1066.600000,1073.083333,1079.566667,1086.050000,1092.533333,1099.016667,1105.500000,1111.983333,1118.466667,1124.950000,1131.433333,1137.916667,1144.400000,1150.883333,1157.366667,1163.850000,1170.333333,1176.816667,1183.300000,1189.783333,1196.266667,1202.750000,1209.233333,1215.716667,1222.200000,1228.683333,1235.166667,1241.650000,1248.133333,1254.616667,1261.100000,1267.583333,1274.066667,1280.550000,1287.033333,1293.516667,1300.000000","0.337356,0.336395,0.335433,0.334469,0.333503,0.332535,0.331565,0.330594,0.329620,0.328644,0.327667,0.326688,0.325706,0.324723,0.323738,0.322751,0.321763,0.320772,0.319779,0.318785,0.317788,0.316790,0.315790,0.314788,0.313784,0.312778,0.311770,0.310760,0.309749,0.308735,0.307720,0.306702,0.305683,0.304662,0.303639,0.302615,0.301588,0.300560,0.299529,0.298497,0.297463,0.296427,0.295390,0.294350,0.293309,0.292265,0.291220,0.290174,0.289125,0.288075,0.287022,0.285968,0.284913,0.283855,0.282796,0.281735,0.280672,0.279607,0.278541,0.277473,0.276403,0.275331,0.274258,0.273183,0.272107,0.271029,0.269949,0.268867,0.267784,0.266699,0.265613,0.264525,0.263435,0.262344,0.261251,0.260157,0.259061,0.257964,0.256865,0.255765,0.254663,0.253560,0.252455,0.251349,0.250241,0.249132,0.248022,0.246910,0.245797,0.244682,0.243566,0.242449,0.241331,0.240211,0.239090,0.237968,0.236844,0.235720,0.234594,0.233467"
0.41KCl-0.38MgCl2-0.21NaCl,"660.150000,666.613131,673.076263,679.539394,686.002525,692.465657,698.928788,705.391919,711.855051,718.318182,724.781313,731.244444,737.707576,744.170707,750.633838,757.096970,763.560101,770.023232,776.486364,782.949495,789.412626,795.875758,802.338889,808.802020,815.265152,821.728283,828.191414,834.654545,841.117677,847.580808,854.043939,860.507071,866.970202,873.433333,879.896465,886.359596,892.822727,899.285859,905.748990,912.212121,918.675253,925.138384,931.601515,938.064646,944.527778,950.990909,957.454040,963.917172,970.380303,976.843434,983.306566,989.769697,996.232828,1002.695960,1009.159091,1015.622222,1022.085354,1028.548485,1035.011616,1041.474747,1047.937879,1054.401010,1060.864141,1067.327273,1073.790404,1080.253535,1086.716667,1093.179798,1099.642929,1106.106061,1112.569192,1119.032323,1125.495455,1131.958586,1138.421717,1144.884848,1151.347980,1157.811111,1164.274242,1170.737374,1177.200505,1183.663636,1190.126768,1196.589899,1203.053030,1209.516162,1215.979293,1222.442424,1228.905556,1235.368687,1241.831818,1248.294949,1254.758081,1261.221212,1267.684343,1274.147475,1280.610606,1287.073737,1293.536869,1300.000000","0.335941,0.334842,0.333742,0.332640,0.331537,0.330432,0.329326,0.328218,0.327109,0.325998,0.324886,0.323773,0.322658,0.321541,0.320424,0.319305,0.318184,0.317062,0.315939,0.314814,0.313688,0.312561,0.311432,0.310302,0.309171,0.308038,0.306904,0.305769,0.304632,0.303495,0.302355,0.301215,0.300074,0.298931,0.297787,0.296642,0.295495,0.294348,0.293199,0.292049,0.290898,0.289746,0.288592,0.287438,0.286282,0.285126,0.283968,0.282810,0.281650,0.280489,0.279327,0.278165,0.277001,0.275836,0.274671,0.273504,0.272337,0.271169,0.269999,0.268829,0.267658,0.266487,0.265314,0.264141,0.262967,0.261792,0.260616,0.259440,0.258263,0.257085,0.255907,0.254728,0.253548,0.252368,0.251187,0.250006,0.248824,0.247642,0.246459,0.245275,0.244091,0.242907,0.241722,0.240537,0.239352,0.238166,0.236980,0.235793,0.234607,0.233420,0.232232,0.231045,0.229857,0.228669,0.227482,0.226293,0.225105,0.223917,0.222729,0.221541"
0.525CaCl2-0.058KCl-0.417NaCl,"769.450000,774.809091,780.168182,785.527273,790.886364,796.245455,801.604545,806.963636,812.322727,817.681818,823.040909,828.400000,833.759091,839.118182,844.477273,849.836364,855.195455,860.554545,865.913636,871.272727,876.631818,881.990909,887.350000,892.709091,898.068182,903.427273,908.786364,914.145455,919.504545,924.863636,930.222727,935.581818,940.940909,946.300000,951.659091,957.018182,962.377273,967.736364,973.095455,978.454545,983.813636,989.172727,994.531818,999.890909,1005.250000,1010.609091,1015.968182,1021.327273,1026.686364,1032.045455,1037.404545,1042.763636,1048.122727,1053.481818,1058.840909,1064.200000,1069.559091,1074.918182,1080.277273,1085.636364,1090.995455,1096.354545,1101.713636,1107.072727,1112.431818,1117.790909,1123.150000,1128.509091,1133.868182,1139.227273,1144.586364,1149.945455,1155.304545,1160.663636,1166.022727,1171.381818,1176.740909,1182.100000,1187.459091,1192.818182,1198.177273,1203.536364,1208.895455,1214.254545,1219.613636,1224.972727,1230.331818,1235.690909,1241.050000,1246.409091,1251.768182,1257.127273,1262.486364,1267.845455,1273.204545,1278.563636,1283.922727,1289.281818,1294.640909,1300.000000","0.381861,0.380924,0.379985,0.379045,0.378104,0.377161,0.376218,0.375273,0.374326,0.373378,0.372429,0.371479,0.370528,0.369575,0.368621,0.367665,0.366708,0.365750,0.364791,0.363830,0.362868,0.361905,0.360940,0.359974,0.359007,0.358039,0.357069,0.356098,0.355126,0.354152,0.353177,0.352201,0.351223,0.350244,0.349264,0.348283,0.347300,0.346316,0.345331,0.344344,0.343356,0.342367,0.341377,0.340385,0.339392,0.338398,0.337402,0.336406,0.335407,0.334408,0.333408,0.332406,0.331403,0.330398,0.329393,0.328386,0.327378,0.326368,0.325358,0.324346,0.323333,0.322319,0.321303,0.320287,0.319269,0.318250,0.317229,0.316208,0.315185,0.314161,0.313136,0.312110,0.311082,0.310054,0.309024,0.307993,0.306961,0.305928,0.304893,0.303858,0.302821,0.301783,0.300744,0.299704,0.298663,0.297621,0.296578,0.295533,0.294488,0.293441,0.292394,0.291345,0.290295,0.289244,0.288193,0.287140,0.286086,0.285031,0.283975,0.282918"
1.0ThF4,"1384.000000,1383.151515,1382.303030,1381.454545,1380.606061,1379.757576,1378.909091,1378.060606,1377.212121,1376.363636,1375.515152,1374.666667,1373.818182,1372.969697,1372.121212,1371.272727,1370.424242,1369.575758,1368.727273,1367.878788,1367.030303,1366.181818,1365.333333,1364.484848,1363.636364,1362.787879,1361.939394,1361.090909,1360.242424,1359.393939,1358.545455,1357.696970,1356.848485,1356.000000,1355.151515,1354.303030,1353.454545,1352.606061,1351.757576,1350.909091,1350.060606,1349.212121,1348.363636,1347.515152,1346.666667,1345.818182,1344.969697,1344.121212,1343.272727,1342.424242,1341.575758,1340.727273,1339.878788,1339.030303,1338.181818,1337.333333,1336.484848,1335.636364,1334.787879,1333.939394,1333.090909,1332.242424,1331.393939,1330.545455,1329.696970,1328.848485,1328.000000,1327.151515,1326.303030,1325.454545,1324.606061,1323.757576,1322.909091,1322.060606,1321.212121,1320.363636,1319.515152,1318.666667,1317.818182,1316.969697,1316.121212,1315.272727,1314.424242,1313.575758,1312.727273,1311.878788,1311.030303,1310.181818,1309.333333,1308.484848,1307.636364,1306.787879,1305.939394,1305.090909,1304.242424,1303.393939,1302.545455,1301.696970,1300.848485,1300.000000","0.649805,0.649877,0.649948,0.650020,0.650092,0.650163,0.650235,0.650306,0.650378,0.650450,0.650521,0.650593,0.650664,0.650736,0.650808,0.650879,0.650951,0.651022,0.651094,0.651166,0.651237,0.651309,0.651380,0.651452,0.651524,0.651595,0.651667,0.651738,0.651810,0.651882,0.651953,0.652025,0.652097,0.652168,0.652240,0.652311,0.652383,0.652455,0.652526,0.652598,0.652669,0.652741,0.652813,0.652884,0.652956,0.653027,0.653099,0.653171,0.653242,0.653314,0.653385,0.653457,0.653529,0.653600,0.653672,0.653743,0.653815,0.653887,0.653958,0.654030,0.654101,0.654173,0.654245,0.654316,0.654388,0.654459,0.654531,0.654603,0.654674,0.654746,0.654817,0.654889,0.654961,0.655032,0.655104,0.655175,0.655247,0.655319,0.655390,0.655462,0.655533,0.655605,0.655677,0.655748,0.655820,0.655891,0.655963,0.656035,0.656106,0.656178,0.656249,0.656321,0.656393,0.656464,0.656536,0.656607,0.656679,0.656751,0.656822,0.656894"
1.0UF4,"1309.000000,1311.939394,1314.878788,1317.818182,1320.757576,1323.696970,1326.636364,1329.575758,1332.515152,1335.454545,1338.393939,1341.333333,1344.272727,1347.212121,1350.151515,1353.090909,1356.030303,1358.969697,1361.909091,1364.848485,1367.787879,1370.727273,1373.666667,1376.606061,1379.545455,1382.484848,1385.424242,1388.363636,1391.303030,1394.242424,1397.181818,1400.121212,1403.060606,1406.000000,1408.939394,1411.878788,1414.818182,1417.757576,1420.696970,1423.636364,1426.575758,1429.515152,1432.454545,1435.393939,1438.333333,1441.272727,1444.212121,1447.151515,1450.090909,1453.030303,1455.969697,1458.909091,1461.848485,1464.787879,1467.727273,1470.666667,1473.606061,1476.545455,1479.484848,1482.424242,1485.363636,1488.303030,1491.242424,1494.181818,1497.121212,1500.060606,1503.000000,1505.939394,1508.878788,1511.818182,1514.757576,1517.696970,1520.636364,1523.575758,1526.515152,1529.454545,1532.393939,1535.333333,1538.272727,1541.212121,1544.151515,1547.090909,1550.030303,1552.969697,1555.909091,1558.848485,1561.787879,1564.727273,1567.666667,1570.606061,1573.545455,1576.484848,1579.424242,1582.363636,1585.303030,1588.242424,1591.181818,1594.121212,1597.060606,1600.000000","0.541315,0.541123,0.540932,0.540740,0.540549,0.540357,0.540165,0.539974,0.539782,0.539591,0.539399,0.539207,0.539016,0.538824,0.538633,0.538441,0.538249,0.538058,0.537866,0.537675,0.537483,0.537291,0.537100,0.536908,0.536716,0.536525,0.536333,0.536142,0.535950,0.535758,0.535567,0.535375,0.535184,0.534992,0.534800,0.534609,0.534417,0.534226,0.534034,0.533842,0.533651,0.533459,0.533268,0.533076,0.532884,0.532693,0.532501,0.532309,0.532118,0.531926,0.531735,0.531543,0.531351,0.531160,0.530968,0.530777,0.530585,0.530393,0.530202,0.530010,0.529819,0.529627,0.529435,0.529244,0.529052,0.528861,0.528669,0.528477,0.528286,0.528094,0.527903,0.527711,0.527519,0.527328,0.527136,0.526944,0.526753,0.526561,0.526370,0.526178,0.525986,0.525795,0.525603,0.525412,0.525220,0.525028,0.524837,0.524645,0.524454,0.524262,0.524070,0.523879,0.523687,0.523496,0.523304,0.523112,0.522921,0.522729,0.522537,0.522346"
0.64NaCl-0.36UCl3,"784.150000,788.350505,792.551010,796.751515,800.952020,805.152525,809.353030,813.553535,817.754040,821.954545,826.155051,830.355556,834.556061,838.756566,842.957071,847.157576,851.358081,855.558586,859.759091,863.959596,868.160101,872.360606,876.561111,880.761616,884.962121,889.162626,893.363131,897.563636,901.764141,905.964646,910.165152,914.365657,918.566162,922.766667,926.967172,931.167677,935.368182,939.568687,943.769192,947.969697,952.170202,956.370707,960.571212,964.771717,968.972222,973.172727,977.373232,981.573737,985.774242,989.974747,994.175253,998.375758,1002.576263,1006.776768,1010.977273,1015.177778,1019.378283,1023.578788,1027.779293,1031.979798,1036.180303,1040.380808,1044.581313,1048.781818,1052.982323,1057.182828,1061.383333,1065.583838,1069.784343,1073.984848,1078.185354,1082.385859,1086.586364,1090.786869,1094.987374,1099.187879,1103.388384,1107.588889,1111.789394,1115.989899,1120.190404,1124.390909,1128.591414,1132.791919,1136.992424,1141.192929,1145.393434,1149.593939,1153.794444,1157.994949,1162.195455,1166.395960,1170.596465,1174.796970,1178.997475,1183.197980,1187.398485,1191.598990,1195.799495,1200.000000","0.304431,0.303748,0.303066,0.302383,0.301700,0.301017,0.300334,0.299651,0.298968,0.298284,0.297601,0.296917,0.296233,0.295550,0.294866,0.294181,0.293497,0.292813,0.292129,0.291444,0.290760,0.290075,0.289390,0.288705,0.288020,0.287335,0.286650,0.285965,0.285279,0.284594,0.283908,0.283223,0.282537,0.281851,0.281165,0.280479,0.279793,0.279107,0.278421,0.277735,0.277048,0.276362,0.275675,0.274989,0.274302,0.273615,0.272928,0.272242,0.271555,0.270868,0.270181,0.269493,0.268806,0.268119,0.267432,0.266744,0.266057,0.265369,0.264682,0.263994,0.263307,0.262619,0.261931,0.261244,0.260556,0.259868,0.259180,0.258492,0.257804,0.257116,0.256428,0.255740,0.255052,0.254364,0.253676,0.252988,0.252300,0.251612,0.250923,0.250235,0.249547,0.248859,0.248171,0.247482,0.246794,0.246106,0.245418,0.244729,0.244041,0.243353,0.242665,0.241977,0.241288,0.240600,0.239912,0.239224,0.238536,0.237848,0.237160,0.236472"
0.63NaCl-0.37UCl3,"784.150000,788.350505,792.551010,796.751515,800.952020,805.152525,809.353030,813.553535,817.754040,821.954545,826.155051,830.355556,834.556061,838.756566,842.957071,847.157576,851.358081,855.558586,859.759091,863.959596,868.160101,872.360606,876.561111,880.761616,884.962121,889.162626,893.363131,897.563636,901.764141,905.964646,910.165152,914.365657,918.566162,922.766667,926.967172,931.167677,935.368182,939.568687,943.769192,947.969697,952.170202,956.370707,960.571212,964.771717,968.972222,973.172727,977.373232,981.573737,985.774242,989.974747,994.175253,998.375758,1002.576263,1006.776768,1010.977273,1015.177778,1019.378283,1023.578788,1027.779293,1031.979798,1036.180303,1040.380808,1044.581313,1048.781818,1052.982323,1057.182828,1061.383333,1065.583838,1069.784343,1073.984848,1078.185354,1082.385859,1086.586364,1090.786869,1094.987374,1099.187879,1103.388384,1107.588889,1111.789394,1115.989899,1120.190404,1124.390909,1128.591414,1132.791919,1136.992424,1141.192929,1145.393434,1149.593939,1153.794444,1157.994949,1162.195455,1166.395960,1170.596465,1174.796970,1178.997475,1183.197980,1187.398485,1191.598990,1195.799495,1200.000000","0.308888,0.308202,0.307516,0.306830,0.306144,0.305458,0.304771,0.304084,0.303397,0.302710,0.302023,0.301336,0.300649,0.299961,0.299274,0.298586,0.297898,0.297210,0.296522,0.295834,0.295145,0.294457,0.293768,0.293080,0.292391,0.291702,0.291013,0.290323,0.289634,0.288945,0.288255,0.287566,0.286876,0.286186,0.285496,0.284806,0.284116,0.283426,0.282735,0.282045,0.281354,0.280664,0.279973,0.279282,0.278591,0.277900,0.277209,0.276518,0.275826,0.275135,0.274443,0.273752,0.273060,0.272368,0.271677,0.270985,0.270293,0.269601,0.268909,0.268216,0.267524,0.266832,0.266139,0.265447,0.264754,0.264062,0.263369,0.262676,0.261984,0.261291,0.260598,0.259905,0.259212,0.258519,0.257826,0.257133,0.256440,0.255746,0.255053,0.254360,0.253666,0.252973,0.252280,0.251586,0.250893,0.250199,0.249506,0.248812,0.248118,0.247425,0.246731,0.246038,0.245344,0.244650,0.243957,0.243263,0.242569,0.241876,0.241182,0.240488"
0.658NaCl-0.342UCl3,"784.150000,789.360606,794.571212,799.781818,804.992424,810.203030,815.413636,820.624242,825.834848,831.045455,836.256061,841.466667,846.677273,851.887879,857.098485,862.309091,867.519697,872.730303,877.940909,883.151515,888.362121,893.572727,898.783333,903.993939,909.204545,914.415152,919.625758,924.836364,930.046970,935.257576,940.468182,945.678788,950.889394,956.100000,961.310606,966.521212,971.731818,976.942424,982.153030,987.363636,992.574242,997.784848,1002.995455,1008.206061,1013.416667,1018.627273,1023.837879,1029.048485,1034.259091,1039.469697,1044.680303,1049.890909,1055.101515,1060.312121,1065.522727,1070.733333,1075.943939,1081.154545,1086.365152,1091.575758,1096.786364,1101.996970,1107.207576,1112.418182,1117.628788,1122.839394,1128.050000,1133.260606,1138.471212,1143.681818,1148.892424,1154.103030,1159.313636,1164.524242,1169.734848,1174.945455,1180.156061,1185.366667,1190.577273,1195.787879,1200.998485,1206.209091,1211.419697,1216.630303,1221.840909,1227.051515,1232.262121,1237.472727,1242.683333,1247.893939,1253.104545,1258.315152,1263.525758,1268.736364,1273.946970,1279.157576,1284.368182,1289.578788,1294.789394,1300.000000","0.305065,0.304201,0.303338,0.302475,0.301611,0.300747,0.299884,0.299020,0.298156,0.297291,0.296427,0.295563,0.294698,0.293834,0.292969,0.292104,0.291239,0.290374,0.289509,0.288644,0.287778,0.286913,0.286048,0.285182,0.284316,0.283451,0.282585,0.281719,0.280853,0.279987,0.279121,0.278255,0.277389,0.276522,0.275656,0.274790,0.273923,0.273057,0.272190,0.271324,0.270457,0.269591,0.268724,0.267857,0.266991,0.266124,0.265257,0.264391,0.263524,0.262657,0.261790,0.260924,0.260057,0.259190,0.258323,0.257457,0.256590,0.255723,0.254857,0.253990,0.253124,0.252257,0.251391,0.250524,0.249658,0.248792,0.247925,0.247059,0.246193,0.245327,0.244461,0.243595,0.242729,0.241864,0.240998,0.240132,0.239267,0.238402,0.237536,0.236671,0.235806,0.234941,0.234077,0.233212,0.232348,0.231483,0.230619,0.229755,0.228891,0.228027,0.227164,0.226301,0.225437,0.224574,0.223711,0.222849,0.221986,0.221124,0.220262,0.219400"
0.5454LiF-0.3636NaF-0.091UF4,"923.000000,926.808081,930.616162,934.424242,938.232323,942.040404,945.848485,949.656566,953.464646,957.272727,961.080808,964.888889,968.696970,972.505051,976.313131,980.121212,983.929293,987.737374,991.545455,995.353535,999.161616,1002.969697,1006.777778,1010.585859,1014.393939,1018.202020,1022.010101,1025.818182,1029.626263,1033.434343,1037.242424,1041.050505,1044.858586,1048.666667,1052.474747,1056.282828,1060.090909,1063.898990,1067.707071,1071.515152,1075.323232,1079.131313,1082.939394,1086.747475,1090.555556,1094.363636,1098.171717,1101.979798,1105.787879,1109.595960,1113.404040,1117.212121,1121.020202,1124.828283,1128.636364,1132.444444,1136.252525,1140.060606,1143.868687,1147.676768,1151.484848,1155.292929,1159.101010,1162.909091,1166.717172,1170.525253,1174.333333,1178.141414,1181.949495,1185.757576,1189.565657,1193.373737,1197.181818,1200.989899,1204.797980,1208.606061,1212.414141,1216.222222,1220.030303,1223.838384,1227.646465,1231.454545,1235.262626,1239.070707,1242.878788,1246.686869,1250.494949,1254.303030,1258.111111,1261.919192,1265.727273,1269.535354,1273.343434,1277.151515,1280.959596,1284.767677,1288.575758,1292.383838,1296.191919,1300.000000","0.580721,0.579632,0.578542,0.577452,0.576361,0.575269,0.574177,0.573084,0.571991,0.570898,0.569803,0.568709,0.567613,0.566517,0.565421,0.564324,0.563227,0.562129,0.561030,0.559931,0.558832,0.557732,0.556631,0.555530,0.554429,0.553327,0.552224,0.551121,0.550018,0.548914,0.547810,0.546705,0.545599,0.544494,0.543387,0.542281,0.541174,0.540066,0.538958,0.537850,0.536741,0.535631,0.534522,0.533411,0.532301,0.531190,0.530078,0.528966,0.527854,0.526742,0.525629,0.524515,0.523401,0.522287,0.521173,0.520058,0.518943,0.517827,0.516711,0.515595,0.514478,0.513361,0.512243,0.511126,0.510008,0.508889,0.507771,0.506651,0.505532,0.504413,0.503293,0.502172,0.501052,0.499931,0.498810,0.497688,0.496567,0.495445,0.494323,0.493200,0.492078,0.490955,0.489831,0.488708,0.487584,0.486460,0.485336,0.484212,0.483087,0.481962,0.480837,0.479712,0.478587,0.477461,0.476336,0.475210,0.474084,0.472957,0.471831,0.470704"
