Composition,Method,Temperature_K,Thermal_Conductivity_W_mK
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",808.1,0.5015180404278557
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",812.0585858585858,0.5011685537400307
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",816.0171717171718,0.5008176467564452
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",819.9757575757576,0.5004653150192366
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",823.9343434343434,0.5001115540719941
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",827.8929292929294,0.4997563594599477
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",831.8515151515152,0.49939972673016064
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",835.810101010101,0.499041651431723
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",839.7686868686869,0.4986821291159471
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",843.7272727272727,0.4983211553365643
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",847.6858585858586,0.49795872564992494
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",851.6444444444445,0.49759483561519835
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",855.6030303030303,0.49722948079457635
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",859.5616161616161,0.49686265675347757
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",863.5202020202021,0.496494359060754
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",867.4787878787879,0.4961245832888989
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",871.4373737373737,0.4957533250142576
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",875.3959595959597,0.4953805798172394
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",879.3545454545455,0.4950063432825308
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",883.3131313131313,0.49463061099931194
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",887.2717171717172,0.4942533785614743
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",891.230303030303,0.49387464156783895
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",895.1888888888889,0.4934943956223798
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",899.1474747474748,0.4931126363344445
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",903.1060606060606,0.4927293593189817
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",907.0646464646464,0.49234456019676626
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",911.0232323232324,0.4919582345946286
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",914.9818181818182,0.49157037814568594
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",918.940404040404,0.49118098648957365
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",922.89898989899,0.49079005527268027
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",926.8575757575758,0.490397580148384
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",930.8161616161616,0.49000355677728985
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",934.7747474747475,0.4896079808274703
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",938.7333333333333,0.489210847974707
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",942.6919191919192,0.4888121539027341
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",946.650505050505,0.4884118943034838
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",950.6090909090909,0.48801006487733417
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",954.5676767676767,0.48760666133335756
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",958.5262626262627,0.4872016793895725
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",962.4848484848485,0.48679511477319587
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",966.4434343434343,0.4863869632208977
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",970.4020202020201,0.48597722047905834
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",974.3606060606061,0.4855658823040258
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",978.3191919191919,0.48515294446237717
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",982.2777777777778,0.48473840273117974
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",986.2363636363636,0.4843222528982549
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",990.1949494949495,0.48390449076244435
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",994.1535353535353,0.483485112133877
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",998.1121212121212,0.4830641128342386
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",1002.070707070707,0.48264148869704265
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",1006.029292929293,0.4822172355679028
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",1009.9878787878788,0.48179134930480855
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",1013.9464646464646,0.4813638257784004
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",1017.9050505050504,0.4809346608722491
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",1021.8636363636364,0.48050385048313415
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",1025.8222222222223,0.48007139052132763
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",1029.7808080808081,0.4796372769108751
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",1033.739393939394,0.47920150558988234
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",1037.6979797979798,0.4787640725108021
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",1041.6565656565656,0.47832497364072146
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",1045.6151515151514,0.4778842049616542
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",1049.5737373737375,0.47744176247083037
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",1053.5323232323233,0.47699764218099183
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",1057.490909090909,0.47655184012068624
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",1061.449494949495,0.47610435233456466
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",1065.4080808080807,0.47565517488368037
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",1069.3666666666668,0.4752043038457883
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",1073.3252525252524,0.4747517353156478
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",1077.2838383838384,0.47429746540532525
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",1081.2424242424242,0.47384149024449956
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",1085.20101010101,0.4733838059807693
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",1089.159595959596,0.4729244087799594
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",1093.1181818181817,0.47246329482643273
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",1097.0767676767678,0.4720004603234003
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",1101.0353535353536,0.4715359014932341
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",1104.9939393939394,0.47106961457778185
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",1108.9525252525252,0.4706015958386821
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",1112.911111111111,0.4701318415576825
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",1116.869696969697,0.46966034803695755
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",1120.8282828282827,0.46918711159943005
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",1124.7868686868687,0.4687121285890906
"0.57NaF-0.16KF-0.27UF4, 1200","Present Model, Mix Data",1128.7454545454545,0.4682353953713228
