Composition,Method,Temperature_K,Thermal_Conductivity_W_mK
NaF,Present Model,1268.0,0.8889055684436025
NaF,Present Model,1270.3434343434344,0.8872643719732469
NaF,Present Model,1272.6868686868686,0.8856246471766874
NaF,Present Model,1275.030303030303,0.8839863940539239
NaF,Present Model,1277.3737373737374,0.8823496126049569
NaF,Present Model,1279.7171717171718,0.8807143028297855
NaF,Present Model,1282.060606060606,0.8790804647284102
NaF,Present Model,1284.4040404040404,0.8774480983008311
NaF,Present Model,1286.7474747474748,0.8758172035470482
NaF,Present Model,1289.090909090909,0.8741877804670614
NaF,Present Model,1291.4343434343434,0.8725598290608703
NaF,Present Model,1293.7777777777778,0.8709333493284757
NaF,Present Model,1296.121212121212,0.8693083412698765
NaF,Present Model,1298.4646464646464,0.8676848048850742
NaF,Present Model,1300.8080808080808,0.8660627401740676
NaF,Present Model,1303.1515151515152,0.864442147136857
NaF,Present Model,1305.4949494949494,0.8628230257734424
NaF,Present Model,1307.8383838383838,0.8612053760838241
NaF,Present Model,1310.1818181818182,0.8595891980680016
NaF,Present Model,1312.5252525252524,0.8579744917259757
NaF,Present Model,1314.8686868686868,0.8563612570577457
NaF,Present Model,1317.2121212121212,0.8547494940633115
NaF,Present Model,1319.5555555555557,0.8531392027426733
NaF,Present Model,1321.8989898989898,0.8515303830958316
NaF,Present Model,1324.2424242424242,0.8499230351227859
NaF,Present Model,1326.5858585858587,0.848317158823536
NaF,Present Model,1328.9292929292928,0.8467127541980823
NaF,Present Model,1331.2727272727273,0.8451098212464246
NaF,Present Model,1333.6161616161617,0.8435083599685631
NaF,Present Model,1335.9595959595958,0.841908370364498
NaF,Present Model,1338.3030303030303,0.8403098524342284
NaF,Present Model,1340.6464646464647,0.838712806177755
NaF,Present Model,1342.989898989899,0.8371172315950779
NaF,Present Model,1345.3333333333333,0.8355231286861967
NaF,Present Model,1347.6767676767677,0.8339304974511117
NaF,Present Model,1350.020202020202,0.8323393378898225
NaF,Present Model,1352.3636363636363,0.83074965000233
NaF,Present Model,1354.7070707070707,0.8291614337886327
NaF,Present Model,1357.050505050505,0.827574689248732
NaF,Present Model,1359.3939393939395,0.8259894163826272
NaF,Present Model,1361.7373737373737,0.8244056151903186
NaF,Present Model,1364.080808080808,0.822823285671806
NaF,Present Model,1366.4242424242425,0.8212424278270898
NaF,Present Model,1368.7676767676767,0.8196630416561693
NaF,Present Model,1371.111111111111,0.8180851271590446
NaF,Present Model,1373.4545454545455,0.8165086843357167
NaF,Present Model,1375.7979797979797,0.8149337131861846
NaF,Present Model,1378.141414141414,0.813360213710448
NaF,Present Model,1380.4848484848485,0.8117881859085082
NaF,Present Model,1382.828282828283,0.8102176297803643
NaF,Present Model,1385.171717171717,0.8086485453260165
NaF,Present Model,1387.5151515151515,0.8070809325454646
NaF,Present Model,1389.858585858586,0.8055147914387087
NaF,Present Model,1392.2020202020203,0.8039501220057492
NaF,Present Model,1394.5454545454545,0.8023869242465855
NaF,Present Model,1396.888888888889,0.8008251981612179
NaF,Present Model,1399.2323232323233,0.7992649437496466
NaF,Present Model,1401.5757575757575,0.7977061610118711
NaF,Present Model,1403.919191919192,0.7961488499478919
NaF,Present Model,1406.2626262626263,0.7945930105577089
NaF,Present Model,1408.6060606060605,0.7930386428413215
NaF,Present Model,1410.949494949495,0.7914857467987305
NaF,Present Model,1413.2929292929293,0.7899343224299353
NaF,Present Model,1415.6363636363635,0.7883843697349366
NaF,Present Model,1417.979797979798,0.7868358887137338
NaF,Present Model,1420.3232323232323,0.7852888793663271
NaF,Present Model,1422.6666666666667,0.7837433416927161
NaF,Present Model,1425.010101010101,0.7821992756929017
NaF,Present Model,1427.3535353535353,0.780656681366883
NaF,Present Model,1429.6969696969697,0.7791155587146605
NaF,Present Model,1432.0404040404042,0.7775759077362341
NaF,Present Model,1434.3838383838383,0.7760377284316039
NaF,Present Model,1436.7272727272727,0.7745010208007694
NaF,Present Model,1439.0707070707072,0.7729657848437314
NaF,Present Model,1441.4141414141413,0.7714320205604894
NaF,Present Model,1443.7575757575758,0.7698997279510432
NaF,Present Model,1446.1010101010102,0.7683689070153933
NaF,Present Model,1448.4444444444443,0.7668395577535396
NaF,Present Model,1450.7878787878788,0.7653116801654816
NaF,Present Model,1453.1313131313132,0.76378527425122
NaF,Present Model,1455.4747474747473,0.7622603400107543
NaF,Present Model,1457.8181818181818,0.7607368774440847
NaF,Present Model,1460.1616161616162,0.7592148865512112
NaF,Present Model,1462.5050505050506,0.7576943673321337
NaF,Present Model,1464.8484848484848,0.7561753197868526
NaF,Present Model,1467.1919191919192,0.754657743915367
NaF,Present Model,1469.5353535353536,0.7531416397176779
NaF,Present Model,1471.878787878788,0.7516270071937846
NaF,Present Model,1474.2222222222222,0.7501138463436875
NaF,Present Model,1476.5656565656566,0.7486021571673867
NaF,Present Model,1478.909090909091,0.7470919396648819
NaF,Present Model,1481.2525252525252,0.7455831938361731
NaF,Present Model,1483.5959595959596,0.7440759196812602
NaF,Present Model,1485.939393939394,0.7425701172001434
NaF,Present Model,1488.2828282828282,0.7410657863928231
NaF,Present Model,1490.6262626262626,0.7395629272592983
NaF,Present Model,1492.969696969697,0.7380615397995699
NaF,Present Model,1495.3131313131314,0.7365616240136376
NaF,Present Model,1497.6565656565656,0.7350631799015015
NaF,Present Model,1500.0,0.7335662074631609
