# composition,1.0MgCl2
# source,Walker, 2026
# temperature_K,987
# raw_file,1.0MgCl2_Walker_2026_987.0_AP.csv
# savgol,True
# grid_points,2000
r (A),Cl-Cl,Mg-Cl,Mg-Mg
2.027684467233617,0.0,0.03521167671065527,0.0
2.0329239619809907,0.0,0.052056947220760555,0.0
2.0381634567283644,0.0,0.06890221773086584,0.0
2.043402951475738,0.0,0.08574748824097113,0.0
2.048642446223112,0.0,0.10259275875107642,0.0
2.053881940970485,0.0,0.11943802926118027,0.0
2.059121435717859,0.0,0.13628329977128556,0.0
2.0643609304652326,0.0,0.15312857028139085,0.0
2.0696004252126063,0.0,0.16997384079149613,0.0
2.07483991995998,0.0,0.19596960435868074,0.0
2.080079414707354,0.0,0.25680338968534433,0.0
2.0853189094547275,0.0,0.31763717501200794,0.0
2.0905584042021013,0.0,0.37847096033867156,0.0
2.095797898949475,0.0,0.4393047456653352,0.0
2.1010373936968487,0.0,0.5001385309919988,0.0
2.1062768884442225,0.0,0.5609723163186624,0.0
2.1115163831915957,0.0,0.6218061016453209,0.0
2.1167558779389695,0.0,0.6826398869719845,0.0
2.121995372686343,0.0,0.7434736722986481,0.0
2.127234867433717,0.0,0.8176560965653159,0.0
2.1324743621810907,0.0,0.9495046410528114,0.0
2.1377138569284644,0.0,1.081353185540307,0.0
2.142953351675838,0.0,1.2132017300278024,0.0
2.148192846423212,0.0,1.3450502745152977,0.0
2.1534323411705856,0.0,1.4768988190027934,0.0
2.1586718359179593,0.0,1.6087473634902887,0.0
2.1639113306653326,0.0,1.740595907977773,0.0
2.1691508254127063,0.0,1.8724444524652686,0.0
2.17439032016008,0.0,2.0042929969527643,0.0
2.1796298149074538,0.0,2.1452108906896203,0.0
2.1848693096548275,0.0,2.3310694404083807,0.0
2.1901088044022012,0.0,2.516927990127141,0.0
2.195348299149575,0.0,2.702786539845901,0.0
2.2005877938969487,0.0,2.8886450895646614,0.0
2.2058272886443224,0.0,3.0745036392834217,0.0
2.211066783391696,0.0,3.2603621890021817,0.0
2.21630627813907,0.0,3.446220738720942,0.0
2.221545772886443,0.0,3.6320792884396864,0.0
2.226785267633817,0.0,3.8179378381584463,0.0
2.2320247623811906,0.0,4.002962641691186,0.0
2.2372642571285644,0.0,4.183182806185836,0.0
2.242503751875938,0.0,4.363402970680485,0.0
2.247743246623312,0.0,4.543623135175135,0.0
2.2529827413706855,0.0,4.723843299669785,0.0
2.2582222361180593,0.0,4.904063464164435,0.0
2.263461730865433,0.0,5.084283628659084,0.0
2.2687012256128067,0.0,5.264503793153734,0.0
2.27394072036018,0.0,5.444723957648368,0.0
2.2791802151075538,0.0,5.6249441221430185,0.0
2.2844197098549275,0.0,5.7955204765591635,0.0
2.289659204602301,0.0,5.900292009263166,0.0
2.294898699349675,0.0,6.005063541967169,0.0
2.3001381940970487,0.0,6.109835074671171,0.0
2.3053776888444224,0.0,6.214606607375173,0.0
2.310617183591796,0.0,6.319378140079176,0.0
2.31585667833917,0.0,6.424149672783178,0.0
2.3210961730865436,0.0,6.528921205487181,0.0
2.3263356678339173,0.0,6.633692738191184,0.0
2.3315751625812906,0.0,6.738464270895177,0.0
2.3368146573286643,0.0,6.832681496677235,0.0
2.342054152076038,0.0,6.8395188791054995,0.0
2.347293646823412,0.0,6.8463562615337645,0.0
2.3525331415707855,0.0,6.853193643962029,0.0
2.3577726363181593,0.0,6.860031026390293,0.0
2.363012131065533,0.0,6.866868408818557,0.0
2.3682516258129067,0.0,6.873705791246821,0.0
2.3734911205602804,0.0,6.880543173675085,0.0
2.378730615307654,0.0,6.887380556103349,0.0
2.3839701100550275,0.0,6.894217938531613,0.0
2.389209604802401,0.0,6.89406425628879,0.0
2.394449099549775,0.0,6.821203501466679,0.0
2.3996885942971486,0.0,6.7483427466445685,0.0
2.4049280890445224,0.0,6.675481991822457,0.0
2.410167583791896,0.0,6.602621237000346,0.0
2.41540707853927,0.0,6.529760482178234,0.0
2.4206465732866436,0.0,6.456899727356123,0.0
2.4258860680340173,0.0,6.384038972534011,0.0
2.431125562781391,0.0,6.3111782177119,0.0
2.4363650575287643,0.0,6.238317462889794,0.0
2.441604552276138,0.0,6.162858819739313,0.0
2.4468440470235118,0.0,6.051607048509046,0.0
2.4520835417708855,0.0,5.94035527727878,0.0
2.4573230365182592,0.0,5.829103506048513,0.0
2.462562531265633,0.0,5.717851734818247,0.0
2.4678020260130067,0.0,5.60659996358798,0.0
2.4730415207603804,0.0,5.495348192357713,0.0
2.478281015507754,0.0,5.384096421127446,0.0
2.483520510255128,0.0,5.27284464989718,0.0
2.4887600050025016,0.0,5.161592878666913,0.0
2.493999499749875,0.0,5.049952292019297,0.0
2.4992389944972486,0.0,4.930535397024499,0.0
2.5044784892446224,0.0,4.811118502029701,0.0
2.509717983991996,0.0,4.691701607034903,0.0
2.51495747873937,0.0,4.572284712040105,0.0
2.5201969734867435,0.0,4.452867817045307,0.0
2.5254364682341173,0.0,4.33345092205051,0.0
2.530675962981491,0.0,4.214034027055711,0.0
2.5359154577288647,0.0,4.094617132060914,0.0
2.5411549524762385,0.0,3.9752002370661152,0.0
2.5463944472236117,5.531008003994953e-07,3.856281328070105,2.2227428714328856e-06
2.5516339419709855,2.061557528764337e-05,3.754927743394616,8.284768884442039e-05
2.556873436718359,4.067804977488724e-05,3.653574158719127,0.00016347263481740788
2.562112931465733,6.0740524262131115e-05,3.5522205740436377,0.00024409758079039538
2.5673524262131067,8.0802998749375e-05,3.4508669893681487,0.0003247225267633829
2.5725919209604804,0.00010086547323661887,3.34951340469266,0.0004053474727363704
2.577831415707854,0.00012092794772386274,3.248159820017171,0.0004859724187093579
2.583070910455228,0.00014099042221110662,3.146806235341682,0.0005665973646823454
2.5883104052026016,0.0001610528966983505,3.0454526506661925,0.0006472223106553329
2.5935498999499753,0.00018111537118559436,2.9440990659907036,0.0007278472566283204
2.598789394697349,0.00020087615432716176,2.8429314555842726,0.0008072597973986921
2.6040288894447223,0.00018081367983991976,2.7663124486932333,0.000726634851425712
2.609268384192096,0.00016075120535267605,2.6896934418021874,0.0006460099054527252
2.61450787893947,0.00014068873086543236,2.6130744349111414,0.0005653849594797384
2.6197473736868435,0.00012062625637818865,2.5364554280200955,0.0004847600135067516
2.6249868684342172,0.00010056378189094494,2.45983642112905,0.00040413506753376473
2.630226363181591,8.050130740370124e-05,2.383217414238004,0.00032351012156077793
2.6354658579289647,6.0438832916457545e-05,2.306598407346958,0.00024288517558779114
2.6407053526763384,4.0376358429213834e-05,2.229979400455912,0.00016226022961480428
2.645944847423712,2.0313883941970123e-05,2.153360393564866,8.163528364181743e-05
2.651184342171086,2.514094547264396e-07,2.0767413866738202,1.010337668830687e-06
2.656423836918459,5.662248409985703e-05,2.021632886237307,0.0
2.661663331665833,0.00011396352764260785,1.966797361771023,0.0
2.6669028264132066,0.00017130457118535867,1.9119618373047393,0.0
2.6721423211605804,0.00022864561472810948,1.8571263128384554,0.0
