r (A),g(r)_weighted_Be-F,g(r)_weighted_Li-F,g(r)_weighted_Be-Li,g(r)_weighted_Li-Li,g(r)_weighted_Be-Be,g(r)_weighted_F-F,S_i_Be-F,S_i_Li-F,Average_SCL,lambda_BC
3.0888499794987494,0.04996892524436195,0.14606953369926867,0.14791146625859583,0.1695620598601992,0.026223601860078997,0.5618883131257726,0.04956511533128663,0.26812843167505784,2.0896253532100433,1.90187
3.093823973024512,0.05069229618078154,0.1460155263555993,0.14809199457294478,0.16960247369268763,0.025902484366028346,0.560572498125109,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.098797966550275,0.0514156671172012,0.1459615190119299,0.1482725228872937,0.1696428875251761,0.025581366871977665,0.5592566831244452,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.103771960076038,0.05216959559598999,0.14590751166826052,0.14845305120164265,0.16968330135766455,0.02526024937792701,0.5579408681237816,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.108745953601801,0.052993138288930236,0.14585350432459113,0.14828348613717748,0.169723715190153,0.02493913188387633,0.5566250531231179,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.1137199471275636,0.0538166809818704,0.14579949698092176,0.14795697535371785,0.16976412902264143,0.024618014389825676,0.5553092381224544,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.1186939406533267,0.05464022367481064,0.14574548963725237,0.1476304645702582,0.1698045428551299,0.024258154914943094,0.5539934231217906,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.1236679341790894,0.05546376636775081,0.14569148229358297,0.14730395378679859,0.16984495668761834,0.02388879246206331,0.552677608121127,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.1286419277048525,0.05628730906069105,0.14630319499606745,0.14697744300333893,0.1698853705201068,0.023519430009183488,0.5513617931204633,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.133615921230615,0.05711085175363121,0.1475173598215338,0.14665093221987932,0.16992578435259523,0.0231500675563037,0.5500459781197997,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.1385899147563783,0.057934394446571454,0.1487315246470003,0.14632442143641966,0.16996619818508368,0.02278070510342388,0.5486162070345902,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.143563908282141,0.05875793713951161,0.14994568947246667,0.14599791065296003,0.17000661201757214,0.022411342650544088,0.5470611529817899,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.148537901807904,0.05958147983245186,0.15115985429793316,0.14567139986950037,0.1700308790333324,0.022041980197664266,0.5455060989289896,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.1535118953336667,0.06040502252539203,0.15237401912339954,0.14534488908604076,0.1699610962166396,0.02167261774478448,0.5439510448761893,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.15848588885943,0.06122856521833226,0.15358818394886603,0.1450183783025811,0.16989131339994681,0.021303255291904657,0.542395990823389,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.1634598823851925,0.06205210791127242,0.15480234877433238,0.14469186751912147,0.16982153058325403,0.020875158848995733,0.5408409367705888,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.1684338759109556,0.06288520828138668,0.15601651359979887,0.14436535673566184,0.1697517477665612,0.020425157569102136,0.5392858827177883,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.1734078694367183,0.06376840535625017,0.15723067842526525,0.14379218993795986,0.16968196494986845,0.019975156289208585,0.5377308286649881,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.1783818629624814,0.06465160243111376,0.15844484325073172,0.14302249425045643,0.16961218213317564,0.01952515500931499,0.5361757746121878,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.183355856488244,0.06553479950597726,0.1596590080761981,0.1422527985629531,0.16954239931648288,0.01907515372942143,0.5346207205593875,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.188329850014007,0.06641799658084084,0.16087317290166459,0.14148310287544968,0.16947261649979006,0.018625152449527838,0.5330656665065872,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.19330384353977,0.06730119365570433,0.16208733772713096,0.14071340718794634,0.16940283368309728,0.01817515116963428,0.531510612453787,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.198277837065533,0.06818439073056791,0.16330150255259743,0.13994371150044294,0.1693330508664045,0.017725149889740683,0.5299555584009865,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.2032518305912956,0.06906758780543142,0.1645156673780638,0.1391740158129396,0.1692632680497117,0.01727514860984713,0.5284005043481863,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.2082258241170587,0.069950784880295,0.1657298322035303,0.13840432012543616,0.16919348523301891,0.016825147329953535,0.5268454502953859,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.2131998176428214,0.0708339819551585,0.16694399702899665,0.1376346244379328,0.16912370241632613,0.016375146050059977,0.5252271585977626,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.2181738111685845,0.07171717903002209,0.16809153048204153,0.13686492875042938,0.16905355921661538,0.015925144770166384,0.5235325483802843,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.223147804694347,0.0726003761048856,0.1685432281505924,0.1360839296140432,0.16880626472707716,0.015573969513383032,0.5218379381628063,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.2281217982201103,0.07348357317974916,0.1689949258191433,0.13529648620627616,0.1685589702375389,0.015231723832876722,0.5201433279453281,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.233095791745873,0.07436677025461266,0.16944662348769415,0.1345090427985092,0.1683116757480007,0.01488947815237044,0.5184487177278501,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.238069785271636,0.07524996732947624,0.16989832115624506,0.13372159939074213,0.16806438125846246,0.014547232471864126,0.5167541075103719,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.2430437787973987,0.07613316440433975,0.17035001882479592,0.13293415598297514,0.16781708676892423,0.014204986791357847,0.5150594972928938,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.248017772323162,0.07702621904079518,0.17080171649334686,0.13214671257520808,0.16756979227938598,0.013862741110851534,0.5133648870754156,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.2529917658489245,0.07792520312208726,0.1712534141618977,0.13135926916744112,0.16732249778984778,0.013520495430345251,0.5116702768579375,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.2579657593746876,0.07882418720337941,0.17170511183044862,0.13057182575967405,0.16707520330030953,0.01317824974983894,0.5099756666404593,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.2629397529004502,0.07972317128467149,0.1721568094989995,0.1297843823519071,0.16682790881077134,0.012836004069332657,0.5082810564229813,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.2679137464262134,0.08062215536596365,0.17260850716755038,0.1289924565262802,0.16658061432123308,0.012493758388826345,0.5065864462055031,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.272887739951976,0.08152113944725571,0.17306020483610127,0.1279066033127417,0.16633331983169486,0.012151512708320064,0.504891835988025,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.2778617334777387,0.08242012352854779,0.17351190250465215,0.12682075009920324,0.16608602534215666,0.011809267027813783,0.503197225770547,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.282835727003502,0.08331910760983995,0.17396360017320306,0.1257348968856647,0.1658387308526184,0.011467021347307468,0.5015026155530687,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.2878097205292645,0.08421809169113202,0.1744152978417539,0.12464904367212622,0.1655914363630802,0.011163319613421365,0.4999280070879211,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.2927837140550276,0.08511707577242418,0.17488886127348383,0.12356319045858763,0.16534414187354196,0.010979794724494446,0.4985125091692397,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.2977577075807902,0.08601605985371626,0.17568116883757623,0.12247733724504918,0.16509684738400376,0.010796269835567543,0.49709701125055844,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.3027317011065533,0.08691504393500842,0.17647347640166872,0.12139148403151061,0.16472163018384037,0.010612744946640622,0.49568151333187693,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.307705694632316,0.08781402801630049,0.17726578396576112,0.12027591908318584,0.16429118369427334,0.010429220057713719,0.49426601541319565,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.312679688158079,0.08871301209759265,0.17805809152985358,0.11897413728788296,0.16386073720470629,0.0102456951687868,0.49285051749451425,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.317653681683842,0.08961909075290901,0.17885039909394598,0.1176723554925802,0.16343029071513926,0.010062170279859898,0.49143501957583297,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.322627675209605,0.09052541181178059,0.17964270665803847,0.11637057369727735,0.16299984422557223,0.009878645390932977,0.49001952165715157,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.3276016687353676,0.09143173287065207,0.18043501422213085,0.1150687919019746,0.16256939773600518,0.009695120502006074,0.4886040237384703,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.3325756622611307,0.09233805392952363,0.18122732178622333,0.1137670101066717,0.16213895124643812,0.009511595613079155,0.4871885258197888,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.3375496557868933,0.0932443749883951,0.18201962935031574,0.11246522831136894,0.1617085047568711,0.009328070724152251,0.4857730279011075,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.3425236493126564,0.09415069604726665,0.18281193691440817,0.11116344651606608,0.16127805826730404,0.00914454583522533,0.4843575299824261,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.347497642838419,0.09505701710613815,0.1836042444785006,0.10986166472076332,0.16084761177773702,0.008961020946298427,0.4829420320637448,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.352471636364182,0.0959633381650097,0.18439655204259306,0.10855988292546044,0.16041716528816996,0.008799989763821202,0.4815265341450634,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.357445629889945,0.09686965922388117,0.18518885960668546,0.10725874496210205,0.15998671879860296,0.00864556889575551,0.4801110362263821,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.362419623415708,0.09777598028275275,0.18598116717077792,0.10610032567466623,0.1595562723090359,0.008491148027689807,0.4785034011679148,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.3673936169414707,0.09868230134162423,0.18677347473487033,0.10494190638723054,0.15912582581946888,0.008336727159624118,0.4766155287631039,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.3723676104672338,0.09958862240049578,0.1876043612584518,0.10378348709979474,0.15869537932990183,0.008182306291558415,0.4747276563582928,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.3773416039929964,0.10049494345936727,0.18845181576996103,0.10262506781235901,0.15820346946441233,0.008027885423492727,0.4728397839534819,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.3823155975187595,0.10134788931497246,0.18929927028147028,0.10146664852492321,0.15768200088715395,0.007873464555427024,0.4709519115486708,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.387289591044522,0.10208176137138301,0.1901467247929795,0.1003082292374875,0.1571605323098956,0.007719043687361333,0.46906403914385986,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.3922635845702853,0.10281563342779362,0.19099417930448878,0.0991498099500517,0.15663906373263722,0.007564622819295631,0.4671761667390489,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.397237578096048,0.10354950548420419,0.191841633815998,0.09799139066261599,0.15611759515537885,0.007410201951229941,0.46528829433423785,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.402211571621811,0.10428337754061481,0.19268908832750725,0.09678102096750926,0.15559612657812044,0.007255781083164238,0.4634004219294269,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.4071855651475738,0.10501724959702537,0.19353654283901647,0.09546328888530682,0.15507465800086212,0.0071013602150985485,0.46151254952461596,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.412159558673337,0.10575112165343599,0.19438399735052575,0.09414555680310426,0.15455318942360372,0.006946939347032845,0.45962467711980487,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.4171335521990995,0.10648499370984656,0.19523145186203497,0.09282782472090181,0.15403172084634537,0.006792518478967157,0.45773680471499395,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.4221075457248626,0.10721886576625717,0.19607890637354422,0.09151009263869923,0.153510252269087,0.006650926588609869,0.45584893231018286,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.4270815392506253,0.10795273782266772,0.19692636088505344,0.09019236055649679,0.1529887836918286,0.006608019262754305,0.45396105990537194,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.4320555327763884,0.10868660987907834,0.19777381539656272,0.08887462847429423,0.15246731511457023,0.006565111936898738,0.4520731875005608,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.437029526302151,0.10942048193548891,0.19862126990807194,0.08763751695582468,0.15194584653731188,0.006522204611043175,0.4503756196918425,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.442003519827914,0.11015435399189953,0.1994281473883762,0.08661866485220435,0.15142437796005348,0.006479297285187606,0.44872238998688785,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.446977513353677,0.11088822604831008,0.20021769113568155,0.08559981274858411,0.15090290938279516,0.0064363899593320424,0.44706916028193344,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.45195150687944,0.1116220981047207,0.20100723488298697,0.08458096064496379,0.1502950459193967,0.006393482633476474,0.4454159305769788,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.4569255004052026,0.11238147281509048,0.20179677863029233,0.08356210854134355,0.14964108300745863,0.006350575307620911,0.4437627008720243,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.4618994939309653,0.11320441535732055,0.2025863223775977,0.08254325643772331,0.14898712009552048,0.006307667981765347,0.4421094711670699,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.4668734874567284,0.11402735789955071,0.2033758661249031,0.08152440433410299,0.1483331571835823,0.00626476065590978,0.44045624146211526,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.471847480982491,0.11485030044178077,0.20416540987220846,0.08050555223048274,0.1476791942716442,0.006221853330054216,0.4388030117571608,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.476821474508254,0.11567324298401092,0.20495495361951388,0.07948670012686242,0.147025231359706,0.006178946004198649,0.43714978205220617,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.481795468034017,0.116496185526241,0.20574449736681924,0.07846784802324218,0.1463712684477679,0.006136038678343085,0.4354965523472517,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.48676946155978,0.11731912806847115,0.20653404111412466,0.07744899591962186,0.1457173055358297,0.006093131352487517,0.43384332264229714,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.4917434550855426,0.11814207061070123,0.20732358486143002,0.0764700563551917,0.1450633426238916,0.0060502240266319535,0.4321900929373426,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.4967174486113057,0.11896501315293138,0.20811312860873543,0.07550718392959704,0.14440937971195342,0.006056538852324237,0.430536863232388,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.5016914421370684,0.11978795569516146,0.2089026723560408,0.07454431150400247,0.14375541680001527,0.006103600870941061,0.4288836335274336,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.5066654356628315,0.12061089823739159,0.20969221610334624,0.07358143907840782,0.1431014538880771,0.0061506628895578895,0.42723040382247895,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.511639429188594,0.12143384077962167,0.2104817598506516,0.07261856665281324,0.14244749097613899,0.006197724908174713,0.4255771741175245,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.5166134227143573,0.12225678332185182,0.211271303597957,0.07165569422721858,0.14179352806420079,0.006244786926791541,0.42392394441256986,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.52158741624012,0.1230797258640819,0.21185843620528996,0.07069282180162402,0.1411395651522627,0.006291848945408365,0.4222707147076154,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.526561409765883,0.12378492545746268,0.2124444732016458,0.06972994937602936,0.14055004936393345,0.006338910964025193,0.4206174850026608,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.5315354032916457,0.12442063905230542,0.21303051019800157,0.06876707695043478,0.1400567033935497,0.0063859729826420165,0.4189642552977063,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.536509396817409,0.1250563526471482,0.2136165471943574,0.06780420452484014,0.13956335742316592,0.006433035001258845,0.4173110255927517,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.5414833903431715,0.12569206624199095,0.2142025841907132,0.06684133209924556,0.13907001145278217,0.006480097019875669,0.4156577958877972,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.5464573838689346,0.12632777983683374,0.214788621187069,0.0658784596736509,0.1385766654823984,0.006527159038492497,0.4140045661828426,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.5514313773946973,0.12696349343167648,0.2153746581834248,0.06503147429682002,0.1380833195120146,0.006574221057109321,0.4123453231240036,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.5564053709204604,0.12759920702651928,0.21596069517978064,0.06434248905429622,0.13758997354163083,0.006621283075726149,0.41065584484124273,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.561379364446223,0.12823492062136202,0.21654673217613643,0.06365350381177251,0.13709662757124708,0.006668345094342973,0.408966366558482,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.566353357971986,0.12887063421620482,0.21713276917249227,0.06296451856924874,0.1366032816008633,0.006715407112959801,0.4072768882757211,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.571327351497749,0.12950634781104756,0.21771880616884806,0.06227553332672501,0.13610993563047954,0.006801610641479723,0.4055874099929604,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.576301345023512,0.13014206140589038,0.21830484316520388,0.06158654808420123,0.13561658966009577,0.006923383616317242,0.4038979317101995,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.5812753385492746,0.13077777500073312,0.21889088016155966,0.060897562841677515,0.135123243689712,0.0070451565911547505,0.4022084534274388,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.5862493320750377,0.1314134885955759,0.21947691715791548,0.06020857759915373,0.13458575697348382,0.007166929565992269,0.40051897514467794,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.5912233256008004,0.13204920219041863,0.22016968881111465,0.059519592356630006,0.13403969670727853,0.007288702540829778,0.39882949686191715,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.5961973191265635,0.13268491578526143,0.22090190359464074,0.05883060711410623,0.1334936364410732,0.007410475515667297,0.39714001857915626,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.601171312652326,0.13332062938010417,0.22163411837816674,0.05814162187158251,0.1329475761748679,0.007532248490504805,0.39545054029639554,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.6061453061780893,0.13395634297494696,0.2223663331616928,0.05745263662905874,0.1324015159086626,0.007654021465342325,0.39376106201363464,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.611119299703852,0.1345920565697897,0.2230985479452188,0.056793464595023664,0.1318554556424573,0.0077757944401798335,0.392071583730874,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.616093293229615,0.1352277701646325,0.22383076272874486,0.05622362321567676,0.13130939537625197,0.007897567415017353,0.390382105448113,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.6210672867553777,0.13586348375947524,0.22456297751227086,0.05565378183632992,0.13076333511004667,0.008019340389854862,0.3886926271653523,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.626041280281141,0.13649919735431804,0.22529519229579695,0.05508394045698302,0.13021727484384132,0.00814111336469238,0.38705289743698806,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.6310152738069035,0.13713491094916078,0.22602740707932292,0.05451409907763617,0.12967121457763606,0.008262886339529889,0.38571204526878883,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.6359892673326666,0.13777062454400357,0.22675962186284898,0.05394425769828927,0.1291251543114307,0.008384659314367408,0.38437119310058954,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.6409632608584293,0.1383807524523109,0.227491836646375,0.05337441631894242,0.12857909404522544,0.008506432289204916,0.3830303409323903,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.645937254384192,0.13895424543769969,0.22822405142990101,0.052804574939595575,0.12803303377902014,0.008629611140323762,0.38168948876419106,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.650911247909955,0.13952773842308852,0.2289562662134271,0.05223473356024867,0.12748697351281482,0.00878230672312002,0.3803486365959917,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.6558852414357177,0.14010123140847727,0.22968848099695308,0.051664892180901825,0.12688710368476333,0.008935002305916265,0.3790077844277925,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.660859234961481,0.1406747243938661,0.23042069578047916,0.05109505080155492,0.12626187905567637,0.009087697888712524,0.3776669322595932,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.6658332284872435,0.1412482173792549,0.2311529105640052,0.050525209422208076,0.12563665442658944,0.009240393471508767,0.37632608009139396,1.7163964407634456e-08,0.26812843167505784,2.0896253532100433,1.90187
3.6708072220130066,0.14182171036464372,0.2323149993949925,0.05007194382118997,0.12501142979750246,0.009393089054305026,0.3749852279231946,1.7163964407634456e-08,0.0011379576453071178,2.0896253532100433,1.90187
3.6757812155387692,0.14239520335003247,0.23350055791006735,0.0496227822993323,0.12438620516841555,0.00954578463710127,0.37364437575499543,1.7163964407634456e-08,0.0011379576453071178,2.0896253532100433,1.90187
3.6807552090645324,0.1429686963354213,0.23468611642514237,0.04917362077747457,0.12376098053932855,0.009698480219897528,0.372303523586796,1.7163964407634456e-08,0.0011379576453071178,2.0896253532100433,1.90187
3.685729202590295,0.1435421893208101,0.23587167494021724,0.0487244592556169,0.12313575591024165,0.009851175802693773,0.37096267141859685,1.7163964407634456e-08,0.0011379576453071178,2.0896253532100433,1.90187
3.690703196116058,0.14411568230619892,0.2370572334552922,0.04827529773375917,0.12251053128115465,0.010003871385490032,0.3696218192503975,1.7163964407634456e-08,0.0011379576453071178,2.0896253532100433,1.90187
3.695677189641821,0.1446891752915877,0.23824279197036707,0.0478261362119015,0.12188530665206772,0.010156566968286276,0.3682809670821983,1.7163964407634456e-08,0.0011379576453071178,2.0896253532100433,1.90187
3.700651183167584,0.1452626682769765,0.2394283504854421,0.047376974690043774,0.12126008202298075,0.010309262551082533,0.36695630174243865,1.7163964407634456e-08,0.0011379576453071178,2.0896253532100433,1.90187
3.7056251766933466,0.1458361612623653,0.24061390900051693,0.046927813168186096,0.12063485739389382,0.010461958133878778,0.3660623845708402,1.7163964407634456e-08,0.0011379576453071178,2.0896253532100433,1.90187
3.7105991702191097,0.14640965424775412,0.2417994675155919,0.046478651646328376,0.12000963276480685,0.010614653716675037,0.36516846739924175,1.7163964407634456e-08,0.0011379576453071178,2.0896253532100433,1.90187
3.7155731637448723,0.14698634404981975,0.24298502603066677,0.0460294901244707,0.11938440813571992,0.010767349299471282,0.36427455022764327,1.7163964407634456e-08,0.0011379576453071178,2.0896253532100433,1.90187
3.7205471572706355,0.14756807591509633,0.24417058454574178,0.045643642570012286,0.11875918350663295,0.01092004488226754,0.36338063305604473,1.7163964407634456e-08,0.0011379576453071178,2.0896253532100433,1.90187
3.725521150796398,0.14814980778037282,0.24535614306081666,0.04536856045038182,0.11831845773913052,0.011117828558582808,0.36248671588444636,1.7163964407634456e-08,0.0011379576453071178,2.0896253532100433,1.90187
3.7304951443221612,0.1487315396456494,0.24654170157589161,0.045093478330751335,0.11789632299808171,0.011324189458327095,0.36159279871284783,1.7163964407634456e-08,0.0011379576453071178,2.0896253532100433,1.90187
3.735469137847924,0.1493132715109259,0.24772726009096646,0.04481839621112087,0.11747418825703296,0.011530550358071365,0.36069888154124935,1.7163964407634456e-08,0.0011379576453071178,2.0896253532100433,1.90187
3.740443131373687,0.14989500337620248,0.2489128186060415,0.044543314091490385,0.11705205351598415,0.011736911257815653,0.35980496436965087,1.7163964407634456e-08,0.0011379576453071178,2.0896253532100433,1.90187
3.7454171248994497,0.150476735241479,0.2500983771211164,0.044268231971859924,0.11662991877493536,0.011943272157559923,0.35891104719805245,1.7163964407634456e-08,0.0011379576453071178,2.0896253532100433,1.90187
3.7503911184252128,0.15105846710675558,0.25085436736132033,0.043993149852229435,0.11620778403388655,0.01214963305730421,0.35801713002645397,1.7163964407634456e-08,0.0011379576453071178,2.0896253532100433,1.90187
3.7553651119509754,0.1516401989720321,0.25147050734716203,0.043718067732598974,0.1157856492928378,0.01235599395704848,0.3571232128548555,1.7163964407634456e-08,0.0011379576453071178,2.0896253532100433,1.90187
3.7603391054767386,0.15222193083730864,0.25208664733300384,0.04344298561296849,0.11536351455178899,0.012562354856792766,0.356229295683257,1.7163964407634456e-08,0.0011379576453071178,2.0896253532100433,1.90187
3.765313099002501,0.1528036627025852,0.2527027873188455,0.043167903493338024,0.11494137981074024,0.012768715756537036,0.3553353785116586,1.7163964407634456e-08,0.0011379576453071178,2.0896253532100433,1.90187
3.7702870925282643,0.15338539456786177,0.25331892730468725,0.04289282137370754,0.11451924506969142,0.012975076656281325,0.35444146134006005,1.7163964407634456e-08,0.0011379576453071178,2.0896253532100433,1.90187
3.775261086054027,0.15396712643313828,0.25393506729052895,0.04261773925407708,0.11409711032864267,0.013181437556025594,0.3535475441684616,1.7163964407634456e-08,0.0011379576453071178,2.0896253532100433,1.90187
3.78023507957979,0.15454885829841483,0.2545512072763707,0.04234265713444659,0.11367497558759386,0.013387798455769881,0.3526536269968631,1.7163964407634456e-08,0.0011379576453071178,2.0896253532100433,1.90187
3.7852090731055528,0.15513059016369135,0.25516734726221235,0.04206757501481613,0.11326973910946211,0.01359415935551415,0.3517597098252647,1.7163964407634456e-08,0.0011379576453071178,2.0896253532100433,1.90187
3.790183066631316,0.15569386732619436,0.25578348724805416,0.04179249289518564,0.11290205545750731,0.01380052025525844,0.35086579265366613,1.7163964407634456e-08,0.0011379576453071178,2.0896253532100433,1.90187
