r (A),g(r)_weighted_U-Cl,g(r)_weighted_U-U,g(r)_weighted_K-U,g(r)_weighted_K-Cl,g(r)_weighted_K-K,g(r)_weighted_Cl-Cl,S_i_U-Cl,S_i_K-Cl,Average_SCL,lambda_BC
0.5202460312546273,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.022216748293571,0
0.5241576555497749,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.022216748293571,0
0.5280692798449225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.022216748293571,0
0.53198090414007,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.022216748293571,0
0.5358925284352176,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.022216748293571,0
0.5398041527303652,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.022216748293571,0
0.5437157770255128,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.022216748293571,0
0.5476274013206603,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.022216748293571,0
0.5515390256158079,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.022216748293571,0
0.5554506499109555,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.022216748293571,0
0.5593622742061031,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.022216748293571,0
0.5632738985012506,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.022216748293571,0
0.5671855227963982,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.022216748293571,0
0.5710971470915458,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.022216748293571,0
0.5750087713866934,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.022216748293571,0
0.578920395681841,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.022216748293571,0
0.5828320199769885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.022216748293571,0
0.5867436442721361,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.022216748293571,0
0.5906552685672837,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.022216748293571,0
0.5945668928624313,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.022216748293571,0
0.5984785171575788,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.022216748293571,0
0.6023901414527264,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.022216748293571,0
0.606301765747874,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.022216748293571,0
0.6102133900430216,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.022216748293571,0
0.6141250143381691,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.022216748293571,0
0.6180366386333167,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.022216748293571,0
0.6219482629284643,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.022216748293571,0
0.6258598872236119,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.022216748293571,0
0.6297715115187593,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.022216748293571,0
0.6336831358139069,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.022216748293571,0
0.6375947601090545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.022216748293571,0
0.641506384404202,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.022216748293571,0
0.6454180086993496,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.022216748293571,0
0.6493296329944972,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.022216748293571,0
0.6532412572896448,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.022216748293571,0
0.6571528815847923,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.022216748293571,0
0.6610645058799399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.022216748293571,0
0.6649761301750875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.022216748293571,0
