r (A),g(r)_weighted_Mg-Cl,g(r)_weighted_K-Cl,g(r)_weighted_Mg-Mg,g(r)_weighted_K-K,g(r)_weighted_Na-Cl,g(r)_weighted_Cl-Cl,g(r)_weighted_Na-Na,S_i_Mg-Cl,S_i_K-Cl,S_i_Na-Cl,Average_SCL,lambda_BC
5.6227329675737865,0.17549782622411608,0.13786461681608247,0.02146266928100625,0.05270686359023489,0.08692558497250749,0.36710225209223896,0.010260497650017292,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.630121578569285,0.17529028278851874,0.1384503644175931,0.02156773116799302,0.05255848106666531,0.08707659542267455,0.3674579073208327,0.01022276047435515,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.637510189564782,0.1750827393529214,0.13895325213028076,0.021672793054979773,0.05241009854309575,0.08722760587284159,0.3678135625494265,0.010185023298693014,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.64489880056028,0.17487519591732403,0.13940789850103802,0.021777854941966525,0.0522617160195262,0.08737861632300864,0.36816921777802025,0.010147286123030877,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.652287411555778,0.17466765248172667,0.13986254487179534,0.021893724555235534,0.05211333349595662,0.08752962677317569,0.3685248730066141,0.010109548947368737,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.659676022551276,0.17446010904612932,0.1403171912425526,0.02204617754697912,0.05196495097238707,0.08768063722334274,0.36888052823520784,0.010071811771706601,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.667064633546773,0.17425256561053196,0.14077183761330989,0.0221986305387227,0.05181656844881751,0.08783164767350977,0.3692361834638016,0.010034074596044464,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.674453244542271,0.17404502217493464,0.14122648398406715,0.022351083530466283,0.05166818592524795,0.08798265812367681,0.36959183869239537,0.009996337420382327,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.681841855537769,0.17383747873933728,0.14168113035482446,0.022503536522209884,0.05151980340167838,0.08813366857384387,0.36994749392098913,0.009958600244720187,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.6892304665332665,0.1736299353037399,0.14213577672558173,0.022655989513953468,0.05137142087810882,0.08828467902401091,0.3703031491495829,0.00992086306905805,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.696619077528764,0.17342239186814257,0.14259042309633901,0.022808442505697052,0.051223038354539265,0.08843568947417796,0.37065880437817667,0.009883125893395912,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.704007688524262,0.1732148484325452,0.14304506946709633,0.022960895497440653,0.0510746558309697,0.08858669992434501,0.3710144596067705,0.00986527313970172,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.71139629951976,0.17300730499694783,0.1434997158378536,0.023113348489184237,0.050926273307400134,0.08873771037451203,0.37137011483536425,0.009847887759536482,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.718784910515257,0.1727997615613505,0.14395436220861085,0.023265801480927818,0.05077789078383059,0.08888872082467908,0.371725770063958,0.009830502379371244,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.726173521510756,0.17259221812575315,0.14440900857936817,0.023418254472671422,0.05062950826026101,0.08903973127484613,0.3720814252925518,0.009813116999206005,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.733562132506253,0.17238467469015578,0.14486365495012543,0.023570707464415003,0.05048112573669145,0.08919074172501318,0.37243708052114555,0.009795731619040765,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.740950743501751,0.17217713125455844,0.1453183013208827,0.023723160456158587,0.0503327432131219,0.08934175217518021,0.3727927357497393,0.009778346238875529,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.748339354497249,0.17196958781896107,0.14577294769164004,0.02387561344790219,0.05018436068955232,0.08949276262534726,0.37314839097833313,0.009760960858710288,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.7557279654927465,0.1717620443833637,0.1462275940623973,0.024028066439645772,0.05003597816598277,0.08964377307551431,0.3735040462069269,0.00974357547854505,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.763116576488244,0.17155450094776636,0.14668224043315456,0.024180519431389356,0.04988759564241321,0.08979478352568135,0.37385970143552066,0.009726190098379812,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.770505187483741,0.17134695751216905,0.14713688680391185,0.024332972423132936,0.049739213118843655,0.0899457939758484,0.37421535666411443,0.009708804718214574,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.77789379847924,0.17113941407657166,0.14759153317466916,0.02448542541487654,0.04959083059527408,0.09009680442601545,0.3745710118927082,0.009691419338049333,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.785282409474737,0.17093187064097431,0.14804617954542643,0.02463787840662012,0.04942203914946429,0.09024781487618248,0.3751027648544098,0.009674033957884097,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.792671020470235,0.17072432720537697,0.1485008259161837,0.024790331398363705,0.049243185213701905,0.09039882532634953,0.3760351641768172,0.009656648577718857,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.800059631465733,0.17051678376977958,0.148955472286941,0.02494278439010731,0.04906433127793951,0.09054983577651658,0.3769675634992248,0.009639263197553618,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.807448242461231,0.17030924033418224,0.1494101186576983,0.02509523738185089,0.048885477342177124,0.09070084622668363,0.3778999628216322,0.009621877817388378,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.814836853456728,0.17010169689858493,0.14986476502845555,0.025247690373594475,0.04870662340641475,0.09085185667685067,0.37883236214403965,0.009604492437223142,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.822225464452226,0.16989415346298753,0.15031941139921287,0.025396706556063863,0.04852776947065234,0.09100286712701773,0.37976476146644716,0.009587107057057901,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.829614075447724,0.1696866100273902,0.15077405776997013,0.025540546869115315,0.048348915534889965,0.09115387757718477,0.38069716078885457,0.009569721676892663,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.837002686443221,0.16947906659179285,0.1512287041407274,0.02568438718216677,0.04817006159912758,0.0913048880273518,0.3816295601112621,0.009552336296727425,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.844391297438719,0.16927152315619548,0.15168335051148465,0.025828227495218226,0.047991207663365204,0.09145589847751885,0.3825619594336695,0.009534950916562188,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.851779908434217,0.1690639797205981,0.15213799688224197,0.0259720678082697,0.0478123537276028,0.0916069089276859,0.383494358756077,0.009517565536396946,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.859168519429715,0.16885643628500074,0.15259264325299923,0.026115908121321155,0.04763349979184042,0.09175791937785295,0.3844267580784844,0.00950018015623171,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.866557130425212,0.16864889284940343,0.15304728962375652,0.026259748434372603,0.04745464585607804,0.09190892982801999,0.3853591574008919,0.00948279477606647,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.873945741420711,0.16844134941380606,0.15350193599451384,0.026403588747424076,0.04727579192031563,0.09205994027818705,0.38629155672329946,0.009465409395901231,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.881334352416208,0.168113198366842,0.15395658236527113,0.02654742906047553,0.04709693798455325,0.09221095072835409,0.38722395604570686,0.009448024015735993,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.8887229634117055,0.16772056616287317,0.1544310756136688,0.026691269373526987,0.046918084048790866,0.09236196117852112,0.38815635536811427,0.009430638635570756,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.896111574407204,0.16732793395890433,0.15491870850348652,0.026835109686578457,0.04673923011302847,0.09250848253546756,0.38908875469052184,0.009413253255405514,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.903500185402701,0.1669353017549355,0.15540634139330417,0.026978949999629912,0.046560671368017253,0.09247967335610291,0.3900211540129293,0.009395867875240278,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.910888796398199,0.16654266955096675,0.15589397428312185,0.027122790312681368,0.04640566462090241,0.09245086417673826,0.3909535533353367,0.009378482495075039,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.918277407393696,0.16615003734699793,0.1563816071729395,0.027266630625732823,0.04625065787378757,0.0924220549973736,0.3918859526577441,0.009361097114909801,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.925666018389195,0.16575740514302909,0.1568692400627572,0.027410470938784296,0.046095651126672715,0.09239324581800895,0.3928183519801517,0.009344547693354454,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.933054629384692,0.16536477293906027,0.15735687295257486,0.02755431125183575,0.04594064437955788,0.0923644366386443,0.3937507513025591,0.009329782479028777,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.94044324038019,0.1649721407350915,0.1578445058423925,0.0276981515648872,0.045785637632443046,0.09233562745927965,0.39468315062496656,0.0093150172647031,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.947831851375688,0.16457950853112263,0.15833213873221025,0.027841991877938677,0.045630630885328184,0.09230681827991498,0.3956155499473741,0.009300252050377421,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.9552204623711855,0.16418687632715384,0.1588197716220279,0.02798583219099013,0.04547562413821334,0.09227800910055033,0.39654794926978154,0.009285486836051744,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.962609073366683,0.16379424412318502,0.15930740451184555,0.028129672504041584,0.04532061739109851,0.09224919992118567,0.39748034859218895,0.009270721621726069,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.969997684362181,0.16340161191921618,0.1597950374016633,0.028273512817093054,0.045165610643983646,0.09222039074182102,0.3984127479145965,0.00925595640740039,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.977386295357679,0.1630089797152474,0.16028267029148094,0.02841735313014451,0.04501060389686882,0.09219158156245637,0.39934514723700393,0.009241191193074713,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.984774906353176,0.16261634751127857,0.1607703031812986,0.028561193443195965,0.04485559714975398,0.09216277238309173,0.4002775465594114,0.009226425978749037,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.992163517348675,0.16222371530730972,0.1612579360711163,0.028705033756247438,0.04470059040263912,0.09213396320372708,0.4012099458818189,0.009211660764423358,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
5.999552128344172,0.16183108310334093,0.16174556896093395,0.028848874069298893,0.04454558365552428,0.09210515402436241,0.40214234520422637,0.009196895550097681,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
6.00694073933967,0.16143845089937212,0.16223320185075163,0.028992714382350345,0.04439057690840944,0.09207634484499776,0.4030747445266338,0.009182130335772006,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
6.014329350335167,0.16104581869540333,0.16272083474056928,0.029154194972973536,0.044235570161294605,0.0920475356656331,0.40400714384904124,0.009167365121446329,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
6.0217179613306655,0.16065318649143448,0.163208467630387,0.02932265876850438,0.04408056341417975,0.09201872648626845,0.40493954317144876,0.00915259990712065,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
6.029106572326163,0.16026055428746566,0.16369610052020464,0.029491122564035195,0.043927908161203594,0.0919899173069038,0.40587194249385616,0.009137834692794973,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
6.0364951833216605,0.15986792208349687,0.1641837334100223,0.029659586359566018,0.043779525635653314,0.09196110812753915,0.4068043418162636,0.009123069478469296,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
6.043883794317159,0.159475289879528,0.16467136629984003,0.029828050155096854,0.04363114311010301,0.09193229894817449,0.40773674113867114,0.009108304264143618,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
6.051272405312656,0.15908265767555924,0.16515899918965768,0.029996513950627676,0.04348276058455273,0.09190348976880984,0.4086579941225338,0.009093539049817941,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
6.058661016308154,0.15869002547159042,0.1653243376708928,0.03016497774615849,0.04333437805900244,0.09187468058944519,0.40957617428209225,0.009078773835492266,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
6.066049627303652,0.15829739326762157,0.16547231866867257,0.030333441541689328,0.04318599553345214,0.09184587141008052,0.41049435444165083,0.009064008621166587,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
6.07343823829915,0.15790476106365275,0.1656202996664523,0.03050190533722015,0.043037613007901855,0.09181706223071587,0.41141253460120925,0.00904924340684091,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
6.080826849294647,0.157512128859684,0.16576828066423205,0.03067036913275097,0.042889230482351576,0.09178825305135122,0.41233071476076766,0.009035755098114112,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
6.088215460290145,0.15711949665571517,0.1659162616620118,0.03083883292828179,0.04274084795680129,0.09175944387198656,0.41324889492032607,0.009034159371107202,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
6.095604071285643,0.15672686445174633,0.16606424265979156,0.031007296723812625,0.04259246543125099,0.09173063469262191,0.41416707507988465,0.009032563644100293,8.250628446280535e-11,0.00502637593932196,1.5059802650750311e-18,2.7504001932673345,0
6.1029926822811404,0.1563342322477775,0.1662122236575713,0.031175760519343447,0.0424440829057007,0.09170182551325727,0.41508525523944306,0.009030967917093383,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.110381293276638,0.1559416000438087,0.16636020465535103,0.03134422431487426,0.04229570038015042,0.09167301633389262,0.41600343539900153,0.009029372190086475,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.117769904272136,0.15554896783983987,0.1665081856531308,0.0315126881104051,0.042147317854600116,0.09164420715452797,0.41692161555856005,0.009027776463079566,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.125158515267634,0.15515633563587106,0.16665616665091054,0.03168115190593592,0.04199893532904983,0.0916153979751633,0.4178397957181185,0.009026180736072658,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.132547126263131,0.15476370343190227,0.1668041476486903,0.031849615701466744,0.04185055280349955,0.09158658879579865,0.41875797587767694,0.009024585009065748,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.13993573725863,0.15437107122793342,0.16695212864647002,0.03201807949699758,0.041702170277949244,0.09155777961643399,0.4196761560372355,0.009022989282058838,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.147324348254127,0.1539784390239646,0.1671001096442498,0.032186543292528395,0.041553787752398964,0.09152897043706934,0.4205943361967939,0.00902139355505193,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.154712959249625,0.1535858068199958,0.16724809064202953,0.03235500708805922,0.04140540522684868,0.09150016125770469,0.4215125163563524,0.009019797828045021,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.162101570245122,0.15319317461602702,0.16739607163980927,0.03252347088359003,0.0412570227012984,0.09137719182338287,0.42243069651591086,0.009018202101038111,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.16949018124062,0.15280054241205815,0.16754405263758904,0.032691934679120876,0.04110864017574809,0.09118047563572974,0.4233488766754694,0.009016606374031202,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.176878792236118,0.15240791020808936,0.16769203363536878,0.03286039847465169,0.04096025765019781,0.09098375944807667,0.42426705683502786,0.009015010647024294,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.184267403231615,0.15201527800412057,0.16784001463314852,0.03305449026524501,0.040811875124647526,0.09078704326042357,0.42518523699458627,0.009013414920017384,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.191656014227114,0.1516088645637418,0.16798799563092828,0.03325183433937046,0.04069592742831702,0.09059032707277045,0.42610341715414485,0.009011819193010475,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.199044625222611,0.15101624070823205,0.16813597662870802,0.03344917841349588,0.04058211128712511,0.09039361088511735,0.4270215973137032,0.009010223466003565,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.206433236218109,0.1504236168527223,0.1682839576264878,0.0336465224876213,0.040468295145933204,0.09019689469746427,0.4279397774732617,0.009008627738996657,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.213821847213607,0.14983099299721242,0.16843193862426753,0.03384386656174675,0.04035447900474129,0.09000017850981115,0.4288579576328202,0.009007032011989748,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.221210458209105,0.1492383691417027,0.1685799196220473,0.03404121063587217,0.040240662863549374,0.08980346232215805,0.42977613779237867,0.009005436284982838,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.228599069204602,0.14864574528619293,0.168727900619827,0.034238554709997586,0.04012684672235747,0.08960674613450498,0.4306943179519371,0.00900384055797593,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.2359876802001,0.14805312143068308,0.16887588161760678,0.03443589878412304,0.040013030581165544,0.08941002994685185,0.43161249811149566,0.00900224483096902,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.243376291195598,0.14746049757517332,0.16902386261538652,0.03463324285824845,0.03989921443997364,0.08921331375919876,0.4325306782710541,0.009000649103962113,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.250764902191095,0.14686787371966353,0.16917184361316626,0.034830586932373876,0.03978539829878173,0.08901659757154566,0.43344885843061254,0.008999053376955203,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.258153513186593,0.14627524986415377,0.169319824610946,0.0350279310064993,0.03967158215758983,0.08881988138389257,0.434367038590171,0.008997457649948293,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.265542124182091,0.14568262600864396,0.16946780560872576,0.03522527508062474,0.0395577660163979,0.08862316519623946,0.43528521874972953,0.008995861922941384,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.272930735177589,0.1450900021531342,0.1696157866065055,0.03542261915475016,0.039443949875206,0.08842644900858636,0.436203398909288,0.008994266195934476,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.280319346173086,0.14449737829762443,0.16976376760428524,0.03561996322887558,0.03933013373401409,0.08822973282093327,0.4371215790688464,0.008992670468927566,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.2877079571685845,0.1439047544421146,0.1697647573938461,0.03581730730300103,0.03921631759282216,0.08803301663328014,0.438039759228405,0.008991074741920657,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.295096568164082,0.14331213058660483,0.1697101842593351,0.03601465137712645,0.03910250145163026,0.08783630044562707,0.4389579393879634,0.008989479014913747,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.3024851791595795,0.14271950673109507,0.1696556111248241,0.03621199545125187,0.038988685310438344,0.08763958425797397,0.4398761195475218,0.00898788328790684,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.309873790155078,0.14212688287558523,0.16960103799031312,0.03640933952537732,0.03887486916924643,0.08744286807032085,0.44079429970708034,0.00898628756089993,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.317262401150575,0.14153425902007546,0.16954646485580213,0.03660668359950273,0.038761053028054514,0.08724615188266775,0.4417124798666388,0.00898469183389302,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.324651012146073,0.1409416351645657,0.16949189172129117,0.036804027673628156,0.03864723688686261,0.08704943569501467,0.4426306600261973,0.00898309610688611,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.33203962314157,0.14034901130905594,0.16943731858678018,0.03700370826104938,0.038533420745670705,0.08685271950736156,0.4435488401857557,0.008981500379879203,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.339428234137069,0.1397563874535461,0.16938274545226917,0.03720361429963973,0.03841960460447878,0.08665600331970845,0.44446702034531427,0.008979904652872293,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.346816845132566,0.13916376359803634,0.16932817231775818,0.03740352033823007,0.038305788463286874,0.08645928713205538,0.4453852005048727,0.008982046044576019,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.354205456128064,0.13857113974252658,0.16927359918324722,0.03760342637682041,0.038191972322094966,0.08626257094440228,0.44630338066443115,0.008987350882937796,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.361594067123562,0.13797851588701673,0.16921902604873623,0.03780333241541076,0.038078156180903044,0.08606585475674916,0.4473150343560189,0.008992655721299574,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.3689826781190595,0.13738589203150697,0.16916445291422524,0.0380032384540011,0.037964340039711136,0.08586913856909606,0.44883294765778303,0.008997960559661351,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.376371289114557,0.1367932681759972,0.16910987977971423,0.038203144492591434,0.03785052389851923,0.08567242238144297,0.45035086095954713,0.009003265398023128,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.383759900110055,0.1362006443204874,0.16905530664520327,0.038403050531181794,0.03774026782907897,0.08547570619378986,0.4518687742613114,0.009008570236384907,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.391148511105553,0.1356080204649776,0.16900073351069228,0.03860295656977213,0.03763112106855741,0.08527899000613676,0.4533866875630756,0.009013875074746686,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.39853712210105,0.13501539660946785,0.1689461603761813,0.038802862608362465,0.03752197430803585,0.08508227381848367,0.4549046008648397,0.00901917991310846,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.405925733096548,0.1344227727539581,0.16889158724167033,0.0390027686469528,0.037412827547514294,0.08483141609808742,0.4564225141666038,0.00902448475147024,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.413314344092046,0.13383014889844824,0.16883701410715932,0.039202674685543164,0.03730368078699272,0.08454484542859791,0.4579404274683681,0.009029789589832018,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.420702955087544,0.13323752504293848,0.16878244097264833,0.039402580724133496,0.03719453402647116,0.08425827475910844,0.4594583407701322,0.009035094428193795,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.428091566083041,0.13297610671190344,0.16872786783813734,0.03960248676272383,0.0370853872659496,0.08397170408961896,0.46097625407189635,0.009040399266555572,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.4354801770785395,0.13278584478393884,0.16867329470362638,0.039802392801314194,0.036976240505428026,0.08368513342012943,0.46249416737366067,0.00904570410491735,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.442868788074037,0.13259558285597423,0.1686187215691154,0.040002298839904527,0.036867093744906466,0.08339856275063995,0.46401208067542477,0.009051008943279128,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.450257399069534,0.13240532092800963,0.1685641484346044,0.04020220487849487,0.03675794698438491,0.08311199208115047,0.4655299939771889,0.009056313781640905,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.457646010065033,0.13221505900004504,0.1685095753000934,0.040402110917085225,0.03664880022386334,0.08282542141166095,0.4670479072789532,0.009061618620002683,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.46503462106053,0.13202479707208042,0.16845500216558243,0.04060201695567556,0.03653965346334177,0.08253885074217147,0.46856582058071733,0.00906692345836446,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.472423232056028,0.13183453514411583,0.16840042903107144,0.04080192299426589,0.03643050670282021,0.082252280072682,0.4700837338824815,0.009072228296726237,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.479811843051525,0.13164427321615127,0.16834585589656045,0.04098661230716196,0.03632135994229866,0.08196570940319252,0.4716016471842456,0.009077533135088014,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.487200454047024,0.13145401128818662,0.16829128276204944,0.04117027181892354,0.03621221318177708,0.08167913873370301,0.4731195604860099,0.009082837973449793,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
6.494589065042521,0.13126374936022206,0.16823670962753848,0.041353931330685094,0.03610306642125553,0.08139256806421352,0.474637473787774,0.00908814281181157,8.250628446280535e-11,1.6323052127735203e-10,1.5059802650750311e-18,2.7504001932673345,0
