r (A),g(r)_weighted_Li-F,g(r)_weighted_Na-F,g(r)_weighted_K-F,g(r)_weighted_Li-Li,g(r)_weighted_F-F,g(r)_weighted_Li-Na,g(r)_weighted_K-Li,g(r)_weighted_Na-Na,g(r)_weighted_K-Na,g(r)_weighted_K-K,S_i_Li-F,S_i_Na-F,S_i_K-F,Average_SCL,lambda_BC
2.4834548703446724,0.08312527171010364,0.10868117794064944,0.4007641808665233,0.09268238353886207,0.0716087519122928,0.007108844174444313,0.004498777817037734,0.00043228749504368807,0.0,0.00048093720632016854,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.4859358442411206,0.08248032346760888,0.1078116033999664,0.40331477259880005,0.09347407009130551,0.0729306847447065,0.007254190954221233,0.004593165384221858,0.0004418686572676597,0.0,0.0004766039312766494,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.4884168181375688,0.08183537522511411,0.10695804820168744,0.4058653643310768,0.09426575664374896,0.07425261757712022,0.007399537733998152,0.004687552951405982,0.00045144981949163144,0.0,0.0004722706562331303,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.490897792034017,0.08119042698261933,0.10616800452178142,0.4084159560633535,0.0950574431961924,0.07557455040953392,0.007544884513775072,0.004781940518590105,0.0004610309817156032,0.0,0.0004679373811896112,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.4933787659304656,0.08054547874012445,0.10537796084187528,0.4109665477956307,0.09584912974863598,0.07689648324194788,0.007690231293552019,0.004876328085774246,0.0004706121439395766,0.0,0.00046360410614609127,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.495859739826914,0.07990053049762967,0.10458791716196926,0.4135171395279075,0.09664081630107943,0.07821841607436159,0.00783557807332894,0.00497071565295837,0.00048019330616354825,0.0,0.0004592708311025722,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.498340713723362,0.07925558225513489,0.10379787348206325,0.41606773126018415,0.09743250285352287,0.0795403489067753,0.007980924853105859,0.005065103220142494,0.00048977446838752,0.0,0.00045493755605905306,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.50082168761981,0.07861063401264012,0.10300782980215724,0.41861832299246093,0.0982241894059663,0.08086228173918902,0.008126271632882778,0.0051679142641119676,0.0004993556306114917,0.0,0.00045060428101553393,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.5033026615162584,0.07796568577014536,0.10221778612225121,0.4201904372162653,0.09888256890313735,0.08218421457160273,0.0082716184126597,0.005353981852693803,0.0005138763027090277,0.0,0.00044627100597201486,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.5057836354127065,0.07732073752765058,0.10142774244234522,0.4214744443861969,0.09950169690743049,0.08350614740401645,0.008416965192436619,0.005540049441275639,0.0005298513849743249,0.0,0.0004419377309284957,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.5082646093091547,0.07667578928515581,0.1006376987624392,0.42275845155612857,0.10012082491172364,0.08510201868243343,0.008562311972213538,0.005726117029857474,0.0005458264672396221,0.0,0.00043760445588497654,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.510745583205603,0.07603084104266103,0.09984765508253318,0.4240424587260602,0.10073995291601677,0.08703834931468223,0.00870765875199046,0.00591218461843931,0.0005618015495049192,0.0,0.0004332711808414574,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.513226557102051,0.07538589280016626,0.09905761140262717,0.4253264658959919,0.10135908092030992,0.08897467994693102,0.008853005531767379,0.006098252207021145,0.0005777766317702163,0.0,0.00042893790579793834,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.5157075309984993,0.0747409445576715,0.09826756772272116,0.4266104730659235,0.10197820892460306,0.09091101057917982,0.0089983523115443,0.006284319795602981,0.0005937517140355134,0.0,0.0004246046307544192,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.5181885048949475,0.07409599631517672,0.09748528376267239,0.42789448023585513,0.1025973369288962,0.0928473412114286,0.00914369909132122,0.006470387384184816,0.0006097267963008107,0.0,0.0004202713557109001,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.5206694787913957,0.07345104807268193,0.09671292295773233,0.4291784874057868,0.10321646493318935,0.09478367184367739,0.009289045871098139,0.006656454972766652,0.0006257018785661078,0.0,0.000415938080667381,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.523150452687844,0.07280609983018717,0.09594056215279229,0.43046249457571845,0.10383559293748248,0.09672000247592619,0.00944874427513087,0.006842522561348488,0.0006416769608314048,0.0,0.0004116048056238619,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.5256314265842925,0.07216115158769228,0.09516820134785209,0.4317465017456503,0.10445472094177574,0.09865633310817533,0.009632580800815856,0.007028590149930357,0.0006576520430967049,0.0,0.000407271530580342,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.5281124004807407,0.07151620334519751,0.09439584054291203,0.4330305089155819,0.10507384894606889,0.10059266374042412,0.009816417326500808,0.0072146577385121926,0.000673627125362002,0.0,0.00040293825553682286,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.530593374377189,0.07087125510270273,0.09362347973797196,0.4343145160855136,0.10569297695036202,0.10252899437267289,0.010000253852185762,0.007400725327094027,0.0006896022076272991,0.0,0.00039860498049330373,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.533074348273637,0.07022630686020796,0.09285111893303191,0.43559852325544524,0.10631210495465516,0.10446532500492169,0.010184090377870714,0.007586792915675863,0.0007055772898925962,0.0,0.00039427170544978465,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.5355553221700853,0.06958135861771318,0.09207875812809185,0.4368825304253769,0.10693123295894831,0.10640165563717048,0.010367926903555667,0.0077728605042576985,0.0007215523721578935,0.0,0.0003899384304062655,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.5380362960665335,0.06893641037521842,0.0913063973231518,0.4381665375953085,0.10755036096324146,0.10833798626941928,0.010551763429240621,0.007958928092839535,0.0007375274544231906,0.0,0.00038560515536274634,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.5405172699629817,0.06829146213272365,0.09053403651821175,0.43945054476524015,0.10816948896753459,0.11027431690166807,0.010735599954925575,0.00814499568142137,0.0007535025366884877,0.0,0.0003812718803192272,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.54299824385943,0.06764651389022887,0.08976167571327169,0.4407345519351718,0.10878861697182773,0.11221064753391684,0.010919436480610526,0.008331063270003205,0.0007694776189537849,0.0,0.0003796846557070678,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.545479217755878,0.0670015656477341,0.08901383458567025,0.44201855910510346,0.10940774497612088,0.11414697816616566,0.01110327300629548,0.008517130858585041,0.000785452701219082,0.0,0.0003810033094984542,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.5479601916523262,0.06635661740523932,0.0884320835478555,0.44330256627503506,0.11002687298041401,0.11608330879841443,0.011287109531980434,0.008703198447166877,0.0008014277834843791,0.0,0.0003823219632898405,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.5504411655487744,0.06571166916274455,0.08785033251004075,0.4445865734449667,0.11064600098470717,0.11801963943066322,0.011470946057665387,0.008889266035748711,0.0008174028657496762,0.0,0.0003836406170812269,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.5529221394452226,0.06506672092024979,0.08726858147222599,0.44587058061489837,0.1112651289890003,0.11995597006291202,0.01165478258335034,0.009075333624330547,0.0008333779480149733,0.0,0.0003849592708726133,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.555403113341671,0.06442177267775501,0.08668683043441125,0.4470922961115516,0.11188425699329346,0.12189230069516081,0.011838619109035293,0.009261401212912383,0.0008493530302802705,0.0,0.00038627792466399964,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.5578840872381194,0.06377682443526012,0.08610507939659638,0.4472828934302455,0.1125033849975867,0.12382863132740993,0.012022455634720278,0.009447468801494253,0.0008653281125455705,0.0,0.0003875965784553862,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.5603650611345676,0.06313187619276535,0.08552332835878164,0.44747349074893944,0.11298723358517485,0.12576496195965875,0.012206292160405231,0.009633536390076086,0.0008813031948108676,0.0,0.00038891523224677263,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.562846035031016,0.06264660223657315,0.08494157732096688,0.4476640880676333,0.11341303552804922,0.12770129259190752,0.012390128686090187,0.009819603978657922,0.0008972782770761647,0.0,0.00039023388603815894,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.565327008927464,0.06246782256625409,0.08435982628315214,0.4478546853863272,0.11383883747092359,0.1296376232241563,0.012573965211775139,0.010005671567239758,0.0009132533593414619,0.0,0.00039155253982954536,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.567807982823912,0.06228904289593505,0.08377807524533738,0.44804528270502114,0.11426463941379796,0.1315739538564051,0.012757801737460092,0.010191739155821593,0.000929228441606759,0.0,0.0003928711936209317,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.5702889567203604,0.06211026322561601,0.08319632420752263,0.44823588002371506,0.11469044135667233,0.1335102844886539,0.01294544101942393,0.010430102992610019,0.0009452035238720562,0.0,0.0003941898474123181,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.5727699306168086,0.06193148355529697,0.08261457316970787,0.448426477342409,0.11511624329954671,0.1354466151209027,0.013138625404089058,0.01069943432785016,0.0009611786061373533,0.0,0.00039550850120370444,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.5752509045132568,0.06175270388497793,0.08203282213189313,0.44861707466110284,0.11554204524242108,0.13738294575315146,0.013331809788754187,0.0109687656630903,0.0009771536884026506,0.0,0.00039682715499509086,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.577731878409705,0.06157392421465889,0.08145119538910742,0.44880767197979676,0.11596784718529544,0.1393192763854003,0.013524994173419316,0.01123809699833044,0.0009991462219739213,0.0,0.00039814580878647717,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.580212852306153,0.06139514454433985,0.08088353790468955,0.44899826929849074,0.11639364912816981,0.1415146708950794,0.013718178558084446,0.011507428333570583,0.001021707585503732,0.0,0.0003994644625778636,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.5826938262026014,0.0612163648740208,0.08031588042027167,0.44918886661718466,0.11681945107104418,0.14397720143147513,0.013911362942749575,0.011776759668810725,0.0010442689490335426,0.0,0.00040078311636924994,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.5851748000990495,0.06103758520370176,0.0797482229358538,0.4493794639358785,0.11724525301391855,0.1464397319678709,0.014104547327414703,0.012046091004050866,0.0010668303125633534,0.0,0.0004021017701606363,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.5876557739954977,0.060858805533382715,0.07918056545143592,0.44957006125457244,0.11767105495679293,0.14890226250426666,0.014297731712079834,0.012315422339291006,0.001089391676093164,0.0,0.00040342042395202267,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.5901367478919464,0.06068002586306365,0.07861290796701796,0.44976065857326636,0.11809685689966737,0.15136479304066286,0.014490916096744997,0.012584753674531195,0.0011119530396229787,0.0,0.0004047390777434093,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.5926177217883946,0.06050124619274461,0.07804525048260008,0.4499512558919603,0.11852265884254175,0.15382732357705858,0.014684100481410126,0.012854085009771336,0.0011345144031527895,4.3240433256720586e-05,0.0004060577315347956,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.5950986956848427,0.06032246652242556,0.07747759299818222,0.4501418532106542,0.11894846078541611,0.15628985411345434,0.014877284866075256,0.013123416345011478,0.0011570757666826,0.00010914969421069973,0.000407376385326182,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.597579669581291,0.06014368685210652,0.07690993551376434,0.4503324505293481,0.11937426272829048,0.1587523846498501,0.015070469250740385,0.013392747680251619,0.0011796371302124108,0.00017505895516467887,0.00040869503911756844,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.600060643477739,0.05996490718178748,0.07634227802934646,0.450523047848042,0.11980006467116484,0.16121491518624584,0.015263653635405513,0.01366207901549176,0.0012021984937422214,0.00024096821611865798,0.00041001369290895475,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.6025416173741873,0.05978612751146844,0.07577462054492859,0.4507136451667359,0.12022586661403921,0.1636774457226416,0.015456838020070642,0.0139314103507319,0.0012247598572720322,0.0003068774770726371,0.0004113323467003411,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.6050225912706355,0.05960734784114939,0.07520696306051072,0.4509042424854299,0.1206516685569136,0.16613997625903734,0.015650022404735772,0.01420074168597204,0.001247321220801843,0.0003727867380266162,0.0004126510004917275,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.6075035651670837,0.05942856817083035,0.07463930557609284,0.4510948398041238,0.12107747049978797,0.1686025067954331,0.0158432067894009,0.014470073021212181,0.0012698825843316535,0.0004386959989805954,0.0004139696542831139,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.609984539063532,0.05924978850051131,0.07407164809167498,0.4512854371228177,0.12150327244266233,0.17106503733182885,0.01603639117406603,0.014739404356452322,0.0012924439478614641,0.0005046052599345745,0.00041528830807450025,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.61246551295998,0.05907100883019226,0.0735039906072571,0.4514760344415116,0.1219290743855367,0.1735275678682246,0.016229575558731158,0.015008735691692466,0.001315005311391275,0.0005705145208885536,0.00041660696186588656,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.6149464868564283,0.05889222915987322,0.07293633312283923,0.4516666317602055,0.12235487632841108,0.17599009840462035,0.016422759943396287,0.015278067026932607,0.0013375666749210855,0.0006364237818425328,0.00041792561565727297,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.6174274607528765,0.05871344948955418,0.07236867563842136,0.4518572290788994,0.12278067827128544,0.17845262894101607,0.01661594432806142,0.015547398362172747,0.0013601280384508963,0.000702333042796512,0.0004315064564531292,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.6199084346493247,0.05853466981923514,0.07180101815400348,0.45204782639759333,0.12320648021415981,0.18091515947741185,0.016809598371079024,0.015816729697412886,0.0013826894019807068,0.000768242303750491,0.00045238319509349246,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.622389408545773,0.0583558901489161,0.07123336066958562,0.4522384237162872,0.12363228215703417,0.1833776900138076,0.017003429684740612,0.01608606103265303,0.0014052507655105176,0.0008341515647044702,0.0004732599337338558,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.6248703824422215,0.05817711047859702,0.07072433646590183,0.4524290210349812,0.12405808409990864,0.1858402205502038,0.017197260998402235,0.01635539236789322,0.0014278121290403321,0.0009000608256584611,0.0004941366723742229,0.10891632317404602,2.0101755059074687e-08,1.0,2.3203265635040395,2.26059
2.6273513563386697,0.05799833080827798,0.0703153067891035,0.45261961835367504,0.12447825965395762,0.1883027510865995,0.01739109231206382,0.016624723703133358,0.001450373492570143,0.0009659700866124403,0.0005150134110145862,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
2.629832330235118,0.05781955113795894,0.06990627711230515,0.45261559154043474,0.12474298161282493,0.19076528162299528,0.017584923625725408,0.0168940550383735,0.0014729348560999537,0.0010318793475664195,0.0005358901496549496,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
2.632313304131566,0.0576407714676399,0.06949724743550682,0.45182359555144386,0.12500770357169225,0.19322781215939103,0.017778754939386996,0.017163386373613643,0.0014954962196297643,0.0010977886085203985,0.0005567668882953127,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
2.6347942780280142,0.05746199179732086,0.06908821775870848,0.45103159956245303,0.12527242553055953,0.1956903426957868,0.017972586253048584,0.01743271770885378,0.001518057583159575,0.0011636978694743777,0.0005776436269356761,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
2.6372752519244624,0.05728321212700182,0.06867918808191015,0.45023960357346215,0.12553714748942682,0.19815287323218253,0.01816641756671017,0.017702049044093924,0.0015406189466893856,0.0012296071304283567,0.0005985203655760394,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
2.6397562258209106,0.057104432456682765,0.06827015840511182,0.4494476075844713,0.12580186944829413,0.20061540376857828,0.018360248880371757,0.017971380379334063,0.0015631803102191964,0.0012955163913823359,0.0006193971042164028,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
2.642237199717359,0.056925652786363724,0.06786112872831347,0.4486556115954804,0.12606659140716145,0.203077934304974,0.018554080194033346,0.018240711714574205,0.0015857416737490072,0.001361425652336315,0.0006402738428567661,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
2.644718173613807,0.056746873116044684,0.06745209905151514,0.4478636156064896,0.12633131336602874,0.20605018014478926,0.018747911507694934,0.018575258049121197,0.0016083030372788178,0.0013966654272548234,0.0006611505814971294,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
2.647199147510255,0.056568093445725644,0.0670430693747168,0.4470716196174987,0.12659603532489605,0.209826490792094,0.01894174282135652,0.0189293743410067,0.0016308644008086281,0.001422701789772999,0.0006820273201374928,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
2.6496801214067034,0.0563893137754066,0.06663403969791847,0.4462796236285078,0.12686075728376336,0.21360280143939872,0.019135574135018107,0.019283490632892208,0.0016536899555135486,0.0014487381522911747,0.0007029040587778561,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
2.6521610953031516,0.05621053410508756,0.06622501002112013,0.445487627639517,0.12712547924263065,0.2173791120867035,0.01932940544867969,0.019637606924777715,0.0016810779692598902,0.0014747745148093502,0.0007237807974182194,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
2.6546420691995998,0.05603175443476852,0.06581598034432179,0.4446956316505261,0.12739020120149794,0.22115542273400823,0.019523236762341283,0.01999172321666322,0.0017084659830062317,0.0015008108773275257,0.0007446575360585827,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
2.6571230430960484,0.05585297476444944,0.06540695066752339,0.44390363566153507,0.1276549231603653,0.22493173338131364,0.019717068076002903,0.020345839508548787,0.0017358539967525784,0.0015268472398457058,0.0007655342746989497,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
2.6596040169924966,0.0556741950941304,0.06499792099072506,0.4431116396725442,0.1279196451192326,0.2287080440286184,0.019910899389664487,0.020699955800434294,0.0017632420104989198,0.0015528836023638816,0.000786411013339313,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
2.662084990888945,0.05549541542381136,0.06458889131392671,0.44231964368355337,0.1281843670780999,0.23248435467592315,0.020104730703326076,0.0210540720923198,0.0017906300242452613,0.0015789199648820573,0.0008072877519796764,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
2.664565964785393,0.05531663575349232,0.06417986163712838,0.4415276476945625,0.12844908903696722,0.23626066532322787,0.020298562016987667,0.021408188384205308,0.001818018037991603,0.0016049563274002326,0.0008281644906200398,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
2.667046938681841,0.05513785608317327,0.06377083196033004,0.4407356517055716,0.1287138109958345,0.2400369759705326,0.020492393330649252,0.021762304676090815,0.0018454060517379444,0.0016309926899184084,0.000849041229260403,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
2.6695279125782894,0.05495907641285423,0.0633618022835317,0.4399436557165808,0.1289785329547018,0.24381328661783738,0.02070245008481387,0.022116420967976322,0.0018727940654842863,0.001657029052436584,0.0008699179679007664,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
2.6720088864747376,0.05478029674253519,0.06295277260673338,0.4391516597275899,0.1292432549135691,0.2475895972651421,0.020927743990391295,0.02247053725986183,0.0019001820792306277,0.0016830654149547597,0.0008907947065411297,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
2.6744898603711857,0.05460151707221615,0.06254374292993503,0.438359663738599,0.12950797687243643,0.25136590791244684,0.02115303789596873,0.022824653551747332,0.0019275700929769692,0.001709101777472935,0.0009116714451814931,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
2.676970834267634,0.054422737401897105,0.06213471325313669,0.4375676677496082,0.1297726988313037,0.2551422185597516,0.02137833180154616,0.02317876984363284,0.001954958106723311,0.0017351381399911107,0.0009325481838218563,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
2.679451808164082,0.054243957731578064,0.061725683576338355,0.4367756717606173,0.13003742079017103,0.2589185292070563,0.02160362570712359,0.023532886135518346,0.0019823461204696523,0.0017611745025092865,0.0009534249224622197,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
2.6819327820605303,0.054065178061259024,0.06131665389954003,0.43598367577162644,0.1303021427490383,0.26269483985436104,0.021828919612701017,0.023887002427403853,0.0020097341342159942,0.001787210865027462,0.0009743016611025828,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
2.6844137559569785,0.053886398390939984,0.060907624222741694,0.43519167978263557,0.13056686470790563,0.2664711505016658,0.022054213518278448,0.02424111871928936,0.0020371221479623357,0.0018132472275456375,0.0009951783997429462,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
2.6868947298534267,0.05370761872062094,0.060498594545943356,0.43439968379364474,0.13083158666677291,0.2702474611489705,0.02227950742385588,0.024595235011174863,0.002064510161708677,0.001839283590063813,0.0010160551383833095,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
2.6893757037498753,0.05352883905030187,0.06008956486914495,0.43360768780465375,0.13109630862564028,0.2740571363317152,0.02250480132943335,0.024949351303060436,0.002091898175455024,0.0018653199525819932,0.0010369318770236766,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
2.6918566776463235,0.05335005937998283,0.05968053519234661,0.4328156918156628,0.13136103058450757,0.2781441910203467,0.02273009523501078,0.025303467594945943,0.0021192861892013653,0.001891356315100169,0.0010785846836750465,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
2.6943376515427717,0.05317127970966379,0.05927150551554827,0.43202369582667205,0.13162575254337489,0.28223124570897823,0.022955389140588207,0.02565758388683145,0.002146674202947707,0.0019173926776183446,0.0011265113271055544,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
2.69681862543922,0.05299250003934474,0.058862475838749935,0.43119714890491995,0.13189047450224217,0.28631830039760975,0.02318068304616564,0.026011700178716957,0.0021740622166940486,0.00194342904013652,0.0011744379705360625,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
2.699299599335668,0.05281372036902569,0.0584534461619516,0.4297607748629407,0.1321551964611095,0.2904053550862413,0.02340597695174307,0.02636581647060246,0.00220145023044039,0.0019694654026546957,0.0012223646139665706,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
2.7017805732321163,0.05263494069870665,0.05799274232685985,0.4283244008209613,0.13241991841997677,0.29449240977487284,0.023631270857320502,0.026719932762487967,0.0022288382441867315,0.0019955017651728715,0.0012702912573970785,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
2.7042615471285645,0.05245616102838761,0.0575095104284187,0.426888026778982,0.13261935105231767,0.29857946446350436,0.02385656476289793,0.027074049054373474,0.002256226257933073,0.0020215381276910468,0.0013182179008275866,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
2.7067425210250127,0.05227738135806857,0.05702627852997757,0.42545165273700275,0.13269157776758386,0.3026665191521359,0.02408185866847536,0.02742816534625898,0.002283614271679415,0.0020475744902092225,0.0013661445442580947,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
2.709223494921461,0.05209860168774953,0.056543046631536434,0.4240152786950235,0.13276380448285008,0.3067535738407674,0.024307152574052793,0.027782281638144488,0.0023110022854257563,0.002073610852727398,0.0014140711876886025,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
2.711704468817909,0.05191982201743049,0.05605981473309529,0.4225789046530442,0.1328360311981163,0.3108406285293989,0.024520928182173427,0.02813639793002999,0.0023383902991720978,0.0020996472152455736,0.0014619978311191106,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
2.7141854427143572,0.05174104234711145,0.05557658283465415,0.4211425306110649,0.1329082579133825,0.31492768321803044,0.02470284533726459,0.0284905142219155,0.0023657783129184397,0.0021256835777637493,0.0015099244745496187,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
2.7166664166108054,0.0515622626767924,0.055093350936213016,0.4197061565690856,0.1329804846286487,0.31901473790666196,0.024884762492355748,0.028844630513801005,0.002393166326664781,0.0021517199402819247,0.0015578511179801266,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
2.7191473905072536,0.05138348300647336,0.054610119037771875,0.4182697825271063,0.13305271134391491,0.3231017925952935,0.025066679647446907,0.02919874680568651,0.0024205543404111226,0.0021947181246940737,0.001605777761410635,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
2.721628364403702,0.05120470333615432,0.05412688713933074,0.41683340848512695,0.13312493805918113,0.327188847283925,0.025248596802538072,0.029658383742687432,0.0024479423541574645,0.0022393880558918577,0.0016537044048411426,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
2.7241093383001505,0.05102592366583525,0.053643655240889515,0.4153970344431474,0.13319716477444735,0.3312759019725573,0.025430513957629262,0.030144429204804746,0.002476361126103898,0.0022840579870896495,0.0017016310482716593,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
