r (A),g(r)_weighted_Na-Na,g(r)_weighted_Na-Cl,g(r)_weighted_Ca-Ca,g(r)_weighted_Ca-Cl,g(r)_weighted_Mg-Mg,g(r)_weighted_Mg-Cl,S_i_Na-Cl,S_i_Ca-Cl,S_i_Mg-Cl,Average_SCL,lambda_BC
4.496037986453227,0.10546287885402832,0.14133707004448012,0.01168506271594459,0.0254040459149468,0.009045411544821694,0.08835645583061456,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.503481757953977,0.10518942804321883,0.14183184396137324,0.011755573701896433,0.025655194729787736,0.008960190019630615,0.0891599777597169,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.5109255294547275,0.1049159772324093,0.1423267538038736,0.011826084687848286,0.025906343544628705,0.008874968494439528,0.08996349968881934,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.518369300955478,0.10464252642159978,0.14288747969069485,0.01189659567380014,0.026189839130655843,0.008789746969248438,0.09076702161792177,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.525813072456228,0.10436907561079029,0.14344820557751606,0.011967106659751982,0.02650464484727039,0.008704525444057358,0.09158968351702042,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.533256843956979,0.10409562479998075,0.1440089314643373,0.012037617645703836,0.02681945056388497,0.008619303918866271,0.09241766824246705,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.5407006154577285,0.10382217398917126,0.1445696573511585,0.012108128631655678,0.027134256280499522,0.008534082393675192,0.0932456529679136,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.548144386958479,0.10354872317836174,0.14513038323797975,0.012178639617607533,0.027449061997114103,0.008448860868484101,0.09407363769336023,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.55558815845923,0.10327527236755223,0.14569110912480102,0.012233544846329688,0.027763867713728685,0.008363639343293015,0.09490162241880687,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.56303192995998,0.10300182155674271,0.14625183501162217,0.01228839290901044,0.02807867343034323,0.008278417818101935,0.09572960714425342,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.5704757014607305,0.1027283707459332,0.14681256089844344,0.012343240971691196,0.028393479146957813,0.008193196292910845,0.09655759186970006,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.577919472961481,0.10238222273661216,0.1473732867852647,0.012398089034371956,0.028708284863572395,0.008107974767719756,0.0973855765951467,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.585363244462231,0.10201605297895941,0.14793401267208586,0.012452937097052707,0.02902309058018694,0.008022753242528678,0.09821356132059324,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.592807015962982,0.10164988322130662,0.14849473855890713,0.012507785159733466,0.029337896296801523,0.007937531717337588,0.09904154604603987,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.6002507874637315,0.10128371346365389,0.14905546444572831,0.012562633222414219,0.02965270201341607,0.00785231019214651,0.09986953077148641,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.607694558964482,0.1009175437060011,0.14961619033254958,0.012617481285094977,0.02996750773003065,0.007837435722138712,0.10069751549693307,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.615138330465233,0.10055137394834832,0.15017691621937082,0.012672329347775737,0.030282313446645233,0.007843057498591323,0.1015255002223797,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.622582101965983,0.10018520419069558,0.15075799926685834,0.012727177410456487,0.030624418680107453,0.007848679275043936,0.1023236087694071,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.630025873466733,0.0998190344330428,0.15134662221096268,0.012782025473137245,0.030995504331474605,0.007854301051496548,0.10303099468051467,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.637469644967484,0.09945286467539001,0.15193524515506704,0.012872408305614737,0.03136658998284177,0.00785992282794916,0.10373838059162223,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.644913416468234,0.09908669491773728,0.15252386809917132,0.012976021815236391,0.03173767563420887,0.007865544604401772,0.10444576650272971,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.652357187968985,0.09872052516008449,0.15311249104327565,0.01307963532485806,0.032108761285576035,0.007871166380854385,0.10515315241383728,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.6598009594697345,0.09835435540243176,0.15370111398737993,0.013183248834479714,0.03247984693694315,0.007876788157306996,0.10586053832494476,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.667244730970485,0.09798818564477897,0.1542897369314843,0.013286862344101383,0.0328509325883103,0.00788240993375961,0.10656792423605232,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.674688502471236,0.09762201588712618,0.15487835987558865,0.013399205267169714,0.033222018239677464,0.00788803171021222,0.1072753101471599,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.682132273971986,0.09725584612947345,0.15546698281969293,0.013525772664737194,0.03359310389104457,0.007893653486664834,0.10798269605826737,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.689576045472736,0.09688967637182067,0.15605560576379726,0.013652340062304686,0.03396418954241173,0.007899275263117445,0.10869008196937494,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.697019816973487,0.09652350661416788,0.15664422870790162,0.013778907459872182,0.03433527519377888,0.00790489703957006,0.10939746788048249,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.704463588474237,0.09615733685651515,0.1572328516520059,0.013905311401943886,0.03470636084514599,0.00791051881602267,0.11010485379158996,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.711907359974988,0.09579116709886236,0.15782147459611026,0.013940205962980365,0.035077446496513155,0.007916140592475284,0.11081223970269755,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.7193511314757375,0.09542499734120961,0.15841009754021454,0.013975100524016845,0.03544853214788026,0.00793646899412309,0.11151962561380502,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.726794902976488,0.09506089267327292,0.15899871660906287,0.014009995085053325,0.03580650253864125,0.007992550498751107,0.11222701152491259,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.734238674477239,0.09471015548305492,0.15958733108057863,0.014044889646089806,0.03613806593531487,0.008048632003379125,0.11294046283881619,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.741682445977989,0.09435941829283695,0.16017594555209433,0.014079784207126283,0.036469629331988454,0.008104713508007134,0.11372840441079958,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.749126217478739,0.09400868110261894,0.16076456002361011,0.014114678768162765,0.03680119272866207,0.008160795012635152,0.11451634598278305,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.75656998897949,0.09365794391240094,0.1613531744951259,0.014149573329199246,0.037132756125335696,0.00821687651726317,0.11530428755476656,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.76401376048024,0.09330720672218297,0.1619417889666416,0.014184467890235723,0.03746431952200927,0.00827295802189118,0.11609222912674995,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.771457531980991,0.09295646953196497,0.1625304034381574,0.014219362451272205,0.037795882918682897,0.008329039526519198,0.11688017069873345,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.778901303481741,0.09260573234174697,0.16311901790967315,0.014254257012308686,0.038127446315356514,0.008385121031147216,0.11766811227071694,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.786345074982491,0.092254995151529,0.16370763238118888,0.014289151573345163,0.03845900971203009,0.008441202535775225,0.11845605384270032,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.793788846483242,0.091904257961311,0.16429624685270464,0.014324046134381645,0.038790573108703714,0.008497284040403242,0.11924399541468382,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.801232617983992,0.09155352077109304,0.16488486132422037,0.01435517648446325,0.0391221365053773,0.008553365545031253,0.12003193698666721,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.808676389484742,0.09120278358087502,0.16547347579573615,0.014386175033112127,0.039453699902050915,0.00860944704965927,0.12081987855865069,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.816120160985493,0.09085204639065703,0.16606209026725194,0.014417173581761,0.03978526329872454,0.008665528554287288,0.12160782013063419,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.823563932486243,0.09050130920043907,0.16665070473876764,0.014448172130409873,0.040116826695398115,0.0087216100589153,0.12239576170261758,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.831007703986994,0.09015057201022106,0.16725133762453206,0.014479170679058746,0.04044588144640101,0.008777691563543317,0.12318370327460108,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.838451475487744,0.08979983482000306,0.1679048986579575,0.01451016922770762,0.04074213406798627,0.008838695736326544,0.12397164484658456,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.845895246988494,0.08944909762978509,0.16855845969138286,0.01454116777635649,0.041038386689571486,0.008937141472497549,0.12476707479983848,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.853339018489245,0.08909836043956708,0.1692120207248083,0.014555504523112573,0.04133463931115675,0.009035587208668568,0.12576176536005768,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.860782789989995,0.08874762324934912,0.16986558175823363,0.014566774774442747,0.04163089193274198,0.009134032944839573,0.12675645592027673,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.868226561490745,0.08839688605913111,0.17051914279165906,0.014578045025772925,0.041927144554327236,0.009232478681010589,0.12775114648049596,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.875670332991496,0.0880461488689131,0.1711727038250845,0.014589315277103103,0.04222339717591249,0.009330924417181608,0.12874583704071513,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.883114104492246,0.0876579297382874,0.17182626485850985,0.014600585528433277,0.04251964979749771,0.009429370153352613,0.12974052760093419,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.890557875992997,0.08722977953171629,0.17247982589193528,0.014611855779763455,0.04281590241908297,0.009527815889523629,0.1307352181611534,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.898001647493747,0.08680162932514518,0.1731333869253607,0.014616738451114187,0.04311215504066823,0.009626261625694648,0.13172990872137258,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.905445418994497,0.08637347911857413,0.17378694795878608,0.014604687437759372,0.043408407662253456,0.009724707361865653,0.13272459928159167,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.912889190495248,0.08594532891200302,0.1744405089922115,0.014592636424404554,0.043704660283838716,0.00982315309803667,0.13371928984181086,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.920332961995998,0.08551717870543196,0.17509407002563687,0.014580585411049738,0.04400091290542394,0.009921598834207675,0.13471398040202992,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.927776733496748,0.08508902849886085,0.1757476310590623,0.01456853439769492,0.0442971655270092,0.010020044570378693,0.13570867096224912,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.935220504997499,0.08466087829228974,0.17640119209248772,0.014556483384340102,0.04459341814859446,0.01011849030654971,0.13670336152246831,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.942664276498249,0.08423272808571869,0.17707916048239344,0.014544432370985287,0.044889670770179683,0.010221398487156724,0.1376980520826874,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.950108047999,0.08380457787914758,0.17776305665142203,0.01453238135763047,0.04526170138597928,0.010325053078965214,0.13862403073412416,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.95755181949975,0.08337642767257647,0.17844695282045067,0.014512680280322331,0.04567203316159482,0.010428707670773701,0.1393944477629963,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.9649955910005,0.08294827746600542,0.17913084898947917,0.014472792689616617,0.04608236493721031,0.010532362262582178,0.14016486479186838,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.972439362501251,0.0825201272594343,0.1798147451585078,0.014432905098910898,0.04649269671282586,0.010636016854390667,0.14093528182074053,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.979883134002001,0.08209197705286325,0.18049864132753632,0.014393017508205184,0.046903028488441356,0.010739671446199143,0.14170569884961262,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.987326905502751,0.08166382684629214,0.18118253749656493,0.014353129917499466,0.0473133602640569,0.010843326038007632,0.14247611587848477,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
4.994770677003502,0.08123567663972103,0.18186643366559355,0.014313242326793747,0.047723692039672444,0.010946980629816121,0.14324653290735692,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
5.002214448504252,0.08080752643314998,0.18255032983462208,0.014273354736088033,0.04813402381528794,0.011050635221624597,0.144016949936229,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
5.009658220005003,0.08037839004272206,0.1832342260036507,0.014214395720095599,0.04854435559090348,0.011154289813433086,0.14478736696510114,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
5.017101991505753,0.07994783117496582,0.18391812217267928,0.014099999641544358,0.04895468736651903,0.011257944405241574,0.14555778399397332,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
5.024545763006503,0.0795172723072096,0.1846020183417078,0.01398560356299313,0.04936501914213453,0.01136159899705005,0.14632820102284538,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
5.031989534507254,0.07908671343945337,0.18528591451073642,0.013871207484441886,0.04977535091775007,0.011465253588858538,0.14709861805171756,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
5.039433306008004,0.07865615457169715,0.18596981067976492,0.013756811405890657,0.05012668446667488,0.011568908180667014,0.1478690350805896,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
5.046877077508754,0.07822559570394091,0.1866711344943904,0.013643402906715695,0.05045920400368708,0.011686777261837611,0.14863945210946178,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
5.054320849009505,0.07779503683618468,0.18738224531455833,0.013530231800227195,0.05079172354069928,0.01181459245543359,0.1491367695160406,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
5.061764620510255,0.07736447796842848,0.18809335613472622,0.01341706069373871,0.05112424307771144,0.011942407649029556,0.14953251800393105,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
5.069208392011006,0.07693391910067222,0.18880446695489417,0.013303889587250213,0.05145676261472364,0.012070222842625534,0.14992826649182156,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
5.076652163511756,0.07650336023291597,0.18951557777506214,0.013190718480761714,0.05178928215173584,0.012198038036221513,0.15032401497971207,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
5.084095935012506,0.07607280136515977,0.19022668859523,0.013077547374273229,0.052121801688748005,0.012325853229817479,0.1507197634676025,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
5.091539706513257,0.07564224249740352,0.19093779941539793,0.01296389248817955,0.05245432122576021,0.012453668423413458,0.151115511955493,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
5.098983478014007,0.07521168362964734,0.19164891023556582,0.012789981022720682,0.05278684076277237,0.012581483617009424,0.15151126044338345,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
5.106427249514757,0.07478112476189108,0.19236002105573377,0.01261606955726179,0.05311936029978457,0.012709298810605401,0.15190700893127393,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
5.113871021015508,0.07435056589413484,0.19307113187590172,0.012442158091802899,0.05345187983679677,0.01283711400420138,0.15230275741916444,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
5.121314792516258,0.07392000702637863,0.1937822426960696,0.01226824662634403,0.053784399373808925,0.012964929197797346,0.1526985059070549,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
5.128758564017009,0.07348944815862239,0.19449335351623753,0.01209433516088514,0.05411691891082113,0.013092744391393326,0.15309425439494537,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
5.136202335517759,0.07305888929086614,0.19520446433640548,0.011948883672400955,0.054449438447833336,0.013220559584989303,0.15349000288283587,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
5.143646107018509,0.07272414106840416,0.19591557515657337,0.011819517512139074,0.05478195798484549,0.013348374778585269,0.1538857513707263,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
5.15108987851926,0.07239567808689655,0.19662770273209296,0.011690151351877181,0.05511447752185769,0.013473476824316363,0.1542814998586168,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
5.15853365002001,0.07206721510538898,0.19734157617023856,0.011560785191615304,0.05547768951279835,0.013596977232842724,0.15452271840229803,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
5.16597742152076,0.07173875212388137,0.19805544960838425,0.01143141903135341,0.0558509459579965,0.0137204776413691,0.15464899567244939,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
5.173421193021511,0.07141028914237375,0.1987693230465299,0.011302052871091515,0.05622420240319466,0.013843978049895476,0.15477527294260074,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
5.180864964522261,0.07108182616086618,0.1994831964846755,0.011165141617078576,0.056597458848392755,0.013967478458421837,0.15490155021275204,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
5.188308736023012,0.07075336317935857,0.20019706992282119,0.010941629177036324,0.05697071529359091,0.014090978866948212,0.1550278274829034,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
5.195752507523762,0.07042490019785097,0.20091094336096688,0.010718116736994075,0.05734397173878905,0.014214479275474588,0.15515410475305474,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
5.203196279024512,0.07009643721634339,0.20162481679911243,0.01049460429695185,0.057717228183987154,0.014337979684000949,0.15528038202320607,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
5.210640050525263,0.06976797423483579,0.20233869023725812,0.01031575330364496,0.0580904846291853,0.014461480092527325,0.15540665929335742,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
5.218083822026013,0.0694395112533282,0.20305256367540372,0.010161699900979395,0.05846374107438341,0.014584980501053686,0.15553293656350875,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
5.225527593526763,0.0691110482718206,0.2037664371135494,0.010007646498313812,0.05883699751958156,0.01470848090958006,0.1556592138336601,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
5.232971365027514,0.06878258529031299,0.20448031055169505,0.009853593095648226,0.059210253964779705,0.014831981318106435,0.15578549110381143,0.043724916116820764,3.141572735164608e-07,4.453611768970838e-05,2.509041288766351,3.52027
5.240415136528264,0.06845412230880542,0.20519418398984066,0.009699539692982663,0.059583510409977815,0.014955481726632797,0.15591176837396276,0.043724916116820764,1.0106593206903862e-20,4.453611768970838e-05,2.509041288766351,3.52027
5.247858908029015,0.0681256593272978,0.20590805742798632,0.00954956424882854,0.05995676685517595,0.015078982135159173,0.1560380456441141,0.043724916116820764,1.0106593206903862e-20,4.453611768970838e-05,2.509041288766351,3.52027
5.255302679529765,0.06779719634579019,0.2066220017214694,0.009401841670522472,0.060330023300374104,0.01520336974259274,0.15616432291426544,0.043724916116820764,1.0106593206903862e-20,4.453611768970838e-05,2.509041288766351,3.52027
5.262746451030515,0.06746873336428262,0.20733661552004487,0.009254119092216424,0.06069321173681044,0.015344066125671917,0.15629060018441676,0.043724916116820764,1.0106593206903862e-20,4.453611768970838e-05,2.509041288766351,3.52027
5.270190222531266,0.06714027038277501,0.20805122931862038,0.009106396513910354,0.061050855563617834,0.015484762508751112,0.15628963947476157,0.043724916116820764,1.0106593206903862e-20,4.453611768970838e-05,2.509041288766351,3.52027
5.2776339940320165,0.0668118074012674,0.20876584311719593,0.008958673935604289,0.06140849939042524,0.015625458891830306,0.15614942650231356,0.043724916116820764,1.0106593206903862e-20,4.453611768970838e-05,2.509041288766351,3.52027
5.285077765532766,0.06648334441975982,0.20948045691577138,0.008810951357298239,0.061766143217232596,0.01576615527490948,0.15600921352986558,0.043724916116820764,1.0106593206903862e-20,4.453611768970838e-05,2.509041288766351,3.52027
5.292521537033517,0.06616635946069638,0.2101950707143469,0.008667058285209625,0.06212378704404,0.015906851657988677,0.15586900055741756,0.043724916116820764,1.0106593206903862e-20,4.453611768970838e-05,2.509041288766351,3.52027
5.299965308534267,0.06586579387872893,0.21090968451292236,0.008523678030483027,0.06248143087084736,0.016047548041067852,0.15572878758496955,0.043724916116820764,1.0106593206903862e-20,4.453611768970838e-05,2.509041288766351,3.52027
5.3074090800350175,0.06556522829676145,0.2116242983114979,0.008380297775756412,0.06283907469765476,0.016188244424147045,0.15558857461252154,0.043724916116820764,1.0106593206903862e-20,4.453611768970838e-05,2.509041288766351,3.52027
5.314852851535768,0.06526466271479398,0.2123389121100734,0.008236917521029797,0.06319671852446217,0.01632894080722624,0.15544836164007353,3.3741987310627953e-07,1.0106593206903862e-20,4.453611768970838e-05,2.509041288766351,3.52027
5.322296623036518,0.06496409713282654,0.21305352590864887,0.0080935372663032,0.06355436235126953,0.01646963719030542,0.15530814866762555,3.3741987310627953e-07,1.0106593206903862e-20,4.453611768970838e-05,2.509041288766351,3.52027
5.329740394537269,0.06466353155085906,0.2137681397072244,0.00794916657867124,0.06391200617807692,0.016610333573384612,0.15516793569517753,3.3741987310627953e-07,1.0106593206903862e-20,4.453611768970838e-05,2.509041288766351,3.52027
5.3371841660380195,0.06436296596889159,0.21448275350579993,0.007800714668798595,0.06426965000488433,0.016751029956463805,0.15502772272272952,3.3741987310627953e-07,1.0106593206903862e-20,4.453611768970838e-05,2.509041288766351,3.52027
5.344627937538769,0.06406240038692415,0.2151973673043754,0.007652262758925965,0.06462729383169168,0.01689172633954298,0.15488750975028154,3.3741987310627953e-07,1.0106593206903862e-20,4.453611768970838e-05,2.509041288766351,3.52027
5.35207170903952,0.06376183480495667,0.21591198110295093,0.0075038108490533195,0.06498493765849908,0.017032422722622176,0.15474729677783353,3.3741987310627953e-07,1.0106593206903862e-20,4.453611768970838e-05,2.509041288766351,3.52027
5.35951548054027,0.06346126922298924,0.21662659490152633,0.007355358939180692,0.06534258148530644,0.017160775265320644,0.15460708380538551,3.3741987310627953e-07,1.0106593206903862e-20,4.453611768970838e-05,2.509041288766351,3.52027
5.3669592520410205,0.06316070364102176,0.21725770123262125,0.007221527437312736,0.06568000538598429,0.0172779343506854,0.1544668708329375,3.3741987310627953e-07,1.0106593206903862e-20,4.453611768970838e-05,2.509041288766351,3.52027
5.374403023541771,0.06286013805905429,0.21787089310838123,0.007125582238126901,0.06600159104048692,0.017395093436050158,0.1543266578604895,3.3741987310627953e-07,1.0106593206903862e-20,4.453611768970838e-05,2.509041288766351,3.52027
5.381846795042521,0.06255957247708685,0.21848408498414115,0.007029637038941078,0.06632317669498951,0.0175122525214149,0.1540612207017498,3.3741987310627953e-07,1.0106593206903862e-20,4.453611768970838e-05,2.509041288766351,3.52027
5.389290566543272,0.06225900689511937,0.21909727685990119,0.006933691839755243,0.06664476234949213,0.01762941160677966,0.15373138430280525,3.3741987310627953e-07,1.0106593206903862e-20,4.453611768970838e-05,2.509041288766351,3.52027
5.3967343380440225,0.061958441313151896,0.2197104687356612,0.006837746640569407,0.06696634800399477,0.017746570692144414,0.15340154790386068,3.3741987310627953e-07,1.0106593206903862e-20,4.453611768970838e-05,2.509041288766351,3.52027
5.404178109544772,0.06165787573118446,0.2203236606114211,0.006741801441383584,0.06728793365849736,0.01786372977750916,0.1530717115049162,3.3741987310627953e-07,1.0106593206903862e-20,4.453611768970838e-05,2.509041288766351,3.52027
5.411621881045523,0.06135731014921698,0.2209368524871811,0.006642809121998471,0.06760951931299998,0.01798088886287392,0.15274187510597162,3.3741987310627953e-07,1.0106593206903862e-20,4.453611768970838e-05,2.509041288766351,3.52027
5.419065652546273,0.061056744567249535,0.221550044362941,0.006495646342042417,0.06793110496750257,0.01809804794823866,0.15241203870702713,3.3741987310627953e-07,1.0106593206903862e-20,4.453611768970838e-05,2.509041288766351,3.52027
5.4265094240470235,0.060756178985282065,0.22216323623870102,0.006348483562086345,0.0682526906220052,0.018215207033603416,0.15208220230808256,3.3741987310627953e-07,1.0106593206903862e-20,4.453611768970838e-05,2.509041288766351,3.52027
5.433953195547774,0.06045561340331459,0.22277642811446105,0.006201320782130273,0.06857427627650783,0.018332366118968175,0.15175236590913802,3.3741987310627953e-07,1.0106593206903862e-20,4.453611768970838e-05,2.509041288766351,3.52027
5.441396967048524,0.06015504782134715,0.22338961999022097,0.006048916427003463,0.06889586193101042,0.018449525204332917,0.15142252951019347,3.3741987310627953e-07,1.0106593206903862e-20,4.453611768970838e-05,2.509041288766351,3.52027
5.448840738549275,0.05991274808221595,0.22400281186598095,0.005882437119520373,0.06921744758551304,0.018566684289697676,0.15109269311124893,3.3741987310627953e-07,1.0106593206903862e-20,4.453611768970838e-05,2.509041288766351,3.52027
