r (A),g(r)_weighted_F-F,g(r)_weighted_K-F,g(r)_weighted_Mg-F,g(r)_weighted_Mg-Mg,g(r)_weighted_Na-F,S_i_K-F,S_i_Mg-F,S_i_Na-F,Average_SCL,lambda_BC
0.2697302175442721,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.27269428586893446,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.2756583541935968,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.27862242251825914,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.2815864908429215,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.28455055916758376,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.2875146274922461,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.29047869581690844,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.2934427641415708,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.2964068324662331,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.29937090079089546,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.3023349691155578,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.30529903744022013,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.3082631057648824,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.31122717408954476,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.3141912424142071,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.31715531073886943,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.3201193790635318,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.3230834473881941,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.32604751571285645,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.32901158403751873,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.3319756523621811,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.3349397206868434,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.33790378901150575,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.3408678573361681,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.34383192566083043,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.34679599398549277,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.34976006231015505,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.3527241306348174,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.35568819895947973,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.35865226728414207,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.3616163356088044,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.36458040393346675,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.3675444722581291,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.37050854058279137,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.3734726089074537,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.37643667723211605,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.3794007455567784,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.3823648138814407,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.38532888220610306,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.3882929505307654,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.3912570188554277,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.39422108718009,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.39718515550475236,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.4001492238294147,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.40311329215407704,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.4060773604787394,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.4090414288034017,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.412005497128064,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.41496956545272634,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.4179336337773887,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.420897702102051,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.42386177042671336,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.4268258387513757,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.42978990707603804,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.4327539754007003,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.43571804372536266,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.438682112050025,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.44164618037468734,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.4446102486993497,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.447574317024012,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.45053838534867435,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.45350245367333664,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.456466521997999,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.4594305903226613,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.46239465864732365,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.465358726971986,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.46832279529664833,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.47128686362131067,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.474250931945973,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.4772150002706353,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.48017906859529763,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.48314313691995997,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.4861072052446223,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.48907127356928465,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.492035341893947,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.4949994102186093,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.4979634785432716,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.500927546867934,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.5038916151925963,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.5068556835172586,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.509819751841921,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.5127838201665833,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.5157478884912456,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.518711956815908,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.5216760251405703,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.5246400934652327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.5276041617898949,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.5305682301145572,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.5335322984392196,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.5364963667638819,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.5394604350885442,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.5424245034132066,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.5453885717378689,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.5483526400625313,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.5513167083871936,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.5542807767118559,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.5572448450365183,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.5602089133611806,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.563172981685843,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.5661370500105053,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.5691011183351675,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.5720651866598299,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.5750292549844922,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.5779933233091545,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.5809573916338169,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.5839214599584792,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.5868855282831416,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.5898495966078039,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.5928136649324662,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.5957777332571286,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.5987418015817909,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.6017058699064533,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.6046699382311156,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.6076340065557779,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.6105980748804403,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.6135621432051025,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.6165262115297648,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.6194902798544272,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.6224543481790895,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.6254184165037519,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.6283824848284142,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.6313465531530765,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.6343106214777389,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.6372746898024012,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.6402387581270635,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.6432028264517259,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.6461668947763882,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.6491309631010506,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.6520950314257129,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.6550590997503751,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.6580231680750375,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.6609872363996998,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.6639513047243621,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.6669153730490245,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.6698794413736868,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.6728435096983492,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.6758075780230115,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.6787716463476738,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.6817357146723362,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.6846997829969985,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.6876638513216609,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.6906279196463232,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.6935919879709855,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.6965560562956478,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.6995201246203101,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.7024841929449724,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.7054482612696348,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.7084123295942971,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.7113763979189595,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.7143404662436218,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.7173045345682841,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.7202686028929465,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.7232326712176088,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.7261967395422712,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.7291608078669335,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.7321248761915958,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.7350889445162582,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
0.7380530128409204,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5726325231610927,3.92263
