Freq_rad_ps,VDOS_Na,VDOS_K,VDOS_Mg
7.152833437826210172e+01,5.055617656779812707e-04,1.388144880407366649e-04,1.279537857402327471e-02
7.161808134736908471e+01,5.463771820804679078e-04,1.350663780001277374e-04,1.159562987915871077e-02
7.170782831647605349e+01,5.724751080241415220e-04,1.127143315689849336e-04,1.390919989576291753e-02
7.179757528558303648e+01,5.941450943383109508e-04,9.978599744907610094e-05,1.307039256460743905e-02
7.188732225469001946e+01,6.226813686170126023e-04,1.006319649234762914e-04,1.286593556514513577e-02
7.197706922379700245e+01,6.451100481186480178e-04,1.151346862495707048e-04,1.375868442990328330e-02
7.206681619290397123e+01,6.110673017212585149e-04,1.064579354631055384e-04,1.181470521774354715e-02
7.215656316201095422e+01,6.252930043378473199e-04,1.347673280424145138e-04,1.205951053891675569e-02
7.224631013111793720e+01,5.265866347660363945e-04,1.414665013862467335e-04,1.216952935210843800e-02
7.233605710022492019e+01,5.257484654493221323e-04,1.008717536532669406e-04,1.148575231453304035e-02
7.242580406933188897e+01,5.323456305399003894e-04,9.251084834950447616e-05,1.172580398137210329e-02
7.251555103843887196e+01,4.672272240671280423e-04,1.240826574893637844e-04,1.275378044292266137e-02
7.260529800754585494e+01,5.284411046103946108e-04,1.305388191123309715e-04,1.235767457575606687e-02
7.269504497665282372e+01,5.815727571315484640e-04,1.388208335441468210e-04,1.315663477019792665e-02
7.278479194575980671e+01,5.983089041490394699e-04,1.057648564211803507e-04,1.337221082488972493e-02
7.287453891486678970e+01,4.998633691330279854e-04,1.107498654446346237e-04,1.340684817750770197e-02
7.296428588397377268e+01,5.640376762549139181e-04,1.217067682560408863e-04,1.219300628286645698e-02
7.305403285308074146e+01,5.993519001706331577e-04,1.057612369757534524e-04,1.232578113010300916e-02
7.314377982218772445e+01,5.662824124247128540e-04,7.764334524387408619e-05,1.149496003256306707e-02
7.323352679129469323e+01,5.877036421750641768e-04,9.356874004297553141e-05,9.784984054641392148e-03
7.332327376040167621e+01,5.264640427544259012e-04,1.001981385412850168e-04,1.134692914937657053e-02
7.341302072950864499e+01,5.095994768331895894e-04,9.665817927898011136e-05,1.263326126904924622e-02
7.350276769861562798e+01,5.902717077333262223e-04,9.080269289592022154e-05,1.206364459212264616e-02
7.359251466772261097e+01,5.822949311172492945e-04,8.630268525029337248e-05,1.133418125288333800e-02
7.368226163682959395e+01,5.563584515169007604e-04,9.940682859500119570e-05,1.208240149156087490e-02
7.377200860593656273e+01,5.408495776659056004e-04,9.491280599518223257e-05,1.345862580041656820e-02
7.386175557504354572e+01,4.865758782401755122e-04,8.842891768388687606e-05,1.147737115788654769e-02
7.395150254415052871e+01,4.663140728454051175e-04,8.825777469157306302e-05,1.109988138662286114e-02
7.404124951325751169e+01,4.502124828787279075e-04,9.462178498833143157e-05,1.192538824115176900e-02
7.413099648236448047e+01,4.330429730385516613e-04,1.041969550028577356e-04,1.060710693586696882e-02
7.422074345147146346e+01,5.430613252372909396e-04,1.061795537718693988e-04,1.042799120257766401e-02
7.431049042057844645e+01,5.392046050653290538e-04,9.088552671676201108e-05,1.098987193078527526e-02
7.440023738968541522e+01,4.899252921001543901e-04,8.037663721821945164e-05,9.555564878722732497e-03
7.448998435879239821e+01,4.306693182851751862e-04,8.972254143129281792e-05,8.956517200844758136e-03
7.457973132789938120e+01,3.952372736099341315e-04,9.422442707680573487e-05,9.286883346353067004e-03
7.466947829700636419e+01,4.313556421030823669e-04,9.122834882868031145e-05,9.973153878547781626e-03
7.475922526611333296e+01,4.329185297071728371e-04,8.325333294405489165e-05,9.644711819741011438e-03
7.484897223522031595e+01,4.644589482548259021e-04,9.016670841607165752e-05,9.041632035408760093e-03
7.493871920432729894e+01,4.789917701014525598e-04,9.182059935472944670e-05,9.093750301143052606e-03
7.502846617343428193e+01,4.676820848618014228e-04,8.714496883582008681e-05,1.086981980111851112e-02
7.511821314254125070e+01,4.215855055944818454e-04,9.818609310103784996e-05,8.536694019252199714e-03
7.520796011164823369e+01,4.086903711004221122e-04,9.059476021866962514e-05,8.741265052809709529e-03
7.529770708075521668e+01,4.019499901576005204e-04,6.414023032235437497e-05,8.930588385935904483e-03
7.538745404986218546e+01,4.004477652496106510e-04,8.786302809625935045e-05,1.042976357281756930e-02
7.547720101896916844e+01,3.759285309579882793e-04,9.267937419420613655e-05,9.411592699475673438e-03
7.556694798807615143e+01,4.049411925790369978e-04,8.443710830786443162e-05,8.834202460241037322e-03
7.565669495718313442e+01,4.327524090908444854e-04,8.111546661101996249e-05,8.859110813760407918e-03
7.574644192629010320e+01,3.932512318305201194e-04,7.113662766196034767e-05,1.012236020021292648e-02
7.583618889539708618e+01,3.630985705471200865e-04,8.929912872407831225e-05,9.139339670494321319e-03
7.592593586450406917e+01,3.808365881829178009e-04,1.012648424290334988e-04,7.947515650853009123e-03
7.601568283361105216e+01,4.009384215249121863e-04,9.625911025392196012e-05,7.953320403884144713e-03
7.610542980271802094e+01,4.207612582160707776e-04,9.136606614145133048e-05,7.605236394332781300e-03
7.619517677182500393e+01,4.404872960028021703e-04,6.572769650346794057e-05,7.741013420197755644e-03
7.628492374093198691e+01,3.747879600227104315e-04,6.808007842716920369e-05,7.429342680578874744e-03
7.637467071003895569e+01,3.431194929766411363e-04,7.870782617275843770e-05,6.827202369620823628e-03
7.646441767914593868e+01,3.772696096447130309e-04,7.163696162261860032e-05,7.126755010797094364e-03
7.655416464825292167e+01,3.983320908111019588e-04,7.055548505774850198e-05,7.389756131590735633e-03
7.664391161735989044e+01,3.733123419185109667e-04,7.200188489258518192e-05,7.650348821064714873e-03
7.673365858646687343e+01,3.388459715026977863e-04,6.674705833649605092e-05,7.512335768533814039e-03
7.682340555557384221e+01,3.608720544841353397e-04,6.356583510073029943e-05,6.081564637239656249e-03
7.691315252468082519e+01,4.062365803906775531e-04,6.160921857984450389e-05,6.945720847097587233e-03
7.700289949378780818e+01,3.601246836717427228e-04,6.196052798982275755e-05,7.259309154397985096e-03
7.709264646289477696e+01,3.473290783111189907e-04,6.771202574752725701e-05,7.803604069450338285e-03
7.718239343200175995e+01,3.968791199372218221e-04,7.811117509305733346e-05,7.731376676570921556e-03
7.727214040110874294e+01,4.239759224628160319e-04,7.793491866221333370e-05,6.484614189852520513e-03
7.736188737021572592e+01,3.406987712770465256e-04,8.277629272253899273e-05,6.675956381698464753e-03
7.745163433932269470e+01,3.859688327797706955e-04,7.601169811613936120e-05,5.936777156018316175e-03
7.754138130842967769e+01,4.697011272240708452e-04,7.740671387982605916e-05,5.565194645508332420e-03
7.763112827753666068e+01,4.364611494284434358e-04,6.967943859101933244e-05,5.421827135116632883e-03
7.772087524664364366e+01,3.467207310406139630e-04,5.221055409633642354e-05,5.765549050282042440e-03
7.781062221575061244e+01,3.565140977780619012e-04,5.416902637350147563e-05,5.384772415930023405e-03
7.790036918485759543e+01,3.596062932413361603e-04,6.214770490718924637e-05,4.760992364969512426e-03
7.799011615396457842e+01,3.748043144407041177e-04,5.788099598301055129e-05,4.498061925574585972e-03
7.807986312307154719e+01,3.872359759161018251e-04,5.393405079910004978e-05,5.207082268969014625e-03
7.816961009217853018e+01,4.075987701269402565e-04,6.034351975996200688e-05,5.952853333585075499e-03
7.825935706128551317e+01,3.803875969106122897e-04,5.170064746816500960e-05,5.580909150115566028e-03
7.834910403039249616e+01,3.466109993235100273e-04,5.976242696409196550e-05,4.935413768865336455e-03
7.843885099949946493e+01,3.964791040428545014e-04,6.022769952804942964e-05,5.155968797835528035e-03
7.852859796860644792e+01,4.051158569480013292e-04,5.756813512814034132e-05,4.538780853900661189e-03
7.861834493771343091e+01,3.536270733022014610e-04,5.345247084783076575e-05,4.204067690492486672e-03
7.870809190682039969e+01,3.411920068634975451e-04,5.652810260475543968e-05,4.512981544745299327e-03
7.879783887592738267e+01,2.956334887580317210e-04,5.868384821551911063e-05,5.045472303411791849e-03
7.888758584503436566e+01,3.237765844541765818e-04,6.069659192794517284e-05,5.278115858653081686e-03
7.897733281414134865e+01,3.137308002447319367e-04,5.400860937753666009e-05,4.623118772672260221e-03
7.906707978324831743e+01,3.003816680855393739e-04,5.455278091657464614e-05,3.916294022907836070e-03
7.915682675235530041e+01,2.790777589910471744e-04,5.810583686288244519e-05,4.410178347286811129e-03
7.924657372146228340e+01,2.841808376664108245e-04,5.666809377516967720e-05,4.299833217040802298e-03
7.933632069056926639e+01,2.996529406301845521e-04,5.713549586323183748e-05,4.363564379686440606e-03
7.942606765967623517e+01,2.820166883613309402e-04,4.862517197821068728e-05,4.348894035576740189e-03
7.951581462878321815e+01,2.851812217489086971e-04,4.722978619058753062e-05,4.486588480782011980e-03
7.960556159789020114e+01,3.006844751999228241e-04,5.311496114377928457e-05,4.045688718635807521e-03
7.969530856699716992e+01,3.051092281379809684e-04,5.173587800280725043e-05,4.114095427839365403e-03
7.978505553610415291e+01,2.793537791653606835e-04,5.427836709318536914e-05,4.103546967606216088e-03
7.987480250521113589e+01,2.757233218486674709e-04,4.927079314199518380e-05,4.002602310877639673e-03
7.996454947431811888e+01,3.208030460826847988e-04,5.620895101273089435e-05,3.915772138429080354e-03
8.005429644342508766e+01,3.270766612631351611e-04,5.642402248676739251e-05,4.728961945395080205e-03
8.014404341253205644e+01,2.629435160571190412e-04,5.474479771562997823e-05,4.174932523468208138e-03
8.023379038163903942e+01,2.638486128044576352e-04,5.289825157083064201e-05,3.558092544871421532e-03
8.032353735074602241e+01,2.786891690517387409e-04,5.217227162599467427e-05,3.731626991497905520e-03
8.041328431985300540e+01,2.543417727378767751e-04,4.937476248490025644e-05,3.919959671027181507e-03
8.050303128895997418e+01,2.524679694659296607e-04,3.288767656609686005e-05,3.902180001657094919e-03
8.059277825806695716e+01,3.008488744951902816e-04,3.591106514846487894e-05,3.855422737121777087e-03
8.068252522717394015e+01,2.501906794669284833e-04,4.229790921017424283e-05,3.940776535466958969e-03
8.077227219628090893e+01,2.519103542704064056e-04,4.503406270209938165e-05,3.958332167184581453e-03
8.086201916538789192e+01,2.978898777870299321e-04,4.132173907299251651e-05,3.838545773383180478e-03
8.095176613449487490e+01,2.786376011172329577e-04,4.397483390244326916e-05,3.285878185121789748e-03
8.104151310360185789e+01,3.106566172044602581e-04,4.157215948977291815e-05,3.264239017907941132e-03
8.113126007270882667e+01,3.067832266783425258e-04,4.282321887329934693e-05,3.247774741430915508e-03
8.122100704181580966e+01,2.345817438826480891e-04,4.419855871154616394e-05,3.332035995062311313e-03
8.131075401092279265e+01,2.409332972710838666e-04,3.967285209529807053e-05,3.513228909732500019e-03
8.140050098002976142e+01,2.243139295433008845e-04,3.343467455014113225e-05,2.851291469023440901e-03
8.149024794913674441e+01,2.527276291056138567e-04,3.954954094863799243e-05,2.569403489532769841e-03
8.157999491824372740e+01,2.631313178329682217e-04,4.021924329917468010e-05,2.959954777957016399e-03
8.166974188735071039e+01,2.471526237278212851e-04,3.631318364524201484e-05,3.350894543699932827e-03
8.175948885645767916e+01,2.663631995455163792e-04,3.267221950305247501e-05,2.578042561588604186e-03
8.184923582556466215e+01,2.740336462984386190e-04,4.082294260933469232e-05,2.646357186212183916e-03
8.193898279467164514e+01,3.082065528877962518e-04,3.899419703573271364e-05,2.854506842799812722e-03
8.202872976377862813e+01,2.269815390074879087e-04,3.505998222455356786e-05,2.657122096014177121e-03
8.211847673288559690e+01,2.023716739910784879e-04,4.419401344267841170e-05,2.763685365246365370e-03
8.220822370199257989e+01,2.263270601072174244e-04,4.085697485616976378e-05,2.429748201138124189e-03
8.229797067109956288e+01,2.296585870759244299e-04,3.573784580480720121e-05,2.333822345160057807e-03
8.238771764020653166e+01,2.338773722473913423e-04,3.072943774452956562e-05,2.722761487410188357e-03
8.247746460931351464e+01,2.127006848008709231e-04,3.542158673991633558e-05,2.786571355465592131e-03
8.256721157842049763e+01,1.709298142812819179e-04,2.926716386713154361e-05,2.774167390579024544e-03
8.265695854752748062e+01,1.977260066702968668e-04,3.327810465195644838e-05,2.551889567396672075e-03
8.274670551663444940e+01,2.298928637972186360e-04,3.991704165893294001e-05,2.365539520440266240e-03
8.283645248574143238e+01,2.126476951333834437e-04,3.995985933256544141e-05,2.333219595087214840e-03
8.292619945484841537e+01,2.154563042715976282e-04,3.767323249646359269e-05,2.697818375657713968e-03
8.301594642395539836e+01,2.152884149579678108e-04,4.278340116429048718e-05,2.768422057564581124e-03
8.310569339306236714e+01,2.749108271539612734e-04,4.279483799447267929e-05,2.631083616526889643e-03
8.319544036216935012e+01,2.774495958375573865e-04,3.390778688310769681e-05,2.384355772970352550e-03
8.328518733127633311e+01,2.321271602451475773e-04,3.279692966573812538e-05,2.469005999128059611e-03
8.337493430038330189e+01,2.432321203404564497e-04,3.557958065499695709e-05,2.340573099176326312e-03
8.346468126949027067e+01,2.312719802399961226e-04,3.597631880919823421e-05,2.256663064378154181e-03
8.355442823859725365e+01,2.049066144501581323e-04,4.078507904667838594e-05,2.089954912230002244e-03
8.364417520770423664e+01,1.827470599792797119e-04,4.081598182797592386e-05,2.146224415703643345e-03
8.373392217681121963e+01,1.766520257962676441e-04,3.177573960649716049e-05,1.769490774385355184e-03
8.382366914591818841e+01,1.979092233990809642e-04,3.065355697599468285e-05,2.008376221874244756e-03
8.391341611502517139e+01,1.963100932628159771e-04,3.479646777178377456e-05,2.152820966670097001e-03
8.400316308413215438e+01,1.925812186910369776e-04,2.833707478034200026e-05,2.057509862543852215e-03
8.409291005323912316e+01,2.042071036488040357e-04,2.920020071501523105e-05,1.911062884259343529e-03
8.418265702234610615e+01,2.039266054848247120e-04,2.871459523853744854e-05,1.915277920813598066e-03
8.427240399145308913e+01,2.062938389084865401e-04,2.891556683720102766e-05,1.822433582144218937e-03
8.436215096056007212e+01,1.804362421128155732e-04,2.588431739968465820e-05,2.038013047700673250e-03
8.445189792966704090e+01,1.683618221967021430e-04,2.782014908065479457e-05,1.855760719122552223e-03
8.454164489877402389e+01,1.854397892656070785e-04,2.578122463881265397e-05,2.132191269930256827e-03
8.463139186788100687e+01,2.016368181619232122e-04,2.468505898045372850e-05,2.064197809432618408e-03
8.472113883698798986e+01,2.145218330618402019e-04,3.038500588401688750e-05,2.129040021363928434e-03
8.481088580609495864e+01,1.801645520697867954e-04,3.045341492242719113e-05,2.087131810995583939e-03
8.490063277520194163e+01,2.193004828814656797e-04,2.741399863431248776e-05,1.757825673161568991e-03
8.499037974430892461e+01,2.089067031565229929e-04,2.694581848201739162e-05,1.726211197490624830e-03
8.508012671341589339e+01,1.742321980575753805e-04,2.995854497602411340e-05,1.781302475113307219e-03
8.516987368252287638e+01,1.980522531662602475e-04,2.784728808167771745e-05,1.768470040622276010e-03
8.525962065162985937e+01,1.894149142808710360e-04,2.425717213985413052e-05,1.822478419590683801e-03
8.534936762073684235e+01,1.898158243570429392e-04,2.503058723066799830e-05,1.768917937260583006e-03
8.543911458984381113e+01,1.830863670973921183e-04,2.758443399652020167e-05,1.805775937956446368e-03
8.552886155895079412e+01,1.841926061230412853e-04,2.802811984308350928e-05,1.838000806501988247e-03
8.561860852805777711e+01,1.576900378583906740e-04,2.669210910748444853e-05,1.851543430765727975e-03
8.570835549716476010e+01,1.815655682757869288e-04,2.446039841999177809e-05,1.751318312657864631e-03
8.579810246627172887e+01,2.102806729465791298e-04,2.778070847143344769e-05,1.592969961608423383e-03
8.588784943537871186e+01,1.698002728713263177e-04,2.862541175685060516e-05,1.770970189233563898e-03
8.597759640448569485e+01,1.453275959293379941e-04,2.391864931454294637e-05,1.796812700208666068e-03
8.606734337359266362e+01,1.646070252497713134e-04,2.417856616859398285e-05,1.682516237915603454e-03
8.615709034269964661e+01,1.896339653013683578e-04,2.676972336146813398e-05,1.576501436399949932e-03
8.624683731180662960e+01,1.926465624814007696e-04,2.327260005439848003e-05,1.486409995030213774e-03
8.633658428091361259e+01,1.811477285730829056e-04,1.824691686139157551e-05,1.699506684545229029e-03
8.642633125002058136e+01,1.500132767997510634e-04,2.237430597516307628e-05,1.729804156018970680e-03
8.651607821912756435e+01,1.814890653696979732e-04,2.312257736696475080e-05,1.440415496303626463e-03
8.660582518823454734e+01,1.844572277517774112e-04,2.300806736013921258e-05,1.441336486605787224e-03
8.669557215734153033e+01,1.640311460339784503e-04,1.874612761998523431e-05,1.505651868852879612e-03
8.678531912644849911e+01,1.452495459624121522e-04,2.132831045253458346e-05,1.504335350899171139e-03
8.687506609555546788e+01,1.459723851193491352e-04,2.202903519747297981e-05,1.520974640739727358e-03
8.696481306466245087e+01,1.564038710640712146e-04,1.728324189014467755e-05,1.497652534552247443e-03
8.705456003376943386e+01,1.427510257101142295e-04,2.069106955612160691e-05,1.492854206074872500e-03
8.714430700287640263e+01,1.409486331020875529e-04,2.242667197664842990e-05,1.234091512134237022e-03
8.723405397198338562e+01,1.484442723342281839e-04,2.182766044463279323e-05,1.405137257650651561e-03
8.732380094109036861e+01,1.781587067666400427e-04,2.493982286881763329e-05,1.708803306340236222e-03
8.741354791019735160e+01,1.695635844416983680e-04,2.734868617982759475e-05,1.704627247310345171e-03
8.750329487930432038e+01,1.603702213297421156e-04,2.620494131219675344e-05,1.557796425032579842e-03
8.759304184841130336e+01,1.526335181993685342e-04,2.261649754023838406e-05,1.487259920944259978e-03
8.768278881751828635e+01,1.686591725129588191e-04,2.101341003637087151e-05,1.358261572969393432e-03
8.777253578662525513e+01,1.649412454148986270e-04,2.287390155186648917e-05,1.279953478608877480e-03
8.786228275573223812e+01,1.532991616265817715e-04,2.241869133833589080e-05,1.443407573581617816e-03
8.795202972483922110e+01,1.576647302626209496e-04,2.260213388871417338e-05,1.397366442176810721e-03
8.804177669394620409e+01,1.412214751399410860e-04,2.206927771903588703e-05,1.232619170437529877e-03
8.813152366305317287e+01,1.510700559639123258e-04,2.096695834547377109e-05,1.335163060805744659e-03
8.822127063216015586e+01,1.442172320714763532e-04,2.179983268013700590e-05,1.419575559400014769e-03
8.831101760126713884e+01,1.406489186868534235e-04,2.264082466331175590e-05,1.351877001270809439e-03
8.840076457037412183e+01,1.536872415231529661e-04,2.050887284427439761e-05,1.108139125036673028e-03
8.849051153948109061e+01,1.478356553750341865e-04,1.866721322794779979e-05,1.239431794856495550e-03
8.858025850858807360e+01,1.445562749851346551e-04,2.092083984976613760e-05,1.242389503398057173e-03
8.867000547769505658e+01,1.524921338738543608e-04,1.548064783391695450e-05,1.132790952449448359e-03
8.875975244680202536e+01,1.437999045215309821e-04,1.731805442321127436e-05,1.121591263818358993e-03
8.884949941590900835e+01,1.238591930920303287e-04,2.139762026991575745e-05,1.089219726685681025e-03
8.893924638501599134e+01,1.391665457360229704e-04,2.001960595748280544e-05,1.009070070516223218e-03
8.902899335412297432e+01,1.441654166601660585e-04,2.191349084377884875e-05,1.127053484131121299e-03
8.911874032322994310e+01,1.476792474426612571e-04,2.201179575921488322e-05,1.019155476903151622e-03
8.920848729233692609e+01,1.530405365241250257e-04,1.940322337147940473e-05,1.143709024562867063e-03
8.929823426144390908e+01,1.463421609897740995e-04,1.578926813581792201e-05,1.373524804222975423e-03
8.938798123055089206e+01,1.329701347829750056e-04,1.858296268791029748e-05,1.230962377151830975e-03
8.947772819965786084e+01,1.236950450753380754e-04,2.170457039018153955e-05,1.186851801314612806e-03
8.956747516876484383e+01,1.388661150130205053e-04,1.860286637984377475e-05,1.163550019608805422e-03
8.965722213787182682e+01,1.475377637111753484e-04,1.845588633124796747e-05,1.007997026029142443e-03
8.974696910697879559e+01,1.508775787428601124e-04,1.887699878920128172e-05,9.274292082592673755e-04
8.983671607608577858e+01,1.184152931349653678e-04,1.649267606184439609e-05,1.007949855025060256e-03
8.992646304519276157e+01,1.248583262071548377e-04,1.835219975176064392e-05,1.095679661958620741e-03
9.001621001429974456e+01,1.396345795735088669e-04,2.159885700008829797e-05,1.025818883426899081e-03
9.010595698340671333e+01,1.369036244727648535e-04,2.029530624844377084e-05,8.881931911425384411e-04
9.019570395251369632e+01,1.305218544465782760e-04,1.902553563193589133e-05,9.878530929171623707e-04
9.028545092162066510e+01,1.596082673608470513e-04,1.571684941666739137e-05,1.128171798144179082e-03
9.037519789072764809e+01,1.519009102143660430e-04,1.998157273794411810e-05,1.047322325615114569e-03
9.046494485983461686e+01,1.303608264235062532e-04,2.086372121132033664e-05,9.579861241167618707e-04
9.055469182894159985e+01,1.371773377089543795e-04,1.710157010279742652e-05,1.008966535968626498e-03
9.064443879804858284e+01,1.308974107162031439e-04,1.355133409125900601e-05,9.268092662607876247e-04
9.073418576715556583e+01,1.046563097562709622e-04,1.394915509854983932e-05,1.029150780197035393e-03
9.082393273626253460e+01,1.156109497198646267e-04,1.648089297635804419e-05,1.127914015840793998e-03
9.091367970536951759e+01,1.238037589971521769e-04,1.395954993741823704e-05,1.131278213634190300e-03
9.100342667447650058e+01,1.131970741268500648e-04,1.723768114129153712e-05,1.006960748139984312e-03
9.109317364358348357e+01,1.277007437759615700e-04,1.748887249598052643e-05,8.138278548082716240e-04
9.118292061269045234e+01,1.218295717284699210e-04,1.431578280287643546e-05,8.533352518885620793e-04
9.127266758179743533e+01,1.218976048031955101e-04,1.556255930383157560e-05,1.144496855123941113e-03
9.136241455090441832e+01,1.290880072517902003e-04,1.788731948105636970e-05,1.084057615514658806e-03
9.145216152001138710e+01,1.182404419030132523e-04,1.598605868203292583e-05,9.551497161655115231e-04
9.154190848911837008e+01,1.028356864331047345e-04,1.431712091355826804e-05,1.059567823010949079e-03
9.163165545822535307e+01,9.698213401413029243e-05,1.642519056979732808e-05,1.079826978308634717e-03
9.172140242733233606e+01,1.074355474667816157e-04,1.575452284563370629e-05,9.588092815158164375e-04
9.181114939643930484e+01,1.056328619653445811e-04,1.195536165637807967e-05,1.108461243983494904e-03
9.190089636554628783e+01,1.051079698527427616e-04,1.442776584634708800e-05,1.027310114860119491e-03
9.199064333465327081e+01,1.056509356701673289e-04,1.496453754896014221e-05,8.721672662982067658e-04
9.208039030376025380e+01,1.022848419585689573e-04,1.778391637655124248e-05,7.979109982994600069e-04
9.217013727286722258e+01,1.025056614634194607e-04,1.580952258230229162e-05,9.399125290694347427e-04
9.225988424197420557e+01,9.739559697066342537e-05,1.860809842674463491e-05,1.033249120162329495e-03
9.234963121108118855e+01,1.119533916583344030e-04,1.703004899846820728e-05,9.917608541493659873e-04
9.243937818018815733e+01,1.140893037499362124e-04,1.619970090601259346e-05,8.830748310183640084e-04
9.252912514929514032e+01,1.159068817386343068e-04,1.673923945113563690e-05,9.880828807606765671e-04
9.261887211840212331e+01,1.197879365617770489e-04,1.489122041399471407e-05,9.476537929382786380e-04
9.270861908750910629e+01,1.087521025140800749e-04,1.245439032202222781e-05,9.087480084421588854e-04
9.279836605661607507e+01,1.259148912439038740e-04,1.598433425068791013e-05,7.965979110172614289e-04
9.288811302572305806e+01,1.334896077208830929e-04,1.597233773053469274e-05,9.145487280116267308e-04
9.297785999483004105e+01,1.012942211569967918e-04,1.169712521839406937e-05,9.561396817455657636e-04
9.306760696393700982e+01,8.417126436512286909e-05,1.253841375257829820e-05,9.285617422409912737e-04
9.315735393304399281e+01,8.798132092084990903e-05,1.489089502143518314e-05,9.248857831692223639e-04
9.324710090215097580e+01,1.060287460889427786e-04,1.509150512380957239e-05,9.078724369280894097e-04
9.333684787125795879e+01,1.048200636795656516e-04,1.355833277685873529e-05,8.362231518933752441e-04
9.342659484036492756e+01,1.041713731224923784e-04,1.270892166771485634e-05,8.557134471363233262e-04
9.351634180947191055e+01,9.881244910486127971e-05,1.573350906463348161e-05,8.372662503740381556e-04
9.360608877857887933e+01,9.858819800985429353e-05,1.534522578555633113e-05,9.250588895431992786e-04
9.369583574768586232e+01,1.141519258984181016e-04,1.300344905269881948e-05,8.340740329850891309e-04
9.378558271679284530e+01,1.028731604163097006e-04,1.366089314413604329e-05,8.382658919403212280e-04
9.387532968589981408e+01,9.508058391132333666e-05,1.571217733316252607e-05,8.956169580705088985e-04
9.396507665500679707e+01,9.274680001817710794e-05,1.432497539352053569e-05,8.458935569742048353e-04
9.405482362411378006e+01,9.425755921309891187e-05,1.358831800016458619e-05,8.025131798379749482e-04
9.414457059322074883e+01,1.026025410373841831e-04,1.143517596240269053e-05,9.080133555709179191e-04
9.423431756232773182e+01,9.583838668290828127e-05,1.217349149645662367e-05,8.854483732918441014e-04
9.432406453143471481e+01,9.251659873831074145e-05,1.250764014995783180e-05,9.030360107201714599e-04
9.441381150054169780e+01,9.471722517858276516e-05,1.484438621108308692e-05,8.550758208427445325e-04
9.450355846964866657e+01,9.043305139143280953e-05,1.524315489154283713e-05,7.888051746215008061e-04
9.459330543875564956e+01,9.236369301328674060e-05,1.240609204437118852e-05,6.889054860405586763e-04
9.468305240786263255e+01,9.577762044777593498e-05,1.277790655448436387e-05,7.240466315108366789e-04
9.477279937696960133e+01,8.926114269199072180e-05,1.114824275946053440e-05,8.063891520805102067e-04
9.486254634607658431e+01,1.089881836071698943e-04,1.197839026261837385e-05,8.111257389018793496e-04
9.495229331518356730e+01,1.059272141272977520e-04,1.048649034150078356e-05,7.532023247490837606e-04
9.504204028429055029e+01,9.696554192889791999e-05,9.859386788111215353e-06,7.551000587896648450e-04
9.513178725339751907e+01,8.680886690374936055e-05,1.193559693127397419e-05,7.404208127270167509e-04
9.522153422250450205e+01,9.681990963966935699e-05,9.416900391504535002e-06,7.922594640040210969e-04
9.531128119161148504e+01,8.870310010241911876e-05,9.882697745127403945e-06,7.411949059453176031e-04
9.540102816071846803e+01,9.487772460894227245e-05,1.110584996626705490e-05,7.343135367054480977e-04
9.549077512982543681e+01,1.050406201863484816e-04,9.672592609571472927e-06,7.362997668285974117e-04
9.558052209893241979e+01,1.124963389376791128e-04,9.865722413880584062e-06,7.670857739072917993e-04
9.567026906803940278e+01,9.611235794115393434e-05,1.130990208114448280e-05,7.455848487561233086e-04
9.576001603714637156e+01,8.554549337382978214e-05,1.029904092805194198e-05,6.863378475091167852e-04
9.584976300625335455e+01,9.384848216177179886e-05,1.006775222212460457e-05,7.289286888803367783e-04
9.593950997536033753e+01,9.756476890098372541e-05,1.112478159623068639e-05,6.976528965094786275e-04
9.602925694446732052e+01,9.163324755255855233e-05,9.587322105841024648e-06,6.867319329861386453e-04
9.611900391357428930e+01,8.753735913681949825e-05,1.006276991941172775e-05,7.598510221344201374e-04
9.620875088268127229e+01,8.332264853158141010e-05,1.166896941551378913e-05,7.452693535505510412e-04
9.629849785178825528e+01,7.542875192328241053e-05,1.172487810904723677e-05,6.711598574792611554e-04
9.638824482089523826e+01,7.594758467685106581e-05,9.577562261887319321e-06,6.392079946631764025e-04
9.647799179000220704e+01,7.561939447369013143e-05,9.048391673422141973e-06,6.797564880269100097e-04
9.656773875910919003e+01,7.586982095549092654e-05,9.010649959448416098e-06,6.563660843379911505e-04
9.665748572821617302e+01,8.508639022295473001e-05,9.472437386731430762e-06,6.970649227127496917e-04
9.674723269732314179e+01,8.073739253506846507e-05,1.173514093760878740e-05,7.175609970723497138e-04
9.683697966643012478e+01,6.547893692215228710e-05,1.114464929586837710e-05,6.546766090940997875e-04
9.692672663553710777e+01,6.407743130232166013e-05,9.091017316833759516e-06,6.667619334959719096e-04
9.701647360464407654e+01,6.830230340368684261e-05,7.061205674702305809e-06,7.485355396142327885e-04
9.710622057375105953e+01,8.442737737638090058e-05,9.633424175359192035e-06,7.618997833012062506e-04
9.719596754285802831e+01,8.901068849960927043e-05,1.110407119475614761e-05,7.854161633184425810e-04
9.728571451196501130e+01,8.856685028866038241e-05,1.116586932809647178e-05,7.087623885139173689e-04
9.737546148107199429e+01,8.367372810985919894e-05,1.130291422508690988e-05,6.442304102924826907e-04
9.746520845017896306e+01,9.263396642313051943e-05,1.114798678784170624e-05,6.929794981291770468e-04
