r (A),g(r)_weighted_Cl-Cl,g(r)_weighted_Na-Cl,g(r)_weighted_Na-Na,S_i_Na-Cl,Average_SCL,SCL_BC
0.8173611805902952,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
0.8226006753376689,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
0.8278401700850426,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
0.8330796648324162,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
0.83831915957979,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
0.8435586543271636,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
0.8487981490745373,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
0.854037643821911,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
0.8592771385692847,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
0.8645166333166584,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
0.869756128064032,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
0.8749956228114057,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
0.8802351175587795,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
0.8854746123061531,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
0.8907141070535268,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
0.8959536018009006,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
0.9011930965482742,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
0.906432591295648,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
0.9116720860430216,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
0.9169115807903953,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
0.922151075537769,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
0.9273905702851426,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
0.9326300650325164,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
0.93786955977989,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
0.9431090545272636,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
0.9483485492746374,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
0.953588044022011,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
0.9588275387693848,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
0.9640670335167584,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
0.969306528264132,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
0.9745460230115058,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
0.9797855177588796,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
0.9850250125062532,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
0.9902645072536268,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
0.9955040020010004,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.0007434967483742,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.005982991495748,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.0112224862431216,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.0164619809904951,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.021701475737869,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.0269409704852426,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.0321804652326163,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.03741995997999,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.0426594547273638,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.0478989494747375,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.0531384442221112,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.0583779389694847,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.0636174337168585,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.0688569284642322,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.074096423211606,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.0793359179589797,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.0845754127063532,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.0898149074537269,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.0950544022011006,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.1002938969484743,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.105533391695848,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.1107728864432216,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.116012381190595,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.121251875937969,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.1264913706853428,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.1317308654327165,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.13697036018009,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.1422098549274635,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.1474493496748377,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.1526888444222112,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.157928339169585,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.1631678339169589,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.1684073286643322,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.173646823411706,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.1788863181590796,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.1841258129064534,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.189365307653827,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.1946048024012006,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.1998442971485743,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.205083791895948,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.2103232866433218,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.2155627813906955,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.220802276138069,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.2260417708854427,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.2312812656328165,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.2365207603801902,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.241760255127564,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.2469997498749374,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.2522392446223112,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.257478739369685,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.2627182341170586,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.2679577288644324,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.273197223611806,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.2784367183591796,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.283676213106553,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.288915707853927,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.2941552026013008,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.2993946973486743,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.304634192096048,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.3098736868434218,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
