r (A),g(r)_weighted_Cl-Cl,g(r)_weighted_K-Cl,g(r)_weighted_K-K,S_i_K-Cl,Average_SCL,SCL_BC
0.3052698383291646,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.312715444142071,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.3201610499549774,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.3276066557678839,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.3350522615807904,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.3424978673936968,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.3499434732066033,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.3573890790195098,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.3648346848324162,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.3722802906453226,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.3797258964582291,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.3871715022711355,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.394617108084042,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.4020627138969485,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.4095083197098549,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.4169539255227614,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.4243995313356678,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.4318451371485743,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.4392907429614807,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.4467363487743871,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.4541819545872936,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.4616275604002001,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.4690731662131066,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.476518772026013,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.4839643778389194,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.4914099836518259,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.4988555894647323,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.5063011952776388,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.5137468010905453,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.5211924069034517,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.5286380127163581,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.5360836185292647,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.5435292243421711,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.5509748301550775,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.558420435967984,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.5658660417808904,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.5733116475937969,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.5807572534067034,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.5882028592196098,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.5956484650325162,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.6030940708454227,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.6105396766583292,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.6179852824712356,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.6254308882841421,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.6328764940970485,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.6403220999099549,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.6477677057228615,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.6552133115357679,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.6626589173486743,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.6701045231615808,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.6775501289744872,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.6849957347873937,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.6924413406003002,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.6998869464132066,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.707332552226113,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.7147781580390196,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.722223763851926,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.7296693696648324,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.7371149754777389,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.7445605812906453,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.7520061871035518,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.7594517929164583,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.7668973987293647,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.7743430045422711,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.7817886103551775,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.7892342161680841,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.7966798219809905,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.804125427793897,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.8115710336068034,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.8190166394197098,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.8264622452326164,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.8339078510455228,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.8413534568584292,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.8487990626713356,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.8562446684842421,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.8636902742971486,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.871135880110055,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.8785814859229615,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.8860270917358679,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.8934726975487743,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.9009183033616808,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.9083639091745872,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.9158095149874936,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.9232551208004002,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.9307007266133066,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.9381463324262131,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.9455919382391196,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.953037544052026,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.9604831498649324,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.9679287556778388,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.9753743614907454,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.9828199673036518,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.9902655731165584,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
0.9977111789294648,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.0051567847423712,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.0126023905552777,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.020047996368184,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.0274936021810903,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.034939207993997,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.0423848138069034,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.0498304196198098,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.0572760254327165,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.064721631245623,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.0721672370585291,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.0796128428714358,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.0870584486843422,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.0945040544972486,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.101949660310155,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.1093952661230615,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.116840871935968,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.1242864777488744,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.1317320835617808,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.1391776893746874,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.146623295187594,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.1540689010005003,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.1615145068134067,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.1689601126263132,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.1764057184392196,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.183851324252126,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.1912969300650325,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.1987425358779389,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.206188141690845,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.213633747503752,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.2210793533166584,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.2285249591295648,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.2359705649424713,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.2434161707553777,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.250861776568284,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.2583073823811906,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.265752988194097,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.2731985940070034,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.2806441998199098,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.2880898056328165,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.295535411445723,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.3029810172586294,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.3104266230715358,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.3178722288844422,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.3253178346973489,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.332763440510255,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.3402090463231615,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.347654652136068,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.3551002579489744,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.362545863761881,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.3699914695747877,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.377437075387694,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.3848826812006003,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.3923282870135067,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.3997738928264132,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.4072194986393196,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.414665104452226,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.4221107102651325,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.4295563160780391,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.4370019218909456,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.444447527703852,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.4518931335167584,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.4593387393296648,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.4667843451425713,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.4742299509554777,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.481675556768384,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.4891211625812906,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.496566768394197,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.5040123742071037,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.51145798002001,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.5189035858329163,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.526349191645823,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.5337947974587294,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.5412404032716358,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.5486860090845422,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.556131614897449,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.563577220710355,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.5710228265232615,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.5784684323361682,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.5859140381490746,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.593359643961981,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.6008052497748877,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.608250855587794,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.6156964614007003,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.6231420672136068,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.6305876730265132,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.6380332788394196,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.645478884652326,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.6529244904652327,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.6603700962781391,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.6678157020910456,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.675261307903952,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.6827069137168584,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.6901525195297649,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.6975981253426713,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.7050437311555775,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.7124893369684842,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.7199349427813906,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.7273805485942972,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.7348261544072037,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.74227176022011,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.7497173660330163,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.757162971845923,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.7646085776588294,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.7720541834717358,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.7794997892846425,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.786945395097549,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.7943910009104551,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.8018366067233615,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.809282212536268,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.8167278183491744,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.824173424162081,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.8316190299749875,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.839064635787894,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.8465102416008004,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.8539558474137068,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.8614014532266128,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.86884705903952,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.8762926648524263,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.8837382706653327,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.8911838764782392,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.8986294822911456,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.906075088104052,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.9135206939169584,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.9209662997298649,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.9284119055427715,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.9358575113556775,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.9433031171685844,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.9507487229814908,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.9581943287943973,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.965639934607304,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.97308554042021,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.9805311462331163,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.987976752046023,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
1.9954223578589292,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.002867963671836,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.0103135694847425,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.0177591752976487,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.025204781110556,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.0326503869234616,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.040095992736368,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.0475415985492744,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.054987204362181,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.062432810175088,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.069878415987994,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.0773240218009006,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.084769627613807,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.092215233426713,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.09966083923962,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.1071064450525263,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.1145520508654325,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.121997656678339,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.129443262491246,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.136888868304152,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.1443344741170587,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.151780079929965,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.1592256857428715,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.1666712915557778,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.1741168973686844,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.1815625031815906,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.1890081089944973,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.1964537148074035,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.20389932062031,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.211344926433217,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.218790532246123,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.2262361380590296,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.233681743871936,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.2411273496848425,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.2485729554977487,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.256018561310656,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.2634641671235616,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.270909772936468,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.278355378749375,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.285800984562281,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.293246590375188,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.300692196188094,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.3081378020010006,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.315583407813907,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.323029013626813,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.33047461943972,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.3379202252526263,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.3453658310655325,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.352811436878439,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.360257042691346,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.367702648504252,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.3751482543171587,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.382593860130065,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.390039465942972,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.3974850717558778,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.4049306775687844,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.41237628338169,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.4198218891945973,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.427267495007504,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.43471310082041,0.0,0.0,0.0,1.0,4.961175387531277,4.47675
2.442158706633317,0.0,0.0018059721166032666,0.0,1.0,4.961175387531277,4.47675
2.449604312446223,0.0,0.005127138939597067,0.0,1.0,4.961175387531277,4.47675
2.4570499182591297,0.0,0.008448305762591066,0.0,1.0,4.961175387531277,4.47675
2.464495524072036,0.0,0.011769472585584865,0.0,1.0,4.961175387531277,4.47675
2.4719411298849425,0.0,0.015090639408578865,0.0,1.0,4.961175387531277,4.47675
2.4793867356978487,0.0,0.018411806231572632,0.0,1.0,4.961175387531277,4.47675
2.4868323415107554,0.0,0.02173297305456663,0.0,1.0,4.961175387531277,4.47675
2.494277947323662,0.0,0.024089003737950865,0.0,1.0,4.961175387531277,4.47675
2.501723553136568,0.0,0.025736396461599868,0.0,1.0,4.961175387531277,4.47675
2.509169158949475,0.0,0.027383789185249002,0.0,1.0,4.961175387531277,4.47675
2.516614764762381,0.0,0.029031181908898033,0.0,1.0,4.961175387531277,4.47675
2.524060370575288,0.0,0.030678574632547168,0.0,1.0,4.961175387531277,4.47675
2.531505976388194,0.0,0.032325967356196195,0.0,1.0,4.961175387531277,4.47675
2.5389515822011006,0.0,0.03397336007984533,0.0,1.0,4.961175387531277,4.47675
2.546397188014007,0.0,0.03562075280349436,0.0,1.0,4.961175387531277,4.47675
2.553842793826913,0.0,0.0372681455271435,0.0,1.0,4.961175387531277,4.47675
2.56128839963982,0.0,0.04427584961908233,0.0,1.0,4.961175387531277,4.47675
2.5687340054527263,0.0,0.059249313518977394,0.0,1.0,4.961175387531277,4.47675
2.576179611265633,0.0,0.0747043917493577,0.0,1.0,4.961175387531277,4.47675
2.583625217078539,0.0,0.09411067775846296,0.0,1.0,4.961175387531277,4.47675
2.591070822891446,0.0,0.11351696376756937,0.0,1.0,4.961175387531277,4.47675
2.598516428704352,0.0,0.1254799128297573,0.0,1.0,4.961175387531277,4.47675
2.6059620345172587,0.0,0.13575385544866306,0.0,1.0,4.961175387531277,4.47675
2.613407640330165,0.0,0.1460277980675682,0.0,1.0,4.961175387531277,4.47675
2.620853246143072,0.0,0.15630174068647393,0.0,1.0,4.961175387531277,4.47675
2.628298851955978,0.0,0.16995542320039594,0.0,1.0,4.961175387531277,4.47675
2.6357444577688844,0.0,0.19506175233835737,0.0,1.0,4.961175387531277,4.47675
2.643190063581791,0.0,0.22016808147631886,0.0,1.0,4.961175387531277,4.47675
2.6506356693946973,0.0,0.24907854655454936,0.0,1.0,4.961175387531277,4.47675
2.658081275207604,0.0,0.27956879609213814,0.0,1.0,4.961175387531277,4.47675
2.66552688102051,0.0,0.3059250687789756,0.0,1.0,4.961175387531277,4.47675
2.672972486833417,0.0,0.3299627544804373,0.0,1.0,4.961175387531277,4.47675
2.680418092646323,0.0,0.36495991822165497,0.0,1.0,4.961175387531277,4.47675
2.6878636984592297,0.0,0.41514724798571506,0.0,1.0,4.961175387531277,4.47675
