r (A),g(r)_weighted_K-Cl,g(r)_weighted_Li-Cl,S_i_K-Cl,S_i_Li-Cl,Average_SCL,SCL_BC
2.801412789469736,0.4684104019589649,0.173568827233004,1.0,0.09937390589713842,2.692709838088354,0
2.8053528918459234,0.47193979372488093,0.17146959288433938,1.0,0.09937390589713842,2.692709838088354,0
2.8092929942221114,0.475469185490797,0.16953929452264954,1.0,0.09937390589713842,2.692709838088354,0
2.8132330965982995,0.478998577256713,0.16760899616095964,1.0,0.09937390589713842,2.692709838088354,0
2.8171731989744875,0.48266410928047804,0.16567869779926983,1.0,0.09937390589713842,2.692709838088354,0
2.8211133013506755,0.487135244263823,0.16374839943757996,1.0,0.09937390589713842,2.692709838088354,0
2.825053403726864,0.4916063792471684,0.16181810107588987,1.0,0.09937390589713842,2.692709838088354,0
2.828993506103052,0.4960775142305134,0.15988780271420003,1.0,0.09937390589713842,2.692709838088354,0
2.83293360847924,0.5005486492138582,0.15795750435251016,1.0,0.09937390589713842,2.692709838088354,0
2.836873710855428,0.5036497993835182,0.1560272059908203,1.0,0.09937390589713842,2.692709838088354,0
2.840813813231616,0.5056300581156395,0.15409690762913045,1.0,0.09937390589713842,2.692709838088354,0
2.844753915607804,0.5076103168477608,0.15216660926744058,1.0,0.09937390589713842,2.692709838088354,0
2.848694017983993,0.5095905755798823,0.1502363109057505,1.0,0.09937390589713842,2.692709838088354,0
2.8526341203601806,0.5115985679977909,0.14830601254406064,1.0,0.09937390589713842,2.692709838088354,0
2.8565742227363686,0.5139497103048568,0.14637571418237078,1.0,0.09937390589713842,2.692709838088354,0
2.8605143251125567,0.5163008526119227,0.1444454158206809,1.0,0.09937390589713842,2.692709838088354,0
2.8644544274887447,0.5186519949189885,0.14251511745899106,1.0,0.09937390589713842,2.692709838088354,0
2.8683945298649327,0.5210031372260544,0.1405848190973012,1.0,0.09937390589713842,2.692709838088354,0
2.8723346322411207,0.5245051231241892,0.13868476473231836,1.0,0.09937390589713842,2.692709838088354,0
2.876274734617309,0.528049837217058,0.1379327695701849,1.0,0.09937390589713842,2.692709838088354,0
2.880214836993497,0.5312641801223975,0.13718077440805154,1.0,0.09937390589713842,2.692709838088354,0
2.8841549393696853,0.5318934760284774,0.13642877924591817,1.0,0.09937390589713842,2.692709838088354,0
2.8880950417458733,0.5325227719345572,0.1356767840837848,1.0,0.09937390589713842,2.692709838088354,0
2.8920351441220613,0.533152067840637,0.13492478892165144,1.0,0.09937390589713842,2.692709838088354,0
2.8959752464982493,0.5337813637467168,0.13417279375951804,1.0,0.09937390589713842,2.692709838088354,0
2.899915348874438,0.5344106596527968,0.1334207985973846,1.0,0.09937390589713842,2.692709838088354,0
2.903855451250626,0.5350399555588766,0.13266880343525123,1.0,0.09937390589713842,2.692709838088354,0
2.907795553626814,0.5356692514649564,0.13191680827311786,1.0,0.09937390589713842,2.692709838088354,0
2.911735656003002,0.5362985473710363,0.1311648131109845,1.0,0.09937390589713842,2.692709838088354,0
2.91567575837919,0.5363538143402393,0.13041281794885112,0.025936752323855262,0.09937390589713842,2.692709838088354,0
2.919615860755378,0.5359592886903034,0.12966082278671773,0.025936752323855262,0.09937390589713842,2.692709838088354,0
2.923555963131566,0.5355647630403675,0.12890882762458436,0.025936752323855262,0.09937390589713842,2.692709838088354,0
2.9274960655077544,0.5351702373904317,0.1281568324624509,0.025936752323855262,0.09937390589713842,2.692709838088354,0
2.9314361678839425,0.5347757117404959,0.12740483730031754,0.025936752323855262,0.09937390589713842,2.692709838088354,0
2.9353762702601305,0.5343811860905601,0.12665284213818417,0.025936752323855262,0.09937390589713842,2.692709838088354,0
2.9393163726363185,0.5339866604406243,0.1259008469760508,0.025936752323855262,0.09937390589713842,2.692709838088354,0
2.9432564750125065,0.5330738023177096,0.1251488518139174,0.025936752323855262,0.09937390589713842,2.692709838088354,0
2.9471965773886946,0.5321593902016751,0.12439685665178404,0.025936752323855262,0.09937390589713842,2.692709838088354,0
2.951136679764883,0.5312449780856405,0.12364486148965059,0.025936752323855262,0.09937390589713842,2.692709838088354,0
2.955076782141071,0.5303305659696059,0.12289286632751723,0.025936752323855262,0.09937390589713842,2.692709838088354,0
2.959016884517259,0.5294161538535713,0.12214087116538386,0.025936752323855262,0.09937390589713842,2.692709838088354,0
2.962956986893447,0.5285017417375368,0.12138887600325048,0.025936752323855262,0.09937390589713842,2.692709838088354,0
2.966897089269635,0.5275873296215023,0.12063688084111711,0.025936752323855262,0.09937390589713842,2.692709838088354,0
2.970837191645823,0.5266729175054679,0.11988488567898373,0.025936752323855262,0.09937390589713842,2.692709838088354,0
2.974777294022011,0.5252541843215842,0.11913289051685036,0.025936752323855262,0.09937390589713842,2.692709838088354,0
2.9787173963982,0.5237409311986037,0.11838089535471691,0.025936752323855262,0.09937390589713842,2.692709838088354,0
2.982657498774388,0.5222276780756231,0.11762890019258354,0.025936752323855262,0.09937390589713842,2.692709838088354,0
2.986597601150576,0.5207144249526425,0.11687690503045016,0.025936752323855262,0.09937390589713842,2.692709838088354,0
2.990537703526764,0.5194955969525796,0.11612490986831679,0.025936752323855262,0.09937390589713842,2.692709838088354,0
2.994477805902952,0.5186724958287984,0.11461684007450387,0.025936752323855262,0.09937390589713842,2.692709838088354,0
2.99841790827914,0.517849394705017,0.11195801630486185,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.0023580106553283,0.5170262935812358,0.1092991925352195,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.0062981130315163,0.5162031924574546,0.10664036876557748,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.0102382154077043,0.5153800913336731,0.10398154499593545,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.0141783177838923,0.5145569902098919,0.1013227212262934,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.0181184201600804,0.5137338890861107,0.09866389745665138,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.0220585225362684,0.5132027705046303,0.09600507368700936,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.0259986249124564,0.5129009167186115,0.09511760855411668,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.029938727288645,0.5125990629325927,0.09484211578400946,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.033878829664833,0.5122972091465738,0.0945666230139023,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.037818932041021,0.511995355360555,0.09429113024379512,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.041759034417209,0.5115319074570713,0.09401563747368794,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.045699136793397,0.5085638661120317,0.09374014470358077,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.049639239169585,0.5055958247669923,0.0934646519334736,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.053579341545773,0.5026277834219525,0.0931891591633664,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.057519443921961,0.4996597420769129,0.09291366639325921,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.061459546298149,0.4974697348130488,0.09263817362315203,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.0653996486743376,0.4961711230277568,0.09236268085304485,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.0693397510505256,0.4948725112424648,0.09208718808293768,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.0732798534267136,0.4935738994571728,0.09181169531283051,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.077219955802902,0.4922752876718806,0.09153620254272331,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.08116005817909,0.4909766758865886,0.09126070977261612,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.085100160555278,0.4896780641012965,0.09098521700250894,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.089040262931466,0.4883794523160045,0.09070972423240177,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.092980365307654,0.4870808405307125,0.09043423146229458,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.096920467683842,0.4857822287454205,0.0901587386921874,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.1008605700600302,0.4844836169601284,0.08988324592208025,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.1048006724362187,0.4831850051748364,0.08960775315197303,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.1087407748124067,0.4818863933895443,0.08933226038186586,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.1126808771885948,0.47026814919227655,0.08905676761175868,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.116620979564783,0.45793750274209866,0.08878127484165149,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.120561081940971,0.4547158229769934,0.08850578207154433,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.124501184317159,0.45313974109008187,0.08823028930143716,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.1284412866933478,0.45156365920317004,0.08795479653132994,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.132381389069536,0.4499875773162584,0.08767930376122277,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.136321491445724,0.4484114954293469,0.08740381099111559,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.1402615938219114,0.44683541354243517,0.0871283182210084,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.1442016961980994,0.44525933165552367,0.08685282545090124,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.1481417985742874,0.44368324976861184,0.08657733268079407,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.1520819009504755,0.44210716788170035,0.08507060581651124,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.156022003326664,0.4405310859947885,0.0831325406308586,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.159962105702852,0.43895500410787686,0.08119447544520618,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.16390220807904,0.4353419118637001,0.07925641025955378,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.167842310455228,0.4308913506754779,0.07731834507390137,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.171782412831416,0.42644078948725583,0.07569872735970697,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.175722515207604,0.42199022829903365,0.07557314665544171,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.1796626175837925,0.42051681882698605,0.07544756595117644,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.183602719959981,0.41912894854994287,0.07532198524691118,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.1875428223361686,0.41774107827289964,0.07519640454264591,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.1914829247123566,0.4163532079958564,0.07507082383838067,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.1954230270885446,0.4141239841447205,0.0749452431341154,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.1993631294647327,0.4117088243421163,0.07481966242985012,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.2033032318409207,0.4092936645395119,0.07469408172558488,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.207243334217109,0.40619392627428125,0.07456850102131961,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.211183436593297,0.402794140136539,0.07444292031705434,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.215123538969485,0.4000124705408313,0.07431733961278907,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.219063641345673,0.3987332652066913,0.07419175890852382,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.2230037437218613,0.3974540598725514,0.07406617820425855,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.2269438460980493,0.39617485453841134,0.0739405974999933,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.2308839484742378,0.39297193117274454,0.07381501679572802,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.234824050850426,0.38547056022897774,0.07368943609146276,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.238764153226614,0.3790037530383364,0.0735638553871975,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.242704255602802,0.3762793376195987,0.07343827468293224,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.24664435797899,0.3735549222008611,0.07331269397866698,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.250584460355178,0.3708305067821234,0.07318711327440171,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.254524562731366,0.36810609136338573,0.07306153257013646,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.2584646651075544,0.36538167594464777,0.07293595186587119,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.2624047674837424,0.36265726052591013,0.07281037116160592,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.2663448698599304,0.3599328451071725,0.07268479045734065,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.2702849722361185,0.35720842968843486,0.07255920975307541,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.2742250746123065,0.35448401426969717,0.07243362904881015,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.2781651769884945,0.35175959885095953,0.07230804834454488,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.282105279364683,0.34903518343222156,0.07218246764027961,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.286045381740871,0.3463691726518628,0.07205688693601435,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.289985484117059,0.3437976111134951,0.07193130623174909,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.293925586493247,0.3412260495751275,0.07134269072818682,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.297865688869435,0.3386544880367598,0.07040269698510124,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.301805791245623,0.33608292649839216,0.06946270324201566,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.305745893621811,0.3335113649600245,0.06852270949893008,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.309685995998,0.3309398034216565,0.06758271575584439,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.313626098374188,0.3283682418832889,0.06664602289790486,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.317566200750376,0.3257966803449212,0.0665760786494368,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.321506303126564,0.3232251188065535,0.06650613440096874,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.325446405502752,0.32065355726818584,0.0664361901525007,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.32938650787894,0.31808199572981827,0.06636624590403264,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.333326610255128,0.31551043419145025,0.06629630165556458,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.337266712631316,0.31293887265308257,0.06622635740709651,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.3412068150075043,0.31053106711146394,0.06615641315862845,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.3451469173836923,0.30846174183189656,0.0660864689101604,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.3490870197598803,0.30639241655232924,0.06601652466169235,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.3530271221360683,0.30432309127276186,0.06594658041322429,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.3569672245122564,0.3022537659931945,0.06587663616475624,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.360907326888445,0.3001844407136269,0.06580669191628818,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.364847429264633,0.29811511543405955,0.06573674766782013,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.368787531640821,0.29604579015449217,0.06566680341935208,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.372727634017009,0.2928015228499501,0.06559685917088402,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.376667736393197,0.2879408076270935,0.06552691492241597,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.380607838769385,0.2830800924042369,0.0654569706739479,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.384547941145573,0.2782193771813798,0.06538702642547983,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.388488043521761,0.2733586619585232,0.06531708217701178,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.392428145897949,0.2684979467356666,0.06524713792854374,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.396368248274137,0.26363723151281004,0.06517719368007567,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.4003083506503256,0.25877651628995346,0.06510724943160762,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.4042484530265136,0.25574760976616406,0.06503730518313956,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.4081885554027016,0.254977312413747,0.06496736093467151,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.41212865777889,0.2542070150613298,0.06489741668620345,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.416068760155078,0.25343671770891274,0.0648274724377354,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.420008862531266,0.2526664203564956,0.06475752818926733,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.423948964907454,0.25189612300407854,0.06468758394079929,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.427889067283642,0.2511258256516614,0.06461763969233124,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.43182916965983,0.25035552829924435,0.06454769544386317,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.4357692720360187,0.24958523094682716,0.06439196206705682,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.4397093744122067,0.24881493359441006,0.06410711835779474,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.4436494767883947,0.248044636241993,0.06382227464853267,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.4475895791645828,0.24727433888957587,0.06353743093927061,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.4515296815407708,0.2465040415371588,0.06325258723000854,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.455469783916959,0.2457337441847417,0.06296774352074647,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.459409886293147,0.24496344683232463,0.0626828998114844,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.4633499886693357,0.24419314947990745,0.06239805610222231,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.4672900910455238,0.24342285212749037,0.062128711378656276,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.471230193421712,0.24265255477507325,0.06214075755205341,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.4751702957978994,0.24188225742265618,0.06215280372545053,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.4791103981740874,0.24111196007023908,0.06216484989884765,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.4830505005502754,0.24034166271782195,0.06217689607224478,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.486990602926464,0.2395713653654048,0.06218894224564193,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.490930705302652,0.23880106801298773,0.06220098841903905,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.49487080767884,0.23803077066057063,0.062213034592436184,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.498810910055028,0.23726047330815356,0.06222508076583331,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.502751012431216,0.23649017595573643,0.06225425240832085,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.506691114807404,0.23571987860331936,0.0622905628586608,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.510631217183592,0.23494958125090226,0.062326873309000747,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.5145713195597805,0.23417928389848508,0.06236318375934071,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.518511421935969,0.23340898654606793,0.06239949420968066,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.5224515243121566,0.23263868919365088,0.062435804660020626,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.5263916266883446,0.23186839184123373,0.06247211511036058,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.5303317290645326,0.2310980944888167,0.06250842556070052,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.5342718314407207,0.23032779713639956,0.06253809594977656,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.538211933816909,0.2295574997839824,0.06255596795469057,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.542152036193097,0.22878720243156533,0.06257383995960457,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.546092138569285,0.2280169050791482,0.06259171196451857,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.550032240945473,0.22724660772673114,0.06260958396943254,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.553972343321661,0.22647631037431404,0.06261685683415642,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.5579124456978493,0.22570601302189697,0.06261314403790479,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.5618525480740373,0.22493571566947984,0.06260943124165314,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.5657926504502258,0.2241654183170627,0.0626057184454015,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.569732752826414,0.2233951209646456,0.06260200564914985,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.573672855202602,0.2226248236122285,0.0625982928528982,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.57761295757879,0.22185452625981142,0.06259458005664655,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.581553059954978,0.2210842289073943,0.0625908672603949,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.585493162331166,0.22031393155497722,0.06258715446414326,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.5894332647073544,0.21954363420255998,0.06258344166789159,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.5933733670835424,0.218773336850143,0.06257972887163997,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.5973134694597304,0.21800303949772581,0.0625760160753883,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.6012535718359184,0.21723274214530883,0.06257230327913665,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.6051936742121065,0.21646244479289162,0.06256859048288502,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.6091337765882954,0.21569214744047455,0.06256487768663337,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.6130738789644825,0.21492185008805745,0.06256116489038172,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.617013981340671,0.2141515527356403,0.06255745209413008,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.620954083716859,0.21338125538322322,0.06255373929787843,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.624894186093047,0.21261095803080612,0.06255002650162676,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.628834288469235,0.21184066067838905,0.06254631370537514,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.632774390845423,0.21107036332597193,0.06254260090912349,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.636714493221611,0.21030006597355486,0.06253888811287184,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.6406545955978,0.20952976862113767,0.06253517531662017,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.644594697973988,0.20479153598447244,0.06253146252036855,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.648534800350176,0.19952828657460112,0.06252774972411689,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.652474902726364,0.1942650371647297,0.06252403692786526,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.656415005102552,0.18900178775485832,0.0625203241316136,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.66035510747874,0.18373853834498696,0.06251661133536195,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.664295209854928,0.17847528893511558,0.06251289853911031,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.668235312231116,0.1764800814848027,0.06250918574285866,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.672175414607304,0.17650634010746385,0.06265319072707712,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.676115516983492,0.17653259873012508,0.06290248587817002,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.68005561935968,0.17655885735278626,0.06315178102926293,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.683995721735868,0.17658511597544743,0.06340107618035586,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.687935824112056,0.17661137459810858,0.06365037133144877,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.691875926488245,0.17663763322076975,0.06389966648254171,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.695816028864433,0.1763746722847122,0.06407976861934815,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.699756131240621,0.17552212557041288,0.06411588843708113,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.703696233616809,0.1746695788561135,0.06415200825481414,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.707636335992997,0.17381703214181413,0.0641881280725471,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.711576438369185,0.17296448542751477,0.06422424789028011,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.715516540745373,0.17211193871321534,0.06426036770801309,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.7194566431215614,0.17125939199891596,0.06429648752574608,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.7233967454977495,0.17040684528461658,0.06433260734347909,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.7273368478739375,0.16955429857031726,0.06436872716121207,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.7312769502501255,0.1687017518560179,0.06440484697894505,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.7352170526263135,0.16804089273468859,0.06444096679667805,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.7391571550025016,0.16739891365063847,0.06447708661441105,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.74309725737869,0.16675693456658822,0.06451320643214403,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.747037359754878,0.16611495548253813,0.06454932624987704,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.750977462131066,0.16547297639848793,0.06458544606761002,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.754917564507254,0.16483099731443782,0.06462156588534301,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.758857666883442,0.16418901823038765,0.064657685703076,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.76279776925963,0.16354703914633753,0.064693805520809,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.766737871635818,0.1629050600622873,0.064729925338542,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.770677974012007,0.16139475283070423,0.06476604515627499,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.7746180763881942,0.15905803979935831,0.06480216497400797,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.778558178764383,0.15672132676801237,0.06483828479174096,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.7824982811405703,0.15438461373666643,0.06487440460947397,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.786438383516759,0.15204790070532048,0.06491052442720695,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.790378485892947,0.15029267029693757,0.06494664424493993,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.7943185882691353,0.14995228829001236,0.06498276406267292,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.7982586906453233,0.14961190628308715,0.06501888388040593,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.8021987930215113,0.149271524276162,0.06505500369813891,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.8061388953976993,0.14893114226923682,0.0650911235158719,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.810078997773888,0.14859076026231163,0.0651272433336049,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.8140191001500754,0.14825037825538648,0.06539747112297045,0.025936752323855262,0.09937390589713842,2.692709838088354,0
3.817959202526264,0.14790999624846124,0.06599334267856763,0.025936752323855262,0.09937390589713842,2.692709838088354,0
