r (A),g(r)_weighted_F-F,g(r)_weighted_K-F,g(r)_weighted_Mg-F,g(r)_weighted_Mg-Mg,g(r)_weighted_Na-F,S_i_K-F,S_i_Mg-F,S_i_Na-F,Average_SCL,lambda_BC
0.1422752795837918,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.1452393479084542,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.1482034162331165,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.1511674845577789,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.1541315528824412,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.1570956212071035,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.1600596895317659,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.1630237578564282,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.1659878261810905,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.1689518945057528,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.1719159628304152,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.1748800311550775,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.1778440994797398,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.1808081678044022,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.1837722361290645,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.1867363044537268,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.1897003727783892,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.1926644411030515,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.1956285094277138,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.1985925777523761,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.2015566460770385,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.2045207144017008,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.2074847827263631,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.2104488510510255,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.2134129193756878,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.2163769877003501,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.2193410560250125,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.2223051243496748,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.2252691926743371,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.2282332609989995,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.2311973293236618,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.2341613976483241,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.2371254659729865,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.2400895342976488,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
