r (A),g(r)_weighted_Cl-Cl,g(r)_weighted_K-Cl,g(r)_weighted_K-K,g(r)_weighted_K-U,g(r)_weighted_U-Cl,g(r)_weighted_U-U,S_i_K-Cl,S_i_U-Cl,Average_SCL,lambda_BC
2.64358657628014,0.0,0.1903270426544484,0.0,0.0,0.3884262644557314,0.0,1.0,1.0,4.258845618951232,0
2.6473793834197097,0.0,0.19395401283010189,0.0,0.0,0.3940594118736251,0.0,1.0,1.0,4.258845618951232,0
2.6511721905592798,0.0,0.19758098300575544,0.0001006517683584006,0.0,0.4039270235135197,0.0,1.0,1.0,4.258845618951232,0
2.6549649976988494,0.0,0.20120795318140935,0.00021474051034650366,0.0,0.4117921723253232,0.0,1.0,1.0,4.258845618951232,0
2.658757804838419,0.0,0.20483492335706288,0.000328829252334588,0.0,0.4168843321391054,0.0,1.0,1.0,4.258845618951232,0
2.6625506119779887,0.0,0.20846189353271638,0.000442917994322691,0.0,0.42109965331036775,0.0,1.0,1.0,4.258845618951232,0
2.6663434191175583,0.0,0.2120888637083699,0.0005570067363107755,0.0,0.42439252265497374,0.0,1.0,1.0,4.258845618951232,0
2.6701362262571284,0.0,0.21571583388402388,0.0006710954782988784,0.0,0.42876124672371724,0.0,1.0,1.0,4.258845618951232,0
2.673929033396698,0.0,0.21934280405967738,0.0007851842202869814,0.0,0.4395188876949448,0.0,1.0,1.0,4.258845618951232,0
2.677721840536268,0.0,0.22391532584143417,0.000899272962275066,0.0,0.446727813919832,0.0,1.0,1.0,4.258845618951232,0
2.681514647675838,0.0,0.23591688097964617,0.001013361704263169,0.0,0.450871329126671,0.0,1.0,1.0,4.258845618951232,0
2.6853074548154074,0.0,0.2479184361178568,0.001127450446251272,0.0,0.45334128381473715,0.0,1.0,1.0,4.258845618951232,0
2.689100261954977,0.0,0.25991999125606746,0.0012415391882393562,0.0,0.45581123850280336,0.0,1.0,1.0,4.258845618951232,0
2.692893069094547,0.0,0.27192154639427946,0.0013556279302274594,0.0,0.4595862622218704,0.0,1.0,1.0,4.258845618951232,0
2.696685876234117,0.0,0.28277079368408276,0.0014697166722155623,0.0,0.46447257764736993,0.0,1.0,1.0,4.258845618951232,0
2.7004786833736865,0.0,0.2927461864058982,0.0015838054142036466,0.0,0.4688226734533639,0.0,1.0,1.0,4.258845618951232,0
2.7042714905132565,0.0,0.30272157912771486,0.0016978941561917498,0.0,0.4719832798853795,0.0,1.0,1.0,4.258845618951232,0
2.708064297652826,0.0,0.3126969718495303,0.001811982898179853,0.0,0.4749359956114196,0.0,1.0,1.0,4.258845618951232,0
2.711857104792396,0.0,0.32281002538387715,0.0019260716401679372,0.0,0.4778284056428595,0.0,1.0,1.0,4.258845618951232,0
2.715649911931966,0.0,0.3383992114551868,0.0020401603821560404,0.0,0.4807095160000904,0.0,1.0,1.0,4.258845618951232,0
2.719442719071536,0.0,0.3539883975264947,0.0021542491241441433,0.0,0.48708275038872045,0.0,1.0,1.0,4.258845618951232,0
2.723235526211105,0.0,0.3679872248191268,0.0022683378661322276,0.0,0.49029387297826127,0.0,1.0,1.0,4.258845618951232,0
2.7270283333506757,0.0,0.38148422097998114,0.002382426608120331,0.0,0.49390033781856113,0.0,1.0,1.0,4.258845618951232,0
2.730821140490245,0.0,0.39413496340315,0.0024965153501084153,0.0,0.49792671350050616,0.0,1.0,1.0,4.258845618951232,0
2.7346139476298146,0.0,0.39829027323667243,0.0026106040920965182,0.0,0.4998213896254609,0.0,1.0,1.0,4.258845618951232,0
2.7384067547693847,0.0,0.40244558307019546,0.0027246928340846216,0.0,0.5004591966572836,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.7421995619089543,0.0,0.4066008929037179,0.002838781576072706,0.0,0.5004290600164484,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.745992369048524,0.0,0.41075620273724045,0.0029528703180608084,0.0,0.500398923375613,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.749785176188094,0.0,0.41647695096683374,0.0030669590600489118,0.0,0.5003687867347777,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.753577983327664,0.0,0.4311723928450728,0.003181047802036996,0.0,0.5003386500939424,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.7573707904672333,0.0,0.4437428096893314,0.0032951365440250994,0.0,0.5003085134531071,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.761163597606803,0.0,0.4555221124159086,0.0034092252860131833,0.0,0.5002783768122718,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.764956404746373,0.0,0.4684621474974019,0.0035233140280012867,0.0,0.5002482401714364,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.7687492118859427,0.0,0.47904845006981506,0.0036374027699893896,0.0,0.5002181035306013,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.7725420190255123,0.0,0.4880124364267807,0.0037514915119774743,0.0,0.500187966889766,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.7763348261650824,0.0,0.4950085406763812,0.003865580253965577,0.0,0.5001578302489307,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.780127633304652,0.0,0.5024736037240791,0.00397966899595368,0.0,0.5001276936080955,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.7839204404442217,0.00012074282824904723,0.5105430710480791,0.004093757737941764,0.0,0.5000975569672601,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.787713247583792,0.0020073278566861896,0.5205321813504744,0.004207846479929868,0.0,0.5000674203264247,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.791506054723361,0.003893912885123113,0.5333664869768056,0.004321935221917971,0.0,0.5000372836855895,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.795298861862931,0.005780497913560081,0.5451373689170521,0.0044360239639060555,0.0,0.4991841799959308,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.799091669002501,0.007667082941997223,0.5514148546311656,0.004550112705894158,0.0,0.4977067629231097,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.802884476142071,0.009553667970434146,0.5590300831379164,0.0046642014478822606,0.0,0.4962293458502888,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.8066772832816405,0.01144025299887107,0.5719624692381605,0.004735434610135968,0.0,0.49435935990395163,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.8104700904212105,0.013326838027308212,0.5853592182296892,0.0047797461769562965,0.0,0.49248417971703123,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.81426289756078,0.01521342305574518,0.5922821780324666,0.004824057743776588,0.0,0.49060899953011106,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.81805570470035,0.017100008084182102,0.5992051378352442,0.004868369310596897,0.0,0.4882250580837866,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.82184851183992,0.018986593112619247,0.6153140843228294,0.004912680877417207,0.0,0.4857881969627408,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.8256413189794896,0.02087317814105617,0.6245187903974541,0.004956992444237516,0.0,0.48364704089961574,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.829434126119059,0.022759763169493092,0.6313433017936624,0.0050013040110578255,0.0,0.48181901888934064,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.8332269332586293,0.02464634819793028,0.6381678131898713,0.005045615577878135,0.0,0.47999099687906527,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.837019740398199,0.026532933226367204,0.6604584985975069,0.005089927144698445,0.0,0.47675688369855274,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.840812547537769,0.028419518254804127,0.6651635848396462,0.005134238711518736,0.0,0.47260130960310837,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.8446053546773387,0.030306103283241268,0.6698686710817858,0.005178550278339045,0.0,0.4687368610898382,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.8483981618169083,0.03219268831167819,0.6745737573239249,0.005222861845159355,0.0,0.46174364714896643,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.852190968956478,0.03407927334011516,0.6796222804229956,0.005267173411979665,0.0,0.4567934983637148,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.855983776096048,0.03596585836855208,0.6865469096660237,0.005311484978799974,0.0,0.45210401272077894,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.8597765832356177,0.037852443396989226,0.6934715389090528,0.005355796545620284,0.0,0.44786539376836054,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.8635693903751878,0.03973902842542615,0.7052097985669769,0.005400108112440593,0.0,0.44350228527939795,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.867362197514757,0.04162561345386308,0.7167223317939092,0.0054444196792609026,0.0,0.43878756205143643,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.871155004654327,0.04351219848230026,0.7226179053405755,0.005488731246081212,0.0,0.43370169735187597,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.8749478117938967,0.04539878351073718,0.728513478887241,0.005533042812901503,0.0,0.4285247482513923,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.8787406189334663,0.0472853685391741,0.738573848299705,0.005577354379721813,0.0,0.42408434866009725,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.8825334260730364,0.04917195356761125,0.7500729592420515,0.005621665946542122,0.0,0.4197379899324728,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.886326233212606,0.05105853859604818,0.7585913492802745,0.005665977513362432,0.0,0.4138178551560297,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.890119040352176,0.0529451236244851,0.7657106000620117,0.005710289080182742,0.0,0.40957382638841777,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.893911847491746,0.05483170865292228,0.7717204934414126,0.005754600647003051,0.0,0.4033455113370038,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.8977046546313154,0.056705362746196177,0.7777303868208125,0.005798912213823361,0.0,0.3984466612184141,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.901497461770885,0.057541600182764344,0.7835922944266361,0.005843223780643652,0.0,0.3947445757655256,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.905290268910455,0.0583778376193326,0.7894444926930868,0.00588753534746398,0.0,0.3893293450070689,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.909083076050025,0.05921407505590077,0.7967272857764964,0.005931846914284271,0.0,0.38454420498027064,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.9128758831895945,0.060050312492468935,0.8070204960783641,0.00597615848110458,0.0,0.3807283010784951,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.9166686903291645,0.060886549929037186,0.813161951630167,0.00602047004792489,0.0,0.37572158765151187,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.920461497468734,0.061722787365605304,0.8193034071819693,0.006064781614745199,0.0,0.3687279389754537,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.924254304608304,0.06255902480217347,0.8247254787827003,0.006109093181565509,0.0,0.35994565375991805,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.928047111747874,0.06339526223874173,0.8299944872428046,0.006153404748385818,0.0,0.3569088950616232,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.931839918887444,0.06423149967530989,0.8349312921284127,0.006197716315206129,0.0,0.3532283335304966,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.935632726027013,0.06507530408296125,0.8385211879731163,0.006242027882026419,0.0,0.34730839792707946,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.939425533166583,0.06599962417455567,0.8421110838178195,0.006286339448846728,0.0,0.34332715885822207,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.943218340306153,0.06692394426615018,0.8457009796625236,0.0063306510156670385,0.0,0.33511498092608905,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.9470111474457226,0.06784826435774458,0.8494445877499897,0.006374962582487348,0.0,0.3311891959293681,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.950803954585292,0.06877258444933901,0.8539475418593798,0.006419274149307657,0.0,0.3235531145381998,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.9545967617248623,0.06969690454093352,0.8584504959687707,0.006463585716127967,0.0,0.3184391979026436,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.958389568864432,0.07062122463252792,0.862953450078161,0.006507897282948276,0.0,0.31373105657220784,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.9621823760040016,0.0715455447241223,0.8665252901497408,0.006592807425964787,0.0,0.30882318701400296,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.965975183143572,0.07246986481571682,0.869791197055162,0.006754411252816404,0.0,0.3000742234412128,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.9697679902831413,0.07339418490731126,0.8730571039605826,0.006916015079668004,0.0,0.29498843412978015,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.973560797422711,0.0743665384166264,0.8763230108660034,0.007077618906519602,0.0,0.28961475155380895,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.977353604562281,0.07540375642060272,0.8789784182029227,0.00723922273337122,0.0,0.2846793943911758,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.9811464117018507,0.07644097442457891,0.880611501022006,0.007400826560222838,0.0,0.28010851108309376,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.9849392188414203,0.07747819242855514,0.8822445838410894,0.007562430387074437,0.0,0.2732390854094189,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.9887320259809904,0.07851541043253142,0.8838776666601728,0.007724034213926055,0.0,0.2693014073924243,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.99252483312056,0.07955262843650765,0.8855107494792561,0.007885638040777654,0.0,0.262316163423161,0.0,1.0,0.3994221644729249,4.258845618951232,0
2.9963176402601297,0.08058984644048385,0.8871438322983395,0.008047241867629253,0.0,0.25626779202827965,0.0,1.0,0.3994221644729249,4.258845618951232,0
3.0001104473997,0.08162706444446016,0.888776915117423,0.008208845694480871,0.0,0.25083303438517696,0.0,1.0,0.3994221644729249,4.258845618951232,0
3.003903254539269,0.08266428244843635,0.8900625719420009,0.00837044952133249,0.0,0.24746971439018475,0.0,1.0,0.3994221644729249,4.258845618951232,0
3.007696061678839,0.08374005355702828,0.8907285894894091,0.008532053348184087,0.0,0.2434709505934539,0.0,1.0,0.3994221644729249,4.258845618951232,0
3.011488868818409,0.08496499283879431,0.8913946070368173,0.008697280885591852,0.0,0.2386689305202677,0.0,1.0,0.3994221644729249,4.258845618951232,0
3.015281675957979,0.08618993212056021,0.8920606245842255,0.008946083752544985,0.0,0.23359078856328439,0.0,1.0,0.3994221644729249,4.258845618951232,0
3.0190744830975484,0.08741487140232608,0.8927266421316338,0.00919488661949812,0.0,0.22943431901156602,0.0,1.0,0.3994221644729249,4.258845618951232,0
3.0228672902371185,0.08863981068409213,0.8933926596790419,0.009443689486451273,0.0,0.2253065943932807,0.0,1.0,0.3994221644729249,4.258845618951232,0
3.026660097376688,0.089864749965858,0.8940586772264503,0.009692492353404407,0.0,0.22075011853116766,0.0,1.0,0.3994221644729249,4.258845618951232,0
3.030452904516258,0.0910896892476239,0.8947246947738584,0.00994129522035754,0.0,0.2165424633135887,0.0,1.0,0.3994221644729249,4.258845618951232,0
3.0342457116558275,0.09231462852938976,0.8953907123212667,0.010190098087310676,0.0,0.2126062235684468,0.0,1.0,0.3994221644729249,4.258845618951232,0
3.038038518795397,0.0935395678111558,0.8957980041773297,0.010438900954263829,0.0,0.20914172508627119,0.0,1.0,0.3994221644729249,4.258845618951232,0
3.041831325934967,0.09489361305523455,0.8958567460433376,0.010687703821216962,0.0,0.20414962958497182,0.0,1.0,0.3994221644729249,4.258845618951232,0
3.045624133074537,0.0962674150365719,0.8959154879093456,0.010936506688170077,0.0,0.1985565561360071,0.0,1.0,0.3994221644729249,4.258845618951232,0
3.049416940214107,0.09764121701790941,0.8959742297753536,0.011190419864084923,0.0,0.1944868578538308,0.0,1.0,0.3994221644729249,4.258845618951232,0
3.053209747353677,0.09901501899924679,0.8960329716413616,0.011499908803532828,0.0,0.19101453494662984,0.0,1.0,0.3994221644729249,4.258845618951232,0
3.057002554493246,0.10038882098058415,0.8960917135073696,0.011809397742980753,0.0,0.18713065686279193,0.0,1.0,0.3994221644729249,4.258845618951232,0
3.0607953616328163,0.10176262296192169,0.8961504553733776,0.012118886682428692,0.0,0.18123543865415537,0.0,1.0,0.3994221644729249,4.258845618951232,0
3.064588168772386,0.10313642494325904,0.8962091972393855,0.012428375621876597,0.0,0.17798394864929556,0.0,1.0,0.3994221644729249,4.258845618951232,0
3.068380975911956,0.1045102269245964,0.8962679391053934,0.012737864561324518,0.0,0.17518753920484476,0.0,1.0,0.3994221644729249,4.258845618951232,0
3.0721737830515257,0.10623905057488933,0.8963266809714016,0.013047353500772461,0.0,0.17170928313318629,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.0759665901910958,0.10798012899200879,0.8960171161482684,0.013356842440220363,0.0,0.16745080928244305,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.079759397330665,0.10972120740912829,0.8952788822040721,0.013666331379668287,0.0,0.1639587131847532,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.083552204470235,0.11146228582624797,0.894540648259876,0.01397584915387823,0.0,0.1607005950784149,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.0873450116098047,0.11320336424336744,0.8938024143156797,0.014286365045156773,0.0,0.15759669122083447,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.0911378187493743,0.11494444266048692,0.8930641803714835,0.014596880936435335,0.0,0.15466684925684593,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.0949306258889444,0.11682889885685512,0.8923259464272872,0.014907396827713916,0.0,0.15176179273744952,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.098723433028514,0.11894281600652183,0.891587712483091,0.015217912718992479,0.0,0.14897326452099777,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.102516240168084,0.12105673315618852,0.8892909291051345,0.015528428610271023,0.0,0.14615998503456298,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.106309047307654,0.12317065030585546,0.8867316054869837,0.015838944501549625,0.0,0.14300239953726102,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.1101018544472234,0.1252845674555222,0.8841722818688332,0.016149460392828167,0.0,0.14022697648435478,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.113894661586793,0.12739848460518885,0.8816129582506825,0.01645997628410673,0.0,0.13803335862872806,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.1176874687263627,0.129484321091038,0.8791525796456678,0.016770492175385274,0.0,0.1358074197614319,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.121480275865933,0.1315570430218212,0.8767046957795569,0.017081008066663853,0.0,0.1333975094558145,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.1252730830055024,0.13362976495260415,0.8742568119134462,0.01744278384433258,0.0,0.13107564370757638,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.129065890145072,0.13570248688338712,0.8718089280473356,0.01780920759745692,4.990632867356622e-05,0.12891679877299514,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.132858697284642,0.13777520881417032,0.8693610441812244,0.018175631350581284,0.0002930406384713101,0.12675795383841362,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.136651504424212,0.1398479307449533,0.8660399209757196,0.01854205510370563,0.000536174948269021,0.12460187717754341,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.140444311563781,0.1418899481779618,0.8621311998428235,0.018908478856829974,0.0007793092580667319,0.12244593078075398,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.1442371187033515,0.14390582621132686,0.858222478709927,0.019274902609954354,0.0010224435678644725,0.12028998438396432,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.148029925842921,0.14592170424469164,0.8543856785117548,0.019641326363078696,0.0012655778776621868,0.11469536969346343,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.151822732982491,0.14793758227805648,0.8514716241583683,0.02000775011620302,0.0015087121874598978,0.10585783487203489,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.155615540122061,0.14995346031142154,0.8485575698049813,0.020374173869327404,0.0017518464972576383,0.10162652574026597,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.1594083472616306,0.15196933834478638,0.8456435154515948,0.020796779040659297,0.001994980807055349,0.09861497140025129,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.1632011544012,0.1539852163781512,0.8427294610982081,0.021296613960391533,0.0022381151168530634,0.09560341706023662,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.1669939615407703,0.15680113025429207,0.8396054552169808,0.021796448880123862,0.0024812494266508037,0.0925918627202216,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.17078676868034,0.159759388142883,0.8357421630735689,0.022296283799856098,0.002724383736448515,0.0895803083802069,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.1745795758199096,0.162717646031474,0.8318788709301564,0.02279611871958836,0.0029675180462462292,0.08656875404019222,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.17837238295948,0.16567590392006531,0.8280155787867438,0.023295953639320667,0.00321065235604397,0.0835571997001772,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.1821651900990493,0.1686325002670792,0.8241955036246057,0.02379578855905292,0.0033131825982780643,0.08185796057333079,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.185957997238619,0.17141389777066443,0.8203947614163905,0.024295623478785177,0.003350766578754424,0.08059268476903965,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.189750804378189,0.17419529527424993,0.8165940192081748,0.024615812689773996,0.00338835055923079,0.07932740896474832,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.1935436115177587,0.17697669277783515,0.8129139588641625,0.024882873989817495,0.0034259345397071495,0.07806213316045717,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.1973364186573283,0.17975809028142037,0.8098575246980358,0.025149935289861012,0.0034635185201835126,0.076796857356166,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.2011292257968984,0.18253948778500592,0.806801090531909,0.025416996589904546,0.0035011025006598754,0.07553158155187469,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.204922032936468,0.18572164697737262,0.8037446563657821,0.025684057889948046,0.0035386864811362386,0.07426630574758351,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.2087148400760377,0.18914805419653402,0.8006882221996553,0.02595111918999154,0.003576270461612598,0.07300102994329234,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.2125076472156078,0.19257446141569548,0.7971434772950814,0.02621818049003506,0.0036138544420889606,0.07173575413900118,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.2163004543551774,0.1960008686348573,0.7934352600596333,0.026485241790078592,0.003651438422565324,0.07047047833470987,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.220093261494747,0.19941000669157374,0.7897270428241855,0.02675230309012209,0.003689022403041687,0.06920520253041872,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.2238860686343167,0.20248192956397243,0.7860777797217869,0.027019364390165605,0.0037266063835180467,0.06793992672612754,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.227678875773887,0.2055538524363715,0.7826382370934066,0.027286425690209143,0.003764190363994413,0.06667465092183623,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.2314716829134564,0.2086257753087702,0.7791986944650267,0.02755348699025264,0.003801774344470772,0.06540937511754506,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.235264490053026,0.21169769818116888,0.775759151836647,0.02782054829029614,0.003839358324947132,0.06414409931325389,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.239057297192596,0.2147696210535679,0.7703853844214948,0.028087609590339693,0.003876942305423498,0.06287882350896258,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.242850104332166,0.2178807019986034,0.7641432378049714,0.028354670890383193,0.003914526285899857,0.061613547704671416,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.2466429114717354,0.22100683254541176,0.7601780430315817,0.028649823130683854,0.0039521102663762206,0.06034827190038026,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.250435718611305,0.2241329630922205,0.7568714440973727,0.029086800956161295,0.003989694246852584,0.05908756537582369,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.254228525750875,0.22725909363902885,0.7535648451631644,0.0295237787816387,0.004027278227328946,0.057961512345598896,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.258021332890445,0.2303852241858372,0.7469821692457704,0.029960756607116088,0.004064862207805306,0.0568354593153741,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.261814140030015,0.23361471653148808,0.7401741287804785,0.030397734432593547,0.004102446188281672,0.055709406285149185,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.265606947169585,0.2370496241192039,0.7381431070783122,0.030834712258070936,0.004140030168758031,0.05458335325492439,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.269399754309154,0.24048453170691977,0.7361120853761458,0.03127169008354834,0.0041776141492343944,0.05345730022469959,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.2731925614487243,0.243919439294636,0.7340810636739793,0.0317086679090258,0.004215198129710758,0.05233124719447468,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.276985368588294,0.24735434688235183,0.7320500419718128,0.032145645734503195,0.004252782110187121,0.05120519416424988,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.280778175727864,0.2509603828410658,0.7297323643930044,0.032582623559980595,0.00429036609066348,0.0500791411340251,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.2845709828674337,0.2550522733569209,0.7263655141872679,0.033019601385458036,0.004327950071139846,0.04895308810380017,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.2883637900070037,0.25914416387277556,0.7229986639815318,0.033512273945765156,0.004365534051616206,0.04782703507357538,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.292156597146573,0.2632360543886301,0.7194074955235673,0.034016008099959645,0.004403118032092568,0.04670098204335059,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.295949404286143,0.2673279449044852,0.7142545691283189,0.034519742254154204,0.0044407020125689315,0.045574929013125653,0.0,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.2997422114257127,0.27089075361083276,0.7091016427330711,0.035023476408348714,0.004478285993045295,0.044448875982900864,5.1769368239475e-08,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.3035350185652823,0.27437908643030895,0.7039738595949356,0.03552721056254321,0.004515869973521654,0.04332282295267608,1.9724021574453277e-07,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.307327825704852,0.2778674192497852,0.6995118752765718,0.036030944716737706,0.004553453953998017,0.042196769922451284,3.427110632495906e-07,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.311120632844422,0.28135575206926183,0.6950498909582074,0.03653467887093228,0.00459103793447438,0.04107071689222636,4.881819107546653e-07,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.314913439983992,0.2848440848887381,0.6905879066398435,0.037038413025126775,0.004628621914950743,0.039944663862001566,6.336527582592232e-07,0.41077250293284734,0.3994221644729249,4.258845618951232,0
3.3187062471235613,0.28825478022235007,0.6861259223214796,0.037542147179321285,0.004666205895427103,0.038818610831776776,7.791236057644659e-07,0.41077250293284734,0.3994221644729249,4.258845618951232,0
