r (A),g(r)_weighted_Cl-Cl,g(r)_weighted_Na-Cl,g(r)_weighted_Na-Na,g(r)_weighted_Na-U,g(r)_weighted_U-Cl,g(r)_weighted_U-U,S_i_Na-Cl,S_i_U-Cl,Average_SCL,SCL_BC
2.8550352413456728,0.09554041227122193,0.5074279050099398,0.016067899305739777,0.0,0.6569605528603796,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
2.858495890123061,0.0967561422186409,0.5041959854019089,0.01626018591266839,0.0,0.6513442775156967,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
2.86195653890045,0.09797187216605986,0.5009640657938781,0.016452472519596993,0.0,0.6457280021710139,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
2.865417187677839,0.09918760211347882,0.4977321461858471,0.016644759126525598,0.0,0.640111726826331,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
2.868877836455228,0.1004033320608978,0.49450022657781617,0.01683704573345421,0.0,0.6352989889446107,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
2.8723384852326164,0.10161906200831676,0.49126830696978524,0.017029332340382813,0.0,0.6310133087938037,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
2.875799134010005,0.10283479195573572,0.4880363873617543,0.017221618947311418,0.0,0.6267276286429967,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
2.879259782787394,0.10502551645599562,0.48480446775372354,0.01741390555424003,0.0,0.6224419484921897,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
2.8827204315647825,0.10727097191062292,0.48157254814569256,0.017606192161168634,0.0,0.6181562683413827,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
2.8861810803421712,0.10951642736525016,0.4783361376073339,0.017798478768097245,0.0,0.6135702635921491,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
2.88964172911956,0.11176188281987741,0.4748284503362232,0.01799076537502585,0.0,0.6087117179621965,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
2.8931023778969487,0.11400733827450464,0.4713207630651125,0.018183051981954454,0.0,0.6038531723322439,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
2.8965630266743374,0.11625279372913194,0.4678130757940018,0.018375338588883065,0.0,0.5989946267022913,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
2.900023675451726,0.11849824918375919,0.46430538852289116,0.01856762519581167,0.0,0.5941360810723388,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
2.9034843242291144,0.12074370463838614,0.46079770125178093,0.01875991180274025,0.0,0.5890537019566088,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
2.906944973006503,0.1229891600930134,0.4572900139806702,0.018952198409668858,0.0,0.5836917139910962,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
2.910405621783892,0.12523461554764065,0.4537823267095595,0.019144485016597466,0.0,0.5783297260255837,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
2.913866270561281,0.12748007100226794,0.4502746394384488,0.019336771623526074,0.0,0.5729677380600712,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
2.9173269193386693,0.12972552645689517,0.4467669521673382,0.019529058230454685,0.0,0.5676057500945587,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
2.920787568116058,0.13197098191152243,0.44325926489622736,0.019721344837383286,0.0,0.5612396276865617,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
2.9242482168934467,0.13421643736614972,0.43975157762511674,0.0199136314443119,0.0,0.5547273316341611,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
2.9277088656708354,0.13646189282077695,0.43624389035400607,0.020105918051240505,0.0,0.5482150355817605,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
2.931169514448224,0.1387073482754042,0.43417637043704443,0.020310720051260982,0.0,0.5421301953721758,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
2.934630163225613,0.14095280373003144,0.43241404333350364,0.020515993794999316,0.0,0.5361359393928931,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
2.9380908120030016,0.14319825918465873,0.4306517162299628,0.020721267538737653,0.0,0.5301416834136105,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
2.9415514607803903,0.14544371463928596,0.42888938912642194,0.020926541282475987,0.0,0.5239907252121774,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
2.945012109557779,0.14768917009391327,0.42712706202288103,0.021131815026214317,0.0,0.5177948851584867,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
2.948472758335168,0.14993462554854048,0.4253647349193402,0.021337088769952647,0.0,0.5115990451047961,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
2.9519334071125565,0.15218008100316777,0.42360240781579933,0.021542362513690988,0.0,0.5054201501382215,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
2.955394055889945,0.154425536457795,0.4218400807122584,0.021747636257429318,0.0,0.4992475362820012,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
2.958854704667334,0.15667099191242226,0.4200777536087176,0.02195291000116766,0.0,0.4930749224257809,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
2.962315353444722,0.1589164473670495,0.4183154265051767,0.02215818374490599,0.0,0.48711671145595703,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
2.965776002222111,0.16144725284659028,0.41655309940163604,0.0223634574886443,0.0,0.481258571934527,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
2.9692366509995,0.16549999460298734,0.41479077229809513,0.022568731232382632,0.0,0.4754004324130961,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
2.9726972997768883,0.16955273635938437,0.4130284451945543,0.02277400497612096,0.0,0.46974010072917993,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
2.976157948554277,0.1736054781157814,0.41126611809101343,0.0229792787198593,0.0,0.4641939631624407,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
2.979618597331666,0.17765821987217845,0.4095037909874725,0.02318455246359763,0.0,0.45864782559570166,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
2.9830792461090545,0.18171096162857553,0.4077414638839317,0.02338982620733596,0.0,0.45306029358691086,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
2.9865398948864432,0.18576370338497258,0.4059791367803908,0.0235950999510743,0.0,0.4474435422479672,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
2.990000543663832,0.1898164451413696,0.4042168096768499,0.02380037369481263,0.0,0.44182679090902344,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
2.9934611924412207,0.19386918689776667,0.402454482573309,0.024005647438550968,0.0,0.43598714377155995,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
2.9969218412186094,0.19792192865416372,0.40069215546976816,0.0242109211822893,0.0,0.42995641358442854,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.000382489995998,0.20197467041056075,0.39892982836622737,0.024416194926027632,0.0,0.4239256833972971,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.003843138773387,0.2060274121669578,0.3971675012626864,0.02462146866976597,0.0,0.4179378780464498,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.0073037875507755,0.21008015392335488,0.3954051741591456,0.0248267424135043,0.0,0.41199463586055274,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.0107644363281643,0.21413289567975188,0.39364284705560465,0.025032016157242633,0.0,0.4060513936746557,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.014225085105553,0.21818563743614897,0.3913727428712759,0.02523728990098097,0.0,0.4001081514887587,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.0176857338829417,0.22223837919254602,0.38846380520834944,0.0254425636447193,0.0,0.39523496606927566,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.0211463826603304,0.22629112094894308,0.38555486754542306,0.02564783738845764,0.0,0.3904363088970729,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.0246070314377187,0.23034386270533957,0.38264592988249696,0.025853111132195943,0.0,0.38563765172487074,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.0280676802151074,0.23439660446173663,0.3797369922195705,0.02605838487593428,0.0,0.3808389945526679,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.031528328992496,0.24071970161830025,0.37682805455664414,0.02626365861967261,0.0,0.37604033738046505,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.034988977769885,0.24737853855502984,0.37391911689371765,0.02646893236341094,0.0,0.37068330882784317,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.0384496265472736,0.2540373754917594,0.3710101792307912,0.02667413880531078,0.0,0.36523177085606634,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.0419102753246623,0.26069621242848906,0.36810124156786483,0.026863333900399824,0.0,0.3597802328842895,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.045370924102051,0.26735504936521864,0.36519230390493834,0.02705252899548887,0.0,0.3543286949125127,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.04883157287944,0.2740138863019482,0.3622833662420119,0.027241724090577915,0.0,0.3488771569407359,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.0522922216568285,0.2806727232386778,0.3593744285790855,0.02743091918566696,0.0,0.34404736930784374,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.055752870434217,0.28733156017540734,0.35646549091615903,0.027620114280756003,0.0,0.3393974705693975,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.059213519211606,0.293990397112137,0.3535565532532326,0.027809309375845043,0.0,0.3347475718309513,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.0626741679889946,0.3006492340488665,0.3507898376849933,0.027998504470934087,0.0,0.330097673092505,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.0661348167663838,0.30730807098559615,0.3480763103284176,0.028187699566023135,0.0,0.32544777435405875,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.069595465543772,0.31396690792232573,0.34536278297184203,0.02837689466111218,4.0050527593014976e-05,0.32079787561561246,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.0730561143211608,0.3206257448590553,0.3426492556152664,0.028566089756201223,0.00013185228077245746,0.3162812318706006,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.076516763098549,0.32743244214624445,0.3399357282586908,0.02875528485129026,0.00022365403395189568,0.31182728876747323,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.079977411875938,0.3350382933591171,0.33722220090211513,0.028944479946379303,0.00031545578713133816,0.3073733456643458,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.083438060653327,0.34264414457198983,0.33450867354553954,0.029133675041468347,0.0004072575403107764,0.30291940256121846,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.086898709430715,0.35024999578486155,0.3317951461889643,0.029322870136557367,0.0004990592934902061,0.2984654594580916,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.090359358208104,0.35785584699773426,0.3290816188323887,0.02951206523164641,0.0005908610466696444,0.2940115163549643,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.0938200069854926,0.365461698210607,0.3263680914758131,0.02970126032673546,0.0006826627998490868,0.28971708125238216,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.0972806557628814,0.3730675494234797,0.32365456411923743,0.029890455421824502,0.000774464553028525,0.28553605612621985,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.10074130454027,0.38067340063635235,0.32094103676266184,0.030079650516913546,0.0008662663062079675,0.28135503100005765,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.104201953317659,0.3882792518492251,0.31822750940608624,0.030268845612002583,0.0009580680593874059,0.2771740058738954,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.1076626020950475,0.3958851030620978,0.31552513411559263,0.030458040707091627,0.0010498698125668482,0.2729929807477331,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.111123250872436,0.4034909542749705,0.3136846003546685,0.030647235802180674,0.0011416715657462865,0.26881195562157084,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.114583899649825,0.4110968054878432,0.31184406659374436,0.03083643089726972,0.001233473318925729,0.2648284929363662,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.1180445484272137,0.4187026567007159,0.3100035328328202,0.031025625992358762,0.001325275072105167,0.26105157903377646,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.1215051972046024,0.42630850791358865,0.308162999071896,0.031214821087447803,0.0014150272710158462,0.25727466513118674,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.124965845981991,0.43411823091114066,0.3063224653109719,0.03140401618253685,0.0015037246257177176,0.25349775122859697,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.12842649475938,0.44218627651863085,0.30448193155004766,0.03159321127762589,0.0015924219804195892,0.24972083732600722,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.131887143536769,0.450254322126121,0.30264139778912347,0.031782406372714934,0.0016811193351214647,0.24594392342341745,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.1353477923141573,0.4583223677336112,0.3008008640281993,0.03197160146780398,0.001769816689823336,0.24221351078732922,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.138808441091546,0.4663904133411014,0.2989603302672752,0.03216079656289302,0.0018585140445252072,0.23855482775756218,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.1422690898689347,0.4744584589485915,0.297119796506351,0.032349991657982066,0.0019472113992270786,0.2348961447277951,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.1457297386463234,0.4825265045560817,0.2952792627454268,0.03253918675307111,0.00203590875392895,0.23123746169802806,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.149190387423712,0.49059455016357084,0.2934387289845029,0.032728381848160126,0.002124606108630813,0.22757877866826143,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.1526510362011004,0.498662595771061,0.2915981952235787,0.03291757694324917,0.0022133034633326845,0.22392009563849435,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.156111684978489,0.5067306413785512,0.2897576614626546,0.03310677203833822,0.0023020008180345557,0.22033858124129965,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.159572333755878,0.5147986869860415,0.28792261310694167,0.03329596713342726,0.002390698172736427,0.21693908265226697,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.1630329825332666,0.5228667325935316,0.28668692906705845,0.0334851622285163,0.0024793955274382985,0.21353958406323434,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.1664936313106558,0.5309347782010216,0.28545124502717545,0.033674357323605346,0.002568092882140174,0.21014008547420165,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.169954280088044,0.5390028238085117,0.2842155609872923,0.03390000880690623,0.0026567902368420456,0.20674058688516894,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.1734149288654327,0.5449047881619452,0.2829798769474093,0.03412920838932883,0.0027454875915439167,0.20334108829613634,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.176875577642821,0.5499894857124652,0.28174419290752606,0.03435840797175142,0.0028341849462457883,0.20005601740982049,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.18033622642021,0.5550741832629852,0.280508508867643,0.03458760755417403,0.0029228823009476595,0.19722253302519688,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.183796875197599,0.5601588808135052,0.27927282482775984,0.03481680713659663,0.0030115796556495307,0.19438904864057327,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.187257523974988,0.5652435783640252,0.27803714078787684,0.03504600671901923,0.0031002770103514066,0.1915555642559497,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.1907181727523763,0.5703282759145452,0.27680145674799367,0.03527520630144183,0.0031889743650532773,0.18872207987132608,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.194178821529765,0.5754129734650653,0.2755657727081106,0.03550440588386443,0.003277671719755149,0.18588859548670247,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.197639470307154,0.5804976710155854,0.27433008866822745,0.03573360546628703,0.0033663690744570205,0.18305511110207887,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.2011001190845425,0.5855823685661052,0.27309440462834444,0.03596280504870963,0.0034550664291588917,0.18022162671745526,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.2045607678619312,0.5906670661166253,0.27185872058846133,0.03619200463113224,0.003543763783860767,0.17738814233283165,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.2080214166393195,0.5957517636671444,0.2706230365485784,0.0364212042135548,0.003632461138562626,0.17457581368525837,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.211482065416708,0.6008364612176643,0.2693873525086953,0.03665040379597741,0.0037211584932644974,0.17210208805503716,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.214942714194097,0.6059211587681845,0.26815166846881217,0.0368796033784,0.0038098558479663686,0.1696283624248159,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.2184033629714857,0.6110058563187043,0.2669159844289291,0.037108802960822605,0.0038985532026682445,0.1671546367945947,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.2218640117488744,0.6160905538692245,0.265680300389046,0.0373380025432452,0.003987250557370116,0.16468091116437344,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.225324660526263,0.6211752514197443,0.2644446163491629,0.037567202125667803,0.004075947912071987,0.1622071855341522,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.228785309303652,0.6262599489702646,0.2632089323092798,0.037796401708090406,0.004164645266773859,0.15973345990393098,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.2322459580810405,0.6313446465207846,0.2619732482693967,0.03802560129051301,0.00425334262147573,0.15725973427370973,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.2357066068584293,0.6364293440713046,0.2607375642295136,0.038254800872935604,0.004342039976177601,0.15478600864348852,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.239167255635818,0.6415140416218246,0.2595018801896305,0.03848400045535821,0.004430737330879472,0.15231228301326727,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.2426279044132067,0.6465987391723446,0.2582661961497474,0.0387132000377808,0.004552007149483445,0.14983855738304605,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.2460885531905954,0.6530469750359844,0.25703051210986433,0.038942399620203405,0.004676285455896156,0.1473648317528248,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.249549201967984,0.6616140530613839,0.2552089287584598,0.039171599202626,0.004800563762308867,0.14489110612260359,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.253009850745373,0.6701811310867831,0.2525746451304695,0.03940079878504861,0.004924842068721578,0.14241738049238234,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.2564704995227616,0.6787482091121825,0.2499403615024793,0.03962999836747121,0.005049120375134286,0.14028904428163813,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.2599311483001503,0.6873152871375816,0.24730607787448905,0.03985919794989381,0.005173398681546997,0.1388200367695718,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.263391797077539,0.6958823651629807,0.24467179424649882,0.04008839753231641,0.005297676987959708,0.1373510292575055,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.266852445854928,0.70444944318838,0.2420375106185086,0.04031759711473901,0.00542195529437242,0.13588202174543917,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.270313094632316,0.7130165212137781,0.2394032269905187,0.04054679669716158,0.005546233600785113,0.13441301423337307,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.2737737434097047,0.7215835992391774,0.23676894336252843,0.040775996279584184,0.005670511907197824,0.13294400672130677,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.277234392187093,0.7301506772645768,0.23413465973453818,0.04100519586200678,0.005794790213610536,0.13147499920924044,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.280695040964482,0.7387177552899761,0.2315003761065479,0.04123892768972334,0.005919068520023247,0.13000599169717414,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.284155689741871,0.7470259043984859,0.22886609247855766,0.041479413089302225,0.006043346826435958,0.1285369841851078,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.28761633851926,0.7500857272443116,0.22623180885056743,0.04171989848888111,0.006167625132848669,0.12706797667304148,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.2910769872966483,0.7531455500901373,0.22413271643025912,0.04196038388845999,0.006291903439261377,0.12559896916097518,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.294537636074037,0.7562053729359627,0.22336925487906018,0.04220086928803887,0.006416181745674087,0.12412996164890887,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.2979982848514258,0.7592651957817883,0.22260579332786123,0.042441354687617755,0.006540460052086798,0.12266095413684257,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.3014589336288145,0.7623250186276138,0.22184233177666232,0.04268184008719664,0.0066647383584995095,0.12119194662477627,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.304919582406203,0.7653848414734394,0.22107887022546344,0.04292232548677552,0.006789016664912221,0.11972293911270994,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.308380231183592,0.768444664319265,0.22031540867426452,0.0431628108863544,0.006913294971324932,0.11825393160064362,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.3118408799609806,0.7715044871650907,0.2195519471230656,0.04340329628593329,0.007037573277737643,0.11678492408857731,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.3153015287383694,0.7745643100109162,0.21878848557186667,0.043643781685512174,0.007161851584150354,0.11531591657651098,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.318762177515758,0.7776241328567418,0.21802502402066778,0.04388426708509106,0.007286129890563062,0.11384690906444465,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.322222826293147,0.7806839557025672,0.21726156246946884,0.04412475248466994,0.007410408196975772,0.11237790155237838,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.3256834750705355,0.7837437785483927,0.2164981009182699,0.04436523788424882,0.007534686503388483,0.11090889404031205,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.329144123847924,0.7868036013942185,0.215734639367071,0.044605723283827704,0.007658964809801195,0.10943988652824573,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.3326047726253125,0.7898634242400436,0.2149711778158722,0.04484620868340656,0.007783243116213889,0.10797087901617962,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.336065421402701,0.7929232470858694,0.21420771626467325,0.04508669408298544,0.007907521422626601,0.10652434676176108,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.33952607018009,0.7959830699316949,0.2134442547134743,0.045327179482564324,0.008031799729039312,0.10510164459777421,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.3429867189574787,0.7990428927775204,0.21268079316227542,0.045567664882143206,0.008156078035452024,0.10367894243378738,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.3464473677348674,0.802102715623346,0.21191733161107648,0.04580815028172209,0.00828035634186473,0.10225624026980053,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.349908016512256,0.8051625384691715,0.21115387005987754,0.04604863568130097,0.008404634648277442,0.10083353810581368,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.353368665289645,0.8082223613149971,0.21039040850867866,0.046289121080879854,0.008528912954690153,0.09941083594182683,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.3568293140670336,0.8112821841608225,0.2096269469574797,0.046529606480458736,0.008673224386945311,0.09798813377783998,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.3602899628444223,0.8143420070066484,0.20886348540628075,0.04677009188003762,0.008848896260236706,0.09656543161385311,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.363750611621811,0.8174018298524739,0.2081000238550818,0.04701057727961651,0.009024568133528104,0.09514272944986626,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.3672112603992,0.8204616526982995,0.20733656230388298,0.04725106267919539,0.009200240006819502,0.09372002728587941,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.3706719091765884,0.823521475544125,0.20657310075268404,0.04749154807877427,0.0093759118801109,0.09229732512189256,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.374132557953977,0.825891747223997,0.2058096392014851,0.047732033478353156,0.009551583753402294,0.09087462295790572,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.377593206731366,0.8281087204316827,0.2050461776502862,0.04797251887793204,0.009727255626693694,0.08945192079391887,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.3810538555087546,0.8303256936393684,0.2042827160990873,0.048213004277510914,0.00990292749998509,0.08802921862993202,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.3845145042861438,0.8325426668470539,0.20351925454788836,0.048453489677089796,0.010078599373276487,0.08660651646594517,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.387975153063532,0.8347596400547393,0.20275579299668942,0.04869397507666869,0.010254271246567886,0.0851838143019583,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.3914358018409203,0.8369766132624246,0.20199233144549059,0.04893559831723419,0.010429943119859257,0.08376111213797165,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.394896450618309,0.8391935864701101,0.20122886989429167,0.04921772491141138,0.010605614993150658,0.08282685951039702,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
3.3983570993956977,0.8414105596777955,0.20046540834309276,0.04949985150558857,0.010781286866442053,0.08208016857186629,0.0,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
