r (A),g(r)_weighted_F-F,g(r)_weighted_U-F,g(r)_weighted_U-U,S_i_U-F,Average_SCL,lambda_BC
1.3500879224092046,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.355051480947474,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.3600150394857429,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.364978598024012,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.3699421565622811,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.3749057151005504,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.3798692736388194,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.3848328321770886,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.3897963907153577,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.394759949253627,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.399723507791896,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.4046870663301652,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.4096506248684344,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.4146141834067034,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.4195777419449729,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.4245413004832417,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.429504859021511,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.43446841755978,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.4394319760980492,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.4443955346363182,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.4493590931745874,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.4543226517128565,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.4592862102511257,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.4642497687893947,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.469213327327664,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.474176885865933,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.4791404444042022,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.4841040029424712,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.4890675614807405,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.4940311200190095,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.4989946785572787,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.5039582370955478,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.508921795633817,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.513885354172086,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.5188489127103553,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.5238124712486243,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.5287760297868935,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.5337395883251628,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.5387031468634318,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.543666705401701,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
