r (A),g(r)_weighted_Be-Be,g(r)_weighted_Be-F,g(r)_weighted_F-F,g(r)_weighted_Li-F,g(r)_weighted_Li-Li,S_i_Be-F,S_i_Li-F,Average_SCL,SCL_BC
1.8075037616908451,0.0,0.11340472110135337,0.0,0.717535626472986,0.0,0.04925323855722104,1.0,2.0994622820301663,1.90187
1.8104864411655828,0.0,0.10986913885788252,0.0,0.7214891133693087,0.0,0.04925323855722104,1.0,2.0994622820301663,1.90187
1.81346912064032,0.0,0.10643714897998403,0.0,0.7253949802242456,0.0,0.04925323855722104,1.0,2.0994622820301663,1.90187
1.8164518001150571,0.0,0.10300515910208578,0.0,0.7291852647164276,0.0,0.04925323855722104,1.0,2.0994622820301663,1.90187
1.8194344795897948,0.0,0.09957316922418728,0.0,0.7329755492086099,0.0,0.04925323855722104,1.0,2.0994622820301663,1.90187
1.822417159064532,0.0,0.09614117934628878,0.0,0.7374274426559313,0.0,0.04925323855722104,1.0,2.0994622820301663,1.90187
1.8253998385392696,0.0,0.09270918946839028,0.0,0.7432064473908472,0.0,0.04925323855722104,1.0,2.0994622820301663,1.90187
1.828382518014007,0.0,0.0892771995904918,0.0,0.7470974194090363,0.0,0.04925323855722104,1.0,2.0994622820301663,1.90187
1.8313651974887444,0.0,0.08584520971259331,0.0,0.749064056872887,0.0,0.04925323855722104,1.0,2.0994622820301663,1.90187
1.8343478769634816,0.0,0.0824132198346948,0.0,0.7510306943367374,0.0,0.04925323855722104,1.0,2.0994622820301663,1.90187
1.837330556438219,0.0,0.07898122995679656,0.0,0.7527167047235911,0.0,0.04925323855722104,1.0,2.0994622820301663,1.90187
1.8403132359129564,0.0,0.07554924007889807,0.0,0.7529697212271562,0.0,0.04925323855722104,1.0,2.0994622820301663,1.90187
1.8432959153876936,0.0,0.07211725020099957,0.0,0.7532227377307215,0.0,0.04925323855722104,1.0,2.0994622820301663,1.90187
1.8462785948624312,0.0,0.0697770180050294,0.0,0.7534757542342866,0.0,0.04925323855722104,1.0,2.0994622820301663,1.90187
1.8492612743371688,0.0,0.06819286605957617,0.0,0.7537287707378517,0.0,0.04925323855722104,1.0,2.0994622820301663,1.90187
1.852243953811906,0.0,0.06660871411412293,0.0,0.7539817872414168,0.0,0.04925323855722104,1.0,2.0994622820301663,1.90187
1.8552266332866432,0.0,0.0650245621686698,0.0,0.754234803744982,0.0,0.04925323855722104,1.0,2.0994622820301663,1.90187
1.8582093127613808,0.0,0.06344041022321656,0.0,0.754342442258434,0.0,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
1.861191992236118,0.0,0.06185625827776331,0.0,0.7541856942875607,0.0,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
1.8641746717108556,0.0,0.06027210633231006,0.0,0.7540289463166873,0.0,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
1.8671573511855928,0.0,0.05868795438685682,0.0,0.7538721983458139,0.0,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
1.8701400306603304,0.0,0.057103802441403576,0.0,0.7537154503749405,0.0,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
1.8731227101350676,0.0,0.05551965049595045,0.0,0.7535587024040671,0.0,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
1.8761053896098048,0.0,0.0539354985504972,0.0,0.7534019544331937,0.0,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
1.8790880690845424,0.0,0.05235134660504396,0.0,0.7532452064623203,0.0,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
1.88207074855928,0.0,0.05076719465959071,0.0,0.7528917296227904,0.0,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
1.885053428034017,0.0,0.04918304271413747,0.0,0.7515418598580589,0.0,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
1.8880361075087544,0.0,0.04759889076868423,0.0,0.7501919900933273,0.0,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
1.891018786983492,0.0,0.0460147388232311,0.0,0.7488421203285958,0.0,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
1.894001466458229,0.0,0.04443058687777786,0.0,0.7470571173142189,0.0,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
1.8969841459329664,0.0,0.04284643493232461,0.0,0.7436023924918047,0.0,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
1.899966825407704,0.0,0.04129287857859057,0.0,0.7401476676693907,0.0,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
1.9029495048824407,0.0,0.03975331035988291,0.0,0.7374026308255492,0.0,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
1.9059321843571784,0.0,0.03821374214117525,0.0,0.7349169770281216,0.0,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
1.908914863831916,0.0,0.03667417392246758,0.0,0.732431323230694,0.0,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
1.9118975433066527,0.0,0.035134605703760036,0.0,0.7299456694332667,0.0,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
1.9148802227813904,0.0,0.03359503748505237,0.0,0.7273144113225958,6.58738659094091e-05,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
1.917862902256128,0.0,0.032055469266344706,0.0,0.724527479922004,0.00014728695749896583,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
1.9208455817308652,0.0,0.030515901047637045,0.0,0.7217405485214121,0.00022870004908852253,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
1.9238282612056028,0.0,0.028976332828929374,0.0,0.7189536171208203,0.0003101131406780681,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
1.92681094068034,0.0,0.027436764610221712,0.0,0.7161666857202286,0.00039152623226762484,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
1.9297936201550772,0.0,0.02589719639151417,0.0,0.7112465453224958,0.00047293932385717043,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
1.9327762996298148,0.0,0.024357628172806508,0.0,0.706181364750629,0.0005543524154467271,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
1.935758979104552,0.0,0.022818059954098847,0.0,0.7011161841787622,0.0006357655070362838,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
1.9387416585792896,0.0,0.022119998576510033,0.0,0.6960510036068954,0.0007171785986258294,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
1.941724338054027,0.0,0.02178615826097621,0.0,0.691238436391288,0.0007985916902153861,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
1.9447070175287644,0.0,0.021452317945442386,0.0,0.6865910488428584,0.0008800047818049427,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
1.9476896970035016,0.0,0.0211184776299086,0.0,0.6819436612944291,0.0009614178733944884,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
1.950672376478239,0.0,0.020784637314374778,0.0,0.6772962737459994,0.0010428309649840452,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
1.9536550559529764,0.0,0.020450796998840965,0.0,0.6726488861975699,0.0011242440565735906,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
1.9566377354277136,0.0,0.020116956683307145,0.0,0.6680014986491403,0.0012056571481631473,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
1.9596204149024512,0.0,0.019783116367773322,0.0,0.6633541111007106,0.001287070239752704,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
1.9626030943771888,0.0,0.019449276052239513,0.0,0.658871857456444,0.0013684833313422607,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
1.9655857738519256,0.0,0.019115435736705714,0.0,0.654508194690753,0.0014498964229318063,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
1.9685684533266632,0.0,0.01878159542117189,0.0,0.6501445319250619,0.001531309514521352,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
1.9715511328014008,0.0,0.01844775510563808,0.0,0.6457808691593706,0.0016127226061109087,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
1.974533812276138,0.0,0.01811391479010426,0.0,0.6414172063936794,0.0016941356977004654,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
1.9775164917508756,0.0,0.01778007447457044,0.0,0.637053543627988,0.001775548789290022,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
1.9804991712256128,0.0,0.01744623415903663,0.0,0.6326898808622968,0.0018569618808795677,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
1.98348185070035,0.0,0.01711239384350283,0.0,0.6283262180966058,0.0019383749724691131,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
1.9864645301750876,0.0,0.01677855352796901,0.0,0.6236468065983045,0.00201978806405867,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
1.9894472096498248,0.0,0.016444713212435187,0.0,0.6184728401101359,0.0021012011556482265,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
1.9924298891245624,0.0,0.016110872896901378,0.0,0.6132988736219672,0.0021826142472377835,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
1.9954125685993,0.0,0.015777032581367555,0.0,0.6081249071337985,0.002256153899035652,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
1.998395248074037,0.0,0.015443192265833742,0.0,0.6029509406456298,0.002304841703769449,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.0013779275487744,0.0,0.015109351950299922,0.0,0.5977769741574611,0.0023535295085032456,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.004360607023512,0.0,0.014775511634766125,0.0,0.5926030076692929,0.0024022173132370313,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.007343286498249,0.0,0.01444167131923228,0.0,0.5874306025155703,0.002450905117970839,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.0103259659729864,0.0,0.01410783100369849,3.294377031883574e-05,0.5823071308450016,0.0024995929227046246,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.013308645447724,0.0,0.013773990688164692,8.548725007270994e-05,0.5771836591744328,0.0025482807274384216,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.016291324922461,0.0,0.01344015037263086,0.0001380307298266614,0.5720601875038632,0.002596968532172218,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.0192740043971984,0.0,0.013106310057097061,0.00019057420958056698,0.5669367158332945,0.002645656336906015,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.022256683871936,0.0,0.012772469741563215,0.00024311768933447253,0.5618132441627249,0.0026943441416398227,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.025239363346673,0.0,0.012438629426029428,0.0002956611690883781,0.5566897724921561,0.0027430319463736083,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.028222042821411,0.0,0.012104789110495584,0.00034820464884228363,0.5515663008215866,0.0027917197511074165,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.031204722296148,0.0,0.011813145684255894,0.00040074812859618923,0.5466516839102686,0.0028404075558412017,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.034187401770885,0.0,0.011570001581060708,0.0004532916083500947,0.5419801347213097,0.0028890953605749986,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.037170081245623,0.0,0.011326857477865472,0.0005058350881040462,0.53730858553235,0.0029377831653087955,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.04015276072036,0.0,0.011083713374670285,0.0005583785678579518,0.5326370363433908,0.0029864709700425924,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.0431354401950976,0.0,0.010840569271475059,0.0006109220476118573,0.527965487154431,0.0030351587747764,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.046118119669835,0.0,0.010597425168279872,0.000663465527365763,0.5232939379654722,0.003083846579510186,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.049100799144572,0.0,0.010354281065084684,0.0007160090071196686,0.518622388776513,0.0031325343842439827,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.0520834786193096,0.0,0.01011113696188945,0.000768552486873574,0.5139508395875532,0.003181222188977779,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.055066158094047,0.0,0.00986799285869426,0.0008210959666274796,0.5092792903985941,0.003229909993711576,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.0580488375687844,0.0,0.009624848755499037,0.0008736394463814311,0.5041131473941908,0.0032785977984453726,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.0610315170435216,0.0,0.009381704652303847,0.0009636523463821569,0.4989425898062551,0.003334862927967348,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.0640141965182592,0.0,0.009138560549108615,0.0011199874263382967,0.4937720322183187,0.003398250997153831,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.0669968759929964,0.0,0.008895416445913426,0.0012763225062943908,0.48860147463038306,0.003461639066340303,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.0699795554677336,0.0,0.008652272342718237,0.0014326575862504847,0.48343091704244745,0.0035250271355267756,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.0729622349424712,0.0,0.008409128239523013,0.0015889926662066244,0.47826035945451106,0.0035884152047132582,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.0759449144172084,0.0,0.008165984136327825,0.0017453277461627185,0.47308980186657534,0.0036518032738997305,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.078927593891946,0.0,0.00792284003313259,0.0019016628261188584,0.46910414637663156,0.003715191343086213,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.081910273366683,0.0,0.0076796959299374025,0.0020579979060749523,0.4652217245244968,0.0037785794122726967,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.084892952841421,0.0,0.007436551826742179,0.002214332986031092,0.46133930267236106,0.0038419674814591798,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.087875632316158,0.0,0.007193407723546991,0.002370668065987186,0.45745688082022634,0.0039053555506456516,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.090858311790895,0.0,0.006950263620351802,0.00252700314594328,0.4535744589680914,0.003968743619832123,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.093840991265633,0.0,0.006707119517156568,0.0026833382258994202,0.4496920371159559,0.004032131689018607,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.09682367074037,0.0,0.006463975413961379,0.002839673305855514,0.445809615263821,0.004095519758205079,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.099806350215108,0.0,0.006220831310766156,0.002996008385811654,0.44192719341168557,0.004158907827391562,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.102789029689845,0.0,0.005977687207570968,0.003152343465767748,0.4364869100162392,0.004222295896578034,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.105771709164582,0.0,0.005734543104375779,0.0033086785457238418,0.4303121507316248,0.004285683965764506,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.10875438863932,0.0,0.0054913990011805445,0.0034650136256799816,0.42413739144700935,0.00434907203495099,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.111737068114057,0.0,0.005248254897985356,0.0037229321196732244,0.41796263216239504,0.004412460104137462,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.1147197475887944,0.0,0.00519476393880317,0.0042246191384268115,0.4135353951759068,0.004475848173323945,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.117702427063532,0.0,0.005148795816023674,0.0047263061571803525,0.41003060344996783,0.004540300787630556,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.120685106538269,0.0,0.005102827693244178,0.0052279931759338935,0.4065258117240284,0.004605723100955089,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.1236677860130064,0.0,0.005056859570464693,0.005729680194687435,0.40302101999808926,0.004671145414279623,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.126650465487744,0.0,0.005010891447685208,0.00623136721344093,0.3995162282721503,0.004736567727604156,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.129633144962481,0.0,0.004964923324905701,0.006733054232194517,0.39601143654621074,0.0048019900409287004,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.1326158244372184,0.0,0.004918955202126216,0.007234741250948011,0.3924675030784881,0.004867412354253224,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.135598503911956,0.0,0.00487298707934672,0.007736428269701598,0.38841818482633494,0.004932834667577768,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.138581183386693,0.0,0.004827018956567235,0.008238115288455094,0.38436886657418257,0.004998256980902302,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.141563862861431,0.0,0.004781050833787727,0.00873980230720868,0.38031954832202947,0.005063679294226847,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.144546542336168,0.0,0.004735082711008242,0.009241489325962221,0.3762702300698771,0.0051291016075513795,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.147529221810905,0.0,0.004689114588228757,0.009743176344715715,0.3722209118177246,0.005194523920875902,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.150511901285643,0.0,0.00464314646544926,0.010720274259747128,0.36817159356557155,0.005259946234200447,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.15349458076038,0.0,0.004597178342669764,0.012220359499975603,0.3641222753134192,0.00532536854752498,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.1564772602351177,0.0,0.004551210219890267,0.01372044474020426,0.3608283621751384,0.005390790860849525,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.159459939709855,0.0,0.0045052420971107825,0.015220529980432692,0.35824123677616065,0.005456213174174047,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.162442619184592,0.0,0.004459273974331286,0.016720615220661168,0.3556541113771829,0.005521635487498581,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.1654252986593296,0.0,0.00441330585155179,0.018220700460889822,0.3530669859782048,0.005587057800823126,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.168407978134067,0.0,0.004367337728772305,0.019720785701118255,0.35047986057922703,0.00565248011414766,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.1713906576088045,0.0,0.004321369605992809,0.021220870941346958,0.3478927351802489,0.005717902427472193,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.1743733370835416,0.0,0.004275401483213313,0.022720956181575384,0.3453056097812711,0.005783324740796726,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.1773560165582797,0.0,0.004229433360433816,0.024221041421804045,0.34271848438229296,0.0058487470541212705,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.1803386960330164,0.0,0.004183465237654332,0.025798028452469663,0.3401313589833152,0.005947006480716302,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.1833213755077536,0.0,0.004137497114874835,0.027981461979647265,0.33754423358433744,0.006048132356058081,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.1863040549824917,0.0,0.004091528992095339,0.03016489550682523,0.33443261668561686,0.006149258231399882,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.1892867344572284,0.0,0.004045560869315854,0.03234832903400283,0.32909638956696385,0.006250384106741661,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.192269413931966,0.0,0.003999592746536358,0.0345317625611808,0.3237601624483101,0.006351509982083462,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.1952520934067032,0.0,0.0039536246237568615,0.03671519608835844,0.318423935329657,0.006452635857425242,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.1982347728814404,0.0,0.003911127278240096,0.038898629615536036,0.3145842661893646,0.006553761732767021,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.201217452356178,0.0,0.0038740512849548075,0.041082063142714,0.31093574447907923,0.006654887608108822,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.2042001318309152,0.0,0.0038369752916695182,0.0432654966698916,0.30734222974501757,0.006756013483450601,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.207182811305653,0.0,0.0037998992983842286,0.04544893019706957,0.30392940470833874,0.006857139358792402,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.21016549078039,0.0,0.003762823305098951,0.047632363724247166,0.3005165796716604,0.006958265234134182,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.213148170255128,0.0,0.00372574731181365,0.050434707336682316,0.2971037546349816,0.007059391109475983,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.216130849729865,0.0,0.0036886713185283722,0.053444566550944726,0.29465865832359267,0.007160516984817762,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.219113529204602,0.0,0.0036515953252430834,0.056454425765207095,0.29263279477999055,0.007261642860159551,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.22209620867934,0.0,0.0036145193319577942,0.05946428497946993,0.2906069312363881,0.007362768735501342,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.225078888154077,0.0,0.0035774433386725163,0.062474144193732296,0.28858106769278596,0.007470787768879517,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.2280615676288145,0.0,0.0035403673453872153,0.06548400340799511,0.2865552041491835,0.00758662029818804,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.231044247103552,0.0,0.003503291352101938,0.0684938626222575,0.2845293406055814,0.0077024528274965386,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.2340269265782893,0.0,0.0034662153588166486,0.07150372183652032,0.2822432750497777,0.00781828535680506,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.2370096060530265,0.0,0.0034291393655313594,0.07451358105078272,0.2797124829587185,0.007934117886113562,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.239992285527764,0.0,0.003392063372246082,0.0775234402650451,0.27718169086765926,0.008049950415422063,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.2429749650025013,0.0,0.0033549873789607805,0.08232226972901918,0.2746508987765997,0.008165782944730585,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.2459576444772384,0.0,0.003317911385675503,0.08798977305904301,0.27212010668554043,0.008281615474039085,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.248940323951976,0.0,0.003280835392390214,0.09365727638906775,0.2693073218206028,0.008397448003347607,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.2519230034267133,0.0,0.0032437593991049246,0.09932477971909161,0.2662486313935101,0.008513280532656108,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.2549056829014504,0.0,0.0032066834058196354,0.10499228304911548,0.26318994096641757,0.00862911306196461,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.257888362376188,3.8470689884256185e-06,0.0031696074125343457,0.11065978637914017,0.26013125053932445,0.008744945591273121,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.260871041850925,1.008333380923741e-05,0.0031325314192490682,0.11618480123110232,0.25775641843579217,0.008860778120581631,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.263853721325663,1.631959863005216e-05,0.003095455425963779,0.12162529878353306,0.25594322720603024,0.008976610649890143,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.2668364008004,2.255586345086395e-05,0.00305837943267849,0.12706579633596293,0.25413003597626854,0.009092443179198644,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.2698190802751377,2.879212827167574e-05,0.0030213034393932006,0.1325062938883937,0.25231684474650673,0.009242140835093119,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.272801759749875,3.5028393092487527e-05,0.0029842274461079113,0.13794679144082356,0.25050365351674514,0.009470080039754011,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.275784439224612,4.1264657913299324e-05,0.002947151452822634,0.14338728899325345,0.24869046228698355,0.00969801924441489,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.2787671186993497,4.750092273411407e-05,0.002910075459537344,0.15027246676659956,0.2468363714177074,0.009925958449075815,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.281749798174087,5.373718755492586e-05,0.002872999466252055,0.16062094943234237,0.24480322237724758,0.010153897653736694,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.2847324776488245,5.9973452375737655e-05,0.0028359234729667658,0.1709694320980868,0.2427700733367875,0.010381836858397619,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.2877151571235617,6.620971719654945e-05,0.0027988474796814765,0.18131791476382964,0.24073692429632768,0.010609776063058497,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.290697836598299,7.244598201736124e-05,0.002761771486396199,0.18979214326598914,0.23870377525586786,0.01083771526771939,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.2936805160730365,7.868224683817302e-05,0.0027246954931109094,0.1973309863439813,0.23667062621540771,0.011065654472380315,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.2966631955477737,8.491851165898776e-05,0.00268761949982562,0.20486982942197227,0.23485271956189716,0.011266672486107245,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.2996458750225117,9.115477647979957e-05,0.002650543506540331,0.21240867249996437,0.2331133838584364,0.011466482267116692,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.3026285544972485,9.739104130061136e-05,0.0026134675132550417,0.2199475155779554,0.23137404815497592,0.011666292048126118,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.305611233971986,0.00010362730612142315,0.0025763915199697525,0.22753081458464053,0.22963471245151512,0.011866101829135568,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.3085939134467237,0.00010986357094223494,0.002539315526684475,0.2352240941642597,0.22789537674805463,0.012065911610144994,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.3115765929214604,0.00011609983576304673,0.0025022395333991853,0.24291737374387887,0.2261560410445942,0.01226572139115442,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.314559272396198,0.0001223361005838615,0.002465163540113896,0.2506106533234992,0.22431531707758415,0.012465531172163879,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.3175419518709357,0.00012857236540467326,0.002428087546828607,0.2583039329031183,0.22240792756616035,0.012665340953173294,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.320524631345673,0.00013480863022548507,0.0023910115535433173,0.2659972124827386,0.22050053805473618,0.012865150734182755,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.32350731082041,0.00014005342649562114,0.00235393556025804,0.27712673181262837,0.21859314854331235,0.013064960515192181,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.326489990295148,0.00014319784183044933,0.002316859566972751,0.28863630509129085,0.21668575903188825,0.01346355747187772,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.329472669769885,0.00014634225716528046,0.0022797835736874613,0.30014587836995155,0.21481933236205336,0.013995955850071531,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.332455349244622,0.00014948667250010863,0.002242707580402172,0.3112603782665021,0.21334009770432152,0.014528354228265346,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
2.33543802871936,0.00015263108783493683,0.002205631587116883,0.3215183416361124,0.21186086304658952,0.015060752606459237,0.04925323855722104,0.258622726632398,2.0994622820301663,1.90187
