r (A),g(r)_weighted_Cl-Cl,g(r)_weighted_Mg-Cl,g(r)_weighted_Mg-Mg,g(r)_weighted_Mg-Na,g(r)_weighted_Na-Cl,g(r)_weighted_Na-Na,S_i_Mg-Cl,S_i_Na-Cl,Average_SCL,SCL_BC
2.981272511255628,0.04978102395623655,0.06702384887939512,0.0011187774013440674,0.0010446819637830503,0.44710661672257057,0.0015022012936799878,0.04436845569265017,0.06141595740378828,2.736026688277983,0
2.986512006003001,0.05357294103103601,0.06587697449630739,0.0012244097263143896,0.001162365679880089,0.4429108742709355,0.001577165741304269,0.04436845569265017,0.06141595740378828,2.736026688277983,0
2.991751500750375,0.05736485810583576,0.06473010011321954,0.0013300420512847252,0.0012800493959771386,0.4387151318193003,0.0016521301889285578,0.04436845569265017,0.06141595740378828,2.736026688277983,0
2.996990995497749,0.06115677518063556,0.06358322573013168,0.0014356743762550567,0.0013977331120741886,0.4345193893676648,0.001727094636552854,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.0022304902451227,0.06494869225543531,0.06243635134704384,0.001541306701225388,0.0015154168281712385,0.4303236469160294,0.0018020590841771426,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.0074699849924964,0.06874060933023511,0.061289476963955994,0.0016469390261957238,0.0016331005442682884,0.4261279044643942,0.0018770235318014312,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.01270947973987,0.07253252640503487,0.060142602580868156,0.0017525713511660549,0.0017507842603653324,0.42193216201275896,0.0019519879794257274,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.017948974487244,0.07632444347983468,0.0589957281977803,0.0018582036761363864,0.0018684679764623825,0.41773641956112356,0.0020269524270500163,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.0231884692346176,0.0818813697709818,0.058136124723673896,0.0019772341758206983,0.0020555477920318347,0.41362389002920347,0.002140898667465446,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.0284279639819918,0.08775683322839263,0.057328365999413225,0.0020986826892847475,0.0022551517557309188,0.4095263782135634,0.002261880083502939,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.033667458729365,0.09363229668580342,0.05652060727515256,0.0022201312027487967,0.0024547557194299972,0.40542886639792325,0.002382861499540432,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.0389069534767383,0.0995077601432137,0.05571284855089195,0.002341579716212837,0.002654359683129058,0.40133135458228353,0.0025038429155779173,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.044146448224112,0.10538322360062453,0.054905089826631275,0.002463028229676886,0.0028539636468281364,0.39723384276664336,0.0026248243316154105,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.049385942971486,0.11125868705803536,0.054097331102370604,0.0025844767431409356,0.00305356761052722,0.39313633095100325,0.0027458057476529036,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.0546254377188595,0.11713415051544614,0.05328957237810994,0.0027059252566049847,0.0032531715742262985,0.3890388191353631,0.0028667871636903967,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.0598649324662333,0.12300961397285695,0.052481813653849255,0.002827373770069034,0.003452775537925377,0.3849413073197231,0.002987768579727889,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.065104427213607,0.12888507743026778,0.0516740549295886,0.002948822283533083,0.0036523795016244545,0.38084379550408287,0.0031087499957653895,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.0703439219609807,0.1347605408876786,0.05086629620532792,0.0030702707969971323,0.003851983465323539,0.3767462836884427,0.0032297314118028826,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.0755834167083544,0.14257543950852056,0.05025970449127233,0.0032638138626354812,0.004113138685927005,0.37321044328596703,0.0033688091919443753,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.080822911455728,0.1507958563908071,0.04969517497025964,0.0034724312437284482,0.004387163714792294,0.3697920432698802,0.003511670757307611,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.086062406203102,0.15901627327309362,0.04913064544924693,0.0036810486248214196,0.004661188743657589,0.36637364325379335,0.003654532322670847,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.091301900950476,0.16723669015538017,0.04856611592823421,0.0038896660059143866,0.004935213772522878,0.3629552432377066,0.0037973938880340825,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.096541395697849,0.17545710703766604,0.04800158640722156,0.00409828338700734,0.00520923880138815,0.35953684322161994,0.003940255453397303,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.101780890445222,0.18367752391995257,0.047437056886208855,0.004306900768100307,0.005483263830253439,0.3561184432055332,0.00408311701876054,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.1070203851925964,0.19189794080223913,0.04687252736519614,0.004515518149193278,0.005757288859118729,0.35270004318944637,0.004225978584123775,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.11225987993997,0.20011835768452566,0.04630799784418344,0.004724135530286251,0.006031313887984024,0.3492816431733595,0.004368840149487011,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.117499374687344,0.20833877456681216,0.045743468323170736,0.004932752911379217,0.006305338916849313,0.3458632431572727,0.004511701714850247,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.1227388694347176,0.21655919144909874,0.04517893880215802,0.005141370292472189,0.006579363945714608,0.34244484314118584,0.004654563280213482,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.1279783641820917,0.2265806709948552,0.04480461362852038,0.0054242245986741815,0.006946765867570936,0.33936151729364794,0.00485200999069732,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.133217858929465,0.2370328394383978,0.04447577210316804,0.005724831213054409,0.007336497046446848,0.33635831787771947,0.005062509670666501,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.1384573536768388,0.2474850078819404,0.04414693057781573,0.006025437827434636,0.007726228225322761,0.333355118461791,0.005273009350635689,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.1436968484242125,0.25793717632548296,0.04381808905246338,0.006326044441814867,0.008115959404198674,0.33035191904586253,0.00548350903060487,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.1489363431715858,0.26838934476902465,0.04348924752711108,0.006626651056195072,0.008505690583074552,0.32734871962993434,0.005694008710574037,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.1541758379189595,0.2788415132125672,0.04316040600175875,0.006927257670575299,0.008895421761950465,0.3243455202140059,0.005904508390543225,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.159415332666333,0.2892936816561098,0.042831564476406424,0.007227864284955531,0.009285152940826378,0.32134232079807745,0.006115008070512406,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.164654827413707,0.29974585009965243,0.04250272295105409,0.007528470899335758,0.00967488411970229,0.31833912138214904,0.006325507750481595,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.1698943221610807,0.310198018543195,0.04217388142570176,0.00782907751371599,0.010064615298578203,0.3153359219662205,0.006536007430450776,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.1751338169084544,0.32065018698673753,0.04184503990034943,0.008129684128096218,0.010454346477454118,0.31233272255029215,0.006746507110419964,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.180373311655828,0.33248090207335546,0.0415698621678626,0.00848625466930417,0.010933744487089404,0.3094057730519614,0.007005387110950985,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.185612806403202,0.34468479061430884,0.04130921125828519,0.008857974681150196,0.011437415364923875,0.3064994644548912,0.00727736369507358,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.190852301150576,0.3568886791552623,0.04104856034870779,0.009229694692996223,0.011941086242758352,0.30359315585782093,0.007549340279196183,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.1960917958979493,0.3690925676962158,0.04078790943913039,0.00960141470484225,0.012444757120592828,0.3006868472607507,0.007821316863318781,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.201331290645323,0.3812964562371692,0.04052725852955299,0.009973134716688276,0.012948427998427303,0.2977805386636805,0.008093293447441377,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.2065707853926964,0.3935003447781216,0.04026660761997561,0.010344854728534272,0.013452098876261734,0.29487423006661045,0.00836527003156395,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.21181028014007,0.40570423331907507,0.040005956710398215,0.010716574740380298,0.01395576975409621,0.29196792146954026,0.008637246615686555,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.217049774887444,0.4179081218600285,0.0397453058008208,0.011088294752226325,0.014459440631930682,0.28906161287246995,0.008909223199809151,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.222289269634817,0.43011201040098196,0.039484654891243406,0.01146001476407235,0.014963111509765155,0.28615530427539976,0.009181199783931747,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.2275287643821917,0.44231589894193535,0.03922400398166601,0.011831734775918376,0.015466782387599633,0.28324899567832956,0.009453176368054345,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.232768259129565,0.45527205079152083,0.038979264671369016,0.01228876946503754,0.016101235993173035,0.28068041972710983,0.00975305034222603,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.2380077538769387,0.46845683168588625,0.038739361239284696,0.012771733124700485,0.016775437290510217,0.2782144880113937,0.010061402934942029,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.2432472486243125,0.48164161258025195,0.03849945780720036,0.013254696784363426,0.017449638587847403,0.2757485562956776,0.010369755527658037,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.248486743371686,0.49482639347461743,0.038259554375116044,0.013737660444026375,0.01812383988518458,0.27328262457996144,0.010678108120374046,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.25372623811906,0.5080111743689829,0.038019650943031724,0.014220624103689315,0.018798041182521767,0.2708166928642453,0.010986460713090052,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.258965732866433,0.5211959552633474,0.037779747510947426,0.014703587763352222,0.019472242479858886,0.26835076114852935,0.011294813305806029,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.264205227613807,0.534380736157713,0.03753984407886309,0.015186551423015168,0.02014644377719607,0.2658848294328132,0.011603165898522038,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.2694447223611807,0.5475655170520786,0.03729994064677878,0.015669515082678113,0.02082064507453325,0.2634188977170971,0.011911518491238038,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.2746842171085544,0.5607502979464442,0.03706003721469445,0.016152478742341058,0.021494846371870432,0.26095296600138096,0.012219871083954045,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.279923711855928,0.5739350788408096,0.036820133782610134,0.016635442402004,0.022169047669207617,0.25848703428566483,0.012528223676670051,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.285163206603302,0.5873228425990731,0.036643377327411845,0.01715514667115794,0.022920530655661655,0.25610227194641644,0.01285799073210622,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.290402701350676,0.6007794025628861,0.03648802303552057,0.01768730329453534,0.023698206429366712,0.2537450200334206,0.013195015709471038,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.2956421960980493,0.6142359625266989,0.03633266874362928,0.018219459917912736,0.02447588220307177,0.25138776812042474,0.013532040686835861,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.300881690845423,0.6276925224905117,0.03617731445173802,0.018751616541290133,0.025253557976776825,0.2490305162074288,0.013869065664200679,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.3061211855927968,0.6411490824543246,0.03602196015984674,0.019283773164667527,0.02603123375048188,0.24667326429443293,0.014206090641565496,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.3113606803401705,0.6546056424181375,0.03586660586795545,0.019815929788044927,0.026808909524186936,0.24431601238143708,0.014543115618930314,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.316600175087544,0.6680622023819491,0.03571125157606419,0.02034808641142228,0.027586585297891923,0.24195876046844136,0.0148801405962951,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.321839669834917,0.681518762345762,0.03555589728417291,0.020880243034799673,0.028364261071596973,0.23960150855544549,0.015217165573659918,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.3270791645822912,0.6949753223095749,0.03540054299228163,0.02141239965817707,0.029141936845302033,0.23724425664244964,0.015554190551024734,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.332318659329665,0.7084318822733877,0.035245188700390354,0.02194455628155447,0.029919612619007087,0.23488700472945373,0.01589121552838955,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.3375581540770387,0.7213713382654469,0.0351181462399729,0.022501234016551363,0.030781041727420504,0.23263975232849732,0.016283342847191667,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.3427976488244124,0.7341164344888123,0.0350017451231094,0.023067128307294894,0.03167395053750017,0.23043384457172128,0.016696181046051244,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.348037143571786,0.7468615307121778,0.03488534400624592,0.02363302259803842,0.03256685934757983,0.22822793681494524,0.017109019244910827,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.35327663831916,0.759606626935543,0.03476894288938242,0.02419891688878195,0.0334597681576595,0.22602202905816918,0.017521857443770404,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.3585161330665336,0.7723517231589085,0.03465254177251892,0.024764811179525482,0.034352676967739165,0.2238161213013931,0.017934695642629984,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.363755627813908,0.7850968193822739,0.034536140655655426,0.025330705470269013,0.03524558577781882,0.22161021354461705,0.01834753384148956,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.3689951225612806,0.7978419156056383,0.03441973953879194,0.025896599761012495,0.03613849458789842,0.21940430578784118,0.01876037204034911,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.3742346173086544,0.8105870118290037,0.03430333842192844,0.026462494051756026,0.03703140339797807,0.21719839803106514,0.019173210239208684,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.379474112056028,0.8233321080523691,0.034186937305064946,0.027028388342499557,0.03792431220805774,0.21499249027428907,0.01958604843806827,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.384713606803402,0.8360772042757346,0.034070536188201446,0.02759428263324308,0.03881722101813741,0.21278658251751306,0.01999888663692785,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.389953101550776,0.8478522604990678,0.034094901652552856,0.0281788785057144,0.03981427244289225,0.2109568819053892,0.02043759286048707,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.3951925962981493,0.8592248533181323,0.03417767027294021,0.02877123354507277,0.04085453197373571,0.2092832672362594,0.020887031562379133,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.400432091045523,0.8705974461371969,0.03426043889332757,0.02936358858443114,0.04189479150457918,0.20760965256712954,0.02133647026427119,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.4056715857928967,0.8819700389562615,0.034343207513714925,0.0299559436237895,0.04293505103542264,0.2059360378979997,0.021785908966163246,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.4109110805402705,0.8933426317753261,0.03442597613410229,0.03054829866314787,0.043975310566266114,0.20426242322886984,0.022235347668055305,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.416150575287644,0.9047152245943905,0.03450874475448966,0.03114065370250624,0.045015570097109575,0.20258880855973999,0.022684786369947366,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.421390070035018,0.916087817413455,0.034591513374877016,0.03173300874186461,0.04605582962795304,0.20091519389061013,0.023134225071839425,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.4266295647823912,0.9274604102325186,0.03467428199526436,0.03232536378122293,0.04709608915879643,0.1992415792214804,0.023583663773731445,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.431869059529765,0.9388330030515831,0.03475705061565172,0.0329177188205813,0.04813634868963989,0.1975679645523506,0.024033102475623496,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.4371085542771387,0.9502055958706477,0.03483981923603908,0.03351007385993967,0.04917660822048336,0.19589434988322074,0.024482541177515554,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.4423480490245124,0.9599443686717717,0.0349876684264375,0.03408422445951842,0.050273463634886495,0.19443803390607803,0.024987407877947433,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.447587543771886,0.9689377856252952,0.03516520765789935,0.034650070113942236,0.051396138339234745,0.19308085054389298,0.02551756107406353,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.45282703851926,0.9779312025788188,0.0353427468893612,0.03521591576836605,0.05251881304358298,0.1917236671817079,0.02604771427017963,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.4580665332666336,0.9869246195323423,0.03552028612082305,0.03578176142278987,0.05364148774793123,0.1903664838195229,0.02657786746629573,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.4633060280140078,0.9959180364858659,0.03569782535228491,0.036347607077213684,0.05476416245227947,0.18900930045733783,0.027108020662411823,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.468545522761381,1.0049114534393895,0.035875364583746766,0.0369134527316375,0.055886837156627726,0.1876521170951528,0.027638173858527924,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.473785017508755,1.013904870392913,0.03605290381520861,0.037479298386061316,0.05700951186097598,0.18629493373296774,0.028168327054644025,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.479024512256128,1.0228982873464356,0.036230443046670446,0.038045144040485084,0.05813218656532412,0.18493775037078283,0.028698480250760078,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.484264007003502,1.0318917042999591,0.03640798227813231,0.0386109896949089,0.05925486126967238,0.18358056700859776,0.029228633446876182,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.4895035017508755,1.0408851212534826,0.03658552150959416,0.039176835349332716,0.06037753597402061,0.18222338364641272,0.02975878664299228,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.4947429964982493,1.0479903984560162,0.036772189949910154,0.039731742106552746,0.06152130540859099,0.1808866416794765,0.030309343865864515,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.499982491245623,1.054151605783055,0.036963422994653224,0.040281179415170884,0.06267562220827244,0.17956012041016461,0.03087010310211481,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.5052219859929967,1.0603128131100932,0.037154656039396286,0.040830616723789015,0.0638299390079539,0.17823359914085282,0.03143086233836511,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.5104614807403705,1.0664740204371317,0.037345889084139355,0.04138005403240716,0.06498425580763537,0.17690707787154095,0.03199162157461541,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.515700975487744,1.0726352277641702,0.03753712212888243,0.04192949134102529,0.0661385726073168,0.17558055660222915,0.032552380810865714,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.520940470235118,1.0787964350912087,0.0377283551736255,0.042478928649643435,0.06729288940699826,0.17425403533291733,0.03311314004711601,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.526179964982492,1.084957642418247,0.03791958821836856,0.04302836595826156,0.0684472062066797,0.1729275140636055,0.03367389928336631,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.531419459729865,1.091118849745285,0.03811082126311162,0.04357780326687965,0.06960152300636106,0.17160099279429378,0.034234658519616566,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.5366589544772387,1.0972800570723236,0.038302054307854695,0.04412724057549779,0.07075583980604253,0.17027447152498199,0.03479541775586687,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.5418984492246124,1.1034412643993619,0.038493287352597765,0.044676677884115924,0.07191015660572396,0.1689479502556701,0.03535617699211716,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.547137943971986,1.107916145857703,0.03863570935113034,0.04517449741687364,0.07303886147813948,0.16780972190785615,0.03595258726064362,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.55237743871936,1.1114694306203607,0.038751455545338584,0.04564410723491693,0.07415356913449106,0.16677439783109335,0.03656848123285588,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.5576169334667336,1.1150227153830183,0.03886720173954682,0.04611371705296023,0.07526827679084264,0.16573907375433053,0.03718437520506815,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.5628564282141078,1.1185760001456757,0.03898294793375507,0.04658332687100355,0.07638298444719421,0.16470374967756773,0.03780026917728041,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.568095922961481,1.1221292849083333,0.039098694127963296,0.04705293668904682,0.07749769210354578,0.16366842560080494,0.038416163149492664,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.5733354177088548,1.125682569670991,0.03921444032217155,0.047522546507090126,0.07861239975989735,0.16263310152404212,0.039032057121704926,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.5785749124562285,1.1292358544336485,0.039330186516379796,0.04799215632513342,0.07972710741624894,0.16159777744727932,0.03964795109391719,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.5838144072036022,1.132789139196306,0.03944593271058803,0.048461766143176724,0.0808418150726005,0.1605624533705165,0.04026384506612945,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.5890539019509755,1.1363424239589635,0.03956167890479627,0.04893137596121997,0.081956522728952,0.1595271292937538,0.04087973903834166,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.594293396698349,1.139895708721621,0.039677425099004494,0.04940098577926327,0.08307123038530356,0.158491805216991,0.04149563301055392,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.599532891445723,1.1419655905545143,0.03981812411301812,0.04983562715301248,0.08416848772372966,0.157556911088048,0.04213382279740293,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.6047723861930967,1.143151364241268,0.039973695007635736,0.05024942733396239,0.08525534467267218,0.1566818732080056,0.04278530088977543,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.6100118809404704,1.1443371379280223,0.040129265902253346,0.05066322751491232,0.08634220162161467,0.15580683532796322,0.043436778982147935,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.615251375687844,1.145522911614776,0.04028483679687096,0.05107702769586223,0.08742905857055719,0.15493179744792085,0.044088257074520444,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.620490870435218,1.14670868530153,0.04044040769148858,0.051490827876812154,0.08851591551949972,0.15405675956787845,0.044739735166892954,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.625730365182592,1.147894458988284,0.04059597858610619,0.05190462805776209,0.08960277246844221,0.15318172168783606,0.045391213259265456,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.630969859929965,1.149080232675038,0.040751549480723806,0.052318428238711995,0.09068962941738472,0.1523066838077937,0.046042691351637965,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.636209354677339,1.150266006361792,0.04090712037534142,0.05273222841966192,0.09177648636632722,0.15143164592775132,0.04669416944401047,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.641448849424712,1.151451780048546,0.04106269126995901,0.05314602860061181,0.09286334331526966,0.15055660804770898,0.04734564753638292,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.646688344172086,1.1526375537353,0.04121826216457663,0.05355982878156172,0.09395020026421216,0.1496815701676666,0.047997125628755424,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.65192783891946,1.1524576578615102,0.04137567281595207,0.05390742748075274,0.09497718392440012,0.14881315382310287,0.048656677096606406,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.6571673336668336,1.1513917697521614,0.04153427702852991,0.05421207728475306,0.09596532416998287,0.1479490332680852,0.04932146625020169,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.6624068284142073,1.150325881642812,0.041692881241107746,0.05451672708875338,0.0969534644155656,0.1470849127130675,0.049986255403796975,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.667646323161581,1.1492599935334629,0.04185148545368557,0.054821376892753695,0.09794160466114836,0.14622079215804984,0.05065104455739226,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.6728858179089543,1.1481941054241138,0.042010089666263406,0.055126026696754024,0.09892974490673108,0.14535667160303214,0.051315833710987545,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.678125312656329,1.1471282173147646,0.04216869387884124,0.055430676500754325,0.09991788515231381,0.14449255104801448,0.051980622864582826,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.683364807403702,1.1460623292054155,0.042327298091419066,0.055735326304754654,0.10090602539789655,0.1436284304929968,0.05264541201817811,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.688604302151076,1.1449964410960665,0.0424859023039969,0.05603997610875497,0.10189416564347928,0.14276430993797912,0.05331020117177339,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.6938437968984497,1.1439305529867176,0.04264450651657473,0.05634462591275529,0.10288230588906201,0.14190018938296145,0.05397499032536868,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.699083291645823,1.1428646648773684,0.042803110729152556,0.0566492757167556,0.10387044613464468,0.14103606882794384,0.0546397794789639,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.7043227863931967,1.1406659535536763,0.042976441685924724,0.05690929436390375,0.10478054331497538,0.14027567170995628,0.05531967880362143,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.7095622811405695,1.1376684566301272,0.043160156885398024,0.05713784232352795,0.10563561012878227,0.1395884129129515,0.05601023273607927,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.714801775887944,1.1346709597065783,0.043343872084871324,0.05736639028315215,0.1064906769425891,0.13890115411594667,0.056700786668537104,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.720041270635318,1.1316734627830292,0.043527587284344624,0.057594938242776346,0.10734574375639597,0.13821389531894185,0.05739134060099493,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.725280765382692,1.12867596585948,0.04371130248381793,0.05782348620240055,0.10820081057020278,0.13752663652193706,0.05808189453345278,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.730520260130065,1.1256784689359312,0.04389501768329124,0.05805203416202474,0.10905587738400965,0.13683937772493224,0.05877244846591061,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.735759754877439,1.1226809720123818,0.044078732882764544,0.058280582121648945,0.10991094419781652,0.13615211892792745,0.05946300239836845,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.740999249624813,1.119683475088833,0.04426244808223783,0.05850913008127315,0.11076601101162338,0.13546486013092263,0.06015355633082628,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.7462387443721865,1.1166859781652838,0.04444616328171114,0.05873767804089734,0.11162107782543024,0.13477760133391783,0.06084411026328411,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.75147823911956,1.113688481241735,0.04462987848118443,0.058966226000521524,0.112476144639237,0.13409034253691307,0.06153466419574189,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.7567177338669335,1.1098228669880204,0.04484207098501359,0.0591545595522153,0.11323817828994172,0.13346793985371996,0.06222538956898217,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.7619572286143073,1.1052927204417453,0.04507606248730985,0.059312109508457875,0.11392899628924523,0.1328951836647278,0.06291624617786566,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.767196723361681,1.1007625738954707,0.045310053989606115,0.05946965946470047,0.11461981428854871,0.13232242747573567,0.06360710278674915,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.772436218109055,1.096232427349196,0.04554404549190237,0.059627209420943066,0.11531063228785224,0.13174967128674353,0.06429795939563264,0.04436845569265017,0.06141595740378828,2.736026688277983,0
3.777675712856429,1.0917022808029209,0.04577803699419862,0.059784759377185644,0.11600145028715571,0.1311769150977514,0.06498881600451613,0.04436845569265017,0.06141595740378828,2.736026688277983,0
