r (A),g(r)_weighted_Cl-Cl,g(r)_weighted_K-Cl,g(r)_weighted_K-K,g(r)_weighted_Mg-Cl,g(r)_weighted_Mg-Mg,g(r)_weighted_Na-Cl,g(r)_weighted_Na-Na,S_i_K-Cl,S_i_Mg-Cl,S_i_Na-Cl,Average_SCL,SCL_BC
0.3768191607703852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.3842077717658829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.3915963827613807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.3989849937568784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.4063736047523761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.4137622157478739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.4211508267433717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.4285394377388694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.4359280487343672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.4433166597298649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.4507052707253626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.4580938817208604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.4654824927163581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.4728711037118559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.4802597147073537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.4876483257028514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.4950369366983492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.502425547693847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.5098141586893447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.5172027696848425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.5245913806803402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.5319799916758379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.5393686026713357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.5467572136668334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.5541458246623312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.5615344356578289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.5689230466533266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.5763116576488244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.5837002686443221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.5910888796398199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.5984774906353176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.6058661016308154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.6132547126263131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.6206433236218108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.6280319346173087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.6354205456128064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.6428091566083042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.6501977676038019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.6575863785992997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.6649749895947974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.6723636005902951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.6797522115857929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.6871408225812906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.6945294335767884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.7019180445722861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.7093066555677838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.7166952665632816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.7240838775587793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.7314724885542772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.7388610995497749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.7462497105452727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.7536383215407704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.7610269325362681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.7684155435317659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.7758041545272636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.7831927655227614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.7905813765182591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.7979699875137569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.8053585985092546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.8127472095047523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.8201358205002501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.8275244314957478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.8349130424912456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.8423016534867434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.8496902644822412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.8570788754777389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.8644674864732366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.8718560974687344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.8792447084642321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.8866333194597299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.8940219304552276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.9014105414507252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.9087991524462232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.9161877634417208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.9235763744372186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.9309649854327164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.938353596428214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.9457422074237118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.9531308184192095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.9605194294147074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.9679080404102052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.9752966514057028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.9826852624012006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.9900738733966984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
0.997462484392196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.004851095387694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.0122397063831916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.0196283173786893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.027016928374187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.034405539369685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.0417941503651826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.0491827613606803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.056571372356178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.0639599833516755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.0713485943471737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.0787372053426714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.086125816338169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.0935144273336668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.1009030383291645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.1082916493246624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.11568026032016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.1230688713156578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.1304574823111555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.1378460933066532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.1452347043021511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.1526233152976488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.1600119262931463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.1674005372886442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.1747891482841422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.18217775927964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.1895663702751376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.1969549812706353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.204343592266133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.211732203261631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.2191208142571286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.2265094252526263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.233898036248124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.2412866472436217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.2486752582391196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.256063869234617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.263452480230115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.2708410912256127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.2782297022211104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.2856183132166084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.293006924212106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.3003955352076038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.3077841462031017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.3151727571985994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.322561368194097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.3299499791895948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.3373385901850925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.3447272011805902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.352115812176088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.3595044231715858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.3668930341670835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.3742816451625812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.381670256158079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.3890588671535768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.3964474781490746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.4038360891445725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.41122470014007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.4186133111355677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.4260019221310656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.4333905331265633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.440779144122061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.448167755117559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.4555563661130566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.4629449771085543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.470333588104052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.4777221990995495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.4851108100950474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.4924994210905451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.499888032086043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.5072766430815407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.5146652540770384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.522053865072536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.529442476068034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.5368310870635318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.5442196980590297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.5516083090545272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.558996920050025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.5663855310455228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.5737741420410205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.5811627530365182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.588551364032016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.5959399750275138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.6033285860230115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.6107171970185092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.618105808014007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.6254944190095046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.6328830300050026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.6402716410005005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.647660251995998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.6550488629914957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.6624374739869934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.6698260849824913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
1.677214695977989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.7789116055986596,0
