r (A),g(r)_weighted_Cl-Cl,g(r)_weighted_K-Cl,g(r)_weighted_K-K,g(r)_weighted_K-Li,g(r)_weighted_K-Na,g(r)_weighted_Li-Cl,g(r)_weighted_Li-Li,g(r)_weighted_Li-Na,g(r)_weighted_Na-Cl,g(r)_weighted_Na-Na,S_i_K-Cl,S_i_Li-Cl,S_i_Na-Cl,Average_SCL,SCL_BC
4.4011755877938965,0.5046510324425306,0.07368011199221425,0.08954175598375187,0.12264232611070598,0.022368377126028023,0.13466835727319845,0.1178746979303903,0.02155551014180262,0.015269270033118532,0.0029926622992674924,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.40641508254127,0.5006656984403255,0.07356801184504075,0.08974714035750891,0.1221241852898156,0.02234047302441272,0.13535110810938913,0.11752293490459634,0.02146273806103274,0.015318391830965965,0.003005874583014778,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.411654577288644,0.4966803644381196,0.07345591169786723,0.089952524731266,0.12160604446892516,0.02231256892279741,0.1360338589455799,0.11717117187880235,0.02136996598026284,0.015367513628813409,0.003019086866762066,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.416894072036017,0.4926950304359144,0.07334381155069374,0.09015790910502304,0.12108790364803478,0.022284664821182108,0.13671660978177055,0.1168194088530084,0.021277193899492956,0.015416635426660844,0.0030322991505093515,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.422133566783391,0.4887096964337086,0.07323171140352021,0.09036329347878011,0.12056976282714436,0.022256760719566795,0.13739936061796132,0.11646764582721442,0.021184421818723057,0.015465757224508287,0.0030455114342566396,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.427373061530765,0.4847243624315034,0.07311961125634671,0.09056867785253718,0.120051622006254,0.02222885661795149,0.13808211145415197,0.11611588280142046,0.02109164973795317,0.015514879022355722,0.0030587237180039256,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.432612556278139,0.4807390284292975,0.0730075111091732,0.09077406222629426,0.11953348118536354,0.022200952516336178,0.13876486229034274,0.11576411977562648,0.020998877657183272,0.015564000820203166,0.0030719360017512137,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.437852051025512,0.4769426268129362,0.072917108983409,0.09096485744546844,0.1190192522585697,0.02216447336160235,0.13943510138889376,0.11539958403114364,0.02091047718655654,0.015617226923234293,0.0030892260546803276,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.443091545772886,0.4735751946300064,0.07287597203740198,0.09112252810874549,0.11851390525525722,0.02210852461905023,0.14007693268968935,0.11500604793357197,0.02083200242092698,0.015679771817543153,0.003115774649112449,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.44833104052026,0.47020776244707724,0.07283483509139498,0.09128019877202254,0.11800855825194484,0.02205257587649811,0.1407187639904848,0.11461251183600037,0.020753527655297425,0.015742316711852,0.0031423232435445663,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.453570535267633,0.4668403302641482,0.07279369814538797,0.09143786943529958,0.11750321124863244,0.021996627133945994,0.14136059529128026,0.11421897573842878,0.02067505288966787,0.015804861606160854,0.003168871837976684,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.458810030015007,0.46347289808121844,0.07275256119938096,0.09159554009857664,0.11699786424531997,0.021940678391393867,0.14200242659207582,0.11382543964085708,0.0205965781240383,0.015867406500469715,0.0031954204324088054,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.46404952476238,0.46010546589828927,0.07271142425337396,0.09175321076185368,0.11649251724200757,0.02188472964884175,0.1426442578928713,0.1134319035432855,0.02051810335840875,0.015929951394778565,0.0032219690268409226,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.4692890195097545,0.4567380337153596,0.07267028730736695,0.09191088142513075,0.11598717023869509,0.021828780906289626,0.14328608919366687,0.11303836744571384,0.02043962859277918,0.01599249628908743,0.003248517621273044,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.474528514257128,0.4533706015324304,0.07262915036135993,0.0920685520884078,0.11548182323538271,0.021772832163737512,0.14392792049446232,0.11264483134814224,0.020361153827149626,0.016055041183396276,0.0032750662157051617,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.479768009004502,0.45000316934950063,0.07258801341535294,0.09222622275168486,0.11497647623207022,0.021716883421185385,0.14456975179525788,0.11225129525057057,0.020282679061520058,0.016117586077705137,0.0033016148101372832,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.485007503751875,0.44663573716657146,0.07254687646934592,0.0923838934149619,0.11447112922875782,0.02166093467863327,0.14521158309605334,0.11185775915299899,0.0202042042958905,0.016180130972013988,0.0033281634045694004,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.4902469984992495,0.44330857512264477,0.07249735007031419,0.09252379555483457,0.11396665651888624,0.02160070133514872,0.14593946390753595,0.11145166993270877,0.020127399646221816,0.016242001053151246,0.003338314238852016,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.495486493246623,0.44008208842622565,0.07242685003872065,0.09261927638619621,0.113464369542617,0.021529756489333137,0.14688246849573605,0.1110141979056223,0.020054770286455345,0.016302184101359477,0.0033074706727608777,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.500725987993997,0.43685560172980614,0.07235635000712709,0.09271475721755786,0.11296208256634767,0.021458811643517536,0.14782547308393632,0.11057672587853573,0.019982140926688857,0.016362367149567715,0.0032766271066697328,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.50596548274137,0.4336291150333871,0.07228584997553353,0.09281023804891948,0.11245979559007845,0.02138786679770195,0.14876847767213636,0.11013925385144925,0.019909511566922385,0.016422550197775946,0.0032457835405785935,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.511204977488744,0.43040262833696813,0.07221534994394,0.0929057188802811,0.11195750861380921,0.021316921951886364,0.14971148226033645,0.10970178182436274,0.019836882207155907,0.016482733245984177,0.0032149399744874547,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.516444472236118,0.42717614164054857,0.07214484991234643,0.09300119971164275,0.11145522163753986,0.021245977106070763,0.15065448684853672,0.10926430979727621,0.019764252847389422,0.016542916294192418,0.00318409640839631,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.521683966983491,0.4239496549441295,0.07207434988075288,0.09309668054300436,0.11095293466127062,0.02117503226025518,0.15159749143673676,0.1088268377701897,0.019691623487622947,0.01660309934240065,0.0031532528423051705,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.526923461730865,0.4207231682477099,0.07200384984915932,0.09319216137436603,0.11045064768500129,0.02110408741443958,0.15254049602493702,0.10838936574310316,0.019618994127856462,0.01666328239060889,0.0031224092762140256,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.532162956478238,0.417496681551291,0.07193334981756579,0.09328764220572765,0.10994836070873204,0.021033142568623996,0.15348350061313712,0.10795189371601663,0.019546364768089988,0.01672346543881712,0.0030915657101228873,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.537402451225613,0.4142701948548714,0.07186284978597222,0.0933831230370893,0.10944607373246272,0.0209621977228084,0.15442650520133736,0.1075144216889301,0.019473735408323502,0.016783648487025366,0.003060722144031743,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.542641945972986,0.41111036497836834,0.07178975222359996,0.09345286750982554,0.10895468944869163,0.020891086539089016,0.15532188601213773,0.107078941550523,0.019407417165897257,0.016841651315099515,0.00302388298770682,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.54788144072036,0.40813478461351943,0.07170947469407524,0.09345147280258782,0.10849344185267486,0.020819515572295916,0.15608562751371072,0.10664896729308807,0.019358543804420876,0.016893627685633242,0.002970471114980952,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.553120935467733,0.405159204248671,0.07162919716455052,0.09345007809535012,0.10803219425665811,0.02074794460550283,0.1568493690152836,0.10621899303565323,0.019309670442944505,0.01694560405616696,0.0029170592422550928,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.558360430215108,0.40218362388382206,0.07154891963502578,0.0934486833881124,0.1075709466606413,0.02067637363870973,0.15761311051685659,0.1057890187782183,0.019260797081468124,0.016997580426700687,0.0028636473695292245,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.563599924962481,0.3992080435189737,0.07146864210550107,0.0934472886808747,0.10710969906462459,0.020604802671916646,0.15837685201842946,0.10535904452078344,0.019211923719991756,0.017049556797234404,0.002810235496803366,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.568839419709854,0.3962324631541254,0.07138836457597636,0.09344589397363698,0.10664845146860788,0.02053323170512356,0.15914059352000232,0.10492907026334859,0.01916305035851539,0.017101533167768124,0.002756823624077507,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.574078914457228,0.3932568827892765,0.07130808704645161,0.09344449926639926,0.10618720387259105,0.02046166073833046,0.15990433502157533,0.10449909600591366,0.01911417699703901,0.017153509538301855,0.0027034117513516386,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.5793184092046015,0.3902813024244281,0.07122780951692691,0.09344310455916156,0.10572595627657434,0.020390089771537376,0.1606680765231482,0.10406912174847881,0.01906530363556264,0.01720548590883557,0.0026499998786257803,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.584557903951976,0.38730572205957925,0.07114753198740219,0.09344170985192385,0.10526470868055753,0.020318518804744275,0.1614318180247212,0.10363914749104389,0.01901643027408626,0.0172574622793693,0.0025965880058999124,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.589797398699349,0.3843301416947308,0.07106725445787745,0.09344031514468615,0.1048034610845408,0.020246947837951196,0.16219555952629408,0.10320917323360902,0.018967556912609894,0.01730943864990302,0.0025431761331740532,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.595036893446723,0.3814462068259384,0.07100146864505577,0.09343067083328391,0.10435316640070516,0.0201763281716866,0.16293475913126446,0.10277765703335343,0.01892005747100312,0.01735596542762174,0.0024953207119487383,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.6002763881940965,0.37884375455217656,0.07098019310496487,0.09339568845194789,0.10393651280428319,0.020108630357045295,0.16359858005381245,0.10234140486586299,0.018876777926138708,0.0173857541702658,0.0024645315346179895,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.605515882941471,0.37624130227841446,0.07095891756487396,0.09336070607061185,0.10351985920786115,0.02004093254240398,0.16426240097636055,0.10190515269837248,0.0188334983812743,0.01741554291290987,0.002433742357287236,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.610755377688844,0.37363885000465274,0.07093764202478306,0.09332572368927583,0.10310320561143917,0.019973234727762672,0.16492622189890851,0.10146890053088205,0.01879021883640989,0.01744533165555393,0.0024029531799564874,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.615994872436217,0.37103639773089103,0.07091636648469216,0.09329074130793981,0.10268655201501721,0.01990553691312137,0.1655900428214565,0.10103264836339164,0.018746939291545493,0.01747512039819799,0.0023721640026257386,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.621234367183591,0.3684339454571289,0.07089509094460125,0.09325575892660376,0.10226989841859516,0.019837839098480053,0.1662538637440046,0.1005963961959011,0.01870365974668108,0.017504909140842056,0.0023413748252949845,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.626473861930965,0.3658314931833672,0.07087381540451035,0.09322077654526774,0.10185324482217317,0.01977014128383875,0.16691768466655257,0.10016014402841067,0.018660380201816675,0.017534697883486116,0.0023105856479642356,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.631713356678339,0.363229040909605,0.07085253986441944,0.09318579416393169,0.10143659122575113,0.01970244346919743,0.16758150558910068,0.09972389186092018,0.01861710065695226,0.01756448662613018,0.0022797964706334816,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.636952851425712,0.3606265886358434,0.07083126432432854,0.09315081178259567,0.10101993762932915,0.019634745654556127,0.16824532651164867,0.09928763969342974,0.018573821112087857,0.01759427536877424,0.002249007293302733,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.642192346173086,0.3580241363620812,0.07080998878423764,0.09311582940125962,0.1006032840329071,0.01956704783991481,0.16890914743419674,0.09885138752593924,0.018530541567223446,0.017624064111418307,0.002218218115971979,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.64743184092046,0.3555100283462994,0.0707972618532138,0.09306507100490752,0.10020320214739259,0.01949528243631067,0.16955921043827785,0.09840514971465637,0.018490922209997377,0.017668077336019328,0.0021957546454965393,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.652671335667834,0.35329923561624876,0.07081388514665357,0.0929601482903335,0.09986001646932702,0.01940955164393411,0.1701620379222893,0.09792462785968599,0.01846386949699626,0.017760927948672626,0.002201876101891018,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.657910830415207,0.35108844288619834,0.07083050844009334,0.0928552255757595,0.09951683079126152,0.01932382085155757,0.17076486540630065,0.09744410600471573,0.018436816783995152,0.017853778561325907,0.0022079975582854953,0.002902991546248379,0.11512054440946393,2.3396923346200543e-13,2.8104708327839134,0
4.663150325162581,0.3488776501561475,0.07084713173353312,0.09275030286118548,0.09917364511319594,0.019238090059181003,0.1713676928903121,0.09696358414974536,0.01840976407099404,0.0179466291739792,0.0022141190146799743,0.002902991546248379,1.2752776301427645e-05,2.3396923346200543e-13,2.8104708327839134,0
4.6683898199099545,0.34666685742609715,0.07086375502697288,0.09264538014661147,0.09883045943513043,0.019152359266804458,0.17197052037432342,0.09648306229477507,0.01838271135799293,0.018039479786632485,0.0022202404710744516,0.002902991546248379,1.2752776301427645e-05,2.3396923346200543e-13,2.8104708327839134,0
4.673629314657328,0.3444560646960468,0.07088037832041265,0.09254045743203745,0.09848727375706491,0.019066628474427912,0.17257334785833478,0.0960025404398048,0.018355658644991824,0.018132330399285766,0.002226361927468929,0.002902991546248379,1.2752776301427645e-05,2.3396923346200543e-13,2.8104708327839134,0
4.678868809404702,0.34224527196599597,0.07089700161385243,0.09243553471746342,0.09814408807899934,0.018980897682051353,0.17317617534234622,0.09552201858483444,0.018328605931990708,0.01822518101193906,0.002232483383863408,0.002902991546248379,1.2752776301427645e-05,2.3396923346200543e-13,2.8104708327839134,0
4.684108304152075,0.3400344792359456,0.0709136249072922,0.09233061200288943,0.09780090240093381,0.018895166889674804,0.17377900282635755,0.09504149672986419,0.018301553218989602,0.018318031624592345,0.0022386048402578853,0.002902991546248379,1.2752776301427645e-05,2.3396923346200543e-13,2.8104708327839134,0
4.689347798899449,0.3378236865058947,0.07093024820073196,0.09222568928831543,0.09745771672286827,0.018809436097298245,0.174381830310369,0.09456097487489382,0.01827450050598849,0.018410882237245643,0.002244726296652364,0.002902991546248379,1.2752776301427645e-05,2.3396923346200543e-13,2.8104708327839134,0
4.694587293646823,0.3356128937758444,0.07094687149417173,0.09212076657374141,0.09711453104480272,0.018723705304921703,0.17498465779438035,0.09408045301992354,0.01824744779298738,0.018503732849898927,0.0022508477530468417,0.002902991546248379,1.2752776301427645e-05,2.3396923346200543e-13,2.8104708327839134,0
4.699826788394197,0.33345113885477873,0.07097859385719517,0.09199994935795594,0.09677567185519727,0.018639798854803175,0.17559713543157107,0.09359881102132521,0.018220518846658165,0.018594286930055607,0.0022634700556698616,0.002902991546248379,1.2752776301427645e-05,2.3396923346200543e-13,2.8104708327839134,0
4.70506628314157,0.3314789569269851,0.07106868701360902,0.09181768632651167,0.09645353823683396,0.018562945044877308,0.17624691914873525,0.09311283871138466,0.018194068364170306,0.018675962951658274,0.002301223678469062,0.002902991546248379,1.2752776301427645e-05,2.3396923346200543e-13,2.8104708327839134,0
4.710305777888944,0.32950677499919107,0.0711587801700229,0.09163542329506738,0.09613140461847058,0.01848609123495143,0.1768967028658995,0.09262686640144403,0.01816761788168244,0.018757638973260955,0.0023389773012682685,0.002902991546248379,1.2752776301427645e-05,2.3396923346200543e-13,2.8104708327839134,0
4.715545272636318,0.32753459307139743,0.07124887332643676,0.09145316026362313,0.09580927100010726,0.018409237425025565,0.1775464865830637,0.09214089409150349,0.01814116739919458,0.01883931499486362,0.002376730924067469,0.002902991546248379,1.2752776301427645e-05,2.3396923346200543e-13,2.8104708327839134,0
