r (A),g(r)_weighted_K-Cl,g(r)_weighted_K-K,g(r)_weighted_K-Na,g(r)_weighted_Na-Cl,g(r)_weighted_Na-Na,S_i_K-Cl,S_i_Na-Cl,Average_SCL,lambda_BC
2.9379336166803403,0.6055313498750535,0.0,0.0024242771827863727,0.47832348305121036,0.008273864136683937,1.0,0.38936183760275517,3.6538631024994963,4.32778
2.942896342384192,0.6062582976190638,0.0,0.002484733787277927,0.46512943260219536,0.00859227853635901,1.0,0.38936183760275517,3.6538631024994963,4.32778
2.947859068088044,0.6069852453630742,0.0,0.0025451903917694907,0.45474714369664593,0.008910692936034118,1.0,0.38936183760275517,3.6538631024994963,4.32778
2.952821793791896,0.6077121931070846,0.0,0.0026246983516697727,0.44740841789675584,0.009229107335709228,1.0,0.38936183760275517,3.6538631024994963,4.32778
2.957784519495748,0.6084391408510949,0.0,0.0027130805108794816,0.44249599532334916,0.009547521735384328,1.0,0.38936183760275517,3.6538631024994963,4.32778
2.9627472451995995,0.6088760095359459,0.0,0.002801462670089182,0.4375835727499428,0.009865936135059409,1.0,0.38936183760275517,3.6538631024994963,4.32778
2.967709970903452,0.6089337064308507,0.0,0.002889844829298891,0.42954634869864383,0.010184350534734519,1.0,0.38936183760275517,3.6538631024994963,4.32778
2.972672696607304,0.6089914033257553,0.0,0.0029782269885086,0.42088209669772064,0.010502764934409619,1.0,0.38936183760275517,3.6538631024994963,4.32778
2.977635422311156,0.6090491002206601,0.0,0.003066609147718309,0.4140025633811257,0.010834143211180628,1.0,0.38936183760275517,3.6538631024994963,4.32778
2.9825981480150072,0.6091067971155647,0.0,0.0031549913069280093,0.4071230300645313,0.0112005846455139,1.0,0.38936183760275517,3.6538631024994963,4.32778
2.9875608737188597,0.6091644940104695,0.0,0.003243373466137718,0.4036470524022137,0.011567026079847218,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
2.9925235994227117,0.6077526424394636,0.0,0.0033498352626488816,0.40017187458813724,0.011933467514180528,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
2.9974863251265638,0.6058670348740532,0.0,0.0034698983996146,0.3966966967740607,0.012299908948513837,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.002449050830415,0.603981427308643,0.0,0.0035899615365803,0.3932215189599846,0.012666350382847118,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.007411776534267,0.6004308140598377,0.0,0.0037100246735460095,0.3894585781198931,0.013032791817180428,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.012374502238119,0.5959851234070104,0.0,0.0038300878105117274,0.3856497100643073,0.013399233251513737,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.017337227941971,0.5919687611303531,0.0,0.003950150947477436,0.3818408420087216,0.013773512854755017,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.022299953645823,0.5899876474444945,0.0,0.004070214084443155,0.3658457668527752,0.014190081977543283,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.027262679349674,0.5880065337586361,0.0,0.004190277221408855,0.3629065121028298,0.01460665110033152,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.0322254050535267,0.5860254200727774,0.0,0.004327004383054527,0.35996725735288415,0.015023220223119792,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.0371881307573787,0.5840443063869187,0.0,0.0044833870628823635,0.3570280026029385,0.015439789345908065,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.0421508564612307,0.5820631927010601,0.0,0.004639769742710191,0.3540887478529929,0.015856358468696336,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.0471135821650823,0.5800820790152017,7.579516775695454e-05,0.004796152422538009,0.3505160500724615,0.016272927591484562,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.0520763078689344,0.578100965329343,0.00029756456599911823,0.004952535102365836,0.3467494871673874,0.016689496714272837,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.0570390335727864,0.5750564836192262,0.0005193339642412818,0.005108917782193663,0.3429829242623133,0.01710981004594844,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.0620017592766384,0.5710339683805562,0.0007411033624834455,0.0052653004620215,0.33394965617632677,0.017614409447603348,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.06696448498049,0.5670114531418865,0.0009628727607255911,0.005421683141849318,0.32611847437002434,0.018119008849258208,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.071927210684342,0.5629889379032166,0.0011846421589677637,0.005590861353337964,0.3229139004168685,0.018623608250913117,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.076889936388194,0.5589664226645467,0.0014064115572099273,0.005784117782089819,0.3197093264637127,0.019128207652568018,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.081852662092046,0.5567715093720539,0.0016281809554520908,0.005977374210841682,0.3165047525105569,0.019632807054222927,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.0868153877958977,0.5548026169924329,0.0018499503536942364,0.006170630639593519,0.31330017855740133,0.020137406455877794,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.0917781134997497,0.5528337246128118,0.0020717197519364,0.006363887068345383,0.31009560460424557,0.0206420058575327,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.0967408392036018,0.5508648322331908,0.0022934891501785637,0.006557143497097246,0.30672856809607224,0.02117590520588788,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.101703564907454,0.5488959398535698,0.002377359795803291,0.0067503999258491,0.3032030852204083,0.021728997613854772,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.1066662906113054,0.5469270474739489,0.0024525512416601817,0.006943656354600946,0.29967760234474466,0.02228209002182162,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.111629016315157,0.5449581550943278,0.0025277426875170727,0.007146384174638381,0.2961521194690807,0.022835182429788516,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.116591742019009,0.5429892627147068,0.0026029341333739728,0.007379937216942173,0.29310451477232535,0.023388274837755407,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.121554467722861,0.5409896511294658,0.0026781255792308637,0.007613490259245955,0.2906290398004911,0.02394136724572231,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.126517193426713,0.5370970802077972,0.0027533170250877547,0.007847043301549719,0.28815356482865706,0.02449445965368915,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.131479919130565,0.5332045092861283,0.0028285084709446457,0.0080805963438535,0.28567808985682286,0.02504702071033782,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.136442644834417,0.5293119383644593,0.0029036999168015453,0.008314149386157283,0.28320261488498866,0.025596893897812154,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.141405370538269,0.5254193674427904,0.0029994203085355092,0.008547702428461064,0.2807271399131544,0.02614676708528649,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.1463680962421208,0.522077623511051,0.0030993679008255726,0.008781255470764828,0.2782516649413205,0.026696640272760783,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.151330821945973,0.5196151756035999,0.0031993154931156454,0.009019916151307256,0.2731683618897791,0.02724651346023512,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.156293547649825,0.5171527276961488,0.0032992630854057183,0.009295077616837082,0.26699297741715067,0.027796386647709455,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.161256273353677,0.5146902797886979,0.003399210677695782,0.009570239082366918,0.26082942012958343,0.028346259835183792,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.1662189990575285,0.512227831881247,0.0034991582699858454,0.009845400547896718,0.25710330159997885,0.028896133022658074,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.1711817247613805,0.509765383973796,0.003599105862275918,0.010120562013426546,0.2533771830703739,0.029447938412487183,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.1761444504652325,0.507302936066345,0.0036990534545659815,0.010395723478956382,0.24965106454076894,0.030036537820759955,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.181107176169085,0.5048404881588939,0.0038168589750357364,0.01067088494448621,0.24688684911337527,0.030625137229032727,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.1860699018729366,0.4996581841612194,0.003941686718730227,0.010946046410016036,0.24469230772648398,0.0312137366373055,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.191032627576788,0.4940421605283898,0.004066514462424709,0.011221582195267992,0.24249776633959294,0.03180233604557822,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.19599535328064,0.488433587682592,0.0041913422061192005,0.011535886134767399,0.2403032249527017,0.032390935453850994,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.200958078984492,0.48286328231259734,0.004316169949813691,0.01185019007426681,0.23810868356581041,0.032979534862123766,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.2059208046883443,0.4772929769426028,0.004440997693508182,0.012164494013766229,0.23591414217891918,0.03356813427039654,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.210883530392196,0.47305372839383836,0.004565825437202664,0.012478797953265609,0.23342086141827217,0.03415673367866925,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.215846256096048,0.4703676469203625,0.004690653180897154,0.012793101892765018,0.23068496323137253,0.03478166788821362,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.2208089817999,0.4676815654468866,0.004839621955298891,0.013107405832264435,0.22794906504447288,0.03540911263810265,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.225771707503752,0.46499548397341073,0.005004275643272618,0.013421709771763846,0.2252131668575732,0.03603655738799168,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.230734433207604,0.46230940249993513,0.005168929331246327,0.013736013711263227,0.2224772686706738,0.036664002137880645,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.235697158911456,0.45909657114717817,0.005333583019220055,0.014082008003710638,0.21771653070861838,0.03729144688776968,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.240659884615308,0.4545817681711304,0.005498236707193782,0.014431693326611827,0.2127820153992048,0.03791889163765871,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.24562261031916,0.45006696519508255,0.005662890395167509,0.01478137864951302,0.208956219564271,0.03854633638754774,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.2505853360230117,0.4438295978001522,0.0058275440831412175,0.015131063972414182,0.20720180068150124,0.039173781137436706,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.2555480617268637,0.4346613395498567,0.005992197771114946,0.015480749295315382,0.20544738179873132,0.039877032255379356,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.2605107874307158,0.43224427726014486,0.006164902833744482,0.015830434618216573,0.2036929629159614,0.040596894234998,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.265473513134568,0.42982721497043314,0.006345830860650327,0.016180119941117763,0.20193854403319147,0.04131675621461666,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.270436238838419,0.4274101526807216,0.006526758887556164,0.016529805264018926,0.20018412515042178,0.04203661819423526,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.275398964542271,0.42499309039100963,0.00670768691446201,0.01691500146856241,0.1984297062676518,0.04275648017385391,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.280361690246123,0.42257602810129796,0.006888614941367855,0.017310109052134016,0.19667528738488188,0.04347634215347256,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.285324415949975,0.41942936417217364,0.007069542968273701,0.01770521663570563,0.19454087079652344,0.04419620413309123,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.290287141653826,0.4158235993525222,0.007250470995179536,0.0181003242192772,0.19224000546244688,0.0449862251638786,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.2952498673576787,0.4122178345328706,0.007431399022085382,0.01849543180284881,0.1899391401283701,0.04580890400836856,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.3002125930615307,0.4086120697132189,0.007627377563662082,0.018890539386420428,0.1876382747942933,0.04663158285285851,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.3051753187653827,0.4008524394091086,0.007847681293277054,0.019285646969992038,0.18533740946021657,0.047454261697348454,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.3101380444692343,0.3915740653686242,0.008067985022892018,0.01968075455356361,0.18140818437636527,0.048276940541838335,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.3151007701730864,0.38859665116685954,0.00828828875250699,0.020102400073132964,0.1774247281732643,0.04909961938632828,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.3200634958769384,0.38561923696509476,0.008508592482121973,0.020537215098137936,0.17344127197016332,0.04998446297789518,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.3250262215807904,0.38264182276333003,0.008728896211736946,0.02097203012314291,0.1708960337757096,0.051018887893327126,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.329988947284642,0.3796644085615655,0.0089491999413519,0.021406845148147845,0.16934988192650652,0.05205331280875898,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.334951672988494,0.37668135739286635,0.009169503670966883,0.021841660173152807,0.1678037300773032,0.05308773772419093,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.339914398692346,0.3728531560956289,0.009401159344071873,0.022276475198157782,0.16625757822809997,0.05412216263962288,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.344877124396198,0.36902495479839137,0.009663666247529292,0.022711290223162754,0.16471142637889669,0.05515680386505595,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.34983985010005,0.36519675350115394,0.0099261731509867,0.023146105248167726,0.16316527452969343,0.056192487648025244,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.3548025758039017,0.3613685522039168,0.0101886800544441,0.023625517239438027,0.1616191226804903,0.05722817143099445,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.3597653015077538,0.3587138324202173,0.01045118695790151,0.024140689345623644,0.16007297083128705,0.05826385521396375,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.364728027211606,0.3564246297146513,0.010713693861358928,0.024655861451809265,0.1585268189820838,0.05929953899693305,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.369690752915458,0.3541354270090853,0.010976200764816346,0.02517103355799487,0.15667487159808485,0.06033522277990235,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.3746534786193094,0.3518462243035196,0.011238707668273737,0.025686205664180447,0.15470009668333495,0.061423207878870935,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.379616204323161,0.34955702159795365,0.011507246701532829,0.026201377770366064,0.1527253217685849,0.06251374480212822,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.384578930027013,0.3472678188923876,0.011808499421943728,0.026716549876551685,0.15075054685383482,0.06360428172538551,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.389541655730865,0.3449671267096327,0.012109752142354619,0.027242784970350084,0.14877577193908478,0.06469481864864281,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.394504381434717,0.3417453510630842,0.012411004862765482,0.027852735038155683,0.14680099702433488,0.0657853555719,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.399467107138569,0.33852357541653544,0.012712257583176373,0.02846268510596134,0.14567174407618683,0.0669113378269899,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.404429832842421,0.3353017997699867,0.013013510303587272,0.02907263517376699,0.1448565434325451,0.0680400577503473,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.409392558546273,0.33208002412343796,0.013314763023998165,0.029682585241572645,0.14404134278890332,0.06916877767370469,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.414355284250125,0.3226963023372686,0.013616015744409028,0.030292535309378234,0.14322614214526166,0.07029749759706198,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.419318009953977,0.31397356406083177,0.01391890729723082,0.030902485377183892,0.14241094150161993,0.07142621752041939,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.424280735657829,0.31201457044039704,0.014258970460123538,0.03152641018109772,0.1415957408579782,0.07261829359121136,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.429243461361681,0.3100555768199623,0.014599033623016247,0.032175876745797444,0.14078054021433642,0.07381041227995397,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.4342061870655325,0.3080965831995277,0.014939096785908927,0.03282534331049711,0.13996533957069476,0.07500253096869648,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.4391689127693845,0.306137589579093,0.015279159948801645,0.03347480987519685,0.13915013892705302,0.07619464965743909,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.444131638473237,0.3041785959586582,0.015619223111694364,0.03412427643989657,0.13833493828341129,0.07739010077418416,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.4490943641770886,0.3022196023382235,0.01595928627458707,0.03477374300459629,0.13751973763976952,0.07859484328015764,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.45405708988094,0.299738260031893,0.016299349437479755,0.03542320956929597,0.13670453699612786,0.07979958578613101,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.459019815584792,0.2971714104857365,0.016639412600372473,0.036067553528617236,0.13588933635248612,0.0810043282921045,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.463982541288644,0.2946045609395799,0.01701623076262561,0.0367083468981849,0.13507413570884436,0.08220907079807796,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.4689452669924963,0.2920377113934233,0.017395872376300036,0.037349140267752545,0.13425893506520264,0.08333566639218067,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.473907992696348,0.2891350231071511,0.017775513989974425,0.03798993363732015,0.13333007378369188,0.08439252787153757,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.4788707184002,0.285097431318734,0.018155155603648856,0.03863072700688781,0.1319172029825628,0.08544938935089456,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.483833444104052,0.2810598395303169,0.018534797217323283,0.039271520376455475,0.13050433218143367,0.08650625083025157,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.488796169807904,0.27791421519303433,0.01891443883099771,0.03991231374602313,0.12909146138030456,0.08756311230960855,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.493758895511756,0.2759493561321535,0.019294080444672127,0.04063482930232398,0.12767859057917544,0.08862490434467189,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.498721621215608,0.27398449707127287,0.01967372205834652,0.04149238093745449,0.12626571977804646,0.08972392928443927,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.50368434691946,0.272019638010392,0.020082873161357647,0.042349932572585076,0.12485284897691735,0.09082295422420676,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.508647072623312,0.27005477894951113,0.020498706599705364,0.043207484207715655,0.12343997817578825,0.09192197916397427,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.513609798327164,0.26808991988863023,0.02091454003805309,0.04406503584284624,0.12205319208504041,0.09302100410374176,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.5185725240310157,0.26577101400765635,0.021330373476400783,0.04492258747797675,0.12096224699512396,0.09412002904350913,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.5235352497348678,0.2628057932850278,0.02174620691474851,0.04584291581013834,0.11987130190520741,0.09518565026205975,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.52849797543872,0.25984057256239923,0.02216204035309623,0.0467852947051431,0.11878035681529087,0.09624878045143864,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.5334607011425714,0.2568753518397706,0.022577873791443954,0.04772767360014786,0.11768941172537431,0.09731191064081753,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.538423426846423,0.2539101311171423,0.022993707229791646,0.04867005249515254,0.11659846663545788,0.09837504083019634,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.543386152550275,0.249434886792963,0.02343772026135655,0.0496124313901573,0.11550752154554134,0.09943817101957525,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.548348878254127,0.24438050891356214,0.023893688806694145,0.05067041016433451,0.11441657645562477,0.10059621466138204,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.553311603957979,0.23980616572389593,0.024349657352031737,0.051884597166651274,0.11332563136570822,0.10184214628201484,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.5582743296618307,0.23794130281619585,0.024805625897369284,0.05309878416896792,0.11280013002450597,0.10308807790264751,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.5632370553656827,0.23607643990849564,0.02526159444270688,0.054312971171284675,0.112290605937957,0.1043340095232803,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.5681997810695347,0.23421157700079545,0.025717562988044472,0.05549387277972057,0.11178108185140803,0.1055799411439131,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.5731625067733868,0.23234671409309518,0.026173531533382064,0.056408925823388543,0.11127155776485904,0.10690273078952356,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.5781252324772383,0.23048185118539513,0.02662950007871962,0.057323978867056424,0.11076203367831011,0.10824136611560652,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.5830879581810904,0.22861698827769492,0.02710623411818741,0.05823903191072439,0.11025250959176112,0.10958000144168954,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.5880506838849424,0.22675212536999467,0.02759748811174589,0.05915408495439236,0.10974298550521218,0.11091863676777261,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.5930134095887944,0.22488726246229446,0.028088742105304383,0.060069137998060324,0.10923346141866319,0.11198095357307321,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.597976135292646,0.22212562828087457,0.02857999609886282,0.06096696780279098,0.10872393733211426,0.1127673346037389,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.602938860996498,0.21902346641458054,0.029071250092421303,0.061787487222789386,0.10821441324556527,0.11355371563440471,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.60790158670035,0.2159213045482866,0.02956250408597979,0.06260800664278778,0.10770488915901631,0.1143400966650705,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.612864312404202,0.21281914268199262,0.03005375807953827,0.06342852606278618,0.10719536507246734,0.11512647769573628,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.6178270381080537,0.20971698081569892,0.03054501207309672,0.06424904548278448,0.1066858409859184,0.11591285872640203,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.6227897638119058,0.2074001509058849,0.031055974635097246,0.06506956490278287,0.10617631689936942,0.11669923975706781,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.627752489515758,0.20617691721685236,0.03158880520346507,0.06589008432278128,0.10566679281282046,0.11752184667373262,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.63271521521961,0.20495368352781998,0.03212163577183289,0.06668257913440272,0.10515726872627149,0.11846683659510818,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.637677940923461,0.20373044983878763,0.032654466340200666,0.06743620092622421,0.10455123432150949,0.11941182651648367,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.6426406666273135,0.2025072161497552,0.03318729690856849,0.06818982271804577,0.10391359759026807,0.12035681643785923,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.6476033923311655,0.2012839824607228,0.03372012747693632,0.06894344450986734,0.10327596085902664,0.1213018063592348,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.6525661180350175,0.2000607487716903,0.034252958045304135,0.0696970663016889,0.1026383241277852,0.12224679628061036,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.6575288437388696,0.1988375150826579,0.034785788613671965,0.07045068809351046,0.10200068739654378,0.12317159510493902,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.662491569442721,0.19761428139362552,0.03538383719000564,0.07120430988533195,0.1013630506653024,0.12406878471290908,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.667454295146573,0.19639104770459312,0.03609815770318331,0.0719579316771535,0.10072541393406098,0.12496597432087929,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.672417020850425,0.19516781401556074,0.036812478216360994,0.07300788614512348,0.10008777720281957,0.12586316392884941,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.677379746554277,0.1939445803265282,0.037526798729538666,0.07406392492680083,0.09966279047493151,0.12676035353681958,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.682342472258129,0.19256295020816427,0.038241119242716275,0.07511996370847808,0.09935548272077357,0.1276575431447897,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.687305197961981,0.19072968657647654,0.038955439755893946,0.07617600249015542,0.09904817496661562,0.12845245969149804,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.692267923665833,0.18889642294478878,0.03966976026907162,0.0772320412718328,0.09874086721245767,0.12916695155324304,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.697230649369685,0.18706315931310105,0.04052218815774569,0.07828018646901538,0.09843355945829972,0.129881443414988,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.702193375073537,0.18522989568141346,0.04140452049816495,0.07932436018461972,0.09812625170414178,0.1305959352767329,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.707156100777389,0.18339663204972576,0.042286852838584285,0.08036853390022415,0.09781894394998383,0.1313104271384779,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.7121188264812406,0.18156336841803797,0.04316918517900362,0.0814127076158286,0.09751163619582587,0.13202491900022284,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.7170815521850926,0.17973010478635026,0.044051517519422954,0.08245688133143302,0.09720432844166792,0.13273941086196783,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.722044277888944,0.17802645958993255,0.044950527038541604,0.0834420917532083,0.09689702068751001,0.13340052690326437,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.727007003592796,0.1770456588620934,0.04592304139362777,0.08425386223469135,0.09658971293335203,0.13404796444797393,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.731969729296648,0.17606485813425427,0.04689555574871393,0.08506563271617444,0.09628240517919408,0.13469540199268346,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.7369324550005,0.1750840574064151,0.04786807010380009,0.08587740319765749,0.09597509742503613,0.135342839537393,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.741895180704352,0.17410325667857607,0.04884058445888617,0.08668917367914049,0.09566778967087819,0.1359902770821025,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
3.746857906408204,0.1731224559507369,0.049813098813972334,0.08750094416062357,0.09536048191672024,0.13663771462681204,0.2479600374544984,0.38936183760275517,3.6538631024994963,4.32778
