r (A),g(r)_weighted_Ca-Ca,g(r)_weighted_Ca-Cl,g(r)_weighted_Ca-K,g(r)_weighted_Cl-Cl,g(r)_weighted_K-Cl,g(r)_weighted_K-K,S_i_Ca-Cl,S_i_K-Cl,Average_SCL,lambda_BC
4.018626218329165,0.019029401807863118,0.018244312882411077,0.04996009037050709,0.6256670042956446,0.2746122872395823,0.1513023778550993,0.0028085906864150586,1.0,4.123942324814675,0
4.026027003261631,0.019685949503508656,0.018301897491628086,0.0511174143735039,0.6257997698768073,0.2769192267628212,0.15285965431491055,0.0028085906864150586,1.0,4.123942324814675,0
4.033427788194097,0.020178810018055646,0.018359482100845093,0.05227473837650072,0.62593253545797,0.2792261662860601,0.15441693077472177,0.0028085906864150586,1.0,4.123942324814675,0
4.040828573126563,0.02067167053260264,0.018417066710062106,0.05343206237949753,0.6260653010391327,0.2815331058092991,0.155974207234533,0.0028085906864150586,1.0,4.123942324814675,0
4.04822935805903,0.02116453104714963,0.018474651319279112,0.05463956807681633,0.6261980666202955,0.283840045332538,0.15753148369434425,0.0028085906864150586,1.0,4.123942324814675,0
4.055630142991496,0.021657391561696618,0.018532235928496125,0.055861661040186285,0.6263308322014584,0.2861469848557769,0.1590887601541555,0.0028085906864150586,1.0,4.123942324814675,0
4.063030927923962,0.022150252076243607,0.018589820537713127,0.057083754003556246,0.6264635977826211,0.2884539243790158,0.1606460366139667,0.0028085906864150586,1.0,4.123942324814675,0
4.070431712856428,0.022643112590790597,0.018647405146930144,0.058305846966926214,0.6265963633637838,0.2907608639022547,0.16220331307377794,0.0028085906864150586,1.0,4.123942324814675,0
4.077832497788895,0.023135973105337587,0.018704989756147147,0.05952793993029617,0.6267291289449465,0.29306780342549354,0.16376058953358913,0.0028085906864150586,1.0,4.123942324814675,0
4.085233282721361,0.02362883361988458,0.01876257436536416,0.06075003289366613,0.6268618945261094,0.2953747429487325,0.16545329510215687,0.0028085906864150586,1.0,4.123942324814675,0
4.092634067653827,0.02412169413443157,0.018820158974581162,0.061972125857036084,0.6269946601072721,0.2976816824719714,0.1671560635434389,0.0028085906864150586,1.0,4.123942324814675,0
4.100034852586293,0.024635019714088973,0.01887774358379818,0.06319421882040606,0.6271274256884348,0.2999886219952103,0.16885883198472088,0.0028085906864150586,1.0,4.123942324814675,0
4.107435637518759,0.025352760316275317,0.018935328193015192,0.06441631178377602,0.6272601912695975,0.30229556151844916,0.1705616004260029,0.0028085906864150586,1.0,4.123942324814675,0
4.1148364224512255,0.026070500918461664,0.018992912802232195,0.06563840474714597,0.6273929568507602,0.30460250104168807,0.1722643688672849,0.0028085906864150586,1.0,4.123942324814675,0
4.122237207383692,0.026788241520648008,0.01905049741144921,0.06685716856379145,0.6275257224319232,0.3067029848374148,0.17396713730856694,0.0028085906864150586,1.0,4.123942324814675,0
4.129637992316158,0.027505982122834352,0.019108082020666214,0.06805399330106353,0.6276584880130859,0.3085669563976517,0.17566990574984898,0.0028085906864150586,1.0,4.123942324814675,0
4.137038777248624,0.0282237227250207,0.01916566662988322,0.0692508180383356,0.627577991114278,0.31043092795788857,0.17737267419113098,0.0028085906864150586,1.0,4.123942324814675,0
4.14443956218109,0.028941463327207047,0.01922325123910023,0.07044764277560768,0.6270949912789335,0.31229489951812556,0.179075442632413,0.0028085906864150586,1.0,4.123942324814675,0
4.1518403471135565,0.029659203929393394,0.019280835848317246,0.07164446751287974,0.626611991443589,0.31415887107836243,0.18077821107369504,0.0028085906864150586,1.0,4.123942324814675,0
4.159241132046023,0.030396688048059957,0.01933842045753425,0.07284129225015182,0.6261289916082445,0.3160228426385993,0.18213596386236405,0.0028085906864150586,1.0,4.123942324814675,0
4.166641916978489,0.03113490709584509,0.019396005066751265,0.07403811698742388,0.6256459917729,0.31788681419883624,0.1828517487737255,0.0028085906864150586,1.0,4.123942324814675,0
4.174042701910955,0.03187312614363023,0.019453589675968268,0.07523494172469596,0.6251629919375555,0.3197507857590731,0.18356753368508696,0.0028085906864150586,1.0,4.123942324814675,0
4.181443486843421,0.032611345191415356,0.01951117428518528,0.07643176646196802,0.624679992102211,0.32161475731931005,0.18428331859644845,0.0028085906864150586,1.0,4.123942324814675,0
4.188844271775888,0.03334956423920049,0.019577368124175758,0.07762859119924008,0.6241969922668666,0.32347872887954693,0.1849991035078099,0.0028085906864150586,1.0,4.123942324814675,0
4.196245056708355,0.03408778328698571,0.019715590029960844,0.07882541593651231,0.623713992431522,0.3253427004397841,0.18571488841917144,0.0028085906864150586,1.0,4.123942324814675,0
4.203645841640821,0.034826002334770845,0.019853811935745914,0.07995416062616582,0.6232309925961776,0.32720667200002096,0.18643067333053293,0.0028085906864150586,1.0,4.123942324814675,0
4.211046626573287,0.03531840134748158,0.019992033841530983,0.08101366646319214,0.622747992760833,0.32907064356025795,0.18714645824189438,0.0028085906864150586,1.0,4.123942324814675,0
4.218447411505753,0.03576710456119782,0.02013025574731605,0.08207317230021845,0.6222649929254885,0.33093461512049477,0.1878622431532558,0.0028085906864150586,1.0,4.123942324814675,0
4.22584819643822,0.03621580777491406,0.020268477653101125,0.08313267813724476,0.621781993090144,0.3327985866807317,0.18857802806461724,0.0028085906864150586,1.0,4.123942324814675,0
4.233248981370686,0.0366645109886303,0.020406699558886195,0.08419218397427106,0.6212989932547996,0.33466255824096863,0.18929381297597875,0.0028085906864150586,1.0,4.123942324814675,0
4.240649766303152,0.03711321420234654,0.020544921464671264,0.08525168981129737,0.6208159934194551,0.3365265298012055,0.1900095978873402,0.0028085906864150586,1.0,4.123942324814675,0
4.248050551235618,0.03756191741606278,0.020683143370456333,0.08631119564832368,0.6203329935841105,0.33839050136144244,0.19072538279870166,0.0028085906864150586,1.0,4.123942324814675,0
4.255451336168084,0.038010620629779016,0.0208213652762414,0.08737070148535002,0.619849993748766,0.3402544729216793,0.19144116771006314,0.0028085906864150586,1.0,4.123942324814675,0
4.262852121100551,0.03845932384349526,0.02095958718202647,0.08843020732237633,0.6193669939134215,0.3416506078436542,0.19215695262142457,0.0028085906864150586,1.0,4.123942324814675,0
4.270252906033017,0.038908027057211504,0.021097809087811534,0.08948971315940264,0.6188839940780773,0.3428455493572641,0.19287273753278603,0.0028085906864150586,1.0,4.123942324814675,0
4.277653690965483,0.039356730270927745,0.021236030993596604,0.09054921899642895,0.6184009942427326,0.34404049087087396,0.1935885224441475,0.0028085906864150586,1.0,4.123942324814675,0
4.285054475897949,0.039793754825373534,0.021374252899381673,0.09140438240599642,0.6176784141817179,0.34523543238448384,0.19430430735550897,0.0028085906864150586,1.0,4.123942324814675,0
4.292455260830415,0.04018257938000396,0.02151247480516674,0.09222426147104405,0.6168204038743712,0.34643037389809367,0.19502009226687042,0.0028085906864150586,1.0,4.123942324814675,0
4.299856045762882,0.040571403934634404,0.021650696710951815,0.09304414053609168,0.6159623935670243,0.34762531541170355,0.1957358771782319,0.0028085906864150586,1.0,4.123942324814675,0
4.307256830695348,0.04096022848926483,0.021788918616736885,0.0938640196011393,0.6151043832596774,0.34882025692531343,0.19645166208959336,0.0028085906864150586,1.0,4.123942324814675,0
4.314657615627814,0.041349053043895266,0.021927140522521954,0.09468389866618693,0.6142463729523308,0.3500151984389233,0.1971674470009548,0.0028085906864150586,1.0,4.123942324814675,0
4.32205840056028,0.0417378775985257,0.022065362428307023,0.09550377773123454,0.6133883626449839,0.3512101399525332,0.1977299321884106,0.0028085906864150586,1.0,4.123942324814675,0
4.329459185492746,0.04212670215315613,0.02220358433409209,0.09632365679628217,0.6125303523376372,0.3524050814661431,0.19826197428766637,0.0028085906864150586,1.0,4.123942324814675,0
4.336859970425213,0.04251552670778657,0.02234180623987716,0.09714353586132982,0.6116723420302903,0.35360002297975285,0.19879401638692212,0.0028085906864150586,1.0,4.123942324814675,0
4.344260755357679,0.042904351262417005,0.022480028145662224,0.09796341492637743,0.6108143317229435,0.3547949644933628,0.1993260584861779,0.0028085906864150586,1.0,4.123942324814675,0
4.351661540290145,0.04329317581704744,0.02261825005144729,0.09878329399142506,0.6099563214155967,0.3559899060069726,0.19985810058543368,0.0028085906864150586,1.0,4.123942324814675,0
4.359062325222611,0.04362561996009592,0.02276429303821207,0.09949437626790553,0.60909831110825,0.3571848475205825,0.2003901426846894,0.0028085906864150586,1.0,4.123942324814675,0
4.3664631101550775,0.04378240177817493,0.02299906495330002,0.099804845059023,0.6082403008009031,0.3583797890341924,0.20092218478394522,0.0028085906864150586,1.0,4.123942324814675,0
4.373863895087544,0.04393918359625395,0.023233836868387963,0.10011531385014047,0.6073822904935563,0.35957473054780226,0.20145422688320097,0.0028085906864150586,1.0,4.123942324814675,0
4.38126468002001,0.04409596541433298,0.0234686087834759,0.10042578264125797,0.6065242801862095,0.3607696720614122,0.20198626898245672,0.0028085906864150586,1.0,4.123942324814675,0
4.388665464952476,0.044252747232411994,0.023703380698563835,0.10073625143237544,0.6056662698788627,0.3619646135750221,0.20251831108171253,0.0028085906864150586,1.0,4.123942324814675,0
4.396066249884942,0.04440952905049101,0.02393815261365178,0.10104672022349291,0.6048082595715161,0.36315955508863196,0.2030503531809683,0.0028085906864150586,1.0,4.123942324814675,0
4.4034670348174085,0.04456631086857004,0.024172924528739714,0.10135718901461038,0.6039502492641692,0.36435449660224184,0.20358239528022407,0.0028085906864150586,1.0,4.123942324814675,0
4.410867819749875,0.044723092686649056,0.024407696443827658,0.10166765780572787,0.6030922389568224,0.3655494381158517,0.20411443737947982,0.0028085906864150586,1.0,4.123942324814675,0
4.418268604682341,0.04487987450472808,0.024642468358915596,0.10197812659684535,0.6022342286494755,0.36642126932073976,0.20464647947873563,0.0028085906864150586,1.0,4.123942324814675,0
4.425669389614807,0.04503665632280709,0.02487724027400354,0.10228859538796282,0.6013762183421287,0.3670488386466488,0.20517852157799138,0.0028085906864150586,1.0,4.123942324814675,0
4.433070174547273,0.04519343814088611,0.025112012189091475,0.10259906417908027,0.600518208034782,0.3676764079725578,0.20571056367724713,0.0028085906864150586,1.0,4.123942324814675,0
4.44047095947974,0.045350219958965134,0.02534678410417942,0.10290953297019778,0.5996601977274352,0.36830397729846687,0.2062426057765029,0.0028085906864150586,1.0,4.123942324814675,0
4.447871744412206,0.045507001777044156,0.025581556019267367,0.10322000176131524,0.5987777459518958,0.3689315466243759,0.20677464787575867,0.0028085906864150586,1.0,4.123942324814675,0
4.455272529344672,0.04566378359512317,0.025816327934355305,0.10353047055243272,0.5974835570753172,0.36955911595028496,0.20730668997501447,0.0028085906864150586,1.0,4.123942324814675,0
4.462673314277138,0.04582056541320219,0.026051099849443246,0.1038409393435502,0.5961893681987387,0.37018668527619397,0.20783873207427025,0.0028085906864150586,1.0,4.123942324814675,0
4.470074099209605,0.045977347231281246,0.02628587176453121,0.1041514081346677,0.59489517932216,0.37081425460210304,0.20836429827472644,0.0028085906864150586,1.0,4.123942324814675,0
4.477474884142072,0.046134129049360255,0.02652064367961915,0.10446187692578518,0.5936009904455816,0.3714418239280121,0.20863186770696976,0.0028085906864150586,1.0,4.123942324814675,0
4.484875669074538,0.04629091086743927,0.02675541559470709,0.10477234571690267,0.5923068015690032,0.37206939325392113,0.20889943713921302,0.0028085906864150586,1.0,4.123942324814675,0
4.492276454007004,0.046447692685518294,0.026990187509795028,0.10508281450802012,0.5910126126924246,0.3726969625798302,0.2091670065714563,0.0028085906864150586,1.0,4.123942324814675,0
4.49967723893947,0.04652352245032002,0.02722495942488297,0.10539328329913762,0.589718423815846,0.3733245319057392,0.20943457600369958,0.0028085906864150586,1.0,4.123942324814675,0
4.507078023871936,0.046583177114739846,0.027459731339970907,0.10557020194614386,0.5884242349392677,0.37395210123164824,0.20970214543594284,0.0028085906864150586,1.0,4.123942324814675,0
4.5144788088044026,0.04664283177915967,0.027694503255058855,0.10570333700926936,0.587130046062689,0.37457967055755725,0.20996971486818614,0.0028085906864150586,1.0,4.123942324814675,0
4.521879593736869,0.04670248644357951,0.0279292751701468,0.10583647207239492,0.5858358571861105,0.3752072398834662,0.2102372843004294,0.0028085906864150586,1.0,4.123942324814675,0
4.529280378669335,0.046762141107999325,0.028164047085234737,0.10596960713552048,0.5845416683095322,0.37583480920937534,0.21050485373267272,0.0028085906864150586,1.0,4.123942324814675,0
4.536681163601801,0.046821795772419156,0.028398819000322678,0.10610274219864603,0.5832474794329535,0.37646237853528436,0.21077242316491596,0.0028085906864150586,1.0,4.123942324814675,0
4.544081948534267,0.04688145043683898,0.028633590915410616,0.10623587726177157,0.581953290556375,0.37708994786119343,0.21103999259715922,0.0028085906864150586,1.0,4.123942324814675,0
4.551482733466734,0.04694110510125881,0.028868362830498557,0.1063690123248971,0.5806591016797966,0.37771751718710245,0.2113075620294025,0.0028085906864150586,1.0,4.123942324814675,0
4.5588835183992,0.047000759765678635,0.029125663023488,0.10650214738802263,0.579364912803218,0.37834508651301146,0.2115751314616458,0.0028085906864150586,1.0,4.123942324814675,0
4.566284303331666,0.04706041443009846,0.029386744188996276,0.10663528245114819,0.5780707239266395,0.37897265583892054,0.21184270089388907,0.0028085906864150586,1.0,4.123942324814675,0
4.573685088264132,0.047120069094518297,0.029647825354504557,0.10676841751427374,0.5767765350500611,0.3794107092789809,0.21211027032613236,0.0028085906864150586,1.0,4.123942324814675,0
4.581085873196598,0.04717972375893812,0.02990890652001283,0.10690155257739926,0.5754823461734825,0.37958814692759163,0.2123778397583756,0.0028085906864150586,1.0,4.123942324814675,0
4.588486658129065,0.047239378423357944,0.030169987685521107,0.10703468764052482,0.574188157296904,0.37976558457620235,0.21264540919061894,0.0028085906864150586,1.0,4.123942324814675,0
4.595887443061531,0.04729903308777777,0.03043106885102938,0.10716782270365036,0.5728939684203256,0.3799430222248131,0.21291297862286218,0.0028085906864150586,1.0,4.123942324814675,0
4.603288227993997,0.047358687752197606,0.03069215001653766,0.10730095776677591,0.5715997795437471,0.3801204598734238,0.21318054805510545,0.0028085906864150586,1.0,4.123942324814675,0
4.610689012926463,0.04741834241661743,0.03095323118204594,0.10743409282990145,0.570075538282292,0.3802978975220345,0.21344811748734868,0.0028085906864150586,1.0,4.123942324814675,0
4.6180897978589295,0.047477997081037254,0.031214312347554212,0.10756722789302699,0.5685269003890677,0.38047533517064525,0.21371568691959197,0.0028085906864150586,1.0,4.123942324814675,0
4.625490582791396,0.04753765174545708,0.031475393513062486,0.10770036295615254,0.5669782624958435,0.38065277281925597,0.21398325635183527,0.0028085906864150586,1.0,4.123942324814675,0
4.632891367723862,0.0475973064098769,0.03173647467857077,0.10783349801927809,0.5654296246026194,0.38083021046786664,0.2140065557738813,0.0028085906864150586,1.0,4.123942324814675,0
4.640292152656328,0.047656961074296726,0.03199755584407905,0.10796663308240362,0.563880986709395,0.38100764811647736,0.2139907316489705,0.0028085906864150586,1.0,4.123942324814675,0
4.647692937588794,0.047716615738716564,0.03225863700958732,0.10809976814552914,0.5623323488161709,0.3811850857650881,0.21397490752405968,0.0028085906864150586,1.0,4.123942324814675,0
4.6550937225212605,0.04777627040313639,0.032519718175095594,0.10823290320865471,0.5607837109229467,0.3813625234136988,0.21395908339914887,0.0028085906864150586,1.0,4.123942324814675,0
4.662494507453727,0.04783592506755621,0.03278079934060388,0.1082762646025182,0.5592350730297225,0.3815399610623096,0.21394325927423805,0.0028085906864150586,1.0,4.123942324814675,0
4.669895292386193,0.047822731560674035,0.03304188050611215,0.10824873762285958,0.5576864351364983,0.38171739871092025,0.21392743514932724,0.0028085906864150586,1.0,4.123942324814675,0
4.677296077318659,0.04779808414820022,0.033302961671620425,0.10822121064320098,0.5561377972432741,0.38189483635953103,0.21391161102441647,0.0028085906864150586,1.0,4.123942324814675,0
4.684696862251125,0.047773436735726406,0.0335640428371287,0.10819368366354233,0.5545891593500498,0.3820722740081417,0.21389578689950564,0.0028085906864150586,1.0,4.123942324814675,0
4.692097647183592,0.04774878932325259,0.03382512400263698,0.10816615668388371,0.5530405214568257,0.3822497116567524,0.21387996277459484,0.0028085906864150586,1.0,4.123942324814675,0
4.699498432116058,0.04772414191077877,0.034086205168145256,0.10813862970422508,0.5514918835636015,0.38242714930536315,0.213864138649684,0.0028085906864150586,1.0,4.123942324814675,0
4.706899217048524,0.047699494498304955,0.03434728633365353,0.10811110272456646,0.5499432456703772,0.3826045869539738,0.21384831452477324,0.0028085906864150586,1.0,4.123942324814675,0
4.71430000198099,0.04767484708583114,0.0346083674991618,0.10808357574490783,0.548394607777153,0.3827820246025845,0.2138324903998624,0.0028085906864150586,1.0,4.123942324814675,0
4.721700786913456,0.04765019967335733,0.03486944866467008,0.10805604876524921,0.546845969883929,0.38295946225119526,0.2138166662749516,0.0028085906864150586,1.0,4.123942324814675,0
4.729101571845923,0.04762555226088352,0.035130529830178364,0.10802852178559058,0.5452973319907046,0.3830184990459921,0.21380084215004078,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
4.73650235677839,0.04760090484840971,0.035479316231916753,0.10800099480593195,0.5437486940974802,0.3827284013987007,0.21378501802513003,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
4.743903141710856,0.047576257435935895,0.03584750866069653,0.10797346782627333,0.542200056204256,0.38243830375140925,0.21376919390021917,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
4.751303926643322,0.047551610023462074,0.03621570108947632,0.1079459408466147,0.5406514183110318,0.3821482061041178,0.21375336977530837,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
4.758704711575788,0.04752696261098825,0.036583893518256104,0.10791841386695608,0.5391027804178076,0.3818581084568264,0.21373754565039754,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
4.766105496508255,0.04750231519851444,0.03695208594703588,0.10789088688729745,0.5374733882737072,0.3815680108095349,0.21372172152548674,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
4.773506281440721,0.04747766778604062,0.03732027837581567,0.10786335990763883,0.5358160905761995,0.38127791316224346,0.21370589740057597,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
4.780907066373187,0.0474530203735668,0.037688470804595454,0.1078358329279802,0.5341587928786918,0.3809878155149519,0.21369007327566514,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
4.788307851305653,0.047428372961093,0.038056663233375226,0.10780830594832158,0.532501495181184,0.38069771786766055,0.21348764479481588,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
4.795708636238119,0.047403725548619186,0.03842485566215501,0.10778077896866296,0.5308441974836764,0.3804076202203691,0.21320501676673595,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
4.803109421170586,0.04737907813614537,0.03879304809093479,0.10775325198900433,0.5291868997861686,0.3801175225730777,0.21292238873865602,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
4.810510206103052,0.047354430723671556,0.03916124051971458,0.10772572500934571,0.527529602088661,0.37982742492578625,0.21263976071057608,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
4.817910991035518,0.04732978331119775,0.03952943294849436,0.10763381605290626,0.5258723043911533,0.3795373272784948,0.21235713268249615,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
4.825311775967984,0.047230554032918266,0.03989762537727414,0.10744599554608993,0.5242150066936456,0.37924722963120333,0.21207450465441624,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
4.83271256090045,0.04709558195270968,0.04026581780605393,0.10725817503927361,0.522557708996138,0.37895713198391184,0.2117918766263363,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
4.840113345832917,0.046960609872501086,0.040634010234833706,0.1070703545324573,0.5209004112986302,0.3786670343366204,0.21150924859825643,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
4.847514130765383,0.0468256377922925,0.04100220266361349,0.10688253402564098,0.5192431136011225,0.378376936689329,0.2112266205701765,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
4.854914915697849,0.04669066571208391,0.04137039509239327,0.10669471351882466,0.5175858159036149,0.37808683904203755,0.21094399254209653,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
4.862315700630315,0.046555693631875325,0.04173858752117306,0.10650689301200833,0.5159285182061071,0.3777967413947461,0.2106613645140166,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
4.8697164855627815,0.04642072155166674,0.04210677994995283,0.10631907250519201,0.5142712205085994,0.3775066437474547,0.2103787364859367,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
4.877117270495248,0.04628574947145816,0.042474972378732614,0.10613125199837571,0.5126139228110917,0.3772165461001632,0.21009610845785676,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
4.884518055427714,0.04615077739124957,0.0428431648075124,0.10594343149155937,0.5109566251135841,0.37689431469920337,0.20981348042977682,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
4.89191884036018,0.04601580531104097,0.04321135723629218,0.10575561098474305,0.5092993274160764,0.3761908668764889,0.20953085240169692,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
4.899319625292646,0.045880833230832384,0.04377451528351927,0.10556779047792672,0.5076420297185686,0.3754874190537744,0.20924822437361695,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
4.9067204102251125,0.045745861150623804,0.044388185330756384,0.1053799699711104,0.5059847320210611,0.37478397123105994,0.20896559634553702,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
4.914121195157579,0.04561088907041522,0.0450018553779935,0.10519214946429407,0.5043274343235533,0.3740805234083454,0.2086829683174571,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
4.921521980090045,0.04547591699020663,0.04561552542523061,0.10500432895747777,0.5026934660540325,0.37337707558563094,0.2084003402893772,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
4.928922765022511,0.04534094490999804,0.04622919547246772,0.10481650845066146,0.5010770966276473,0.3726736277629165,0.2081177122612973,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
4.936323549954977,0.045205972829789456,0.04684286551970484,0.10462868794384511,0.4994607272012621,0.37197017994020204,0.20783508423321734,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
4.943724334887444,0.04507100074958085,0.04745653556694195,0.1044408674370288,0.49784435777487696,0.37126673211748756,0.207438914157026,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
4.95112511981991,0.04493602866937228,0.04807020561417906,0.10425304693021248,0.4962279883484917,0.3705632842947731,0.20694479586618558,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
4.958525904752376,0.04475557552311761,0.04868387566141618,0.10406522642339616,0.49461161892210653,0.36985983647205856,0.20645067757534516,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
4.965926689684842,0.04454404068536159,0.049297545708653294,0.10387740591657985,0.4929952494957214,0.3691563886493441,0.2059565592845048,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
4.973327474617308,0.04433250584760556,0.04991121575589041,0.10365461253379389,0.4913788800693361,0.3684529408266296,0.20546244099366437,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
4.980728259549775,0.04412097100984955,0.050524885803127514,0.10332778103683654,0.4897625106429509,0.36774949300391513,0.20496832270282395,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
4.988129044482241,0.04390943617209351,0.05113855585036463,0.10300094953987923,0.4881461412165657,0.36704604518120065,0.20447420441198358,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
4.995529829414707,0.043697901334337486,0.05175222589760174,0.10267411804292188,0.4865297717901805,0.3663425973584862,0.20398008612114316,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
5.002930614347173,0.043486366496581455,0.052365895944838856,0.10234728654596453,0.4849134023637953,0.36563914953577165,0.20348596783030273,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
5.01033139927964,0.043274831658825404,0.052979565992076046,0.10202045504900718,0.4832970329374099,0.3649357017130571,0.2029918495394623,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
5.0177321842121065,0.04306329682106938,0.05357508788733802,0.10169362355204986,0.4816806635110248,0.36423225389034264,0.20249773124862191,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
5.025132969144573,0.042851761983313356,0.054065651097981865,0.10136679205509252,0.48006429408463935,0.36352880606762816,0.2020036129577815,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
5.032533754077039,0.04264022714555732,0.054556214308625714,0.10103996055813519,0.4784479246582543,0.3628302512049259,0.20150949466694112,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
5.039934539009505,0.04242869230780131,0.05504677751926955,0.10071312906117787,0.47683155523186915,0.36213416675993904,0.2010153763761007,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
5.047335323941971,0.04221715747004528,0.055537340729913384,0.10038629756422054,0.4752151858054839,0.36143808231495217,0.20052125808526028,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
5.054736108874438,0.04200562263228925,0.05602790394055723,0.1000594660672632,0.4735988163790987,0.3607419978699654,0.2000271397944199,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
5.062136893806904,0.04179408779453322,0.05651846715120107,0.09973263457030586,0.47198244695271335,0.36004591342497855,0.1995330215035795,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
5.06953767873937,0.041582552956777194,0.05700903036184491,0.09940580307334854,0.47036607752632825,0.35934982897999174,0.19903890321273907,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
5.076938463671836,0.04137101811902117,0.05749959357248876,0.0990789715763912,0.46881106172296844,0.3586537445350049,0.1985447849218987,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
5.084339248604302,0.04115948328126515,0.057990156783132595,0.09875214007943385,0.46735005785800515,0.35795766009001806,0.19805066663105828,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
5.091740033536769,0.040871840499901294,0.058480719993776444,0.09842530858247654,0.4658890539930419,0.3572615756450312,0.19755654834021782,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
5.099140818469235,0.04056895087057016,0.05897128320442028,0.0980984770855192,0.46442805012807864,0.3565654912000444,0.1970269678160199,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
5.106541603401701,0.040266061241239014,0.059461846415064114,0.09777164558856186,0.46296704626311536,0.3558694067550575,0.19643811351066165,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
5.113942388334167,0.03996317161190787,0.05995240962570796,0.09744481409160453,0.46150604239815207,0.35517332231007065,0.19584925920530347,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
5.1213431732666335,0.03966028198257672,0.060442972836351805,0.0971179825946472,0.46004503853318884,0.3544772378650839,0.19526040489994523,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
5.1287439581991,0.03935739235324559,0.06093353604699564,0.09677737362755964,0.45858403466822556,0.353781153420097,0.19467155059458702,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
5.136144743131566,0.03905450272391445,0.06142409925763949,0.09633072479950817,0.4571230308032623,0.35308506897511016,0.1940826962892288,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
5.143545528064032,0.038751613094583304,0.061914662468283324,0.09588407597145672,0.45566202693829905,0.35238898453012335,0.19349384198387054,0.0028085906864150586,3.655816565067798e-05,4.123942324814675,0
5.150946312996498,0.03844872346525215,0.06240522567892717,0.09543742714340527,0.4542010230733359,0.35169290008513654,0.19290498767851236,2.0191483070016834e-10,3.655816565067798e-05,4.123942324814675,0
5.1583470979289645,0.03814583383592102,0.06289578888957101,0.09499077831535381,0.4527400192083725,0.3509968156401497,0.19231613337315415,2.0191483070016834e-10,3.655816565067798e-05,4.123942324814675,0
5.165747882861431,0.03784294420658988,0.06338635210021484,0.09454412948730237,0.45127901534340936,0.3503007311951628,0.19172727906779588,2.0191483070016834e-10,3.655816565067798e-05,4.123942324814675,0
