r (A),g(r)_weighted_Mg-Cl,g(r)_weighted_Mg-Mg,g(r)_weighted_Cl-Cl,S_i_Mg-Cl,Average_SCL,lambda_BC
1.0985451586793398,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.1040105574787393,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.109475956278139,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.1149413550775387,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.1204067538769384,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.1258721526763382,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.1313375514757378,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.1368029502751376,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.1422683490745373,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.147733747873937,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.1531991466733367,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.1586645454727365,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.164129944272136,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.1695953430715358,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.1750607418709356,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.1805261406703351,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.185991539469735,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.1914569382691347,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.1969223370685342,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.202387735867934,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.2078531346673336,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.2133185334667334,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.2187839322661331,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.2242493310655327,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.2297147298649325,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.2351801286643322,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.2406455274637318,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.2461109262631316,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.2515763250625314,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.257041723861931,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.2625071226613307,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.2679725214607305,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.27343792026013,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.2789033190595298,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.2843687178589294,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.2898341166583291,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.295299515457729,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.3007649142571285,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.3062303130565283,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.311695711855928,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.3171611106553276,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.3226265094547274,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.3280919082541272,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.3335573070535267,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.3390227058529265,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.3444881046523263,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.3499535034517258,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.3554189022511256,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.3608843010505252,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.366349699849925,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.3718150986493247,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.3772804974487243,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.382745896248124,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.3882112950475238,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.3936766938469234,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.3991420926463232,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.404607491445723,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.4100728902451225,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.4155382890445223,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.421003687843922,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.4264690866433216,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.4319344854427214,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.4373998842421212,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.4428652830415207,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.4483306818409205,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.45379608064032,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.4592614794397198,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.4647268782391196,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.4701922770385192,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
