r (A),g(r)_weighted_Cl-Cl,g(r)_weighted_Li-Cl,g(r)_weighted_Li-Li,S_i_Li-Cl,Average_SCL,lambda_BC
1.2691861309554775,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.2761596811255629,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.2831332312956478,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.290106781465733,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.297080331635818,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.3040538818059029,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.311027431975988,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.318000982146073,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.324974532316158,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.331948082486243,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.3389216326563282,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.3458951828264132,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.3528687329964983,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.3598422831665833,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.3668158333366685,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.3737893835067534,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.3807629336768383,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.3877364838469235,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.3947100340170084,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.4016835841870936,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.4086571343571783,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.4156306845272637,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.4226042346973486,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.4295777848674338,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.4365513350375188,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.443524885207604,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.4504984353776889,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.457471985547774,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.464445535717859,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.471419085887944,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.478392636058029,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.485366186228114,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.4923397363981992,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.499313286568284,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.5062868367383693,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.5132603869084542,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.5202339370785394,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.5272074872486243,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.5341810374187097,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.5411545875887944,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.5481281377588794,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.5551016879289643,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.5620752380990497,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.5690487882691346,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.5760223384392196,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.5829958886093047,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.5899694387793897,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.5969429889494748,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.6039165391195598,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.610890089289645,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
