r (A),g(r)_weighted_Cl-Cl,g(r)_weighted_K-Cl,g(r)_weighted_K-K,g(r)_weighted_Mg-Cl,g(r)_weighted_Mg-Mg,g(r)_weighted_Na-Cl,g(r)_weighted_Na-Na,S_i_K-Cl,S_i_Mg-Cl,S_i_Na-Cl,Average_SCL,SCL_BC
3.221387512406203,0.46435709640038025,0.19739171752838558,0.0004994944029758617,0.015321230529235457,0.015869508657414873,0.15508123229749696,0.004391611827520745,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.22879300094047,0.5153549189338119,0.19570191156804628,0.0005217639349828438,0.015285906631974124,0.018710966743232357,0.15275491621216228,0.004530018219083217,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.236198489474737,0.535149342899816,0.19440647818210033,0.0005440334669898258,0.01525058273471279,0.021240190675156857,0.15042164141298212,0.004668424610645692,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.243603978009004,0.5927336477802716,0.19311104479615435,0.0005663029989968078,0.015215258837451454,0.022727977802504334,0.14808713475683616,0.004806831002208164,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.2510094665432714,0.6109447952151895,0.1918156114102084,0.0005885725310037887,0.015179934940190123,0.024215764929851814,0.1457526281006902,0.004946060745177471,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.2584149550775385,0.6231542716013171,0.19052017802426247,0.0006108420630107708,0.015144611042928774,0.025570594109324957,0.14341812144454422,0.005151329175940141,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.2658204436118057,0.6328879605890511,0.18922474463831646,0.0006331115950177528,0.015109287145667439,0.02664828823789149,0.14108361478839826,0.005356597606702813,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.273225932146073,0.6426216495767852,0.18776101226972655,0.0006553811270247336,0.015073963248406104,0.027725982366458023,0.13843864899152716,0.005561866037465485,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.28063142068034,0.6617405967584732,0.1860822099829471,0.0006776506590317157,0.01503863935114477,0.029214537697601524,0.13514539642021242,0.005767134468228154,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.288036909214607,0.7027225181837778,0.18440340769616756,0.0006928866088629889,0.015003315453883424,0.031650700279154176,0.13185214384889773,0.005972402898990827,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.2954423977488743,0.7139652689975939,0.1827246054093881,0.0007061909582709557,0.014967991556622089,0.03262941182176456,0.12855889127758305,0.006155586722603932,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.3028478862831414,0.7252080198114099,0.18104580312260857,0.0007194953076789215,0.014912111236323695,0.033224334669121496,0.1264609769955716,0.006323255061572537,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.310253374817409,0.7392575276199226,0.17937105540857076,0.0007327996570868884,0.0147707391830899,0.033819257516478435,0.12513099943273948,0.00649092340054114,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.317658863351676,0.7551124482844843,0.17769888895419414,0.0007461040064948551,0.014629367129856088,0.034414180363835374,0.12380102186990737,0.006658591739509744,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.325064351885943,0.7709673689490459,0.17602672249981755,0.000759408355902822,0.01448799507662228,0.03500910321119231,0.12247104430707526,0.006826260078478348,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.33246984042021,0.7934528205459145,0.17435455604544092,0.0007727127053107888,0.014346623023388485,0.035604026058549246,0.12114106674424314,0.006993928417446953,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.339875328954477,0.8198157554216267,0.1726823895910643,0.0007860170547187547,0.014205250970154676,0.0377568581070934,0.11981108918141103,0.007161596756415556,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.3472808174887443,0.8473950411067213,0.1627411364114453,0.0007993214041267214,0.014063878916920864,0.04058399137251844,0.11848111161857891,0.007352098509473089,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.3546863060230114,0.8743870109714849,0.16040493929156344,0.0008126257535346883,0.01392250686368707,0.04389206720372619,0.1171511340557468,0.007584254081701625,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.3620917945572786,0.8974365953792102,0.15806874217168157,0.000825930102942654,0.013781134810453259,0.04600078388089354,0.11582115649291472,0.00781640965393016,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.3694972830915457,0.9101920454204968,0.1557671076132294,0.0008392344523506208,0.01363976275721945,0.047657419613696975,0.1143891616176433,0.008048565226158697,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.376902771625813,0.9229474954617832,0.1540861591945049,0.0008525388017585878,0.013498390703985638,0.0493140553465004,0.11281322181767868,0.008280720798387233,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.38430826016008,0.9357349137928944,0.1524052107757804,0.0008658431511665546,0.013357018650751843,0.05094785570290521,0.11123728201771402,0.008512876370615768,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.391713748694347,0.9485957883125291,0.1507242623570559,0.0008791475005745204,0.013324833191088657,0.0525720769633021,0.1096613422177494,0.008751933620787982,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.3991192372286143,0.961456662832164,0.14904331393833145,0.0008924518499824871,0.013304643427693367,0.05419629822369899,0.10808540241778476,0.008991517401228595,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.406524725762881,0.9747303705351992,0.14746067162107687,0.000905756199390454,0.013284453664298077,0.0566402426104355,0.10650946261782011,0.009231101181669211,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.413930214297148,0.9888329324116051,0.14644826710492226,0.0009190605487984197,0.013264263900902783,0.05920861834925579,0.10493352281785559,0.009470684962109812,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.4213357028314157,1.0029354942880118,0.14543586258876756,0.0009323648982063865,0.013244074137507493,0.060540545346725455,0.10337357902606034,0.009710268742550423,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.4287411913656825,1.0225226224053714,0.14442345807261286,0.0009456692476143533,0.013223884374112203,0.06187247234419512,0.10218936000164688,0.010204528960061316,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.4361466798999496,1.0517875963828394,0.14341105355645817,0.0009589735970223191,0.013203694610716913,0.06331078018438799,0.10100514097723341,0.010949264354010434,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.4435521684342167,1.0605505310624614,0.14239864904030344,0.0009722779464302858,0.013183504847321637,0.06535164499472278,0.09982092195281994,0.011432792636919946,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.450957656968484,1.0671236548356855,0.14138624452414875,0.0009855822958382528,0.013163315083926347,0.06651677979733513,0.09863670292840647,0.01180214345523155,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.458363145502751,1.073696778608909,0.14037384000799402,0.0010039998626171318,0.013143125320531057,0.0671875433386859,0.09745248390399301,0.01217149427354315,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.465768634037018,1.0802699023821332,0.13842279906016425,0.001029652677789928,0.013122935557135767,0.06785830688003669,0.09626826487957954,0.012540189724613685,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.4731741225712853,1.086843026155357,0.13391816760534636,0.0010553054929627254,0.013102745793740475,0.069293946784265,0.09508404585516608,0.01290126563834885,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.4805796111055525,1.093416149928581,0.13086099305605153,0.0010809583081355229,0.013082556030345185,0.07109581754102784,0.09389982683075261,0.013262341552084009,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.48798509963982,1.1031587310878195,0.12942534614934134,0.001106611123308319,0.013062366266949895,0.07199382068725994,0.09271560780633914,0.01362341746581917,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.4953905881740868,1.1131520701840574,0.12798969924263115,0.0011322639384811165,0.013042176503554605,0.07289182383349205,0.09178908278226455,0.014147765713591018,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.502796076708354,1.1231454092802955,0.12655405233592096,0.001157916753653914,0.013021986740159327,0.07375977545025825,0.09089329765619956,0.014861817160761568,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.510201565242621,1.125297901238855,0.12511840542921077,0.0011835695688267101,0.013001796976764037,0.07430317785697965,0.08999751253013458,0.015264359683438668,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.517607053776888,1.1271121268367184,0.12373469767317502,0.0012092223839995076,0.012981607213368747,0.07484658026370103,0.08910172740406959,0.01550227275838498,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.525012542311156,1.128926352434581,0.12238492967609335,0.001234875199172304,0.012961417449973457,0.0753899826704224,0.0882059422780046,0.015740185833331293,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.5324180308454225,1.1307405780324438,0.12103516167901168,0.0012605280143451012,0.012941227686578165,0.0759333850771438,0.08731015715193963,0.015978098908277602,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.5398235193796896,1.1325548036303066,0.11968539368193,0.0012861808295178986,0.012921037923182875,0.07630625186614073,0.08641437202587464,0.016216011983223914,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.547229007913957,1.1343690292281696,0.11833562568484833,0.0013118336446906948,0.012900848159787585,0.07654076497741073,0.08551858689980966,0.016454258875635206,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.554634496448224,1.1361832548260324,0.11533019993074513,0.0013374864598634925,0.012880658396392294,0.07677527808868075,0.08462280177374468,0.016693627880434592,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.562039984982491,1.1379974804238953,0.11201178734948845,0.0013633137920312577,0.012860468632997018,0.07700979119995072,0.08372701664767969,0.016932996885233982,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.5694454735167582,1.139811706021758,0.11024422166817938,0.0013930977931213046,0.012840278869601728,0.0772443043112207,0.0828312315216147,0.01717236589003337,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.5768509620510254,1.1399962531617205,0.10847665598687027,0.0014228817942113527,0.012820089106206438,0.0774788174224907,0.08206653350453709,0.017411734894832755,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.5842564505852925,1.1401071516197006,0.1067090903055612,0.0014526657953013995,0.012913536838646532,0.07771333053376071,0.08131091846812392,0.017651103899632144,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.59166193911956,1.1402180500776804,0.10572557276393806,0.0014824497963914465,0.01310265190620567,0.07794784364503068,0.08055530343171076,0.01798539113083479,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.599067427653827,1.1403289485356607,0.10487860113237715,0.0015122337974814944,0.013291766973764793,0.07810270406440215,0.0797996883952976,0.018342770333274243,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.606472916188094,1.1404398469936408,0.10403162950081625,0.0015420177985715413,0.013480882041323914,0.07825737836131333,0.07904407335888444,0.018700149535713695,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.613878404722361,1.140550745451621,0.10318465786925533,0.0015718017996615894,0.013669997108883053,0.07841205265822448,0.07828845832247128,0.019058490522244807,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.621283893256628,1.1406616439096011,0.10233768623769443,0.0016015858007516364,0.013859112176442175,0.07856672695513565,0.07753284328605811,0.01942099424414813,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.628689381790896,1.140772542367581,0.10149071460613354,0.0016313698018416832,0.014048227244001314,0.07872140125204684,0.07677722824964495,0.019783497966051448,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.6360948703251625,1.1408834408255613,0.10044579486789405,0.0016611538029317314,0.014237342311560434,0.07887607554895801,0.07602161321323178,0.02014600168795477,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.6435003588594297,1.1409943392835413,0.09923048339767025,0.0016909378040217784,0.014426457379119557,0.07892097325709847,0.07526599817681862,0.020719245620570842,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.650905847393697,1.1402716989643058,0.09801517192744644,0.0017207218051118263,0.014615572446678694,0.0789605933689327,0.07451038314040546,0.02145079342106631,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.658311335927964,1.1383071316548656,0.09679986045722264,0.0017505058062018731,0.014804687514237818,0.07900021348076695,0.07411999576776465,0.021767178949304588,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.665716824462231,1.1363425643454257,0.0955845489869989,0.0017802898072919189,0.01499380258179694,0.0790398335926012,0.07373120625233247,0.021954411358438966,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.673122312996498,1.1343779970359855,0.09383774715972623,0.0018275321458704518,0.015182917649356063,0.07907945370443543,0.07334241673690026,0.02214164376757336,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.680527801530765,1.1324134297265454,0.0919634766703357,0.0018804988822385856,0.0153720327169152,0.07911907381626969,0.07295362722146805,0.022328876176707754,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.687933290065032,1.1304488624171052,0.09008920618094521,0.0019334656186067206,0.015561147784474323,0.07915869392810393,0.07256483770603583,0.022516108585842146,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.6953387785992993,1.128484295107665,0.0889478273950463,0.001986432354974854,0.015750262852033462,0.079147252786349,0.07217604819060364,0.022703340994976538,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.7027442671335664,1.126519727798225,0.0884243385281716,0.002039399091342989,0.015939377919592584,0.07905912562842854,0.07178725867517143,0.022890573404110933,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.7101497556678336,1.1239977291387013,0.08790084966129691,0.0020923658277111237,0.016128492987151705,0.07897099847050809,0.07139846915973921,0.023383922099107272,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.7175552442021007,1.1213665643255624,0.0873773607944222,0.0021453325640792575,0.016317608054710844,0.07888287131258766,0.071009679644307,0.024149337745631,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.724960732736368,1.1187353995124232,0.0868538719275475,0.002198299300447392,0.016506723122269966,0.07879474415466721,0.0706208901288748,0.02491909788584896,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.732366221270635,1.1161042346992842,0.08633038306067278,0.002251266036815526,0.016695838189829105,0.07870661699674676,0.0702321006134426,0.025690538134768157,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.739771709804902,1.1134730698861453,0.08580689419379808,0.0023100665109000644,0.016884953257388226,0.07861848983882633,0.06984331109801038,0.02600391674684327,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.747177198339169,1.110841905073006,0.08528340532692337,0.0023695430095039723,0.017074068324947348,0.07853036268090588,0.06945452158257819,0.026273539730691974,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.754582686873437,1.108210740259867,0.08475991646004867,0.0024290195081078814,0.017263183392506487,0.07844223552298543,0.06906573206714597,0.026543162714540675,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.761988175407704,1.1055795754467284,0.08423642759317396,0.0024884960067117893,0.01745229846006561,0.07835410836506498,0.06867694255171376,0.026812785698389387,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.7693936639419703,1.1029484106335894,0.08371293872629926,0.0025479725053156976,0.017641413527624748,0.07826598120714454,0.06828815303628155,0.027082408682238088,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.776799152476238,1.1003172458204502,0.08318944985942454,0.0026074490039196064,0.01783052859518387,0.07791677293652398,0.06801061026782207,0.027425786998447874,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.784204641010505,1.0968746385453225,0.08261607858368052,0.0026669255025235142,0.018019643662743008,0.07751161173998274,0.06779757151083494,0.027846595479666923,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.791610129544772,1.0908674530186049,0.08184980110292005,0.002726402001127422,0.01820875873030213,0.0771064505434415,0.06758453275384782,0.028267403960885982,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.7990156180790393,1.084860267491888,0.08108352362215959,0.002787110124102619,0.018600143015149038,0.07670128934690026,0.06737149399686071,0.02868821244210503,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.8064211066133065,1.0788530819651705,0.08031724614139911,0.0028707179000808376,0.019078308670363094,0.0763163155687099,0.06715845523987359,0.02911114383879136,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.8138265951475736,1.0728458964384533,0.07955096866063868,0.0029543256760590567,0.019556474325577132,0.07598056110132223,0.06694541648288646,0.02953438907127076,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.8212320836818408,1.0668387109117357,0.07878469117987821,0.0030379334520372757,0.020034639980791184,0.07564480663393457,0.06673237772589935,0.029957634303750154,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.828637572216108,1.0603438727343621,0.07801841369911774,0.003121541228015494,0.020512805636005223,0.0753090521665469,0.06651933896891221,0.03038044501697556,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.836043060750375,1.0512955366569632,0.0772521362183573,0.003205149003993713,0.020990971291219275,0.07497329769915925,0.06630630021192509,0.030801983360538927,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.843448549284642,1.042247200579564,0.07648283148335129,0.0032887567799719307,0.021469136946433313,0.07463754323177159,0.06609326145493798,0.031223521704102294,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.850854037818909,1.0331988645021648,0.0757087007008283,0.0033716485173629724,0.02194730260164737,0.07430178876438392,0.06588022269795085,0.03164506004766566,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.858259526353177,1.0241505284247658,0.07493456991830531,0.003443317171470289,0.022425468256861404,0.07396603429699626,0.06566718394096373,0.03198080875655568,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.865665014887444,1.0126608037351115,0.07416043913578234,0.003514985825577606,0.02290363391207546,0.07353893782194863,0.06545414518397662,0.032267865521455795,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.873070503421711,0.9995320089962241,0.07338630835325934,0.003586654479684922,0.023381799567289502,0.0730791502624822,0.06524110642698949,0.03255492228635593,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.880475991955978,0.9864032142573368,0.07261217757073637,0.0036583231337922384,0.02385996522250355,0.07261936270301578,0.06502806767000237,0.032841979051256055,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.887881480490245,0.9671027395520733,0.07183804678821339,0.0037299917878995553,0.024338130877717593,0.07215957514354936,0.06481502891301526,0.03312903581615618,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.895286969024512,0.9425012333401159,0.0710639160056904,0.0038016604420068713,0.02481629653293165,0.07169978758408292,0.06460199015602813,0.03341114878217439,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.9026924575587794,0.9373504522584168,0.07021247035420267,0.003873329096114188,0.025294462188145687,0.0712400000246165,0.06438895139904101,0.033674991897223644,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.9100979460930474,0.9323939675859843,0.06931040931282882,0.003944997750221504,0.02577262784335974,0.07049551400086314,0.06425434399515591,0.0339388350122729,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.9175034346273137,0.9274374829135519,0.06840834827145498,0.004021781938130313,0.026250793498573777,0.06962484285991817,0.06420218853059621,0.03420267812732215,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.924908923161581,0.92248099824112,0.06750628723008117,0.004113889163298206,0.026728959153787802,0.06875417171897326,0.06415003306603652,0.03446652124237139,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.932314411695848,0.9175245135686877,0.06660422618870732,0.004205996388466104,0.02720712480900184,0.06786917472812717,0.06409787760147682,0.03473036435742064,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.939719900230114,0.9125680288962552,0.06570216514733346,0.004298103613634002,0.027685290464215893,0.06697715751748984,0.06404572213691713,0.03492637142762716,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.947125388764382,0.9076115442238226,0.06499862119269144,0.0043902108388019015,0.02816345611942993,0.0660851403068525,0.06399356667235744,0.035104129331162075,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.954530877298649,0.9012598254797086,0.06463630841969716,0.004482318063969799,0.028641621774643987,0.06548149371266151,0.06394141120779775,0.03528188723469699,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.961936365832916,0.8928872922318289,0.06427399564670286,0.004574425289137699,0.029159071198215075,0.06503356508018936,0.06388925574323806,0.03545964513823191,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.9693418543671832,0.8845147589839495,0.06391168287370856,0.004693114926640153,0.029878243124244058,0.0645856364477172,0.06383710027867837,0.035637403041766824,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.9767473429014495,0.87614222573607,0.06354937010071426,0.004910618573105673,0.030597415050273035,0.06413770781524504,0.06378494481411869,0.03581516094530174,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.9841528314357175,0.8677696924881907,0.06318705732771998,0.005128122219571194,0.031316586976302026,0.06368977918277288,0.06373278934955899,0.03599291884883665,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.9915583199699847,0.8610225250766306,0.06282474455472568,0.005345625866036716,0.032035758902331006,0.06324185055030071,0.0636806338849993,0.03618349432568404,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
3.998963808504252,0.8545952938323176,0.06246243178173139,0.005555359689247319,0.03275493082836,0.06273047192522765,0.0636284784204396,0.036384358121756104,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
4.006369297038519,0.8481680625880041,0.06210011900873707,0.005762844231986339,0.03347410275438903,0.062177808278674425,0.06357632295587991,0.03658522191782818,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
4.013774785572786,0.8417408313436916,0.0617378062357428,0.005970328774725333,0.03419327468041796,0.06162514463212126,0.06352416749132023,0.036786085713900234,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
4.021180274107054,0.8353136000993782,0.06137549346274848,0.006148299118815537,0.03491244660644698,0.06107248098556803,0.06347201202676052,0.036986949509972306,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
4.02858576264132,0.8288863688550656,0.06101318068975421,0.006254630710199912,0.035631618532475935,0.06043432453358042,0.06341985656220084,0.03717685327885828,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
4.035991251175588,0.7849997293992845,0.060650867916759894,0.006360962301584299,0.036350790458504964,0.058713085881163855,0.06336770109764114,0.03729326154128554,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
4.043396739709855,0.7805858044853429,0.060288555143765625,0.006467293892968674,0.03706996238453391,0.05779901145820871,0.06331554563308145,0.037409669803712776,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
4.050802228244121,0.7761718795714012,0.05994376795405856,0.006573625484353049,0.03778913431056284,0.05751330542697468,0.06326339016852175,0.037526078066140035,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
4.058207716778389,0.7717579546574591,0.05960962614085553,0.0066799570757374365,0.038508306236591884,0.057227599395740625,0.06321123470396206,0.03764248632856729,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
4.065613205312656,0.7673440297435175,0.05927548432765252,0.0067862886671218115,0.03922747816262083,0.05694189336450657,0.06315907923940238,0.03775889459099453,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
4.073018693846923,0.7629301048295754,0.05894134251444948,0.006903522885792228,0.03994665008864986,0.056656187333272504,0.06310692377484269,0.03787530285342179,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
4.08042418238119,0.7585161799156336,0.05860720070124647,0.007046110331942645,0.0406658220146788,0.056370481302038464,0.06305476831028299,0.03799171111584904,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
4.087829670915458,0.7541022550016915,0.05827305888804343,0.0071886977780930795,0.04123650340341061,0.056084775270804396,0.06309091757792067,0.038078316133559546,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
4.095235159449724,0.7496883300877498,0.057938917074840425,0.007331285224243495,0.04178764742877992,0.055799069239570356,0.06313389186322835,0.03816148017431098,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
4.102640647983992,0.7401472106625875,0.05760477526163738,0.007473872670393929,0.0423387914541493,0.05551336320833629,0.06317686614853603,0.03824464421506242,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
4.110046136518259,0.7274714843553982,0.057270633448434374,0.007613432525327328,0.0428899354795186,0.05513847846945656,0.06321984043384372,0.038327808255813854,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
4.117451625052526,0.7147957580482073,0.05693649163523134,0.007718657808145047,0.043441079504887965,0.054673326167352744,0.06326281471915142,0.0384109722965653,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
4.124857113586793,0.704383139048046,0.05660234982202834,0.007823883090962751,0.04399222353025728,0.05420817386524897,0.0633057890044591,0.03849413633731672,8.633078667527245e-06,0.05965968982631191,0.0028946079743764857,2.634928986565485,0
