r (A),g(r)_weighted_F-F,g(r)_weighted_Li-F,g(r)_weighted_Na-F,S_i_Li-F,S_i_Na-F,Average_SCL,SCL_BC
0.354850446030015,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.3576667194112056,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.3604829927923962,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.3632992661735868,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.3661155395547774,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.368931812935968,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.3717480863171586,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.3745643596983491,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.3773806330795398,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.3801969064607304,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.3830131798419209,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.3858294532231116,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.3886457266043021,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.3914619999854927,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.3942782733666833,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.3970945467478739,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.3999108201290645,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.4027270935102551,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.4055433668914457,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.4083596402726363,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.4111759136538269,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.4139921870350175,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.4168084604162081,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.4196247337973987,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.4224410071785893,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.4252572805597799,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.4280735539409705,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.4308898273221611,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.4337061007033517,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.4365223740845423,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.4393386474657328,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.4421549208469235,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.444971194228114,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.4477874676093046,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.4506037409904952,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.4534200143716858,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.4562362877528764,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.459052561134067,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.4618688345152576,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.4646851078964482,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.4675013812776388,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.4703176546588294,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.47313392804002,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.4759502014212106,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.4787664748024012,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.4815827481835918,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.4843990215647824,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.487215294945973,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.4900315683271636,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.4928478417083541,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.4956641150895448,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.4984803884707354,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.501296661851926,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
