Mode_Index,Frequency_cm-1,Type,Participation_Ratio
250,(70.48267434784049+0j),Real,0.45826878686356043
251,(70.81039087698464+0j),Real,0.4827792709297008
252,(71.2872775028467+0j),Real,0.4835308192962271
253,(71.42677409594117+0j),Real,0.3915648945973888
254,(71.74939092834745+0j),Real,0.38730171518184253
255,(72.0483662985281+0j),Real,0.3784236964439598
256,(72.32178108712684+0j),Real,0.43095473208809304
257,(72.41484409210815+0j),Real,0.43730820369188744
258,(72.68264805639399+0j),Real,0.4592597287132506
259,(72.93654890030935+0j),Real,0.4880507585710881
260,(73.1637048044075+0j),Real,0.4818994301182873
261,(73.40858128326279+0j),Real,0.3626760921304063
262,(73.63441842122309+0j),Real,0.33923918570055556
263,(73.90213406311231+0j),Real,0.443036275899588
264,(74.17955869401166+0j),Real,0.42330197194418795
265,(74.52339440477101+0j),Real,0.37411810709803367
266,(74.62257384614699+0j),Real,0.4429967377503613
267,(74.84410114242709+0j),Real,0.43882005422238785
268,(75.16246264771844+0j),Real,0.4456966653525622
269,(75.46481138766907+0j),Real,0.4259586046625436
270,(75.55444721619874+0j),Real,0.3999874950080777
271,(75.6809556117056+0j),Real,0.38587445342486526
272,(76.06220526748602+0j),Real,0.393735805122148
273,(76.28394454555396+0j),Real,0.44898808955237784
274,(76.35793779309432+0j),Real,0.41966668384947925
275,(76.54551725360348+0j),Real,0.43651398962627286
276,(76.76954854423285+0j),Real,0.373222765889445
277,(77.13549122134819+0j),Real,0.32497801178884206
278,(77.43188648154691+0j),Real,0.4431747433685386
279,(77.80324227396797+0j),Real,0.4577815764101616
280,(78.23739248428886+0j),Real,0.38621178247716836
281,(78.47421875351061+0j),Real,0.40994362046008176
282,(78.53176095862983+0j),Real,0.4864131842421286
283,(78.63500011981671+0j),Real,0.5153602345443433
284,(78.86447127815232+0j),Real,0.423684503499245
285,(79.29172153057762+0j),Real,0.4912288230426957
286,(79.39678840744985+0j),Real,0.4311214191326475
287,(79.62511849721825+0j),Real,0.42729746281903114
288,(80.0282032105553+0j),Real,0.49719217027380036
289,(80.03597007445464+0j),Real,0.4668458772607324
290,(80.4455208357509+0j),Real,0.36109458722174154
291,(80.72514464415656+0j),Real,0.4270114942536904
292,(80.81447151534279+0j),Real,0.4268529731656563
293,(81.08498668165187+0j),Real,0.4188927893545669
294,(81.26816606496504+0j),Real,0.3386504187480333
295,(81.49385282647349+0j),Real,0.4549888249539458
296,(81.73705498456364+0j),Real,0.44498909266356323
297,(81.94026677824155+0j),Real,0.3594960407413326
298,(82.27838461988561+0j),Real,0.3822981654595047
299,(82.44083698505206+0j),Real,0.3900301337422066
300,(82.56481039923686+0j),Real,0.3265756457060508
301,(83.07005848242252+0j),Real,0.48721283371092505
302,(83.44169891336196+0j),Real,0.4456691649544733
303,(83.69863030956742+0j),Real,0.36709604639297677
304,(84.16808591402857+0j),Real,0.3640181626047616
305,(84.34771285337021+0j),Real,0.3422104216492031
306,(84.67380137543262+0j),Real,0.4776500905501407
307,(84.8360728953951+0j),Real,0.32016838243601853
308,(85.22425972554308+0j),Real,0.3174552670769605
309,(85.66864891256107+0j),Real,0.40888179493841115
310,(85.87004142156577+0j),Real,0.4442923981050397
311,(85.95513187433185+0j),Real,0.4314714907593301
312,(86.01206506031856+0j),Real,0.361797307182066
313,(86.52536196665831+0j),Real,0.39188036221848377
314,(86.70158932232611+0j),Real,0.42371614531409985
315,(86.85515101124814+0j),Real,0.4154914920049975
316,(87.27533490667936+0j),Real,0.4545670258122436
317,(87.51242884917114+0j),Real,0.41710967081401995
318,(87.57627353163402+0j),Real,0.4265934479572311
319,(88.08667453417766+0j),Real,0.39249045400130617
320,(88.21452606521659+0j),Real,0.3398034999232159
321,(88.83076512396522+0j),Real,0.4390658820338374
322,(88.98780269055992+0j),Real,0.37507348489585773
323,(89.39744208958221+0j),Real,0.3845761376372754
324,(89.41585043648773+0j),Real,0.5005584535231186
325,(89.62666606356336+0j),Real,0.5004628475400711
326,(89.97509072477358+0j),Real,0.45731381107787633
327,(90.16868996931144+0j),Real,0.3559214093636122
328,(90.53555437250272+0j),Real,0.24203117247475123
329,(90.91559498429237+0j),Real,0.5022065325724009
330,(91.2124243742284+0j),Real,0.45483574201986043
331,(91.69579319909293+0j),Real,0.5024064932348403
332,(91.88588795939702+0j),Real,0.38674217560216884
333,(92.19886363244676+0j),Real,0.4228897248453783
334,(92.32775842102949+0j),Real,0.4393947943327518
335,(92.609434918136+0j),Real,0.37134252368214443
336,(92.83567624339287+0j),Real,0.47779330183100305
337,(92.9323586431383+0j),Real,0.3611763774563502
338,(93.34685253057688+0j),Real,0.3869910868599564
339,(93.73830449603827+0j),Real,0.4187138552586732
340,(93.91340464051491+0j),Real,0.5025186744581193
341,(94.09523920219205+0j),Real,0.42178795727626334
342,(94.28648394390981+0j),Real,0.48116310982798005
343,(94.89634351248382+0j),Real,0.4328123262935725
