Freq_rad_ps,VDOS_K,VDOS_Mg
5.833552991953622069e+01,4.606249014016106612e-04,2.419109592187183508e-02
5.842527688864319657e+01,4.185622704382110319e-04,2.169243597627120573e-02
5.851502385775017956e+01,4.162431870811977071e-04,2.609776125418259568e-02
5.860477082685715544e+01,4.673155260049591470e-04,2.741057710816586362e-02
5.869451779596413843e+01,4.453886635415079927e-04,2.441403649162466119e-02
5.878426476507111431e+01,4.053475468695373054e-04,1.975590231732626822e-02
5.887401173417809730e+01,4.042008090521398032e-04,2.390847478026697157e-02
5.896375870328507318e+01,4.336501720027620193e-04,2.252855818270576432e-02
5.905350567239204906e+01,4.522452748202807809e-04,1.859431347385072028e-02
5.914325264149903205e+01,4.074932715532832606e-04,2.167202217758664937e-02
5.923299961060600793e+01,4.135460351662520592e-04,2.163631677971800116e-02
5.932274657971299092e+01,4.101771207248746634e-04,1.983383142080375958e-02
5.941249354881996680e+01,4.173339614032829225e-04,2.375917461894935107e-02
5.950224051792694979e+01,3.935331759692636301e-04,2.410271907395576674e-02
5.959198748703391857e+01,3.945577072936105856e-04,2.120780064024479009e-02
5.968173445614089445e+01,3.953958853724932475e-04,1.844017300407384957e-02
5.977148142524787744e+01,3.622718343868294331e-04,2.172131629115399767e-02
5.986122839435485332e+01,3.232549179242525370e-04,2.588661272471261959e-02
5.995097536346182920e+01,3.323820161823437579e-04,2.464815189408803286e-02
6.004072233256881219e+01,3.788840109933072436e-04,2.580367773734539363e-02
6.013046930167578807e+01,3.728828259838741239e-04,2.190615617888156882e-02
6.022021627078277106e+01,3.664809751613376130e-04,2.503058353834632793e-02
6.030996323988974694e+01,3.445356011135259603e-04,2.166708245607718714e-02
6.039971020899672993e+01,3.996400788990243469e-04,2.049610423212051835e-02
6.048945717810370581e+01,4.161007856946148686e-04,2.240428718404142636e-02
6.057920414721068880e+01,3.413741256668957548e-04,2.494443890812245504e-02
6.066895111631766468e+01,3.458399110575214371e-04,2.395378783351103172e-02
6.075869808542464767e+01,3.787477616691051988e-04,2.745099993568048125e-02
6.084844505453162355e+01,3.875628912082100270e-04,2.811902320405805511e-02
6.093819202363859944e+01,3.647894929947918200e-04,2.229057392630496084e-02
6.102793899274558242e+01,4.194199088922777687e-04,2.445590219020117584e-02
6.111768596185255831e+01,3.871655432502987739e-04,2.476997018389461014e-02
6.120743293095954130e+01,3.721173961472740979e-04,2.837669428732441171e-02
6.129717990006651718e+01,2.977895652532029864e-04,2.643563832986329729e-02
6.138692686917350017e+01,2.949883251070536255e-04,2.640882129661818734e-02
6.147667383828047605e+01,3.208146575150691332e-04,2.824370586920950735e-02
6.156642080738745904e+01,3.004027290267203545e-04,2.263015287969464065e-02
6.165616777649443492e+01,2.741152319361733519e-04,2.052453419365762519e-02
6.174591474560141080e+01,3.088389432238714850e-04,2.300261515042826416e-02
6.183566171470839379e+01,3.239895811338643961e-04,2.513873330615746735e-02
6.192540868381536967e+01,3.260048967102229119e-04,2.662572865132962693e-02
6.201515565292235266e+01,3.144415191533209662e-04,2.924241483538599432e-02
6.210490262202932854e+01,3.152918425795230668e-04,2.657101178557932930e-02
6.219464959113631153e+01,3.090071372502348635e-04,2.881025832316421939e-02
6.228439656024328741e+01,3.212715282198477253e-04,2.517736450308664248e-02
6.237414352935027040e+01,3.354406612662961151e-04,2.660219152084057279e-02
6.246389049845724628e+01,3.220108396948656300e-04,2.509095196256242236e-02
6.255363746756422927e+01,3.113621471087784785e-04,2.290888294823391694e-02
6.264338443667120515e+01,2.813125669117805196e-04,2.610008846034706648e-02
6.273313140577818103e+01,3.340518151096558011e-04,2.716644459302356915e-02
6.282287837488516402e+01,3.232584015420864607e-04,2.807969698572882963e-02
6.291262534399213990e+01,2.746197450434055857e-04,2.738150192668958871e-02
6.300237231309910868e+01,2.900757740169959947e-04,2.413859720541133153e-02
6.309211928220609167e+01,2.967131802046338112e-04,2.659576428002912579e-02
6.318186625131306755e+01,2.744435207312584889e-04,2.633563882545457424e-02
6.327161322042005054e+01,2.608865524741177735e-04,2.436752164093393402e-02
6.336136018952702642e+01,2.680894364973110074e-04,2.480398185444952081e-02
6.345110715863400230e+01,2.916081889327758951e-04,2.789157431397179532e-02
6.354085412774098529e+01,3.022237340866429367e-04,2.896887553043761901e-02
6.363060109684796117e+01,2.762405699871527164e-04,2.440776723764606290e-02
6.372034806595494416e+01,2.627281052531731977e-04,2.950680880571976764e-02
6.381009503506192004e+01,2.578272034862792283e-04,2.600054524474412765e-02
6.389984200416890303e+01,2.855580021077368290e-04,2.751150364329347717e-02
6.398958897327587891e+01,2.745017130043397803e-04,2.936364273923723622e-02
6.407933594238285480e+01,2.670761860362414137e-04,2.432440919599503787e-02
6.416908291148983778e+01,2.875713206151428078e-04,2.955227372083990903e-02
6.425882988059682077e+01,2.611856219060568586e-04,2.735641344420294135e-02
6.434857684970380376e+01,2.556963485550888438e-04,2.880272911034548883e-02
6.443832381881077254e+01,2.778205304589037648e-04,2.798386387369050654e-02
6.452807078791775552e+01,2.893852991779890995e-04,2.800251110360761631e-02
6.461781775702473851e+01,2.874510621195874513e-04,2.923326562769543169e-02
6.470756472613170729e+01,2.607024351618909223e-04,3.745100370648146021e-02
6.479731169523869028e+01,2.682519250038245171e-04,3.663268428295123752e-02
6.488705866434567326e+01,2.890506236355628472e-04,3.113883004610614250e-02
6.497680563345265625e+01,2.575310974362641061e-04,2.932992373377513520e-02
6.506655260255962503e+01,2.560368657838058264e-04,2.682234455067247433e-02
6.515629957166660802e+01,2.211479832198135788e-04,2.748271754589405591e-02
6.524604654077359100e+01,2.433641349084381361e-04,2.565814376436003838e-02
6.533579350988055978e+01,2.746094263454851607e-04,2.590967139437119413e-02
6.542554047898754277e+01,2.451963223316881843e-04,2.929531729088491118e-02
6.551528744809452576e+01,2.317964577955096861e-04,2.278761487174989914e-02
6.560503441720150875e+01,2.412079382349154423e-04,2.591298765467787979e-02
6.569478138630847752e+01,2.662104249641456476e-04,2.905583158579333816e-02
6.578452835541546051e+01,2.620507870616112516e-04,2.617953402677669628e-02
6.587427532452244350e+01,2.375665876946340960e-04,2.840238123914208893e-02
6.596402229362942649e+01,2.418092059590400264e-04,2.671020365770279681e-02
6.605376926273639526e+01,2.539780819281608972e-04,2.861036712222136610e-02
6.614351623184337825e+01,2.547710881817938887e-04,3.050440687626084640e-02
6.623326320095036124e+01,2.570886174146418623e-04,2.818596631555405144e-02
6.632301017005733001e+01,2.274938899047130149e-04,2.662467301311519444e-02
6.641275713916429879e+01,2.204850034282854611e-04,2.703254066683886264e-02
6.650250410827128178e+01,2.371224861006659425e-04,2.768808565826166163e-02
6.659225107737826477e+01,2.297990419161695234e-04,2.613840299425565852e-02
6.668199804648524776e+01,2.253370004814364926e-04,2.588120135484005269e-02
6.677174501559221653e+01,2.459600383360626601e-04,2.672424374962621002e-02
6.686149198469919952e+01,2.372201613100216914e-04,2.671320242259904096e-02
6.695123895380618251e+01,1.919480982506171953e-04,2.710397693110696768e-02
6.704098592291315128e+01,1.945024842464906326e-04,2.786754399640629931e-02
6.713073289202013427e+01,2.108707538083248343e-04,3.009821344015010253e-02
6.722047986112711726e+01,2.519104151364616028e-04,3.154083003777815447e-02
6.731022683023410025e+01,2.301745194677978063e-04,2.834126679180569083e-02
6.739997379934106903e+01,1.994800725905221969e-04,2.782725246885253342e-02
6.748972076844805201e+01,2.245863505620919497e-04,2.646878272852082326e-02
6.757946773755503500e+01,2.040661036470854694e-04,2.383311741480595089e-02
6.766921470666201799e+01,2.059955072781433690e-04,2.324884808001403957e-02
6.775896167576898677e+01,2.177244075208923616e-04,2.653345146613791256e-02
6.784870864487596975e+01,2.203862330687506737e-04,2.755526397264598110e-02
6.793845561398295274e+01,2.062228927710475649e-04,2.755950969394165354e-02
6.802820258308992152e+01,1.939010637956140135e-04,2.871045103138731430e-02
6.811794955219690451e+01,1.979763016581443085e-04,2.947707465585149705e-02
6.820769652130388749e+01,1.899510633720043380e-04,2.836239844194100856e-02
6.829744349041087048e+01,1.800900506692462157e-04,2.728974564728127439e-02
6.838719045951783926e+01,2.053493312125436268e-04,2.479210397491164036e-02
6.847693742862482225e+01,2.048042625871207209e-04,2.369489211899361569e-02
6.856668439773180523e+01,2.016083571060887166e-04,2.395738381041165321e-02
6.865643136683878822e+01,1.890640489324835714e-04,2.643747068125858538e-02
6.874617833594575700e+01,2.003456319900966966e-04,2.621251310724996217e-02
6.883592530505273999e+01,1.641489904476783283e-04,2.596123670731357788e-02
6.892567227415972297e+01,1.463587379660465310e-04,2.390719766212707001e-02
6.901541924326669175e+01,1.465687984396435808e-04,2.396233271519955868e-02
6.910516621237367474e+01,1.837574021552215004e-04,2.153063114955235113e-02
6.919491318148065773e+01,1.928457393139329100e-04,2.236131550665161616e-02
6.928466015058764071e+01,1.745737618317271759e-04,2.328326058361280398e-02
6.937440711969460949e+01,1.709676482859974532e-04,1.964050112156498148e-02
6.946415408880159248e+01,1.760388805624550081e-04,2.090906351957418433e-02
6.955390105790857547e+01,1.613467065848491529e-04,2.001968372339075347e-02
6.964364802701555845e+01,1.414116199815528636e-04,1.947888301855092361e-02
6.973339499612252723e+01,1.617408801909979476e-04,1.896078339172614299e-02
6.982314196522949601e+01,1.649797223497101516e-04,1.998940865099540012e-02
6.991288893433647900e+01,1.439156449657770954e-04,1.931419035747372615e-02
7.000263590344346198e+01,1.509620201366639654e-04,2.254716305680370611e-02
7.009238287255043076e+01,1.624606500155410804e-04,2.279114882240459647e-02
7.018212984165741375e+01,1.716837809287045447e-04,1.983418896499981182e-02
7.027187681076439674e+01,1.659334606043827854e-04,1.984495487487039633e-02
7.036162377987137972e+01,1.621396348523094491e-04,2.081961364195675235e-02
7.045137074897834850e+01,1.357142275543847000e-04,2.023102291388530552e-02
7.054111771808533149e+01,1.348295906656489529e-04,2.107392662196983651e-02
7.063086468719231448e+01,1.417395235718241805e-04,2.201860390512767190e-02
7.072061165629928325e+01,1.427234557912679099e-04,2.093397471028391257e-02
7.081035862540626624e+01,1.510877475057192953e-04,2.005406907761473484e-02
7.090010559451324923e+01,1.552182085281306526e-04,1.961451469480086224e-02
7.098985256362023222e+01,1.565542191127450300e-04,1.930802101751745783e-02
7.107959953272720099e+01,1.343321765638125350e-04,2.054878019908106326e-02
7.116934650183418398e+01,1.235249641270717630e-04,2.128306995442727848e-02
7.125909347094116697e+01,1.281434555274238289e-04,2.152287642966733278e-02
7.134884044004814996e+01,1.293229616718846416e-04,1.965781725815200429e-02
7.143858740915511873e+01,1.173994139916263046e-04,1.665606890790635036e-02
7.152833437826210172e+01,1.249814507196336821e-04,1.694904346346958607e-02
7.161808134736908471e+01,1.371713182590035204e-04,1.974956638421831653e-02
7.170782831647605349e+01,1.336568970979503778e-04,1.981828798791343549e-02
7.179757528558303648e+01,1.226189959611993742e-04,1.796989742589656658e-02
7.188732225469001946e+01,1.232859497699938223e-04,1.823883111410703681e-02
7.197706922379700245e+01,1.217864568125805766e-04,1.703174356551220153e-02
7.206681619290397123e+01,1.241364946012035047e-04,1.810531088298248520e-02
7.215656316201095422e+01,1.254164261286946610e-04,1.786035429086633985e-02
7.224631013111793720e+01,1.125889977094401300e-04,1.631780669125689961e-02
7.233605710022492019e+01,1.173486118808792183e-04,1.805455758836174707e-02
7.242580406933188897e+01,1.133082350755627686e-04,1.776478747233240299e-02
7.251555103843887196e+01,1.178319318951662897e-04,1.581086299574071402e-02
7.260529800754585494e+01,1.222804760799420178e-04,1.490540066318561500e-02
7.269504497665282372e+01,1.137438971000609292e-04,1.308749535287193760e-02
7.278479194575980671e+01,1.152793672822490125e-04,1.296053006601488415e-02
7.287453891486678970e+01,1.102700520457981721e-04,1.525895572140784952e-02
7.296428588397377268e+01,1.158781656833842257e-04,1.435212441498118219e-02
7.305403285308074146e+01,1.177052509393860499e-04,1.398209620286204255e-02
7.314377982218772445e+01,1.037729449035133930e-04,1.457940197691679277e-02
7.323352679129469323e+01,1.055162175072553411e-04,1.536278081146289984e-02
7.332327376040167621e+01,1.070060992030389297e-04,1.521978823327489218e-02
7.341302072950864499e+01,1.076084108912279470e-04,1.431426265639992521e-02
7.350276769861562798e+01,1.205907791707446983e-04,1.573098241261186234e-02
7.359251466772261097e+01,1.166598396740015352e-04,1.677947909245758665e-02
7.368226163682959395e+01,1.035216545061992248e-04,1.453295874906490592e-02
7.377200860593656273e+01,9.411387572236486123e-05,1.250345630881852070e-02
7.386175557504354572e+01,9.650788290275587246e-05,1.160968931078554256e-02
7.395150254415052871e+01,9.863605739904928132e-05,1.016638563682192853e-02
7.404124951325751169e+01,1.098062209868371316e-04,9.620331659732864887e-03
7.413099648236448047e+01,1.054647766875874869e-04,1.067513742324942803e-02
7.422074345147146346e+01,8.768348763703728377e-05,1.005816850486989343e-02
7.431049042057844645e+01,8.942517266692199824e-05,1.041661075452432993e-02
7.440023738968541522e+01,8.793489560231987411e-05,1.018265326989604633e-02
7.448998435879239821e+01,9.162293423666976674e-05,1.008190542127404554e-02
7.457973132789938120e+01,8.780424645878555118e-05,1.055440388537578350e-02
7.466947829700636419e+01,8.738172034604211583e-05,1.046787781634501112e-02
7.475922526611333296e+01,9.112999317470965685e-05,1.030044865586344192e-02
7.484897223522031595e+01,8.726911254846746093e-05,8.435449671046252665e-03
7.493871920432729894e+01,7.868936345379052004e-05,8.185087177140943152e-03
7.502846617343428193e+01,9.037066026207999920e-05,9.242188527734110023e-03
7.511821314254125070e+01,9.904494334406891191e-05,9.127810507181984001e-03
7.520796011164823369e+01,1.033457764473670343e-04,8.487339654070292713e-03
7.529770708075521668e+01,9.629738115948232994e-05,8.676958482352814181e-03
7.538745404986218546e+01,9.332575787330215202e-05,9.585711148332539192e-03
7.547720101896916844e+01,8.341733176583894039e-05,9.208050069810791438e-03
7.556694798807615143e+01,6.542926545836427450e-05,9.701562666186512585e-03
7.565669495718313442e+01,7.405236231182182221e-05,9.517730925863686353e-03
7.574644192629010320e+01,7.782142353864318900e-05,9.677554496538598103e-03
7.583618889539708618e+01,7.420249445012907998e-05,9.358253058916949849e-03
7.592593586450406917e+01,7.975046554739547496e-05,9.085157233759473538e-03
7.601568283361105216e+01,8.122649405278767863e-05,8.818144544312910699e-03
7.610542980271802094e+01,7.245756048824678519e-05,8.304605273105988839e-03
7.619517677182500393e+01,8.117322362464701540e-05,8.567505855382054683e-03
7.628492374093198691e+01,7.544442244471889997e-05,6.792371873690462164e-03
7.637467071003895569e+01,6.768987523340277003e-05,6.281759441540916283e-03
7.646441767914593868e+01,7.056682306383681386e-05,6.779852643307264504e-03
7.655416464825292167e+01,6.764727243064307886e-05,6.455149305431516320e-03
7.664391161735989044e+01,7.072140700236527109e-05,6.541224949052153702e-03
7.673365858646687343e+01,7.094933031778069749e-05,6.758083621392679298e-03
7.682340555557384221e+01,7.025539946658963266e-05,5.895513107281424858e-03
7.691315252468082519e+01,6.518407865680512722e-05,6.298714435804525676e-03
7.700289949378780818e+01,6.524318802099399574e-05,6.517373732131731025e-03
7.709264646289477696e+01,6.847026867574843815e-05,6.000748189042911726e-03
7.718239343200175995e+01,6.854764062343642571e-05,5.610168744245716717e-03
7.727214040110874294e+01,6.405770549799753280e-05,6.436997252176172163e-03
7.736188737021572592e+01,6.875715164512692223e-05,6.256509929577470930e-03
7.745163433932269470e+01,7.074699632941324888e-05,6.567691266061240381e-03
7.754138130842967769e+01,6.707227785401262269e-05,6.770924063265121653e-03
7.763112827753666068e+01,5.827163642162274315e-05,5.859626835282084542e-03
7.772087524664364366e+01,5.805286224728774919e-05,5.961543382491144363e-03
7.781062221575061244e+01,5.852065469382071070e-05,5.068456223115481649e-03
7.790036918485759543e+01,6.372296977423752779e-05,5.270378850171097626e-03
7.799011615396457842e+01,6.457714405815425567e-05,4.865117618542202232e-03
7.807986312307154719e+01,6.235946324127592249e-05,5.339144946991349581e-03
7.816961009217853018e+01,6.382242592096391658e-05,5.856461765105627597e-03
7.825935706128551317e+01,6.826334021741249029e-05,5.657511525842051810e-03
7.834910403039249616e+01,6.520757536949141852e-05,4.234364662284345431e-03
7.843885099949946493e+01,5.903802191397065799e-05,3.873854555945863490e-03
7.852859796860644792e+01,5.861533635482769151e-05,4.015333175807397556e-03
7.861834493771343091e+01,6.091349409718173910e-05,3.935467646845353974e-03
7.870809190682039969e+01,6.179357945701871373e-05,3.549661022841642602e-03
7.879783887592738267e+01,5.352263257223967963e-05,3.922149617946542668e-03
7.888758584503436566e+01,5.861155977015623786e-05,3.929828218222332359e-03
7.897733281414134865e+01,5.822540940512335429e-05,3.711509850238572245e-03
7.906707978324831743e+01,5.342041754131470849e-05,3.958347026583855857e-03
7.915682675235530041e+01,4.861838814854364186e-05,4.063575073521409273e-03
7.924657372146228340e+01,5.166244347826190659e-05,3.815494969497223391e-03
7.933632069056926639e+01,4.910549435171706478e-05,3.280549025667450162e-03
7.942606765967623517e+01,5.184205563110538367e-05,3.298285582781824293e-03
7.951581462878321815e+01,5.175463142888049503e-05,3.389684855024878169e-03
7.960556159789020114e+01,4.926238702125449842e-05,3.728332000154864836e-03
7.969530856699716992e+01,4.814548681140363469e-05,3.434391251371646334e-03
7.978505553610415291e+01,4.692630822040721588e-05,3.379207702365381524e-03
7.987480250521113589e+01,4.817347809731567152e-05,3.604442460149124769e-03
7.996454947431811888e+01,4.571152675526960119e-05,3.913625181042277093e-03
8.005429644342508766e+01,4.820324652980300002e-05,3.604899106634978576e-03
8.014404341253205644e+01,4.785408801343171345e-05,3.537867731321255819e-03
8.023379038163903942e+01,4.647182760842140620e-05,3.148619878566882076e-03
8.032353735074602241e+01,4.783311127274779851e-05,2.834463664132504807e-03
8.041328431985300540e+01,5.014686417536506723e-05,3.312219093361427023e-03
8.050303128895997418e+01,5.089812473462908537e-05,3.277538513069084159e-03
8.059277825806695716e+01,4.869137357355330222e-05,2.939392331454301378e-03
8.068252522717394015e+01,4.664352812886880367e-05,2.845071149357638902e-03
8.077227219628090893e+01,4.210224325447337225e-05,2.764947813800119111e-03
8.086201916538789192e+01,4.508194096129545793e-05,2.536518963086536061e-03
8.095176613449487490e+01,4.505955672851085007e-05,2.926177793540087665e-03
8.104151310360185789e+01,4.569001212198657216e-05,2.908210883625420712e-03
8.113126007270882667e+01,4.653153011915652453e-05,2.958478078607078808e-03
8.122100704181580966e+01,4.774147630931187302e-05,2.788609174373137944e-03
8.131075401092279265e+01,4.399947169865670710e-05,2.593355054267271545e-03
8.140050098002976142e+01,3.874763661290574256e-05,2.924604278328805235e-03
8.149024794913674441e+01,3.788936157963079538e-05,2.928349332106437199e-03
8.157999491824372740e+01,4.198961095446033614e-05,2.692046832632339834e-03
8.166974188735071039e+01,4.160832173542894678e-05,2.648322833524544354e-03
8.175948885645767916e+01,4.285457938254634769e-05,2.895901204727125214e-03
8.184923582556466215e+01,4.228760112687489088e-05,2.730155284764830374e-03
8.193898279467164514e+01,4.267284022603028647e-05,2.577927262505593040e-03
8.202872976377862813e+01,3.715841958400383172e-05,2.490299984417170247e-03
8.211847673288559690e+01,3.808894542577850927e-05,2.411195685899922888e-03
8.220822370199257989e+01,3.708389127634262322e-05,2.134198216794097342e-03
8.229797067109956288e+01,3.663803694550787525e-05,1.957330372572620939e-03
8.238771764020653166e+01,3.758654378945146555e-05,2.189021500878351144e-03
8.247746460931351464e+01,4.072237099732045764e-05,2.380053018768026659e-03
8.256721157842049763e+01,4.021721181039617887e-05,2.185993734553008053e-03
8.265695854752748062e+01,3.469976095410952626e-05,1.841889424014323852e-03
8.274670551663444940e+01,3.460098072513694559e-05,1.885833732002143099e-03
8.283645248574143238e+01,3.398414339325919270e-05,2.106063306469391130e-03
8.292619945484841537e+01,3.379410150142376379e-05,1.899899716805188588e-03
8.301594642395539836e+01,3.604732312047588728e-05,1.791423153868132966e-03
8.310569339306236714e+01,3.650623848143854847e-05,1.486944760783362116e-03
8.319544036216935012e+01,3.699130774257934992e-05,1.717093272274445009e-03
8.328518733127633311e+01,3.153065717818845278e-05,1.760206599580246183e-03
8.337493430038330189e+01,3.645747998123333432e-05,1.783044110419487044e-03
8.346468126949027067e+01,3.900259306199470641e-05,1.856742083681755303e-03
8.355442823859725365e+01,3.643236002494075395e-05,2.035424189958995236e-03
8.364417520770423664e+01,3.412664885629124520e-05,1.730516039274050026e-03
8.373392217681121963e+01,3.124445850974364217e-05,1.823818941434052730e-03
8.382366914591818841e+01,2.912598393469569596e-05,1.820236390539759202e-03
8.391341611502517139e+01,3.171392898248641547e-05,1.742998326713170783e-03
8.400316308413215438e+01,3.318152760459300993e-05,1.970973265890448977e-03
8.409291005323912316e+01,3.241470699508146840e-05,1.705040034825263881e-03
8.418265702234610615e+01,3.112020869034948640e-05,1.500846840831085004e-03
8.427240399145308913e+01,3.082323572904152435e-05,1.489135111937481140e-03
8.436215096056007212e+01,3.126176253742370473e-05,1.486668490535801232e-03
8.445189792966704090e+01,3.781682161678596424e-05,1.652948272597501867e-03
8.454164489877402389e+01,3.437401784846049564e-05,1.732940273227613365e-03
8.463139186788100687e+01,2.896070030371478179e-05,1.721795254776590589e-03
8.472113883698798986e+01,3.144031308414183391e-05,1.756075156548609533e-03
8.481088580609495864e+01,3.093806844864124649e-05,1.713151826412679171e-03
8.490063277520194163e+01,3.082291367990252660e-05,1.496534461025060027e-03
8.499037974430892461e+01,3.062232892496787593e-05,1.169792657506053954e-03
8.508012671341589339e+01,3.059515456634023057e-05,1.427300557778118451e-03
8.516987368252287638e+01,2.996653907566496715e-05,1.175555855696754559e-03
8.525962065162985937e+01,2.842511580230913432e-05,1.259542957437952918e-03
8.534936762073684235e+01,2.977698306856640552e-05,1.566012855952872039e-03
8.543911458984381113e+01,3.059491031276650389e-05,1.517405607014364654e-03
8.552886155895079412e+01,2.720007340243473851e-05,1.490954283106195235e-03
8.561860852805777711e+01,2.581688362062550967e-05,1.285404831775740489e-03
8.570835549716476010e+01,2.702953395397046001e-05,1.359163751168299041e-03
8.579810246627172887e+01,2.925101151083653610e-05,1.419306987339670695e-03
8.588784943537871186e+01,2.619424363886316382e-05,1.291524623559726264e-03
8.597759640448569485e+01,2.542387082204895855e-05,1.280049103382760586e-03
8.606734337359266362e+01,2.885711244307305633e-05,1.308460244065032078e-03
8.615709034269964661e+01,2.992203290432137692e-05,1.291400295237275439e-03
8.624683731180662960e+01,2.723456898213937548e-05,1.220475200816283036e-03
8.633658428091361259e+01,2.761132598542152843e-05,1.177257044986426172e-03
8.642633125002058136e+01,2.475980201522441957e-05,1.345579676671247640e-03
8.651607821912756435e+01,2.508830356796409874e-05,1.282752509419120236e-03
8.660582518823454734e+01,2.495028590122333315e-05,1.175664185183154711e-03
8.669557215734153033e+01,2.483572547348506321e-05,1.192585530510245021e-03
8.678531912644849911e+01,2.547037486016410414e-05,1.147505604795223504e-03
8.687506609555546788e+01,2.654223878460708528e-05,1.047842789074436868e-03
8.696481306466245087e+01,2.720030720228995709e-05,1.029958529807833111e-03
8.705456003376943386e+01,2.691967024213633863e-05,9.649914487185300019e-04
8.714430700287640263e+01,2.486919596455584676e-05,1.064284584326461976e-03
8.723405397198338562e+01,2.414175624926006775e-05,1.280361349461227359e-03
8.732380094109036861e+01,2.270926177999919304e-05,1.274365484986431183e-03
8.741354791019735160e+01,2.412171008770386201e-05,1.071773585760103439e-03
8.750329487930432038e+01,2.530528088030998006e-05,1.233956637369329652e-03
8.759304184841130336e+01,2.405332827294617457e-05,1.194797155391223590e-03
8.768278881751828635e+01,2.373522982147545468e-05,1.222861533890680797e-03
8.777253578662525513e+01,2.385831788038415271e-05,1.139576661768773678e-03
8.786228275573223812e+01,2.445864626690324526e-05,1.080015751972400071e-03
8.795202972483922110e+01,2.625764144995270017e-05,1.045197975686701451e-03
8.804177669394620409e+01,2.428027868514330944e-05,1.083831362407520387e-03
8.813152366305317287e+01,2.534336566731789525e-05,9.316092955318329644e-04
8.822127063216015586e+01,2.394991475604477392e-05,1.048357828473621498e-03
8.831101760126713884e+01,2.394516072764015980e-05,1.201350338054670746e-03
8.840076457037412183e+01,2.275137040540785619e-05,1.091267701258902007e-03
8.849051153948109061e+01,2.261453641037937569e-05,1.026471384829239376e-03
8.858025850858807360e+01,2.156002461844052953e-05,1.014561206076534938e-03
8.867000547769505658e+01,2.161631069931518772e-05,1.011799498770853904e-03
8.875975244680202536e+01,2.282406789133157806e-05,1.001125019178903102e-03
8.884949941590900835e+01,2.106433684123576504e-05,9.341183873068911519e-04
8.893924638501599134e+01,2.132224617045046244e-05,9.171214354557912342e-04
8.902899335412297432e+01,2.000205414737695687e-05,1.010611469810793802e-03
8.911874032322994310e+01,1.910215231859279164e-05,9.579386281227230803e-04
8.920848729233692609e+01,1.921403055722051737e-05,8.256557517378570847e-04
8.929823426144390908e+01,2.080381168921007447e-05,7.960313466495098737e-04
8.938798123055089206e+01,2.021168525292628499e-05,8.891799623420370375e-04
8.947772819965786084e+01,1.854917773393865207e-05,1.088221170212899007e-03
8.956747516876484383e+01,1.632746075717841797e-05,9.479966865629797486e-04
8.965722213787182682e+01,1.984342066634732653e-05,8.093800184968392118e-04
8.974696910697879559e+01,1.997836374585380169e-05,9.423659220442137880e-04
8.983671607608577858e+01,1.935800217382855422e-05,9.206492866884494024e-04
8.992646304519276157e+01,1.877927474947391548e-05,7.499378512619999087e-04
9.001621001429974456e+01,1.759258359348282150e-05,8.512181749447201087e-04
9.010595698340671333e+01,1.915675945640459842e-05,1.069581610282082252e-03
9.019570395251369632e+01,1.836772817787623479e-05,1.079649634533945586e-03
9.028545092162066510e+01,1.842397090948591607e-05,9.760861345643622898e-04
9.037519789072764809e+01,1.999362591612298482e-05,9.416263491729563772e-04
9.046494485983461686e+01,1.848006155998761617e-05,8.990896696177689456e-04
9.055469182894159985e+01,1.898151607507573009e-05,8.074991480826965379e-04
9.064443879804858284e+01,1.838827770953439575e-05,7.765784925370874947e-04
9.073418576715556583e+01,1.545506607985068783e-05,8.057340419738985397e-04
9.082393273626253460e+01,1.632897273278056504e-05,7.830640403046025197e-04
9.091367970536951759e+01,1.656759247854013557e-05,8.537279000972442227e-04
9.100342667447650058e+01,1.727150709034361398e-05,8.818119107477567558e-04
9.109317364358348357e+01,1.764236294722085983e-05,8.927672308724504289e-04
9.118292061269045234e+01,1.767652045532343557e-05,7.540469691776718972e-04
9.127266758179743533e+01,1.877067119977634629e-05,7.701272267471218460e-04
9.136241455090441832e+01,1.752851868169266403e-05,7.838692912453950690e-04
9.145216152001138710e+01,1.560668015391647050e-05,8.348346099308030311e-04
9.154190848911837008e+01,1.682751171907756628e-05,8.146351296535192261e-04
9.163165545822535307e+01,1.684691650346446782e-05,7.162840423702225394e-04
9.172140242733233606e+01,1.639216435739455444e-05,9.077638215958131005e-04
9.181114939643930484e+01,1.652962981103657904e-05,8.168648953397450972e-04
9.190089636554628783e+01,1.580750708659637253e-05,8.163522069024686887e-04
9.199064333465327081e+01,1.558863866756977524e-05,8.626124751019644031e-04
9.208039030376025380e+01,1.486759049527695150e-05,8.169847922856694538e-04
9.217013727286722258e+01,1.350168729084213635e-05,7.802831513449456869e-04
9.225988424197420557e+01,1.372215647753183428e-05,7.009882742537215574e-04
9.234963121108118855e+01,1.378404680958859848e-05,8.292070192536618069e-04
9.243937818018815733e+01,1.549899577352953364e-05,7.306433448234190631e-04
9.252912514929514032e+01,1.713238809819161610e-05,6.071381122896713899e-04
9.261887211840212331e+01,1.598731605762846491e-05,6.724059980063584871e-04
9.270861908750910629e+01,1.296474261919850922e-05,6.922549409199139263e-04
9.279836605661607507e+01,1.384161851778824960e-05,6.801918030525400680e-04
9.288811302572305806e+01,1.460699982295826496e-05,6.370257878414252841e-04
9.297785999483004105e+01,1.425887316979324926e-05,6.504049781247751199e-04
9.306760696393700982e+01,1.557996566913149572e-05,7.604793947941915818e-04
