Freq_rad_ps,VDOS_Li,VDOS_K
2.512915134995406419e+00,4.363758416570208583e-03,1.985867170034852358e-02
2.602662104102385410e+00,4.387744117414763521e-03,1.962041640648779645e-02
2.692409073209363957e+00,4.457813088917212709e-03,2.183905958094839103e-02
2.782156042316342948e+00,3.955791892187095204e-03,2.368325627973356245e-02
2.871903011423321495e+00,3.385064281359740322e-03,2.106545448679282909e-02
2.961649980530300041e+00,3.996444867640205380e-03,2.313914121556732290e-02
3.051396949637279032e+00,4.342987070148222710e-03,2.522920453469758642e-02
3.141143918744257579e+00,4.170846880565172617e-03,2.348841221440935850e-02
3.230890887851237014e+00,3.882369641171238596e-03,2.302927964134502542e-02
3.320637856958215117e+00,4.273739889487879542e-03,2.142811311165161714e-02
3.410384826065194108e+00,4.704139092894701890e-03,2.415217324006147664e-02
3.500131795172173543e+00,4.291848439470391519e-03,2.715666972771493132e-02
3.589878764279151646e+00,3.968382310205685257e-03,2.580704437789670819e-02
3.679625733386131081e+00,3.913743288042577546e-03,2.511446635056863858e-02
3.769372702493109184e+00,3.873427683524148339e-03,2.375334705651559880e-02
3.859119671600088175e+00,4.175079448709348266e-03,2.119467007874275763e-02
3.948866640707066722e+00,4.350214121342247699e-03,2.503766849640105818e-02
4.038613609814046157e+00,4.453546799129286249e-03,2.809685836444182974e-02
4.128360578921024704e+00,4.740318149951818633e-03,2.431513230325646480e-02
4.218107548028003251e+00,5.181314479978407078e-03,2.383458932794117746e-02
4.307854517134982686e+00,4.909396004135538165e-03,2.396719174441437269e-02
4.397601486241961233e+00,4.670718212933838015e-03,2.475545176646932327e-02
4.487348455348939780e+00,4.824864631883702369e-03,2.678858580297392364e-02
4.577095424455918327e+00,4.731067577441155914e-03,2.878715981559400172e-02
4.666842393562897762e+00,4.975861588224262527e-03,2.917903381628738496e-02
4.756589362669876309e+00,5.466535449534425974e-03,2.821213810503659172e-02
4.846336331776854855e+00,5.591032051911645241e-03,2.827519238939487853e-02
4.936083300883834291e+00,5.453267691932234956e-03,3.283484616336621725e-02
5.025830269990812837e+00,5.573595522254830292e-03,3.010861211029864509e-02
5.115577239097791384e+00,5.607634979708534147e-03,3.107222204007132824e-02
5.205324208204770819e+00,5.404184523340580318e-03,3.218116888619230315e-02
5.295071177311749366e+00,4.941667161027042676e-03,3.022199413451664290e-02
5.384818146418727913e+00,4.987895830371449554e-03,3.168312852614173919e-02
5.474565115525706460e+00,4.847757507070336522e-03,3.028673730651008922e-02
5.564312084632685895e+00,5.015114872656660679e-03,3.437984857200853533e-02
5.654059053739663554e+00,4.984948767527103836e-03,3.206300948150803826e-02
5.743806022846642989e+00,5.222642772224639698e-03,2.866539306264124717e-02
5.833552991953622424e+00,6.075188615532682579e-03,3.074705452992506846e-02
5.923299961060600083e+00,5.800074831566324161e-03,3.503809664241990668e-02
6.013046930167579518e+00,5.731814249785196873e-03,3.427512962942075997e-02
6.102793899274558065e+00,5.805105633478282491e-03,3.673311542725785084e-02
6.192540868381537500e+00,5.374335118947072727e-03,3.892989224676483839e-02
6.282287837488515159e+00,5.006974891857293719e-03,3.694017209023980203e-02
6.372034806595494594e+00,4.762295076519150981e-03,3.556478823587267551e-02
6.461781775702474029e+00,5.532607544677265246e-03,3.154666878311485761e-02
6.551528744809452576e+00,5.862216448667643791e-03,3.392896296368327208e-02
6.641275713916430234e+00,5.518707693299136283e-03,3.527957780588780040e-02
6.731022683023409670e+00,5.032104459566554867e-03,3.698682092127023729e-02
6.820769652130388216e+00,5.224503519280577872e-03,3.746856954084445968e-02
6.910516621237367652e+00,5.441891615853493985e-03,3.556349810414929230e-02
7.000263590344347087e+00,5.559112266798186576e-03,4.003738910857362887e-02
7.090010559451324745e+00,5.814907756351058409e-03,4.043068507579802850e-02
7.179757528558303292e+00,5.925999384834733895e-03,3.664904373470975057e-02
7.269504497665282727e+00,5.963148154879229813e-03,4.110343260161036100e-02
7.359251466772262162e+00,5.602303941902126924e-03,3.966466347753468819e-02
7.448998435879239821e+00,5.110614743021892580e-03,4.197197893861161211e-02
7.538745404986218368e+00,6.383337897979141778e-03,4.327795162160005121e-02
7.628492374093197803e+00,6.475575303111671954e-03,3.387906163164379481e-02
7.718239343200176350e+00,6.663352958932569625e-03,3.876205148520471544e-02
7.807986312307155785e+00,6.425605517266682644e-03,4.318905189323731658e-02
7.897733281414133444e+00,6.115352609582564228e-03,4.229619213313194626e-02
7.987480250521112879e+00,6.505991987113221055e-03,4.401737146258610095e-02
8.077227219628092314e+00,6.251559398668538568e-03,3.753467377115325687e-02
8.166974188735069973e+00,6.539275158910870349e-03,4.391733332396257489e-02
8.256721157842049408e+00,6.972271211570815926e-03,4.215086308389944664e-02
8.346468126949027067e+00,6.768939127347668727e-03,3.463236012185944707e-02
8.436215096056006502e+00,7.026292286943934713e-03,3.763901595698108254e-02
8.525962065162985937e+00,7.469231022386328689e-03,4.171847438248388329e-02
8.615709034269965372e+00,6.398633860681465259e-03,4.021893955979177065e-02
8.705456003376944807e+00,5.896451337146178633e-03,3.728157059890983144e-02
8.795202972483922466e+00,6.198421848036131734e-03,3.968196779428467824e-02
8.884949941590900124e+00,5.945201844451710599e-03,4.224605427415151909e-02
8.974696910697879559e+00,5.812201769359024751e-03,4.135179558007129330e-02
9.064443879804858994e+00,5.858335023710086083e-03,3.705953101497237723e-02
9.154190848911836653e+00,7.100638466070316283e-03,4.180714710970452608e-02
9.243937818018816088e+00,6.915609351498478406e-03,4.220700281118393293e-02
9.333684787125795523e+00,6.395523874681625053e-03,4.121066832228963139e-02
9.423431756232773182e+00,5.955403918839636927e-03,4.053720167540662139e-02
9.513178725339752617e+00,6.203152295516141043e-03,4.685382146576135692e-02
9.602925694446730276e+00,7.069923086571549067e-03,4.527112715472707966e-02
9.692672663553709711e+00,6.933647202438959940e-03,4.167549887740362030e-02
9.782419632660689146e+00,6.468655283910059763e-03,3.500858756353502493e-02
9.872166601767668581e+00,6.736500820213853734e-03,3.402082196832656447e-02
9.961913570874646240e+00,6.264702639110056141e-03,4.252095356434220513e-02
1.005166053998162567e+01,6.276604311667255236e-03,4.309062537007975896e-02
1.014140750908860333e+01,6.252679941163072526e-03,4.108264161262636244e-02
1.023115447819558277e+01,6.309326303200348159e-03,4.360479167016279023e-02
1.032090144730256220e+01,6.370777464319654984e-03,4.417824418320318719e-02
1.041064841640954164e+01,6.731271063017438966e-03,4.419112644604004242e-02
1.050039538551651930e+01,6.984024339693738551e-03,4.203192957600348362e-02
1.059014235462349873e+01,6.492860520432923790e-03,4.524667272686841435e-02
1.067988932373047639e+01,6.700765271019129901e-03,4.103277934720928749e-02
1.076963629283745583e+01,6.541072440053082721e-03,4.352600606619064921e-02
1.085938326194443349e+01,6.491583657885910234e-03,4.492007948655371563e-02
1.094913023105141292e+01,6.805738719513352956e-03,4.083582111508343021e-02
1.103887720015839236e+01,6.184199698843865188e-03,3.956991561258895590e-02
1.112862416926537179e+01,6.384616911890643801e-03,4.302895654420623578e-02
1.121837113837234945e+01,6.630445044037761720e-03,3.693088067754031478e-02
1.130811810747932711e+01,6.727980095225506024e-03,3.895456491466332133e-02
1.139786507658630654e+01,6.749146090968048337e-03,4.329089619583203347e-02
1.148761204569328598e+01,6.347422283482610783e-03,4.296077565283835248e-02
1.157735901480026541e+01,5.887515337560919604e-03,4.357776833596650745e-02
1.166710598390724485e+01,6.709540836595799529e-03,3.933196491061830696e-02
1.175685295301422251e+01,6.287427565721316093e-03,3.913042236438987742e-02
1.184659992212120017e+01,6.425161911392972790e-03,4.701223937784408669e-02
1.193634689122817960e+01,6.399262488598351194e-03,4.324341521318017523e-02
1.202609386033515904e+01,5.626274139799897038e-03,4.301959475751228335e-02
1.211584082944213847e+01,6.048327247967509417e-03,4.388250139633315811e-02
1.220558779854911613e+01,6.412865322080720833e-03,4.487614390296213590e-02
1.229533476765609556e+01,6.324666571577998095e-03,4.006056594667946336e-02
1.238508173676307500e+01,6.638428545464933675e-03,3.744907257482232854e-02
1.247482870587005266e+01,6.220882547687028169e-03,4.335161924429305896e-02
1.256457567497703032e+01,6.176148212633513455e-03,4.423408651595742147e-02
1.265432264408400975e+01,6.726623111016385471e-03,4.395328915076222170e-02
1.274406961319098919e+01,7.083421851837044814e-03,4.807643249995530860e-02
1.283381658229796862e+01,6.212497360654499305e-03,4.497460689354353114e-02
1.292356355140494806e+01,6.771152939811863648e-03,4.333646350847931289e-02
1.301331052051192572e+01,6.500258856504256486e-03,4.386774508861991662e-02
1.310305748961890515e+01,6.719919261906022456e-03,4.785983871323704064e-02
1.319280445872588103e+01,7.115899460598287991e-03,4.843162400653822086e-02
1.328255142783286047e+01,7.239698814412582652e-03,4.369440540611545243e-02
1.337229839693983990e+01,7.142213606645964052e-03,4.356079258040831265e-02
1.346204536604681934e+01,7.522852971723606105e-03,4.836916852345720524e-02
1.355179233515379877e+01,7.666075047242033695e-03,4.621695374172438142e-02
1.364153930426077643e+01,7.270937740388239319e-03,3.964555732691749795e-02
1.373128627336775587e+01,6.895087290079874448e-03,4.374872998879949376e-02
1.382103324247473530e+01,6.010981103340888240e-03,3.663144030413625213e-02
1.391078021158171474e+01,6.830116231847196615e-03,4.241219443095129576e-02
1.400052718068869417e+01,6.278987049027991499e-03,4.576421942859648651e-02
1.409027414979567006e+01,7.096668706009831747e-03,4.183861829374271174e-02
1.418002111890264949e+01,7.016869844306971790e-03,3.804022018803519811e-02
1.426976808800962893e+01,7.214252047343975086e-03,4.209540068813398539e-02
1.435951505711660658e+01,6.600664184342159603e-03,4.292027455223725724e-02
1.444926202622358602e+01,7.072749151019785789e-03,4.418013658603373722e-02
1.453900899533056545e+01,7.636354304968605636e-03,4.712882352359536176e-02
1.462875596443754489e+01,7.147077761247883250e-03,4.533620743151890731e-02
1.471850293354452432e+01,6.597986196650452995e-03,4.143710800366553343e-02
1.480824990265150198e+01,7.029560160305377281e-03,4.046734136731245518e-02
1.489799687175847964e+01,7.226357123296453001e-03,3.989913057083729897e-02
1.498774384086545730e+01,6.983352914821523184e-03,4.398716474650604669e-02
1.507749080997243674e+01,6.675153895838201873e-03,4.624424332670470233e-02
1.516723777907941617e+01,7.495728948855543729e-03,4.392656573621047528e-02
1.525698474818639561e+01,9.738289055076111006e-03,4.373468280597762881e-02
1.534673171729337504e+01,9.023429238424368268e-03,4.006803701646853566e-02
1.543647868640035270e+01,7.800398698874251927e-03,3.986794475290781486e-02
1.552622565550733214e+01,7.812099534814405735e-03,3.949435889670400296e-02
1.561597262461431157e+01,8.148180338709483730e-03,3.752739243413577563e-02
1.570571959372129101e+01,8.209240387256620461e-03,3.626774802851293750e-02
1.579546656282826689e+01,7.222544200064688787e-03,4.050675229704301522e-02
1.588521353193524632e+01,7.093530086983130568e-03,4.035285442541038103e-02
1.597496050104222576e+01,7.626215394004083256e-03,4.317606447585070617e-02
1.606470747014920519e+01,7.874511955052246326e-03,3.659186377092294579e-02
1.615445443925618463e+01,7.479301213176579519e-03,3.521955729958910902e-02
1.624420140836316406e+01,7.523327070417511024e-03,3.714016220191439926e-02
1.633394837747013995e+01,7.505910000768637944e-03,3.874781139625303045e-02
1.642369534657711938e+01,7.949797821533152037e-03,3.427467299956338254e-02
1.651344231568409882e+01,7.370807079717074141e-03,3.710664643059964629e-02
1.660318928479107470e+01,7.072582682715293154e-03,3.983380152427307835e-02
1.669293625389805413e+01,6.367292870297857309e-03,3.948738932592803230e-02
1.678268322300503357e+01,7.785826161144230803e-03,4.064586785587044615e-02
1.687243019211201300e+01,8.174807901316267361e-03,4.091543668088210711e-02
1.696217716121899244e+01,7.840361405729702124e-03,3.620382816405268850e-02
1.705192413032597187e+01,7.452805562584694822e-03,3.192236150866556432e-02
1.714167109943295131e+01,7.690540182748146526e-03,3.607866396606532883e-02
1.723141806853993074e+01,7.589814191413704614e-03,3.845982733980513740e-02
1.732116503764691018e+01,8.134486771553617671e-03,4.037736592877991942e-02
1.741091200675388961e+01,7.794842622490267409e-03,3.976653966386112238e-02
1.750065897586086550e+01,7.885701010479704079e-03,3.756228840018020765e-02
1.759040594496784493e+01,7.474971498696799527e-03,3.644327072036637749e-02
1.768015291407482081e+01,8.136533043874195556e-03,3.634089917088737659e-02
1.776989988318180025e+01,9.054130381695755375e-03,3.740507649628318360e-02
1.785964685228877968e+01,8.735582820368837514e-03,3.717614592304904764e-02
1.794939382139575912e+01,8.598507350378111966e-03,3.759251894394455284e-02
1.803914079050273855e+01,7.512265695283619482e-03,3.545533381921496530e-02
1.812888775960971799e+01,7.924625141101978437e-03,3.642222959687970579e-02
1.821863472871669742e+01,8.585315319789326577e-03,3.771353988257809126e-02
1.830838169782367331e+01,8.735225953848634733e-03,3.710366628970262343e-02
1.839812866693065274e+01,8.558660665828549466e-03,3.838521597964821008e-02
1.848787563603763218e+01,7.915706395777547671e-03,3.743320825460119683e-02
1.857762260514461161e+01,8.251767693277014051e-03,3.643552395822315798e-02
1.866736957425159105e+01,7.607348580402893169e-03,3.462080407308579244e-02
1.875711654335857048e+01,7.017462363741755818e-03,3.310696036258681252e-02
1.884686351246554636e+01,7.451079387396039068e-03,3.388463907868483060e-02
1.893661048157252580e+01,8.956827017489100984e-03,2.889098701117780860e-02
1.902635745067950523e+01,8.551736622546293048e-03,2.983615229864922114e-02
1.911610441978648467e+01,8.515686965023175695e-03,3.065172038833216192e-02
1.920585138889346055e+01,8.018316255695137965e-03,2.853118095926241229e-02
1.929559835800043999e+01,8.192737599651460714e-03,2.831731059413218274e-02
1.938534532710741942e+01,7.391290496711578999e-03,3.049775379848847570e-02
1.947509229621439886e+01,8.301183308784090484e-03,3.325047298606956248e-02
1.956483926532137829e+01,9.221507206117687469e-03,3.035048998809144680e-02
1.965458623442835773e+01,8.798616800805908120e-03,2.997806627074826175e-02
1.974433320353533716e+01,9.079024081829787512e-03,3.224509277719674744e-02
1.983408017264231660e+01,8.367287042632037819e-03,3.080574695083514516e-02
1.992382714174929248e+01,8.627127766580410320e-03,3.330397624458855677e-02
2.001357411085627191e+01,8.512421194732930352e-03,3.193359494484512145e-02
2.010332107996325135e+01,7.653989342026500803e-03,3.285801713424593706e-02
2.019306804907022723e+01,7.894809981726688686e-03,2.857317365791740144e-02
2.028281501817720667e+01,8.383783508526115869e-03,2.687144152317348308e-02
2.037256198728418610e+01,8.936385010562207173e-03,2.972108503796867460e-02
2.046230895639116554e+01,9.505074098857920623e-03,2.978749219183228839e-02
2.055205592549814497e+01,9.383906217430787802e-03,3.251997360233933876e-02
2.064180289460512441e+01,9.148632503295542687e-03,2.958479866595345453e-02
2.073154986371210384e+01,8.549874591333432583e-03,3.243222898715995839e-02
2.082129683281908328e+01,8.306702999905848234e-03,2.946232825170739394e-02
2.091104380192605916e+01,7.240974833440445846e-03,2.796522272378971705e-02
2.100079077103303860e+01,8.603301242576539415e-03,2.593573946636148000e-02
2.109053774014001803e+01,9.470447682690612268e-03,2.723971445859179816e-02
2.118028470924699747e+01,8.497610808747869948e-03,2.538434129171202730e-02
2.127003167835397335e+01,8.773207093516362937e-03,2.587633936798743733e-02
2.135977864746095278e+01,8.685175765306619999e-03,2.930027391397418968e-02
2.144952561656793222e+01,7.875439066021649656e-03,2.980441989993597510e-02
2.153927258567491165e+01,8.520868930632061883e-03,2.736916638482195935e-02
2.162901955478189109e+01,8.950457519421308253e-03,2.443120143180075796e-02
2.171876652388886697e+01,7.712192827067469725e-03,2.756240759093897888e-02
2.180851349299584641e+01,7.299868698551785148e-03,2.689641048380774641e-02
2.189826046210282584e+01,7.686837336705980121e-03,2.712477889813758036e-02
2.198800743120980528e+01,8.395901244501794564e-03,2.783148887680959860e-02
2.207775440031678471e+01,8.172545838069983012e-03,2.749638443585698810e-02
2.216750136942376415e+01,8.642570482918872019e-03,2.893091167937636432e-02
2.225724833853074358e+01,9.859307834194310297e-03,2.800623796823412115e-02
2.234699530763772302e+01,1.049612963488603251e-02,2.461102595712138033e-02
2.243674227674469890e+01,1.061377736929164199e-02,2.248028306502357701e-02
2.252648924585167833e+01,1.037143625269758111e-02,2.538414695646568423e-02
2.261623621495865422e+01,9.255936882585582073e-03,2.572304400468728922e-02
2.270598318406563365e+01,8.013998479183534474e-03,2.516183324808475216e-02
2.279573015317261309e+01,8.674611211838587077e-03,2.513231455123025176e-02
2.288547712227959252e+01,8.960403442508632632e-03,2.446486502741425720e-02
2.297522409138657196e+01,8.356666838371631240e-03,2.243862453038316523e-02
2.306497106049355139e+01,9.294202412700743043e-03,2.249252660455115793e-02
2.315471802960053083e+01,9.248797847981816284e-03,2.535206597071847784e-02
2.324446499870751026e+01,8.978385650615081093e-03,2.256824893114875094e-02
2.333421196781448970e+01,9.347885843436898670e-03,2.397375982113574347e-02
2.342395893692146558e+01,9.218805697750312445e-03,2.258229793692700590e-02
2.351370590602844501e+01,7.862515921254231363e-03,2.385138335853352956e-02
2.360345287513542445e+01,8.480029517007965992e-03,2.384432788001050046e-02
2.369319984424240033e+01,9.617443069955062401e-03,2.571157100524897390e-02
2.378294681334937977e+01,9.556434098716702283e-03,2.545535270215962959e-02
2.387269378245635920e+01,7.707272897889205082e-03,2.419171594185112045e-02
2.396244075156333864e+01,7.323641021028333246e-03,2.301345603079322372e-02
2.405218772067031807e+01,9.965332381266034725e-03,2.238220575422369268e-02
2.414193468977729751e+01,1.046443283496575893e-02,2.194849617111913412e-02
2.423168165888427694e+01,9.804567694103497044e-03,2.406821822242682235e-02
2.432142862799125282e+01,1.028744452251713001e-02,2.386552543009180447e-02
2.441117559709823226e+01,9.603999547010313997e-03,1.936301582680150998e-02
2.450092256620521169e+01,8.581886571161743277e-03,1.863226086642275070e-02
2.459066953531219113e+01,8.607713200146114435e-03,1.949983593772248308e-02
2.468041650441917056e+01,9.572428636949712605e-03,2.025807495109257367e-02
2.477016347352615000e+01,9.347716417870905251e-03,2.087207560136751516e-02
2.485991044263312588e+01,9.517799550745343826e-03,2.200441106259671056e-02
2.494965741174010532e+01,1.020405063180138301e-02,1.987317682543010555e-02
2.503940438084708475e+01,1.020632724350503326e-02,1.907193050144400173e-02
2.512915134995406063e+01,9.875562313108062970e-03,1.950648203754386245e-02
2.521889831906104007e+01,9.489960559134060641e-03,1.771268062676881888e-02
2.530864528816801950e+01,8.689672258602201133e-03,1.648401456720251929e-02
2.539839225727499894e+01,9.102084705719075061e-03,1.880043831058154577e-02
2.548813922638197838e+01,9.287222524126467413e-03,1.835894822616726194e-02
2.557788619548895781e+01,9.014817044361045709e-03,1.745643434127678792e-02
2.566763316459593725e+01,9.283287087982653590e-03,1.788338969984288110e-02
2.575738013370291668e+01,9.951209724014160179e-03,1.659993038359585879e-02
2.584712710280989612e+01,1.058353704789125396e-02,1.618643185486013172e-02
2.593687407191687555e+01,1.038198611154120266e-02,1.694280267967840023e-02
2.602662104102385143e+01,1.103401373934411074e-02,1.970744469773727178e-02
2.611636801013083087e+01,9.906082680970889134e-03,2.165594334961538567e-02
2.620611497923781030e+01,9.568824408601414935e-03,2.103234648832289638e-02
2.629586194834478974e+01,1.090703358125771905e-02,2.063526910238287077e-02
2.638560891745176207e+01,9.743620204080004343e-03,2.085775805797348073e-02
2.647535588655874150e+01,9.660132421007473769e-03,1.866089318621806659e-02
2.656510285566572094e+01,1.024204263279266530e-02,1.724681182380453232e-02
2.665484982477270037e+01,1.000970481070639559e-02,1.787204301207977533e-02
2.674459679387967981e+01,1.048046336755578158e-02,1.847071330131005648e-02
2.683434376298665924e+01,1.110496102034764891e-02,1.604934300368682232e-02
2.692409073209363868e+01,9.681214389604128959e-03,1.670019144801329278e-02
2.701383770120061811e+01,9.929436992031656292e-03,1.602525519351572295e-02
2.710358467030759755e+01,1.006205636702306970e-02,1.396940129693470187e-02
2.719333163941457698e+01,1.003525576735052501e-02,1.453978756974898603e-02
2.728307860852155287e+01,1.013280764220830105e-02,1.651882689152805311e-02
2.737282557762853230e+01,1.089979007006702978e-02,1.471976466892754333e-02
2.746257254673551174e+01,1.167445268399907275e-02,1.596853583697604995e-02
2.755231951584249117e+01,1.152598465782797392e-02,1.689615460882284981e-02
2.764206648494947061e+01,1.137708790369107090e-02,1.520488750682740496e-02
2.773181345405645004e+01,1.160215489169814408e-02,1.532764825429736022e-02
2.782156042316342948e+01,1.177929193728279728e-02,1.478570988485984790e-02
2.791130739227040891e+01,1.146087837153926710e-02,1.411175696942102917e-02
2.800105436137738835e+01,1.021210920863738908e-02,1.424234513625688252e-02
2.809080133048436068e+01,1.042642420792611914e-02,1.411866430768606191e-02
2.818054829959134011e+01,1.020950588962670456e-02,1.542614986637498922e-02
2.827029526869831955e+01,1.155361426648147255e-02,1.493590002037943794e-02
2.836004223780529898e+01,1.117369896759970969e-02,1.502566723688232748e-02
2.844978920691227842e+01,1.092280564933005398e-02,1.463063568863887803e-02
2.853953617601925785e+01,1.225178152524827868e-02,1.419695505534743392e-02
2.862928314512623373e+01,1.091740152005288463e-02,1.393301107877360605e-02
2.871903011423321317e+01,1.101169195854222009e-02,1.470604241922857450e-02
2.880877708334019260e+01,1.188213257047940688e-02,1.517097412165456169e-02
2.889852405244717204e+01,1.268525659809379390e-02,1.467856071011692555e-02
2.898827102155415147e+01,1.204831625177451605e-02,1.252622253585451359e-02
2.907801799066113091e+01,1.148795813010794128e-02,1.126678269155774806e-02
2.916776495976811034e+01,1.166496044124482045e-02,1.126086832772299311e-02
2.925751192887508978e+01,1.127205648554979907e-02,1.242082310973963502e-02
2.934725889798206921e+01,1.197131236157129505e-02,1.315174230850275558e-02
2.943700586708904865e+01,1.212598590903886386e-02,1.244513172739772182e-02
2.952675283619602453e+01,1.104299618111459838e-02,1.174387160018719976e-02
2.961649980530300397e+01,1.094493159307648872e-02,1.225354319633746754e-02
2.970624677440998340e+01,1.042974386478983176e-02,1.291605938282429540e-02
2.979599374351695928e+01,1.016775019906331068e-02,1.144594836560620249e-02
2.988574071262393872e+01,1.178758153273848364e-02,1.046939720680956434e-02
2.997548768173091460e+01,1.233197256947555186e-02,1.162959183874143730e-02
3.006523465083789404e+01,1.200146985609105987e-02,1.135432447347815670e-02
3.015498161994487347e+01,1.170222088763354755e-02,1.086141190192826955e-02
3.024472858905185291e+01,1.140941658230072708e-02,1.150273272840427428e-02
3.033447555815883234e+01,1.186352462525224437e-02,1.171738307793274321e-02
3.042422252726581178e+01,1.238279665362225328e-02,1.098541357202245834e-02
3.051396949637279121e+01,1.211755186308489073e-02,1.164141953418742874e-02
3.060371646547977065e+01,1.240725728719374241e-02,1.060008805556290380e-02
3.069346343458675008e+01,1.228756848066963649e-02,1.075985584793530229e-02
3.078321040369372952e+01,1.247550793871291495e-02,1.202636046976422561e-02
3.087295737280070540e+01,1.179239634462281826e-02,1.096097257695508725e-02
3.096270434190768484e+01,1.085372752411871942e-02,1.052854066895988518e-02
3.105245131101466427e+01,1.092444085459032960e-02,1.043584283173036933e-02
3.114219828012164371e+01,1.207402846336470305e-02,1.067067475389430267e-02
3.123194524922862314e+01,1.337653229571931016e-02,8.921416226069438932e-03
3.132169221833560258e+01,1.373647907189555831e-02,1.005286258589669669e-02
3.141143918744258201e+01,1.265793486373472179e-02,1.144661077026090483e-02
3.150118615654955434e+01,1.228345936653453714e-02,1.014600843991901938e-02
3.159093312565653378e+01,1.304484176515231450e-02,1.037951101347785524e-02
3.168068009476351321e+01,1.264596738823903742e-02,1.042101696215801294e-02
3.177042706387049265e+01,1.302965628971266068e-02,1.023647205763364779e-02
3.186017403297747208e+01,1.235321063970478903e-02,1.008077493596525043e-02
3.194992100208445152e+01,1.182568154359330687e-02,9.653274808053689815e-03
3.203966797119142740e+01,1.158802870337394611e-02,9.836238198557832255e-03
3.212941494029841039e+01,1.214323796716177371e-02,9.802945778972154550e-03
3.221916190940538627e+01,1.277520477789946714e-02,9.521757158208054780e-03
3.230890887851236926e+01,1.261754764340517788e-02,9.096856090571755343e-03
3.239865584761934514e+01,1.216581631258344641e-02,9.094473579872506402e-03
3.248840281672632813e+01,1.164988807536497875e-02,8.627206225906144596e-03
3.257814978583330401e+01,1.310986825127690054e-02,8.310371879519693611e-03
3.266789675494027989e+01,1.176054025069166176e-02,8.490361539498879687e-03
3.275764372404726288e+01,1.078050386789400003e-02,1.008097131503126256e-02
3.284739069315423876e+01,1.242601197077132513e-02,1.034903416335994364e-02
3.293713766226122175e+01,1.429738437964423424e-02,9.375316056533413225e-03
3.302688463136819763e+01,1.344337043917902784e-02,8.328191818053344228e-03
3.311663160047518062e+01,1.375715279287177857e-02,7.977069442015852566e-03
3.320637856958214940e+01,1.343333620792717259e-02,8.287317040658147629e-03
3.329612553868913238e+01,1.369908130797468752e-02,8.020192756864111955e-03
3.338587250779610827e+01,1.386445239743615623e-02,7.966837364994334286e-03
3.347561947690309125e+01,1.258384167226425480e-02,7.651596156611591842e-03
3.356536644601006714e+01,1.197417248392831229e-02,7.715192212747056140e-03
3.365511341511705012e+01,1.219406129599718419e-02,8.460497281577291848e-03
3.374486038422402601e+01,1.274778793833071175e-02,7.602942290231007316e-03
3.383460735333100899e+01,1.240931114704345826e-02,7.284497576277765979e-03
3.392435432243798488e+01,1.153180036261494158e-02,8.189443197193597632e-03
3.401410129154496076e+01,1.233731160565259589e-02,8.354858678041905337e-03
3.410384826065194375e+01,1.257913736996214490e-02,6.863737594513420227e-03
3.419359522975891963e+01,1.367429524495814702e-02,6.823697966690324239e-03
3.428334219886590262e+01,1.163114065062247938e-02,5.859574924288763788e-03
3.437308916797287850e+01,1.071102786702770628e-02,6.493755509242197382e-03
3.446283613707986149e+01,1.231323471590330815e-02,7.646629500302303331e-03
3.455258310618683737e+01,1.216901847913690396e-02,6.651211207020168992e-03
3.464233007529382036e+01,1.256331330780451234e-02,5.878231931381551999e-03
