Mode_Index,Frequency_cm-1,Type,Participation_Ratio
441,(138.6554655745376+0j),Real,0.2812586921412026
442,(139.42004487377426+0j),Real,0.4313128001871177
443,(139.79050202645263+0j),Real,0.40414059662351
444,(140.04535026611072+0j),Real,0.41021621031635397
445,(140.4446712220975+0j),Real,0.5062535124926618
446,(140.74939690751472+0j),Real,0.42633696246127384
447,(141.20900873115158+0j),Real,0.48851878305822677
448,(141.52857587026818+0j),Real,0.3299505718215579
449,(141.7529117997043+0j),Real,0.3285587316960237
450,(142.12838037131493+0j),Real,0.4142220343811149
451,(142.52847154198372+0j),Real,0.28518408801149786
452,(142.82298485815787+0j),Real,0.4556840082037874
453,(143.18481835243728+0j),Real,0.444736767316512
454,(143.86593869875566+0j),Real,0.361362395513072
455,(143.9921211002805+0j),Real,0.38886144452812443
456,(144.4722076661911+0j),Real,0.25480394564589887
457,(144.99354003989274+0j),Real,0.35128861300326875
458,(145.12899757758512+0j),Real,0.39918412802439357
459,(145.2168048243343+0j),Real,0.49511829811274427
460,(145.74830464575635+0j),Real,0.3749689038301527
461,(145.96845202674544+0j),Real,0.35046087077717214
462,(146.22827083284764+0j),Real,0.2995568297812058
463,(146.60529141773694+0j),Real,0.3799351316830602
464,(147.22103056044756+0j),Real,0.3626709620692341
465,(147.62322987124554+0j),Real,0.2515115184160129
466,(147.7503418222019+0j),Real,0.4097064305164721
467,(148.13419854328754+0j),Real,0.3750142833147968
468,(148.72015592987478+0j),Real,0.3133204561395186
469,(149.10252433828137+0j),Real,0.35145712737342427
470,(149.7116062354341+0j),Real,0.30259726882685967
471,(150.03342653086818+0j),Real,0.40502801861017546
472,(150.48805792150492+0j),Real,0.3387083930069896
473,(150.70948026057198+0j),Real,0.39031066171491685
474,(151.0674853578274+0j),Real,0.3595933073544861
475,(151.90373844706406+0j),Real,0.22654928190308712
476,(152.36924658427426+0j),Real,0.3874252812162545
477,(152.6379196937391+0j),Real,0.17223162272983344
478,(153.0809645808853+0j),Real,0.39060981889770385
479,(153.36968383495127+0j),Real,0.3835699640185409
480,(153.49665591389288+0j),Real,0.35361861049035215
481,(153.86467808196403+0j),Real,0.41061686923896745
482,(154.56468712756472+0j),Real,0.29586446991195936
483,(154.97162454430963+0j),Real,0.34551409763993063
484,(155.25541428779957+0j),Real,0.3325851493391143
485,(155.48895905270243+0j),Real,0.2899833759737649
486,(155.7401555844211+0j),Real,0.2718914851412865
487,(156.15230608009094+0j),Real,0.33146999227818214
488,(156.49420328160454+0j),Real,0.2801995343499101
489,(156.85535027274346+0j),Real,0.38748323947900454
490,(156.9997362737953+0j),Real,0.3318158388279892
491,(157.27751778252124+0j),Real,0.452089648723585
492,(158.13973258244908+0j),Real,0.3367764465031359
493,(158.51085386980722+0j),Real,0.2853136659416989
494,(158.91699628000606+0j),Real,0.4417337503898675
495,(159.12391828240067+0j),Real,0.3500009373462922
496,(159.47631933384804+0j),Real,0.3508919036281709
497,(160.01698603094695+0j),Real,0.3587903910385996
498,(160.42910297727113+0j),Real,0.3567597710036379
499,(161.24644017863534+0j),Real,0.1660450928050866
500,(161.97998278227044+0j),Real,0.3218043669098792
501,(162.09201403422475+0j),Real,0.31733981816707857
502,(162.81773052970735+0j),Real,0.36947986848309117
503,(163.22866891837268+0j),Real,0.2543689840137192
504,(163.77111074375+0j),Real,0.3611417423278462
505,(164.27239189784828+0j),Real,0.3378657032111485
506,(164.45971214273217+0j),Real,0.3475777910158167
507,(164.69771906957303+0j),Real,0.38853129927953717
508,(165.04275643391506+0j),Real,0.31534682710273537
509,(165.80609646624308+0j),Real,0.3373502031640281
510,(166.30443009083828+0j),Real,0.29130949710317894
511,(166.58959144213063+0j),Real,0.2903006661307453
512,(167.00149813881185+0j),Real,0.29039156887567324
513,(167.41463524140946+0j),Real,0.33747573974903344
514,(168.28036528855944+0j),Real,0.37656435287616224
515,(168.62408431870296+0j),Real,0.22667304790812629
516,(168.9224789215353+0j),Real,0.2672440673416302
517,(169.16983714901033+0j),Real,0.28022592841962246
518,(169.71591408209508+0j),Real,0.2510333893240325
519,(169.90233540908955+0j),Real,0.3300099339317732
520,(170.1832386934673+0j),Real,0.28439726093854123
521,(170.9491240498363+0j),Real,0.15960728891583234
522,(171.16488969345423+0j),Real,0.20573056847196
523,(171.62202331667166+0j),Real,0.13317271888178223
524,(172.29599379687312+0j),Real,0.3105120963497293
525,(172.66639661897398+0j),Real,0.08709259454217966
526,(173.3718173384398+0j),Real,0.38914032993137887
527,(173.84291302755733+0j),Real,0.33552173352686404
528,(174.1428655984451+0j),Real,0.2754600887459502
529,(174.78663607386022+0j),Real,0.3071723142691693
530,(174.86541444616066+0j),Real,0.3819777496697817
531,(175.1392960210174+0j),Real,0.33071812266268963
532,(175.96089938059862+0j),Real,0.3220770080434822
533,(176.19446352960645+0j),Real,0.32721195239703693
534,(176.65355971444967+0j),Real,0.3088534642282565
535,(177.01715319264088+0j),Real,0.2311395158167741
536,(177.63999504078217+0j),Real,0.3134628012985193
537,(177.88460012449826+0j),Real,0.2377866215448183
538,(178.2550786547678+0j),Real,0.3008129804071464
539,(178.91006320189163+0j),Real,0.2955442021974948
540,(179.73749327839946+0j),Real,0.27554071342207404
541,(180.2557076254077+0j),Real,0.2458841348602549
542,(180.70142495392338+0j),Real,0.34070184426563954
543,(181.61576989565407+0j),Real,0.3043308190178023
544,(181.96220697923962+0j),Real,0.4016172233377808
545,(182.35400649368427+0j),Real,0.2621070134802498
