Mode_Index,Frequency_cm-1,Type,Participation_Ratio
335,(94.49222967231917+0j),Real,0.49081510399954276
336,(95.12481587664197+0j),Real,0.4960621770973281
337,(95.24620387165007+0j),Real,0.49436954398716554
338,(95.6930963406238+0j),Real,0.43832444933955705
339,(95.83378397226377+0j),Real,0.46671551405400663
340,(96.08683275599675+0j),Real,0.4401979928434654
341,(96.34423104551533+0j),Real,0.4662248674928315
342,(96.74755770118793+0j),Real,0.4500188052899626
343,(97.31577712161443+0j),Real,0.47975160141690143
344,(97.39134754164806+0j),Real,0.4087958795878892
345,(97.84442134435946+0j),Real,0.4029137390222686
346,(98.19762119570039+0j),Real,0.5395683081431495
347,(98.43095453183427+0j),Real,0.5802787348907024
348,(98.79691738792633+0j),Real,0.5027314812337814
349,(99.10932958293506+0j),Real,0.4193932316303718
350,(99.35506154918555+0j),Real,0.35442390699036336
351,(99.69426363401291+0j),Real,0.4722582775319287
352,(99.8711765230023+0j),Real,0.40964830366301797
353,(100.59143204121457+0j),Real,0.4604213483199071
354,(100.82458465362276+0j),Real,0.43006588522483824
355,(101.1213000921459+0j),Real,0.444325687830567
356,(101.29829442689257+0j),Real,0.4346752566412182
357,(101.51602219632612+0j),Real,0.3194183646546655
358,(101.85377877684893+0j),Real,0.44401556481276505
359,(102.05640103423053+0j),Real,0.5358239931764844
360,(102.57653972754787+0j),Real,0.4190915055396419
361,(102.87134240879364+0j),Real,0.35159620431673433
362,(103.28143864152342+0j),Real,0.46444368248394663
363,(103.58266588210529+0j),Real,0.41576206393055504
364,(103.61437276319981+0j),Real,0.4923418887547802
365,(104.1493285409267+0j),Real,0.4385710179150812
366,(104.2306518471156+0j),Real,0.4165615062749892
367,(104.49586559990406+0j),Real,0.47735823069854133
368,(104.8034407408401+0j),Real,0.4951211138147904
369,(105.18705963482027+0j),Real,0.38152450290435774
370,(105.38509246460498+0j),Real,0.5255546127981686
371,(105.86174867380188+0j),Real,0.4364407505689273
372,(106.06995718938255+0j),Real,0.4972115005070329
373,(106.52650158369524+0j),Real,0.4234724428264148
374,(106.71298726263052+0j),Real,0.40136834554726114
375,(107.38444626027194+0j),Real,0.47186220272730667
376,(107.50317894099945+0j),Real,0.3130106631231589
377,(107.6161233326172+0j),Real,0.41193098138677803
378,(108.08327796978294+0j),Real,0.47581108983538817
379,(108.33189919095035+0j),Real,0.41744067446009175
380,(108.765876392492+0j),Real,0.36658058166648855
381,(109.14254683220143+0j),Real,0.48969533746824856
382,(109.39340001659176+0j),Real,0.3507705779869678
383,(109.61662083422105+0j),Real,0.4143209150177159
384,(110.07730589605006+0j),Real,0.5271169991600537
385,(110.2920370756204+0j),Real,0.4458357443594373
386,(110.80507731014508+0j),Real,0.43839129123420034
387,(111.08690656608876+0j),Real,0.3759646131246089
388,(111.59842271231275+0j),Real,0.3461437969487221
389,(111.89861153538313+0j),Real,0.4094857343283178
390,(112.32363807857124+0j),Real,0.49329769803263745
391,(112.42044235531958+0j),Real,0.5000837895805869
392,(113.00768587353363+0j),Real,0.4730785371988208
393,(113.31624734582971+0j),Real,0.5266740539338909
394,(113.97822034545362+0j),Real,0.3142936597364251
395,(114.08981912111282+0j),Real,0.46632805862604165
396,(114.52035030396824+0j),Real,0.49675050185948133
397,(114.69686477814345+0j),Real,0.41344498506606164
398,(115.25049077495444+0j),Real,0.4741236284566721
399,(115.45653394792727+0j),Real,0.4279034941039157
400,(115.74762757990263+0j),Real,0.47559775398001436
401,(116.04266840802262+0j),Real,0.4967675003606588
402,(116.27555267848935+0j),Real,0.4966140548882666
403,(116.71638525582351+0j),Real,0.5130863299994685
404,(117.01898196946011+0j),Real,0.37103776623742785
405,(117.25136027074359+0j),Real,0.4595837594291561
406,(117.49760972203569+0j),Real,0.4744343320656174
407,(118.05171387536396+0j),Real,0.33580944126992435
408,(118.30566147533358+0j),Real,0.4124947605521664
409,(118.75517628333533+0j),Real,0.18484367024156714
410,(119.28734515333069+0j),Real,0.37651571356500774
411,(119.63886724082771+0j),Real,0.4278094524607322
412,(120.10305949487936+0j),Real,0.3345256539085264
413,(120.3256346097529+0j),Real,0.4092919602751381
414,(120.51050701466481+0j),Real,0.39729432485285315
415,(120.6604585344066+0j),Real,0.3781252994492361
416,(121.28571863056287+0j),Real,0.44736387362260743
417,(121.87993648749088+0j),Real,0.37768945515951363
418,(122.43921024641836+0j),Real,0.4066762818466314
419,(123.01765104635554+0j),Real,0.4228546432464016
420,(123.3449114159074+0j),Real,0.38992351851275586
421,(123.710763144891+0j),Real,0.2992183319558518
422,(123.96340437391983+0j),Real,0.37386448524797855
423,(124.40220203210434+0j),Real,0.4362665800338125
424,(124.75344546536294+0j),Real,0.3495719790488225
425,(125.14109611204191+0j),Real,0.367505408517471
