Step,Volume_A3,P_yz_eV_A3,P_xz_eV_A3,P_xy_eV_A3,J_Na_x,J_Na_y,J_Na_z,J_Cl_x,J_Cl_y,J_Cl_z,J_K_x,J_K_y,J_K_z
4815,7988.168074834743,0.0013450102,-0.0007582477,0.0009394166,0.6267452364569017,-5.939576337707304,-0.45508789406653705,9.180060940743099,18.84636078330556,-21.77166330407471,18.051089893056382,2.4365926985870425,21.09914672144067
4820,7988.168074834743,0.0013222928,-0.0009021057,0.00089945976,0.015706455683886844,-4.593300342949414,-1.6740901907126062,9.613769656756014,17.606794463744396,-20.2349430176784,18.22842012855956,2.3298829349610557,20.78142874455797
4825,7988.168074834743,0.0012445262,-0.0010334362,0.00084660883,-0.6290074461725634,-3.0860141472079423,-2.490756905792522,9.994753853544648,16.330492374933836,-19.031319152165626,18.492149831240862,2.0988987601181672,20.394471569993478
4830,7988.168074834743,0.0011158731,-0.0011518953,0.00079048803,-1.4217179418196062,-1.4418705506253637,-2.78947974708922,10.459737002714359,14.91992796419715,-18.234151117120007,18.819876734277674,1.865319505525398,19.896026558216263
4835,7988.168074834743,0.00094901054,-0.001259849,0.0007397192,-2.4023626107231557,0.22089628093784164,-2.5086720381198147,11.109473603265837,13.350208266673764,-17.827716039853097,19.150784794096875,1.7722726363813806,19.20878370684739
4840,7988.168074834743,0.0007601647,-0.0013585832,0.0006988659,-3.5270569839198442,1.7213869654511935,-1.673347384855563,11.987551583775097,11.666489087986587,-17.700763305885797,19.397401313844345,1.9555011631551258,18.246506345313627
4845,7988.168074834743,0.0005635183,-0.0014439126,0.00066573155,-4.694105840092032,2.89022027162685,-0.407190311814021,13.09170674516765,9.935492301114273,-17.663909437698916,19.460295073128986,2.5176648816728218,16.94349556214264
4850,7988.168074834743,0.00037105128,-0.0015049635,0.0006332258,-5.7787267150492125,3.639241576436353,1.1092555761740623,14.39489454347979,8.185279747582236,-17.508972177642303,19.241728093221642,3.518856050099709,15.27211295653514
4855,7988.168074834743,0.00019531495,-0.0015271455,0.00059391,-6.660987658462925,3.9848493672049052,2.7221637219697623,15.859624207108325,6.377634478873078,-17.095708413017004,18.659259591365593,4.98089348709123,13.245941265081354
4860,7988.168074834743,4.601647e-05,-0.001496121,0.0005407461,-7.240595928662895,4.022356864881322,4.362945799472753,17.434220672844578,4.433601625578448,-16.409487538631648,17.664271317147108,6.887418975393809,10.918938585072182
4865,7988.168074834743,-7.470153e-05,-0.0014012017,0.00046507624,-7.439842691463508,3.8757313211103845,6.023360614028887,19.032073523874104,2.302555803888098,-15.537991840314465,16.265665108048157,9.165090290289806,8.387027696330632
4870,7988.168074834743,-0.00017183839,-0.0012382986,0.0003582234,-7.20381103039146,3.6441604221695396,7.670760626363288,20.51838903276742,0.03855542186108529,-14.580358476130748,14.543318016222946,11.660661496175232,5.7819942148897905
4875,7988.168074834743,-0.00025225512,-0.0010133168,0.00021706893,-6.5063460362074865,3.3672803223912577,9.185336605526343,21.73512054274337,-2.1767087488626,-13.55877105085471,12.62912138253279,14.15280602604121,3.245830955737701
4880,7988.168074834743,-0.000319054,-0.0007435781,4.4992925e-05,-5.360764864632454,3.0276036602176704,10.371926541344463,22.56016015084182,-4.096419812131376,-12.394538088155393,10.658500431779729,16.41219385002892,0.8950083870412433
4885,7988.168074834743,-0.00036671018,-0.0004564347,-0.00015345118,-3.827333783283774,2.5887375769402787,11.02917508005953,22.958530084951537,-5.517023731192628,-10.953612601576761,8.726699483523877,18.27166410791374,-1.2031655374622554
4890,7988.168074834743,-0.00038348083,-0.00018156583,-0.00037581593,-2.006267113775192,2.048393326559113,11.022403351342975,22.985186263723637,-6.365513748185938,-9.116820229140437,6.878976819891547,19.660498562029314,-3.0331864391790626
4895,7988.168074834743,-0.00036356397,6.077558e-05,-0.0006154621,9.74277243770763e-06,1.465414536027771,10.317126370128564,22.727545374787336,-6.720930194226117,-6.823957915813818,5.130340941308822,20.598893890535063,-4.620771743900021
4900,7988.168074834743,-0.00032054188,0.0002660366,-0.00085155794,2.1469528512130474,0.9195605491281675,8.969544739584991,22.220134551307023,-6.7524571508733295,-4.080177356044596,3.490808690665582,21.17627502143233,-6.016970665511378
4905,7988.168074834743,-0.00028463334,0.00044037288,-0.0010508619,4.478522783963474,0.43144929854543435,7.109115494268508,21.399144689753793,-6.615291491707856,-0.9569416182197257,1.9802285450571828,21.52722078583184,-7.279777081593112
4910,7988.168074834743,-0.00028191422,0.00059120206,-0.001183099,7.095393267521634,-0.05688222323578168,4.93350798921051,20.132965217600333,-6.403055419859742,2.395901295939101,0.6295374277982074,21.80331656327626,-8.45701230739074
4915,7988.168074834743,-0.00031722934,0.00072252995,-0.0012367545,10.09047421848989,-0.5958049125015297,2.6907114644334325,18.294043284903477,-6.200706576964354,5.758059972071922,-0.5266216589476942,22.13989075594127,-9.576374383713167
4920,7988.168074834743,-0.00038067158,0.0008338296,-0.0012198328,13.48926354581234,-1.140044052086063,0.6439968439724426,15.827418933110334,-6.140959024261452,8.873819332851898,-1.4587863553166942,22.624382222256646,-10.645419069610272
4925,7988.168074834743,-0.00046332434,0.0009188412,-0.0011492161,17.202774699533244,-1.5772334216649089,-0.9554271050376455,12.803109741039254,-6.355158675534243,11.486733804769418,-2.147988375552519,23.275771140491823,-11.658909581122183
4930,7988.168074834743,-0.0005600349,0.0009667236,-0.0010410347,21.006949428137503,-1.8297442603993623,-1.9002104808616895,9.439248812767644,-6.868513182408984,13.381176065644873,-2.588302376164326,24.041636665079576,-12.608568641110521
4935,7988.168074834743,-0.0006644823,0.0009666417,-0.00090919854,24.572079921668383,-1.9134593218054716,-2.0743349732886163,6.0752745736616145,-7.5560654834565995,14.438859401035593,-2.78945886888771,24.812903640441444,-13.492127531470812
4940,7988.168074834743,-0.0007692459,0.0009150099,-0.00076713297,27.54416459884267,-1.9136524057153066,-1.4847081922646357,3.0935632893568483,-8.191511134305458,14.677556031313035,-2.7798321694435133,25.44854207783538,-14.320450936728642
4945,7988.168074834743,-0.00086841354,0.00082052854,-0.00062628096,29.64760783709842,-1.8970495998705648,-0.25820949317062514,0.8164285876599249,-8.560796513577237,14.251452660585933,-2.6061412114149114,25.801224702560656,-15.12084642446221
4950,7988.168074834743,-0.00095463754,0.0007043805,-0.00049635314,30.76502782758879,-1.814291827400206,1.3903150619160005,-0.5810935358269269,-8.586063754030347,13.413820856401294,-2.326039132379197,25.743733877349587,-15.93173926126415
4955,7988.168074834743,-0.0010149569,0.0005940573,-0.0003879143,30.962677490655622,-1.4912559121344158,3.2216628251924266,-1.1127915968256037,-8.36669129093245,12.434935862960124,-1.991990616902445,25.201325516375437,-16.784202206711917
4960,7988.168074834743,-0.0010348636,0.00051269546,-0.0003098704,30.453912356946674,-0.7425684080712883,5.049400208300314,-0.965321875724089,-8.09595811181809,11.500344923535017,-1.6306954963010192,24.18190480602316,-17.67734844706807
4965,7988.168074834743,-0.0010070921,0.000469401,-0.00026153956,29.512341842504675,0.5031418543753762,6.774023561491726,-0.42594525774364067,-7.941742638430172,10.66599566001873,-1.2285016511722695,22.781979103247803,-18.567622383160924
4970,7988.168074834743,-0.0009353545,0.00045584975,-0.00022829545,28.36814840855193,2.170958047567641,8.350952776455186,0.22259578882842224,-7.985063785118138,9.906802495647256,-0.7328490660992695,21.157483903580943,-19.385358432729266
4975,7988.168074834743,-0.00083096017,0.00045117905,-0.00018893892,27.13959460735903,4.080860411161215,9.737962430732972,0.7876313953409606,-8.21495093557171,9.201004484257687,-0.06933078159356798,19.4774685229193,-20.0665700471503
4980,7988.168074834743,-0.0007081315,0.00043027988,-0.00012906158,25.828797991683317,5.9995404072637974,10.87378300856358,1.1936755624145272,-8.543798694894967,8.57365512543442,0.8354215457976073,17.88763614916279,-20.575041155446677
4985,7988.168074834743,-0.00058314856,0.0003730769,-4.9888873e-05,24.366567244103145,7.686771447328744,11.69399469964879,1.458348557501112,-8.836132719914918,8.082539358100295,2.0329791896829876,16.49273901340603,-20.904137154283816
4990,7988.168074834743,-0.00047329883,0.00027323552,3.4329933e-05,22.67224725690103,8.94283005632861,12.156497588918459,1.6500119418368095,-8.94914717267277,7.783300253963201,3.535635984455503,15.349694717095923,-21.06740080420365
4995,7988.168074834743,-0.00039399893,0.00014323303,0.000108127286,20.69805191332963,9.644914495593191,12.25389142402833,1.8538020790936844,-8.767804827253652,7.70814828412443,5.306041041218189,14.466267783473816,-21.089642752965446
5000,7988.168074834743,-0.00035588743,1.1354236e-05,0.00016504456,18.44497651974344,9.75686868368394,12.018785693086786,2.1482729124462177,-8.222781824315398,7.854172038525977,7.264645443627228,13.809290650019468,-21.000560707239053
5005,7988.168074834743,-0.00036356435,-8.98805e-05,0.00020842384,15.963145724680734,9.321387937359761,11.536074050339044,2.5766182789000824,-7.30122529415524,8.16328698528054,9.318130797524713,13.323214853417818,-20.82696389307067
5010,7988.168074834743,-0.00041465645,-0.00013579089,0.00024639245,13.353356453260139,8.455893066196957,10.94608059782764,3.113437575447124,-6.061945151388436,8.509480342078351,11.39110071527507,12.949429598392092,-20.583163661043827
5015,7988.168074834743,-0.00049765623,-0.00011770963,0.00028594775,10.764617624688261,7.353483901833903,10.39974276028875,3.6559657634271314,-4.646561460027376,8.738535226468631,13.437311380754593,12.636455063315955,-20.26588099433694
5020,7988.168074834743,-0.0005920066,-4.3763812e-05,0.00032994433,8.368495796713622,6.266239343263812,9.964712672474663,4.062783088301418,-3.265280463952812,8.76686033571463,15.426615942562822,12.342418731060027,-19.859176207838672
5025,7988.168074834743,-0.0006735958,6.841299e-05,0.00037720846,6.31172539862128,5.452895575706867,9.550501314345409,4.220531643673069,-2.14662080061128,8.667539059572338,17.325637810023583,12.037102639835942,-19.34564357424744
5030,7988.168074834743,-0.0007246053,0.00020300921,0.00042475134,4.677530929774736,5.100294623052838,8.924598923575786,4.0913608080437305,-1.4625671377597644,8.661329613978925,19.089003047400585,11.70564986803293,-18.713531529144447
5035,7988.168074834743,-0.00074128795,0.0003507848,0.0004694723,3.4824369926584104,5.248414429510381,7.8138824552286215,3.7120633872246733,-1.2546064935831263,9.013007405026148,20.663394223786273,11.349569506449194,-17.954492534015216
5040,7988.168074834743,-0.0007320435,0.00050695735,0.0005088686,2.7027035265720833,5.759568235176635,6.02041038807579,3.1575748447204104,-1.3974904308651492,9.908738964016667,21.99761616410291,10.981299462496102,-17.056751903757792
5045,7988.168074834743,-0.000706926,0.0006655445,0.0005409954,2.2990841464281457,6.3724373264212835,3.484932820651691,2.5062720357373953,-1.6431789115625168,11.389222840616132,23.052538493775902,10.614118644015255,-16.001758129568874
5050,7988.168074834743,-0.0006696876,0.0008159384,0.0005636484,2.2160124229569256,6.829567854534619,0.2887660560525056,1.8341774097126224,-1.7384760285943224,13.351704324441414,23.807704877130565,10.252285463808954,-14.76807305536215
5055,7988.168074834743,-0.00062081515,0.0009438838,0.00057170796,2.3644109503085993,6.985413947159038,-3.3672002542928166,1.231346543470031,-1.5274930260559811,15.57941540900214,24.26213732677701,9.88545648982181,-13.33981789302207
5060,7988.168074834743,-0.0005636752,0.0010362302,0.0005564805,2.6148755293408676,6.817954254061993,-7.1821958270204505,0.8141412075484267,-0.9635802793994133,17.76957762499882,24.428878512402154,9.489003493902421,-11.714984487862337
5065,7988.168074834743,-0.0005068777,0.0010854373,0.0005100376,2.8172888914425203,6.3701172309774865,-10.78986494458991,0.7152093049981767,-0.05670000455147761,19.57299944542905,24.32539701995979,9.029960429171117,-9.91073715835965
5070,7988.168074834743,-0.00046524807,0.001088892,0.00043465782,2.8439834605098513,5.694641243939264,-13.822314399954168,1.0491534172752806,1.1704041624368013,20.660148553603396,23.964758444375047,8.478332335071906,-7.965436879116266
5075,7988.168074834743,-0.00046146708,0.0010439903,0.0003492635,2.6387671724889588,4.849839590835476,-15.99349193882268,1.8670934805918113,2.6712789542513686,20.80361281843074,23.352034457807758,7.822258676712233,-5.937723427981934
5080,7988.168074834743,-0.00052250316,0.0009469445,0.00028738772,2.249055122819489,3.9400798605092913,-17.177979242032286,3.121570813659196,4.323274268738441,19.951970069962446,22.48726939311877,7.080022932034629,-3.90159337411397
5085,7988.168074834743,-0.0006620953,0.0008005313,0.00028386465,1.8208477229720375,3.1343794770691646,-17.445184001225478,4.66543552938718,5.911049297922267,18.25362455419821,21.37161183439589,6.297948372147223,-1.936043068326498
5090,7988.168074834743,-0.00086122984,0.0006233541,0.00035622157,1.546733288187359,2.5942747473054677,-17.0071738842446,6.298861077296786,7.219600800460007,15.991151184289663,20.01230050181898,5.529501530811833,-0.11157964299137824
5095,7988.168074834743,-0.0010739542,0.0004474117,0.00049345044,1.5905329220942876,2.361669210473342,-16.112455463829296,7.842054393457587,8.174816470148194,13.46404021416533,18.425307391707474,4.806891383103723,1.5208131619255152
5100,7988.168074834743,-0.0012554271,0.00030599866,0.00065849116,2.0286176298861465,2.339338560967013,-14.978037329775587,9.192002579470213,8.879379445329231,10.915920429286814,16.637274314592513,4.12465914996442,2.934514881573607
5105,7988.168074834743,-0.0013831494,0.00022350388,0.0008034287,2.8204297388067134,2.3875393799316984,-13.779636339305622,10.35008524745442,9.510336108046154,8.524506916516149,14.687379532356724,3.445501770939975,4.127527529902991
5110,7988.168074834743,-0.001457054,0.00021147316,0.0008941631,3.819817703667657,2.434221941343143,-12.654653789976924,11.410398686421086,10.187100953983368,6.405549442223161,12.627678080761552,2.7220541670797536,5.121502623109234
5115,7988.168074834743,-0.0014873374,0.00026621157,0.00092944904,4.84451788006409,2.496465239679545,-11.694154048568867,12.492314789727953,10.926194890162787,4.606675916122587,10.521061671324286,1.9207171024575511,5.95987642296122
5120,7988.168074834743,-0.0014877055,0.0003689417,0.00093577546,5.761750626206053,2.610355291928734,-10.937066518602705,13.657952327539515,11.696021260315955,3.1075748855695977,8.438191487615267,1.0370009127403184,6.70189006401223
5125,7988.168074834743,-0.0014766377,0.00049259386,0.0009427148,6.506918179997413,2.762901569926047,-10.384592195153575,14.89689105216164,12.481293580262626,1.8467899627907531,6.454085327016808,0.09918227485132303,7.410200967979006
5130,7988.168074834743,-0.0014778521,0.0006122803,0.0009643989,7.032068470993371,2.910507634142285,-10.024194470282284,16.182270871578087,13.271894559015617,0.7621617189717895,4.643555384832731,-0.8390245295774506,8.134431469546954
5135,7988.168074834743,-0.0015105582,0.00071245665,0.0010007943,7.279958530247498,3.0809072098984487,-9.832231179704882,17.502793472734048,13.975958781075587,-0.19208163046459514,3.075142534487392,-1.7134882557253994,8.896711588609733
5140,7988.168074834743,-0.0015757472,0.00078480894,0.0010445049,7.2464183289705115,3.458185086745518,-9.755800556154332,18.805990476394957,14.351683397717983,-1.0564336128536445,1.8054854462911383,-2.466490742557376,9.6846329800518
5145,7988.168074834743,-0.0016501128,0.0008229015,0.001078976,7.05237006268017,4.310176165780154,-9.723377760757336,19.928997725500242,14.09224970478563,-1.8577449505773904,0.8765265174674335,-3.0590482202057454,10.453521396500845
5150,7988.168074834743,-0.0016956567,0.00082380197,0.0010780254,6.901599851247928,5.756388778130942,-9.711523997258388,20.640870406442417,13.061833496708193,-2.5518603306741086,0.3154240350354005,-3.4748446735026777,11.135782806186299
5155,7988.168074834743,-0.0016827091,0.0007944182,0.0010221682,6.960144509343267,7.620106545078899,-9.794955095824895,20.76372101565264,11.438578232932478,-2.9864450008794767,0.13402900508067006,-3.7153068156473585,11.653798688041105
5160,7988.168074834743,-0.0016086329,0.000749012,0.0009078405,7.280866851310028,9.53339037076353,-10.101851144772132,20.252180216578356,9.598454092053277,-2.9595512665314283,0.32484751787837585,-3.7884664730515345,11.933800941498601
5165,7988.168074834743,-0.0014960121,0.00069930183,0.0007394782,7.803073635061269,11.135088719513313,-10.721363167084975,19.20046822198762,7.904345298835957,-2.3255961261879667,0.854353021704308,-3.6960557875206135,11.919357886324986
5170,7988.168074834743,-0.0013780051,0.00064723374,0.0005219831,8.381262976288967,12.158783906116017,-11.649230600606872,17.81650268988048,6.610097462010072,-1.0614375172076471,1.6601293563339325,-3.4255029503762606,11.583066737924936
5175,7988.168074834743,-0.001284583,0.00058613875,0.00025965774,8.807729890846721,12.412345486000287,-12.784732796851364,16.39109176661347,5.8831993316695845,0.7232212113681298,2.659073253894751,-2.9521661911237014,10.933910229619768
5180,7988.168074834743,-0.0012303742,0.0005079161,-4.0976065e-05,8.833667901709267,11.7680938229662,-13.954785430719538,15.257843432004815,5.8240712270187,2.8106792933808773,3.76638345478336,-2.248786390074834,10.016504782264645
5185,7988.168074834743,-0.0012056907,0.00041069102,-0.0003691738,8.207088077965599,10.223882036616718,-14.949807168636879,14.734975140904648,6.410880610403816,4.922209327339722,4.915831563839167,-1.2913842427221374,8.899996411562727
5190,7988.168074834743,-0.0011809847,0.00030132738,-0.0007095624,6.729796777908594,7.970284943161692,-15.557976782093872,15.056481080370276,7.429602168426478,6.768801630519651,6.071617017329523,-0.05650859035058087,7.661573807488722
5195,7988.168074834743,-0.0011249719,0.0001933879,-0.0010440793,4.319290614424023,5.359823813936833,-15.595053513728315,16.3091590255876,8.501874829146526,8.091572729781099,7.229444998000376,1.481679893732057,6.375879360433726
5200,7988.168074834743,-0.0010240801,0.000104741244,-0.0013539037,1.0598900812537582,2.7759592922213923,-14.943730476775498,18.38895706092714,9.225990441284644,8.699794155179461,8.409047713711011,3.341428703552361,5.116334918171462
5205,7988.168074834743,-0.00088881835,5.415983e-05,-0.0016185296,-2.7751535318175646,0.5161239727915523,-13.5959935074327,20.996014326267844,9.318063866091233,8.507771118803712,9.637034022413399,5.509190379714989,3.960620895617371
5210,7988.168074834743,-0.00074633566,5.3829885e-05,-0.0018154708,-6.756603994094844,-1.2350531504468973,-11.670609190359075,23.694613835842556,8.662193641210887,7.555765489134959,10.91988512272333,7.91623759145323,2.9872421754715908
5215,7988.168074834743,-0.000628773,0.000101200094,-0.0019251391,-10.402721791136218,-2.399072293102787,-9.393728873719057,26.04283913735613,7.307641014564703,6.0062020005502825,12.217777284964953,10.434809495818902,2.2599250731454
5220,7988.168074834743,-0.0005607696,0.00017905493,-0.0019389279,-13.312803190304328,-3.0182079447965817,-7.040770492339336,27.732985405024895,5.461410369904749,4.104171429411974,13.43771231416435,12.900175651128214,1.8089973754412236
5225,7988.168074834743,-0.00055136776,0.00026592176,-0.0018649655,-15.25685874828291,-3.24524350510705,-4.852523680395507,28.66160457823477,3.441031858131006,2.104122076449598,14.453148673092482,15.147589746280856,1.6208000730420205
5230,7988.168074834743,-0.0005944364,0.00034636856,-0.0017285363,-16.197617515708814,-3.2694629774175556,-2.974812007506671,28.917174721857894,1.566718960849082,0.20752972223500876,15.138337413933584,17.046122185318648,1.639680714406393
5235,7988.168074834743,-0.0006747627,0.00041232852,-0.00156018,-16.268861275099006,-3.2289486367769715,-1.4549120953045103,28.72516305045698,0.05603584001136852,-1.4532284581177812,15.401592680659128,18.516291120111692,1.7805390567572354
5240,7988.168074834743,-0.00077058625,0.0004598705,-0.0013782907,-15.710339728806547,-3.1777367677075237,-0.2615354013717015,28.357289147747874,-1.005972437867335,-2.812644507239831,15.210945107536133,19.52708770657437,1.9465787452517285
5245,7988.168074834743,-0.0008538828,0.00049270445,-0.0011814495,-14.769706467135665,-3.1101345786680628,0.7130166279646373,28.019458642570473,-1.6234789936655005,-3.8878230416571498,14.608142211464337,20.076992011712992,2.0472051642335716
5250,7988.168074834743,-0.00089673826,0.0005243114,-0.000956818,-13.639719189710418,-3.0013522858878297,1.6420965601107609,27.79637157478734,-1.827183525516535,-4.782625431694662,13.701241926171353,20.1719139550335,2.0129276847491306
5255,7988.168074834743,-0.00088437385,0.00056995644,-0.00069303403,-12.466377502058139,-2.8456305718516397,2.690676843395294,27.69348614213319,-1.625541443927367,-5.6225538760386335,12.630785561528175,19.814550253963073,1.8042757617476082
5260,7988.168074834743,-0.00082108425,0.0006360929,-0.00038750726,-11.377987367928696,-2.686392554716571,3.907714144643931,27.712839897102608,-0.9805994669204026,-6.447065254882094,11.523041497258824,19.010370121203128,1.4117496655598112
5265,7988.168074834743,-0.0007242084,0.0007183694,-4.6340898e-05,-10.473308614889946,-2.6159671674774874,5.183497344383565,27.872994274360256,0.1782753455245918,-7.158264321280054,10.458208485518703,17.781069511929942,0.8471653423165554
5270,7988.168074834743,-0.0006163795,0.00080598093,0.00031720565,-9.779877146354963,-2.73716746193099,6.301178760149694,28.167466905685583,1.9078303636034182,-7.560008824167657,9.470304430154506,16.172714746820297,0.13122825632298118
5275,7988.168074834743,-0.00052174897,0.00088650984,0.0006831512,-9.236337795327971,-3.108251659793263,7.029343503741754,28.523450685061075,4.198011307797121,-7.441243046601347,8.570781114166898,14.253618158692289,-0.7157024139161079
5280,7988.168074834743,-0.0004614808,0.0009500637,0.001027197,-8.716072306500832,-3.705668292769356,7.205435288338546,28.800669820978296,6.943256673077551,-6.656493420382954,7.773296301330851,12.105789474798533,-1.6765438668336259
5285,7988.168074834743,-0.00044926166,0.0009921705,0.0013256636,-8.070138870111846,-4.429729189055021,6.790751295989819,28.8245613851677,9.956738598421065,-5.1815372666874175,7.103471543470227,9.816368768491257,-2.73681602314183
5290,7988.168074834743,-0.00048719897,0.0010152323,0.00156146,-7.166724813162584,-5.142710802633469,5.889438049401859,28.432440665490926,13.014615175761787,-3.1332490435511318,6.592178353200729,7.471473828508627,-3.8837909573922955
5295,7988.168074834743,-0.0005648931,0.001027537,0.0017277637,-5.91741317047767,-5.700522229083385,4.726026924228561,27.514498109045658,15.89166678369845,-0.7483271206433457,6.260809483782803,5.152233764861468,-5.1053017734958415
5300,7988.168074834743,-0.0006592116,0.0010391744,0.001826582,-4.2885270966208235,-5.96394593266154,3.581106218148987,26.037983002101523,18.375626438983158,1.6768477844626544,6.108438315044348,2.93169819192308,-6.385555718530771
5305,7988.168074834743,-0.0007375365,0.0010551192,0.0018641117,-2.301381475760575,-5.815671978464474,2.6934399193739846,24.053148288342957,20.287612703972695,3.875982378568658,6.10612741222594,0.8714382983619524,-7.697024284629249
5310,7988.168074834743,-0.00076666597,0.0010717872,0.0018462162,-0.029635230488151088,-5.2037671871018985,2.1623687377903007,21.688684523758152,21.528966778185417,5.702239000445038,6.198845133767644,-0.9818201804680009,-8.992209546937472
5315,7988.168074834743,-0.00072351756,0.0010814413,0.0017770584,2.398649089822774,-4.192922112844594,1.9063004690431153,19.14589881757044,22.134322717652207,7.169267905937081,6.313346488459682,-2.598021154169782,-10.203170366276128
5320,7988.168074834743,-0.0006039491,0.0010804016,0.0016598775,4.7989211895678245,-2.980762492232083,1.7041512974571988,16.68872380126911,22.285908928938692,8.422926271628164,6.370249468185828,-3.9617666452047153,-11.254679941300411
5325,7988.168074834743,-0.00042611285,0.0010704194,0.0014989496,6.947163896858417,-1.850697090245144,1.2903999763618668,14.613101727039485,22.260276897071957,9.669125813386128,6.297628837332193,-5.066200060633219,-12.08712848360038
5330,7988.168074834743,-0.00022524004,0.0010528661,0.0013021668,8.62680751758804,-1.0760337027093057,0.4549413002639522,13.188219696746696,22.324689187566552,11.093368502374794,6.042867329564793,-5.905275615785012,-12.67591224303315
5335,7988.168074834743,-3.583157e-05,0.0010240634,0.001081422,9.684570117189155,-0.8295351118429108,-0.8882191401755808,12.592162052218068,22.641035700848594,12.795815237174907,5.581162184640738,-6.4681205769790715,-13.035198443930414
5340,7988.168074834743,0.00012606256,0.0009771955,0.0008505694,10.065205192736771,-1.134245585824598,-2.6742323556648016,12.871873157976976,23.215031622713074,14.752373517355515,4.920816182984887,-6.737406135265427,-13.205743434792668
5345,7988.168074834743,0.00026341222,0.00090900465,0.0006230763,9.819237372311777,-1.8559265054643639,-4.700721727138672,13.933700777091385,23.891428529329065,16.809628903763144,4.104956426347619,-6.6921221712743275,-13.236509161669447
5350,7988.168074834743,0.00038246484,0.00082643406,0.0004147108,9.096270797138873,-2.75587902740494,-6.695648744677102,15.5545958115176,24.41367532740748,18.73832634311758,3.2070280727146843,-6.314416418832202,-13.170279805487654
5355,7988.168074834743,0.00048559826,0.00074604654,0.0002460388,8.122626418878511,-3.6117296229201608,-8.435391774841493,17.4172736184332,24.5532422982256,20.345261177993155,2.3179949863059393,-5.598132613600406,-13.037471719869346
5360,7988.168074834743,0.00058120507,0.0006887445,0.00013618819,7.145274015450431,-4.320489028635842,-9.848496590599327,19.186124011837336,24.21854705049606,21.578557089108568,1.5264969913640472,-4.55467813786681,-12.857662832461857
5365,7988.168074834743,0.0006853261,0.00067290926,9.116844e-05,6.3592692540455165,-4.893336009059335,-11.042893351437899,20.60200036434205,23.450799318689466,22.562444739603148,0.8966255777503234,-3.2140833720638478,-12.647153904817161
5370,7988.168074834743,0.0008032739,0.00070855225,9.5676325e-05,5.8724621446940155,-5.367377270373022,-12.243932649795395,21.535394880163462,22.33487338362153,23.545694598221512,0.45003797636477927,-1.6241161000668365,-12.42936421563637
5375,7988.168074834743,0.000917277,0.0007940269,0.00011889897,5.723607968820449,-5.731038987388952,-13.667928157901997,21.97443747066379,20.926860225478382,24.782076140459242,0.15984947454294973,0.14755915081177928,-12.241750192874962
5380,7988.168074834743,0.0009968195,0.0009162344,0.00012974016,5.915744389208575,-5.928581074738526,-15.390185282807805,21.981636305841196,19.262808220641613,26.396211365701763,-0.03948586604214732,2.009153252349555,-12.1336285003009
5385,7988.168074834743,0.0010219255,0.0010515825,0.000109581095,6.43378698591683,-5.918414736002656,-17.270476511470633,21.653616806338935,17.415364984310667,28.298598734138164,-0.2295090015524215,3.8464304767715554,-12.155724527782796
5390,7988.168074834743,0.0009975211,0.0011680447,5.4523527e-05,7.248992394104295,-5.712552490629373,-18.97528213429019,21.091616815886912,15.518388697139539,30.19675469736111,-0.48271439649229064,5.537544707635154,-12.349074675660733
5395,7988.168074834743,0.00094997144,0.0012328642,-3.0266523e-05,8.323176898601977,-5.35273075867894,-20.097253514328493,20.380921502537124,13.71918208456243,31.707731150934812,-0.8462032866592764,6.97692951750496,-12.738079908830615
5400,7988.168074834743,0.000912688,0.0012248203,-0.00013504796,9.612621774316233,-4.843881447961162,-20.315890976951096,19.582785030890104,12.092004660971565,32.51380342540335,-1.3375116637181668,8.095257763181785,-13.325514637063963
5405,7988.168074834743,0.00091336353,0.0011429003,-0.00024619422,11.06019026854616,-4.1144596044921355,-19.50975706327904,18.74516747787263,10.592468000500798,32.46940221421582,-1.9474627747405497,8.865372635013323,-14.08724755241302
5410,7988.168074834743,0.0009650125,0.0010061013,-0.00034711696,12.579047312015481,-3.041989282007985,-17.767328650925492,17.92299436876917,9.090906811030273,31.61004044472622,-2.6441467551195705,9.294463342838117,-14.970314293946199
5415,7988.168074834743,0.0010580306,0.0008476014,-0.00042020858,14.040076466264013,-1.5132556692276424,-15.333208031927144,17.19534654373408,7.448721050723023,30.104182672273158,-3.3775281170195717,9.40791586811456,-15.898577272390964
5420,7988.168074834743,0.0011595936,0.0007060774,-0.00044883194,15.2659881662125,0.5208517677112976,-12.574095779178835,16.677323989763376,5.59098135760707,28.229794533785128,-4.0854173753426934,9.231548170542784,-16.78330123424631
5425,7988.168074834743,0.0012315984,0.0006151467,-0.00042304397,16.051497030349722,3.0110545248765046,-9.971384228862238,16.50069659063544,3.5516847247125227,26.374466109126036,-4.694298748330218,8.780642079761545,-17.53068472405822
5430,7988.168074834743,0.001261103,0.0005951973,-0.00034682298,16.234210239768306,5.788782525317634,-8.015503045913876,16.732622860544755,1.4909481637367437,24.930098050586924,-5.108938334920274,8.063650318266859,-18.042197784228037
5435,7988.168074834743,0.0012641267,0.0006517562,-0.00023815504,15.770914342608611,8.566741917694578,-6.980414116566185,17.291241530141154,-0.32256463396350155,24.06737222165076,-5.204261071721155,7.0992039549001245,-18.21456103363117
