Freq_rad_ps,VDOS_Na,VDOS_K
8.068252522717394015e+01,3.951750955377175993e-04,9.235559061656965459e-05
8.077227219628090893e+01,4.383571155405868681e-04,9.023147191060718704e-05
8.086201916538789192e+01,5.040472514929527454e-04,8.149484622370530137e-05
8.095176613449487490e+01,5.112579113831660802e-04,8.474855249236877227e-05
8.104151310360185789e+01,4.746638850753887983e-04,7.710133268449459638e-05
8.113126007270882667e+01,5.055304487169951129e-04,6.734155291078787833e-05
8.122100704181580966e+01,4.532886414227835269e-04,8.620423913840019332e-05
8.131075401092279265e+01,4.151516110720102634e-04,7.836652758648144843e-05
8.140050098002976142e+01,3.980874241256079915e-04,7.414046821273373943e-05
8.149024794913674441e+01,4.677368625169828664e-04,7.735974287015986615e-05
8.157999491824372740e+01,4.572597067451202794e-04,7.453090163178520335e-05
8.166974188735071039e+01,4.039132715863524132e-04,6.837737982203580169e-05
8.175948885645767916e+01,4.598520372335739318e-04,7.074110124574183099e-05
8.184923582556466215e+01,4.503373264953323789e-04,6.839898018136432857e-05
8.193898279467164514e+01,4.212236254979976648e-04,7.043553047548610101e-05
8.202872976377862813e+01,3.625174340669129729e-04,6.870110730794505983e-05
8.211847673288559690e+01,4.335845830969640925e-04,7.187875128702292784e-05
8.220822370199257989e+01,4.617830155478985332e-04,6.853692936189405120e-05
8.229797067109956288e+01,4.325615382321509406e-04,7.940944621470355828e-05
8.238771764020653166e+01,4.007080033169195467e-04,7.899238210332594110e-05
8.247746460931351464e+01,3.921389668798550346e-04,7.111523864452623165e-05
8.256721157842049763e+01,4.036488590753502942e-04,6.537302118405239541e-05
8.265695854752748062e+01,4.190468844831156674e-04,6.977367137935636327e-05
8.274670551663444940e+01,4.094412910846119522e-04,6.555123674835497969e-05
8.283645248574143238e+01,3.769471655380543821e-04,6.380438830575686673e-05
8.292619945484841537e+01,5.069045665265609849e-04,6.096821647560889883e-05
8.301594642395539836e+01,4.203703337167911144e-04,6.422336410174996893e-05
8.310569339306236714e+01,4.158519781975981858e-04,6.343341788684172177e-05
8.319544036216935012e+01,4.364149264340872543e-04,7.092148497138731598e-05
8.328518733127633311e+01,4.129910675220812731e-04,6.970271066896398899e-05
8.337493430038330189e+01,4.116028620767912534e-04,6.365178591221951694e-05
8.346468126949027067e+01,3.705941103906229355e-04,6.719059303960190830e-05
8.355442823859725365e+01,3.762219094012978523e-04,5.849709302461453373e-05
8.364417520770423664e+01,3.851117246384614247e-04,6.525386720391632297e-05
8.373392217681121963e+01,3.780736598810742455e-04,6.845576916897140216e-05
8.382366914591818841e+01,3.409039214161511001e-04,5.897369094676316905e-05
8.391341611502517139e+01,3.737175963685968939e-04,5.771380865795989752e-05
8.400316308413215438e+01,3.961472996089968599e-04,5.847421194622714618e-05
8.409291005323912316e+01,3.908142497371325198e-04,6.228484518026811340e-05
8.418265702234610615e+01,3.845488749365079200e-04,6.198612421063435791e-05
8.427240399145308913e+01,3.914032048245111588e-04,5.611187957982799110e-05
8.436215096056007212e+01,4.161962834995551279e-04,5.657247146958048500e-05
8.445189792966704090e+01,3.892295007999937561e-04,6.256299525725792974e-05
8.454164489877402389e+01,3.748450789751734129e-04,5.639162463901401830e-05
8.463139186788100687e+01,3.468280489887293400e-04,6.045709957265846881e-05
8.472113883698798986e+01,3.153844641650599455e-04,4.926148403461036809e-05
8.481088580609495864e+01,3.459462141400624778e-04,5.265459362940452462e-05
8.490063277520194163e+01,3.827230800522025121e-04,5.248208603656929078e-05
8.499037974430892461e+01,3.680613220728639690e-04,5.056405271386942848e-05
8.508012671341589339e+01,3.802460453966704092e-04,4.927461634046456239e-05
8.516987368252287638e+01,3.786343898483706880e-04,5.382083382416597998e-05
8.525962065162985937e+01,3.619446489018323353e-04,5.839335245207186962e-05
8.534936762073684235e+01,3.399698297491358522e-04,5.547675382251747114e-05
8.543911458984381113e+01,2.930261080900971446e-04,4.770917105748404127e-05
8.552886155895079412e+01,3.028797269098110288e-04,4.617042310655851731e-05
8.561860852805777711e+01,3.672059443884172453e-04,4.921803391335750303e-05
8.570835549716476010e+01,3.777881628607234377e-04,5.105461622413459552e-05
8.579810246627172887e+01,3.222896054200306945e-04,5.349735291902209700e-05
8.588784943537871186e+01,2.888792989209826084e-04,5.010542447794788355e-05
8.597759640448569485e+01,3.174152896774185364e-04,4.834555173344571997e-05
8.606734337359266362e+01,3.374560422369614083e-04,5.037400055372929261e-05
8.615709034269964661e+01,3.014127064058891672e-04,5.082914108018150395e-05
8.624683731180662960e+01,2.990151803519010255e-04,5.239258349769279269e-05
8.633658428091361259e+01,3.457072822012285333e-04,5.274254887608716998e-05
8.642633125002058136e+01,3.627995167100561648e-04,4.406571178735363230e-05
8.651607821912756435e+01,3.596411586356120871e-04,4.576203683596284167e-05
8.660582518823454734e+01,3.414461230957589787e-04,4.604647008787143337e-05
8.669557215734153033e+01,3.315738012144152261e-04,4.581694583373876665e-05
8.678531912644849911e+01,3.346734379515015740e-04,4.754844756080421972e-05
8.687506609555546788e+01,3.468127052420188626e-04,4.848551798056989541e-05
8.696481306466245087e+01,3.024942532649192847e-04,4.935831465932546865e-05
8.705456003376943386e+01,2.990954393232076770e-04,4.705461532116205864e-05
8.714430700287640263e+01,2.980111549918703479e-04,4.630298033873590135e-05
8.723405397198338562e+01,2.769606980884140924e-04,4.129765406982427689e-05
8.732380094109036861e+01,2.758759252109506833e-04,4.656631258194849883e-05
8.741354791019735160e+01,2.652943737760050588e-04,4.664526146670980620e-05
8.750329487930432038e+01,2.821392370235517632e-04,4.784967489071629220e-05
8.759304184841130336e+01,3.243097002066929759e-04,4.739429651855972005e-05
8.768278881751828635e+01,3.270986400471535740e-04,5.180854093892550509e-05
8.777253578662525513e+01,3.270999107017352357e-04,5.355305699469487983e-05
8.786228275573223812e+01,2.965656548932621688e-04,4.953016402256246785e-05
8.795202972483922110e+01,2.565088846292863461e-04,4.795188515013847004e-05
8.804177669394620409e+01,2.536501837643147044e-04,4.572461070138242675e-05
8.813152366305317287e+01,2.634291021133783827e-04,3.890221693736343295e-05
8.822127063216015586e+01,2.975197660398107898e-04,3.790041313388095980e-05
8.831101760126713884e+01,3.102023608584309009e-04,3.969141534453509503e-05
8.840076457037412183e+01,3.033240875238272139e-04,4.328818597956543015e-05
8.849051153948109061e+01,2.582264050770536777e-04,4.294528517955528008e-05
8.858025850858807360e+01,2.680067676699698508e-04,4.164055564759768386e-05
8.867000547769505658e+01,2.510497872129841858e-04,4.225267100195659548e-05
8.875975244680202536e+01,2.570542030663972434e-04,4.434091698808352117e-05
8.884949941590900835e+01,2.811412598117282269e-04,4.427594464742916000e-05
8.893924638501599134e+01,2.942694406386802720e-04,4.307208453420819614e-05
8.902899335412297432e+01,2.847280631019541517e-04,4.719435009415115430e-05
8.911874032322994310e+01,2.303683762189224170e-04,4.489263282732425101e-05
8.920848729233692609e+01,2.126892936386249537e-04,4.361090156303714088e-05
8.929823426144390908e+01,2.251720007773149173e-04,4.244197242548985164e-05
8.938798123055089206e+01,2.617660640387273110e-04,3.916563438087071225e-05
8.947772819965786084e+01,2.535255758050394955e-04,3.860933993068228548e-05
8.956747516876484383e+01,2.153667604044400550e-04,4.368186365725331614e-05
8.965722213787182682e+01,2.331884966455583690e-04,4.132105033401629890e-05
8.974696910697879559e+01,2.432408723464235675e-04,4.334694961533355995e-05
8.983671607608577858e+01,2.483618192930712142e-04,4.003196218815424916e-05
8.992646304519276157e+01,2.489869637346191580e-04,4.122038798763622236e-05
9.001621001429974456e+01,2.277471040671668440e-04,4.017546785257920875e-05
9.010595698340671333e+01,2.296225976867219106e-04,3.683004493312152551e-05
9.019570395251369632e+01,2.480467593953650349e-04,3.310791899362765651e-05
9.028545092162066510e+01,2.549255958516756472e-04,3.390571177768905654e-05
9.037519789072764809e+01,2.378384731555142082e-04,3.493654102589690630e-05
9.046494485983461686e+01,2.261981011760522825e-04,3.299076504263911025e-05
9.055469182894159985e+01,2.581581619788069176e-04,3.492064602952224057e-05
9.064443879804858284e+01,2.711951989726391001e-04,3.852534313199560350e-05
9.073418576715556583e+01,2.551472240021461523e-04,3.420387302403077778e-05
9.082393273626253460e+01,2.450261967835711224e-04,3.885733984922035714e-05
9.091367970536951759e+01,2.352063620327804201e-04,3.852247556409330823e-05
9.100342667447650058e+01,2.269621339045231709e-04,3.783680201086113296e-05
9.109317364358348357e+01,2.300072988986966551e-04,3.609063270659714504e-05
9.118292061269045234e+01,2.471150615807026765e-04,3.280888791560017761e-05
9.127266758179743533e+01,2.391693079265381496e-04,3.387796339382406096e-05
9.136241455090441832e+01,2.379466173918343543e-04,3.677760129964908028e-05
9.145216152001138710e+01,2.542877946230708073e-04,3.240418330324247484e-05
9.154190848911837008e+01,2.252887352213626341e-04,3.202515741066288619e-05
9.163165545822535307e+01,1.840468904184692014e-04,3.196482070381798264e-05
9.172140242733233606e+01,2.099493968204322182e-04,3.251790656764049051e-05
9.181114939643930484e+01,2.626407964547136696e-04,3.393240565772049494e-05
9.190089636554628783e+01,2.259414472878133252e-04,3.117803887378723093e-05
9.199064333465327081e+01,1.793359102866348101e-04,3.392559726549802297e-05
9.208039030376025380e+01,1.760436045773438305e-04,3.499615640380061127e-05
9.217013727286722258e+01,1.943808155731532210e-04,3.427340167103534941e-05
9.225988424197420557e+01,2.059625064849099384e-04,3.183895250388046595e-05
9.234963121108118855e+01,2.004018626565921910e-04,2.950939395784083849e-05
9.243937818018815733e+01,2.020625694015063098e-04,2.733502748671481024e-05
9.252912514929514032e+01,1.878667997284625909e-04,2.965423637552948210e-05
9.261887211840212331e+01,2.120013653083518653e-04,3.465777964530610943e-05
9.270861908750910629e+01,2.130477142781097579e-04,3.734587930697728995e-05
9.279836605661607507e+01,2.306263371364269542e-04,3.241431144915398144e-05
9.288811302572305806e+01,2.318196152971269131e-04,3.219820452783166809e-05
9.297785999483004105e+01,1.999127831568800917e-04,3.146049357088850614e-05
9.306760696393700982e+01,2.044186929081706129e-04,2.746892774783537151e-05
9.315735393304399281e+01,2.127762630384587685e-04,2.893404653040466945e-05
9.324710090215097580e+01,1.918694183298936227e-04,2.776736127854431590e-05
9.333684787125795879e+01,2.048105738322270010e-04,2.634337689352028066e-05
9.342659484036492756e+01,2.136824386087610508e-04,2.780820505168239579e-05
9.351634180947191055e+01,2.019558840794487547e-04,2.885338641917256574e-05
9.360608877857887933e+01,1.944476833444330581e-04,3.083120802927347126e-05
9.369583574768586232e+01,1.957951830733456456e-04,2.926031107612415044e-05
9.378558271679284530e+01,1.924469601436294588e-04,2.731030855331878092e-05
9.387532968589981408e+01,1.560752929658538730e-04,2.609359430786715265e-05
9.396507665500679707e+01,1.636768300368599330e-04,2.673091880352370848e-05
9.405482362411378006e+01,1.866179517960442477e-04,2.966805470862268716e-05
9.414457059322074883e+01,1.966484284637224061e-04,2.892021657125387840e-05
9.423431756232773182e+01,2.057302988767142546e-04,2.427364579324557643e-05
9.432406453143471481e+01,2.023875915807408002e-04,2.344008709663168418e-05
9.441381150054169780e+01,1.814717310067646126e-04,2.703687463574682711e-05
9.450355846964866657e+01,1.958549290920065620e-04,2.787259707209937659e-05
9.459330543875564956e+01,1.796519876449523040e-04,2.580230995867133055e-05
9.468305240786263255e+01,1.655388243946864812e-04,2.887120214789797783e-05
9.477279937696960133e+01,1.648885037701006649e-04,2.599165252463921325e-05
9.486254634607658431e+01,1.813907238750928931e-04,2.781805289749019429e-05
9.495229331518356730e+01,1.685244405771664934e-04,2.703957815643456879e-05
9.504204028429055029e+01,1.618340992046351709e-04,2.603517493308140135e-05
9.513178725339751907e+01,1.604767068493328900e-04,2.397099518212826303e-05
9.522153422250450205e+01,1.564985852001345309e-04,2.350252726403816527e-05
9.531128119161148504e+01,1.774430421399128446e-04,2.419923666637369667e-05
9.540102816071846803e+01,1.778338543601655031e-04,2.279516503438007373e-05
9.549077512982543681e+01,1.525952642174630382e-04,2.481246105355063928e-05
9.558052209893241979e+01,1.576918882108287038e-04,2.443096236979339176e-05
9.567026906803940278e+01,1.628808589088397076e-04,2.237515721020130340e-05
9.576001603714637156e+01,1.620162187461833461e-04,2.516246982565018353e-05
9.584976300625335455e+01,1.587227671361834101e-04,2.291546359855915917e-05
9.593950997536033753e+01,1.617525916786305212e-04,2.537983819887755361e-05
9.602925694446732052e+01,1.613346796620278409e-04,2.774974273164779613e-05
9.611900391357428930e+01,1.813989335664851718e-04,2.275643594556726366e-05
9.620875088268127229e+01,1.482157362186713027e-04,2.034017716601783688e-05
9.629849785178825528e+01,1.381092031322243949e-04,2.314002880981953588e-05
9.638824482089523826e+01,1.671197912100667263e-04,2.800518028229161165e-05
9.647799179000220704e+01,1.900534104558327113e-04,2.705368559879986625e-05
9.656773875910919003e+01,1.887293675474396425e-04,2.281168369553656519e-05
9.665748572821617302e+01,1.702337490344566601e-04,2.184383034182589675e-05
9.674723269732314179e+01,1.741994056430120632e-04,2.362211703169752995e-05
9.683697966643012478e+01,1.675646893760396078e-04,2.159731367374858297e-05
9.692672663553710777e+01,1.748352686154096486e-04,2.104095881291523170e-05
9.701647360464407654e+01,1.660757713352195033e-04,2.280560133934842924e-05
9.710622057375105953e+01,1.524652823314079386e-04,2.202083072157028112e-05
9.719596754285802831e+01,1.570813936873502394e-04,2.275694641414854818e-05
9.728571451196501130e+01,1.522795844899131851e-04,2.230188365766975423e-05
9.737546148107199429e+01,1.468743628768970323e-04,2.122350425011014575e-05
9.746520845017896306e+01,1.540015237075201585e-04,2.153552505384355591e-05
9.755495541928594605e+01,1.592612126554625535e-04,2.282071387522029160e-05
9.764470238839292904e+01,1.483657461577708985e-04,2.270229027744789205e-05
9.773444935749991203e+01,1.444920683806492044e-04,2.111743582646921451e-05
9.782419632660688080e+01,1.353707440681458827e-04,2.059581034670162478e-05
9.791394329571386379e+01,1.164132639989588005e-04,1.992191524880415195e-05
9.800369026482084678e+01,1.327019637943985535e-04,1.652492598503991694e-05
9.809343723392782977e+01,1.409720143362325911e-04,1.677200062136159257e-05
9.818318420303479854e+01,1.456792842068567917e-04,2.122424572959224817e-05
9.827293117214178153e+01,1.327545656776285554e-04,2.040618541888388122e-05
9.836267814124876452e+01,1.431074843168824806e-04,1.948075505223946798e-05
9.845242511035573330e+01,1.258631342576920517e-04,1.826550091771753486e-05
9.854217207946271628e+01,1.574024706895747814e-04,2.096572623559151048e-05
9.863191904856969927e+01,1.564297892630756069e-04,1.658924104340944497e-05
9.872166601767668226e+01,1.482237868005420434e-04,1.701619225860784556e-05
9.881141298678365104e+01,1.578456818973049966e-04,1.935835037184570277e-05
9.890115995589063402e+01,1.407044763184621167e-04,1.784566843526915069e-05
9.899090692499761701e+01,1.291465700711528402e-04,1.669431920409089360e-05
9.908065389410460000e+01,1.240154347073091281e-04,1.839729578785509256e-05
9.917040086321156878e+01,1.387621629517828018e-04,1.930532269440082531e-05
9.926014783231855176e+01,1.454766232505939438e-04,1.766413427713346839e-05
9.934989480142553475e+01,1.424124644056160049e-04,1.497515612117533388e-05
9.943964177053250353e+01,1.433471705709626768e-04,1.760758044360106060e-05
9.952938873963948652e+01,1.401189418221380492e-04,1.883078968213317881e-05
9.961913570874646950e+01,1.421638038624587223e-04,1.734092968672797545e-05
9.970888267785345249e+01,1.327495223759673647e-04,1.876855787391947135e-05
9.979862964696042127e+01,1.292146850459317104e-04,1.767952460680341371e-05
9.988837661606740426e+01,1.312576459837900265e-04,1.942940831026694807e-05
9.997812358517438724e+01,1.313810498385477798e-04,1.749936925072918839e-05
1.000678705542813702e+02,1.191739436331557510e-04,1.680635891649982417e-05
1.001576175233883390e+02,1.170176005912094638e-04,1.722574164077102820e-05
1.002473644924953220e+02,1.206658697648885133e-04,1.790725419075403689e-05
1.003371114616023050e+02,1.131248791200561808e-04,1.970498240501956035e-05
1.004268584307092738e+02,1.321242800557977635e-04,2.046962776052330243e-05
1.005166053998162425e+02,1.337696156667303514e-04,1.875377617054952583e-05
1.006063523689232397e+02,1.234326936753992463e-04,1.861338886081365920e-05
1.006960993380302085e+02,1.169080864736868396e-04,1.783864102122536605e-05
1.007858463071371915e+02,1.097150858413172518e-04,1.871094825645126485e-05
1.008755932762441603e+02,1.169388610199436138e-04,1.730138560521969689e-05
1.009653402453511575e+02,1.085598039750185873e-04,1.596280313961867745e-05
1.010550872144581263e+02,1.175753922927209161e-04,1.633239305992735456e-05
1.011448341835651092e+02,1.296553183282981875e-04,1.608380033676145849e-05
1.012345811526720780e+02,1.179537564735307759e-04,1.613687291660681529e-05
1.013243281217790752e+02,1.006851212518844306e-04,1.640977563133123499e-05
1.014140750908860440e+02,1.060908121788482051e-04,1.666107966055672081e-05
1.015038220599930270e+02,1.190425221930915324e-04,1.617944561390287594e-05
1.015935690290999958e+02,1.145794197729422382e-04,1.734519477592338086e-05
1.016833159982069930e+02,1.089124722558884107e-04,1.641810046598767247e-05
1.017730629673139617e+02,1.142523480000120432e-04,1.359372703666374370e-05
1.018628099364209447e+02,1.197196532438607751e-04,1.312375296560694314e-05
1.019525569055279135e+02,1.107050863002753888e-04,1.357414014315589537e-05
1.020423038746349107e+02,1.160254380603459740e-04,1.444363257077089937e-05
1.021320508437418653e+02,1.086595458977369986e-04,1.471237543299939192e-05
1.022217978128488340e+02,1.057238241317113648e-04,1.592431238247344691e-05
1.023115447819558312e+02,1.160682752234161203e-04,1.522481992738459900e-05
1.024012917510628000e+02,1.129687101477308423e-04,1.487210859315860059e-05
1.024910387201697830e+02,1.146798894204519655e-04,1.577600084951291342e-05
1.025807856892767518e+02,1.153256818049109347e-04,1.586583332468029193e-05
1.026705326583837490e+02,1.082967588974405841e-04,1.415223000785862450e-05
1.027602796274907178e+02,1.201541566833540101e-04,1.388894885277870183e-05
1.028500265965977007e+02,1.089937694236741930e-04,1.282664301948014616e-05
1.029397735657046695e+02,1.022407347354841475e-04,1.379279650807307939e-05
1.030295205348116667e+02,9.803010058840631934e-05,1.583086403887514905e-05
1.031192675039186355e+02,1.084440921739297239e-04,1.496227079362626664e-05
1.032090144730256185e+02,1.086183568636319026e-04,1.349297448055809984e-05
1.032987614421325873e+02,1.147135749757715277e-04,1.412543632579657673e-05
1.033885084112395845e+02,1.064440204887284297e-04,1.343123236679912405e-05
1.034782553803465532e+02,1.027818705253098140e-04,1.277343085445362582e-05
1.035680023494535362e+02,9.781699820039923697e-05,1.353661307720687257e-05
1.036577493185605050e+02,1.078978229133809659e-04,1.408822980568792678e-05
1.037474962876675022e+02,1.204241330576769211e-04,1.413286871108423947e-05
1.038372432567744568e+02,1.144394705472652620e-04,1.258018941454620855e-05
1.039269902258814540e+02,1.160354690237592529e-04,1.428348323992995789e-05
1.040167371949884227e+02,1.005756542301993307e-04,1.512752035541526875e-05
1.041064841640954057e+02,8.865175822281903253e-05,1.266983309855856212e-05
1.041962311332023745e+02,1.013744920712264530e-04,1.326037507622101115e-05
1.042859781023093717e+02,9.642156559362659795e-05,1.267999277620690028e-05
1.043757250714163405e+02,9.234913823881577303e-05,1.366711635027879856e-05
1.044654720405233235e+02,9.721831967844543447e-05,1.364360696591418982e-05
1.045552190096302922e+02,9.566653310728893348e-05,1.155012414723370506e-05
1.046449659787372894e+02,9.258350122321652742e-05,1.177350213266325106e-05
1.047347129478442582e+02,8.836585627585916277e-05,1.152622570058564485e-05
1.048244599169512412e+02,9.461140733123959913e-05,1.216367342252059624e-05
1.049142068860582100e+02,9.780132623028546914e-05,1.510146094368850189e-05
1.050039538551652072e+02,8.849083142174179865e-05,1.440893645513138753e-05
1.050937008242721760e+02,9.203175488915323554e-05,1.253457595369568143e-05
1.051834477933791590e+02,9.883347181198625666e-05,1.118109888867060675e-05
1.052731947624861277e+02,8.783961046637640759e-05,1.137567196173481932e-05
1.053629417315931249e+02,8.941458269929804150e-05,9.851246826801967452e-06
1.054526887007000937e+02,8.927364630172021469e-05,1.148116602321408288e-05
1.055424356698070483e+02,9.255005239539393163e-05,1.121987058940042622e-05
1.056321826389140455e+02,7.987415348247754244e-05,1.088382575938609015e-05
1.057219296080210142e+02,8.092415799418294900e-05,1.115087164193726925e-05
1.058116765771279972e+02,9.878780634465695351e-05,1.140840040923162117e-05
1.059014235462349660e+02,1.017819053455510438e-04,1.132342852684641822e-05
1.059911705153419632e+02,9.050281791736425796e-05,1.041353193380538012e-05
1.060809174844489320e+02,8.915072026061414325e-05,9.633583312033985503e-06
1.061706644535559150e+02,9.700565952606583753e-05,1.135952691683543967e-05
1.062604114226628838e+02,9.189883754755243746e-05,1.179709663779361870e-05
1.063501583917698810e+02,8.440288169221149192e-05,1.248445702355110179e-05
1.064399053608768497e+02,9.078204494369455783e-05,1.133865581234656922e-05
1.065296523299838327e+02,7.524414274687490792e-05,1.023351397577733222e-05
1.066193992990908015e+02,8.862617598997269146e-05,1.005495329875336473e-05
1.067091462681977987e+02,8.292605737626983079e-05,9.158848508870847782e-06
1.067988932373047675e+02,7.264584639850483832e-05,9.825398942799722514e-06
1.068886402064117505e+02,7.413362114835733479e-05,1.064542767669221628e-05
1.069783871755187192e+02,8.381225747082431360e-05,1.074231130632398902e-05
1.070681341446257164e+02,7.488105980653998652e-05,9.449873226851793282e-06
1.071578811137326852e+02,8.335643920365003125e-05,9.735215156574979420e-06
1.072476280828396682e+02,7.766065451238176383e-05,1.018183964380562107e-05
1.073373750519466370e+02,8.407234016077497218e-05,1.077940945994707620e-05
1.074271220210536200e+02,8.633019634912658224e-05,9.789747160335800731e-06
1.075168689901605887e+02,7.615987165247161013e-05,9.427847337110498678e-06
1.076066159592675859e+02,7.406138172964804849e-05,1.007679313733055695e-05
1.076963629283745547e+02,7.380124057740174355e-05,1.098084911000591612e-05
1.077861098974815377e+02,8.394536322379881330e-05,1.009246400706523755e-05
1.078758568665885065e+02,7.487081121459463666e-05,8.792507512321916807e-06
1.079656038356955037e+02,6.852589328127234173e-05,8.958163993269750545e-06
1.080553508048024725e+02,6.445115372959090273e-05,8.960968368309094048e-06
1.081450977739094554e+02,6.833479573775745174e-05,9.708098964957352541e-06
1.082348447430164242e+02,7.308737898976573133e-05,9.653583763067291541e-06
1.083245917121234214e+02,8.220799258771226657e-05,8.606781459848686453e-06
1.084143386812303902e+02,6.949095208310689304e-05,9.221436319040751239e-06
1.085040856503373732e+02,7.480112339302753019e-05,9.452876854285097581e-06
1.085938326194443420e+02,8.056138170226952665e-05,1.033672858799028751e-05
1.086835795885513392e+02,7.316645244573011621e-05,9.487093617204067400e-06
1.087733265576583079e+02,7.725567519164935404e-05,8.357750554090144466e-06
1.088630735267652909e+02,7.539479725957489028e-05,7.444200347317038830e-06
1.089528204958722597e+02,7.592703074755595665e-05,8.542725000281989570e-06
1.090425674649792285e+02,6.971741853262469193e-05,1.015674561090749051e-05
1.091323144340862115e+02,7.364014295571882939e-05,9.353785444350477934e-06
1.092220614031931802e+02,7.980183738112684539e-05,9.564504614879524791e-06
1.093118083723001774e+02,7.253469544083808896e-05,9.707195083884895373e-06
1.094015553414071462e+02,7.492565706203247378e-05,7.153466328603693966e-06
1.094913023105141292e+02,7.600314122251966467e-05,8.075928067459160788e-06
1.095810492796210980e+02,6.863209965312417509e-05,8.227978878502516347e-06
1.096707962487280952e+02,6.336762551364391116e-05,9.152661077204736966e-06
1.097605432178350640e+02,6.870554899378023244e-05,9.448814670367144865e-06
1.098502901869420469e+02,5.978034338882701025e-05,8.801319887207764212e-06
1.099400371560490157e+02,5.506985428623686831e-05,9.596128213197585759e-06
1.100297841251560129e+02,5.807827497108451867e-05,9.727437932859902964e-06
1.101195310942629817e+02,6.444674019963618928e-05,8.473494969233385656e-06
1.102092780633699647e+02,6.842298810467192620e-05,8.290380199547751775e-06
1.102990250324769335e+02,6.158342763406736778e-05,9.295603393530561443e-06
1.103887720015839307e+02,6.301655471032062666e-05,8.318519100676981232e-06
1.104785189706908994e+02,5.718495842969771413e-05,8.000108435627857311e-06
1.105682659397978824e+02,5.781132391067742693e-05,7.972766145150441986e-06
1.106580129089048512e+02,6.673862989187090498e-05,7.235253499733103608e-06
1.107477598780118484e+02,6.424451164056600467e-05,7.402480559524092483e-06
1.108375068471188030e+02,5.962930346254383178e-05,7.119010941642619894e-06
1.109272538162258002e+02,6.622264130557696537e-05,7.950902758038769146e-06
1.110170007853327689e+02,6.129643452965576446e-05,7.743697079748958564e-06
1.111067477544397519e+02,5.781127368299657996e-05,6.688276818106078553e-06
1.111964947235467207e+02,5.600166524043301302e-05,6.475445815507530857e-06
1.112862416926537179e+02,5.647113098357252808e-05,7.096738640155840241e-06
1.113759886617606867e+02,6.707175405659485665e-05,7.291178954427092920e-06
1.114657356308676697e+02,7.287231715932213712e-05,7.349300481788390775e-06
1.115554825999746384e+02,7.117712955672106389e-05,6.998493077529155221e-06
1.116452295690816356e+02,7.102677897759868727e-05,6.222713040695892223e-06
1.117349765381886044e+02,5.783274811701948960e-05,5.936849158108445922e-06
1.118247235072955874e+02,5.472068056606120009e-05,7.399483090354765682e-06
1.119144704764025562e+02,5.212099889339739532e-05,7.651299398048804824e-06
1.120042174455095534e+02,5.439442104252863619e-05,6.596817241477255060e-06
1.120939644146165222e+02,5.743571042698311895e-05,7.368593488174209420e-06
1.121837113837235052e+02,5.754351709024726976e-05,8.041671654699722379e-06
1.122734583528304739e+02,5.442573947481235154e-05,7.244869358641526551e-06
1.123632053219374427e+02,5.770032762808372022e-05,6.019530963205017028e-06
1.124529522910444399e+02,6.384874546799668821e-05,6.556127446940272253e-06
1.125426992601513945e+02,6.403715238478802606e-05,6.965729784999838230e-06
1.126324462292583917e+02,5.937527744485892998e-05,7.243549481176398428e-06
1.127221931983653604e+02,5.593363400553202870e-05,6.927216710058438693e-06
1.128119401674723434e+02,5.329187153492226294e-05,7.216745707500178644e-06
1.129016871365793122e+02,6.111809859678322401e-05,7.634896785300009791e-06
1.129914341056863094e+02,5.688933179714516212e-05,7.060510645130498093e-06
1.130811810747932782e+02,5.179179247802419490e-05,7.000877293818686851e-06
1.131709280439002612e+02,4.831188513113314113e-05,7.320574345414422150e-06
1.132606750130072299e+02,4.849783533172904678e-05,8.143794548914990382e-06
1.133504219821142271e+02,4.865157818025464206e-05,8.697195233298047492e-06
1.134401689512211959e+02,5.190836982093894648e-05,6.920802865940952380e-06
1.135299159203281789e+02,4.862323059000443927e-05,6.314863268516432220e-06
1.136196628894351477e+02,4.871142764602310086e-05,6.431219506562213639e-06
1.137094098585421449e+02,5.396658617652174176e-05,6.133452579268142519e-06
1.137991568276491137e+02,5.353009796874839976e-05,6.463064556452009572e-06
1.138889037967560967e+02,5.714632727643159356e-05,6.788975720908399366e-06
1.139786507658630654e+02,6.006845525842422227e-05,6.287356909783001072e-06
1.140683977349700626e+02,5.416822435682340313e-05,6.221165215137919371e-06
1.141581447040770314e+02,4.771249901712772270e-05,6.811573177915317075e-06
1.142478916731840144e+02,4.829126051190166491e-05,6.547509979802462372e-06
1.143376386422909832e+02,5.448431544791799237e-05,6.868797756581460275e-06
1.144273856113979804e+02,5.404088313430555741e-05,6.838039501259983675e-06
1.145171325805049349e+02,5.295751941010746881e-05,5.673895642902769487e-06
1.146068795496119321e+02,4.991767197165588714e-05,5.381209384332530297e-06
1.146966265187189009e+02,4.812705823738097042e-05,6.573187226863135098e-06
1.147863734878258839e+02,4.687100995255370664e-05,6.279542631928463236e-06
1.148761204569328527e+02,4.454271297529557784e-05,6.512059247324067985e-06
1.149658674260398499e+02,4.201284505546289247e-05,5.798564451813496964e-06
1.150556143951468187e+02,4.311927487740330124e-05,5.215451514387137638e-06
1.151453613642538016e+02,4.432781997659397319e-05,5.438589253125610527e-06
1.152351083333607704e+02,4.273635588367951250e-05,5.757875790599838261e-06
1.153248553024677676e+02,4.212700087259125674e-05,5.963051275904926897e-06
1.154146022715747364e+02,4.708628878371513783e-05,6.458030100075254819e-06
