Mode_Index,Frequency_cm-1,Type,Participation_Ratio
0,111.46249418023355j,Real,0.008814191783486532
1,99.64964947189712j,Real,0.013790510266946159
2,89.61958966234474j,Real,0.0345643067741244
3,89.41943885623203j,Real,0.024008580261619075
4,87.78266338975294j,Real,0.022420419233089423
5,83.75087133541386j,Real,0.01141537520871908
6,82.44981541735727j,Real,0.012045390036185705
7,80.18246578194756j,Real,0.010086802927883363
8,79.19111561917272j,Real,0.03825546895108572
9,78.80272404234374j,Real,0.039099512538294065
10,75.71388133517054j,Real,0.018782080921919287
11,74.89945994773612j,Real,0.07245757923938947
12,74.01660317834079j,Real,0.06256034164379998
13,73.59706469192695j,Real,0.1187456907919231
14,72.39425540179823j,Real,0.06695443824372037
15,71.48964638942307j,Real,0.10469942038427818
16,70.31506924074289j,Real,0.023920064272367394
17,68.81035390839992j,Real,0.04759694082369704
18,68.24511892222343j,Real,0.17859023178602024
19,67.12327190814064j,Real,0.1652004166627584
20,66.74404541256392j,Real,0.0924298146445672
21,66.1682419867621j,Real,0.09754826012167192
22,66.01195886705041j,Real,0.08112033344108821
23,65.23426678038857j,Real,0.05115760953168691
24,64.1995028806458j,Real,0.21619673894905658
25,62.947734602559585j,Real,0.16489187303950203
26,61.99725500003267j,Real,0.15078999920474875
27,61.89135152836007j,Real,0.1913171764304119
28,61.415890996356346j,Real,0.11248384700669531
29,60.34022044068301j,Real,0.18656191625178276
30,59.92248542841876j,Real,0.04668155492933803
31,58.98831774222886j,Real,0.18658509722232777
32,58.71119640606608j,Real,0.24730204223070995
33,57.430548536016914j,Real,0.15314742999326195
34,56.98656454630626j,Real,0.19324402580385172
35,56.64792109808925j,Real,0.17492482164708453
36,55.64335298129068j,Real,0.18230045997859373
37,55.146431185842886j,Real,0.17543223265558075
38,54.31470339466185j,Real,0.17108719500786534
39,53.691612187599155j,Real,0.21707470052965117
40,53.062819274615656j,Real,0.15371930251083674
41,52.86371817769539j,Real,0.2587345065789996
42,51.89345987321057j,Real,0.21684632337735066
43,51.55195651781358j,Real,0.28380266027993606
44,51.352503964713605j,Real,0.23093205629120697
45,50.765096133374115j,Real,0.26246932923987304
46,50.33912384022049j,Real,0.23838142633043324
47,49.5824989424818j,Real,0.2382330368667574
48,49.30305687974769j,Real,0.17140058440662426
49,49.05480136602353j,Real,0.28245373248710093
50,48.52837554809241j,Real,0.35737614551844826
51,48.005153796469976j,Real,0.28697489058212006
52,47.45028512906343j,Real,0.2714098347525187
53,46.5674444118641j,Real,0.23685082089846152
54,46.43920832612205j,Real,0.3501026722511157
55,45.90329292553121j,Real,0.2949563674378802
56,45.36762408485958j,Real,0.22063458671435168
57,44.94107359398866j,Real,0.2908791550085708
58,44.46564078013995j,Real,0.31734174958797107
59,44.16101063434349j,Real,0.29377615480974384
60,43.37114585283028j,Real,0.3792729126324847
61,43.06186357415249j,Real,0.3550276330628619
62,42.517838362736164j,Real,0.3213546707324417
63,42.16337752792853j,Real,0.3139254242586349
64,41.66285247488986j,Real,0.2694556856528224
65,41.06038004605782j,Real,0.32221109423321076
66,40.02330303584985j,Real,0.2737342258197076
67,39.661700417727964j,Real,0.3521026431218191
68,39.076754800786375j,Real,0.3402653836942915
69,38.82461623929843j,Real,0.4036742795737327
70,38.46297488544942j,Real,0.38582431509888815
71,37.35104507327866j,Real,0.2603031512027332
72,37.210342882284095j,Real,0.2973706429397045
73,36.684431002170584j,Real,0.22009316617626273
74,36.34925898844078j,Real,0.4381038628243242
75,35.84802934594916j,Real,0.2590644438670493
76,35.216053839710774j,Real,0.3766677977002413
77,34.878454110749985j,Real,0.32413684456880526
78,34.15518326957182j,Real,0.32252709476279473
79,33.287747382877775j,Real,0.30326515622533634
80,32.543700179449054j,Real,0.39296887178439127
81,32.224830613575456j,Real,0.342669297036883
82,31.68872310222185j,Real,0.44605397146451864
83,31.230821723303883j,Real,0.3253530816972589
84,30.410463284455005j,Real,0.39581487323739456
85,30.292788260998535j,Real,0.3611320446056711
86,30.051083446868383j,Real,0.3529395273199837
87,29.56193454140999j,Real,0.4101249134101013
88,28.963499334082094j,Real,0.34799042962194593
89,28.04531717164493j,Real,0.46616190490399617
90,27.469325624707274j,Real,0.4061629453266095
91,27.00377050462617j,Real,0.4081440653105923
92,25.583925449199803j,Real,0.34776043571628107
93,25.037239826710454j,Real,0.2911064189758704
94,24.952191961290882j,Real,0.47623846780133
95,23.84883849427462j,Real,0.44985280038380615
96,23.303049183028833j,Real,0.4423447191747967
97,22.856827659393403j,Real,0.30564157784952395
98,22.801908938984447j,Real,0.38435618374621583
99,21.72248094277356j,Real,0.3761585885440722
100,21.070328429814957j,Real,0.435725404495225
101,20.70752707107153j,Real,0.4649252990226791
102,19.726838513627193j,Real,0.50700071622498
103,18.440774138410433j,Real,0.4813017648521258
104,18.02951409570964j,Real,0.4806392373683788
105,17.211658454726216j,Real,0.3549813541031331
106,15.919224526217866j,Real,0.4724754969436863
107,15.760774590708326j,Real,0.384940594193876
108,14.19842369366307j,Real,0.32357304075695925
109,14.019648219879619j,Real,0.4539314881352536
110,12.044835802451422j,Real,0.5250922089560965
111,11.720492648027022j,Real,0.4811120235954962
112,11.151044097611859j,Real,0.4420769180260872
113,9.555847360836353j,Real,0.5343574910412319
114,8.456326806301208j,Real,0.4925471416915299
115,7.19944934240081j,Real,0.533908580025324
116,3.0211803139874065j,Real,0.46735285119782427
117,0.09490333934974698j,Real,0.9999919242859728
118,(0.17737932688569275+0j),Real,0.9999383552490844
119,(0.2872002041449685+0j),Real,0.9998955533341822
120,(3.6155709059001944+0j),Real,0.36027022461737074
121,(4.4485873453022675+0j),Real,0.5046801307138238
122,(7.235563383933712+0j),Real,0.42239507010757893
123,(8.2903267611764+0j),Real,0.37509567475555006
124,(9.46515705640412+0j),Real,0.5310496540054553
125,(11.083883401174766+0j),Real,0.4908798311239517
126,(12.393983848916232+0j),Real,0.4596437187585784
127,(12.78377633471738+0j),Real,0.46437518495535096
128,(13.456800508363303+0j),Real,0.45503198482133134
129,(14.734292063789452+0j),Real,0.5834185165528164
130,(15.881288404332945+0j),Real,0.40278295283732185
131,(16.571672099266415+0j),Real,0.5816740494443515
132,(16.851518618752294+0j),Real,0.42935602182853805
133,(17.62005662414635+0j),Real,0.44104919108360113
134,(18.270845654355266+0j),Real,0.4719988107795681
135,(19.595146689908347+0j),Real,0.470434660052649
136,(20.22257315766984+0j),Real,0.45132330656989117
137,(20.743975181657355+0j),Real,0.5810328867973914
138,(21.22056269619025+0j),Real,0.5292951959510939
139,(21.79459843701588+0j),Real,0.5106693460650968
140,(22.577407568707876+0j),Real,0.4370653976824176
141,(23.053069060562823+0j),Real,0.5302763634911845
142,(23.561829564655234+0j),Real,0.5821795389233908
143,(24.028484801080502+0j),Real,0.4426086287774141
144,(24.536715114836166+0j),Real,0.5365926858188992
145,(24.803484433171974+0j),Real,0.5029838902113649
146,(25.116431148276245+0j),Real,0.5587077617600122
147,(26.19975262573516+0j),Real,0.529965579116824
148,(26.476427032057547+0j),Real,0.47406360545422865
149,(26.927836880975587+0j),Real,0.40606953661901185
150,(27.08747126310607+0j),Real,0.5663158362733007
151,(28.134667894763595+0j),Real,0.41085776584988565
152,(28.769775413472438+0j),Real,0.5599188548935836
153,(28.85522064475157+0j),Real,0.5899521316375932
154,(29.27787989327169+0j),Real,0.4463539193824211
155,(29.84653351527574+0j),Real,0.5449612313235856
156,(30.045328923732395+0j),Real,0.44716057716583846
157,(30.5921419952881+0j),Real,0.5739540737270368
158,(30.618762210411987+0j),Real,0.540526784685423
159,(31.256239876479896+0j),Real,0.37608828588431514
160,(31.41643274635425+0j),Real,0.43124467451120935
161,(32.01211877981791+0j),Real,0.49109936613614935
162,(32.52398922513876+0j),Real,0.4738741234887795
163,(32.925512254641035+0j),Real,0.46300553267386096
164,(33.29139485210598+0j),Real,0.47152191222036177
165,(33.63817103013024+0j),Real,0.5318402008629372
166,(34.359911351810155+0j),Real,0.4568128211222469
167,(34.47407420356224+0j),Real,0.5343524245011739
168,(34.66110064252607+0j),Real,0.4954573388569285
169,(35.095672182032736+0j),Real,0.44100706329871997
170,(35.35707256721833+0j),Real,0.5235413783475502
171,(35.886682301764026+0j),Real,0.5610374198069722
172,(36.184459892828606+0j),Real,0.46496607352187175
173,(36.49053088568098+0j),Real,0.5333445570948413
174,(36.8120765445025+0j),Real,0.5352121264084168
175,(36.95619859313107+0j),Real,0.5223825759212366
176,(37.81046186113005+0j),Real,0.5018102026446674
177,(38.19857197895089+0j),Real,0.4623776870501805
178,(38.25273129387353+0j),Real,0.490679235501992
179,(38.98590041726455+0j),Real,0.5107342483961528
180,(39.11978286850565+0j),Real,0.44960867132774873
181,(39.658330615942646+0j),Real,0.5574082211782397
182,(40.11284429292483+0j),Real,0.5798877211831651
183,(40.27192402080842+0j),Real,0.5065790123629367
184,(40.66789847459188+0j),Real,0.5042174177158311
185,(41.05119018092144+0j),Real,0.5499039899449722
186,(41.13842333574977+0j),Real,0.46170761159502527
187,(41.44909198589642+0j),Real,0.5152304866361523
188,(41.677263494284276+0j),Real,0.5558438712928984
189,(42.32528226977648+0j),Real,0.5403571575826671
190,(42.47771728887096+0j),Real,0.5421594285245215
